"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"AGE_GROUP"
0.0639904672024536	-0.102518211404466	0.0789210417965123	-0.0043629332605969	0.0414026951227032	-0.029947002335679	0.108097168387977	-0.00837611994653392	0.118310887341677	-0.0376593303661165	4
0.0414441465672186	0.0968324756430829	0.00836716434280853	-0.010343799253773	0.110773526313655	0.00777752420375138	0.0421384707740351	0.141172940729384	-0.0141971518040844	0.0274686634374101	5
0.0435391931189894	0.0361966049925319	-0.103571987835192	-0.0880766292135861	0.0968716489825187	-0.000920405046008418	0.111688743818848	0.110932658527702	0.136291745086799	-0.0717394122298028	4
0.074219296080182	0.00248202229874195	0.0157133978705078	-0.0630096227144986	-0.0105211933416067	0.0899907469730062	-0.197203958766465	0.020505313282734	-0.0203946645038524	-0.105750563493546	5
0.0148578334064185	0.0149057587164424	0.0880255857304643	0.0533813936758236	0.090682384685781	-0.0523441634232591	-0.0051762498916325	0.00506279157159557	-0.0292906509266098	0.0104632964023666	4
0.0378627287012763	0.127594167090109	-0.0306448782288163	0.0567998205592315	-0.0229330294051434	0.0137441973721486	0.0377385044975039	0.0590334297507712	-0.0289697573522077	0.00149448675244288	5
0.025252489260093	0.0895921009228658	-0.00346727966555765	0.0554404360055857	-0.0210490589088487	-0.0258661861690842	0.0170310263651164	0.020611872169167	0.00203331514382327	-0.0203521995688488	5
0.0442601826379403	0.0184559655213066	-0.0277393610029325	0.0163787722200587	0.0829989064215341	-0.0113801355970408	-0.0951024861077082	-0.016232494652082	0.0440762762336843	-0.0154586606359208	5
0.0596988446969709	0.0979974447548456	0.0128601997318153	-0.00252094287973159	0.133903361899077	0.0575886606795084	0.0314622328943201	0.0404525392335263	0.07628423900515	0.136193497255253	4
0.0807341553450325	-0.0400924644346118	-0.0652382055394683	-0.1472884053992	0.0208909063812616	-0.0383462696057692	0.0412564162175296	-0.0971505918631866	0.0184330362049634	-0.0351847656700332	5
-0.11035578064367	0.0514711860509955	0.00674458839819822	0.021735595138254	-0.10300098931854	0.0356144073591795	-0.00591813207312125	-0.00706916144047683	0.00308383687374564	-0.0314798818152455	5
0.0121938626690936	0.0148444623548313	0.042526170954747	-0.043585719960531	0.154146554352984	-0.0657011408670928	0.109352668612515	-0.00668987267564027	0.0703926408025037	0.0417397803647548	5
0.0225195993661912	0.0667915576829303	0.0387653379895344	-0.134972743824493	-0.0424352988209122	0.0711471017307812	-0.107091613001404	0.0871290323023592	-0.115466440856494	-0.0280993121719646	5
-0.19176243719441	0.128614139813639	-0.0479951144287835	0.0518776352690391	-0.107585747498882	0.0502568772025969	-0.00825486988187705	-0.0205752730536734	-0.0793916879807827	-0.0935392811018256	1
-0.000729309072651613	0.0177003810614528	-0.124386416305009	0.0833994943542969	0.017465644729057	-0.124547137725451	0.0498943001382347	0.0744732228356951	0.0741943204428621	-0.076769263704324	6
0.0813977633046568	0.130160499179632	0.0031807732578236	-0.109006907435267	0.0745270615820675	0.0474983820798305	-0.0461144747596741	0.0955338958907218	-0.00399451075562239	0.0873616010070715	4
-0.025650662047786	0.0691988540950588	0.0218640266007966	-0.0551676919442262	0.0649815511814448	-0.0428439728975193	-0.0274153870415028	0.0247813381566724	0.0433833832318338	-0.0332725507746237	5
-0.0332898540099873	0.122969234550755	-0.0275507898625722	-0.177421223574701	0.13546686485762	-0.0505416204273127	0.0340799787829658	0.136324528075355	0.0174860063791785	-0.0399723266921331	4
0.0120909235726124	-0.021771590253587	0.100053911471631	-0.00295767012223404	-0.048943738495894	-0.00071334857652088	-0.0689879305084212	0.0581615713615376	0.129798112484914	0.0329790615795719	3
0.0724609874147551	-0.0314544648701019	0.128883705323053	0.0415988574032739	-0.0521061595925837	0.0262470154286018	-0.0387767394545673	0.0220577034384103	0.0223940375714916	-0.00251417987577779	5
0.029213876799191	0.0489583579753458	0.0492171050164	-0.0408169235452413	0.0315329782637042	0.0193512912390273	-0.0717778889210712	0.0457682733400227	0.0443022500872271	-0.00891800474729265	5
0.0491628529422355	0.0609706343836589	0.0640653097099045	-0.0726639389663169	-0.0233956167083306	0.0401083159848917	-0.103716635202574	0.10609672564913	-0.111683154632691	0.00297865461517677	4
0.0167892159950795	0.0984593532119755	-0.0444647848977457	0.130512090282849	-0.0782377651225662	0.0510027702364839	0.0676892627654506	-0.0179533094060229	0.0149422926053167	0.0657186723012395	4
0.126796762862176	0.0731830448780978	0.0390463324965967	-0.096984469290379	-0.0249935997843278	0.13498045933759	0.0324134912628756	0.202845565069495	-0.104090169233848	0.0467172347419957	5
0.0661233789458006	-0.0739555345012062	-0.0945856179077522	-0.159843442715847	0.110457914698522	-0.148170268602482	0.164614903878068	0.0547274493055749	0.0627853651029862	0.0656841866872759	5
-0.188391652248917	0.0583066933786092	-0.0568041576486063	-0.0628666429955577	-0.00915138199780259	0.0624957954273435	-0.03209433743746	0.00289673070010654	-0.0706687836975707	0.000704164739854742	5
0.0817912712508593	0.0616716266162733	0.059705863257355	-0.0664488046337869	0.0387177160939924	-0.0349239617366997	-0.0611660986972097	0.0601422359966478	0.0120990186662485	0.0431098872436979	5
-0.0599795237070066	0.00854427266670533	0.102623866951387	0.107641047011481	0.298663421398885	0.151732951268634	0.234396860870061	-0.0106607231796104	-0.0565324496910255	-0.038455309158657	5
-0.0455969840086273	-0.0657520539714598	0.00593927366083987	-0.0243136437541664	0.0341198402763246	-0.0766471020745717	0.0277749361878346	-0.117107512060002	-0.0404476307265595	-0.109920808836154	5
0.0160815463349697	0.00159085597979014	-0.0901537239670313	-0.134993665258817	0.0160444935319335	-0.0954558136931283	-0.0244438262322493	0.0311143581326031	-0.161500799963481	-0.0304765520236404	5
-0.115252411024051	0.0740721994434594	0.027758996902123	0.00141911507812675	0.00286358461350804	-0.0407763792263563	-0.0516575421078249	0.00933550051509886	-0.00711351969768851	-0.00145279446591891	4
0.0748044874000151	-0.0292040169832322	0.0177713266680581	0.0338778208209733	0.068647636919559	-0.0422363611510294	-0.163075239680119	0.0735218373106552	-0.0273093956707069	-0.0541081298284171	4
0.0407856813272821	0.0431763297215131	0.0829998481451404	0.0072789784178059	-0.0271951023946075	0.0563849358665195	0.0308088109223188	0.0654082240334976	-0.00346185689401214	-0.0264753400742229	4
0.0181768504974075	-0.00144603511137965	0.113590720593849	0.0253577227471339	-0.0723665978887105	0.00323497924213618	-0.0517698358860085	-0.0461072331274384	0.0972786903004647	-0.0696416128879193	4
0.0631611429948809	0.0943971089552429	0.0376585488566027	0.0465954276005679	0.0109341532307022	-0.0235835567068713	0.0249652930217355	-0.0152941443693217	-0.057779218956413	-0.00525211211974364	5
-0.105996708879171	0.0121043666763681	-0.136658226585231	0.053840799676327	-0.131161210819299	0.0523337613722611	0.0786687387497974	0.0816329362604226	-0.0474410084393092	-0.171534910430311	3
-0.0168515814642749	-0.0468757100133897	-0.0268525998854059	-0.0422869019426536	0.137714673264408	-0.11976010477217	-0.148800770009722	0.0293568503877659	0.0661996718843234	0.0127425565643786	5
0.0858944315292067	-0.0385641632698347	-0.146295279369994	-0.0334895707925873	0.116288115402196	0.127281276236145	-0.231115516744414	-0.0059249364833309	-0.0306269868807308	-0.0239857971147583	6
0.0970899453969678	-0.36689659812528	-0.115667262515028	0.165463540131224	0.0869468568370915	0.14505798988243	-0.0574841162663685	0.250301527755976	-0.065732976714669	0.120983482261689	5
0.00643913742369117	-0.00846040179593715	0.0845681063588877	0.0752698184775067	-0.0108787810495376	-0.0624638798412876	-0.00467297513168145	0.0799135568674634	0.0472532181409292	0.0173507240868417	3
0.0293276242689109	0.0307989579312994	-0.024738909424672	0.0093714721847444	-0.00312030267651855	-0.129032801940688	-0.0984762203529939	-0.0545041268009387	-0.0392741612172983	-0.0526644741283787	5
0.0501645729583619	0.0992956257875763	-0.00323008037051769	0.0243739537385603	0.00831252012862627	-0.0518089890215882	-0.00922912333637532	-0.0347152594765412	0.12118859660227	0.0544051669936226	4
0.0752874458202151	-0.342416357937759	-0.0190202594861627	0.00542691686535124	0.00465397909143058	0.100317713377845	-0.107403950025097	0.0947047596224301	-0.0506773791203541	-0.00627026860961016	4
-0.115522985157919	-0.0416597569116097	0.0818905725175993	-0.0242988380396665	0.0112197734451917	-0.0109803001107303	-0.0964198126489713	0.0195679348461864	-0.0641246786401706	0.138342138137056	4
-0.0284402963712543	-0.0584872458232214	-0.117537539096976	-0.0864913507244668	0.0285313386572771	-0.0744023337831988	-0.112784849456261	-0.0671058995723874	0.0581224458485399	-0.139163925492556	5
0.0713097724467481	-0.0247436744555533	0.107619453872967	0.0643869154620532	-0.00224888206122086	-0.0813483704872062	-0.101927221377642	-0.0471450633050239	0.027378923958943	0.0146618025262355	4
-0.023577852270991	-0.0359734374225716	0.0318027178319841	0.0564529116524628	0.0321116651231644	-0.106567748532938	-0.0438645353827068	-0.0362510506339304	-0.0859155177500571	-0.064054628678853	5
0.0238920485388263	-0.130118367346002	-0.0923135032079067	0.0640833207543283	0.0321380372322656	0.0166759169391243	-0.219937459515904	0.0722150662148925	-0.0892719186336236	-0.104819041158722	4
-0.0401841137973029	-0.116240322236839	0.0262824026014658	0.0133906659942313	-0.116251102030552	0.0554152958536259	0.0486774418450499	-0.00162486511268776	0.0592674291021802	-0.0185472978104338	5
0.124100963961654	-0.0197096662386949	0.0394507138644214	-0.0338294551817014	-0.0783782111889883	-0.0959452978132527	0.0254923899535418	-0.0915693925298975	-0.0219504768504718	-0.00461953824370256	5
-0.0237175402456588	0.0875316903696124	-0.0164686781456779	-0.0373233859357283	-0.0855837800328447	-0.087814762727663	0.00360063998442993	0.00126219885796768	-0.0391551815386711	-0.0846419106995522	5
0.0469125390881066	-0.0195508600396951	0.0754973551841087	0.101710112361745	-0.0692949804815802	0.00737403505233672	-0.0815794928372204	-0.0323935058410153	0.0458213014208772	0.00450759381146374	4
0.0779681257645021	-0.0674320338785078	0.0166709526967555	-0.121856652740326	-0.0397827461575159	-0.0219928835323146	0.0318480124760946	-0.0821335981028236	0.0146491556494001	-0.00686766550074541	5
0.0380633957895209	0.0739673239560145	0.0441502738388435	0.0954840141361731	-0.0186469698422152	0.0271366777813626	-0.00898839789761801	-0.0247007130246737	-0.050623482619136	-0.0219354740183669	4
