"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"AGE_GROUP"
0.0990726393545244	0.0602585296822887	-0.018488248568983	0.100042123556906	-0.0614206873383412	0.077215022488794	-0.0629380084513973	0.0481964545740882	-0.109347078447102	0.0334974450813255	-0.243058535426211	0.0399927347837563	-0.0243338410241123	5
0.0273422972563601	0.0248025896721719	-0.202186530362741	-0.0293123282731156	0.0679240987370001	-0.0162098653956779	0.0767876862024782	-0.130796349034669	0.011021166523079	0.0422425169310935	0.038122199668778	-0.0346659676173582	-0.00628894539775139	4
0.0339038440925608	0.071579711122245	0.212603482237745	-0.154499384928991	0.0821260804052612	0.0305536933948558	-0.0301297273475261	-0.0483825536699683	-0.0532076790905563	-0.0581251357163731	0.107672879158283	-0.00262605315453558	-0.0229697555721433	5
-0.141333512044596	-0.09575656427845	-0.017187186423175	-0.0278923472618846	-0.00683115582094555	-0.0642515693284779	0.107243737964327	0.166761871115996	-0.000587007484608076	0.0233201760213988	-0.00985923302418601	0.136444754555193	0.0409053106389149	1
0.0760840306456173	-0.0123862682597045	-0.0464522706459857	-0.0295546161172936	-0.0688597373336068	0.0204018237781128	-0.107625378504251	0.0595633127120408	-0.0714516717499038	0.0380127381899522	-0.0977296100717676	0.0479068665955011	-0.0924258568282723	5
-0.109512486985923	-0.0199639040613291	-0.0931612732979569	-0.0116104514536414	0.0153751099057977	0.0202681515640536	-0.0973777955924273	0.0895361713306683	0.0873704836097015	0.210908322439055	0.00402256976763049	0.0690513240697297	0.0713855210095339	5
0.153190206674064	-0.0625866188718158	0.0345869814944025	0.0815653351524192	0.00795174290599218	0.0522707893510003	-0.0353987398503304	0.0248643138633822	0.0194780415158965	-0.0356436300022512	0.0337532061464426	0.065388706352403	0.0087944073357628	4
0.0524100004305275	0.0788551315819707	-0.0529977072838175	0.042012137049189	-0.090184840019823	-0.0607522074713693	-0.0886817992124895	0.203066575931475	-0.093139414211078	-0.00133805706560743	-0.0251323535770721	-0.0385338178033325	-0.0161751219624222	2
0.119027226314976	0.0585442058914614	-0.127016950671428	0.0813080421546843	0.0981617345698707	-0.00800144556096732	-0.0145021632318581	0.00375636887977207	-0.35070649838805	0.0176549450063953	0.0369655120447567	0.0996598260576539	-0.137855244521545	5
0.0577786256926916	-0.0327423465596168	0.0577366157263103	0.0331216835086505	-0.0164904425932844	-0.0808745518011931	0.0669399388733952	-0.0790399372514376	0.0684893976148437	-0.0143812860358687	-0.123095512303813	0.0866468966329206	-0.0705586739995557	3
0.107220173251296	-0.0842849100103294	0.00512374807039611	-0.0339365516156364	-0.018289600701747	0.0497318986515665	-0.00565899881636928	-0.0386478918426529	0.0780730129358142	0.0290881079016103	-0.0226774068200991	-0.10125088965095	0.0646153237295136	3
-0.125941913366182	-0.0580086706433665	-0.0369632679674331	-0.0513476976444969	0.0174968817918818	-0.0614444579179191	-0.0666246700304099	0.00671362071485754	0.117954831628955	0.122978559771133	-0.0934489229332259	0.0521723282197354	0.11930251488329	5
-0.13479437860281	-0.135383733083491	0.0320033646404024	-0.0147158155399505	-0.0154931370832128	-0.0641491625107627	0.0122347547731809	0.0127713938470607	-0.055611815897877	0.0244847471976586	-0.0315248290466002	0.0667704062730867	-0.0318049045757317	3
-0.122195685239861	0.00551080350345765	-0.15312408225846	0.0403246928723108	-0.031432295446696	0.0084630612148559	-0.0879105747864548	0.0241382613814964	0.150777574781728	0.0143523732804376	-0.0142137491138144	0.0623308890008788	-0.00869314599374098	3
0.0420162557725865	-0.0687526551478785	-0.0732865304896807	-0.132314596238148	0.114093642662197	0.0829285239038876	0.0992712851145383	-0.104527056624736	-0.105833971105846	-0.00807069669895573	-0.0961268297805952	0.00454193005605123	0.0326887134535071	4
-0.0718257290580617	0.188198152728639	0.0139427890990564	0.136503445501118	-0.0017493548098152	-0.00311949101050252	-0.0321395178603425	-0.0441029168286203	0.0608085814153923	-0.0358401286915583	0.00226360815647958	-0.0135232573740946	0.0494264216231406	5
0.0759972717576883	0.0209659545049043	0.0855825389551589	0.0374862076905133	-0.0126607817216589	0.0518556667301707	0.14073610499148	-0.0364855133224284	0.0179401246420498	0.000817367577012729	-0.013169845706525	0.0488308890059218	0.0441149824786547	2
