"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"AGE_GROUP"
0.031125646881338	-0.120794295296239	0.0570732041316268	-0.0329111323596544	0.041375535641422	-0.0510826707245118	0.0600096142621739	-0.00534241918141363	0.0818090935802927	-0.0040379485939804	0.0426577580239011	-0.0201029561903722	0.012758321469964	-0.042046126915559	0.0533776003768945	-0.0103879848771089	0.00214734587406665	0.0168848326631371	-0.048896249340296	-0.0585282960639994	4
-0.0486874900680712	0.0408684365648122	0.0598316046689456	-0.0271877222099331	-0.0186346552145332	0.015466354399561	0.0632281782194496	-0.00157606761911211	0.0301332676645792	0.0123878912399507	-0.00799015890778361	-0.0379229110640243	0.0174078903839467	0.0049013501262212	0.0103371850318333	-0.0465663659991129	-0.025084662680379	-0.0188839771738442	0.0308350026988466	-0.0116706336317004	5
0.0751440678655212	-0.158319455450408	0.0778963517991895	-0.0287025682224137	-0.037591061763372	0.0534312871592025	-0.00375667149846315	-0.0617980021193971	0.026079987848204	0.0108261991760175	-0.0601105368875541	0.0342267808549111	-0.0360520068722668	0.0061140458171219	-0.00803696756144359	-0.0699711651644095	0.0654258360023745	-0.0794139829772454	0.0292265235940703	0.0718612997443925	5
0.0140965801173858	0.0499225971526123	-0.00149653357928477	0.00306678530952142	0.0465526030681588	0.0339294242089179	0.035733806926242	0.0218708648237423	-0.00100188013192776	-0.0121009891954524	0.055302288831503	-0.0508552612080961	-0.0511818057504928	0.0754356821728633	-0.0837695675543113	0.0178758828151691	0.184489243757018	0.0551498734894719	-0.0372773007832322	0.0385716142126391	4
0.0998801904147083	-0.187178819173869	0.0590833811044545	-0.030899999624	0.001243660933007	0.0317465845600534	-0.0474458154902529	0.00127777267535452	0.0156835172913262	-0.0476383989151133	-0.0341537499491066	0.0465647923916091	-0.0412110049207877	0.0382294561562918	-0.0457092770549512	0.0424530780980176	0.0938301119831871	-0.073165269701017	-0.0240871145731147	0.0965453847945296	5
0.012269506626614	-0.0420024187906981	0.0426621126905721	-0.0253166048688506	-0.0142746327484707	0.0712133950092269	0.0761333729799346	5.97141390368391e-06	-0.0828417688080532	0.0483816692611242	-0.0182456366976014	-0.0429210912504117	-0.0721286305705005	0.0558072927314361	-0.0447244356745793	-0.0478153966392009	-0.0398051658414285	0.153767737769852	0.0565392755227093	0.0231884227820014	4
0.00507682314007459	0.0437842564880681	0.0130877544995094	-0.0425510896455412	0.0509346772711002	0.0799055845392314	-0.0665889829630499	-0.0325758924733614	0.0939820879127748	-0.0323303675827393	-0.0125025544031485	0.0453924590962217	-0.0119716160036692	0.0266174374574251	-0.0607554908077691	0.00917831896693222	-0.0109201756127955	0.0367079831369075	-0.0350134682907641	0.00801405380986035	1
-0.0498943266945819	-0.060042934673673	-0.0812420290987052	0.0563574477544656	-0.0546601429603365	-0.00756968220434168	-0.136613717778147	0.0400704216912118	-0.181271614873237	0.0313630090686584	-0.0822998356531055	0.0818804876535302	0.0253487042941546	-0.0190181706268421	-0.00419153291653426	-0.0440653334113394	-0.00599034189503668	0.0882249671388251	0.0289367878159113	0.100941196536079	5
-0.0427335728968623	0.0221187329282902	0.0911534985282492	-0.0391383581391301	-0.0111598824759916	-0.00529391227248062	0.0341220990170795	0.0289066361371432	-0.00252618110080673	0.0562966516517428	0.0132022375746062	0.00840853013517902	-0.0494947592670213	-0.0369530784368092	0.111724567529894	0.0279161836042938	0.00361813270834868	-0.0326852771892523	0.000171748174599501	-0.0207861679780055	2
-0.0714564382626629	0.00989264347666927	-0.0571320598891478	0.00865121867515066	0.0967127082196496	0.055125484304761	-0.0649955195124024	-0.0637343499861161	-0.0617615340348354	-0.0937478023557377	-0.0468678054545333	-0.105733622820425	0.0258706362358927	0.0699634071891621	-0.109151132636944	0.0343698855774594	0.028017165805325	-0.040640231338127	-0.0148564645780478	-0.0585729848788764	5
0.047136940757958	-0.0714883462764665	0.0525562461355456	0.0203507077883959	0.0219647755964715	-0.0172421805180005	-0.0517147348385302	-0.0450545137548026	0.00172196742454811	0.028365027569832	-0.0546060921634793	0.0116850174573502	0.00768662044124999	-0.0372468333447437	-0.0509222204864453	0.0437957397076598	0.0467802437456153	-0.0118679060897148	0.100321472491839	-0.00644620562173925	4
0.0354212517656306	0.0298896372375983	-0.0557842393937775	0.00714098166816032	0.00121784161940867	0.0117080535999199	-0.00534431870476282	0.0741233325091449	0.00740545789490354	-0.0131827835779298	0.186351091736927	0.0156603755397175	0.0208938756642448	0.0499492040404306	-0.00043017808289475	0.0801692442046582	0.017992428751567	0.0885298416067728	-0.107099874094172	-0.0675686005168769	1
-0.00152641615681782	0.0441996804473997	0.0515020318167197	0.037225819122322	0.0980628681216573	-0.00712211229795177	0.0164046378619698	0.0170206849876549	0.0563965739043656	0.0104665798984699	0.0566193344653122	-0.0193499231375855	-0.127960777240199	-0.00662084182705724	0.141465129675346	0.00295310121712172	-0.0137864103452099	-0.0271551517663118	-0.00534094074834976	0.0600586745990072	2
0.0482180820022497	0.0425346484465537	-0.0431458530037391	-0.0885257466409099	-0.0229094045571175	-0.0600140256918337	0.0323225226551066	0.00383390673128495	0.114907586876375	-0.151030659211631	-0.059075853683437	0.0142762755174804	-0.000944428234874549	-0.0811277887333167	0.0254816292176639	-0.0981498634957652	-0.0839689395325689	0.0767924555226281	0.0212839400132633	0.0578544525644214	1
-0.0113353628409722	0.0509384752611499	0.0436232244486054	-0.0685041592946409	-0.0452540464823336	-0.00373533371112964	-0.0953420807236823	-0.0224260892009428	0.0362652418857882	-0.0761786332236713	-0.031178671491665	-0.0200594007335993	-0.0534227640479648	0.0501208114768918	0.0736459546702542	-0.144097146350335	-0.0665432685949601	0.104843300479011	-0.0349230033090027	0.0640431698354055	3
0.0214299014243824	-0.039401385864731	0.0370072366116619	-0.0859094777989782	-0.0487091261566682	0.0335813834638751	-0.100189008400493	0.0487509725050932	0.0436426515100573	-0.0264579639780087	0.0196273143590875	0.0376027236561177	0.00150603609633754	-0.0181592473934414	-0.0542758717937062	-0.156948676634155	-0.124706890716515	0.0721717683771642	0.0211338747705924	-0.0707886787163284	5
0.106427946296276	-0.21673242508082	-0.127402672725784	0.0192539710685369	-0.0630377009244123	-0.0226848953893788	0.0240463276574191	0.105585191898901	0.0862837733628526	0.0742819246300596	-0.0410742336200856	0.0224904990157486	-0.128405497507763	0.0160345415217828	-0.055484584687986	0.0498298744879485	-0.0687885577188332	-0.0351280820351422	-0.11955000685786	0.0763388019419198	5
-0.00436841106904021	-0.0112325446140262	-0.0488846126067794	0.0191173600127382	0.140053326781564	0.0990314602967474	-0.0594140087050871	0.0574166949815273	-0.123837387757787	-0.0579043245622093	-0.0761542516940699	-0.228979382269943	0.0243682636000633	-0.0414477094131227	0.047005224440725	-0.0170613722826542	-0.109823676097968	-0.0747845874670688	0.0322725167594919	-0.0678368108429704	5
0.0838004987115708	0.025986761300306	-0.126272640309844	0.121945974816072	-0.10013597278247	-0.102633091027734	-0.0679803548379267	-0.133745180186433	-0.0197542352931559	0.133369561397151	-0.172388919449476	-0.0381255969857869	0.0286242586666906	0.164218827354181	-0.00653684740759461	0.0308749574938456	0.00468021783030718	0.127025788656824	-0.021516471454413	-0.0949855458208821	4
0.0222501370778641	0.0502011167577873	0.038449822714151	-0.0494463465536845	0.0157223681953533	-0.0731476026358451	-0.0734111459840216	-0.0529884934948632	-0.0378468389899404	0.041991108271774	0.0464320851599049	-0.0158380285332999	-0.027814995284338	-0.0776109450420205	-0.0828870337991916	-0.0491646186299534	0.0396900055351641	-0.0666064938520743	-0.0749217856121691	0.0865639475465981	3
-0.0348622305340327	0.0350280350002735	0.0841397801322791	-0.0301397715526782	0.0177384191679324	-0.0110211044130714	-0.0173294441120763	-0.156438177620467	-0.00835418452670884	0.0459881786919203	-0.0563376294887334	-0.0255783538371032	0.065293979837935	-0.0508848774203149	-0.0470655738683449	0.0256677041489069	0.0118619512349009	0.0253419656935262	-0.064953765001814	-0.0850512380809302	3
0.00821195571609546	0.0391186905629428	0.0372573545893306	-0.0200342364447405	0.0371619928396012	-0.0572476693368308	0.0415767324666102	-0.0263953369406055	-0.0221157911997578	-0.0532586938294186	0.0340095270340142	0.0494872260605143	0.0071766451878333	0.0326461986231604	0.00998599345205994	0.0830639806050891	-0.0539637777318831	0.025455933494807	-0.0398849810282541	0.00706614161576229	4
-0.222973119920458	-0.0138179513261418	0.165720018769963	-0.034656316132743	-0.0789996291815131	-0.0971566263409002	0.00824724185773301	-0.0781484503718634	0.0207448748572808	-0.090919318318587	0.0824053699297988	0.0375941636733707	-0.0491848812288399	-0.0220289603259414	-0.0698928390987962	-0.0125041900786686	-0.0354636691648484	0.0417066925597168	-0.111843364554962	0.001894908831266	3
-0.088922688210636	0.00279062563244376	0.0279879523453205	0.157459498637316	0.0234558414681337	-0.0693915694600034	-0.00274795657604163	0.0140000689228821	-0.0309585063542237	-0.0134479150944677	-0.0333923957868039	-0.0247805329741346	-0.12470626063928	-0.0855087956151898	0.0306133808193824	0.0209860468482571	0.0112805178563163	-0.0161505145382352	0.0163267199733228	0.0292263927653506	5
-0.0542090758232075	0.0275991868347618	0.0703453721265314	-0.0050783636454047	-0.00843709276704865	-0.0546664366654162	0.0155023329370929	0.056696445470672	0.0205030829548344	0.0347904699817121	-0.017087354260495	-0.0625832429770325	-0.00457646474846518	0.0245716190813474	0.0219180884698974	-0.0033541620648766	-0.0558315997556472	-0.0444525162542215	-0.0817748531745303	-0.11567356507081	4
-0.0295728923063217	0.0507574663417738	0.0846173619447018	0.00940820152701532	0.00834347196918075	0.0464246509727741	0.0606069985073259	-0.00448157585523352	0.0592293513499172	0.0186654716034479	-0.0053479431411726	-0.000142657030386018	-0.030479378341695	0.0392471442904972	0.0872906962080128	0.0831447730823933	0.0496107792074255	-0.0147123891332474	-0.0277942203955631	-0.0290948095689183	5
0.0813890886241575	0.0582533749259212	-0.0449778999454078	-0.0269141303139138	0.0456696630415774	-0.0214602072166022	-0.0956275291758045	-0.0125831351468639	0.0345653049961219	0.0105525482536279	-0.0602797464498495	-0.0781847191149316	-0.0173403541107297	0.0421061301645065	0.150070803641247	-0.0495412316882379	0.0919176030979654	0.0327927374265882	-0.0584443499896077	-0.0668086543066437	4
-0.0248500579520674	-0.0318916336184428	-0.0226089505825565	0.155750661333266	0.0125387787172044	-0.00501074635987544	-0.110533238459691	0.0192181279147589	-0.0263538072315241	0.0965966959118046	-0.0263986283110725	-0.034281969482437	-0.0335728191615575	-0.0908453493573599	0.0361552336113023	0.0505836320797633	-0.0318031689727341	0.0560052295063757	0.0880596641164783	0.0697793462362785	5
0.106272113657651	0.0347032554065978	-0.179513841080374	-0.0372852725261872	-0.0864218292106555	-0.206188203199556	-0.117241396143614	-0.232284156886828	-0.01145930617347	-0.187792003176825	0.0986193338237208	-0.119236739281928	-0.186000621685628	0.129043939184383	0.0350408938698542	-0.0315285719676632	0.0272764798745964	0.0736507196982296	0.127349996017229	-0.0331087952599342	4
-0.0184783826443138	0.03061719811882	-0.0702500585225384	0.0778608025531938	-0.00831646475629832	-0.00437788353180387	0.0658522126547313	0.020755998343404	-0.079870774707144	-0.0112658393621406	-0.103162971352373	-0.180146665884148	0.0650488009650411	-0.0950824224305323	0.0405002086326185	-0.0719275521324922	0.0104760940676754	-0.0432442877397113	-0.137110408396863	-0.0348047791334832	5
-0.00534511304550797	0.0438341374495095	0.0599967585525349	-0.103401580741288	-0.0451846333905094	-0.0527379275002009	-0.0192003251235084	0.169341202584522	-0.0648111775961996	-0.0187765644298124	-0.0616791613196393	0.0783742816866475	-0.0221837864777069	0.0933688004017596	-0.1788138552156	0.0513995277538169	-0.117333608331872	-0.0904749795839485	0.0312236572950248	0.0687363170464572	5
-0.0264228155908407	0.0280671488144743	0.0253660743766414	-0.00498667338003452	-0.0430928943517544	-0.0889429182334659	0.05860509830778	0.00274428966534653	0.0935371815282229	0.0123706883791926	0.0417648418218715	-0.159265155393707	0.0878740731326362	-0.1025514678165	0.0364224378263652	0.00492313958048773	-0.012458346789553	-0.0430034072676533	-0.0230732256033632	0.0889343772015687	3
0.0285158807402376	0.0603392916501752	-0.00958595396355567	0.0794868403188997	-0.0406521632993971	0.0908893198752496	0.0599213424705936	-0.0366429938275548	0.0159168280262967	-0.0580970243536694	0.123258965860121	0.000229317621138806	-0.0861196324224757	-0.0499090065104954	0.0822194770777226	0.0607292482311039	-0.064581565239113	-0.0330177024873036	0.0394190742379036	-0.00960003598241013	2
0.00628159168965655	0.0435401986013195	0.0723311180216952	-0.0103795385542524	0.0380314958465897	-0.0563703588821864	-0.091140518366455	-0.0198353147477737	-0.00879636260794016	0.0521280104420441	0.00197048915036596	-0.0358659044390322	-0.0479231898822078	0.0327561302191659	-0.0726567306534745	0.0588815824678504	0.0334221973965433	0.0572599197639838	-0.0131128714700687	0.0738370230471996	2
0.0449711071701262	-0.027659913031067	0.0735546071546521	-0.0115944063118142	0.0237724019016313	0.0448743903696784	-0.0285961765433208	-0.0232932487356493	0.0431223899739608	0.0167894768039968	-0.129741014507745	-0.0134777925443215	0.00645648378472484	-0.00325246081432255	0.00329073861947064	0.0200889553144168	-0.0812605746144809	-0.0257177358322599	0.068545114716242	0.0240495418539553	4
0.0857328296120169	0.0504681172012243	-0.0766672907224105	0.00843959048588552	0.0487903720417777	-0.0599692745419228	0.0561987033948779	-0.0284334721404956	-0.0935172016655915	-0.0622675568579331	0.141498608882377	-0.0434158014593938	-0.00014773041555369	-0.0784176824327823	-0.0481084252046144	0.0680091028475539	0.0661384808776889	-0.0427332809706412	-0.0427815861735869	-0.00069830301345859	4
0.0280354614301298	-0.0786965711179505	0.0242472750741317	-0.0581846047436755	0.0340457158379635	-0.0432808354033513	-0.0425169503433477	-0.100504728366837	0.100476758278582	-0.0446591474501257	-0.0492392941705026	0.0287302371243312	0.0572929099379429	-0.0896052848485847	-0.0828678514493679	-0.017753723863359	-0.0160829457784465	0.105928307863074	-0.0928466583541666	0.0202201314368182	5
0.039931326777797	-0.102792998787548	0.0615186962287439	-0.0210659507758246	-0.028414824564868	-0.000601831395698305	-0.042143537699167	-0.0289682119744605	0.017184929071085	0.0193745536879946	0.0298863811662614	0.00692127837291339	0.0996851943457729	-0.0511515103454126	0.0831738869847445	-0.0256080136671382	-0.0211808710698702	-0.0130773450134538	-0.000846416333432153	-0.0786130217172197	4
