"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SEX"
0.0666300256855827	-0.0116174118509415	0.0685818006606468	-0.00692123809876182	0.0914256693198278	-0.0687564033462397	0.0282021584793302	-0.238304747283804	0.00236389547391663	-0.0280543960444494	0.0981266592871368	1
0.0257560095082295	-0.0504559504209246	-0.100062326736556	-0.0153072714345138	-0.0449871729865033	-0.0543201122828895	0.017259454633667	-0.0473317887495964	-0.0558808434276568	-0.00361407874263848	0.0223503475146026	1
0.0054105068470425	0.0224753564484589	0.0666850017863975	0.0454650173407952	0.0677537907190605	0.0897611857337742	-0.0299359564733418	-0.180414463133411	-0.0926399188684266	-0.0553977176375617	-0.0812048924142402	1
-0.0330090854738507	-0.000920693307291387	-0.0424673030962005	-0.00139729788843478	0.109987000078613	-0.0913625350642615	-0.0136372886247949	-0.120615495828599	-0.0813694220259014	0.0637707790607096	-0.0191020380799371	1
-0.00264472785985069	-0.0444134701684537	0.0141147767788683	-0.0604338923123703	-0.0113458295340755	0.0136809586410051	0.0408887175174844	-0.00698045139182485	0.0425650170884011	-0.0210697474587512	0.0117947077914743	2
-0.0769199163300786	0.0654814485246931	-0.0208149756077767	-0.124534910898335	0.0178834401070549	0.000662559463082468	-0.0661520189841476	0.0707071258405693	0.00251687553042139	0.044704470867015	-0.0883404178647725	2
0.0499531804078163	-0.036201343105227	0.00860805867637521	0.0204737958855934	0.0971154403986859	-0.0893117867706313	-0.036531622248812	0.0277821509191954	-0.0540200349169901	-0.0586406346359743	-0.0529694750162135	1
-0.0434359058970049	0.130311384702131	-0.205548224157575	-0.0023771319991506	0.0227118548047621	-0.0018849768609851	0.0544649993195451	-0.0831114270288728	-0.165415751222464	0.118086901289433	-0.0149045651767069	2
-0.0915783844819518	0.232758120191307	-0.036849300345151	0.0395256998606537	-0.0877646866559841	-0.239071739123931	-0.112788429836847	0.0722920959555471	0.124800774591041	-0.00104135721770442	0.110129072952414	1
-0.0636383162029216	-0.0101321955702631	0.0352430685209457	-0.134514126072272	0.0595698063679636	0.00223055084159504	-0.0748513288667406	0.00480830643849388	-0.0358910639551078	-0.0735776160157337	-0.130393380252379	1
-0.0862713027184744	0.044440205219483	0.124439161660951	0.148757188204019	-0.0486803373538532	-0.112238373043884	0.0152611690016975	-0.015198235035068	-0.0285404990400504	0.266595870298676	0.0102342627335619	1
-0.0374948481549365	0.00357410376289669	-0.0217403436653365	-0.0537177795307118	0.0590738139745943	-0.0731814994241772	0.00565747015564422	-0.0556699379194167	0.0268075049986843	0.0988062082500005	-0.0390138626200918	2
-0.0192015253487915	-0.0794193782531409	0.0412842299659641	0.0569516295207581	0.100594554816147	-0.116959718909115	-0.0777685389587264	0.000599107874818566	-0.0883903596024695	0.00970029866891065	-0.144396430175964	1
-0.0992530843936691	0.100561312429496	-0.087270157460273	-0.0874061675447511	-0.0166193640387779	0.0500574051653185	0.037247544819478	-0.0523356051806457	-0.0606735879364551	-0.0395374339139524	0.0971361757620888	1
0.0712946136160121	-0.112927709576657	-0.0108662849097837	0.0767554098411563	-0.00541888635425809	-0.0625629365688298	-0.0586283027700022	0.0781622511649071	0.00310936595997059	-0.0114148471740432	0.0729122461249809	1
0.0494394266279058	-0.0227230234205789	0.0197150022994642	-0.0149851761482304	-0.0474506918783414	0.0587629675931786	0.0146557636936221	0.0448735313726032	-0.0146970428398927	-0.0310505270118696	0.0447715066718574	1
0.0249346146931417	-0.032456646895755	0.0402945128668251	-0.000872125766889285	-0.0374184345666033	0.111892280437714	-0.138115223930122	-0.0729394276799698	0.108448269913328	0.00698344617652152	-0.091785832454151	1
0.0433436326862166	-0.0305232694313422	0.0313176485657393	-0.0157306039936769	0.0952780711167561	-0.0638095396765812	-0.0657578551819932	0.0217850508881882	-0.0545796427368673	-0.0360234123949154	-0.00103881860955578	1
-0.118265263753789	-0.0401011411660505	-0.00194537812512999	-0.0446204327779638	0.0810481512702457	0.00271044681828653	0.0479214597614632	-0.0919230600249899	0.037301749563902	-0.0182233948887067	0.0457619492601858	1
0.0882684751868177	-0.0465163030157396	0.0333340839015645	0.00749153663918791	0.0221533113114944	-0.0205863073357588	-0.10150668566964	0.0467569147512961	-0.0248662046828551	-0.115644396277	-0.037322060087016	2
0.0248396199276188	-0.050346264985095	0.0398464650187136	-0.0311021134268417	-0.00127044470405644	-0.235477234513921	0.0793887835008645	-0.26149687167129	-0.042883301982866	-0.0484809640521838	-0.0567045940682467	1
0.00773456969515839	-0.0722382222997982	0.0195232620544947	0.0240750590973097	-0.0158267145961554	-0.0595443860454451	-0.0183435608421535	-0.0156115116531696	-0.078400450609401	-0.030713873164304	0.0378347905730563	1
0.0344523493709224	-0.11454434067011	-0.00104481984197068	0.0925263788650626	-0.0800693602765161	-0.0386477386124263	0.00719107366407491	0.0256148111631322	-0.034437373912876	-0.10819416042651	0.0648405018771015	2
