"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"AGE_GROUP"
-0.0984215719767389	-0.00113795210318005	-0.0098415298441682	0.107240389417883	-0.0636837021846245	0.0261816572655886	-0.0542161514690022	0.0384946759965257	-0.00534084455449532	0.00684287024267692	-0.12406496191965	0.0143380614675519	-0.0203658641417029	0.0513897009471334	4
0.0946325066554538	-0.0219480300966164	0.128847507531623	-0.0249168305568163	0.0399697642540653	0.021243812054964	-0.117574485292937	-0.093746525432742	-0.0557249832145082	0.0337195408119506	0.0948929397141772	0.0028003651769058	0.106122781419313	-0.000553239221969971	5
0.0085200498295567	-0.0691813049323391	0.0641127611233319	0.0291861230906056	-0.161475600992984	-0.0563115599256128	-0.195670910623783	-0.0413297405360648	-0.0970058356109067	-0.183095952188946	-0.0105156667577772	0.0399027472892525	-0.238814320600666	0.0481997491136688	4
0.158613044645793	-0.0409312327018835	0.029461495536673	-0.0457650577173495	-0.089294118190373	0.049624438224415	-0.0544848563671595	0.0116610291138106	-0.0458589954397768	0.0359325432469309	0.0148384674480947	0.0569530929248995	-0.0556015999184679	0.0739350626971661	5
0.148375909103362	-0.0903849064590215	0.0196981283720528	0.00194805019907807	0.0763374887068486	0.00237227523648917	0.105206887142872	-0.0156628411269179	0.053295138445502	-0.051123279815139	0.0201492740982765	-0.0106560153998122	0.0415500987087678	0.0159095671702364	5
-0.0547719344263701	-0.103140710825832	-0.0160984933962479	-0.226389690815922	0.0880260555042434	-0.135654958341308	0.00934142351377479	-0.020606014459242	-0.0163420485805586	-0.0621294580111283	0.0386054001152079	0.0395196303383422	-0.0390556695859623	0.127342068099908	5
-0.0386016463892209	0.104464144428418	0.0440510683411658	0.0170488457435262	-0.00182471339360102	0.0429107240336343	-0.0269138388594229	0.00855849616230001	0.0499044941336183	-0.0172208085234124	-0.0331379461267191	-0.0759416160319174	0.0207091929815603	-0.0420858148415517	5
-0.0392404875237778	0.0279309542543923	0.0644328140834902	0.0186786185558315	0.0142172221875162	-0.0870698520633215	0.0843968819637655	-0.00608342090355678	0.0679777539440293	-0.0406649757648977	-0.0650761410861627	0.101531788972652	-0.149496114701744	0.060645500729093	5
0.0077466309335697	-0.19757687731382	0.0657287763189339	0.00891683813483081	0.0715351934155036	-0.164198875951636	-0.0855600351477243	0.0745099498430511	0.0646186341927098	0.0498429121839136	-0.0367875799792585	0.00469749811317711	0.0906826791104374	-0.0771118829699245	5
-0.0189700197153089	0.0621807338429939	0.00103879584014113	0.0426255748871135	-0.0499291757943183	0.0654090378046755	-0.00994404662572312	-0.0516499311570231	0.156032648292441	-0.0599999071051943	-0.0345933801556123	-0.0972505569826874	0.0223813604054477	-0.000617415875305755	5
0.116282560976642	0.00996467249364533	-0.0759319892292161	0.0729003496833468	-0.080999110703474	-0.201849206929756	0.0266463616914137	-0.129581985526006	0.0608806920575106	0.033324849400186	-0.0114363554254669	0.0111836645785988	-0.0292163901897525	-0.0310554684865385	4
0.0792837545431641	0.0468108935732342	-0.00743154224246051	-0.0706577167153396	0.0696854162757634	-0.0896074471586943	0.0539926428310186	0.0762325318487461	-0.0307825405981123	-0.026026815664707	0.038741748859456	0.0602119299534948	-0.0641987034983147	0.0506808484580396	5
0.0546122589104459	-0.0183471580630505	0.0883135663085274	0.0276168272296142	0.0101916517698609	0.119127928456383	-0.0498780203079393	-0.225382800295218	-0.117989419059435	0.0682564589565573	0.152181096562144	0.0224493025595953	0.112858000997743	0.068219094336459	2
-0.00595034987011073	-0.145076105806199	0.162886985438252	0.0226134020712468	0.0900390502294772	0.0515581433163991	-0.0352611032793437	-0.0794370734279848	-0.0110478539149647	-0.0889777438219142	-0.0542995773013318	0.0559650234918845	0.160394708816093	-0.14483148375821	5
-0.0589655747863788	0.0724553654991538	-0.0777483715428542	-0.196580269267885	0.00693603282709938	-0.00366376570457932	-0.077782439980148	0.0265189143817232	-0.00517898060437164	-0.0718546712814057	-0.00606844342511312	0.0192799770359885	0.0212756595207411	-0.0512421020904571	5
-0.0504313892461494	0.0732620658017084	0.0303040083066084	-0.108932706270661	0.089297868652341	-0.0800388816614404	0.0841424764558691	0.0843430358988129	-0.10785182878059	-0.0388912789973239	0.0675836596928895	-0.00739558952678454	0.0433219691472558	0.0695262856966342	3
0.118025012344013	-0.0371615917733956	-0.0296208387668232	-0.194765719549772	-0.00697628554581045	0.0177619031118042	0.00401459971827853	-0.0301828303347246	0.0602722446100108	0.0304219533965673	0.0524499805640271	0.0326148477021795	0.115893419264945	0.0647348799872555	4
-0.0171742576439267	0.0566506038858646	0.0601755548000953	0.0371184887632899	0.07441663222044	0.0630264861409615	0.0127480037460689	0.0952288207292059	-0.0482758366285768	-0.0715090784076469	0.0107598404987932	-0.0843597277575509	-0.0283483103438919	-0.0273147568366679	4
-0.0332325713585758	-0.0254984965676809	0.0887590947739473	-0.0881477646831657	0.0803600492356278	-0.0411241319952745	-0.166954342072502	-0.103471973133862	-0.0430316625958552	0.0485406433417604	0.044037987122303	0.0819726002411817	0.0596813213688049	0.0822860343256347	4
0.145108343306374	0.0703080212317275	-0.00668196335552906	-0.0525233669173867	0.0130863391519584	-0.0651711991375186	0.0419620330702191	0.102537077034846	0.00625463671312892	-0.0171608253092512	0.0460363093593478	0.0473451935903345	-0.0243713264830258	-0.0779364471613069	4
0.0462160456256902	-0.0578863635093897	0.0258169288845336	0.0391245646056738	-0.0776127498620547	-0.0203700449468949	-0.0511423934659672	0.0974690743507075	-0.0884406095807468	0.0587967961648456	-0.0640319932520141	0.128243338301488	0.0189536428975235	-0.0911662542164383	5
-0.0472687015250114	0.0886928665011849	0.0946451290047615	0.0128423604489287	-0.0402109065556249	-0.0106564481552153	0.0641378700425881	0.0302977525655766	-0.0291642342409865	0.0641486109680873	0.0407083055371097	0.0341970799552864	0.0283101108776818	0.0225503042765012	5
0.140293259015115	0.0760607320584164	-0.00337374043601927	0.014790890545956	-0.0453972708643962	0.00165596454626059	-0.173259959150676	0.0180244604419712	-0.0757655123440542	0.179186460807456	-0.0220076904567756	-0.212437417509062	-0.0626389205835412	0.07369376597859	5
-0.0306362820732509	0.0556169899416159	-0.0218303327298049	-0.116431786510222	-0.0488905497929089	0.0185582024958223	-0.087936124215774	0.063837462209049	0.0427639443031069	0.00789045933724855	-0.018437278463612	-0.0388854134784894	0.00924478506112046	0.0699940433791895	5
-0.0761491534551839	0.0299101153625447	-0.0319036173729738	0.0992810158475153	-0.0702701027216274	-0.130457035462152	-0.117496569233099	-0.0339492482509007	0.0554447476723915	-0.0490469998745404	-0.096750404386084	-0.0749512712856453	0.0798570568533628	0.0809870298108495	4
-0.0295931999605865	-0.0347548959710757	0.0597158514647866	-0.0398104112886255	0.132464496288561	-0.113526537774704	-0.0149945082719296	-0.0640951834418909	0.0280030665194154	-0.0184919727998154	-0.00547622352554555	0.135479466688605	-0.00700594372406294	0.0853159437977203	4
0.0328140818995127	-0.0356815959843101	0.120759402065539	0.00319601569488986	0.10865694237008	0.0835660957854608	0.00770020111256694	-0.134006357261671	0.0121697116306208	-0.0330386680236574	0.0286609830492951	-0.0454880208408321	0.187406846053188	-0.063967775235803	4
-0.0506207273896242	0.11120515020514	0.0711642149547132	0.0352756170089305	-0.0150168595123496	0.00940350836495842	-0.0535157521811576	0.0210750529262204	0.047791293939216	-0.0733391676523136	-0.0309474258654708	-0.0351545227341543	-0.0626759258988571	-0.0316940453089955	4
-0.109657095396182	0.0659947946942539	-0.0722089288318895	-0.118295983189923	0.0692860349538341	0.123225034826051	-0.0484931138233166	0.0472378888237312	-0.028268610262302	0.0268420934384488	0.0626856750418171	0.0581856914824228	0.0570791800983694	0.0525965304396045	5
0.028447023148129	0.0360262826476465	-0.0968540941928282	0.121977511733437	0.00214746662568645	-0.0371013767302837	-0.00205284656751572	-0.060658440393251	-0.0487778525776447	-0.218848026721701	-0.0732597992165644	-0.0567454458347942	0.101805578249288	0.143953131228867	6
-0.0317775898564732	-0.00657556803494386	-0.116648104613007	0.0526736802764929	0.126765288663679	-0.0170662974974513	0.0163538944157764	-0.075923703913282	0.0727000430264165	-0.0326397267114205	-0.0298694439662069	0.113450218504021	-0.0332164394805309	0.0367608220257488	5
-0.0787127545631344	0.0456070728703035	-0.00189864570869689	-0.0185490729894979	0.0250889998836919	-0.176036081563011	0.0766871198255904	-0.164171868177082	-0.104730439520292	0.0573831592616044	-0.00839609925538481	0.0481887703700746	-0.0528961717891463	-0.0683367231198101	6
-0.0231711076380453	0.119700243481114	0.0709934038068074	0.0253554488130152	0.130859014938286	-0.0398207748962798	0.0163931888520488	0.0142601534889034	-0.0401094091307078	-0.00934535828577055	0.0316032178855852	0.00210583916538121	0.0423278449499375	0.0100035855813163	3
0.112213729979752	0.0362030545973381	-0.0816528326346218	0.051898463061071	0.0706418746069812	-0.0979406215882913	0.11276222318335	-0.0110287832671408	-0.0910766080216267	-0.255959137862503	0.00498285264975532	-0.0640990069335261	0.0911134285490888	0.0826722380456411	5
-0.013934533618282	0.0701821943032983	-0.0484351043562602	-0.0743562326913344	-0.114681278175643	-0.0568491956682963	0.0454015472840047	-0.117825770587525	0.028433187316944	-0.00539558145905815	0.0209578006399787	0.0027247355427927	-0.00667552499940125	0.00375582244530523	5
-0.0322312684131834	0.0304512627257913	-0.0586597225839047	-0.142218806151118	0.0296512658218531	-0.0435994465833368	0.0118077529848373	0.0890196262071472	-0.0510195700510616	0.0200962094040707	0.0580427083537016	0.0153231734555457	-0.0228700108751989	-0.0957780497519022	5
-0.0880955884187443	0.085417086435366	0.0340986301165405	0.0425423262303485	-0.0614689144805686	0.0435244919240681	-0.0507752228999241	0.0308711597652628	0.0923653196914984	-0.0144496792393125	-0.0705219599915244	-0.0766913704489572	0.0560495197797892	0.0275579819087372	4
-0.0570033946754502	0.076475602080874	0.0138969954082075	-0.00292958248964532	0.0528367158381925	-0.0333371157177258	0.0254201539490792	0.014584210459058	-0.0898296391257472	-0.108034466622027	-0.0940611214537681	0.0483980012232566	0.00690568879128266	-0.170850456259899	6
-0.043490861129736	-0.1666209176604	-0.00680017769790388	0.0833846911735382	0.106041060575403	-0.220714885048592	-0.039877536556795	-0.0668770130844593	0.0328444294653964	-0.028571977342003	0.0107560560585778	0.0708961140023951	0.120420156035869	0.107552882823464	4
0.0783295422719422	0.0577686802668273	0.0184610562615327	-0.0119349914236393	0.0331153033471066	0.0242379224018592	-0.0558512711663542	0.0194871838427082	0.0593125912729784	-0.00629009372499576	0.015719538704035	0.0254549789164756	-0.0618106592263426	0.00209737822164314	4
-0.00778716684770969	0.0073007764669191	-0.079902162526394	0.111391016233211	0.048261720683058	-0.0760351769336856	-0.0665267366658382	-0.0127368149475914	-0.02069551654764	-0.0663627286606192	-0.0883631802877739	0.00641178838413137	0.0519007116694287	-0.210008761455827	5
-0.0823890762830598	0.103123903416844	0.0516135052959422	0.019141360601657	0.0624164812856413	-0.0506237446985269	0.0238781362050974	0.0289879729160409	0.118334992572216	-0.0206339769582031	0.00275523345607113	0.0721902849530642	-0.00719681956919768	0.0444726202664225	4
-0.0623426974837014	0.104476726442959	-0.00193936754477763	-0.0186830093748161	0.0689743921874393	-0.000327291755394371	-0.0706818881389071	-0.0760443537059233	0.0822591583123367	-0.111670633897291	0.0635174393424482	0.0801355978202633	0.0121256211022035	0.00716992799971608	4
0.0905673602292217	0.0260005961600922	-0.0823305301140449	0.0205502970772076	0.0951589154160989	-0.0524572881030064	0.00950235367589765	0.0749258963549857	0.0141630106264939	0.0554575547346023	-0.0412011280407791	0.110829065473503	0.0107746104649862	-0.0367659832475201	5
0.0615526310676099	0.0535947118984132	-0.107045179137737	0.0347408467953353	0.0465350853750577	-0.0382373102913767	0.0309131159102933	-0.0222955620273272	-0.0737656981526323	-0.184818570040344	-0.0225813241973471	-0.0387582752809923	0.106692812923305	0.0828466777299997	5
0.0057763091086602	0.0586611406761145	0.0782108223473466	0.0365558689714017	-0.0307448475254062	-0.0325069963284433	0.0738501856568821	0.00345147403571942	-0.0496267887046831	0.0580424719847941	0.0587008864389342	-0.0552219965706759	-0.0717140525735179	0.0476857179511161	5
0.112228605234939	-0.0237961046549384	0.0189006115872445	-0.00700846079528774	-0.092409114198966	-0.0227589311555567	-0.0242897471254593	0.0856399255691532	0.0810433280339324	-0.154511416954617	0.0698898324887079	0.0958872680708227	-0.0483400464794836	-0.021520862222108	5
-0.0684504027866682	0.0742905691774693	0.0330679712993545	0.0284956504427422	-0.00491595953181233	-0.0228448157548996	0.011872159298782	0.0680479556896173	0.000647458269060016	0.0509754245154403	-0.0607351829741873	0.070889972642817	-0.0174702936318081	-0.0230498121160662	5
-0.0658360868295843	0.078832057274636	0.079475512787727	0.0150268057698035	-0.0678468056004967	-0.0810162492585011	-0.0360432832345017	0.0472007369850077	0.137847764232124	0.00616545489776265	-0.0013986755184084	0.0372600976309563	0.020940494475095	0.00619331141886463	6
-0.010868997405703	-0.00851322197959702	0.0471835198624736	0.0471635955908765	0.189018237094182	-0.043900404163209	-0.0119722555218797	0.0425849451658463	0.0167386618935924	-0.126247741620569	-0.0382258645876874	-0.0390220947702968	-0.115702505031073	0.0979815724260025	4
-0.00453216322790328	-0.121361616881078	0.0509546175207011	0.0412344619391203	0.00211788965263696	-0.0165349812539979	-0.0109329469360599	0.0436460110314762	-0.0908406054031363	0.0506227289378084	-0.0665475249952394	0.134942836335731	0.111555275592881	-0.0129597165605777	5
0.053376409320976	-0.0130019278829354	0.0826119834955619	-0.0177774078182812	-0.0261686578547551	0.0419749777678576	-0.0785676236374662	-0.031452413332964	0.0888644480795106	-0.0559166114176028	0.0414107268037975	0.0456686295128767	-0.0827744288280896	0.0465802496956731	4
-0.113272835041723	0.0341556641938783	-0.0100396960123841	0.01462409636331	-0.111740466296079	-0.0201394133227915	-0.0360891579937396	0.0991300986268836	0.0314856993459613	-0.00828993937141836	0.00766702543190782	-0.089452188494523	0.0500449251515311	0.0470846016664522	5
0.0237145014031623	-0.094267179856516	-0.0843812218512013	0.0063215861473222	-0.0960203667925871	-0.0911879189355412	-0.118619108053428	0.0502534639965477	0.0304242591054356	0.0378919193449111	-0.0747133124320937	0.124398427646174	-0.125635491809954	0.0224808762871369	5
0.061810802482133	0.0680820569047442	0.0803574786788174	-0.105361037766077	-0.00313973056256286	-0.0396694545400555	-0.10961263762945	-0.0218266307394966	-0.0964759403964177	0.166946309741473	-0.0799560729927403	-0.298607004574441	0.00653361520339873	0.0836722628542822	4
0.0208415280839567	0.0482597838436848	-0.00384344507784676	0.0568324848684285	0.126436023167632	0.0354232407801751	0.0623283629622604	-0.0239654765936045	-0.00435153538801315	0.0526027395947814	-0.057457948515492	-0.025836466156051	-0.0692418504756791	-0.0105556281847584	4
0.0467206649018953	-0.0324712236487307	0.0921755643589911	-0.00230167673871095	0.0234376693737715	0.052372547755167	-0.034917576558712	-0.0863859111897147	-0.0335769795595558	-0.0656815731817782	0.124632125548543	0.173021929216109	0.153062833836503	0.0482571207637375	4
0.0754504306211823	-0.119734602191615	-0.119843557760844	0.0805853920599262	0.101896080692628	-0.0756626353613859	0.0558826949059739	-0.116092057669518	0.0345094516115893	-0.140278968363819	-0.00906472372512489	-0.257243194751917	0.068665426526778	0.0513351082498035	5
0.212629843763428	0.0500965414569328	-0.115962013421764	-0.0695764705790598	-0.069343527107504	-0.0229503884350986	-0.0832098514452756	7.88781150586871e-05	-0.0211795335056058	0.118737435944984	-0.00214697492749912	-0.0436063620095714	-0.0823048612549598	-0.00834506882356308	5
0.0426706714716592	0.0386282217086024	-0.0282810515429591	0.00869375326518378	-0.103810070013831	0.0523719710726631	-0.0330122898278687	0.0823285538045123	0.0576029209525273	-0.0198087265976725	-0.0569338679140233	0.0241088418399945	0.00360279267693354	-0.00240356074309195	5
0.0496206515482173	0.0340749918695442	-0.0150061125522949	0.0271087398806088	0.0245851679439144	-0.175057907218287	-0.0956990782988303	0.0395336781486156	0.112935045829184	0.0393473354106527	-0.00554661148841311	0.0380568751874608	-0.0663429545083562	-0.0890434702621046	4
-0.0489429483910503	0.115742371782437	0.0221560964922684	-0.0501428085802235	-0.0246334708657911	0.0213409985881375	0.0207319668205502	-0.0217730366520778	0.0667984037417024	-0.0801362767731196	0.0151820878311756	-0.0189225013932672	0.00317183773139801	-0.0561295756622748	5
0.0545596452504282	0.0713444296633896	-0.166558468532106	-0.0755497597315599	-0.00460929098485994	0.0512595854207228	-0.000882364174264348	-0.0335872041417495	0.00765822276620235	0.00855667889837534	0.0735845884025407	0.0602464382876588	0.114132371043176	-0.0638905845576319	4
-0.124947397247446	-0.0497935895227255	-0.0163577652574289	0.0612698137031059	-0.0722824061984292	-0.0326712361496158	-0.0620891681437961	-0.000347942009954334	0.00600065915632043	0.0832232730468706	-0.0307497041318919	0.0896413639602983	0.042779860673725	-0.0793198233019122	5
0.0093676994083291	-0.0221597605988605	0.0883571923207791	-0.00481379687133515	-0.0162308604112795	0.0638191125194995	-0.0532045377174276	-0.093595287073154	-0.00552913836447118	-0.0826106694264109	0.0729409250610851	0.0943859472419493	-0.0312515890986379	0.0253920653417026	5
