"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"AGE_GROUP"
0.0439692808409571	-0.0841620148910249	0.132337435533193	-0.0277697803595937	0.000337337867024355	-0.1717701927395	0.0699999368551566	-0.132252469957466	0.195621174771006	-0.084194502874055	4
0.0451348357631554	-0.106756689658579	0.00228981368035508	-0.0199567772102605	-0.000958559252319105	0.000730435079930758	0.0268850514478786	-0.00677388048764541	-0.0159701141961581	-0.0161291030740091	5
-0.0977164813761549	0.0613476736372833	-0.0646609546821779	0.0292467370112493	0.00380032363506425	-0.00679464523073509	-0.0998889166856456	0.0338468170847746	-0.00156436401763341	0.129949506524518	5
-0.0750864714009823	0.0724155124278991	-0.1337096444595	0.0419763054503251	-0.00609699606138898	0.15344800270046	0.102463523784771	0.0169085989275041	0.0680194679846206	0.103597061349718	3
-0.135258277565956	0.0320071428572556	-0.0349630018800554	0.0187488696147221	-0.0646760933922926	0.0787618818875088	0.008885547523311	0.0237476969910423	0.079423050418101	-0.0097509904130112	5
-0.0359193437413872	0.135435280589384	0.0714919513388751	-0.103284584409287	0.150292963883201	-0.159925391161108	-0.0635623898483139	0.0915797738383548	-0.111361295633605	0.0743733248229271	4
-0.123720982863677	0.030191407542527	-0.0217543686684265	-0.00315419092188396	-0.0207610552710656	0.065167459586082	0.00383484974793637	0.0773998628261104	-0.00850210247594418	0.165757699286202	5
-0.205991974277938	0.0344043446674931	0.0830595779384289	0.111886440723989	0.0340194642036632	0.117760353473074	0.0578452848954956	-0.00642086785731663	-0.0556570343704076	0.0639001224798014	4
-0.0780675531321217	-0.00419999622556406	0.0026875551531569	0.0775718669483519	-0.0842195438922514	-0.0375824145072258	-0.116398460481466	-0.0796382293811764	-0.0619270122896474	0.0582145481721374	5
-0.0422105621982723	-0.00475061367390384	0.0733566619857471	-0.0124234301003353	0.055621070516569	-0.0579165703609148	-0.00177734139954699	-0.00109222956684049	-0.0324555136212916	-0.0507871244278619	6
0.0134815080054352	-0.101416655835317	-0.00128309129671885	-0.0330381216839664	-0.0701368976360593	-0.0593714148826046	-0.0614820679595917	-0.0283547887522222	0.00832693872786012	-0.0470747442332548	5
-0.156256580980542	0.00653568257043692	0.0856123822060099	0.0532984900270066	-0.1118254065591	-0.00900217519127049	0.0345299623756878	-0.0608992408393322	-0.018100407268284	-0.0792836202832364	4
0.0364607622311576	0.0181548934555812	-0.0679998496301902	0.104216319156244	-0.00681128453198404	0.0186188262465514	-0.0813997427248756	0.0159836691727069	0.0464300026301496	0.126605670266422	3
