"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SEX"
0.0312657040018267	0.00502398494300761	-0.108163785849908	-0.0029724999309343	0.021644715194016	-0.0287888331752205	0.0127321552056712	-0.00819040276995328	0.0161010992218234	-0.0541541404834238	0.00496613112654665	-0.112095208728875	0.0290668291055879	-0.00180887414010343	-0.0204093515852909	1
-0.0101350291679382	-0.0538327884229231	0.0198035995769516	0.0282573628997574	-0.0198227423310573	-0.0235343089803398	-0.0397434841370432	0.0437633520284674	0.00803013589720096	0.0401545970744652	-0.0149114806947134	-0.0168647051490812	0.0229894165995746	-0.00526148469612364	-0.0500216567087044	1
0.00968458141918166	-0.0328850727093338	0.0182040682184051	-0.0219492664920433	-0.00859077883871626	-0.0122412195177404	-0.0216165892143488	-0.00955181505730491	-0.047877373886575	0.00934555433645395	-0.0400687969340793	-0.00600773593269235	0.0579370697341059	-0.00365768957808975	0.00204716292461173	2
-0.0400739069025299	0.0491549136098154	-0.0779339272467002	-0.0112916565396606	0.0376879803396656	-0.0225965590041699	-0.0187648214606149	0.0429227656529981	0.0309509878571369	-0.006029359364912	0.0695219257133121	-0.0451841866749875	-0.0363706545774593	0.0364671902596565	-0.0380279850249874	1
-0.0136289591867684	-0.0785673002611014	0.027544605339553	-0.00792826744531815	0.0024239427084867	-0.0577133449792486	0.00870953738681061	0.0146345016037935	-0.0446968658559471	-0.0364851685625055	-0.0435427199065651	0.0523841172588645	-0.013861999405253	0.0268916972655716	-0.000346938424379613	1
-0.00739566508420441	-0.041671646972159	0.0404066041862741	0.00229000494190611	0.000908729229646577	-0.000819143478103856	-0.000426047195757451	0.0459399109989048	0.059241283129185	-0.00473842021723272	-0.0180802556075417	0.0347234783110217	0.0941360560903612	-0.0778629420465581	-0.0898453534410444	2
0.0463293851913856	-0.053865425212577	-0.0666819426857541	0.00116586034758431	-0.0006900733298284	0.0252147612347823	-0.0271596250910395	-0.0544797918237735	0.000293979281213927	0.0331353295766891	0.0584604244244019	0.0180026908265867	-0.0567534611484367	0.0366152964080737	-0.01293510245683	1
0.023911451961483	0.0511704668864932	0.133058359593651	-0.0803816057234946	0.0903205365913296	0.000684338623217595	0.00894386449573387	0.0389614293890706	-0.0661557151749925	0.0621909754958415	-0.042580279405625	-0.0969409844903454	0.0338535177905804	0.110758333106511	0.0586485867980454	2
-0.00617514272604544	0.015940689737173	-0.0485545193571597	0.0472195675479197	-0.0357209984443647	0.0182278720957371	-0.00550372926295134	0.110786674310917	-0.185639070548481	-0.0665518816086671	-0.0615120180796296	0.0411859484921138	0.0653922579909721	-0.00765927268749216	0.0659995623252218	2
-0.0261164197230324	0.0532266417213449	-0.0185946336731945	0.028755983174697	0.0776436529411887	-0.0796157566465152	-0.0070898797595525	0.0358202691842962	-0.072270418247711	0.0212249802706214	-0.0290176467362013	0.0595515043515714	0.0533820129211584	-0.0188143703468247	-0.0587066415733839	1
-0.0641311404409229	0.0466474869716453	-0.0288061434973663	0.0273764709723141	0.0805850158280617	-0.00345735153393234	-0.0314069920462605	0.0984498871832266	-0.047597638835393	0.0457027939005089	0.0243103255682752	0.0639342323818841	-0.0277801673622982	0.0640597995510605	-0.0358047376817507	2
0.0279017232444866	-0.0125259139044259	0.0441315778428002	-0.0577430218152483	0.0335163432749949	-0.0252132653758785	-0.0440397447091917	0.0492300789349392	-0.099210743328464	-0.0574850180532986	0.0315350332188586	0.000414916961558071	0.026352740084906	-0.00150115945432234	0.0136687641053302	2
0.0222653690920226	-0.0354391770367089	0.0134327473423817	-0.0106582729794426	-0.0643696378947724	-0.00818007995904891	-0.0524420977750446	0.0455114048320533	-0.076690573439452	-0.00483417263947228	0.0294105875377261	0.0328794558615905	0.0108409333669087	0.00870094943248404	0.0341443572294598	1
0.00740140650069241	0.100835698466105	0.042780333108164	0.139764705676585	0.0208790687764326	-0.0109240238332187	0.0168556260042111	0.0554527766084031	-0.131562635510477	0.00699919482379038	-0.00689895040952728	0.0580447674718717	0.11533719156742	-0.13376607407151	0.107364035312288	1
-0.0288904630481692	0.0763555402620314	-0.0141366003449294	0.0511270979748237	0.0585055314148555	0.0278710004771407	-0.110926834990846	0.0178547290303216	0.0621156965786187	0.0307546581356386	-0.0469644657366882	0.133920733541749	0.0535730015833872	0.0673684586680214	-0.00644373662181835	1
