"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"AGE_GROUP"
-0.0321526754645644	-0.0666575651866781	-0.00651098834815728	-0.0629832158480761	-0.0935225998334498	-0.079514934616004	-0.0666446037660653	0.028493763208109	0.0233747779864074	0.0330289927387717	-0.00892477477190001	0.0290535252231082	-0.0405958295377225	-0.097668332283356	0.0529275434713175	-0.042646068091426	-0.0278828322916397	-0.0169802257488258	0.0501958907316356	-0.0186091346384468	-0.0278359347851658	-0.0291671665639973	-0.0184571062824994	0.0773150798821425	0.0144404898265496	-0.0289859901322052	-0.0146634318556359	0.0497832304074575	0.0391519985178812	-0.027254472883771	5
-0.00235404174712906	0.039257281319482	-0.0623882930527994	-0.0365093989848922	-0.104181947685271	0.0824566916521736	0.0510457842804915	0.0184747681392376	-0.00275499464765769	-0.0639940691668997	-0.0725004637811211	0.00698297037864165	0.0869455161602206	0.0874615302859994	-0.0222473864584276	0.0330503223711595	-0.0348264859857999	-0.0896237798030792	-0.0561768996675379	-0.0396775595816939	-0.00198467831217898	-0.00787969515716837	0.0339546305355446	-0.0496556237313242	-0.0876320929069899	0.00546657264212172	0.0160263189365413	0.0860063855183937	-0.0746280291963545	0.0548718943124371	4
-0.106494864509375	0.000538767354342472	0.0322599098964551	0.044484477247524	0.0107252908766385	-0.024079481290378	0.00668699261542009	0.00957117850138689	0.0213904693885902	-0.0506818043800374	-0.0392462454787559	0.0424462287182657	-0.0390813613058288	0.0250534871670218	0.0164212081099306	-0.0824119782050228	-0.0327063152702213	-0.0744432943681093	-0.022316259478784	0.0179270051818773	-0.034976672558298	0.0543055327083919	0.0817540241087716	-0.0248095657526276	-0.0152153769106897	-0.00663699005178187	-0.0009374747670109	0.0188085790018943	-0.0639312740649079	-0.0140426060016755	5
-0.0194966982540854	0.0904254472622344	-0.073371201334568	0.00778125420131911	0.0454287242237595	-0.0256397934994189	0.0123666468580308	0.0218564330797106	0.0295872507379862	0.0378537907999515	0.0846129444524055	-0.0115561346534814	0.0279219096632309	-0.0202680453903517	-0.019720600664153	0.00160628523317102	-0.0178334236750425	0.0631676892067529	-0.00482090999456061	0.0191523867353825	-0.0488239680732029	0.0199052361445917	-0.0666519703675752	0.0197945120429712	-0.0190585166723504	0.0269993642558722	0.0723463289145748	-0.0121179597070498	0.0415020114037666	-0.0345078060563082	1
0.0183841788642438	0.0103458020508182	-0.0255314306755884	-0.016518182176071	-0.0185637279863085	-0.0105153912910952	0.0597443418414896	0.0558665276521818	0.00206170139428632	-0.00986962264312025	-0.0828234422270474	0.0106011851432314	0.0751642494388016	0.102612347662903	0.0209777201973259	-0.0975035945929715	-0.0327061861292306	-0.0114454457912384	0.112673595449387	-0.0436443036701998	0.0130618139998071	-0.063597239541643	-0.0105147121181232	-0.0349112000447285	-0.0561872670701431	-0.122717938068494	-0.00381972870161996	-0.0525957717268911	-0.0148534503604791	0.119213483747511	5
-0.0775759683723041	-0.0535619615715979	-0.0291686455684522	0.0277305687677051	0.0449772679904267	0.0240043293834816	-0.00563517902106098	0.0589075366109579	0.0289228154692951	-0.0510616718219957	0.056049328032991	-0.0443423974809424	-0.0121107056604288	-0.0156371225877939	-0.00233103735272511	-0.0961499372274739	-0.0497285580709285	-0.0766078682008893	-0.0553101540123371	0.018695712110699	0.0153924158953904	-0.0150319884907873	-0.0377295971649695	-0.0320447175601532	-0.0695699084420201	0.00828866423328675	0.021752532091636	-0.0803157123641211	-0.0993495828753888	-0.0373948508883134	2
0.0397449807583752	0.00294536104215656	0.0438067472974502	0.0738990923975292	-0.0529870633465252	-0.0511950764670715	-0.0050521918243337	-0.05378893075005	-0.000753228109403259	-0.0108574634157812	-0.0274755787331029	-0.0475134458266118	-0.0129660590011197	0.0225116885201556	0.018974755407621	-0.0389690758247976	0.0456696598777623	-0.0147615316860564	0.0155780693401718	0.0150076369104053	-0.0772311835926128	0.0209371675733271	-0.0526516463067803	-0.0482762777988808	-0.00776566228224421	-0.0173755878639951	-0.00897510838352464	0.0141933939642508	0.0237657006148731	-0.0672483759535865	5
0.0182355615333769	0.0280391036807725	0.0177569135574121	0.0396032885831557	0.0345564709603942	-0.0726027042442819	0.0300983097621327	-0.0424779050218879	-0.0532258253255489	-0.0472669738732822	0.0844775039224802	0.0552541530699863	0.00230298866948385	0.0687867534023871	-0.0310124758187155	0.0578538803860013	0.0456747220617653	-0.00134744865039987	0.0109931660138302	0.055526977578516	-0.0213771758033073	-0.0158341316760035	0.032289553459133	-0.0162480380709311	-0.0457907070382605	-0.0113975236333887	0.0243403790059152	-0.0657756496786522	0.0497539071080799	0.00107235922829076	5
0.0246969641197272	0.0234464354239272	0.00438238952873596	0.0517263303406891	-0.00082911931245407	0.0524513872009329	0.000665974224520042	-0.0194826377871993	0.0241817337015243	-0.0494063845200646	0.0272077557957532	-0.0736019788096891	-0.0991953959701808	0.0576879072197632	0.0391354364710876	0.0318016902511009	-0.0764666489741715	0.0310457724237348	0.0361315723569736	-0.0170847718055433	0.0135788035161476	-0.00450454727160077	-0.0585982271776099	-0.0356997460595945	-0.0896409018315407	-0.00938266401618866	0.017985790300694	0.0068876467490106	-0.00379810713862926	-0.0277212547611853	2
-0.00441541069775754	0.0232249919865968	-0.0254667285988842	-0.043057664573776	-0.0155866374495813	-0.0467670421412007	-0.0797576250034197	-0.0155665178221494	-0.0517189533063703	-0.0160220587787415	-0.00466480040517608	-0.0557322477387785	-0.0665098683636505	0.0532699842841856	0.0112528348181642	-0.00558036695248827	0.0436776061958332	0.0182457816065314	0.0141395096074368	-0.0637948805565852	-0.000956539504807015	-0.042414392116346	0.0483443883794939	-0.0336657826182084	0.005542662550964	-0.0362713828335877	-0.00409630060268319	0.056265125201947	0.0783801853942087	0.0542799950955452	1
0.0048584834445573	-0.00729482794325867	0.0160798122952725	-0.0471986227946222	-0.0118305575077306	-0.0737152945606077	-0.00366110275294506	-0.0240701467796316	0.0126178336570342	-0.00953773060367819	0.025729534999428	-0.00810521681417797	-0.0224772196631185	0.0239789074353304	0.0266715420422058	-0.0340892050155094	-0.0232169332514198	0.0155128223526244	0.032658124637553	0.00693159138276679	-0.0554807218608812	-0.0199873638400811	0.0430899719146075	-0.0482262251778277	-0.00908062125309908	-0.0651149616539147	0.04000717318634	-0.0132434277969813	0.0444420679769591	0.00864567827463815	4
-0.0739504109946336	-0.0821935291288614	-0.024539509597594	0.0625945672003615	-0.0523702343466771	-0.0273533946452871	0.0199000165646523	0.000311517863468194	0.0675179644282498	-0.0423388635213433	0.0105052964371132	0.0392697705740764	0.0174559534389131	-0.00768085840534793	0.00703886637898826	0.0422377327169152	0.0584964430494229	0.0625113614852164	0.0179706435975279	-0.0325233368176183	0.0492603029696871	0.0172675456125223	-0.0405180170605065	-0.00934473604040517	-0.000769056662163509	-0.069584414329993	0.0136357795529499	0.00308592861800205	0.0216121515768702	0.0108964339943602	3
0.0251933666266564	-0.00245260835143114	0.0341957684987395	-0.035163728508441	-0.0117136182967506	-0.0981609636527375	-0.000988160942590607	-0.0120787030712892	-0.0473048612549083	-0.0684834442016929	-0.0155311862192188	0.00297201819996548	-0.0221508009657526	-0.0496360480114993	0.00149490609390013	0.0267448203491414	-0.0231841074410791	0.00762123354151636	-0.0317337879852705	-0.0518805370591793	0.041483161004352	0.0407810949584042	-0.0666940424106749	-0.0536762301275675	0.0133861269118704	0.0054697626198971	0.0312641840896577	-0.0173388382648814	-0.0249278929675032	-0.00973087561750836	5
0.0128856821643695	-0.00158359662475962	-0.0065116517527689	-0.0998806410219184	0.0218276177970172	-0.0197210863852446	-0.0737976996089095	0.0696942088661493	0.021002455554803	0.0480787041842675	-0.0389698017812832	-0.0180483383079579	-0.018207250163846	0.00278142037503598	0.0578601478346639	0.0307988390468791	0.0484254893454641	0.0223932401471185	0.00117099441962579	0.028858862721692	-0.104423631098595	-0.0500897965619134	0.0361062377484151	0.00934627158048516	-0.0223687507522287	-0.0165273907760588	0.00980220398428126	-0.0345930766743041	-0.0076306846752048	0.046571134906473	2
0.0361726759405765	0.00468094360847561	-0.0117494384263294	0.0396648061145221	-0.00347997816031153	-0.0384892066408297	-0.00458727166646074	0.00968959618670756	-0.0482709157087022	0.0504636787035104	-0.00634366999448887	0.0258610484557569	-0.0358009354229386	0.0135740632710176	-0.00801489021759041	-0.0100474352106551	0.0217053360912016	-0.0219036165075449	-0.0158571617782731	0.0022934180528714	-0.00692746358372563	0.078450733960224	-0.0154980185883791	0.00554336175295618	-0.0200525656015811	-0.0295653206246613	-0.037205375065433	0.00426724980655599	0.0349642943043357	-0.0153532441876035	2
0.0176586370997235	0.0225213565158152	-0.0140788808037141	-0.00472664514952973	0.0482532278875804	-0.0399883031916131	0.00245984480714192	0.0486198374887286	0.0160660365236407	-0.0163922161559614	0.0106089137417767	-0.0584381828429991	-0.0224479693167453	-0.0749618694547045	0.0224040543257157	0.0133073992794937	0.0412344824095742	0.0596172335145138	8.33590191662327e-05	0.0361505741502713	0.0193036533404069	0.0164749722878606	-0.0275308171827733	0.0181999092545251	0.0368222337184971	0.0145287086806009	0.0482793444726823	0.049220660483518	0.054625574935214	0.0230232595484352	1
0.0715171981525495	-0.0756393290608934	0.0297908013005176	-0.0337723514377789	-0.0126924988175593	-0.0623148808326316	0.0189596658834098	-0.12185577426669	-0.00452867619609764	0.0563523972477931	-0.0314056131226305	-0.0185149638071026	-0.0229633680219095	-0.0633149294402472	0.0495058958114797	-0.0542127833474756	-0.0222793035933068	0.048928628740296	-0.048070776846148	-0.0218418233159495	-0.0192801435963094	-0.059143884004263	-0.0347319645893436	0.0528085849244687	-0.0130233165240853	0.0207757191646867	-0.0396477163369377	0.00521981022065665	0.0248505081017332	-0.100546173876405	4
-0.0330629633703593	0.00757411113834287	0.000715425935063115	-0.133031061072028	0.0046421900704285	0.0669138231252375	-0.0146961982100186	-0.130606721152811	-0.052052383637715	0.0017525848029966	0.0630183041286198	-0.051814296956323	-0.0621790209753517	0.0127292616301283	0.055881022853664	0.0245754940217335	-0.0544756267964684	0.0190558698669193	0.0849228775698554	0.0265650540002567	-0.0441658341841879	0.123871335880393	-0.0790815974526133	0.122153441624359	-0.0966246802873264	0.054761218496171	0.0436556026806114	-0.114292438217331	-0.131828987445864	-0.0231128287512804	1
0.0225576885527257	-0.000842574617999731	0.0375619784387851	-0.0123955614870471	0.0190009297203182	0.0292342395245526	0.0417570863472573	-0.0377629344590673	0.0896018051043888	-0.0718766040509987	0.103664940653882	-0.00923178715951061	0.0434037778797113	-0.0418964444253967	-0.0482393096131079	-0.00520962195792254	0.0643766162401549	0.0309516353678536	0.0887508601364788	-0.0700955711964723	-0.0169952836379167	0.00459156992278868	0.0710425356910204	0.0114305517332056	-0.0701047610480014	-0.0431838190295095	-0.0239368680237047	-0.0713636838298086	-0.0186709013646479	-0.0434059772069265	5
0.00450285578621362	0.0363155975520366	0.0132509128314759	0.00654391683730439	0.00108350670216455	-0.00574940461116649	0.0400290831587429	-0.0589697189658985	0.0747353540384387	-0.0668762467266755	0.00189799589037977	0.0515718206444691	0.0102617720863498	-0.0220704542761621	-0.0783317669694394	0.0188964434198275	0.0130792524983556	-0.0463257716463271	0.00938004156443284	-0.0113634421449067	-0.0292249338188704	-0.0239930683381081	0.0448261537498577	0.0634878804322506	-0.0245759805702756	0.0387392982494328	0.0242502838969521	-0.0233591412503267	0.0332709357191086	0.016071319466974	4
0.0164746065210777	0.028753322146365	0.00109481372550996	0.0332851400007589	0.0155567894157311	0.0329836920534994	-0.0661932842067478	-0.0192179409735897	-0.0541034162878376	0.0228931831204556	0.00637223271953746	0.0335127425990784	0.0101136436685786	-1.73310034409786e-05	-0.0244841707044012	0.00743867984845588	0.00914035280995185	-0.0286911942068803	-0.0216809666320322	0.0591691181172909	-0.0132493764970429	0.0414510164050008	-0.00840938222615706	0.0288691360085943	-0.0239246121824506	-0.0413366682802074	-0.0294777526400712	0.112313416401034	-0.0502695662641304	-0.000856706131745669	3
0.0192592548317284	0.00430315629631094	0.0203262518818052	-0.0216001045106224	-0.0565305665218285	-0.0661821368035777	0.0166217306238573	0.0904156535284432	0.0156740000269066	-0.0159497904657731	-0.0118447831336694	-0.0193753778253252	0.0371149926613688	-0.0216238888711423	-0.00204353768654705	0.0733029883184718	0.0112021204110876	-0.0254971889721796	0.00113319626414093	-0.00362107676653677	-0.108392881917734	0.0135090912363058	-0.0333343986016126	0.0193846830249512	0.0211346808698366	0.0277450107460953	-0.0314691929842275	0.0291619272090667	0.0118654594987458	-0.000994581868675959	5
-0.0350764974732954	-0.0914073001702398	-0.0218825052796139	-0.000599780344873315	-0.0824458468065782	0.127736465543474	0.11129095199977	-0.0691674824934378	-0.0207621876698238	-0.0508845096524093	-0.0298595332837505	-0.0076615333314177	0.0681001209968253	-0.0949090632167976	-0.0237926390043325	0.0424831134799984	0.0513789907418206	-0.0293801862445379	0.0588424363054117	-0.1003931505719	-0.0686815210634634	-0.0895323488979191	-0.0776311403994079	0.0810792059699517	0.0499622352749221	0.0626250830374355	0.00868500474013367	0.0650966639523233	0.0613241374268053	0.0468328748042429	4
0.0326010274434855	0.00982975381776524	-0.031698157051497	0.0488618118377818	-0.0354935696924473	0.00303136450308998	-0.0805446865640364	-0.0088145976091886	-0.00803092277099605	0.0785493577053277	0.0176300447058185	0.012211356642212	-0.0100473241864899	0.0121696462397465	0.0134920880160087	-0.0203932885646218	-0.0262538958852749	0.0734897047735303	0.0632908609257099	0.00925977800928351	-0.0780313827406014	-0.0210110190116401	0.00928538853087208	0.0243118057179141	0.0279601595945713	-0.0670250393705117	0.0575261090421627	0.00778053452235693	-0.0443195387490371	0.100486727265585	5
0.0638551315388479	-0.042301255127893	-0.0259466022939542	0.0240349229366213	-0.00273402274065691	-0.0395063702195182	-0.00677860707852816	-0.0299215518678553	0.0542788254685459	0.0207391488945912	-0.0119474084899058	-0.00441717483892522	-0.0210163697697195	-0.0392984235175273	0.00118879527050377	0.00155643241737849	0.0611716693475459	-0.0103659708840272	-0.0741108845377873	0.00421013453900962	0.0138588890548593	0.0238036618524944	0.00584393036126052	-0.0013976863605575	0.0107172038423765	0.0301065184091596	0.0762205609989546	-0.00942045455094956	-0.012091720963452	0.043363940624693	5
0.018698203645194	-0.0192623446876976	0.0347115205976363	-0.104763821400128	0.0277945503161362	-0.0534850064867994	0.0609929593581929	-0.0872411590316375	0.0271909713971237	0.0954437588205142	0.014460153366961	-0.0117145177286902	0.0142877358523215	-0.00895026350672657	-0.00852155555630422	-0.0543471354755069	-0.0565765444606222	0.0392497237993215	-0.0299187830480669	0.0113815183421767	-0.0636079067680776	0.0471623240125226	0.0257275024677659	0.0219368499010303	-0.0875534755397842	-0.0214517523633337	-0.0669563735901074	0.0699620589712466	-0.0854544559232504	-0.056894888127661	2
-0.057665184301763	-0.029300244494718	-0.0586940010479262	0.0369475388087981	0.0232309611770901	0.0265134713009839	-0.0422126562644832	0.00646826805979288	0.0319821389919226	0.0482373533089322	0.0375017767407259	0.0521094742094086	-0.0644193875580318	-0.0465671179042275	0.0150813707484708	-0.0504441291480111	0.00846168751029474	0.0504086010954784	-0.00396448366045036	-0.0561196560922954	-0.0266856107795011	-0.000239422304921195	0.0603884006046424	-0.02286608860078	0.0453683373732669	0.0414860829123737	0.0248100682382948	-0.00143088677647837	-0.0188006875134045	0.000909966078124055	5
0.00152662811454461	0.0228215220817173	0.0284472164986067	-0.0512032219012146	-0.0632339229247564	-0.0778614195846161	0.0359882273352557	0.0348230789985601	0.000461983198769462	-0.0236858393567141	0.0142682780209016	-0.00888983185495866	0.0215988396804861	-0.00392428715437065	0.0308609350853893	0.0553234009917185	-0.0708945099045642	0.0542463871277599	-0.0504544331845415	-0.0162200903033861	-0.0896053792366632	0.0122820509013881	-0.0216516159745063	0.00996107904821766	0.00671783375648086	-0.00933293349696526	-0.0240701645553814	0.0386461286339858	-0.0192009389991472	-0.0517843205100143	1
-0.000380899418507212	0.0270569267570755	0.0266001327084133	-0.0380124805330755	0.0513996695913445	-0.0758183371562391	0.0397099431829844	-0.0552525307617356	-0.034721865934403	-0.0904519581337943	0.0604812280316146	-0.0268996966769546	0.015990242391368	0.0295745450740714	0.0093428843685751	0.0402650511187898	-0.000416421731888998	0.0710841794501696	0.012435223631859	-0.0266895719713269	-0.0546477097899794	0.0269712887895394	0.0576465699536902	0.000466355638553766	0.014618128208318	0.0377586733192693	0.0451694845604346	-0.0530049857239721	0.0293452528829536	0.0358869614121965	5
-0.0301290696901897	0.031341488894033	-0.0384150926554161	-0.0389701784512166	-0.0583643400390583	0.00890965010676567	0.0359351578703152	-0.00278033483047342	0.00917176911311893	-0.048330048149583	0.0036505033874831	0.0181560127538423	-0.0465310726174477	0.0868727226741913	0.0169975885670375	0.0119979099762075	0.0100199897346844	-0.0124831354992563	-0.101637393540849	0.055360002013425	-0.0887133902367365	0.0199027828422764	-0.00500300949665855	-0.0392166076571342	0.0314955707410898	-0.0369622455979133	-0.0053802914890169	0.0711699699943742	0.0611041925217469	0.0296003641115512	3
-0.00466115075611681	0.0364213903449743	0.0133505437158371	-0.083913889405793	0.0820188181036442	0.0188671688266833	0.00358600410330317	0.000662069233641584	0.051432611109439	-0.00228618092898691	0.0729020260253348	-0.032707131105694	-0.0229945414034963	-0.00510042429592559	-0.0265782875078108	0.0405523353403561	0.0898204949493764	0.0247432109152974	-0.0528747968555047	-0.0386124009954245	-0.00976105474015141	-0.0515332965182569	-0.0770317864770144	-0.0494181594438839	-0.0530162965230299	0.0622865939206062	-0.00452825975421581	-0.0291510239903076	-0.0446224017175341	0.0147803901955726	5
0.0426611273350338	-0.017493250984726	0.0235167031359715	0.0307052272702829	0.0235431788515956	-0.012830493160826	0.0398297300368417	-0.00570000751616598	3.14597893131411e-05	0.0473296921489738	-0.00318053652093932	0.0886769064012643	0.00269538329395643	0.0524264456268285	0.00254599664327104	3.04396325413326e-05	0.0219073665571279	-0.0120235056866257	-0.0410902532469897	0.0122099222086668	-0.0265737568939032	0.0399760086036932	-0.0215080570241197	-0.0377581402578134	0.0569677169137189	0.0141427936444979	0.0123161966351161	0.055500717973455	-0.0918609780487313	-0.0263418446368176	5
-0.0255220143927814	0.0336119474548836	-0.0179332651248101	0.0227694792245053	0.0335201024597148	-0.0208379291421219	-0.00633017807818722	0.0554695263954747	0.0135894622766494	0.00939484333248003	0.0103443824880956	-0.0960853167959761	-0.084652219603317	0.0338676277978756	-0.000167685616267827	0.00137765693677802	0.017072909141047	0.0334259508697676	0.0474607457417019	0.000171708969808839	-0.0640259951542391	0.0068876223046727	0.0137578935890581	0.00536036755517683	0.0382030922339763	-0.0138008033458331	-0.0412700092804174	0.0802503298026286	-0.0390612867632872	-0.0540703846391603	1
-0.0710901710947822	-0.0773665929777631	0.0282032774347627	-0.00262545601909842	0.00414685053202234	0.017614390804996	-0.000890628822423908	0.0641976997180365	0.0237047580973339	0.0349323659939655	-0.0159792669146812	0.0241534014075679	-0.0475391820089512	0.0501339454661435	-0.0253388917721973	-0.114648213317407	0.0310109063057488	0.0734995643569958	-0.0441210960476913	0.0538594587105688	-0.0595757733966834	-0.0142162392453518	0.0136459172163739	-0.00766411274811737	0.036941534507989	-0.0213866138564479	-0.0259245044087451	0.0367528314736378	0.0108274554955871	-0.0623633347729198	2
0.00323560342030931	0.0180220247417448	-0.00871585232322619	-0.0424802702838631	0.0760852805489598	0.00968969938424811	0.0271824489302499	-0.0862505182128386	-0.000451536260772051	-0.0187296066319539	-0.0543526978574614	0.0114199647774627	-0.0515801879669785	-0.00618210286877003	0.0306738267516634	0.0362235604073763	0.00385182644826351	-0.12175481904542	0.00415228885229236	-0.0363762152647917	0.0489555756192478	0.00439876294940107	0.0664992641203274	0.00634634312091109	0.0341891484103237	-0.00369274932541997	-0.0298950349627012	-0.0224930522014995	-0.0584634386735342	0.049548871303792	5
-0.00415818211658683	0.0301322207744031	0.0627700220257326	-0.0331224063601586	-0.0514774498950872	0.0230549208842534	-0.0351407128051896	0.0751485541234085	-0.0166538128099591	0.0553055894367369	0.050334499259433	0.0373588443299039	-0.0163896343620719	0.0314984209033596	0.0386029021434116	0.0440446396254965	0.0058528370145432	-0.0049061475029339	-0.0102235745230636	-0.00239327707359401	-0.0857406755006756	-0.0411152706468549	-0.0209929928750883	0.0750934328065438	0.021140836325715	0.0112702101637788	0.0200077176411141	-0.0225516731760284	0.042589305971549	-0.0264492893592455	5
-0.0806076118718753	-0.0539209689783435	-0.00538536425814806	-0.0373216902155228	0.0097643406314629	0.0092243146790098	-0.0138363647869516	-0.0152342495011898	0.0214578395601658	-0.046023664106294	0.0244913961257472	0.0506999367481026	-0.0430501787929029	0.042269669943699	0.0252042777270227	-0.0238418123397999	-0.000361245908392453	0.00455600180253279	-0.0397999269323407	-0.0126493329928936	0.0395122008728311	0.00789563911628873	0.012651214486854	-0.0042440280273746	0.0185541568443633	-0.00688836942064366	0.0145664683915286	-0.0347062019763332	0.0214665644717074	0.0276841518923465	6
