"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SEX"
-0.0645852269062298	0.0113981394808684	-0.00299314651651099	0.00531173375048502	-0.0724339559145145	0.00512647728064391	-0.0113867129187329	0.0475179759047179	0.0113456768422307	-0.000784429351393422	0.0224131867234083	-0.00206758523106043	0.091446260374203	-0.0137969764454624	0.0423044302569895	-0.0528751851031884	0.0522286768654171	-0.0144511723065438	0.00203005661427636	-0.0739998684230003	0.0135965148099387	0.0268004199697987	-0.000215199090450653	0.00958338642124136	-0.00741005401168347	0.0103938490428866	-0.022648146547532	0.0483811694140069	-0.0289329769499519	0.0264114266992414	-0.0486499006291131	0.0133906855576516	-0.00721546237959608	0.00594347671304659	-0.0422981791674769	0.0373157830872761	-0.0441705758738151	0.027899940609154	0.0301205402974501	1
0.0631253360096236	-2.13297066689599e-05	0.0263130358709047	0.0346960449038207	0.0121310222470463	0.0370194798463202	-0.0120823515346597	-0.00624925766667003	-0.00177233640668748	-0.0585323766662145	0.0314719158288742	0.0303572177183457	-0.00355498059518609	-0.0229417815595463	0.0186029467012137	-0.00399979773937666	-0.0994996613631347	-0.0685012465057779	0.0389228608335523	-0.068442708286118	-0.0283714964275063	0.0329243257309318	0.0517530633005482	0.0392417766819169	0.0525024819490247	0.014525090691182	0.0146993001664231	-0.0488950853515976	-0.00423014785556635	-0.0292575157288388	-0.0518305391191673	0.0496266493919111	0.00566693548692305	0.00214867483371658	0.0105545613164296	0.0602306450285321	0.016598033723668	-0.027248405699363	-0.0399492249632217	1
0.0221248357949881	0.027116434036093	-0.0346584556364178	0.0093749773330761	0.0363076281830311	0.0870936332993903	-0.0453771010503925	-0.0231885789432227	-0.00476767934180027	-0.00131241875451172	0.129864647023466	-0.0635497503953873	-0.133403644199291	0.0734875154932008	-0.0491903971471305	-0.0797245255542291	0.114123381813535	-0.0401524717141023	-0.0185511411654146	0.0138080805406019	-0.0133998531117802	0.0489631779450433	0.0585928206601302	-0.00661922030793761	-0.0193417191860146	-0.00964846084610401	0.000677476162612628	0.0710792803377666	0.0239177696364414	-0.036558334604763	-0.000836580221059119	-0.00963234788243364	0.0222994599856066	0.0674218810514335	0.0438839227238464	-0.0951851648638106	-0.0105205615127431	0.02993957630729	-0.0449103464997957	1
-0.0164924226106135	-0.0577284405715605	0.00326652830889772	0.00120750670419707	-0.0286485796493157	-0.00745724443703908	-0.0247893702358689	-0.0008921753103249	0.0992666341267306	0.0516805519033904	-0.0073834885498284	-0.00462152195923228	-0.0182047463702405	-0.0620456859593992	-0.010516826313247	-0.0475372946758704	-0.0238319643776471	0.00368846080166591	-0.0359054434735372	-0.0291135241110849	-0.0299229147690794	0.00760011391120891	-0.00799489088934725	-0.0274610545295398	-0.0146575793035038	-0.0209805190106274	-0.012386493738116	0.0215711221944665	0.0418925651601667	-0.0339452720832462	0.00916329144636152	-0.0191472792446438	0.000982429537223972	-0.0105018735074027	-0.0318731214601693	0.0058757091837609	-0.0163143316000528	0.0342068394614939	-0.03576901005699	1
0.00621312673479592	0.0556477172977422	-0.0638525930287994	-0.0434117972362983	0.017717621055903	-0.0906769178508425	-0.107577947219866	-0.0514196604339899	-0.0209457657081013	-0.0667326688593641	-0.0379003002037041	0.0178647561660963	-0.00737317261586545	-0.0148051239603428	-0.0693668852055502	0.00455434011026755	-0.058017655887889	0.0837482283188941	0.0126523233145454	0.101594178247134	-0.0691033590075709	0.0439005100674255	-0.00190488108458935	-0.0301528185006444	-0.0267657707443935	-0.0327913818308493	-0.0079865932750002	-0.0208396736252509	0.0633466474815995	0.0270742804552852	-0.0671082721346247	-0.06437863207961	0.0485957696526012	0.0261955438221112	-0.0106074882633695	-0.0558476604068404	0.0658818580646991	0.0186474678613404	0.0182139160103364	1
-0.0721501779780864	-0.0161004659489491	-0.0664343252337111	0.0485020114173942	0.0353735501288606	-0.0211696659099019	0.0133430813693377	-0.0226601058742769	0.0229079075253473	0.0446161769625059	0.012988473840493	0.0115812081697876	-0.00173572077530776	-0.0297705893348472	0.0111903353016234	-0.0257997483986423	-0.0242554505093911	0.000916873751985705	0.00678019080397162	0.0353264357564029	-0.00516571829555598	0.020116759855411	0.0613671797609336	0.0588300436753757	0.0240916107190156	0.00381184844380605	-0.0423307599945511	-0.0160835828830843	0.0467072875924168	0.00472998305250259	0.0450771093044207	-0.0011831702332911	0.0301152148806971	-0.0298640469156098	0.0151374266532097	-0.00404302351329971	0.0336825628425209	0.0440285499952155	0.124522113185009	1
-0.0226585111832972	0.0334902412132277	-0.0125172302726438	0.0276382317194054	-0.0137544109174445	-0.0410926960263028	0.00605647086780262	0.0070782816876247	0.0221995132476907	0.0651544819830867	-0.0422489086272238	0.0170794762896648	-0.0237134916118517	0.057738933871616	-0.0711086838113589	0.0185855688673042	0.0192699852516901	0.0469331973220203	-0.00403960098576185	-0.0362272847986908	-0.0457861426015768	0.0137474849911734	0.0483425986428712	0.0807465471590142	0.0481216509303401	-0.0471025007638414	0.0371667316099731	0.0834423719295729	0.0200341990565744	0.0279062222738937	0.00485591524634595	-0.0272240106475416	0.0213645075954135	-0.0265046503020617	-0.0794828863386453	-0.0458078725303171	0.0350320204741426	-0.0238002420621002	0.0660990157210963	1
-0.10682626030006	0.0393151716129014	-0.0418966232448243	0.073715878062698	0.010496738405848	0.0879180708803773	-0.134979025866618	-0.00305091412281211	0.0440550840453701	0.00886184695884169	0.0440504450428417	0.033960646254129	0.0245556080873381	-0.0184847196697664	0.0231086809519752	0.058672890363044	-0.00934883433558448	-0.102875752568664	0.0177271425302055	-0.0307711081048507	-0.0369377508497994	-0.0618685740634233	-0.0047585883130585	-0.0653663496818944	0.0511815488596203	-0.00758416138418446	-0.0218265814367348	0.0451690048635572	-0.0124836209195353	-0.0429722891199272	0.0351063480882637	0.0350020754428488	-0.0237206393953891	0.0174969526978054	0.00280638855402809	-0.0229069488311535	0.0366869402164926	-0.0182185044489964	0.0439777966837028	2
0.0306851346472025	-0.0103336106369102	-0.037088309648222	-0.00817844661839329	0.0309911189550711	0.0105364253210689	0.0325379819014187	0.029111414048635	-0.00450261667868082	-0.0196592389776081	-0.0294764972335614	0.040891736155106	-2.65249859733863e-05	0.0128140871441247	0.036661868458548	0.024639367415282	0.00873509282702845	-0.0722590319782949	0.00246365870255176	0.101963610945295	0.00116217518774962	0.0147432282263855	0.0742129070131848	-0.0439529671601589	-0.00211265655047153	0.0693472138828605	-0.0704170258085452	0.040416628713695	-0.0414591633916864	0.00762670663579108	0.0197093439710501	0.0346475216030288	0.0547233506554841	0.0332768034538971	0.0139814095627297	0.018587099072971	-0.0299482922710659	0.073001224582367	0.0309837458980373	1
0.0401243676744177	-0.00820044206172171	-0.0339828292069807	-0.0107055677930009	0.071744448340292	0.0224968228886218	-0.00281982907313094	-0.005531849171582	-0.00856490879030791	-0.0490736783279762	0.128251392657387	0.0368006167834562	-0.126699799149703	0.0288588344942784	-0.0379206016988613	-0.00294453463160113	0.0450999402319971	0.078854483751571	0.0735033908867849	0.0472352954132105	-0.0563047302661067	0.0159962972538974	0.042919252497897	-0.0572130569315896	0.0645716281875742	0.00131580422756151	0.0795891667803338	0.0648055616659122	0.0228575848035925	-0.0189122444160651	-0.0371879952216006	0.0550375715118356	0.0231478766779961	0.0264382811155449	-0.0847678953149179	-0.0353387348630834	-0.0103009177555813	-0.0109787240149101	-0.00600812997954028	1
0.0383782368083888	0.063990388243868	0.0772203857494559	0.0618378466310885	0.0119629444508092	0.0166177053850366	0.030856315351546	0.0228631546848127	0.0506590733172592	-0.0360823608521156	-0.039858201867267	-0.0622534971248639	-0.010180974554697	0.016438027588649	0.0419665026796303	0.00199396122603784	0.0311711208243557	-0.00794674741805777	0.0702208535112657	-0.0238866961582107	-0.0193906723897243	-0.038374277489896	-0.00101732462963781	-0.0611709270477996	-0.016806479663891	0.128935648499976	-0.0345052092334452	-0.0385292231341335	-0.0271412984435078	-0.0173981068913379	-0.00146707409953445	-0.00508340715743529	-0.00940035690688048	-0.00900864166392944	0.0167875834793708	0.00525554150402954	0.00330138076201258	-0.0183705320294239	0.0207564842720255	1
-0.0234806622238218	-0.0507642550404569	-0.0169215622960884	0.0303402459880797	0.00240084090246841	0.0023665058479149	0.0122694123854308	0.0166708966525322	0.0323696677935655	-0.028438404701218	-0.0220378511339921	0.0226469208718987	-0.0147572526819412	0.0313727329676878	-0.0312286974356909	-0.0302297792939824	0.0197305809831549	-0.0271634375650671	0.00270995404696047	-0.0117599822477449	0.0533352167546895	0.00341612629609875	0.00126877247459845	-0.0774059085867231	0.0255375887967084	0.000595892182214475	0.0390953993220408	0.00060822697176538	0.010409785872786	-0.00784408216636541	-0.0521539508744849	-0.0632730505572263	0.0689793111551135	-0.0199016771729578	-0.0555603632158925	0.00937148083163654	-0.0882760013181584	-0.0414350856040341	-0.046230626184317	1
