"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"AGE_GROUP"
0.045787973636289	-0.00294149262074372	0.0300318212958023	0.10299962041283	0.0745246838786688	0.00399627925930329	-0.0316940396542027	0.0085266083458439	0.025651067168859	0.0525016809932564	-0.138588306036828	-0.116269984176025	-0.0266783537881443	0.122896833833687	-0.112138371342678	0.0114510036008748	-0.0165390190673074	0.101845018435492	3
-0.0121986391860541	-0.00694335428524647	0.0393382677885476	-0.0271692339270514	-0.0706728812711668	-0.0384270052658286	-0.0832523715426705	-0.0929621118899317	-0.00177555836311866	-0.0455839874217991	-0.0573009611109752	0.0424684756629344	-0.0107774846217989	0.0405821867161575	-0.0298725020870643	-0.0221187596491141	-0.0998896839088119	-0.0875961517772492	5
0.0426800264199529	-0.00250179361519814	-0.0155577532150645	-0.088007975918103	0.026561788038099	0.0262194911879017	0.0679581066550343	0.0116303625928414	-0.110390787789434	0.00769712903272632	-0.162537325571063	0.0765182656277116	0.103758057946244	0.00575167993167956	-0.0635332472947068	-0.129568071921088	0.0852256153302793	0.12411339783948	4
-0.0224214849837931	-0.118882931607034	-0.00657646992139172	-0.0117814693010965	0.0769861251030656	0.00258779047602292	0.0570718518630838	0.0439394419383878	0.134004088253615	0.148829000031423	-0.0596309043990705	-0.0413551698926695	0.0197096441815392	-0.0214393427907021	0.0560011648110203	-0.0416498116770155	0.00153373539444596	-0.0254695933849305	5
-0.0740190198804382	0.0204911152803492	0.140242423030979	-0.0194568865680254	0.0162673798008309	0.0170140202522736	0.0936115453394177	-0.15974820658856	0.0820571026746605	0.059497436493009	-0.0458522573017978	-0.0354111649685922	-0.00610751759842171	-0.00794929027799596	0.0417253822503019	-0.0905818395753159	-0.149961175694821	-0.0663345337000112	5
0.0399595860226346	0.0854506900256749	0.0148556795375068	-0.0112531473769908	0.0164928983175616	0.000690391632497617	-0.0358250532455882	0.104112034155524	0.0386249230607096	-0.0489121772416199	-0.0148896192243861	-0.0650527633727721	-0.032852755460826	0.0571422804497486	-0.057127163254503	-0.0387717162788025	-0.0262230803549941	0.0391610257706801	2
-0.0802567774996951	0.033396094927205	-0.0147121300731684	-0.0597582676038934	0.034241720420922	0.0910968256794399	0.0618845164487272	-0.0569264949244305	0.0654240130854617	-0.0161823739447521	0.0328141653262342	-0.034256384616245	0.0788841807769646	0.0572658476370229	-0.0370008797503439	0.0300185816494857	-0.0335319583393023	-0.026481925289669	4
0.0108183544383989	0.000265329384763401	0.0261395122145136	-0.0334967411282456	-0.0108402574011373	0.00217422139578054	-0.105799851026271	-0.0667845260063228	-0.060489409384488	0.00835219560803435	0.00292681987154544	0.0374386354385537	0.129004485076129	0.180832289338684	-0.0539447261820806	-0.0578246843893102	0.0156072651051889	-0.0330840284691835	1
-0.185107929424311	-0.0741937339561483	0.0485233289283625	-0.104691704278062	0.0188875112182562	0.101346764083147	0.067980791216645	0.00607557188700489	-0.00975021337868301	0.111278723226398	-0.0252769311253576	0.0634711914945095	0.0064660678908974	0.0520899403751122	-0.0724801046884152	-0.0745766431083794	0.00259766139379108	-0.0915961430541521	5
0.0074969048123347	-0.0112329681714412	-0.0195219973565124	-0.0805008743296511	-0.0756699875542172	0.0323526800314707	-0.0578154027733685	-0.0662914412006732	0.0955426117293504	-0.00486847251755124	0.0604790334389176	0.0497928814408389	0.0851781463756444	0.0515817203364489	-0.00655202915843713	-0.082417491247146	0.0642031722557736	-0.0149913779182253	5
0.0208475973563781	0.145272471045695	0.0831857347146093	0.047834282215806	-0.0591468593880905	-0.0871894494438797	0.0680930008992638	-0.00426543060023249	0.00141335188643292	0.0236195580910579	0.00493058179238509	0.124633271958324	0.04156422239187	0.0653101882662317	-0.000641954948793983	0.0171355917634047	-0.114727228783853	-0.0589747942485991	1
0.00345156836547379	0.027117734742598	0.0664666194452433	0.164320543374548	-0.061134332923044	0.0821444346090645	-0.0753149792100145	-0.0619897949587183	-0.122880478642149	0.00164894607038229	0.0490762443974251	0.0427090904514866	0.0983239516911184	-0.0225061354188428	-0.0729879298503731	0.135003694621471	-0.025969473471101	-0.100943259162286	4
0.0191656927641176	0.037137610489416	-0.000416660597042459	-0.0630487523002672	0.066663424386251	0.0233244548031374	-0.0499096381284347	-0.0802325961679755	0.00642156425948843	-0.0360679662680922	-0.0578226917221098	0.00562305803996188	-0.0477638234675785	0.0172493291963787	-0.0290515343035625	-0.0375123424981663	-0.0832643204077993	0.0809038622629869	5
0.0596275540403143	0.0258254030576502	-0.0582612712333392	-0.0216571017900273	0.0166602305536021	0.126952778385403	0.0920443621334119	-0.0767164471969427	-4.62073967226793e-05	0.0865204387468227	0.000230292605908548	0.0413152265441606	0.0186722655786543	0.0347350104603441	-0.0296955867959695	0.0197081592104663	0.0613606724498534	-0.0325251383247731	3
0.0638397950709742	0.0604338015826632	0.0186131919579558	-0.0105751978704632	0.0112351705503227	0.0268315225121811	-0.0790584411182446	-0.0147792015974973	-0.00108620160953496	-0.00705467118527486	-0.0167347930724076	-0.0420451270590219	-0.0197612996484134	0.0359801314285815	-0.0163784158081459	0.0192989273076062	0.0225546119878879	-0.0445952099994657	5
0.00064562532119184	0.0714035334105183	0.0816146724263517	0.0489682052815235	-0.0525717406368577	-0.0047728591447377	-0.0176892804199369	0.167199529907299	0.00738844150323027	-0.0340940480565462	0.0109429883529749	0.0168146699628987	0.0246678465040107	-0.0574037539461707	0.027882534874156	-0.0505360720857576	0.0604102953175084	-0.0383614239948448	5
0.0150348431278569	0.0492314300809019	0.0392406565622048	-0.052995838753558	-0.016132411879144	0.012009332865229	-0.0846333922612398	-0.0352398536588598	-0.0192227129851848	0.0546584287420295	0.0442973629466536	0.00868405864449219	0.0135151486172588	0.0520572478330037	-0.0346910928647993	0.0478572121192711	-0.0396539387546486	-0.0206534678863943	4
0.0117914940552986	0.0836751700081627	0.0172127558332093	0.0218136745136325	-0.0454109992047818	0.0442442181227102	-0.00042780226314171	0.073401759836521	0.137216756076358	0.0391765576112911	0.0807167365577603	-0.0226220749696989	0.0209287126186306	0.0271258507945751	0.0215679124134972	0.0390336727600633	-0.00708012441576256	-0.0452070965535484	4
0.0338995155416125	0.0862626234136939	0.046296580887453	0.0819802505119834	-0.0594199618046237	-0.0845087230057696	-0.0226155800565641	-0.0220166420590271	0.0334317014436768	0.0201718141592524	-0.130242148793207	-0.0221658616335405	0.0303961707275225	0.148364690120501	0.0903404381012935	-0.0180359567156975	-0.0032335341208963	0.126422929704609	4
0.0202280836156424	0.0485631815444773	0.0429244697110992	-0.0709773326764501	0.0947623229142956	0.0941130947366068	0.0678410961355559	-0.0592708008750494	0.0995969270545515	0.0472849816214986	0.0369429147539889	-0.0683999033694197	-0.0249640295616778	0.0222331798568704	-0.00523465833113493	-0.0454880383571442	0.00516427024771977	-0.0205042540935031	5
-0.00456475053370357	-0.147221572252221	0.0143777237940286	0.0715254960288647	0.204584392622761	-0.0936442606597769	0.10142726977687	0.0783043570752874	-0.0506147824281213	0.0929127440570431	-0.0232604035432106	0.0380474821419522	-0.0397828607677866	-0.030994212626296	0.200130956931303	-0.126809491575793	0.00241983917631871	-0.0607127979873683	5
-0.0252024247051739	0.0685341523766931	0.020332427877233	-0.0589563020570819	0.0473303695757339	-0.0283161539546834	-0.00533860198803981	0.0297698765092781	0.0124755100722596	0.0154042120485831	0.0474709278639681	0.0226618467347865	0.00360767335251822	0.0450681907341927	0.00758142481439034	0.0809758038337469	0.0372295229756485	-0.00674169960208872	5
-0.0473313736445261	0.0343420184223309	-0.0615159054066788	-0.00354068422633556	-0.0272292855100075	0.00894505328736557	-0.0594900628047994	-0.028769487240191	-0.052066411815803	0.053273337382361	-0.0463952492646336	-0.0281710784826233	0.0211301382658063	-0.00753598805797553	-0.0419525032057492	0.058065995020172	0.0206400040718365	-0.0172601145617192	5
0.0530895340624459	-0.0542622343692365	0.0322781302136738	-0.0707263518931494	-0.0958603761734389	-0.00397126385045626	-0.0563444385898668	0.127760818595059	-0.0530950802199376	0.0506882286181367	-0.0671799927555685	0.0387365223338044	-0.032795589029847	0.00939346355981982	-0.0342288336007685	0.0152312805518453	0.0122772898827472	-0.000118121269677644	5
-0.00333662298832421	0.0547865857357495	0.00402503901273019	-0.0604788708310331	0.119106409966989	0.0110993329486175	0.0417219790762109	-0.0643866425068826	-0.0322663645133923	-0.072946093913821	-0.0821573403711627	-0.0125549120311673	0.0594089556051652	-0.025073793232085	0.000472376422338515	0.0763015027718756	-0.0927264336081224	0.0083933245473748	5
0.0225041175119335	-0.0493669694507748	-0.0306903366549225	-0.005950991128878	-0.0117095665245064	-0.126055789916551	-0.100326851961767	0.0144696783998947	0.118035428075131	0.072728956350911	-0.136939128737868	-0.044553084416835	-0.000705710559628097	0.0619939484315347	-0.0860414331227097	0.000969959793544001	-0.0502813434132201	-0.0812857263096901	5
-0.00613875414394401	0.0381900938487625	0.0423493413524439	-0.066764127392433	0.0346971752664364	0.0102743694050181	-0.0299341329639908	0.0357773248646905	0.0104854496947851	-0.0273213620370709	-0.076114840847776	0.0570944577643821	0.0626933749532537	-0.0177528907335742	0.0308996992959786	0.00812120469240285	0.0730905785335265	0.0346107643254167	4
0.0245781309154103	0.032011653373201	0.0248026088951293	-0.0560793160109563	-0.0207327379196399	-0.0232710163126262	-0.0747044255848766	-0.0132867528558976	-0.0491151218073244	0.0100397326553327	0.0878206194766195	-0.00265249629431448	0.0923043562225237	0.0828116427444453	0.151481918815537	-0.0112711055564355	0.161561860619503	-0.0546497289154084	4
0.0309295841304387	0.0611150770137331	0.028712358383283	-0.0752536932259891	0.0681827682759788	-0.00814877859550334	-0.0517727412860197	-0.00657723889196765	0.0444932265689224	0.012908026445085	0.00725417156113309	-0.0663683609433569	-0.0778226114199169	0.00474405996702267	0.0569765364521702	0.0403078168197448	0.0579506960396036	-0.0191773434593649	5
0.0519621547618021	-0.138968983744196	-0.009112091159031	-0.0349406869830208	-0.043010749424343	0.0801589077008745	-0.0573152938082288	0.100320548208733	0.0943498422291688	-0.141559907784055	0.0816303033731099	-0.137661679377978	0.0618199725784973	0.232398670879064	0.0535887471638977	-0.184662450915652	0.0818430398690982	0.00499182362713521	3
0.0527155117636125	-0.0618944167859283	0.163800997375156	0.041472791765044	-0.116720822341692	-0.0499536660961159	0.0610155678189126	-0.101582725540122	-0.0562710048229195	-0.0942679076255514	-0.206033652072341	0.0247247533022031	-0.146886106385644	-0.0265745152720646	-0.0361731329196773	-0.00660828377603014	0.179640850575496	0.0113989616649995	5
0.00502307644911423	0.0123415571840294	-0.0215163951219026	-0.0282457407878707	0.062001362975787	0.045348853647864	-0.0863517770208544	-0.0538166944655557	-0.0210442392565282	-0.0451219474952867	0.0756352423362658	0.0109205689200082	-0.0690670477080174	0.0318088148532606	-0.00872369691948888	0.01049494667921	-0.0106218542641775	0.0243785282954936	5
0.0368689842914908	0.0934982151310528	0.0737868702752513	0.061649414925519	0.00318916545218734	-0.0136143760919583	-0.040462218954223	0.173827257892562	0.0819164900694529	-0.0267229691095763	-0.0336839664591608	0.0666912928676755	0.0502218388495887	0.0639687639568984	-0.0896102623390831	-0.0701656732230933	0.12812571764255	0.0957472356537662	3
0.0104175599732634	-0.00717065158867687	0.0506846208892945	-0.0317515620546778	-0.112794356582442	-0.0869433686876075	0.0824134295094044	-0.0982456001090598	0.0667087321291848	0.154033526449736	0.0607293781258765	0.0911206101007516	0.0155138205458695	-0.0292699612172116	-0.0702796549226613	-0.0633409307709784	0.0556398778477911	-0.0277512998248547	5
0.0498706282505211	0.0522909013585154	0.00553452529752781	-0.0102829703826986	0.0608117471298028	0.0168828817751459	-0.0471742612629914	-0.00862365704275582	-0.00107820926256777	-0.0628829658205156	0.00112528761724196	0.00082910641100548	-0.100474266722949	-0.0216998482720735	0.0323905022280885	0.0468246170388854	0.00883930391833948	0.000372727983193887	4
0.0563908577934291	-0.0036291807247839	0.00259179377525943	0.0089316808181271	0.0725058246461386	0.0108646516872104	-0.0729968028126615	-0.0760436418910465	-0.0238548791759168	-0.0387943578903539	-0.00186438110772827	0.079301323495596	-0.0588222208061618	0.0731808447600946	0.0796991705219291	0.0776386087080736	-0.0305890309177095	-0.0288927379118199	6
0.0411623115537163	-0.175546953006901	0.163337298174107	-0.0206522411538613	-0.0592544732452278	-0.0366007486550014	0.105750412207882	-0.075151945700973	0.105071479474539	-0.259210211860231	0.0389377424665897	-0.0709280257162553	-0.326730809807793	0.0788664764311267	-0.0740865763025007	0.0276150817864533	0.183015511835439	-0.105697560746106	4
0.0466231987757269	0.00362492904523849	0.0440166078128094	-0.123216409769451	0.0307439832316477	-0.0311517760153733	-0.0337189389813086	-0.0499470315484988	-0.0244969737625781	-0.0127757650083749	0.00823088041122318	-0.00845580607565761	-0.00228060566048734	0.0356367435845674	0.0886829808662945	0.00177784986268963	0.0335110965705072	0.00252689512514702	4
-0.0252890461625772	-0.0772231159670842	0.0351205870755151	0.0953837495677079	-0.020777580224768	0.00190062283186097	-0.139596677647066	0.0045081470240426	0.0198045065738783	0.0720900486844062	-0.0421978643049733	-0.0646749213113492	-0.0544003226255522	0.146147415939043	-0.0877813971270955	0.0372710773412341	-0.0595105904572618	0.0534459829436872	5
0.0780868087020614	0.00732333278044516	0.0134256753535535	-0.0335584739752073	-0.0371677849895855	-0.00909891158519853	-0.0679718583625206	0.030461756556988	0.00506318148717865	-0.104935578579297	-0.0819085287514759	-0.00466943513794938	0.0286120690911406	0.0495755534787505	-0.1137740578525	-0.222694210080351	-0.00775036867675654	-0.11044724611892	4
-0.0315823439423757	0.0566811164600544	0.062924720812632	-0.00727454684072557	-0.0783631647844334	-0.0461685814189606	-0.081531592086838	-0.0555774091771423	0.0328251410727179	-0.0785219775101435	-0.0573518856448128	-0.0108401427605944	-0.0081151743875969	-0.0934496537062281	0.0330636166578538	-0.0339906475993857	-0.0192105651864335	-0.0177275445326083	4
-0.0224667369491617	0.00987656827299103	0.0249326589579105	0.0453023406901985	-0.0281706613360661	-0.104564142079642	0.0275102397791716	-0.0468447850810882	0.00338311650787084	-0.0379723213098655	-0.104498349049545	-0.0273710020389689	0.0341772025230092	0.0286767553228256	0.0542343454055663	-0.0288368270796629	0.0228652185902351	-0.0146440424343374	5
-0.121393657127662	-0.00643667225814003	0.109467328902565	0.103505198305332	-0.0598735657871665	-0.0672537843026755	0.0688317334122631	-0.0189031008374125	-0.0362874026302182	-0.151784912174168	-0.0685074856623079	-0.0762256784547094	-0.0497190971133189	-0.0712283138391927	-0.100456660329543	-0.0804346618088214	0.173777541849016	-0.0908536484525989	4
0.0438431146654557	0.024813250605279	0.00198912181904307	-0.015518688394806	-0.00152491800988561	0.0554893628718388	0.0936006512766054	0.00485651772879097	0.103985480527337	0.0390017264706528	-0.0560000548850047	0.0816316650552879	-0.0392333973183298	-0.0135013387562122	-0.0565097357054354	0.00246074302185183	-0.0694938658827864	-0.0790558280393696	5
-0.0139856520541232	0.0255714764543152	-0.00447274080501	0.00884288467444088	0.0928532186528673	-0.0548975051240793	-0.0582213915102754	-0.0285338828681552	0.0681394477447383	-0.0298161917379536	-0.0451465763958204	-0.018984814119381	-0.0792278544308322	0.0350042239896067	0.0760903847822562	-0.0591977470289647	-0.0334593280699504	0.0408915989794322	5
0.0401467750480898	0.0891510160895972	-0.0209772644908759	0.0641484445384203	0.0308453626447997	0.052172411504652	0.103018866814647	0.0151886969135972	0.113197257391543	0.00499949253634904	-0.00566320065974696	0.103577719951325	-0.0208745321922432	0.00236920060890435	0.0813368530857007	-0.0427599071405104	0.00988394636945167	-0.00657449760726407	5
0.0265431859848838	0.0801318537898853	0.155156721471075	0.168326065496074	-0.247904852242593	-0.0287521540155375	0.114919794538449	-0.172493209521098	0.0600013088216967	-0.0460574896099646	-0.0425201373518272	0.0585724155538378	0.139355529853146	-0.0830005103237196	0.0902087738517673	-0.0900024481490644	0.0455582678977695	0.12381735907704	4
0.0172239133387768	0.0728548115131294	0.0854361606978088	-0.0065374036100789	0.0194601246508998	0.00249179567776506	0.0814537978489817	-0.00522978688321939	-0.0509489638596931	0.125863023596882	-0.0285974570929593	-0.0278595346967256	-0.0261080247798221	-0.0239742348316041	-0.0125429912378432	-0.0135749819918312	-0.120523648046388	0.0265508186183198	4
0.0605395764227247	-0.0824109942694868	-0.0424957950719022	0.0514487824949231	0.0606624529311016	-0.0180183919127279	-0.0322491690703671	0.0818848511570435	-0.0333175090847574	-0.0120833268319261	-0.0729775339113091	0.0254745240568537	-0.0328395987946575	0.0553959166914366	0.0532012879363782	0.00917266717617869	-0.0934661130432573	0.0853134822168714	5
0.052912535517237	0.0661617694059167	-0.0618982891012468	0.0118591773400358	-0.0616114565436798	-0.0225010779380074	0.108357417574083	0.0524528277497049	-0.124697638349815	-0.0602860707411494	-0.00950503741459107	-0.111117279984161	0.0402828747283697	0.0539756269848947	0.0204737991735404	-0.0741426839712725	0.0278313229905891	0.0118029184422317	4
0.0406674764399907	-0.0240024185758156	-0.111116197218955	-0.0499820220203653	-0.0628980097630413	-0.00417689711803058	-0.0139843722383211	-0.0372992038407836	0.170854858860924	-0.0411254436913119	-0.0253515436673655	-0.0161705033900145	-0.0320211707072898	0.0365057881552917	-0.0502488982118231	0.0624243199127395	0.0234146033996691	0.0203212686941747	5
-0.0108996492531968	-0.00710849702053096	-0.0336399239417108	-0.0877091239113755	-0.0195208086421067	0.025331735632888	-0.119520449293586	-0.0345200460692299	-0.0324782213281754	-0.033021792409352	0.0550949691297184	-0.00668701984800207	0.0506874938249685	-0.0184487811044865	0.0279505673722925	0.0634120348466632	-0.0648978319479869	-0.151728935184692	4
0.0029537699790297	0.0500453183845912	0.0219448433646279	0.0236300128259677	0.0558999375901896	-0.0107533583946843	0.0169359521506082	-0.0213689193319376	-0.0239003963505949	-0.0302062291459419	-0.129720084650387	0.0194431846429831	0.0301492234832964	0.0270334848103389	0.00977647886728576	-0.0131034738136332	-0.0928163551086004	-0.0210040925820012	4
0.0637232703034256	0.00411886842760499	0.0297728022404028	-0.0830319364594909	-0.0335318424570888	0.0183133471038699	-0.0951894196868757	-0.00570352041688807	-0.0322535879395696	0.0374008919446782	0.0220682849616582	-0.0267597568615648	0.00812511715378856	0.0547670147574448	0.00598430578645844	0.0558473230204187	0.0852063336653383	-0.107611902905059	4
-0.0763287159561218	0.0379740926760654	0.0249489328322739	-0.0320700959631946	0.0304567677971323	0.0367326411587191	0.0235192268789501	-0.00431004772842148	-0.0766038118173454	-0.0239323361515852	0.0188507941243589	-0.000606675362399044	0.129516710993839	-0.0350831782288588	-0.0639473999039634	-0.264072219142609	-0.170681959193435	-0.0473247581412242	4
0.0189439615577774	0.0992278442336382	0.0074112894457321	0.00802635293591084	0.0475577602290295	0.0313532383179839	0.0878616477954055	0.0426288527099235	-0.0931422825005736	0.124786822192745	0.0486251607724407	-0.0830485654072847	0.00174158940087572	0.0149758705293523	0.0547172771332048	0.00961926147901486	0.0519125464194516	0.00917275439041318	4
-0.048180067410815	0.0224426208686716	-0.0244264065650334	0.017769646819187	0.035240291593708	-0.100141875594051	0.0117953445267051	0.0412115423530629	0.033048513914357	-0.029194053037708	-0.0495299177598273	0.0659584653741702	0.102205152193134	0.0275769560405222	-0.0900591426550722	0.0517220984565244	0.0696330442196168	-0.0298234523066098	4
0.0387455906868003	0.030072481392721	-0.00799522543949054	-0.0210475456472694	-0.00435473628252751	0.0890646481641523	-0.0829060552878139	-0.0529255573799864	-0.0548169564815894	-0.0354229989143649	-0.0250369599974238	-0.0217131325330106	-0.00145071505139512	-0.0303507626412609	-0.0439356655866126	0.0607274301292035	0.0277308689018184	0.00619171178077273	5
0.0143061500246507	0.0671321112191483	0.0260109434279405	-0.023829551330084	0.020593326028503	-0.0258134002985123	0.00899593720063364	0.0906518025774735	0.00832697271342231	0.0625653204155807	-0.0229907975628827	0.095966095104058	0.00900879374103286	-0.046037460485368	-0.00613653716194146	-0.0153361886248147	0.0838584620033253	-0.00992500023398976	4
0.0623006197226682	0.0437758647659927	-0.00958816843710994	-0.030922063581975	0.0137306594055272	0.0461675113563059	0.022177029788784	-0.0342394976152437	-0.106190307360428	0.0507865313597596	-0.0608657039926001	0.0313134837947409	0.0918042852664302	0.0196817715493072	-0.000686237975973621	-0.0576779291572644	0.0351324780437331	0.0551362782118735	5
0.0235315278592266	-0.0567889311454166	0.0264215841249992	0.090316844697958	0.065621508481797	0.0840810681441983	0.0450459041358907	0.104055807846287	0.114132079815893	-0.00724973116927409	-0.0563179492692561	0.0710941196195747	0.0355979552447186	0.108663480573704	0.0884376436833411	0.0365074368340802	0.0292115924566322	-0.0474485512953953	5
-0.00783859959740616	0.0681735179191281	-0.0229335731038006	-0.00175952341481223	0.0321048318608935	0.0831200116410841	0.0946692444519622	-0.051697302429393	0.0694075250917424	0.0276384523829427	-0.0328232302217043	0.0372286504979227	0.0113432347592503	0.0212914569923766	-0.0656406699575924	-0.073382304049751	-0.0529786420956386	-0.0653687218276799	4
0.0451427920306795	-0.0810617086641243	0.0308530201849869	-0.0665289896815715	-0.0471158509146978	-0.0281813704950196	-0.0228818290046117	0.143457803318534	-0.0643610455903575	-0.106375926244726	0.0894703356128888	-0.114380380953445	-0.0600692463469808	-0.183495614481512	0.0350022667247104	0.0791207625719562	-0.131001971357651	-0.372918850309555	4
0.0337652578820258	-0.0616745973410034	-0.00395793446203365	-0.0779158012096359	0.0317099411618587	-0.0308258789257933	-0.0442386633620349	-0.0678453469744984	-0.0352875297396922	-0.0795716279958506	-0.0400375736248435	0.122322030742438	-0.0310133218623385	0.0453951776669446	0.0919960185570373	0.0163329200957824	0.101974159139142	0.014174347158992	3
-3.31018241757647e-05	-0.119917609082273	-0.0658044951485516	0.0906436907389788	0.0961089101785459	-0.145143615529269	-0.0566881544560089	-0.0453845863587213	-0.00275123170193222	0.21950367835628	0.00713427083652952	-0.0531548027303244	0.142169576071585	0.0220444192463685	0.101655991964678	-0.11082765617048	-0.0210849176651441	-0.0765446411598154	5
0.0662236094112729	-0.00468628341033371	-0.00813067148588966	-0.0990192845900139	0.00597459953222841	0.0866621891378166	0.0729239590085895	-0.0930959493397954	0.0403377762646798	0.124171824264132	0.0413610821502601	-0.0542574490929995	-0.0478338489285527	0.0158855208186434	0.039170466207277	0.0644482751351353	-0.0129244986799725	-0.00241680375873728	5
-0.101409659434089	0.120051090879305	0.0134515458384183	0.00689844912025509	0.0390342005889167	-0.0343768273821135	-0.00858362857387195	0.0133298281259755	0.0309998534252746	-0.0120108006166983	0.0304179382515356	0.00983182491314595	0.0377971740727078	-0.0370739269129555	-0.0168690252508501	0.0134160977034533	-0.006349845524682	-0.0277937714366547	4
0.0659334294090173	0.0180852326073926	0.0153498876975039	-0.0679521499703877	-0.0148533440149724	-0.00423876566995009	-0.0307444948281864	-0.00687965835564353	-0.0205832754082996	-0.0309872309965958	-0.0475316268162651	-0.0917043596332603	0.00815234878938998	-0.0633383257293893	-0.0178135932663901	-0.0152616767183506	0.0442496073192922	0.0262083925508275	6
-0.0575311503312956	0.0793551937493673	-0.0413906594074431	-0.00525156180514101	0.0505285475254392	0.0130851224661593	-0.000461358422329311	-0.0223889220006239	0.00133070375508924	-0.029409469632297	-0.0710568511215042	0.0190604445861558	0.0247517454129541	-0.0614363623563778	0.000692610047610637	0.0659303379753189	0.0674604528903115	0.0183949828047927	5
