"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"AGE_GROUP"
0.157209534853012	0.0134391778066348	-0.0496786813523122	0.113075311803049	0.0154556774625878	0.0226681356178957	-0.0119273792900729	0.0258385687984982	0.00396856287944417	0.059824721224732	0.0476505190547059	-0.0800633275737226	0.0207645918255126	0.0303717210222663	-0.0514156573073672	0.0427677869681144	0.063619657679044	0.0567156387352094	-0.0215385569977784	0.0914089996140447	0.05056203587155	0.0455550023540818	-0.0522358273309891	5
0.167112200339998	0.021120040775192	-0.0893095160693422	0.106943824845761	0.0445637660343277	-0.00248322157438732	0.0263518077765057	0.147253379080002	-0.0418869569125298	0.0891188314413018	0.0424818400926441	-0.0763852752625661	0.101709163159837	-0.0499131313564655	-0.0879375111295114	0.127925818051604	0.189040950027725	0.11453523848578	-0.0820551318906211	0.117170370727036	0.0153515749597027	0.0110404131154943	-0.0542815599455699	5
0.147408494029392	0.16370331629754	-0.0430628488758236	0.0800512621611559	-0.141059666229505	0.0466458639677427	0.0926751197259832	-0.0736037129451229	-0.00963865773128778	0.0950933171193629	-0.0025672344144306	0.0823392243578845	-0.0321740996725518	0.0735835027432798	-0.0123772352257505	-0.166243814106141	0.0259191053219775	-0.143355701391227	-0.0715023325202468	-0.0383043097990185	-0.128680472695524	-0.0440721794237225	0.0198358759094112	5
0.118847771554287	0.0469340067533141	-0.00537256953294591	0.10473361276221	-0.120878900778722	0.0476101439206636	0.0791768414030311	-0.174698711328937	-0.0521384495792569	0.075415075646725	0.0242759030941296	-0.0131838807977249	0.0976121946546771	0.0844245617089459	0.0471309117093799	-0.0651432748019002	-0.105514834180871	0.043139815720153	0.139885353408747	0.0605591760394976	0.0981835816029911	-0.0303403559366536	0.0272821017617406	1
0.0122230118768163	0.00603499072869999	0.0260589314811869	0.163429607914043	0.0486158471611814	-0.0661590884921907	0.123148101144321	-0.0447343848583098	0.0287451423005863	0.0480435284720086	-0.0312833567059057	0.054751336918958	-0.0224464293035885	0.0826992450872304	0.0109909718011491	0.0658223439011115	-0.045127937370244	0.104534970229199	-0.0546886577465121	0.0896678017790197	-0.0224698346108557	-0.00646254007152564	0.136939266279294	3
0.100177709687504	-0.0626750371617935	-0.108859707278039	0.0497710352803522	0.113299259301767	-0.0618670669866321	-0.0226799399625187	-0.0279377818837948	-0.0678613971897802	-0.0821214846332207	0.0482664443956075	0.0568265725950851	0.103877569742641	-0.0037160100301471	-0.0550752444854255	-0.0444533148005259	-0.0141534796213776	-0.039005854640374	0.0129688627157991	-0.0524393639615116	0.0136811568766977	0.0391083087219374	0.0586265674416457	4
0.0491210785822404	-0.0182707709687864	-0.182010947386308	0.0184539381731507	0.0381280754829661	-0.0547416394828622	0.0925505187620314	-0.0137823276360914	-0.0355400625161081	-0.0046145917669006	-0.0656355654243183	-0.111821246433742	-0.140394363299036	-0.0194774331930004	-0.0295411824779597	-0.121510339710278	0.0478317468055666	0.0127417038910804	0.0312701826977383	0.084072864658082	0.0386210296811937	-0.0419600174262801	-0.0216739635754255	3
0.0686087575413018	0.131315869801794	-0.130306958692807	-0.0582238148823583	-0.0374979362640327	0.00990205075710297	-0.00542146540110072	0.158995635486205	0.0630136235398314	0.0876178147074435	0.00342466427102907	-0.104512675836621	0.0905760828148691	0.0453765128648301	-0.0316420737908946	0.0952305937711307	0.0924619372013193	0.0929353963465481	-0.122095559286964	0.181740655577173	-0.0309333067768496	-0.0663779691814923	0.0294711997153781	4
-0.0364468370135903	-0.0394018452663503	-0.0492544176126228	-0.046460323973283	-0.0943177180541313	-0.196687519487897	-0.156870376322243	-0.0524659305420617	-0.219052446398675	-0.00529624733453204	-0.00218285889274289	-0.0734314418491698	0.0719395089246164	-0.0711375814589913	-0.139801480406271	0.0676304177538588	0.00447821264687465	-0.0270283907974361	0.152903914766305	-0.0570057485705522	-0.0185614566267832	0.00457538095545736	-0.0844496009770016	5
0.0394238347993469	-0.0308828505938553	-0.00798658064680166	0.00260874380970142	0.089115102670311	-0.0825346232639117	0.00709886281754903	0.0522759881489264	-0.0132131857756697	-0.0430225756908041	0.0465653930540301	-0.0969050847606423	0.0354715236337568	-0.00993306592735554	0.0647638595602346	-0.00554476059985583	0.0379770997374777	-0.00917180974383072	0.00963579332310616	0.0203788738022707	-0.0394109048658558	-0.0120308416196589	-0.0140604151753163	2
0.140232238472355	-0.0515112851917902	0.00572775813345699	-0.0102531515897858	0.0967899933373722	0.0655188898047278	-0.0145485025689409	-0.0680335485902039	-0.0434643688367247	-0.0275500887659006	0.0306664112935617	-0.0562725596105568	0.0719186509485697	0.0869413100054472	0.0568377311139546	0.0371336712723269	-0.0607618481273991	-0.0585639762954436	0.0547509358962553	-0.0801531414898175	-0.00486235119341465	-0.0532613756789679	-0.133110550681424	5
0.15223797257284	-0.0695527418068464	-0.0838544893531273	0.0612481107760266	0.0246806770028041	0.00594223980637833	-0.189388454269769	0.00720624977137751	-0.0131360467334033	-0.159854588529567	-0.0280549135764193	0.00172491009234085	0.1705673024569	-0.0574352731203447	0.0280507174247432	0.0723305455934274	0.00987720575825968	0.00883388541443592	0.0664898022764763	-0.0819012869563846	-0.0113757063817176	0.050559562178476	0.0561053231309193	5
-0.0705227147153625	0.0731006868561655	-0.126152015850157	0.0950080633631562	0.0766542180359426	0.0660717134742454	-0.0951308679195552	-0.0120658247110833	-0.139597180050674	0.0382778075826295	-0.0251862109572491	-0.0422612662354661	-0.0187957354318684	0.049025775194783	0.0801375068801864	-0.0498155771148324	-0.0886058475213945	-0.10350477214484	0.131263972728285	0.0311519204222797	-0.0552585944312652	-0.0713381033836886	-0.0679922229470869	5
-0.055456642207221	0.0219446053157631	-0.203525091453587	0.042538435561544	0.0382308612697436	0.0195370893454356	-0.110194782852844	-0.0922593583639709	0.0311507183068565	-0.00339616750659856	-0.269802341988981	0.0309744399789399	0.0475300913972073	0.170189369409747	0.109237646254891	-0.0547459272698997	-0.14737555082995	-0.142066734342593	0.0352363234714398	-0.00419478299700868	0.109677305357052	0.0226446829392186	-0.033873287901902	6
0.143506302765454	-0.0405322844598491	0.0268558721715994	0.0385499350355221	0.0788126746452579	-0.0226327595749303	-0.0471224263442214	-0.0443921815800486	-0.0454195424826524	-0.0174112305641089	-0.0440147950986523	0.0625883072844635	0.00079913732720327	-0.00222555746542982	-0.0600431842224945	-0.0103184784287066	-0.0476449281719768	-0.126251965650798	-0.0142574344295991	0.0134480689769192	-0.0547432586662541	-0.0103882092651575	-0.0942110070936108	4
0.122502129399047	0.0292594552092911	0.015793883497928	-0.0339225291361155	0.00726597370419608	-0.106631097482901	-0.0327646069525736	0.0793174768076706	-0.115027138564988	-0.00999953019218849	-0.102244591215538	-0.026399834983652	0.0771656075768839	0.144145703858844	-0.0566215573771655	-0.129424277172262	-0.0868437273332339	-0.104605459602119	0.0237970380705986	-0.0168170008019971	-0.104654257174635	0.0333759600727156	-0.0207881303424276	5
0.106307689062817	-0.0104135980979181	-0.0378880023626981	0.0112137333780016	0.0476082629858651	-0.00453878625093276	0.0322640806588159	0.0222530290749654	0.0121550992414777	-0.0846529224934352	-0.0373363794095	-0.136862809787878	0.0156082388367062	0.0190919056081866	0.0832044628840123	-0.00184752813285718	-0.098593359663638	-0.0266223449396907	0.0098647637805046	-0.0354722063186345	-0.132198155213594	-0.0638551927912829	-0.0549411923528365	4
0.129691251254923	-0.0833083074132126	-0.009120724473062	0.0689099553371694	0.0535655527089118	0.0701211556441164	-0.119109593482458	0.00558101370812825	-0.00718122654005672	-0.0214610704612269	0.0348483396968315	0.00697986344123505	0.0547564514123406	0.0240207033054706	0.00655498571036672	-0.0400225209736516	-0.00539520131724924	-0.0107200408100777	0.00673093327116581	-0.0508860566395898	-0.0613911561271674	-0.0355011818386688	-0.0147996149017879	5
0.0229888027795427	-0.00359366737896658	0.02809308255161	-0.0107883998131015	0.024227532185741	0.0790894695448938	-0.0140189778326346	-0.118678279023337	-0.0262691152172235	-0.0455062492577076	-0.0362218502201226	-0.0422375991309775	0.174775365143441	0.00708614727313128	0.126433322310629	-0.023086107847506	-0.120783834921483	0.0662854202748164	-0.0165148064311266	-0.160105940408136	-0.13728982774038	0.00152056659947385	-0.00422786546452833	3
0.0219841187906479	-0.0483685713215376	0.0180949982931248	-0.0238218407120893	-0.0786480328614107	-0.119406228576747	0.0118680470513487	0.024657512232269	-0.0422046006908332	0.0303644984391043	-0.0663816480846784	-0.198802704568537	0.0934541736846114	-0.108588886968225	0.236518779723617	0.011612715642417	-0.0417925468723908	-0.0885230572033332	-0.0261051904652944	-0.0494319700289547	-0.0541342203513531	-0.0341516397551417	0.0132638388773906	3
0.131926890644692	-0.0504855499881798	0.0796284278667895	0.021345041934583	-0.0101126360930035	-0.0871319501782386	-0.133930822138386	0.051154591346326	0.00789966888384765	0.0936543978461013	-0.102551718158081	-0.0514314761349967	-0.0603063572111692	-0.0697608085092635	0.121311632111204	0.0533096301966477	-0.0431316218300892	-0.0901999140565154	-0.0890328105529856	0.0447236430263907	0.0541741645948868	-0.027850252661988	0.0116658022812806	3
0.1082916994521	-0.0703906966293076	0.0851903406648404	0.0395095233287768	0.082418532453218	-0.034519504562447	-0.152561066679713	-0.0204366407578154	0.0536034480906239	0.0225575545981594	-0.0898079187607867	-0.0111031972429227	-0.0671067607233213	0.0393389571696905	0.109822554465186	0.109226539449549	-0.0388998540734323	-0.070853905011692	-0.0553048665746745	0.0105036821447108	-0.0285241726427334	-0.0189139320633873	-0.0808944185223629	3
0.0577845938063062	-0.123286356692385	0.0407653890716279	0.0439204457727465	-0.038798693377113	0.0712553628996484	-0.113612109422093	-0.144488716024585	0.0638636255123379	0.0141633791886351	-0.083517194078987	-0.114696489314494	-0.0164844300105517	-0.0535425741383852	-0.0604500493099606	-0.0600691648127444	-0.016591492200917	0.0344157460489836	-0.0377341754166048	-0.129029479831304	-0.0239181667017384	-0.0558662017913678	-0.034823576938654	4
-0.0144300879353448	-0.00711301358067732	-0.0124543159748299	-0.0104306129781899	0.0831715272315513	0.0294282430097876	-0.0632215622135225	0.00303163400358249	0.0262905967673958	0.0115822544033221	-0.0465849702419085	-0.109408895028539	0.018485848283372	-0.0490070090521644	0.13200831355095	-0.0621458470847898	0.0474735973852283	-0.100962911056206	0.0743105855540458	-0.0279613276533983	0.0114211181511686	0.0364415798293716	0.0385989170850335	3
-0.0493230459586426	0.0312763343907128	0.0119105058455332	-0.00346367184001857	0.0521563235436202	-0.0421540266289216	-0.156882677324546	0.0707578133764773	-0.0044391016563918	0.0295605461393939	-0.104212886705053	-0.0115490825531575	-0.0540355802929664	0.0761319355627422	0.11296867179769	-0.0140531354060675	0.0353112674052467	-0.0521602068963368	-0.0382318880228173	-0.0794668722492044	-0.0259003290047845	-0.0294229374035727	-0.0720179228094339	4
0.100282270326299	0.0147563234585973	0.0447952103980596	0.193754825500789	0.130865878662726	0.0931547141849495	0.142021194230118	0.0917338475271191	-0.238424919101884	-0.0244818058959915	0.0252806089257607	-0.127154303719805	0.0261143755491991	-0.087803663799009	0.0768949172746585	0.124562574452616	-0.0115464397637357	0.134131359886618	-0.0373494357356823	-0.210705671175544	0.32444164945643	-0.0999545709256649	-0.110064906122696	4
0.116990150908556	0.0991336174549513	-0.0585411929819935	0.0119294989438799	0.0207243985567274	0.0407703693790025	-0.0777028868453482	0.0820306344444919	-0.0293366493757578	0.0702570394509553	0.0742012565630895	0.00822919359454317	0.0739101129261712	-0.0949777845428511	-0.128574705290221	-0.0930746363818989	0.0702931644271909	-0.0590877420646144	0.0208890963533461	-0.118377885481766	-0.0843518458607279	0.0633837304200435	-0.122462367452549	5
0.0242755298685356	-0.139372686491082	0.0062577294048111	0.052132594093985	0.0817587705237506	0.00442599013790164	0.0428566932599747	-0.0781900432572082	-0.00666133760808117	0.101868775998183	0.0407635520231781	-0.0639266309871504	-0.0275018368630705	0.0342740691500158	0.0338079241173056	-0.10179869666709	0.133872540812154	-0.0989185562134842	-0.0477900134534817	-0.123341676658571	-0.0746286544486136	-0.0657978285145905	0.0635635684644884	5
0.0439713834145668	0.0645753796536269	0.17188164027393	0.175910395381154	0.113464070131208	0.0728435122654383	-0.0757946507573328	0.129070757296976	-0.0783304223905407	0.0814656527348542	-0.125144845598427	-0.00474967776300283	0.0782184659864882	-0.0255539659036775	0.0266047341034791	-0.0697700753289231	0.032826853057175	0.0702493181238757	0.0867577065085873	-0.0882470633134453	0.035230146806039	0.0654794776368491	0.131081009873429	4
0.0896375881069993	-0.0330505069693174	0.0856408908800939	0.0844207742778258	0.0617454950768397	-0.0844917579417754	-0.0942309262847157	-0.0816913913779348	0.0258643836780176	0.107670974693617	-0.0203647268441207	0.00199228034420807	-0.131599846325034	-0.0522928366016108	0.0538053957521847	0.12599173060162	0.012505037991842	-0.137046323463589	-0.0463384389144359	0.0252365197614943	0.0161833777716881	0.0154895695436266	-0.0674493083202349	4
-0.223349687680409	-0.0537029923434636	-0.0771386991804778	0.107480513465783	-0.0993084500972269	0.0285262641791984	0.0412899942922089	0.154599992448427	0.00186043499209149	0.27381431565205	0.0257924198227009	-0.0647707564575746	0.17088350923059	0.109111310396422	-0.104432949180166	0.256956581116825	-0.473664050878124	0.0463060303383263	-0.0331840410109792	0.136408504210486	-0.100631794223825	-0.00946122878261558	0.180297844090667	4
-0.202832470760591	0.0432544119914485	-0.0900828810452277	0.124650557295874	0.0877104559078118	0.0361630091054944	0.0891144060286243	-0.00451434713984048	-0.0579784319597817	0.00475525102137241	0.0958639184016942	0.0455323835859683	0.18060810149928	0.0357935506387723	-0.0114824813624128	-0.00883285232807483	-0.036784232424227	-0.0992340660064684	-0.18408328948924	0.0432543444539695	0.034150246221903	-0.156089632395141	-0.0232784294088191	1
0.0044970362970055	-0.0501435435251472	-0.0663535335684457	-0.139055683289051	0.103689942271445	-0.0531275565694642	0.0209630765335981	-0.0503916774634328	0.10725227063306	0.111010554380573	0.11433626144126	0.0798870737471823	0.0543073781362534	0.027254530414897	-0.00633743062800647	-0.0423917110563122	-0.0943032376281118	0.0117921086474972	-0.0998984622254988	-0.0439279587824068	0.120799483534655	0.00699686033994434	0.00660066589950357	5
-0.199478579963135	-0.0648016306576391	0.0192440954053873	0.11269076734616	-0.0478006501142644	-0.110130844659467	0.0639571721939407	0.0294316605012293	0.0102558072595121	-0.0301627585111687	-0.0437933440610025	0.0147176598211762	0.0329730990904929	0.0234867627342002	-0.0935924623910046	0.108829006638449	0.016340246428497	-0.177236378006406	-0.0984494858694195	-0.0532709489965178	0.119793996150555	-0.0350266978762186	-0.0959124634144049	4
0.0091581092992807	-0.0846322405768905	-0.179357759587958	-0.0651802297392666	-0.0369727345947764	0.0767157076341989	0.212717135924078	0.0272813929381142	-0.0587701235760896	0.0677585586276865	0.0708072061689353	0.0813813366421927	-0.0951023291514273	-0.0452158136485446	0.0382263325295017	0.00217895965792301	-0.118489549544691	-0.138098408253296	0.0524171010887786	-0.087955836190153	0.0240928717358751	0.180513028010784	-0.0238007389999497	3
0.0189830202170427	-0.0065620928278494	-0.083587731653958	-0.135316327410227	-0.132791140402439	0.181805527920823	0.13477570835729	0.0972629168170205	0.0566577287168766	-0.0713717261065026	-0.133496678664082	-0.185768917572723	0.0269102416592774	0.171790045688259	-0.0358166573675249	0.0311711757692178	0.170953479938724	0.0779352808646184	0.00216617976535327	0.216626539778406	0.0769202241734834	0.0249672715167058	-0.0786330978604019	5
-0.0524618147470234	-0.0683445692662748	-0.0560715037208434	-0.0771529456860578	0.0283808092633326	0.0661354350398006	0.101370457858992	-0.102275282512323	0.0808856881036193	0.133334642023274	-0.0887544124658569	-0.0300505140974704	0.0552129517118752	-0.0060388324648999	0.0130951591646687	-0.047726069803815	-0.0576624091230649	0.108018907844434	0.0508732338201525	-0.0255315116512022	0.0838281655347551	0.075880234589694	-0.0946687298318022	6
-0.110498445140124	-0.122225646564801	-0.0817362434126483	0.0666722544619958	-0.00515447552680634	-0.195715839590928	0.0165809440670793	0.18849665747317	-0.049895662303561	-0.124987614552519	0.168416735987413	0.0590070644812685	0.10816693784965	-0.102467545844023	-0.120097279558287	-0.0517197799359214	0.0383235484835903	-0.012881253822712	-0.00192558531210687	-0.00272879654401209	0.0340691225069528	-0.0513848333193463	-0.0484684975519924	1
-0.00604021857991169	0.0884276797252658	0.00822779195384511	-0.110389539945163	0.0323570462217432	-0.0745977757409983	0.0328183522206746	-0.0281357286032031	0.0869966041295077	-0.034138683159329	-0.0194844300608718	0.0755526868195532	0.0372435290364916	0.068414529634983	-0.0463297761622051	0.0395631272072676	-0.139175989133321	-0.0926235762166951	0.0314231785978625	-0.0298835108790416	0.0966862542397699	0.122524781079674	-0.119842826746223	1
-0.0154292425674128	-0.212025124640334	0.0198909438188979	0.0597705101513963	-0.0737977338175206	0.108126779101661	-0.110740835767413	-0.0437814335549665	0.176005108338711	0.0986116374784376	0.0145508859402204	0.0522993804359982	0.125286192747813	0.054450557931153	-0.0731094823030016	-0.0238748018690113	0.145763777533043	-0.0414836548712131	-0.0277065254925079	-0.0514432100951365	0.14000149125342	0.0763800046746064	0.0828969558673111	4
0.00146501855777156	-0.0909015182085348	0.184129097711844	0.0130152664368429	0.0538188425996789	-0.0833064521352365	0.100389734737842	-0.0952412805986387	0.0220959145226552	-0.150747620453778	0.0529206735841672	0.0752481785814083	0.00909858671498238	0.106183506694555	-0.101379876666217	0.160034864632899	-0.0130299736915279	-0.135827500665496	-0.0423348274214113	-0.0287743867794264	-0.0440889453141412	-0.0899306268855191	-0.101158041079086	3
0.013170916084933	0.00341586811323648	0.0942918694985185	-0.0335195081874919	0.0162077058163073	0.0327182318253101	0.0614395051395304	0.0808101795514452	-0.011551606567831	0.0383289081669882	0.113671579495108	-0.0271464295563909	0.109891577455313	-0.0246192671438181	0.0521072675283487	-0.0616958424400001	-0.00137512112089911	-0.00307844941363923	-0.0610595787408792	0.0975206137757485	-0.0216518155829477	0.116865265854331	0.0441285453085425	2
-0.0646046344063455	-0.094403141384644	-0.0433338471612242	-0.000397242020289919	-0.0516428525300597	-0.0500034774834224	0.00241311332579848	-0.0530176126348295	0.160745653897634	0.12415884199887	0.0879508357853825	-0.0308889646590162	-0.00625026832715851	0.0903979485554568	-0.0964009780885825	-0.0529465806312767	0.0298269249470494	-0.0296249532764361	0.00064982802350659	-0.0636425659848406	0.0927977051841978	0.0950480088867661	-0.0945186133151311	4
0.0778659684065904	-0.0860609536795316	0.0656283814430167	0.0320462080883998	-0.0293376552400536	-0.0572228716410017	0.00394672155275407	-0.00153295623612982	0.0948285245763449	-0.00799175699264041	-0.0194102670535125	0.0747162586751612	0.0921005384145599	-0.0225774116670447	0.0568585046192781	0.083143450280844	0.00342936904190081	-0.0666647111457869	-0.022259624510045	0.0429268331530887	0.0750183003423337	-0.0269307512419257	0.0365449615971372	3
0.0051279993303887	-0.00216066407693874	-0.0211135886141549	-0.0259540106481439	-0.00414427753034312	0.0104214627703645	0.0168698938441089	0.0554839485656954	0.130825565275656	-0.117192892556718	0.0911532648085718	-0.0480832134065428	-0.0804802582044764	-0.0290074033716423	-0.0068995877236313	-0.0112122702476722	-0.00459903954382817	-0.0230109181964304	0.0130824517712256	-0.0268269445478504	0.0677245689142056	0.0585331204147127	-0.0631916876132522	5
-0.0234972815744432	-0.0707970174794633	-0.0868265725830809	-0.122375832665828	-0.154514228752077	0.276511489559545	0.0509257336048753	0.0342448409194907	-0.118725856230552	-0.0157432268014587	0.0993537940792324	0.185692311934688	-0.163600261126476	-0.111074183827801	0.0773709350664862	0.0427362767250269	-0.090793467328759	-0.0574305857637031	-0.0504471239208666	-0.101072423484163	-0.0804004400448752	0.0610567627858977	-0.104578586286158	4
-0.0336538523402468	-0.0914867017679241	0.0962428819724769	-0.0171299770410056	-0.00386077113975396	0.030633348549174	-0.0852887457169743	0.00461856295485732	0.113153667490635	0.0475742591886963	0.17520498986794	0.041516897125726	0.00115843278801667	0.109921429006277	0.0154246328549568	0.0228645726834639	0.0183842964293975	-0.00963026480918242	-0.0318659372386983	0.00673393461745791	0.079193462937513	0.0689645999703014	-0.0324476272645661	2
-0.0441157172225893	0.0159341657419065	0.131448106692056	0.00652909167093851	-0.0424028201885972	0.195689424763691	-0.0397693440080308	0.126933414182838	-0.00261254400528486	-0.0649453052994698	0.132171198277269	-0.120030161041873	-0.129974814411453	0.0887017314278004	0.00374817345677613	-0.0535357949244907	-0.11449509145	-0.107358577226978	-0.0879283245480538	-0.223091881975385	0.046666514187491	0.0922542274231176	0.0566961924702667	3
-0.080759290643861	0.0129067987119484	-0.0207956367466194	0.0532878348276469	0.0753524227468519	-0.129677334436324	0.104329021753381	0.0930018381245132	0.0635853551990085	-0.040048915337636	0.0728461051069896	0.120104582119484	0.0139931197888525	0.266747226915971	-0.00699019156032636	-0.00255925393221121	0.0410097920260707	0.0254284287120938	-0.0796383794902079	0.0199456276788438	-0.0831890613623119	0.0854608730236836	-0.141996605877019	2
0.0602931562749742	0.0474948065406146	0.0070553146770879	-0.124311339302951	0.055283654606952	-0.0458955634605659	0.0308613098959892	0.0935970164487984	0.0588159966570938	0.0215704225102199	0.201668760340498	-0.00852974520854443	-0.012409712999581	0.135102365410762	-0.108500089956638	-0.0627414541562073	0.028543353539458	-0.133398442191932	0.103354438742489	-0.0222028914424736	0.0129978947391589	0.189381261871148	0.0961764935437281	4
0.0617291781335308	-0.108481953400924	-0.144270443378576	-0.119065932699616	0.0377134702679662	-0.0049814128554397	0.114618792601539	0.0111647080249972	-0.0801626575025476	-0.0299298122750151	0.043168308431642	0.072940627071036	-0.0172348353190223	-0.0132065930037021	0.104076015957076	0.184310559220321	0.0875587872920064	-0.0876989652869717	0.165862139700224	0.0674290445111018	0.0545360802676625	0.117223105196377	0.164859721889826	3
-0.093632504740361	0.0260699990215676	0.0121132771626803	-0.0406566794651767	0.0328812507367619	0.0202470388086294	0.021121268728809	0.011496626303337	0.0403821793058663	-0.00617325078261172	0.0209244295294901	-0.106973540943242	-0.0127952920302091	0.0975128301284538	0.0479802019366842	-0.0267232735699303	-0.0298760163299912	-0.0623337713049151	0.0221331619917821	-0.0244327574671862	-0.039160482907977	0.0732522242185642	-0.0206566620606464	4
-0.137778400234251	-0.0430696341564845	0.0879300370878919	0.0362068065223043	0.00683280539210999	0.0288827074821954	0.0478300100253348	0.00359011060580617	0.0512249387189492	-0.0556039792227196	0.0439176230870031	-0.0865850487539212	-0.0294154220690573	0.00893061138604249	0.0591098892217576	0.0995968257283132	-0.0470566343993931	-0.0143508613989032	0.0115989549833771	-0.0720023546215488	-0.00432542249887604	0.0218109825482945	-0.164822343449829	5
-0.099118246925191	-0.0421172778011456	-0.0236571441236147	-0.0455657941250378	-0.0748553158833139	-0.00978957834657244	-0.0973555318975882	-0.0239731816732373	-0.0591287116349092	-0.0218318349263901	0.0460347271192002	0.0105008984196111	0.0388322696659849	0.0594319371381794	0.00604511613351624	-0.0241913832398037	0.0469082702848998	0.0960960057010726	0.0138611913877279	0.053554528236724	-0.00864087144039654	0.0387517075740125	-0.0307648634102119	5
