"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SEX"
0.0102342894532802	0.0475741527543101	-0.029234659668728	0.0260548322645615	-0.0130011258336632	0.00457314941033142	-0.0198722801778656	0.0566280241798716	-0.106650244334194	0.0911176334646904	-0.119988984286658	-0.00240877950459825	0.00339634755130956	-0.00255750676791845	0.0554269927126858	-0.0600458094689212	0.035955063812858	-0.0347318319092453	0.0792566342856721	-0.00592066087157643	0.0610615447585495	-0.0123553784120438	0.0749239227691147	-0.0950689531410795	0.0405037410030316	-0.0600485345248705	-0.100408164958919	0.0481399201721694	0.149662770664572	1
-0.00930380560359975	0.062247682162987	-0.0104038557790098	0.0438445267844324	0.0517298775528418	-0.00991204982184871	-0.0164304604046121	-0.0807132100669056	-0.0414885137320634	0.00237819922492724	0.0271553867975224	0.0249881994993259	0.0334321820171494	-0.0107992363869579	0.0519626380365595	-0.0306388569990122	0.00169482792463552	-0.00239608368528483	-0.0160428214761682	0.0094166532043668	-0.0284331016084697	0.0378583040623459	0.0661851642319343	0.00031443298277406	0.0655962351050478	0.0325095238488472	-0.0617770177339309	-0.0077802040095909	-0.0521130925731047	1
0.0321125963390832	0.0265600331985808	-0.0343544307841959	0.104378860808306	0.0277347840012081	-0.0500390300382721	-0.0245015404309091	0.0448203981785416	0.0257231603680602	0.0841733360574624	-0.0358320183731246	0.00593040898556762	-0.0634950182151468	-0.0401362002942506	-0.181131342948211	0.0102316815765984	-0.0232792438227562	-0.02128670583939	-0.0190072701006671	0.0224784453822172	-0.0103561180022614	0.0134536583668545	0.0240174590406178	0.0210007412955732	-0.045485740334412	-0.0125494903262378	-0.0878401690456599	0.0263493357348421	0.0630040037762924	2
-0.061426259669527	0.00116398770058896	0.00509876665346598	-0.0971196516115399	0.0928686677782837	-0.105300175474484	-0.0370434301563414	0.00277120285401373	0.0849196722790451	-0.0135090140327351	-0.0744267660438337	-0.0620135633058526	-0.0392291292936102	-0.0104297807600925	-0.00744831026066753	-0.0931375188677474	0.00780661068199077	0.0242693644208267	-0.130396291175236	-0.00291014607445159	-0.0478764260233948	-0.0326984679147695	0.0245983774071186	-0.0996644441367066	-0.0275024419133224	0.0398525002847899	0.045798394825477	-0.012388392064035	-0.0753246627860468	2
0.0450581571140836	-0.0678674426547806	0.00085639400227365	-0.0480434271556314	-0.083852179968334	-0.00580805237865357	-0.021982438368239	0.0368242007863574	-0.0171257754047493	-0.0451056513321324	0.046100875485172	-0.0688880728963828	-0.0977498354599654	0.0254135308225322	-0.0143837028699485	-0.0737892267503143	-0.00917997418649374	0.0350219136508583	-0.0355173739854569	0.0593428602628608	0.0915069032813597	-0.0427447902066127	0.0537158047707245	-0.0343313340977941	-0.0550572952852396	0.0487217535465414	0.0178072270145368	-0.0477813107517433	-0.0585307741020837	1
0.0274859149854892	0.00294679124659894	-0.0824925026416733	-0.00425699779722657	0.0432164044016913	0.113604802209619	0.0322679863420382	0.0221128545031807	0.0955698518777548	-0.0402283908179701	-0.0427062620703151	0.0576388486812692	0.00882930255937626	-0.0251464001998117	0.0108505573801308	-0.0519738924477511	-0.0425579769487443	-0.0619857418578266	0.00690556046157201	0.0558096336907695	0.00304080895740631	-0.13505728740301	0.0333072321032319	-0.084882117554848	-0.0300833160593224	-0.0926534273978973	-0.0177340103755187	0.0209999402721501	0.0347665018358384	2
0.0294975035661904	0.00585863123746212	0.0937659909269984	0.0134172994680057	0.00980415340689339	0.0874967606140162	0.0372270058483889	0.0141335748445992	-0.00125031393133378	-0.0704526736711016	0.00656741521231569	0.0610982473165396	0.00466292301819891	0.0124583968915443	-0.0283219586271153	0.00321022026853844	0.0632695590530045	0.0427622260088483	-0.01302501540043	-0.0572373470616625	0.0278200808889169	-0.0295452244527163	0.00461712435882938	-0.0354682847075114	0.000265191352721544	-0.0244235171935063	0.00675499654089733	0.0476692779248542	-0.0373015800217004	1
0.0425599807466594	-0.0563954072671131	0.0629128191980331	-0.0854052416868714	-0.0324840638938307	-0.0409421148602147	0.0624125450966628	-0.0167421307116808	-0.0346945422455553	-0.0134877082927376	-0.0556308038556217	0.0628549365007477	-0.203198339207731	-0.0850871688436178	-0.0435493969427511	-0.104731424283446	0.00777504760152101	0.0818151470664818	0.0589312963112004	0.0421461153328488	0.0200958057019164	0.00814466528298287	0.0412204608267971	0.0164526073676822	0.0407125606051452	0.0199859725484255	-0.0536975145136861	0.172123010184037	0.052982639156995	1
-0.0127694484413121	0.0584394496707736	0.0509203970113949	0.0490278960149504	0.0751423130824667	-0.0824122299218928	-0.0193485623639301	-0.00468605992897581	0.0832632467145398	-0.00320757764374441	-0.031421265052021	0.115530738072754	0.004140315903066	-0.0454322458980965	0.0745978565297146	0.0292813582570133	0.0808256286372919	0.0655298239152883	-0.00601027020754191	-0.020766198048472	0.0850543823487886	0.0792000222767256	0.0333210332399382	-0.0391687943559652	-0.0645760251032009	0.0495683633587438	-0.0313877282297261	-0.0441367694022669	0.0277144742914524	2
0.0158989765832044	0.0877848839031432	0.0141133981084882	0.00865042892732729	-0.0264787071425616	-0.0454142052534507	-0.0359059618580466	-0.0016352759544077	0.11961248222986	0.058591287562933	-0.0618658441722927	-0.0096230275645348	0.0162587251810937	-0.036823601725101	-0.00655909889643354	-0.0365134979681338	0.0422568919975834	0.010894638229248	0.033824667386857	0.10333244773094	0.120910206401635	-0.0361485053935893	0.0739725119844169	0.0755950106990473	0.0719918093489685	-0.0513990778537646	-0.12540868039953	0.14608175327961	0.0921799177355452	1
-0.0218771881442123	0.046625811859933	-0.0121055359792714	-0.0403083721889882	-0.0633967930487541	-0.0483935698583765	-0.0465757949017808	0.101105153101091	0.0202391146952582	-0.0361331840348159	-0.0352747671265928	0.0113071512678558	0.0519566467857235	-0.0578298564640445	-0.0196323970761454	-0.00126955560805778	-0.0843638372173556	-0.0325546506166799	0.0430668180714605	0.10098356979051	-0.0478558125897111	0.0742667589945119	0.0344093037763557	0.0409622099817743	0.0174546032697653	0.005378023311799	0.033439383085813	-0.00268913624498732	-0.0116493235650238	1
-0.116686011215223	0.00451954945629108	0.101607380485407	0.000667414472706403	0.00678733575671175	-0.0457813236411127	0.109130762022099	0.0348865547293053	0.0929668855467243	0.0606484305391139	-0.0496108782535363	0.0184176983268132	-0.0323221910599002	0.000330486027838071	0.0188591395479893	-0.040578220616446	0.018025188246131	0.0121489863288517	-0.00918240768757411	-0.0138410431523822	-0.0649367238809395	-0.00334659463634325	-0.00148418741269912	0.01246284204593	0.00174641087294998	-0.069722476025934	-0.00709095167202051	0.000804547772705	0.0236310289810553	1
-0.00126780996501838	-0.102566044862562	-0.0117084192545362	-0.00299504169768387	0.0199683229237065	-0.0140299771976077	-0.0477488937812464	0.0236897835816114	0.0450936161234611	0.0727309099647497	-0.085516675761306	-0.024402876371628	-0.0986546393236736	-0.00270419126177192	0.044702225316246	-0.097538757147323	-0.0465149039151455	-0.0968711726360969	-0.0369855358044394	-0.0370604819365197	0.0873866135353774	0.0356508408908656	-0.0785425729800619	0.00542387026653091	-0.0746083997747517	-0.0622729317828886	0.0343534697656195	0.0312586275789771	0.00548159635265616	1
-0.0882206218197122	-0.0307922338584562	0.108126515426832	0.0378575595056302	0.0113017119473302	0.0195369983390149	-0.0416059103869141	0.0663058957335076	-0.0620737332349688	0.0572336746497816	0.110170859485102	0.0116256627378995	0.0470478198343087	-0.00394025552646206	-0.0489872479156445	-0.0682365703160266	0.0607026346367951	0.0532959091411635	0.0430552029596751	0.155846944099913	-0.139910094376852	0.0116685371599583	-0.105788982103112	0.0561528677126661	0.114220723299045	0.0372455203473896	-0.00408684067781734	-0.00100142516445884	-0.0580088123765477	1
0.0194855830274161	0.031306388413191	-0.00121215598267377	0.0695266189213133	0.0422090446928789	-0.0225953570218929	0.0165853101248319	-0.0194548606053993	0.0800184268987922	-0.0584289560037018	0.0399561617507737	-0.0138595165807577	-0.0207886204547732	0.0237259673634959	0.0125055880102919	0.0517698474807669	-0.0429112231210723	0.00607078162392262	0.00717788390767152	-0.0577803958410432	-0.016692097094592	-0.0171905866238201	0.0285448902042069	0.0113834793662824	-0.0435720344842357	0.0338963396955626	-0.00345004848237698	0.0480195112446245	0.0408020615868333	1
0.0209417890016787	0.0325217048900995	0.0700093401548363	0.0121130498992042	-0.0301819721367113	0.00954469108709216	-0.0135547478069686	-0.0051415929350892	0.012889317586738	0.0788958880398897	0.0370370924239497	-0.00422814635630674	0.0711222439605343	0.0119094903437409	0.0501340039052576	0.0817206781762735	0.0779028719654351	0.0115254250965123	-0.0959355920601529	-0.059251396506729	-0.00810612023074794	0.0390043321736981	0.077122298765742	0.0292279643418286	0.0459803074784612	0.0296308223798582	-0.0132771019399788	0.010965494549722	-0.0205846744911868	2
-0.0210238636115331	0.0545812146642362	0.0261776220864986	0.021141322087454	-0.0460499305242981	-0.0732145863089881	0.197953424930034	-0.013095850133618	0.048362507399179	0.0713214728167582	-0.00149046017550003	0.0587828869162947	0.0353515892246989	-0.0133661864840396	0.0410479459338181	0.0660919806332797	-0.0467058394788918	0.0984514954002369	-0.0570182961619904	0.0286831791295029	0.0464349672840244	0.0124464677899428	-0.0138111515858176	0.0355706149192425	0.0332888697391804	0.00735683719728231	-0.0443937317423191	-0.0758486008472644	-0.0148400300871054	1
-0.00696762436303257	0.0448328163711036	-0.0413913035307756	-0.018737583576655	0.115015361619974	0.114641120208394	0.0115957126365636	0.0479190227806089	-0.0087622213288269	0.0336771889780108	0.053574086740314	0.0991779502792802	0.0463491386970516	-0.00208307001958087	0.0615609046905818	-0.0272781072223346	-0.0877073051899836	0.0805413293320878	-0.0110674792068429	-0.011017430240103	-0.0519659835482987	0.031817591272107	0.0260928092282946	-0.0712944320748421	0.05107007472416	-0.0761070072005323	-0.0509573325849155	0.118412700532822	0.0401520042054395	1
-0.123938773131755	-0.0234830905587946	-0.0188615192821221	-0.130313946075348	0.0873114112497695	-0.0590860063427888	-0.0338021277913946	0.0445791398692104	-0.0491542211242389	0.0639039354659375	0.00491793559128116	0.0350175270010473	0.12576921176346	-0.0266957818106802	-0.0927005326158472	0.0704795549993004	0.0902126644922224	0.0589558775790905	-0.0884758137975175	-0.0388810765250579	0.00819041376649868	-0.0772418825371775	-0.0195036261577057	-0.03369782864281	0.0817182388430629	0.00788409623253122	0.0130844648662896	0.0385155088962884	0.0364353091015946	1
0.0387993930927096	0.00290879020862838	-0.0279535857920542	0.0736179636389653	0.00692772983501962	-0.092340685490114	0.227372683137498	-0.00316292070158641	0.0249415229347184	0.0791478147635022	0.0319367752025712	0.0450875575385858	-0.0170150672751086	-0.0261559358806759	-0.119934391299572	0.0340157290954335	-0.104465354053681	6.29629716928544e-05	-0.00413014553328633	0.110483037419396	0.00616786653628287	0.0191808515833755	0.079254155869066	-0.0412888273413698	0.0516801910131367	-0.0315921213017323	-0.134684318826091	-0.0472925553940954	-0.0497060482149506	2
0.00525842187108318	-0.0524484146036349	-0.127276211614061	-0.18268497057983	0.055008069702714	-0.0199784020295469	-0.0496707260852534	0.0522000458712432	0.0134647530072861	0.102305556888281	0.0441151383451262	0.045436343670662	0.0619280276464902	-0.00698017091646733	0.0414033806180532	0.0527174033567351	0.0085791572136121	0.241069914084415	0.108830813692559	0.0542614718499336	-0.0118970907942939	-0.061219502627487	0.0962428520092675	-0.141779433313771	0.0127137001344423	0.0307758040067549	0.0310661700958364	-0.153108561236256	0.262343606701145	1
0.00981426947599217	0.0347589765091556	-0.0192634152776679	0.0324698016684312	0.00761304563662316	0.0502592161961941	-0.0181973947843508	-0.0636170644513914	-0.0422729805724737	0.0368144064220344	0.0815012962329564	0.0416630470144232	0.0279007760688552	0.0250974923082699	0.0599477771950883	-0.071877910583192	0.0295164616243232	-0.0315651089990386	-0.0439095839954366	0.012827705988165	-0.0112339057046856	0.047535696944693	0.0948311158272131	0.0472096762811705	0.0288579376285709	0.0405503410882703	-0.0273533840185655	-0.00588288102012279	0.00712056434608155	2
-0.104292188143336	-0.0556836294418538	0.0268337249724681	-0.0384058254559621	0.000736773505151293	-0.0541836620243041	0.00941072562941501	-0.0799376405607907	0.00278250103142471	-0.01578421290682	-0.0114658128684279	-0.0111101374348358	0.0264659526829763	-0.0376221578534032	-0.0253358140524413	-0.0102649371341553	-0.0483045600901436	0.0119809461270055	-0.0812009170790362	0.0453806625244078	-0.0243863842259531	0.00816846360431477	0.0328599616200324	-0.0258317979993926	-0.0126137535857624	0.0605218300744008	-0.0104602474634999	0.0476569917571323	0.0766230641484566	2
