"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SEX"
-0.0153288741968467	0.0532239600074443	-0.0352183969101718	0.0251838012016537	-0.00302545127506065	0.0343870524362187	0.0408746541079378	-0.0598852238182976	0.0478590316855195	-0.041377649162478	0.0262571287551158	-0.00974698417202415	0.0243087522387279	-0.0582700279342276	0.00781876973890672	0.0147897827522083	-0.0780086085252625	-0.0522752358429428	0.0154640917018119	-0.00428137684776857	0.0539633373768955	0.0189566240942908	0.00192036521932632	-0.00552335017564291	-0.004244327618896	-0.0137266640178611	2
-0.00809657299400656	0.057166837047486	0.0245333075587406	-0.0112007596150208	0.0132535080561897	-0.033504120156749	-0.0588390993010354	0.0309592556857118	-0.0230308788530808	0.0500627686394059	-0.0258879031323016	-0.0101337156239852	0.0871359326200034	0.148498077675716	-0.122141319464169	0.0784161586427073	-0.041663543889009	0.0461445292017289	-0.0327867864677349	0.0151766788140684	-0.108734151286501	-0.0458018464762082	-0.00488496479391305	-0.0360544188235658	0.154642870639898	-0.0880875271765408	1
0.0426138191844785	0.0486097633663572	0.0671638694445605	-0.105859914913891	-0.045235393918956	0.0152766854332379	-0.0126320735527377	0.0297722037145666	-0.00874056001286647	0.0161394225131454	0.0121515719175371	-0.0707650426758283	0.0330882228821535	0.0793022280491612	-0.00992370372635544	0.0583304802405357	-0.0419632955049738	0.0887839990915284	0.03666259095144	0.000339662456490405	-0.0414111048158245	0.0153970759991997	0.0664747598802318	-0.0338778967817693	0.0296062929025918	0.00982118270270776	1
0.0133367841484386	0.0228452386086864	-0.0463680520768107	0.0142520720595163	0.0188985972951627	0.00878310146520789	0.119341296928407	0.00111451401199791	-0.0750120874955528	0.0537754566158832	-0.0460123942397593	0.0313331345597423	-0.0517385901427874	0.00397612337465461	-0.0913661341024324	-0.0339598802213822	0.0500887469646578	-0.0639967807628117	-0.0335434933528227	0.0468633207460183	-0.0490721274411104	-0.002153546965106	0.0514924297390235	-0.0321368524792728	0.0295036460804338	0.0453730009011463	2
-0.0371645861988174	-0.0296158450801902	0.0414074521986311	0.0354764169628541	-0.0490486127204867	-0.0318476416413936	0.0297701877800948	0.0296301294333108	0.0387636513410375	-0.0612870113223906	0.0130213805522532	-0.0323595825948544	0.0205465422520759	-0.0274064304853379	0.0289772614078949	0.0185123107455089	-0.00924741991252662	-0.0827352917578595	0.00552306895931831	0.0615034938442809	-0.00476106434799703	0.0353619106739387	0.0439126923471991	0.0181335613414945	-0.0337368225378053	-0.00498775949465183	2
-0.0133621836425291	-0.0498042479603145	0.0273265188316704	0.0440099962421385	0.00379416863513622	-0.00549250869895601	-0.0350550120974058	-0.0609717385719941	0.252375465013935	0.129755899894437	0.073240199717587	0.0687154507392482	-0.154682580783699	-0.074160451951417	-0.114970010610224	0.0438892691057387	0.154619370533626	0.141163921702898	-0.0140697859437453	0.0492335898392446	0.00406776489049487	0.138945419734453	0.088925423978041	0.123883202520423	-0.0193303146495936	0.0538607817557859	1
-0.0527545766887205	-0.0497405299227735	0.0752954443221094	0.0308744293999567	-0.0281719088417251	0.00582370474010551	0.0406333427081065	-0.0237649557395563	-0.0189364987065182	-0.0188041135511424	-0.0262424109237617	-0.00960550960986553	-0.00466379608560741	-0.0207061707054795	-0.0401744362035764	-0.0159017666736969	-0.00381152668915005	-0.0186692323265296	-0.0623298625556905	0.00127468680186857	-0.00239441252304018	0.00901699525240607	0.0370565354740417	-0.0329456080415742	0.0330721082736821	-0.0456434250439995	1
0.00322105285547656	-0.0443225493788463	-0.0244843959110111	-0.0605943108244891	0.015875338581017	-0.0949761442480366	-0.0995166223057726	0.0254120654094703	-0.0717277667002351	-0.0849127798140766	0.0345306924124648	-0.0184014567783415	0.0117794334056371	-0.0471652273712843	-0.142812767449669	-0.0948688597796304	-0.0222651129248951	-0.0984420038758788	-0.0660008080570354	-0.0637691397288607	0.03814429052678	0.0196412298461534	0.02006452441965	0.0606686017152047	-0.00454509364020445	-0.0490499557171628	2
-0.00534580298281452	0.044022832012408	-0.0149929682253201	0.0442574601408201	-0.011587459530028	0.0191965915262047	0.0748271173564502	0.034710622513814	-0.000977846551976386	-0.0080426526880874	-0.0254985929320934	0.0253479802299137	-0.00224059072352595	-0.0351304079831936	-0.0163953242086396	-0.0598177238414466	-0.0418536078395327	-0.0169610253847596	0.0327297597713393	-0.0535842242678826	-0.0438958389306807	0.0331061274501433	-0.0099051810163126	-0.0141794214313422	0.0180284815624598	0.00792324123942498	1
0.0100459241698016	-0.00954472080105598	0.101279546109905	-0.0261800780022758	-0.0283662807727375	0.0244337433640688	0.0400907571000025	0.0103509655577208	-0.0448550176927462	0.0441327457815363	0.0348972941866615	-0.0179095807116364	0.0633629835234623	0.0915360146060737	-0.0918110726896058	0.0253598085447989	-0.0389567993098963	0.0934247341603743	0.067108673596005	0.0481237423588241	-0.0206383208522261	0.0161660631435133	-0.019254236795088	0.0284221470321466	-0.0184130693038425	0.0578452202239331	1
0.0342927326639103	0.0370475883325509	0.0799644136031429	-0.0249112067436756	-0.0244335782087764	0.0306119102738063	-0.0371814160220612	-0.0638475056108531	-0.0246238131032375	0.0416948995476462	0.0109135529919772	-0.0429013811620094	0.0340961827308078	0.0296662879629482	-0.0227420969692163	0.133999614507913	-0.00481734068538697	0.0162196262969852	-0.0128660742046266	0.0585188683654904	0.0580163774087222	0.0397889965188908	0.0712846009888003	-0.0350167363105655	0.0139720793863644	0.0288965291431054	1
-0.0234766699494104	-0.0757850971473186	-0.0378167293829181	-0.071751698903124	-0.0091076187648999	0.000838079441750816	0.0714619536044897	-0.0631871554714735	0.058582942471635	-0.0967912370971253	-0.0305304156610539	0.00521390797603172	-0.00909188845506448	0.00517710243210062	0.0602604486906065	0.0104956613977689	0.0271696355552119	-0.00135774602424021	-0.0875232641847771	-0.0584351030504585	-0.109585804323011	-0.0284552194260795	0.0541858350164426	-0.027531418382393	0.0174314257548681	-0.00643801347723735	1
-0.0442184240821574	-0.0246668904687591	0.0131310864007607	-0.0106425669991166	-0.00706792798686122	0.013156916827128	-0.0788958876324161	-0.0498498063468733	-0.0077713348211515	-0.0528913050470363	-0.0358201535697526	0.072247699736362	0.0618801249503551	-0.00752264042829476	-0.0119185136742276	0.039346054326268	-0.0109480792170803	-0.119025678874766	-0.0467786869412836	-0.0443368352009185	0.0197126087774027	-0.00172836300000376	-0.0402712618266508	0.0388912225726252	0.100570800971378	-0.10069848993193	1
-0.052241471838957	0.0425410638360286	0.0298698093536049	0.0221015066715464	-0.0182136344547146	-0.0226384801382312	-0.0214911203005397	0.0102405237132436	0.0120452858185708	0.0320629869069828	-0.00725054222141903	0.0244973899670618	0.0328346938450255	-0.0413961405181267	0.0491544953580871	0.0264869697367335	-0.0640137300937977	-0.0433418461163916	-0.0596432459446291	-0.0165413057106346	-0.0760013979716781	0.0297013188837763	-0.00211607397219299	0.00713611722812511	-0.0342808397200989	0.0385537507363915	2
0.0391907175409096	0.0316703350804443	-0.11291842737626	0.0460098067099765	-0.0421580039592088	-0.00515592321426905	-0.0105287515157291	-0.205240990388921	-0.0428005707973012	0.0767359946534689	0.0623164603986626	-0.0205122422039382	0.00383119934928421	0.121886570904578	-0.00429657266814139	-0.0865814266584394	-0.0383540745437072	0.0501377659139935	0.170154596004518	-0.0262608346043078	-0.0417492960910425	-0.0182846078210272	0.0427627080452567	-0.00454152870786954	-0.0400842662088542	0.00239677698665457	1
-0.0199317712517293	-0.0809317310666883	-0.101378448580508	0.0562591696283709	-0.0576446834427169	-0.0261333763121672	0.0286480939963605	-0.126194894927319	-0.142411271036858	0.0994378712047112	0.0612837005396897	-0.0397328039004184	0.0416076503786026	-0.0720712367134067	-0.0136133773593802	-0.0856980783123297	-0.0404954322060586	0.0905948649949815	-0.0307137832803719	-0.0206349645041817	0.131387022550002	-0.00565520147029726	-0.00192425332537849	-0.0445134876360456	0.0449921641410828	0.00847355306242633	1
-0.0487574289746604	-0.0317383170031642	-0.0960907526245563	-0.0809370356058281	0.0187642882939886	-0.0407878617467005	0.0315783368664927	-0.0774497822953403	-0.0563908048288721	0.145292545414466	-0.0166333116766438	-0.0177443879465403	0.0437778745557042	-0.0115943681150745	-0.080285259653621	0.0543723823927015	0.0798552243452823	-0.0203521623820538	-0.072788928639566	0.0702597571418079	-0.00870160258055389	-0.0429847978209197	0.118845478458644	0.0322220354049929	-0.0162761720960052	-0.0261394648752537	1
0.0293443914091422	-0.100844677135471	-0.148004802462342	-0.0562773082675222	-0.0541172305913134	0.0834722050127134	0.0894868703139093	-0.116018717048099	-0.017968553414728	0.0919582812324827	0.0973822672808516	-0.0371971824750179	0.0551907958659939	-0.0545943793564068	-0.0845880289620757	-0.0531912164392834	0.0288050602006151	0.0993096819799331	-0.00990072361229598	0.0563654735777481	0.0818647735649514	-0.139551063762551	-0.0088973712478545	-0.005777314450579	-0.0691417023566178	0.0712233684681683	1
0.00369566032868125	0.0493553157364357	-0.0171470552425751	0.067589288695529	0.0217841465283181	0.0205850001501504	-0.0371216413266823	0.0729655963378012	-0.00840981873617141	-0.0268990248008484	-0.0425462550542129	0.0338532765392554	0.0525708646224128	-0.0236952018255596	0.00452570924049633	0.00714891272209153	-0.0347553614302784	-0.0188424688329128	-0.0282665553190867	-0.0182651556988334	-0.0281064892074435	0.11875337559145	0.028807970170398	-0.0278253503562626	-0.00896340520264943	-0.00621188311045473	2
-0.0121877016607969	0.00533084657908091	0.101497179373328	0.0146007600173325	-0.0656932847234535	0.0086104840394536	0.0342547211706413	-0.00711824913191258	-0.0159562153914524	0.000686734779407529	0.0318514762928902	-0.0204121194076512	0.0447155538954194	-0.0788065350987447	0.00352906164590522	0.0299549709798295	-0.00610862696108558	-0.00492572809157443	-0.044104353889679	0.0292839553417922	-0.0284872720860065	0.0165481691085715	0.0955924752803089	-0.0242888811540982	0.00684430190650638	0.0309908703782311	1
-0.0952735166765362	-0.104691901175003	0.0633125554780916	0.139258027757115	0.0270011705066208	0.0244444514049406	0.0251517876142857	-0.0043910268063777	-0.0132443672536068	0.0611363343016963	-0.00136723320499606	0.0240332980661531	0.0341691260105289	0.0136471091229108	0.0394967149774268	0.0416709908357393	-0.00315778458926308	-0.02334314515472	-0.0550352851088704	0.0355391178319301	-0.11052081580262	0.00672526870058981	0.0221452647556043	0.0125764239642184	0.0224208438708852	-0.0332191195821948	2
0.00837632712462769	0.057347388007703	-0.0487512414385735	0.0371924044173071	0.0273120365064688	0.0149177554172779	-0.000897473069521182	-0.0110908022019513	-0.0204234787848787	0.0132183035925463	-0.013931253683084	-0.0508985802078188	0.0361747693062607	0.0702611498045099	-0.072389887527284	0.00887287612426123	-0.0105628866339205	-0.00906628538801622	0.0387095479302123	0.039115326709291	-0.00562162483820423	0.0175847847095834	-0.0151185512802304	-0.0323318928591858	0.0242335767548736	-0.0207872647837819	2
-0.0775916708893088	-0.0349834471238728	0.00620580241293365	-0.0272769284904914	-0.0208177688817874	-0.0356180185806572	-0.0277837431670539	-0.0891972488372128	-0.0748569373676226	-0.0663741680853853	0.0011694831208001	0.0945264713910854	-0.0391729050685273	0.181713349836771	-0.039261876919526	-0.0128362334748698	-0.0113372376561411	-0.0180822349771429	0.0126643701456866	-0.108203102138202	0.0677627557383477	0.0245304884252689	0.0101582041104247	-0.0094984325552482	0.0248197481253482	-0.00741953712500265	1
0.0557176668529318	-0.132764749409153	0.0314816090742372	0.0118417075125384	0.0671055556914734	0.087863018816679	0.0367361820037353	-0.000571313272766456	-0.014746959885059	-0.00094824959321031	-0.00845081140422321	0.0496250964470648	-0.0185987253868426	0.16944985802036	0.0124276658407438	0.0172021978360652	0.00458101872023609	-0.00670524980751014	0.0199147918507647	0.0664061753292142	0.037642777059293	-0.0305946991819355	-0.0284640678367148	0.0197721493857428	0.0633628732839906	-0.0843899552979692	1
-0.0107739356468314	0.00475558288197647	-0.0511527591964015	0.0205157856060858	-0.0423248072798407	0.00429642930982929	0.0164683427300439	-0.069211390602439	-0.0315496583437833	-0.0272404661754892	-0.0316568956305354	-0.134757704047939	0.101269706939366	-0.00259230062361012	0.0196804601687645	0.022477968592001	-0.0888290933469802	0.127838807590817	0.0614604499666098	0.0739538478853946	0.0348336385589567	0.0722757938910021	-0.0381595568744124	0.0118982982183839	0.00245916420138068	0.0570131410845971	1
-0.0303779874202851	-0.0332372788690256	0.00822405239681321	-0.00826379721625701	-0.0634407043747795	0.0245312323710988	0.00108315383163792	0.10786338842697	0.0382000170948395	0.0488104823912087	0.0327294890400915	0.0110583435394676	-0.0497398528985951	-0.0216294037076691	-0.00768698354481468	-0.0452557917862242	-0.026946602114534	-0.00403489056626613	0.0186293068151597	-0.0150467935108949	0.0791166727910004	-0.0790347226377489	-0.0809031162747212	-0.0102443815893613	-0.026154087185765	0.0630322915737945	1
0.0124205231155085	0.031772085260831	0.0307718305359532	-0.0912721868202892	0.0245436282384034	0.00405081078013884	-0.0160759166554984	-0.0221319674930099	-0.0174611355131039	-0.0422091720767321	-0.028887417883601	0.0106020018227054	0.0107054682773769	0.022943402393445	-0.00102684469481119	0.00112379739355614	-0.00859270231237031	-0.00961963586592931	0.00262667618305963	-0.0434605548389576	0.00688616127980115	0.0348448370045512	-0.0893673530748384	-0.0240506738804895	-0.02091733081177	-0.0474041485898843	2
-0.0178722341464764	0.0399858409971847	0.07845316964874	-0.0151162636520381	-0.00597713339111051	-0.0319860386905842	-0.00524696278061039	0.00375652251735678	-0.0146762861180194	0.0476889763059205	-0.000995242768012507	-0.054122118754	-0.00575504673563753	-0.0812459490788437	0.013467832618099	0.0544466571092791	-0.0117552000082548	0.0739878630064384	0.00800950211690465	-0.0396555301891399	-0.0319323359743322	-0.0441199954260648	0.0455158239743532	-0.0500016831186979	0.0633461830279607	-0.0153462791749739	1
0.0196288469374859	0.0319140599270916	-0.0203888459564863	-0.0442585605917526	-0.0383145957325605	0.00689980544016608	-0.00393682136791212	-0.0326998816803132	0.0770608538126904	-0.0116289954265712	-0.0226254777357361	-0.0462365781246907	0.0566352122576678	-0.0326947478887413	0.015068193017017	-0.047801002825337	-0.103282685493512	0.0455455645379358	-0.0385164936343446	0.0162197574385152	0.0766066474250741	-0.0848051060922681	-0.018502591634367	-0.0391433193134774	0.0111979536257685	-0.00129107932616125	2
-0.173325067159756	-0.0449340146595628	0.0308773971505511	-0.0172621840468506	0.0238715940567894	-0.0863375571093884	0.0445843154174672	-0.0229924307156684	-0.000804453018796135	-0.0184367551930265	-0.0887606864056045	0.00893935204553578	0.0482931588533336	-0.0561789433315497	-0.0280202076261386	0.0320570651520732	0.0246706132638823	0.0594191834423892	0.0242659824119234	-0.0186825263049285	-0.060388058010681	0.00978988165007327	0.0404375111601384	0.0445693114198995	0.0256413992952181	0.00381707754059573	1
-0.0508377340602474	0.0556607563397113	-0.0517005989057126	-0.0116080673448262	0.045733363531301	0.0216166504836129	-0.0268705628706185	0.024903917331552	0.00318543547040902	-0.0118577262568234	-0.0141497368253317	-0.0387072531613614	-0.0154345949359181	0.0394374993944871	-0.0252701401824056	0.0203501458873213	0.0197165789369239	-0.0424959482047034	-0.0771317066778248	0.00325398632968341	-0.0765127608634072	0.0563313973579541	0.0503308984224214	0.0192737164865674	0.0335967680779432	-0.033235590338701	2
0.0305683136706092	0.0262596708255317	-0.06409751036701	0.0394766186549781	0.0439072467844303	-0.00470659434824922	0.0183482305456334	-0.0052111910692669	0.0127576346965604	-0.0927183769534889	0.0196896687984303	-0.0483785994173383	-0.00921611809398996	0.00553966129881436	-0.0150246387451687	-0.000630907749739314	0.018898089250296	-0.00774386821670261	0.0497592520273469	-0.0241409415159859	-0.0666528783423892	0.0338289905205938	0.00816662049139304	-0.0534415504488407	0.0251746628398679	-0.0175313251315204	1
0.023194841612557	0.0163170360957318	0.0761622304112142	-0.0680793695357226	0.00568478163230469	0.0179819031541518	0.0106013628916121	-0.0271893334112431	0.0355709881104271	0.0374381481337044	0.0332646365581692	0.00426949422798793	-0.00817359155221721	-0.0199503727222661	-0.0120790108214205	-0.081616232852957	0.0159382034447898	0.0523974022437249	0.0721242589476983	0.0316056893066907	-0.0603421713906023	-0.0786833425035384	0.0185134724600757	0.00681165500084572	-0.0206209965039048	-0.0363669693963019	2
-0.00498960389778976	-0.0126350811391709	0.0282533215719743	0.00575961780356868	-0.00715845734829663	-0.0943029328994626	-0.0654560484272612	-0.0509101164501283	-0.00906572391225069	-0.0728213999558669	0.0240378607852864	-0.0137014451815944	0.0308849676767737	0.0569099323816496	-0.0632153598304488	0.0627569279997918	-0.00409692687096941	-0.133568129022281	-0.00650701389524391	-0.0442646471851261	-0.0130781632989429	0.0299189430675976	0.0280139612640732	0.0431206995981336	-0.0476373720481849	0.0199550747295347	1
-0.0426599240143072	-0.0175724485489652	0.086256310786372	0.0358170767174428	-0.0144515408283704	-0.0314387089597219	-0.00137850200118331	-0.0179234009510293	-0.00512371675178662	0.0072867196102341	0.0581503014261822	-0.0305931744932409	0.0273482639508552	-0.0873196843258651	0.00325324383034663	0.0453971945738364	0.000254590022842602	-0.0197726005651745	-0.0283399050471162	0.0222329003034618	-0.00308802658975838	0.0605119543599174	0.0205595395391732	-0.0356975037845408	0.00867667232884161	-0.00625090053790004	1
0.0217883233966789	-0.0240759944494565	0.0505750534090792	-0.0148239430291697	0.076417926275937	-0.0838990973324046	0.0287914053844503	0.0108111016945366	-0.0257313161261118	0.0387973913056251	-0.0688269053962467	0.023092752778815	0.000681998941780609	-0.044853624402033	-0.0431825140379926	-0.0495375922236533	0.0112837986824728	-0.00641367093646652	-0.0290249865616507	0.0289433339601932	0.0233787940594306	0.0384136282832099	-0.0328052879793701	0.0117782506791161	-0.0419946972200891	0.0108034045874909	2
0.0420947126831417	-0.0444955297213862	-0.0824856169725547	-0.0780151027326377	-0.0553527618854534	0.0155299757334682	-0.121909383473271	-0.0144169873300714	0.0911041191628045	0.0440431372285238	0.00806074769182277	0.159531082828369	0.0325124666339884	-0.0730644888197562	-0.155911654156972	-0.00647773829309994	-0.0950094929428973	-0.0256217723333006	0.0174781954174442	0.0175960251730981	-0.106135085444178	-0.0676113397425051	0.0883412248044939	-0.10404227698759	-0.0623008569393086	0.118877051379933	1
-0.0121928470721046	0.0697175065788316	-0.00638040616287113	0.00159748381690624	-0.00649830975783638	0.0556151292344778	-0.00500508497564997	0.00609363055183265	0.00175915326798181	-0.029550316762528	0.0171810587898403	0.0239579864558658	-0.0198507169423306	-0.0120976006513178	-0.0125142177656142	0.0629914514358783	-0.0725122454049955	0.00184176392387084	-0.0278912291075484	-0.0422179718364094	0.0385702117670277	0.00124717979208912	-0.0623377202282535	0.0186961361924017	0.0490433243528263	0.0236985648989701	1
-0.0043866608160941	0.0766818596974718	-0.0265926969564574	0.00643111636390559	-0.0246736438429459	0.0013405080126569	0.0439805346569143	0.00083784078400243	0.0313561913500981	-0.0198510607783831	-0.0283623723567643	-0.0242048665110835	-0.0190683368293685	-0.00915855139010252	-0.0896124646081947	-0.0673630206971136	-0.0267768907209624	0.0477907047585893	0.0362903215796328	-0.00613210513430758	0.0725458846651642	-0.0247173477742428	0.0648216571147625	0.0432815611535248	0.0233267546682487	-0.0516615229595845	2
0.0155784497743834	0.010738554386235	-0.00417308308445604	-0.104644331677824	0.101008814652646	0.0344575703717673	-0.0827933257059473	-0.0484640265935068	0.00304191312949878	0.0063102994623339	-0.0267898681384604	0.0374385603607899	0.011759936532401	0.0287142574412686	-0.0851451737344656	0.00306346029568472	-0.0351254632273746	-0.0498211749550426	-0.0216438810052138	0.0304041286689096	-0.0180601388762955	-0.0162264854236422	-0.0191411500326285	-0.102956069385148	0.00959562069476791	0.0601679914468586	2
0.0247672023797332	0.0109390613561844	-0.051351260331236	0.0175310638944533	-0.071350458507578	-0.000987209822954665	-0.0492199363195648	-0.0736829924214023	0.159401561794319	0.0175330953441724	0.0169141402770935	0.0657671826186875	-0.0273473133928049	-0.0229832785822032	-0.00184539786050555	-0.0308894742044934	0.108647932466673	-0.017630676730468	0.0121559609393804	0.00477504633193967	-0.120624563396448	0.0634201791940268	-0.0635658701156097	0.0669300227047108	-0.0174168249399482	0.0068074192861935	2
0.0825028231705371	-0.00655690651599615	0.00801835853110142	-0.0209958889004796	-0.0433915304662412	-0.144815135380795	-0.0170607195134281	-0.0249990381122756	0.00864964037878214	-0.0851035211933119	0.00532554404524959	-0.0515019351679271	0.040100308606017	-0.0530005328618215	0.0752752231960805	0.0402694309949638	-0.0143982827716583	-0.0838914361721161	0.0542742633512132	-0.00589436629959686	0.0191183938968909	-0.0741466857309458	-0.063112978668248	-0.0258624566604386	0.0646860333606462	-0.0447494592499878	1
-0.0159561836223887	-0.0229778760173215	-0.0265485797492558	-0.0304948918566182	0.022751410568159	0.0542216367996101	-0.0541956694863345	0.0759771080413047	0.0664366018002876	-0.0980069135040541	-0.0574678348110271	-0.083903965846264	-0.0249126484344868	0.00623066835467573	0.041875472169818	-0.0596518279681269	-0.0273566128414659	0.0957677632373686	0.0134994252837077	0.0689103024746214	-0.0244056716342529	-0.0444916395943246	0.0865773584283011	-0.0104031791987466	-0.0307710912713685	0.0941882885503586	1
-0.0318949618299865	0.0441130974477216	-0.0513588755530092	0.0256986631580208	-0.0332714478225921	-0.00323747689172396	-0.0576579034754493	-0.0840319899507853	-0.0658049393145545	-0.0744597057688983	0.0210102777207983	-0.0321119638959477	-0.00521651656369565	-0.0403853217569526	0.0584614188495881	-0.0507416080821622	-0.00383003081491663	0.00601999955951196	0.0348290439821628	0.0241660496945285	0.121911376880786	0.0892534085717578	0.0964601907701046	-0.0748275671139669	-0.0276274356157036	0.055495426551926	1
-0.0517230163886921	0.0478924312348021	-0.0504964995285445	0.0213921936884113	-0.0309647337621411	-0.0163668736427758	-0.00758594843162007	-0.0141842031823848	0.0525053765817217	0.0267615038036103	0.00474557873270355	-0.0449237230535941	0.0866675584273356	-0.0426812527352946	-0.00260569678379238	-0.0773638733973222	0.06083288576042	-0.00264141267692959	0.0765111720144957	-0.0617666041867157	0.0533187368811688	-0.0437262452268791	-0.029144186806632	0.00743140985487881	-0.00267019724286126	0.0228387550870735	1
