"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SEX"
-0.0515154693320911	0.0137165756008409	-0.0165144015224791	0.00801786452537446	-0.0298535966653262	-0.0244666169901844	0.00970826527045944	-0.0801795359684587	0.0358205670901954	-0.0247406476496869	0.00705875028887616	-0.00607666040369482	0.025448655145798	-0.0373341540460809	0.0301717865305299	-0.0153547539425147	0.0276055449062067	-0.00940331385902192	0.0131055319609226	-0.0105142428688317	0.0445616383180582	-0.0599706608808799	0.00831292697426786	-0.031372328504004	0.00977986186867674	-0.0154400444724456	0.038634117438324	-0.0500431019010077	0.00416292200668607	-0.00139631223816437	0.0180118353739124	-0.00925764906152589	0.0197452047425558	-0.06467275943751	1
-0.0677475814354841	0.00998818014001102	-0.0288614699243198	0.00377998098106947	-0.0283399262504885	0.0854146405216389	-0.0530870143643933	-0.0424668577593248	-0.0233481777858705	-0.0401037384562381	0.0182047831564863	-0.0375937844709894	-0.00336808947817567	0.0263297761922396	0.0513682884216896	0.0173406283355772	-0.0165514961460566	-0.022670896700864	0.0508088475428192	-0.0107393573649673	0.0193926130591999	-0.0155872781907102	-0.038715344252112	-0.0520596817941318	-0.0615528958822711	-0.0736104513877482	-0.0382425237145268	0.0277320465586222	0.0312456554303144	-0.0441086882872132	0.0109858169443959	0.0327784067534534	-0.047318196252481	0.0184774472628103	1
-0.0506212313042243	0.0274209807899705	-0.0311700257692568	0.0155723091106893	-0.0372232987123604	0.0490698152791754	-0.00552978642348453	-0.0483271120572518	-0.00774863021783895	-0.000873939746695751	0.032158470893071	-0.0332966626721882	-0.042363211577817	0.00783280128535352	0.0340597346420108	-0.0182123279525575	-0.0269043727840983	0.0110232379263842	0.0403396204482292	-0.00291241112806696	0.0146802553512458	0.00956896142855915	-0.0299505668097686	-0.022478017894881	-0.00739157171889091	0.00431579218698219	0.00563599849887735	-0.0370486111447178	-0.0103857537103114	-0.0173886632976542	0.0371738837939216	0.0420098715202837	0.0148820203811956	0.0263379716003709	2
0.0320189261211939	-0.0369901974740587	0.0525774560597934	-0.0593196709475545	-0.0947028594922017	0.113035661587334	-0.0334778244887484	-0.0191567560832373	0.0555438878270625	-0.0296729787419003	0.0228396316546177	0.0401682737230867	0.0969965276553344	-0.0426657949080265	-0.0432800709542483	-0.0176254343970692	-0.0293489957044702	0.0352600696304236	-0.0460912303226412	0.0891549158096514	0.0605571167833534	0.039114797560199	0.0505943127134415	0.0819298511577405	0.0332443861876109	-0.0550495413861488	-0.0318809006786782	-0.0599261011323376	0.0150089368976096	0.019890532275712	-0.00819972189877974	0.019635470198217	0.00747991016507528	-0.0188759183811127	2
-0.015485593651591	-0.148575003987441	0.0379192970937312	0.049921461507646	0.0632601929794171	0.05122193826822	0.0439848560066181	-0.0304455486929618	-0.0473160295630559	0.010892728990639	0.0595788500703867	0.0202785270703492	0.0328376437824102	0.013364696505851	0.0526513287914247	-0.0373268774869412	-0.0350417974721864	-0.00710754806883303	0.064015896251295	-0.0468147224416621	-0.0289286378319584	-0.00741617091787283	0.0368350159127831	-0.0302367025806451	-0.0817663702730259	0.0668807450729229	-0.00977321544384885	-0.0273540924628256	0.0464072880141287	-0.0257446448218041	-0.114668121643028	0.0319853872971265	0.0664186619426737	0.0194860238398328	1
-0.0265857803998132	0.0447399215947529	-0.00400271215795922	0.0672634885867243	0.00337707193419802	0.0352134981573495	-0.0316273753919755	-0.024805519618409	0.0179621538377794	-0.0389809097437881	0.00559242313476776	0.0381804890361041	0.0297616238174466	0.0402672834309616	1.44776140570315e-05	0.0272333008674898	0.0328188685165731	0.0381615214168783	-0.0111008809534823	-0.0376551252996101	0.000487585755019726	0.0354204266211496	-0.0177968770085608	0.0591117488173891	-0.0250842723634151	-0.0617115632558695	-0.0788691581622888	-0.0129360987395512	0.0335449417830734	-0.0498779666506625	-0.0306218217507242	0.0283596061662419	0.0186436937019131	0.0440771496801969	1
-0.0356842120113575	0.00963134643927088	0.0287922622944982	-0.0300263649035312	0.024334284084979	-0.0262809671023645	0.0138470182159634	0.0844152756903726	0.0024401756038861	0.0351530949486763	0.0372500489770879	0.0787080191996415	0.0654472470564872	-0.112310189155612	0.0408896842525694	-0.00039233828199893	-0.0373621487208753	-0.108136471899971	0.0578217853715543	0.115356018167528	0.0452149938467292	-0.0712692842381521	-0.0739539582243331	-0.139580569889641	-0.0025558749779632	0.120703453588051	-0.10701969200501	0.0648909156350676	-0.0576249990262823	0.0363423435820178	0.0681405197063182	0.0187439422187286	0.0577251123852412	-0.0261804972262278	2
0.0460869072545401	0.00311702508024143	-0.071195588648355	-0.0524128059287772	0.0031255594099312	0.0460753175813132	-0.0144238448091672	0.0169957664848736	0.0675306921572878	-0.00481205220164466	-0.0381704309422301	0.0662000919214321	0.00156080521134508	0.00401244744108997	-0.000348500836431453	0.0788082372867627	0.0376356239944085	0.0510911850072702	0.0813078540076011	-0.00684918139196163	-0.0630848847221091	0.0500267383832694	-0.0281282121134985	0.0176340628050861	0.0164474929533673	-0.0692389605263179	-0.0207821376110003	0.0310640056593455	-0.0123719618692811	-0.0736152554701347	0.000489116265923534	-0.00823467601893137	-0.0318404385069527	0.0356006450177636	1
-0.0706461419931267	-0.0181818767880726	0.0732655710121867	-0.0324116350672321	0.0284481779640389	0.00163836391418021	0.00327253391821547	0.0702554925640133	0.055285768829037	-0.0184654034328069	-0.0106134633304094	0.00826293134813621	-0.0479939184427651	0.03502746008555	-0.0690507362912878	-0.0514150983724362	-0.0348120484392355	-0.0304883100996188	0.0037028971470527	-0.0930661552513491	-0.057174627258958	-0.0248326622715579	0.0394844803578007	-0.0472995584931697	0.0497371758750312	-0.026275568362417	-0.00624888398201105	0.0353259520067761	-0.0239169836787625	-0.00729146713477403	-0.00384193220112839	0.0315780989148043	-0.0701986857219404	0.000884391256102242	2
-0.0485880441724047	0.00368504063351759	-0.0212104498791033	0.0009131624688129	-0.0247123473283621	0.0158237069784315	-0.0298489025878625	0.000238483148746804	-0.0187229428962463	0.0280618338851572	0.026283941717202	-0.00740669584615572	-0.0139805050873549	-0.0288662784905054	-0.0344072605591935	-0.0218064870368912	0.0219215952247742	0.0237396033974062	-0.0147682457212109	-0.0224804605082778	-0.0274492648810403	-0.0335132990662167	-0.0226242748961723	0.0191004454362502	0.0150689025331696	-0.0284935534264087	0.0191874195760644	0.0548128321857429	-0.0576693638791157	-0.0111304434101362	0.0353676988673364	0.0656132337195257	-0.00151936841661013	0.0716320411566995	1
-0.0181641540137508	-0.17067643583927	0.0626504964315109	0.0566186998127534	0.0185482715031119	-0.022255841319353	-0.0323400096385588	0.00604619412830022	-0.00284713929194064	-0.0101305854677564	0.0243186173715154	0.00294601198378171	0.0261132489302939	-0.0400066235598185	-0.0133300632754988	0.00371512122287718	-0.000734456613873669	0.0339453983847447	0.0172533351447882	0.0208277045210055	0.0387114897023219	-0.0368920527608261	-0.0151545323101527	-0.0173605992229613	0.0134612289867923	-0.00291792158146639	-0.0724092815342452	0.0656545675352438	-0.0033448622390357	-0.0114395423223786	-0.00795012745662192	0.00228336250534155	-0.0201424970863754	-0.0212079309237016	1
0.0758666714066751	-0.0614092903495579	0.0348424809735565	0.00321452341862118	-0.0133039668295405	0.0672653086524808	-0.0208312618132164	-0.0500985794834461	0.0531687708915843	0.00871608979325952	0.0461880039795737	0.0210095243260994	0.0751170211914596	-0.0550215359803263	0.00860649461934931	-0.0315480194572259	0.0413764198999845	0.0413113882014945	0.00446313913758774	-0.058341625996919	0.00818328725195308	-0.00508915580638669	0.0370236844837915	0.00908719403991904	0.033211757680387	0.0275018635090723	-0.00134434242688829	0.0358602701295815	0.00809349560166136	0.0331275696718156	-0.018243434557367	0.032286887623913	0.00941242032182281	-0.0883746635531748	2
-0.0211641627522649	0.0507647235754479	-0.0118224312448747	-0.0124355070382043	-0.0309482424000888	0.0768381804797	-0.0485834270705879	-0.0350635424468315	-0.0419689296893361	0.032236374572581	0.0719922305311193	-0.0080567597897796	0.103398362892973	-0.0461815119321102	0.0453177974861568	-0.0557696503891061	0.0107465543742647	-0.0634846667612273	0.0271748955158598	0.0926089356144472	-0.0293550778148414	-0.00826422195354343	0.00396428807709843	-0.0876287487777704	-0.0293367874165147	0.0415156214949477	-0.0305931364905938	0.00548697196403068	-0.0734822238029332	0.0091981282146896	-0.0499657946699476	0.0361742879872374	0.0686367401395124	-0.0282062188596592	2
-0.0275960928214932	0.013457847323292	-0.00513910550906499	-0.000546965489675688	-0.0693897910616727	-0.0144577846139205	-0.0298747599789503	-0.0819678605172959	-0.0158045777448634	0.0615794436877731	-0.0123250377049462	-0.0518133527334288	-0.027397063893725	-0.0409904266640087	-0.022619173098318	0.013369511546872	-0.0473638753750091	-0.0377203749390796	0.0334526777310853	-0.00339487835079698	0.0214235835296826	-0.000460846058225592	0.00758401881829453	0.0681230648003039	-0.0278956299482511	0.0774438246153266	-0.0241757178197031	-0.0143615033173165	0.0101395142869588	0.0636735472804898	-0.0467046188965201	-0.00916024475209925	-0.0366040011884667	-0.036024251572977	1
-0.00020505095986826	-0.000432198943516913	-0.0243578512515042	-0.00300079546477827	0.0541504787048724	-0.00584880277320657	-0.0176161549265466	-0.06200678190621	-0.046447429068808	0.0110204369685287	0.0222586562090155	-0.0439136600559807	-0.0177594275034856	-0.0303441198782184	0.0200756112921361	-0.0276247231900011	-0.0504522757220747	0.00766510294015765	-0.000265006985535915	-0.0400875603167873	-0.0233001098319489	-0.0209810920519267	-0.0632402847911962	0.086043466966436	0.0488630069296079	0.0290712900893275	0.0262959778677764	0.0277163129205468	0.0209375998221672	-0.0172930034558963	0.00249222232863347	0.0804597573749373	0.0196211161921302	-0.00386794023759729	1
-0.0109314256455543	-0.137819964411351	-0.00165061703955697	0.0398997831159486	-0.00641402829012342	-0.0123505960670366	0.218111348706698	-0.0254596432662001	0.0251881000275183	-0.111380964391964	-0.0205444547273263	0.0148543817022674	0.0108199977234667	-0.0667201092502566	0.0191094839205141	0.0391464557803411	0.0161313323392705	0.0139973323476301	0.000803733535272921	-0.00164230168666978	-0.00913840391268769	0.0352848116525918	0.00455762850004984	-0.0260854089464883	-0.0547097649016231	-0.0373644393531665	-0.0258564342943773	-0.0200605627469279	-0.0882894533825734	0.0669808680204958	-0.00131748466992292	-0.0100098693286777	0.0780929212405429	0.0441478724541645	1
0.0665830951895918	-0.0350437075182643	0.0424965816578198	-0.0221276380194955	-0.00151950327194099	0.0567286407504833	-0.057916998869099	-0.0129323434395803	0.0261146419992799	-0.00627217165051314	0.0186579444166017	0.0947774086868917	0.0267190503572686	0.0100528922382625	-0.0548129854292687	-0.0695079720197949	-0.0304826715187794	-0.00401100886657987	-0.0489241368675026	-0.00966264580722593	-0.00837206977372488	0.00884343570827376	0.00682071813426248	-0.0181033833245171	0.0829975155035928	-0.0235103254035319	0.00141902327987367	0.0198081242101854	0.0563576767072199	0.057415040055652	-0.06705455857429	0.0596691185863747	0.0127824300456949	-0.0309907754231914	1
0.00824058819593508	-0.13711941019084	0.0800334946854632	0.0720713438880194	0.0552269752247534	-0.0152315695922199	-0.0512654444230517	-0.0197603359435194	-0.0229381257852474	-0.0480205907226541	0.00701866590013595	-0.0522123540691242	-0.0398497291966378	-0.0340136710229199	-0.0446465213158805	-0.00526910128158974	-0.0127916708395764	0.0433146282033153	0.000289506378309795	0.0198062566147913	-0.00102830411558086	-0.0413080295598584	0.0145798374977546	-0.000868473395854122	-0.0443531188312844	-0.0126934771239889	-0.0512041966182934	0.0298471387948641	0.0630127488995059	-0.0469725052673388	0.00612541991583525	-0.0481309245114771	-0.00442527445815191	0.0278895137029704	1
0.0314155228333086	-0.110421086874804	0.0410252138967127	0.00766961955721057	-0.00161352139046913	0.0280991996064803	-0.0437748846908337	-0.000763011910709955	0.0267048058705179	0.00387215255024842	0.0230322006983501	0.0579809258827344	0.0346861060911554	0.00864351128140131	-0.00118455477534196	-0.061565384073086	-0.0750448238015735	-0.049933158620608	0.0284830182455099	-0.00641353664702557	-0.00871222646768993	-0.0429683188607325	-0.0416577185655128	-0.0773518142169641	0.0302689687293297	0.0409881572667012	0.0575792383877822	0.0295750160371334	0.0132619556302364	-0.000603885239924504	-0.025471796924684	0.0285489601029407	0.0501768202411077	-0.0632227992945625	1
-0.0611504510520938	0.011481714935136	-0.0160689316737519	0.0370846037460903	0.00492927001129406	0.0142413952648201	-0.0392875036754512	-0.0105530337929212	0.010841873654574	-0.0209439206706655	0.000326127442116991	0.0560915947507691	0.00114403798868734	0.0515632627048289	-0.0200563497573827	0.00730548017599458	0.0771324255898852	0.0357548135356465	0.016809887132739	-0.053367681055	-0.0259128383334546	-0.0274029137441175	-0.00747899250258035	0.0143627456928035	0.0106775796866387	-0.0282168289092245	0.00357230468000974	-0.0296225559822678	0.0487267832169976	-0.0191678009714901	0.0429580399631045	-0.0742710971487395	0.0177526631072954	0.0775179013929638	1
-0.0453383764852751	-0.026462073464654	-0.0572871965981136	-0.018214912834467	0.0184603657705287	0.0220087127602846	-0.0156586146421576	-0.0288732652616424	-0.0621916766451953	-0.0653311485383162	0.0208707998151178	-0.0468645591177414	-0.0308348433454259	0.0621043659062257	-0.0123547636001016	0.00218755845019651	0.0135883782582984	-0.0184725146143389	-0.00401925371388756	-0.0177325644874543	0.0406720820159095	-0.0150953505503727	-0.0554889927158461	0.0724156654396963	-0.0450358757339475	0.00104376690918277	0.00516664879857265	0.0502401544783338	0.0525624818970755	0.00628530922634751	-0.0636984485584326	0.0159220892684271	0.0292411517916734	0.0614893395865442	2
-0.0352838414351026	-0.0161653601253464	0.000171332266505082	0.00836890579785564	0.0107288403475542	-0.0496524377169331	-0.00281021975630246	0.0815540931637435	0.000145792338381948	0.0363357468891634	0.0246164544955294	-0.0207405036078688	-0.0279032816887963	0.0269725177037485	-0.0164683274025455	0.0123408689387113	-0.0490723443636749	-0.044153084450044	-0.0335980993863307	-0.0583877485428551	0.07800961726731	-0.0355354150832932	0.0166640349099289	0.00886565597945801	0.0678693751835918	0.0688112296691092	0.0613064186265543	-0.035531739809305	-0.00564215972044791	0.0029996991053979	0.0472899932887439	0.0356810835523714	-0.00810190760095316	-0.0106301786556206	1
-0.0713865189610953	-0.00860018048545286	0.0674016248780308	-0.0808077856918134	0.0488139488724572	-0.0243239952988515	0.0175895578490757	-0.0209516984444631	0.0424705169915905	-0.0545435942277282	0.0074934442921144	0.0348307427901194	0.00397861198715366	0.00973112970418022	-0.0604951398994928	0.115726110857706	0.0369546499287907	0.0225090031319753	-0.0143031385062849	-0.0254705971678714	0.0745636703471728	-0.008407587011607	0.0722246709871013	0.00822212451949641	-0.0110621875462555	0.01862875254039	0.0650168340565859	0.048892391675466	0.0838207273843825	0.0462329811813872	-0.00701535580758997	0.023119217853526	-0.00504295677441641	0.0411088110144287	1
0.0188908994791662	-0.0631412294045423	0.10418689920557	-0.0888934029288711	-0.0579013493794594	0.0289076359148059	0.0228185658204951	0.0542173703319981	0.0409312993052585	-0.0167530155931399	0.016664545345738	-0.0909791159645432	-0.00102500951137521	-0.0501951754370086	-0.0137679076816185	-0.0132394208868308	0.108703836642216	0.00336895533934811	-0.113597508974808	0.0680899180140307	-0.00461862050965453	-0.0075589312875452	0.0288661187175833	0.0208092977361867	-0.00858917243701401	-0.00812138319124087	-0.0441789977703209	-0.056241768107791	0.0324222465285153	-0.0573704740223278	-0.0309866577961883	0.0597054769545247	-0.010126152682595	-0.0517930877967776	1
