"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SEX"
0.0659239827339405	-0.00740294068050113	-0.0363223377450768	0.0834423037839621	-0.0145932238111476	0.0486246828966843	-0.0958808715601489	0.0198455451942061	-0.00594693510340716	0.0553360356737888	-0.0470767483344597	0.0820848673653427	-0.0356722279701004	-0.0425622233929429	0.0193287892591143	-0.0537477324647144	1
-0.0475948180020596	0.0208697353253488	0.092559868388633	-0.0502038531020184	-0.0214188170388603	-0.0234350870802656	-0.103710506170695	0.0927328655808229	0.117183761670317	0.00423957555403221	0.0256529252548195	-0.0362359389152583	0.0134129311281715	0.0169129380165675	-0.0619090164071848	-0.00206645708755803	1
-0.0723070447529351	-0.0953897634055859	-0.013602325345149	0.00690246276766915	-0.0297757480955778	0.0422279031562005	0.0818860182229551	-0.0278796130125998	0.0448898694617083	0.045400918878518	-0.0452094122170853	0.0202110189807599	-0.0232604124568496	-0.00682970808899831	-0.00225385305308839	-0.0109028086198653	1
0.0674654849950457	-0.0246406131904243	-0.0329724039220031	0.0135346758518003	-0.12935879362358	-0.03504184717551	-0.046787503460693	-0.0642657485559499	-0.0444139512193265	-0.00890218495079553	0.0195349091624818	0.0710776302552433	0.000195738412500368	0.0495098926066562	0.00413304607498125	-0.0069541479012889	2
0.00359812323961144	0.067311026763392	-0.025098197445808	-0.00641997454716903	0.00324613523490027	0.0368853141966275	0.0178861922630806	0.101099592677784	-0.0568295200747573	0.0590803027412589	-0.0424947984687043	-0.06908344617906	-0.01917945565662	0.0865621676952803	0.0237352560555702	0.0231003775014999	2
0.0484477211480726	-0.00981386473306689	0.0730979146485125	0.0130488281206	0.157461634088883	-0.0422020954665374	-0.182270469287677	-0.0246541430523634	0.0529929382638709	0.164639982930116	-0.0509462486589598	-0.118201427192906	-0.128878177520001	0.0311873701644641	0.283436143817411	0.174955875650712	1
-0.071056233800893	-0.0451598982396098	-0.0157353494343133	0.0761910247279146	-0.0201333940712374	0.00730978679348399	0.0605269063324394	0.0160086860740081	0.0786442215601477	-0.0619805374539614	-0.0591893843826145	0.019868170968501	-0.0369655336781631	0.0262264516957126	0.0122001154201547	0.0174574844400684	1
0.0642858421739537	-0.0313988341054137	0.0229342532857686	0.0190111503743227	-0.0375698577990354	-0.0105960440256507	-0.0333284126006573	0.00401506071033314	0.00406007432805728	-0.0503671040403217	-0.0551002209729892	0.0370703558601336	-0.0335630214363774	0.00469155683132638	-0.00978178044287917	0.0164735897131882	2
0.0676558505883256	-0.0412312881386294	0.0364675208930425	-0.0456190185038825	-0.0444452763019593	0.0223899844282825	-0.0276442657671686	-0.0439455031612961	0.0440322059846973	0.0128105983578941	0.111427411938121	-0.0106445329091094	-0.00290810951170306	0.039048361099432	-0.0115756569653002	0.0474000338405626	1
0.0559046931337272	0.00189645524743609	-0.00784247963625057	0.0564776776682343	-0.0514215619536323	-0.0286599706146272	0.00499398563453196	0.0200363272824275	0.0773887731960005	0.04224217909384	-0.0171663080984788	0.0418057346231986	-0.0185775285856944	0.0435515139667762	-0.00557216083468384	0.0567249740978356	2
-0.0643590425706769	-0.0421550953370101	0.020300777708913	0.102311977893544	0.0545265337515385	-0.0149612701302886	0.000436041460918274	-0.0151199832694512	-0.0305112222682068	-0.000442231888268557	0.0439384314307091	0.00329571492455738	-0.0123145516333589	-0.0236474668692295	-0.00286329128433598	0.0142824901212185	1
-0.0678684873414984	-0.0669002328323486	0.043740657369028	-0.0742178613690739	0.0128079728680313	0.0503834629160362	-0.0888954864811629	0.0156203865954518	-0.0241628766865768	-0.0438714147820825	0.0794807323561489	0.0587456087236643	0.0248267866468652	0.0316140874903167	0.0916376809572291	0.0547963900095258	2
0.0583806716695108	-0.0544653203913887	-0.0081844661807225	-0.0155471110815685	-0.010011808762107	0.0185054251923372	-0.0146410178984055	0.024655290607329	-0.0430236836621347	0.0198921320642279	-0.0136748341056092	-0.0172847239867933	0.0215274168740244	-0.035663592676534	-0.0220492594912313	0.0174447675984801	2
0.0551851521679931	-0.0463422983656511	0.100380892763008	-0.0218831466065043	0.0223930669928464	0.00842413070731386	0.0422329471405186	0.117538910994553	-0.0342196292416611	-0.0234002996587606	0.0283530901916218	-0.0479497641502747	-0.0199339624083582	0.0389229350146288	-0.00955172995308524	-0.0571338776475916	1
-0.00229939271228244	0.0343429848565785	-0.0550559735994396	-0.0597443622417222	0.0323428033493433	-0.0452882875603884	0.0418014868877286	-0.0526837156121084	5.38517663376432e-05	-0.0197222545684547	0.0330287506797679	-0.0792102396081266	0.0376344790067284	-0.115982984912786	-0.0284510195779446	0.0350468057358494	1
-0.0606511199193443	0.0643879374290141	0.0720003457117599	-0.0461471850147608	-0.0165422794175778	-0.0406474094767774	-0.097127859081034	-0.0594458398848442	-0.0315944536321077	0.0187821482246195	-0.0435547940226323	-0.00712202634348795	0.0200100347903812	-0.0650793490573184	-0.0214109549507627	-0.0137930507806985	1
-0.0628036657133186	-0.0154355632306825	0.0454412024983093	-0.044013454023489	-0.00256851473342637	-0.0188329839924221	-0.0765879362394604	0.0258173889090679	0.0193894611636563	0.0251263786598264	0.0667001136204264	-0.0326202018876569	-0.0569705818602556	0.0230837484851031	0.0681041337016924	0.030151107275192	1
0.0420248745139539	-0.0262590528795977	-0.0548270877717356	-0.000303622979028976	-0.00686300184585152	-0.0765769460098873	-0.0178223586512934	-0.00126862388816267	0.0748526445814561	-0.0203472648790054	-0.0191359618666004	0.0429198995960197	-0.00180858212445807	0.0478873096907985	-0.00555678303867351	0.0120270658195686	1
-0.0774007316774094	-0.036378339421722	-0.030959340872214	-0.0215459354899863	-0.0735340815527603	0.0620392280920543	0.0727652738289663	-0.0559152023986379	0.0238174849831416	-0.00729769365134718	0.0476141703794253	-0.00753977709386638	-0.116919034576894	-0.012150059469213	0.00608422999391081	-0.00790786357019407	2
0.0705023652519258	-0.0496334597603042	0.0362497196393106	0.0166255740337674	-0.0573692102964979	-0.00941430071263482	-0.0281010653164204	-0.0432626309955824	0.127748934721746	0.0606275495018932	0.0425759068780988	-0.00958764052149691	0.0257867909981829	-0.0308484991232866	-0.047343432175138	-0.0156766683590953	1
0.0343886056752288	0.0889847576419067	-0.0790175723293282	0.181568250067201	0.0217039160794958	0.110421919660257	-0.0851649208431524	0.0157550321049378	-0.0875518320789917	0.0871318919925135	-0.0367340332877912	-0.0204099129182164	-0.0707286274544518	-0.0109215528332091	0.0217635451042042	-0.200167136940904	1
-0.0770578098534035	0.0016186778888288	0.00107158915387312	-0.0448847348131718	-0.102331246260146	0.0436726223845595	-0.0305866855149334	0.00941291501193011	-0.0265774748873591	-0.00468527401031984	-0.0990469317758552	0.0156691770967068	-0.0772718141454103	0.00230037886867664	0.0154895301610285	0.0914304230453991	2
-0.070914242486607	-0.0653724990580011	0.0413790337150485	0.0283913101633365	0.0171191608651736	0.0741344478217112	-0.0529334926377066	-0.0613064295942005	-0.150708254327304	0.0928382890973354	0.145614484839951	0.0242934350130566	-0.00556302559253485	0.0141160324659174	-0.182756362893624	0.0984899194984253	1
0.0360832648257241	0.00398372968948079	-0.00695628670941751	0.00495746960325232	-0.0728628713995091	-0.0328109265473655	0.0528575134735576	0.148436600774376	0.0392615268096281	0.0309870176042832	0.0209597002314677	-0.0614960543761884	0.00982022915580977	0.0991082244809461	-0.0485701862580901	0.0101706507456098	2
-0.0555776131307198	0.0192725045278351	-0.0237738458634986	-0.0443802604150476	0.0529084458195529	0.0588590601577902	-0.0520404654312675	0.0197517958971581	0.0441138309224885	0.0109996278947771	0.0126760435524571	0.0693320773488894	0.0273309302315495	0.00899516762798508	0.0146207516451935	-0.061600692560954	2
0.056928146801041	-0.0553350211155452	0.090655484659169	-0.0175750420553603	-0.0450495376252107	-0.0494770911880447	0.0449845468323479	0.0200928630049036	-0.0324094693030015	-0.0230299902490423	0.0463457352281856	-0.0281369893290754	-0.027059286928712	0.0683133397323174	-0.0677559121024656	-0.0245943055808993	2
0.0526193302150447	0.00512455053893437	0.0802985953143242	-0.003074180664535	0.00577498539083097	-0.00776405407784413	0.0902362987556101	-0.00453804006873535	-0.0262332205669284	0.0272798301476205	0.0377792939516253	0.0257730242430755	-0.0140206206846215	-0.0244960320496395	0.0199817921727045	-0.0154062179475974	1
-0.018465549493636	0.0833184794592962	0.00336190369531927	-0.0631875354165694	0.0217872415249333	-0.0475726698366855	0.0412832362212561	-0.0113818548096221	-0.00594819484891338	0.0858232890211387	0.0708876149722393	-0.0523785908562385	-0.00864812255522382	0.0498535039766485	0.0702606831516067	0.0188385552457986	1
-0.05207878752484	-0.0178117888321206	0.0181577481209389	0.133636516967109	0.0189984794116364	-0.0531658313857386	0.0273738502382704	0.0633007490573836	0.0250721094499313	-0.107531303823894	0.0309620026172894	-0.0325400681411709	-0.0674927773944353	0.0076184686205027	-0.00927682971500032	0.0450566501909087	2
-0.0635733077285071	-0.0561116816905359	-0.0509013192168368	0.0164456478975486	-0.02560228548123	0.0160110239539641	0.0781941061602779	-0.0105872764305105	0.0283025025526297	-0.0188647086441739	-0.0753017774100172	-0.0481445111186776	-0.0512444490555032	0.0133553190232703	0.0127287643985527	0.00380955126480434	1
-0.0691630095961936	0.0148027268657158	0.0299061556938769	-0.065499851243212	-0.0848837552564697	0.0117303189634234	-0.0917324620493608	0.0754337989737441	0.0655208136465506	-0.00890386818972708	-0.0514266771503675	0.025264012884529	-0.0696795276320361	-0.0377123087753998	-0.0846410825627258	-0.0495556588761535	1
0.0558928112667083	-0.0305562460016066	0.0323606135344779	-0.0340723212387821	0.0302790124580297	0.0232921292050928	-0.023736252272771	0.0330948506643163	0.0114193011638057	-0.00360092954537599	0.0439118504537044	0.0563436568687425	-0.00451992649503705	-0.0366492102013239	-0.0464448544338045	0.059750136688166	1
0.0307148425403423	0.031892300813043	-0.0330864187204623	-0.0321438515743052	0.0531058284388718	0.021443558622557	-0.0164308886249475	-0.0235983650493478	0.0143382518891594	-0.109228464927957	0.0307312354971534	-0.0572687383647448	-0.0567518102790939	-0.00419882253933123	-0.00258894982965008	-0.0176145366908025	1
0.0587934511279132	5.12982353547617e-05	-0.0738279608733747	0.053182198328437	-0.0163274378438706	0.0219537627927997	-0.0805906892025905	-0.00198041425554742	-0.00948966763238546	-0.00350760097049875	-0.066932199638448	0.118201468866235	0.0163555032135923	-0.00500732220871315	0.0206299924802805	0.0270042493196221	2
0.0620387037917672	0.0231206101124498	-0.0224788271496316	0.0315514412776751	-0.0543676618849704	0.0407689771797657	-0.0500540204294174	-0.11291590200132	0.06521983936228	-0.0516638888716658	-0.0270838210317548	-0.147997492211155	-0.0278681584073398	0.0373178756136916	0.0399051687992627	-0.128650827922776	2
-0.0544602659711389	-0.00565331370122267	0.021597089374402	0.151992174782618	-0.0137724296179434	0.0272883972366544	0.0639887082647678	-0.00874783510852253	-0.00798195187959053	-0.153429138305963	0.00373452230272986	-0.0703417493365521	-0.0821443789275151	0.078795087894664	-0.104850549696007	0.0114883862959893	1
0.0554342922555468	0.00935882600721638	0.00539255302806387	-0.00919846584928235	-0.0434452981832974	0.0120828575119349	0.0429365533219868	-0.0250373803057226	0.0133041053813418	0.0752348701842497	0.0553746461771321	-0.0269574758771023	0.0431936264660654	0.0275719636288405	-0.0189722965135558	-0.0368509312999386	2
0.0730798069553702	0.00422994706869495	0.00905747357675503	-0.0107820446196921	0.0135202818793841	0.136605616212138	-0.0702424497575436	0.021762904675576	-0.0111164858099338	-0.106997413363608	-0.0654321939945178	0.00517662841805705	-0.0104494921879449	-0.155788273710299	0.0694082282566596	0.0922252623701532	1
0.069594068161	-0.0333936817210771	0.0273034642445979	0.0033243217887258	-0.0505057500976024	-0.0176140333204829	-0.0188141439179062	-0.0758799835663889	-0.0543542038851773	-0.0424833823634764	0.0384007615201936	0.0488937435497271	0.00403539468353577	-0.00732494867673384	-0.020591794825104	-0.0247916834878878	2
0.0700560366125016	-0.0183630161688176	0.0384086401713123	0.0276303774424096	-0.0228618147745896	-0.00931060686840919	-0.00642710620653665	-0.0659708769267956	-0.003416957464761	0.011316447204019	-0.0106736249577814	0.0956051529290064	-0.0310191443654082	-0.0109839110983879	0.0241061412776749	-0.0201959152974971	2
0.0582020215043511	-0.026278672523062	0.0417619919681437	0.000247277767510352	-0.0618838332936138	-0.0437311686837027	0.0488559137450481	-0.0280210227243629	-0.0381403377022923	0.0435960039631169	0.0409252087917454	0.0111494176115234	0.0224955921434191	-0.017028516239084	-0.00880708009387577	0.00429029608677476	1
0.0379935594499183	0.0222699914949589	0.0200090416904714	-0.0660225079130022	0.0760116506766144	0.0557035942569309	-0.00780280840297211	0.0106862573286855	0.0269958725728443	-0.0520362258569029	-0.0153548373570525	-0.0247035122867655	0.00526342642015786	0.000656617803630929	0.0417435213582116	0.0936600585384477	1
0.0420280349959374	0.0649762429353702	-0.0421869625902493	0.0102159469789277	-0.0481862270892942	0.0125985576957963	-0.016495356082346	0.0052734252520433	0.0499516666262833	-0.0164616259313483	0.00941139600272222	-0.111852330970981	-0.0301400201969202	-0.00262100079655314	0.0197147379348249	0.00086011419687989	1
-0.0699953839472755	-0.0725935154518091	0.0146845032917808	0.121457268343327	0.0367946217074138	0.00111670673416171	-0.0186121431220286	-0.0492926446930184	0.0105012834460709	0.0904589101117152	-0.0345233858684607	-0.0794624565935339	0.0542757209001157	0.0304457606832094	-0.09964562817474	-0.0118713457772598	2
0.0613130472277148	-0.0205618089721526	0.0322685880555907	0.0116966781025279	-0.0361023272637877	-0.0459879318361613	-0.00773303171816052	-0.044552072808207	0.0406562149546421	-0.0473128470836308	-0.0217384559376897	0.0272754494031743	0.0104624623091767	0.00437410061993873	0.0126853621307711	-0.0223532535085164	2
-0.0608907947560467	-0.114567899295578	0.00613852697720935	0.0402573701266799	0.0708516697243827	0.0627333724790062	-0.0115184332856181	-0.0258608028463703	-0.0421505281706109	-0.0247783472179194	-0.0457651396201894	0.0311555159309632	0.0841031325883711	0.00162881674611309	-0.035778326197621	0.0457218601861739	2
-0.0615740673675396	0.0934637678166729	-0.0152134541236697	-0.0770445626910857	-0.0581822058753376	-0.00356978610074491	-0.0565555417886755	0.0103194944661923	0.0369328222612657	0.0109797768602719	0.0235282713683908	0.059523602157425	0.0213452445043715	-0.0659287075380552	-0.0563649573619788	-0.0279765887980093	1
0.0652746125647963	-0.0218096666400381	0.032068850587167	0.0208632463700482	-0.0216704643907579	-0.00993225571526243	0.00755402408734439	-0.0156291711635947	0.0424824293925667	0.00162235123960797	-0.0189949030521859	0.0351599957830483	-0.00304298385998062	0.0272451335522053	0.00373595330768216	0.0109704856163142	1
0.0771224836394611	-0.0644758189497561	0.0322555164697046	-0.0390034135795404	-0.0687832609252128	0.0731868008626476	0.000500780127871322	0.0511211976875966	-0.0340435026304634	0.0465937882978797	-0.00240763612171182	-0.0642757131305221	0.0477487451434768	0.0934887013781775	0.0514736792200105	-0.0050876634534442	1
-0.0519525913042401	0.119674873677104	0.0900160056363235	0.00961428320783349	-0.060061843777198	-0.0746371236765909	0.00581606102452921	-0.0361749278227472	0.0121808449215475	0.0701980352043056	-0.0129830645923488	0.0511883224214667	0.0368647557457306	-0.0289162807639883	-0.0443119660385514	0.0329208548346814	2
