"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"AGE_GROUP"
0.0395482221122637	-0.0454000287947245	0.0538742065329152	-0.079107103383198	0.0815139377422077	-0.0360075823892365	0.0388087799575445	-0.162919812915428	0.112906846522814	-0.0525592731145252	0.0127131432566791	4
-0.00643533803579288	-0.0604097411576988	-0.0921068556995076	0.0366633670206083	-0.0400419679608993	0.0156409110245258	0.0448206374227762	-0.0394991531747269	0.0505786602298746	-0.0202802299266885	-0.0272298153764469	5
0.012625449124505	0.0238800936489998	0.0665721016572179	-0.00167077485533113	0.0890780138058687	0.0142607917266338	-0.0774838504714675	-0.150030160240624	0.132593130479023	0.086340242967526	0.06331842283816	4
-0.0436218408206604	0.0245236485949935	-0.0558062477523902	-0.0466119687670773	0.0656620663064628	-0.0400213111066896	0.0879594167522139	-0.123524469771295	0.0277641527868363	-0.0038926174870825	0.116790001189391	5
-0.0185519981253282	-0.0416517627918931	0.00471169628214019	-0.0393476812767746	-0.0194050514801267	0.0666474027406408	-0.0369240399280284	0.0151157585181416	-0.100959958658095	-0.0665160897140743	-0.0676639533069316	5
-0.0310841196258978	0.0748774334594683	-0.0661854912051802	-0.0977666232918566	-0.0800697579716437	0.00261569295716454	-0.043493049068313	0.0259002167040912	-0.172509786469976	0.00361873787421386	0.0906930644988399	5
0.0113558275444865	-0.0500084479961703	0.00795105839024041	-0.0478928805314201	0.0574640134276123	-0.0575303319066447	0.0933397986386065	-0.0122635453976785	-0.000136917666411024	0.0849169247214921	0.0150636129596007	4
0.0112051699838993	0.137315266248486	-0.194373913933804	0.0517229209886887	0.0315666988579113	0.0630319117015501	0.0177370958486983	-0.0715324810255619	-0.0168092820985883	-0.0730458777200126	0.150629008636006	5
0.0122938166020725	0.216768183986386	-0.0618166373958859	-0.0105478153521374	-0.177917576121862	-0.226479783898389	0.110284442612847	0.0800177281261255	0.0376476070569088	0.0195393864288339	-0.0871711050479536	5
-0.0539800385244774	-0.000592503390758268	-0.0148725824788983	-0.139630491327129	-0.00892747708082928	0.0270161933405766	-0.000861604128987115	-0.0609226264898505	-0.0105456154487424	0.110534208736034	-0.0117726507222645	5
-0.056815786310014	0.108815629264409	0.152948979847309	0.0553486146919635	-0.0756426448910995	-0.143689864386417	0.0661030771827785	0.0202772375198412	0.0778671403840114	-0.0881084550921042	0.18357267310188	4
-0.0360499701381026	0.0227892503323972	-0.0453677246249725	-0.0701884592799706	0.0101544598291553	-0.0259592825491121	0.0399416292919075	-0.0615749694343946	-0.132369757340159	-0.103090873352531	0.0921054757136685	5
-0.0777154834112895	-0.0328288957713899	0.04499189315392	-0.0377964807673764	0.0415145928957316	-0.0875931555967143	0.0738895749659922	-0.0526135141888891	-0.0194586161367333	0.110681360405711	0.0959984499830652	1
-0.0361056130844982	0.105514276992601	-0.117221701434737	-0.0219193499896767	-0.0371423425832084	0.0778647281036466	-0.0312904571288782	0.0124923540050391	0.124844862320741	0.0346102965783197	0.015710191950413	5
-0.00730884154896123	-0.123790056967261	0.0270781525948278	0.0518739547867478	-0.0147490024681003	-0.0769985046083505	0.0327366233165536	0.0442519709918648	-0.0163617281711473	-0.0111732840039852	-0.000362542254116305	1
0.0395122239839641	-0.0507781152263036	0.0260207551430252	0.0166776998334251	-0.0319706804042588	0.0386602360685323	-0.0424461005059959	0.0538194299232228	0.0673049453681154	0.0120696670507222	-0.0184158098300269	6
