"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"AGE_GROUP"
0.0367554375357577	-0.0179507361725734	0.0379040025694582	-0.0117523931256043	0.0284021100714606	-0.00463822249975048	0.0308996378815543	0.030564774793478	-0.0419613520096142	0.0441376949092582	-0.0107892265654652	0.00549043419632266	-0.0211776611901531	0.0160501043477021	-0.0120518162072933	0.00344178180547179	-0.0157135325191738	0.0277147547226424	-0.0462177343047912	0.00315219493390783	-0.0131229091557033	0.0150455071612952	-0.00557877614718103	0.0309992286621362	-0.0161020333826168	5
-0.0111752223443006	-0.044072362277821	-0.00209616035006127	0.0769155289658636	-0.0932962565747735	-0.0577563328524657	-0.0108632266486964	0.0150884112877654	-0.0773811988537053	-0.0573777428305304	-0.0622255949017203	0.0498947042236131	-0.0381465332513753	-0.0214457276239285	-0.00504162510266226	0.0407739877754927	0.0560969142866881	-0.0627325039111338	-0.0547530584026489	-0.0429638258401947	-0.00976903169366878	-0.0553830827545982	-0.0260111770286747	-0.0808324659303142	-0.0244743146396623	5
0.0487485120597032	-0.0148916824994364	0.0547534146990857	-0.0487554539114267	0.0308956365372358	-0.00605116648787567	0.0463741078388169	-0.0828137326025561	0.0558785188957807	-0.012289797696043	0.0448616861662225	-0.0353878700065222	-0.00362318253606318	0.050040386888496	-0.00866113948773616	-0.000359193686736889	0.00892199659089437	0.0122753412042303	-0.032589024404069	-0.00739026281171437	0.0202347691672226	0.0245651917706958	0.0445942376326627	0.0468253252990954	-0.049477000541884	5
-0.0462305319515105	-0.050801855682572	0.0160373109269202	0.0197510829235356	-0.0376931965222368	0.0331005223824097	-0.044614602551263	-0.0116022128136361	-0.0967404695896923	-0.0403557993888879	-0.0749308523881491	-0.0682936479884726	-0.0682926499648793	0.0324554299271176	0.0623635957240596	0.0543194222970841	-0.107356825138799	0.031474118103064	-0.0215544791424917	-0.0340558986402799	0.0961103808845282	-0.0252717608243478	0.0408167227609851	-0.00117224360816319	-0.0378657274664889	5
-0.0334587089180233	-0.0392835944276237	0.0467276355671142	0.0151585958273421	0.00926789083272742	0.00165406096342507	-0.00126582789424011	0.0771607279306536	0.00173380739248735	0.0290715104951149	-0.039090357625577	0.0703406305639032	-0.00573814756338868	0.012914598674888	0.0338145285401466	0.0380534999380193	-0.0224271917113942	-0.0762008405221379	0.0464995631209932	-0.0145575845091339	0.0033972295747248	0.0294888870158863	0.0513547722174494	0.0396278118041028	-0.049032934022084	5
-0.00467807700091692	-0.0450967432370225	0.085170942863062	-0.0192080450683591	-0.0175117574738369	-0.046357194493309	0.0507480978111808	-0.0621925345848393	0.0464430636613677	-0.127912702535862	-0.0695558350143407	-0.0563586656176726	-0.0257052433527623	-0.0184914811375515	0.0504890131061417	0.00966580772493554	-0.0185872814070481	0.0689738004064702	0.00662600102657081	0.0561913617397735	0.0123083157054871	-0.0486831221091547	-0.0506676788429234	-0.0453482805995573	-0.129586071640197	4
-0.0222593729743627	-0.0357159059563691	0.0184722225230643	-0.00551243638517609	0.0583310834419887	-0.00102226350452615	0.0392468438072993	0.0564513067754303	-0.0139917767461923	-0.0255261998346296	-0.071678612579769	0.0275871503612934	-0.00290512486761799	0.0133290929426493	-0.0316243825308329	0.0425345825536994	0.0266155511108089	-0.0241350106188818	-0.0363930985500779	0.00178070684530102	0.0341481949783051	-0.085853315926429	-0.0263464986782432	-0.0335370462819885	0.0238273279172688	5
-0.0348776564617596	-0.0497561990283548	0.0387887390639118	-0.0249441790922069	0.030881741502629	-0.0134034649184866	0.0574428354709192	0.0330778811633235	0.0112096404051631	-0.0434108249753875	-0.107329312336873	-0.00155291593794995	-0.00517026820206198	0.0495683540007169	-0.0291101811896395	0.0106421722348697	0.0093246971992226	-0.030014927671273	-0.0187244418967652	0.0210597733767833	0.00922164365749897	-0.0470852079683342	-0.00752220012856975	-0.0316749577853762	0.0024712660094223	4
-0.0107904708321046	-0.0378583710414024	-0.00618662586840592	0.0569462650938788	0.0128366789357029	-0.051221451649814	0.0603262293701514	0.0390802903453507	-0.0163388580989913	0.0276232167291413	0.0435617159692753	-0.019540796979878	-0.0214994888909494	0.0349690738465552	-0.00428271876819519	-0.0144630947030512	-0.0703682245074281	0.0264684218691839	-0.0386333168047461	0.00302191223778752	-0.0095069189046964	-0.0303773570011337	0.00241445159597132	0.0200922813900417	0.0175199683315776	5
-0.00846399475230578	-0.0296492349063838	-0.0330526345285822	0.0156296582084409	0.0337242888227323	-0.0138310339737757	0.0407740816294734	0.0475953107897999	-0.0767878427816078	0.00282085809070265	-0.00308085168865319	0.0131057382648966	0.0023172591148205	-0.0556410489332018	-0.0682350547643271	-0.0122447885069492	0.0182333218176453	-0.0450147559431376	-0.0197568894410991	-0.0120176631034066	-0.0292205651787434	0.00555695231819367	0.0397180693838184	-0.0241137340283201	0.0570319726550194	4
0.00412727642545517	-0.0269243526819773	-0.0188787875347998	0.0214934706539028	0.0605219808379335	0.00569440575043097	0.0886318232178416	-0.0176563788284901	-0.0589438871827705	-0.0558895391505045	0.0181684892384511	0.00521302175278832	0.0139368984030429	0.00436228821020618	-0.0421845733097108	0.0268942177084394	0.0160649941506302	0.0233371112970019	-0.0590851964399041	-0.00892477328599321	0.0212632684868159	-0.0230328797633979	-0.0130978838570659	0.0784108654197125	0.00979426034501929	5
-0.0472735726080032	-0.0488414021275071	0.0879582510883683	-0.0235637967794271	-0.0232501931876975	-0.0340933246407316	-0.0159467714145757	0.0340789039280066	0.0110118611314477	-0.00214117430527938	-0.0479955801375708	-0.0142123821818164	-0.0382818851310178	0.0276989886168187	0.011905329859681	0.035201385605695	-0.0277440151103657	-0.0174133351597072	0.0560683731618337	0.0224268755485462	-0.023362634746285	0.00633095789562599	0.0424943509471269	0.0475690852961727	0.00720356319503775	5
-0.0197341827325078	-0.0316107215571835	0.0536204011999763	-0.0200303821023066	0.0524764180441733	-0.013074620720356	0.0164618302484955	0.0528297171895289	-0.015352013927253	-0.00242957054223056	-0.0474323383871059	-0.047842091437228	-0.0113303735864617	0.00292419338319369	0.0200911514697247	0.0154550039135198	-0.00674657487464807	0.0201184690636241	0.00607679178602526	0.114973233133536	-0.0998061918841764	-0.0054848961670324	0.0189073428074055	-0.0481925196361913	-0.00616597061311765	4
-0.0339512699964879	-0.048174241386001	0.101704943725036	-0.00787207809372874	-0.0286716739738504	-0.0556144644621132	0.0211630356390243	-0.0036079166429035	0.0862599765914571	-0.0376894584703591	-0.0789844609297759	-0.0326461871532293	-0.0541670213105198	0.0329120247702619	-0.00956291983329348	0.0415404314709077	-0.0395223319192529	0.039381537979295	0.0649041276262628	0.0406415721194185	0.00650906869957994	-0.0511536090700725	0.00272838127243765	0.0171914951534916	-0.012675014172128	5
-0.00248415058421559	-0.0329450876713608	-0.0287982297653289	-0.00521515351248916	0.0379828921996646	0.0327921264565806	0.0407102915656087	0.0341980830495986	-0.0857192663415755	-0.0580210918515605	-0.0123432000625894	0.0452138898202204	0.00632601951586215	-0.000363628227559809	0.0283688879187519	0.0476325807553691	0.036616878879832	-0.0344152934488242	-0.00789819931098512	0.0535651155482588	0.0608580615055845	0.0221001975396769	0.0549314506307055	0.00716133412040345	0.00898938003543359	5
