"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SEX"
0.0526208641129746	-0.0166958451826075	0.00297601697198407	-0.0291186975664235	0.0379919987375608	-0.0370076748609688	0.000995195364681106	-0.0601471333718795	0.00227670008238631	-0.00756521269297026	0.00171621919672191	-0.0452817868157216	0.00224532515264109	-0.00236727467808273	0.0165901805327492	-0.0364178227925625	0.0191031646064083	-0.0136661593418046	0.0159442481596896	-0.0304892186205586	0.0340103023989278	0.038336467676684	-0.0559259181670711	-0.00317049890971377	0.0306853364684923	0.0340643808305129	-0.0332472561062893	0.0579445723072624	-0.00168494908205349	0.0343479297295275	-0.0201397731321261	0.0510224168506199	-0.0188019375187732	0.0161753899842184	-0.0242121820371051	0.0207483447267863	-0.0221998319459471	0.00932847797890336	-0.0153943258600913	1
-0.00853905579792047	-0.0175547018339338	-0.00418249759812411	-0.0418000890105373	0.0140520149975537	0.00977529705322872	-0.00520152584066792	0.00972694824325779	-0.0354134244168426	-0.0317268437919837	-0.0204495274654565	-0.0720614719826957	0.0578166948766397	-0.0142031723383428	0.0170675603235243	-0.015604180748218	-0.0445067644538137	0.0695191578182884	-0.0455922450354419	-0.03270526213815	-0.00189933161012455	0.0414128792265534	-0.0327415254894472	-0.0140649435334718	-0.045695802522616	0.0460069951428591	-0.0123370970628837	-0.0114826836600614	-0.0119889592408022	-0.0140190215417814	0.0261168130464713	-0.0614837785346747	-0.0345364190691611	0.0131960756988199	-0.0204809802190187	-0.0269435837153716	0.00364799023486977	0.00826245896849162	0.0584318437097191	1
0.0711748903575778	-0.0124800026406033	0.0192380420974201	0.0162018888739093	-0.0186663071295539	-0.0552616145724099	0.0238170188982903	0.0203198268595265	0.00161668908007496	0.080179848470321	-0.0102814825531504	-0.203576976145891	-0.0412675611057042	-0.0127659592426803	-0.0491034725383171	-0.0294403596828372	0.0342912563702831	-0.0136587518475924	-0.0143674737491865	0.0197359897876724	0.0146615536893005	0.0234208375514676	-0.0433580425521048	0.00614236721371942	0.000372659772558945	0.00525957076705637	-0.0445243559616139	0.0690468598363573	0.041021562584833	0.0189139643040696	-0.0385564443685831	-0.0554701931203754	-0.0347219470697014	-0.00933533857042271	-0.0147940398051603	-0.0282815986987604	0.0348568295450924	-0.00948087594873724	-0.000990925914014904	2
0.0101116721699392	-0.019496678072782	-0.00703630545022466	0.0304802578320186	-0.0234993488647085	0.0142318032964609	-0.0672847637385129	-0.0149797103162636	-0.035489897806247	0.0389517173760197	-0.0297854879935336	-0.00702087334384055	0.098635345190068	-0.0446881755800024	0.0425248850856025	0.00491343410553363	-0.0486672063181378	0.0447355462807815	-0.0565354252655568	0.0396027593627878	0.019993548993706	0.0136935888177317	-0.00338028350336059	-0.0501225986902333	0.081936176729508	-0.0276612877131726	-0.026368511301148	0.0700623016236425	0.0210585848135334	-0.0310669889808612	0.00339890518386867	0.00162380173275885	0.0256402508759818	0.0389648108655836	0.0715522144473426	-0.0228893162561539	-0.010041086163851	0.115877632635423	-0.0436664984572614	2
-0.114473967024128	-0.0338530440966945	-0.0355089169796267	-0.00614422854895519	0.0904069523958677	-0.0257357800542203	-0.0319797507060162	0.0141478600443195	0.069900512034239	-0.057129952804749	-0.0387477034799952	-0.0058384262001992	-0.00226713490952306	-0.0145611348060127	-0.0298934472681299	0.00329446555713475	-0.0105026383376598	0.0687509410242691	0.0108365939623121	0.0264217304785158	-0.0891995952569259	-0.0606618240837047	0.0671270733377619	0.0341843362175454	0.0527035009171626	0.0184654129915949	0.0470870368644492	0.0617058842026283	0.00707504155051307	0.0549280775570613	-0.0992649134850202	0.034420629385443	-0.00813447373742612	0.0479547669264302	-0.0775949120142681	-0.0779723854637135	-0.0262909536489595	-0.00890462471845703	0.112898831202835	1
-0.0306201714956115	-0.0241653809245457	0.012692748757795	-0.0344430957858691	0.0150931657923445	0.046904236132821	0.00428489685949464	-0.00409525450780812	-0.0151531341398671	-0.0161272232366999	-0.0108732868728457	0.0136787526719821	0.0503796636671138	-0.0111112128784724	0.0406268737472981	0.000913962198428479	0.031502893216342	0.00601483425954038	-0.067177400587995	-0.0217267586723453	-0.0559274018636525	0.0487390175558305	0.00549378463175709	0.0597289179470466	0.0168695872477437	-0.0788706654651029	0.00743963902171822	-0.0015955993011777	0.00746501590007483	-0.0543684256840292	0.0422831079387778	-0.0428189201057451	0.0584465746357812	0.0541446774538774	-0.0364224616060358	-0.0283942962212864	-0.00645088536243183	-0.0575745052201546	0.0808143261966731	2
0.0604273652799625	-0.0246848814010032	0.00956749378713406	-0.0273254547442836	0.0503138630970179	0.0208771863335212	-0.0794933433910821	-0.0276421132620926	0.0264496215904133	-0.00993392520462152	-0.0365829524477471	-0.00216550333649951	-0.0352720474649204	-0.0227534557486842	-0.0207313195310086	-0.0466378976790184	0.0219832875822632	-0.0127237096921817	0.018940468500168	-0.0708436629788215	-0.0526399101388279	0.0169318207932861	-0.0442966550470619	0.0662545104770408	-0.0706774669081135	-0.00739577259123629	-0.0419321419667135	-0.0332478823646825	0.0205186823319318	-0.0240277208858846	0.0348503495091608	0.0156455145630998	0.00739335228165117	0.00335045344087954	0.0554490193136153	-0.0230523033342135	-0.0359019003219897	0.0347628982894451	0.0312754243595956	1
-0.0392998537155917	0.0926814313210922	-0.0513347214326979	-0.0671861248601997	0.0159235024662755	0.00501244227463243	0.00713441484774262	0.0438888660422729	-0.0193938618636404	0.0395499316806779	-0.0287629129399701	-0.0120028407903176	-0.00242064535107472	-0.00552966289929694	-0.0187677694655162	0.0108377535844466	-0.0456627015929178	0.0205124194696469	0.0156522208289079	0.0481776174090137	0.0211335127950991	-0.0368757143110323	-0.0702173927905599	-0.0238268940807967	0.0139676012808399	-0.0176123169792602	-0.037892425328465	-0.000359326852087156	0.0238550508996092	0.0298001927697727	-0.00587747821773506	0.000498999937959668	0.0353758417098221	-0.026885072612061	0.0130592061108114	-0.0106211340368897	0.00649052627532763	0.0352268110127374	0.0422464322681683	1
-0.00286949054406059	-0.00961117555394612	-0.0381258180681894	0.0593955728099503	-0.0210685703065702	-0.035598566051784	0.0556415683091069	0.00145769735575219	0.00237272024215167	0.0201657470829744	-0.0320907771315087	0.0124251482822415	0.0178117962369308	-0.0266662252341556	0.00152356131864197	0.0279690359165592	0.0422945938451739	-0.0218488606044201	-0.0174632854610499	0.0228980934850828	0.0286278536369472	-0.0143532725033344	-0.0527667964062281	-0.00956830978034232	-0.0199823650110808	0.0553767221683472	0.0525469007156158	-0.0128149039652241	-0.0726220749329303	0.0133699015008214	0.0559822703268458	-0.00515870611618209	-0.0445915824904851	-0.0237037853131643	-0.019708754530196	0.00755234737432464	-0.0101671625879315	0.051771495865937	0.052654566838224	1
-0.0428120366944351	-0.0372152950142824	0.0160779118544746	-0.116396379174931	-0.0323780469774377	-0.0636871889402432	-0.069902503503545	0.0387533704678365	0.022093361961803	0.0042387000874501	-0.0165773970523328	-0.0441644329624824	0.101532683924706	-0.052633342909767	0.0132987253686273	-0.0117812620907177	-0.015831857957779	0.0707245934896569	-0.0362884169807783	0.146816785536777	-0.0700746786835714	-0.128515572387289	-0.0328514170847044	0.0303234158441311	0.122972710911375	-0.0135069043944126	0.0579770600372122	0.0163271903765424	0.0185617333646731	-0.111568407552817	-0.00552438212612986	-0.0616560206096193	-0.0385720591809899	0.0723112578892139	0.0762803197106341	-0.0568585465613339	-0.182664061373669	-0.171135366839288	0.0929553193257272	1
-0.0185493062901675	-0.0246109267740207	-0.0139373504036722	0.0182611045475311	0.0219110749891986	-0.0393935852438793	0.0275304061496559	0.0579760667961238	0.0146983482410578	0.00269627569188587	-0.0324027420023734	0.0496356561419337	-0.0133519031151702	0.0242089580947368	-0.0538121901802476	-0.00573656848793877	0.0420195818117421	-0.00779678293590668	0.0182509077450664	0.00244738415300778	-0.0301713879523389	-0.0311487530375852	-0.0587472350594311	0.0200469729355571	0.0275385095926536	0.0328106355005919	-0.0124948063978322	-0.0611191979990725	-0.0579438969275087	-0.0935653248419984	0.104023547376463	0.0410084606131675	-0.0121803326801308	0.00537097826012049	-0.0419041586752584	-0.0323180160483536	0.00452963747705544	0.0753394500553145	0.0292770845613469	1
0.00680751965240515	-0.0204002817243035	-0.0161045306926621	0.0438484132237208	0.0068983212716175	-0.0539650025719413	-0.0199860612727033	0.0329208882166255	0.0306224837718704	0.0152112547221235	0.00868174574746785	-0.0240372029259391	0.0175199566858323	0.0101646500134597	0.0136717755425697	-0.0127631896863236	0.0170780501193642	0.0180119435407224	-0.0431631003279893	-0.0190547638465486	0.0400558468935266	0.0361311622042993	-0.0460915214618533	0.00127587568445391	-0.0525408421871589	-0.0304353549464624	0.0071496850170713	0.0154782574163549	-0.0251519016515153	-0.0192793722904565	0.0495682440372473	0.0075631775827798	-0.00652678405794016	-0.0133730499078729	0.0388306498449339	0.0714717544395764	0.00651674018187276	0.0225383175032174	0.0174426655630656	2
0.0769737109627501	-0.0214365774272464	-0.0370362641719931	-0.0501648121764537	0.0301938973763493	-0.0148012549456794	0.0181080241743094	0.0234673155871428	0.0676982014470631	0.0835063092794878	-0.071950808160598	0.0595095481525561	-0.00974695645352605	0.00416051515268018	-0.0671483358698952	0.0168001645821724	-0.0302867622555664	0.0289177186892068	0.025615900190643	-0.0343237645997106	0.0523300327424091	-0.0112340889709485	0.00390184943352209	0.0454371750952824	-0.101257134309665	-0.0198431317643697	0.0642377332347203	0.00539208843847899	-0.0464773829823144	0.00800561277842485	0.0296556822990752	-0.0582788023134309	-0.0115007071625071	0.0106380341405697	-0.0392510651631277	0.0623834781957712	0.00192917880866321	0.0121846690059597	0.0190457650513622	1
0.0751457044844587	-0.0221202424563804	-0.033021756915484	-0.0617746944565709	0.051960613214785	0.0189499719433302	-0.0020836155657441	-0.00907057985591141	0.0392966238630563	0.0563671099719895	-0.0444211313914815	0.0172440804877205	-0.0561358332587482	-0.00456361312009937	0.0114955640833517	-0.0271793088824697	-0.0262783238944696	0.0456409358073822	0.0458414459352162	-0.00316500400946643	0.00339343037499479	-0.0751634940081138	0.0184983208069728	-0.013989961891444	-0.0236682230633846	0.0222709145528939	0.00751793338480498	-0.0199069831764758	-0.0569988874055025	0.0096873401272385	-0.0323188577820378	-0.0326762873758209	0.0201144418785837	-0.0712785223106591	0.00378635509942626	-0.0123491511168251	0.0365483854120191	0.0329666999276625	-0.0771161404130308	1
0.00133288139700929	-0.0234672841448568	-0.046590298085982	-0.0208355514146595	-0.063401399496297	0.026344888083656	0.0221359720645004	0.0328974405179877	0.0184435266028466	-0.0701474500296358	-0.0676160988817351	-0.055422676545998	0.0569477469082198	0.00131382322987903	-0.0227068257709668	-0.0238183323056414	-0.0465886635168806	-0.000518051051869611	-0.0123032986459774	-0.0496732928727168	0.0102492516441752	-0.0193104399008123	0.0603597297873469	-0.0360101483735605	-0.0443371810551722	-0.0293970096764488	-0.0147007795993814	-0.0240992940930435	-0.0516371050525962	-0.010025454962999	0.0127060448022869	0.0233024078741416	0.052323804453791	0.0366808786282732	0.0241877056369554	-0.024906133863613	-0.0485571696447251	0.122885178758434	-0.0344094158524744	1
-0.00613437595629819	0.0221509049382862	0.069399778362525	-0.0351576033852084	0.0381084855230583	-0.027144246894073	-0.0283593471868656	-0.0249176706332491	0.0351222411936663	-0.0246144842410801	-0.0433367251871583	-0.0252402044116865	-0.0336790410567723	-0.0214605116668789	-0.0228986695960782	0.0229161792598623	-0.0181395707329046	-0.0227531588578197	0.00566519661431314	-0.0644194504312563	0.00394461241384972	-0.0376920869316003	0.00724983775649199	-0.0666230541874454	-0.112255065991653	0.0123019552519357	0.0621844126554636	0.0264452652117974	-0.00338006354405168	0.00384262906882603	0.0201462375687886	-0.078740651513376	0.0548104916889189	-0.0100071084568726	-0.0469404909274976	0.00816145389457992	0.0121664218514539	0.0378120298381323	0.0127548795751628	1
0.0155348011697651	0.109753500250755	-0.0262236783665986	0.0375490692893056	-0.0200723597118238	0.0440418306702738	0.0195992135298375	0.00961309926808033	0.0146815263999032	-0.00775552421782734	-0.0247309258811505	-0.032016298934075	0.0120074956158112	-0.0628101028503228	0.0319806726177563	0.00913250166101087	-0.0227654518910043	0.0235546869973489	-0.0258505650980061	-0.0917547040470089	0.0113316551677187	-0.0832011048909376	0.0310138831609548	0.100217793262522	-0.0481311916765189	-0.0743297037442483	-0.0709570783843456	-0.0276248510569219	-0.0202124291497311	-0.0523742054779004	-0.0829623360782315	-0.0122721480851064	-0.00474342894794988	0.0108104511231093	-0.0359039370766869	0.0194966857510913	-0.0197975795833062	-0.0356606967884056	-0.0237717756843753	2
-0.0776029729962114	0.0695686822434329	0.0227663241415776	-0.0417212022492721	-0.000371117542562113	0.0137460662056274	-0.0681585559598798	0.0389540073541037	0.0388128026859021	-0.0196853386013801	0.0588500859534207	0.0123368028937782	-0.0649030119448773	0.0327808570111265	-0.0166578319120095	0.0256849210086637	-0.0213668765535335	0.0335159690204042	0.00389996423449407	-0.0130060920307863	-0.0505900730897766	0.0100086763397494	-0.0808916882643651	-0.0897068503363132	0.00951374312656783	-0.0500299495874458	0.0687689086441449	-0.0315178778597816	-0.060250626839457	-0.130346585537983	-0.00261806255953583	-0.0887654232532074	-0.0393209845633222	0.0300260188197584	0.0246324251394288	-0.032802538932479	0.00388237780014766	0.0051452049343795	-0.0302954298802545	2
0.0316223945914664	-0.0156987903529362	0.0440852780218624	0.0518549532389436	-0.0137912838824626	-0.00796074571886479	-0.00883793731377967	-0.0148572448664839	-0.00143985566868488	-0.00299590915247175	-0.0436064676154379	-0.0518311169813201	-0.0191921998110552	0.0716161792774269	0.0245644568232069	0.0125637963500779	0.0123976097428443	-0.00359696109119467	-0.0597170788313523	0.0220568078972515	-0.0188483476687302	-0.0291130139083685	-0.0494138003322362	-0.0146482707260655	0.0302556833739568	0.0348106424223766	0.0102696926500383	-0.054448141049486	-0.0409665923462218	-0.0224173304322968	0.044909506783642	-0.0567502752684185	0.0379836996326402	0.0349439346401064	-0.0891610979777277	-0.0320064830838884	0.0536990459834174	0.0139800068906947	0.0241273122564478	1
-0.0247418210854849	-0.0233180503001171	-0.0356518623524615	-0.0197700151559092	0.0435531746932819	0.0261300356835383	0.0553448291679464	-0.000134664691946045	-0.00398264943033749	0.0505850129459744	-0.0331888867576776	-0.0172282101799908	0.0126861269425392	0.00720758703787691	-0.00438139891390342	-0.0128027267452897	0.0113587337531174	0.0243372810467274	-0.037769947946811	0.0115948666541869	0.0546189710757185	0.0357197653191298	0.0334121279285542	-0.0133518597429335	0.0240533671652887	-0.00960348919348641	-0.00156904033781818	0.00316931897810521	0.0138162696095453	0.00573387447258944	-0.0155894849849852	-0.0090664328789997	0.0418105623174742	-0.00215495923727659	0.0185411328132146	-0.030104437485448	0.0366628256019528	-0.0255502107855799	0.0224131658732013	1
-0.00906740415866072	-0.0215462965778413	0.0204083311345449	0.00756856432387961	0.0322506935444967	0.0816828806209217	-0.0878502981283511	0.0395567180523779	-0.0153156299906251	0.0560123716686675	-0.0421593421812992	-0.0220618809738014	-0.0079451516096557	0.0151568722609928	-0.0172991465496815	-0.00233628896115833	-0.0193546115673718	0.049619086781534	0.0167102612539154	0.024322257745989	0.0162237655774821	-0.0379536887206309	0.0161706827946536	-0.029848053004909	0.0066099755224351	0.0268744658995006	-0.015420289316591	-0.0246308051527049	-0.0277128683189456	-0.0352177557402566	0.038193886769206	-0.000209139811087417	-0.00223540030277065	-0.00422229546873236	0.0132297549942052	0.0300241897310255	0.0102339299432852	0.0416061675925352	0.0276275220423097	1
-0.0443098352163002	0.0102273788534162	-0.000928520562877841	-0.0567333042507808	0.0632957637231763	0.0305202266045906	0.005891594273959	0.0570553067617665	0.0256487447256539	-0.0314291910889454	0.00605212736749097	-0.0101107739672562	-0.0521463521015568	0.0473864916830655	-0.021506844143604	-0.035614041541839	-0.102834530442615	-0.0286197709220799	0.0506078088588283	0.00804612133250003	0.0438732092045127	0.00205552460163387	-0.0161823491914416	-0.0582816149812974	0.00779637429022711	0.00506340131295707	-0.0135562714311294	0.0141298631737392	0.0398854153816287	0.0387469273403063	0.0196509789707931	0.0484991813642978	-0.0152778578425334	-0.0143381770343042	-0.0137938807032235	-0.0554358840918485	-0.00725189114935006	0.00944158673988842	0.0209747596064003	2
-0.00970171719343123	-0.0178720345949384	0.0472447778132138	0.0442503410586916	-0.0194427406728583	0.035107430438388	-0.0319163444382703	0.0259204353785857	0.0415484192235213	0.0822824652587374	0.00819385460218572	-0.00827516484075789	-0.0156672419023594	-0.0172536815596137	0.0252990910018089	0.0119538811890686	0.0264380038473103	-0.0318036745718892	-0.0363813841839274	0.0164633007936295	0.0428017920224188	-0.00393204644617262	0.014612309679068	0.041701262384694	0.00464296292114967	0.00729470312607278	-0.0376478101022312	0.0117983749019228	-0.0508338382328124	0.03244395595538	-0.091103861651319	-0.0139872923259882	0.0404336943236648	0.0016498586444567	0.0278189290233372	0.00411654618459639	-0.0217068691639209	-0.052847727083163	0.0472473682412905	1
