"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"AGE_GROUP"
-0.0245278365086976	0.0307447987420601	-0.0503061595902549	0.0116612284065805	0.0272140874577358	-0.110306194795466	0.0497739725915505	-0.0323944666962196	0.0142013831457778	-0.0532427096375724	0.0382331711173074	-0.00345890479031698	0.054654078224812	-0.0213314712880263	0.0268427492632524	-0.0046242395737357	-0.0771494635265526	0.0765960818462589	-0.0087189150645682	0.0838127657330242	-0.0773368283363949	0.00861324105364188	4
0.0497866892143183	-0.00658130395007656	0.0848357513736808	-0.0307979650107609	-0.0755625121882757	0.0163802447886898	0.0400470191465125	0.01777402142708	-0.0233067948381481	-0.00915260598090693	-0.0871357236318013	0.040055906616969	-0.0329519503246254	0.0185361598749052	0.026076067826215	0.0410476069937001	0.0832772754419648	0.0413146754761798	0.0238201623935133	0.0311970679090069	0.00119936227908653	0.0149179628071419	5
-0.0276320769180449	0.0470517240836361	-0.0314565820501805	0.0133477088623657	0.00897279355478653	-0.0389620609344669	-0.104462928562694	-0.0197345626419389	0.0976663996843805	0.0543641843590791	-0.002569286829852	-0.00578294194581055	-0.0316987292136527	0.0551881587304589	0.00324213945461693	0.0234059116516942	0.0778854329454212	0.140214684704811	0.0369669778364244	-0.0184719955869849	0.00571993511118092	-0.0247795930023943	5
0.105334225123136	0.0178673771773772	-0.00444721192740072	0.0833770767154792	0.0391681631682137	0.12073506675965	-0.0655642331301133	0.0958136686295536	-0.000364341437591766	0.127016933602771	0.0310025839880087	0.0534588954221073	0.0378008734774902	0.0891872616810911	-0.0898339290041641	0.00470907579774235	0.0151003470677403	-0.0105268560036006	-0.0897210976705726	0.0271170671722146	-0.119973282180623	0.109236316912808	4
0.0400401482106262	0.050165808953978	-0.0784377646089162	-0.0526155288941	0.0281473533423539	0.0101694087051601	-0.0240640770290984	-0.0397569525941632	0.0582408433074977	0.0498687896454637	0.0200015479749104	0.0757387003648056	0.0305825703502196	-0.0227683961697573	-0.00275664837598465	0.0719724834995979	-0.0139123837830184	-0.0286533222893798	0.0708448369189226	-0.00206457224924295	-0.0253139534111136	0.0210936850722494	4
-0.128915672794425	0.146159783112351	0.0642123133085615	0.0586247463281149	0.0391020505325369	0.177260106053068	0.145349884151758	-0.0238295880967162	0.0359147137010081	-0.000974536381403032	-0.0444230192795413	0.0356907075164225	0.0399219408052406	0.0297936142593498	-0.0184740470697062	0.0429124258838851	-0.145745329721498	0.0269941907766394	-0.013332037050215	0.0108054073515944	-0.032720013112411	-0.0404793430344207	4
0.0594705738240913	-0.108209676035791	0.0811202647742032	0.0348220207679457	0.0341836435158687	0.0434920838521581	-0.0158333753631628	-0.00997825137587233	-0.0493657987747138	0.0263281431486872	0.0308378404539202	-0.0365183428939965	-0.0400516907030585	0.00925150371533552	0.0168834188875787	0.0264643114331002	-0.00356359488808919	0.035639301487849	0.0386275833276495	-0.0325787618421735	0.0202594196602455	0.0503386068264864	5
-0.0716652166938545	0.0728239502663487	-0.00910688130881294	-0.0879813728662739	0.0652781220536512	-0.0197227183958558	-0.0388104064810276	0.00144574780236403	0.0497318642902641	0.0787031947528846	-0.0875498645577963	0.0280321328594851	0.0254961445361868	0.212596514367115	-0.243830607678847	-0.202007025291904	0.0533227273896168	-0.0304532337990519	0.198426026022068	-0.034760832839744	0.0429868772401296	0.0544463233404263	2
0.00618980338008144	-0.0286815287655911	0.0588008117272907	0.0332466133918097	-0.0492082603141927	-0.00939287473258088	-0.0372246203028019	0.0689648344141232	-0.0222021667788192	-0.0068696888534488	0.0871557832647466	0.0416377030304769	0.0042789779306439	0.00954616468283606	-0.0786120719827832	0.0366730021081988	-0.0252545999705678	0.0419541026485658	-0.0586597995406296	-0.0314728285757803	-0.0824054074711141	0.114348329717404	1
-0.012491476774137	-0.0580629504546756	-0.0210425148810178	-0.00855131078770155	-0.120239225337584	-0.0528989227344843	0.0138311587336648	0.0135352746949979	0.0194590117044073	0.136490441790221	-0.0090636679781495	0.0690366327064052	-0.0295560791696217	-0.0113912419497647	-0.19409900146502	-0.0537890432023923	0.0506148352379115	0.0103566153264547	-0.102227114444464	0.0073927336174931	0.00815343651025918	-0.0515995742367509	3
0.0743439811597698	0.0211691325502301	0.0839465853295332	0.0735963815799719	-0.0205243240545545	-0.0573784256907143	-0.0091359143594536	0.0362988647479212	0.0776866154846671	0.0204154472353528	-0.0340602611257565	-0.0488557836405232	-0.0104001270965434	-0.0362350114887811	0.0356495366618191	0.0361531112820859	-0.0598350171166387	0.0549377223659488	0.0054753243172168	-0.0268479584155652	-0.0550844592302159	0.0128991046877696	5
