"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SEX"
-0.132632266396139	-0.0982008874299925	0.0249175486403844	0.00670687619243106	-0.0842560331878926	0.191158576367077	0.0498790791113148	0.132748547366899	0.0156470619003461	0.183042584712477	-0.0509958835225694	-0.013994179252287	-0.00782898960165346	1
0.0298447596587502	-0.00705687033639165	-0.112935445067455	-0.019962094794176	0.0542781453056731	-0.0165741020301564	-0.00079323315189798	0.0314802590570602	0.0409665628449775	-0.0840479044827095	0.0534417551527675	-0.113046104119825	0.0159150411128349	2
0.0184503194317165	0.0343157004601662	-0.12632297529761	-0.0240871868251503	0.00516519851565334	0.0202748892277713	0.12129533545721	-0.0386725971067073	0.0864076455252397	-0.167726725983365	-0.103013350820966	-0.0481182860219002	0.0545523319436651	1
0.0398698717414387	-0.0299676295220264	-0.0503426462802025	-0.00135786764116493	0.0476534199183341	-0.0602755499274434	0.0318613575655229	0.0479572704944479	-0.0964875538594207	-0.182606863279295	0.123063101495618	0.0144641145953889	0.0408944603862	1
-0.046896780651627	-0.102895847552256	0.0838949998335039	-0.0162594042246192	-0.110686763836386	-0.0221519289615632	0.0151092178006474	0.0423400147552801	0.0361317527885336	-0.0021796868441603	0.0790300222133395	-0.0285730134180602	-0.20432514332883	1
0.151552473663657	-0.0193730285360184	0.0270771981735392	-0.0258127336518024	-0.0159417392806298	0.0584173393429471	0.0142486295735248	-0.0175836010604922	-0.0289648321297163	-0.0186285338758126	0.0760854722315044	-0.0741594045181278	-0.0640660159714271	1
-0.0349357209340399	0.054605936833222	-0.0582669685765751	-0.069126133838352	0.135067518020835	0.0911514661431185	0.0555261999593581	0.00596309451184432	-0.0711713531496038	0.0121494629841348	-0.0145923687375823	0.00728420702937238	-0.0203356449516519	1
0.151220471845651	-0.0392524318685863	-0.00276281325385933	0.0208289328931915	0.0665797154466447	-0.0184162302502943	0.0675475120347861	0.00477240538194987	-0.0132024848105911	-0.000201475998639202	0.040315026148254	-0.0458189741054292	-0.0176225277172837	1
-0.0110193186877551	-0.115479940078419	-0.0133036310890166	0.0774039952437774	0.0737546425023955	-0.0112289952753629	-0.0183231286864148	-0.0415192268313964	-0.0287855271442764	0.00751639258442095	0.00420647315941442	-0.0439531111767975	-0.000174268179395055	1
0.188667763232783	-0.063398613985774	-0.00115352999134744	-0.0567807982001554	0.0405007173146805	-0.0417205020290025	0.0639914198589679	-0.0458061167999751	0.0448697439066187	0.0574079476031004	0.0473452319062199	-0.00940873213707941	-0.025502812641102	2
-0.0666417990214617	-0.0854076307848911	0.0824410053344564	-0.0947080629416494	0.0320973812329808	-0.11193112545812	0.047235700352386	0.0366504789351293	-0.0395687145263539	-0.0680833344991783	0.0357292300418316	0.0926494103494033	-0.0188337875704077	1
-0.125025697620165	0.0593964736281667	0.0994385467556786	-0.0393955572093193	-0.0261439712345583	0.142591645039091	0.0268406120252017	0.0390942459131585	-0.0776062239999015	-0.0645528805163697	0.0172491981771966	-0.0508203945178953	-0.0195628154151066	1
-0.126467462086391	-0.00564516259345615	-0.0264022332055743	-0.0923355158743462	-0.200961258732704	-0.0689363646237382	-0.068966266981983	-0.0024968176143077	0.055549066114249	-0.00580236395000527	-0.0588688430211252	-0.197772272987161	-0.121764289820109	2
0.0383609894530709	0.128391842204569	-0.0172951858401952	0.0167893052834904	0.0225659311694551	-0.0491460308417144	0.0272169586999663	0.0375693606608441	-0.0322074455826992	0.0928524836714682	-0.0216970736879744	-0.091139184848574	-0.0548669880883177	1
-0.113403554247768	0.0790751194062402	0.0180958651353271	-0.207267069161774	-0.0128784036522182	-0.12616565021314	-0.0572295995831826	-0.053705026934925	-0.133426708772837	0.0983983833015811	-0.0555067042930536	-0.098009545891799	0.201409266428217	1
-0.0685305241488435	0.0104987194640147	0.0472650387292209	-0.0437046221803094	0.117257226573541	-0.0404807404990155	0.059646760181086	-0.0824025465279441	0.0639902081695765	-0.0405100252601605	-0.0414150152945221	0.0521628528103796	-0.0348064978409561	1
0.0046280298899902	-0.0816631458785244	-0.0312111783527178	0.0727545452485246	0.0455001579188271	-0.0653311822852644	0.00242215548392547	-0.0174260189113822	-0.108671506196822	-0.0270666208530976	0.0871466392927154	0.016934750998396	0.026704766243931	1
0.128556539169094	0.0411495342643858	-0.0218764687939714	-0.00117201188202805	-0.109348129488546	-0.049275223799904	-0.119651579284992	-0.208110406185952	0.0425672428697692	0.208068463681758	-0.110332416366147	0.15139841729848	-0.122883951685396	2
0.108125783055828	0.122404757056182	0.0521577143393443	0.0565980638075533	-0.0534661986850029	0.00834803477227064	-0.0940131738080773	-0.0365086453787047	-0.0340602906533252	0.0539327900524124	0.00841195806886957	-0.0738718311403428	0.0108102411784415	1
-0.0720325444419522	-0.112467807062857	0.0658060175025398	-0.0502006372151965	-0.15007957223131	0.00875895396551281	-0.116290368525597	0.0968026758821249	0.0315642305633709	0.0433130805067631	0.0491329696416721	-0.0982591657448713	-0.147297359698756	2
0.000421974767431621	-0.116790769744023	-0.0172316766648378	-0.0120337716591945	0.0854994518760208	-0.106408529531692	0.0629835702178329	-0.00554697151058172	-0.0004638319365649	-0.0591906751499316	0.0394342086483487	0.049309898216521	-0.0178783300682616	1
-0.0830794043246307	0.0794680327662682	-0.1527093037492	-0.14031757472063	0.0755831034468312	-0.0537767348230823	0.00978844222717726	0.0852152650169983	0.0624456124344627	0.118971778442771	-0.0774385772345242	-0.0769237741995323	0.00555809253479394	2
-0.0155620547750788	0.129986601747748	0.147087412142164	0.0075488199463298	0.021155295317991	0.0415273376235246	0.020230998168565	-0.00322498719920787	-0.130145506634394	0.0113397237390011	0.0570165724650612	-0.0197431174161046	-0.0428299266775227	1
-0.0816763223308144	0.200653248739629	-0.0309613434733142	-0.09590221549488	-0.0506312696269779	-0.0842861394489695	0.0202794214216569	0.0104436602439733	-0.220728372660454	-0.122349735880304	-0.172047046098936	0.0264823477271759	-0.101437908794234	1
-0.0864441508090176	-0.0200097882307906	0.0236953404148427	0.129716704211333	-0.0334695647268594	-0.00232081780125397	0.0944848657077653	-0.0713991841879787	-0.105761578545844	0.0612917607804103	0.00208033167606701	-0.0528827362389558	0.0798037736580408	1
0.00362384689304884	-0.0215050627264294	0.101859921688993	-0.149199136047822	0.0111056034347206	0.0610463923561273	0.0290059349947237	-0.0420435443059951	-0.161482558311517	0.0736344560759759	0.00353501577909169	0.0346813820539722	0.181350729435314	1
0.0696576584322675	0.0621722765219099	-0.10938859904293	0.00672193173208552	0.0864564094870615	0.0432904392989304	0.104367922918163	0.0636421902528025	0.0132305217729072	0.105102350379552	0.036468460018384	-0.142065058343073	-0.126755509662939	1
0.0824277645724412	-0.0701034585189958	-0.0309355756363789	-0.0696367872607464	0.00854469750695252	-0.106396933617601	0.0809418855069295	-0.134510557832196	0.0602413290879941	0.137999179717009	-0.207272520919997	0.135603613100117	-0.104598107545244	1
-0.0262373418979953	0.17970088668518	0.0773690793228382	0.164638420797661	-0.110022551179344	-0.0651447726378697	0.0790184593500109	0.057404243184319	-0.0668886986964784	-0.0418809704753125	-0.048657110487266	-0.015555206713172	0.0512904223037166	2
0.0107724405592638	0.119123107923926	0.049851618769028	0.0692055974606549	-0.0822685532919792	0.0149466509724464	0.0676126209713388	0.0300693904149622	-0.0443335144083587	-0.00556635019591199	-0.180264660424066	0.0823704273396366	-0.0103061276036635	2
-0.124336443543011	0.193488033666518	0.073288063123235	0.0192524382923326	-0.0278816390467122	0.123030300294551	0.0532351664802104	0.0165260556062852	-0.0585725066716411	-0.102391178040754	-0.0978654911872482	0.0560173431037115	-0.00725327122049149	1
0.0880380725014511	0.0394365208503081	-0.00209943338947803	-0.0900484566415119	-0.0454894470026432	-0.153005916994037	-0.0627060373388477	0.00556926963937965	-0.0398572473507555	0.0593750792856654	-0.104571065118277	-0.16877083961362	0.151274698778089	1
-0.00531108924568185	0.0516288516104697	0.0725968531429531	0.0229175292627322	-0.0631883639256879	-0.0102560645970278	0.044197224094178	-0.025544730061403	0.0490859485483681	-0.0554575369261728	-0.0464485276405141	-0.016365705227552	-0.0373162059130756	2
0.0538300888565699	-0.02140269794461	-0.0528924716984286	-0.0461653966783895	0.0218116807158549	0.0356281617257744	0.133483821686488	0.0339805470983515	0.0775098719748694	-0.00824528484800674	-0.0861507616394519	0.0626331579626351	0.0252786750423227	1
-0.0368588273664536	-0.0285677422331563	-0.0042226761643229	-0.0661764425938711	-0.128576970568437	0.0608190254085505	-0.0113146448124381	-0.0279401809829976	0.106030341956079	-0.115942136465417	-0.0936909441461913	0.020106925244451	-0.0188417231686657	1
-0.0233559281432261	-0.113393959686822	0.0916753848573461	-0.0333719524918314	0.17484840483544	-0.158028251460667	-0.13217457848157	0.185765688663023	0.0784502125506419	0.0444296427180736	-0.0233002751694383	0.175762936825621	-0.00594763354158047	1
0.117421179503903	-0.0377239225032693	0.0806441683207256	0.0582087177131138	-0.00497412255969367	0.0295834076079039	-0.164403853433234	0.212799613941534	-0.0106179173726902	-0.0187754498464011	-0.0665713723764161	0.0728347253440698	0.133876388579952	1
-0.0589295539324341	-0.118009366308006	-0.0903724400160826	0.127265295313052	0.041487124175435	0.0633849508415295	-0.00664304557097607	-0.12440154544476	-0.103632573695199	0.0385721088991423	0.0311499874769137	-0.0509526046074655	-0.0573572924212917	1
-0.0576874385287252	-0.0712896767824431	-0.0191793880620814	0.141076733238338	0.0699195053750656	-0.00435199327984611	-0.0408477635821251	-0.00037358716243409	-0.00510680866688852	-0.00452993439236259	0.0472191623170891	-0.0675430012811747	0.0318987125870697	1
-0.0368245349643439	-0.0336427832393384	0.103321204403489	-0.0552604302946866	0.0264449428246185	0.0385162047160629	0.0139969941719214	-0.0790710457391981	0.101694084136225	0.0736321539582069	0.0680304843521067	0.0167326609425703	-0.0913963148147632	1
0.10589404904503	-0.0717430062597648	-0.032243954573657	-0.0819004427542103	-0.0672709159412495	0.180547848503699	0.000790804634599055	0.0260097213420183	-0.0238038633653034	0.00308066910737586	-0.0865448091029781	0.14274470302079	0.0586582700453056	2
-0.127883768705255	-0.0202594721762536	-0.059249419751904	-0.138247842902883	-0.0770905943158232	0.149423879457171	-0.0345268622090912	0.059902193228556	-0.0170318399750916	-0.00880210969722842	-0.124900245167384	-0.0370595588980175	0.0467587546171254	1
0.0199155383675531	-0.057196849806538	0.0437391210274438	-0.0331152069226933	-0.0759237716611334	0.0150556078593792	0.030843721498514	-0.0176200730560492	0.0737386545687238	-0.0246360865710582	0.081047192720565	-0.0474129065869096	-0.110288017783711	1
-0.0329915241232312	0.119947060929946	0.0461284119960948	-0.0761173766366291	0.126409627748218	0.0911850216945727	-0.0430905813681944	-0.08747036166158	-0.0491473145826079	-0.037384328460728	0.158831383766658	-0.0696444804781171	-0.0209793655019648	1
-0.0277394166416339	-0.0813099498296677	0.0263610649670201	-0.0229490978841454	-0.0461564741771767	0.0588273823647498	-0.0364438719615901	0.040841561532607	0.0426356780080342	-0.0186963510918282	0.101645043850842	-0.0291974542228716	-0.126399786708739	1
-0.0351933322156575	-0.0676219618289254	-0.130065299126176	0.0794647184974885	0.104440524465969	-0.117974470069136	-0.334464377439646	0.285504586315464	-0.121816647716481	-0.0630716912317865	-0.0947294473284597	0.18290461572083	-0.0901180484897708	2
0.117085414573563	0.0599818779203837	0.00101071653270645	0.0228509039950125	-0.12752690697248	-0.0278243901849053	-0.0466343541135488	-0.199759536213882	0.104816248707638	-0.0270604941674184	-0.0699160113651623	0.0136834819109163	-0.013957050877854	2
0.0138414951753718	0.00383486615342543	0.0423883427412813	0.0142206990968012	-0.0246690683153217	0.0397580503916191	0.0593862037394197	0.0627061678172272	-0.0212171825230805	-0.0441821437390946	0.0306149389572224	0.012041675704993	0.0880381117065976	2
0.0511269835786294	0.037876848786489	-0.0128084600812554	0.070083414668115	0.0375191546881319	0.0630936193946855	0.131665246833156	0.092328259273378	0.0236858876209871	0.0473900159993969	-0.0237852407494717	-0.0240542910413816	-0.047262731498004	1
-0.00237765191037878	-0.036542347363877	-0.136636902938275	-0.0505312440653386	0.0392509043983778	-0.132887407082157	0.0276432207890057	-0.0686716472143042	0.128425147293302	-0.206400878269292	0.00654471360823679	-0.0744707891602055	0.0605961615303401	1
-0.00150980482235132	0.0764760779958821	-0.0947881849940218	0.0354393130087358	0.0100388693620846	-0.000233065964186034	0.0769752374659999	0.0413346737427644	0.021978157147465	0.00685050599917343	-0.103888786130396	-0.00319239109975571	-0.105711042327182	2
-0.0577487166542485	0.00955069506644404	-0.0260978499283959	-0.015054602342499	0.0239673966077018	-0.00249727766611432	0.153840622204613	0.0308655034002607	0.0209633002133961	-0.0920580576654919	0.0638655450614715	0.0917544761921898	0.0240083493732981	1
0.0698270513768922	-0.0334624727726855	-0.00593608958549778	-0.0162845166311326	-0.0536848000124829	0.0432481632887826	-0.0436485722071829	0.0307596424854682	0.0597333730124432	-0.130995548573139	0.0348334566588569	-0.0515875465930555	-0.011390083478341	2
-0.0716822030307312	-0.00916865510392833	0.133830596064741	0.0384175784060477	-0.115886024681224	0.069248937616428	0.0540406889264182	0.102803015581288	-0.0448534898109852	0.0409374388141515	-0.0410618640662162	0.0932338804963135	0.0735286562965646	2
0.0692519656027306	0.0911771915130412	0.0728989765902257	0.0402938678382202	-0.0194895173366576	-0.0333391135974079	-0.00375262522936684	-0.0883597016824078	0.0580797323373792	0.0249370217720418	-0.0716707380439924	0.0675552762225581	0.00551100816929776	2
0.0206155628150166	0.106570520929081	0.0138570952978229	0.145667866613228	-0.0667070572047636	-0.0465067816499548	0.104092127594535	-0.0415666643842327	-0.0436848797896385	-0.0261183364063509	0.105703319119236	-0.0215450595552413	0.027568720712249	1
0.182347275430214	0.0259472062552661	-0.0180022610296856	0.0127636729363373	-0.0693870640291549	-0.00881224098589478	-0.085229103526303	0.00463042768159172	-0.000931078044982022	-0.0301571295702385	-0.0869744539985547	0.0489076768506492	0.0377062302421517	2
-0.058911063384987	0.0549692444920056	0.0420904767848891	-0.18950627730262	-0.00837121191771314	-0.0565176966857713	-0.0707982115883256	-0.0961552797620177	0.000101319834977243	0.0265426599727582	-0.0750331350485438	-0.0899275927769608	0.0539027690293217	1
-0.0728265040398357	-0.0750272732897683	-0.0823163291075674	0.0937193592559576	0.023277569274779	-0.0129975431794262	-0.144412713490635	-0.0691878661585296	-0.0264625178935276	-0.0182382390247376	-0.00918281238873056	-0.195575154100188	0.112666626553937	1
-0.0654931728955542	0.106795936572214	0.179757406666229	-0.00920025713537386	-0.0274177015902748	0.00865524020568473	0.00687913651732416	-0.00957899155070604	-0.12383443114028	-0.0400113373872018	0.0357207354951588	-0.00465106392814678	-0.0874791093112307	1
0.0634515538705353	0.124714220640068	0.0585726679513409	-0.0567659441349455	0.0861083193116837	0.0538310772750345	-0.0956811947911686	-0.0839279745598146	-0.101152640908618	-0.0913350436429512	0.0484673561111844	-0.0130143690822397	0.0255127381388935	1
0.0667900948014962	-0.0352547895638307	-0.0821354089688457	-0.0553260135571365	-0.0299906537744415	0.0558433655767497	0.100430066467404	0.0156689002811986	-0.0475608270574798	-0.0599457385849745	-0.0169395115833752	0.030881627773988	0.103485792658859	1
-0.0465690982893013	-0.00572097101340952	0.112375266228313	-0.0116744668803074	-0.0385982629592053	-0.112337754015757	0.098522490201893	0.0378967845063468	-0.0332576643148703	-0.0782129045004806	0.0499227504769067	0.0748997680652986	-0.0425939804749773	1
0.100937078628395	0.0123177235385721	0.00648709196725369	0.0161913019272134	-0.0275721617825227	-0.103297773093583	0.0267001310578258	-0.019382089400512	0.0312661622483763	-0.0533430688975615	-0.0114707028917002	-0.0245071461157484	0.0793302322184891	1
3.15656673317602e-05	0.00259892235593828	-0.0181057536273551	0.0605697978447039	0.0930361679627065	-0.0503213677340156	0.179371139239832	0.0430234054579132	0.0506668368673646	0.0857782911857692	0.0273307684665768	-0.0864053300615582	-0.0241835149033655	2
0.105758498199006	0.0490182924605013	0.0685415588051922	0.097743517163995	-0.0452678930434679	-0.063945083274442	0.00814245831522936	0.00298587109980629	0.110975532154078	0.0310027261452088	-0.0365847383969023	-0.0350680472056917	0.0906876125948238	1
0.124129376572892	0.0665997932730458	0.0129196564285948	-0.0268254992451024	-0.0086302144888828	0.0186790809144029	-0.0803914134940908	-0.0671212460603135	-0.0763901534368506	-0.113844524667639	0.00709639541329651	0.0555802361998185	-0.063403779601218	2
-0.0529377788579628	0.216340511474625	0.111745049918857	0.196447472215529	-0.115086416231548	-0.0912306526328332	0.0845137572625754	0.0832316512750279	-0.135483487874428	-0.0871107628487525	0.0608651696219614	0.140115482430808	-0.0321742903734503	1
0.133269245035564	0.0408262332807938	-0.0695038734449255	-0.018965033175187	-0.0637589983407198	-0.0632487659749093	-0.0942819241562377	0.0975203135055423	-0.0041629618411254	0.0507003686507325	-0.0225358934803032	-0.16630903041773	0.0365684163079756	2
0.0207235476079244	-0.0457321853676114	-0.053022204222809	-0.0752551453162057	0.0430604677893996	0.0285892040705574	-0.0468731052456428	0.120386394687633	0.0536407895150903	-0.0387665669698967	-0.0924443086087141	0.0394345149811567	0.0627082858571691	1
0.0612109476117363	-0.0410934619851556	0.0807954566335562	-0.0544762858719812	0.0642097487995891	-0.0899302919668492	-0.0296705023988328	0.0204557336126616	0.0573682356303375	2.20923714901222e-05	-0.00620015787689011	0.0414145272567462	0.0156833341100099	1
-0.09330074724531	-0.0186762775997044	0.111179993215125	-0.0500790294415599	-0.0700784266117919	0.0316220731145625	-0.0894636296824553	0.0649278976826998	-0.00592046649557552	-0.106166527260085	0.0508398749108862	-0.0259089041123038	-0.116069431406482	1
-0.0383425951250163	-0.0209319976159315	-0.0103119854665351	0.0330407882882358	0.0394182199610188	0.0384293415394374	0.0713318032666343	-0.0099843291758601	0.0739181716441411	-0.0390035588973927	0.0307169321778027	-0.053783816859331	0.144839785335952	1
-0.00752938246922685	-0.0535757989899899	0.116222269474979	-0.0340460098140087	-0.00875758706139496	-0.0914433807892733	-0.0373644469527109	-0.0169235915259529	0.0426424806476848	-0.00524699675131716	0.0408022058296026	0.0494363220306372	0.0297481637048782	1
-0.067095895106548	0.0371171778832099	0.0713731073536323	-0.0972391704669456	0.179796950508478	-0.0415506483100937	0.00621905649827722	-0.0249611931578593	-0.0319678346758865	-0.075941502115973	0.0470132601332584	0.0293489784958185	-0.00496719128219719	2
-0.0226426822841471	0.0407000863446207	-0.0713680202559475	-0.164531932096873	0.0405078248706917	-0.139628656106618	0.0138526301374487	0.11241516286584	-0.0422688563213854	0.0315261961365613	-0.0213315612815059	-0.0396343033403308	0.0422916492659376	1
0.0465786976680668	0.0933463191580519	0.0283147994689919	-0.0130201486877361	0.105978703705596	0.031400135553229	-0.0355578799918531	0.0407107276081745	-0.0361667392155004	0.00471380039251134	0.0815081321127963	-0.0387537559325277	-0.0211367926613385	1
0.0670555889927318	-0.00393335720483925	0.0646576805556529	-0.0311756210266527	0.0990713504150003	-0.0567805656842937	0.0369224530304301	0.0170673461308846	0.0208806514457392	0.0164772088666271	0.0307081571795734	0.0705934435142707	0.00358129548980845	1
0.116301130262105	0.0710773964675685	0.105112212058828	-0.0507680323198052	0.0651647320343669	-0.0111550045057563	-0.151013929434389	-0.00384481219821131	-0.0600502616363432	0.00468228652020271	-0.0159943437214434	0.0745770018922597	0.0158795027831925	1
0.0400564832190998	-0.0467756291799051	0.0609639073647252	0.043181123790488	0.0206969063088207	-0.0750254973872728	0.0743534462497181	0.0226481325073409	-0.00400790688820177	0.0559713172055529	-0.000137897041438296	0.032125257815291	0.0208041001050666	1
-0.0270146333520082	-0.0768401687354322	0.0369477457584531	-0.000651382548242055	0.0157281024399426	-0.120407889218051	-0.00291278971345033	-0.0255463681956383	0.0950443205380435	-0.0291288754438945	0.0739358368906135	0.0201716869544081	0.0348651053860171	1
-0.0718498282383887	0.218411889402709	-0.187561795085785	0.0363169329645961	-0.13433683709254	-0.152436981976927	-0.0278174424424135	0.201713472159723	0.0661049255627121	0.201661563105933	0.169666025047454	0.109113329650688	-0.102842223963635	1
0.112771132623117	-0.0291494404217052	0.0603946078516578	-0.0219322677011008	-0.062881171247102	0.0102224241165026	-0.0785141178593326	0.0463898005761358	-0.0297662304632073	-0.0217059268724787	-0.0167535752588383	-0.0682900673588628	0.0538501507981771	1
0.0488549239445823	0.0883972449345713	0.0107354492790412	0.0341789652046724	-0.0496467350565179	-0.0340298841809522	0.0233152495839036	-0.0627964382835307	0.0348242150259627	0.0119392750843353	-0.0399414859615585	-0.0112657629307704	0.0246073942164326	1
0.0773169970773215	0.0214130742470794	0.0239999789191257	-0.0865856878277227	0.0391146187901921	-0.0414090525934328	0.0109938283461165	-0.0510150987905248	0.0323947472300159	-0.0497921034981347	-0.0962188154517044	-0.0143398959313282	-0.0130483958481699	1
-0.00532074756799215	0.0110884933613527	0.0469400227910587	0.0241893668331372	0.0225358380248623	-0.0462635857639265	0.0662159200022605	0.0639538307942547	-0.0724392491268361	0.00588283565081307	0.0266757758860004	-0.0312881945642108	-0.0263257521830145	1
-0.0848971599945351	-0.0598450413504531	0.00575686474262155	-0.0605651935547908	-0.0760827516902017	0.0538326423297466	-0.0751100597535884	0.0573287142265178	0.0236680110209732	-0.0429327123883885	0.0337891565793497	-0.154577788942485	-0.0938662052345074	1
0.0392253254255625	-0.122146383843815	-0.06692376505824	0.02512692585612	0.0127156983770402	0.0433726467583202	0.0361131042712484	-0.0751551062537868	-0.20635874701751	0.0874108836411426	0.0911476723881052	0.146611744743619	-0.0849248520711175	2
0.00838710763404065	-0.0889466325368902	0.0307292302672031	-0.0913028811535315	-0.137834126707289	-0.0441122918979445	-0.0402770529169553	0.0162858723480601	-0.0355823184872889	-0.035604641537164	0.0888567693114979	-0.0183221676483416	-0.0433372315531726	1
-0.11887086807388	-0.0324008669634247	0.0171396944140729	-0.103383786157066	0.0633877234075578	-0.066169939952785	0.0163367963762302	-0.0636298710227314	0.115169750851889	-0.0407966103882823	-0.0695012214952926	0.115438661649925	0.0488444726787394	2
0.0018285567664814	-0.0718610795674497	0.0812054050919534	-0.00807944061273154	-0.0303009250065131	-0.0851942765536116	0.0352022420876165	-0.00656201695420633	0.0890173423328186	0.0184311709281424	0.0575536645934038	0.0458528122285955	-0.0164301673589102	1
-0.0228885909322288	0.0963359284439821	0.0654629417195267	-0.14360382248343	0.147126737719773	0.0756669080531917	-0.148134867931774	-0.119132919605141	-0.107998212049977	0.160663495983751	0.0331352404976994	-0.131390168981984	0.0569661403089565	1
-0.0441689239455836	-0.0979155404507132	0.0257915626162582	-0.002660226255853	0.105591818314965	-0.077497493029666	0.0310445090820751	-0.0125307565174527	-0.0139684204000088	-0.0345132349131724	0.0458861832445491	0.0374384747772116	0.010004676431507	1
0.134073565244182	-0.00136893733018764	-0.0574339850264832	0.0166019201862142	0.0634961350417924	0.0758876445309585	0.0123281232590549	0.0976865669164498	0.0162942227497182	-0.0117078201016439	0.0413821984811332	-0.0549666146189343	-0.00102578103569294	1
