ID	GTEX-111CU	GTEX-111YS	GTEX-1122O	GTEX-117YX	GTEX-1192X	GTEX-11DXX	GTEX-11DXZ	GTEX-11EQ9	GTEX-11I78	GTEX-11LCK	GTEX-11NSD	GTEX-11P7K	GTEX-11P82	GTEX-11TUW	GTEX-11VI4	GTEX-11XUK	GTEX-12WSK	GTEX-13111	GTEX-13113	GTEX-131XE	GTEX-131XF	GTEX-131XG	GTEX-133LE	GTEX-1399R	GTEX-1399S	GTEX-1399U	GTEX-139T6	GTEX-139YR	GTEX-13CF3	GTEX-13D11	GTEX-13FH7	GTEX-13FTW	GTEX-13NYB	GTEX-13O21	GTEX-13O61	GTEX-13OVI	GTEX-13PL7	GTEX-13QBU	GTEX-13RTK	GTEX-13W3W	GTEX-13X6H	GTEX-144GM	GTEX-148VJ	GTEX-1497J	GTEX-14BMU	GTEX-14C39	GTEX-14DAR	GTEX-14E6E	GTEX-14PJ3	GTEX-14PJ6	GTEX-14PJN	GTEX-14PK6	GTEX-14PKU	GTEX-14PKV	GTEX-14PN3	GTEX-14XAO	GTEX-15DZA	GTEX-15EU6	GTEX-15G1A	GTEX-16A39	GTEX-16AAH	GTEX-16MTA	GTEX-16NGA	GTEX-17HHE	GTEX-17KNJ	GTEX-17MFQ	GTEX-183FY	GTEX-18A66	GTEX-18QFQ	GTEX-1AMFI	GTEX-1AX8Z	GTEX-1B8KE	GTEX-1B8KZ	GTEX-1BAJH	GTEX-1C475	GTEX-1C64O	GTEX-1CAMR	GTEX-1CAMS	GTEX-1CB4F	GTEX-1EMGI	GTEX-1F75I	GTEX-1GL5R	GTEX-1GMR2	GTEX-1GMR3	GTEX-1JMQK	GTEX-1JN76	GTEX-1K9T9	GTEX-1KXAM	GTEX-1L5NE	GTEX-1LBAC	GTEX-1LGOU	GTEX-1LH75	GTEX-1MGNQ	GTEX-1MUQO	GTEX-1NSGN	GTEX-1OJC3	GTEX-1OKEX	GTEX-1PDJ9	GTEX-1PIEJ	GTEX-1QCLZ	GTEX-1QP28	GTEX-1QP2A	GTEX-1QPFJ	GTEX-1QW4Y	GTEX-1R7EU	GTEX-1R7EV	GTEX-1R9JW	GTEX-1R9K4	GTEX-1R9K5	GTEX-1R9PM	GTEX-1RAZA	GTEX-1RAZQ	GTEX-1RAZR	GTEX-1S5ZA	GTEX-1S82Z	GTEX-UPK5	GTEX-VJYA	GTEX-VUSG	GTEX-WEY5	GTEX-WFG7	GTEX-WFG8	GTEX-WFJO	GTEX-WFON	GTEX-WH7G	GTEX-WHSB	GTEX-WQUQ	GTEX-WRHK	GTEX-WY7C	GTEX-WYJK	GTEX-X15G	GTEX-X5EB	GTEX-XAJ8	GTEX-XBED	GTEX-XGQ4	GTEX-XMK1	GTEX-XPVG	GTEX-XUZC	GTEX-XXEK	GTEX-Y111	GTEX-Y114	GTEX-Y3I4	GTEX-Y3IK	GTEX-Y5LM	GTEX-Y5V5	GTEX-Y9LG	GTEX-YB5E	GTEX-YEC4	GTEX-YF7O	GTEX-Z9EW	GTEX-ZA64	GTEX-ZAB5	GTEX-ZC5H	GTEX-ZDTT	GTEX-ZEX8	GTEX-ZF29	GTEX-ZF2S	GTEX-ZG7Y	GTEX-ZLFU	GTEX-ZLV1	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPCL	GTEX-ZPIC	GTEX-ZQG8	GTEX-ZQUD	GTEX-ZTPG	GTEX-ZTSS	GTEX-ZTX8	GTEX-ZVP2	GTEX-ZVT2	GTEX-ZVZP	GTEX-ZXES	GTEX-ZYFG	GTEX-ZZ64
PC1	 0.0107	 0.0154	 0.0139	-0.0240	 0.0138	 0.0141	-0.0898	 0.0135	 0.0140	 0.0148	 0.0139	-0.0998	 0.0140	 0.0139	 0.0140	 0.0150	 0.0148	 0.0065	-0.0688	-0.0926	-0.0213	 0.0151	 0.0141	 0.0165	 0.0145	 0.0133	 0.0130	 0.0159	 0.0145	 0.0139	 0.0146	 0.0106	-0.0945	 0.0153	-0.0235	-0.0872	 0.0160	 0.0146	 0.0129	 0.0147	 0.0141	 0.0153	 0.0155	-0.0950	 0.0137	 0.0145	 0.0146	 0.0154	-0.0035	 0.0146	 0.0145	 0.0151	 0.0154	 0.0144	 0.0147	 0.0148	 0.0052	 0.0110	 0.0149	 0.0131	-0.0089	 0.0138	-0.0761	-0.0072	 0.0138	 0.0156	 0.0148	 0.0142	-0.0832	 0.0151	 0.0150	 0.0156	 0.0134	 0.0138	 0.0118	-0.1038	 0.0144	-0.0232	 0.0153	-0.0949	-0.0920	 0.0138	-0.0793	 0.0159	 0.0148	 0.0154	 0.0156	 0.0157	 0.0137	-0.0975	 0.0151	 0.0139	 0.0077	 0.0150	-0.0972	-0.0889	 0.0143	 0.0150	 0.0132	 0.0151	 0.0157	 0.0159	 0.0115	 0.0137	 0.0139	 0.0127	 0.0145	 0.0148	 0.0143	 0.0161	 0.0152	 0.0144	 0.0141	-0.1002	 0.0148	 0.0153	-0.1004	 0.0163	 0.0143	 0.0119	 0.0147	 0.0145	 0.0149	 0.0152	 0.0142	 0.0154	 0.0137	 0.0139	 0.0151	 0.0153	 0.0136	 0.0146	 0.0136	 0.0148	 0.0126	 0.0151	 0.0151	 0.0143	 0.0143	-0.1079	 0.0143	-0.0831	 0.0148	 0.0158	 0.0155	-0.0257	 0.0141	 0.0140	 0.0145	 0.0144	 0.0154	 0.0148	 0.0153	 0.0089	 0.0141	 0.0148	 0.0142	-0.1001	 0.0137	-0.0583	 0.0155	 0.0152	 0.0153	 0.0153	-0.0898	 0.0130	 0.0159	-0.0734	-0.1043	 0.0157	 0.0149	 0.0125	 0.0147	 0.0137
PC2	-0.0026	-0.0093	-0.0097	 0.2897	-0.0056	-0.0083	-0.0120	-0.0064	-0.0074	-0.0085	-0.0032	-0.0125	-0.0044	-0.0082	-0.0072	-0.0078	-0.0060	 0.0228	-0.0116	-0.0147	 0.0021	-0.0055	 0.0018	-0.0069	-0.0025	-0.0072	-0.0050	-0.0041	-0.0037	-0.0110	-0.0050	-0.0039	-0.0152	-0.0023	 0.0372	-0.0141	-0.0043	-0.0077	 0.0022	-0.0070	-0.0033	-0.0031	-0.0051	-0.0124	-0.0061	-0.0067	-0.0006	-0.0030	 0.0761	-0.0056	-0.0056	-0.0044	-0.0096	-0.0036	-0.0060	-0.0048	 0.0167	-0.0042	-0.0062	-0.0055	 0.1051	-0.0026	-0.0096	-0.0038	-0.0085	-0.0033	-0.0076	-0.0084	-0.0084	-0.0117	-0.0076	-0.0026	-0.0044	-0.0050	-0.0008	-0.0152	-0.0058	 0.2898	-0.0082	-0.0159	-0.0148	 0.0038	-0.0044	-0.0076	-0.0013	-0.0034	-0.0054	-0.0100	-0.0060	-0.0128	-0.0059	-0.0040	-0.0047	-0.0086	-0.0119	-0.0138	-0.0099	-0.0009	-0.0018	-0.0042	-0.0068	-0.0064	-0.0007	-0.0046	-0.0049	 0.0175	-0.0073	-0.0043	-0.0065	-0.0087	-0.0043	-0.0078	-0.0045	-0.0145	-0.0064	-0.0059	-0.0144	-0.0101	-0.0097	-0.0003	-0.0057	-0.0021	-0.0101	-0.0049	-0.0040	-0.0017	-0.0018	-0.0067	-0.0029	-0.0032	-0.0121	-0.0029	-0.0057	-0.0019	-0.0041	-0.0023	-0.0049	-0.0061	-0.0055	-0.0163	-0.0101	-0.0129	-0.0051	-0.0019	-0.0037	-0.0050	-0.0044	-0.0068	-0.0066	-0.0044	-0.0063	-0.0006	-0.0056	-0.0035	-0.0031	-0.0057	-0.0064	-0.0080	-0.0034	-0.0045	-0.0010	-0.0082	-0.0057	-0.0078	-0.0139	-0.0042	-0.0065	-0.0101	-0.0127	-0.0076	-0.0068	-0.0068	-0.0026	-0.0048
PC3	 0.0004	 0.0107	 0.0067	 0.0133	 0.0067	 0.0026	 0.0067	-0.0041	-0.0128	 0.0074	 0.0137	 0.0128	 0.0082	-0.0105	-0.0016	 0.0276	 0.0201	-0.1056	-0.0083	 0.0197	-0.0461	 0.0012	 0.0257	 0.0400	-0.0091	 0.0057	-0.0091	 0.0223	 0.0316	 0.0060	-0.0124	-0.0781	 0.0069	-0.0006	-0.0290	 0.0079	 0.0311	-0.0063	 0.0029	 0.0086	 0.0179	 0.0266	 0.0331	 0.0064	 0.0049	 0.0178	-0.0046	 0.0266	-0.0109	 0.0031	 0.0266	-0.0018	 0.0071	 0.0231	 0.0277	 0.0088	-0.0151	-0.0952	 0.0149	-0.0141	-0.0681	-0.0079	 0.0146	-0.0603	-0.0102	 0.0272	 0.0189	-0.0076	 0.0165	 0.0189	 0.0207	 0.0066	 0.0011	 0.0115	-0.0695	 0.0096	 0.0082	 0.0214	 0.0173	 0.0040	 0.0119	 0.0121	 0.0023	 0.0080	 0.0233	 0.0104	 0.0151	 0.0399	 0.0141	 0.0058	 0.0014	 0.0080	 0.0189	 0.0144	 0.0063	-0.0008	 0.0033	 0.0049	-0.0205	 0.0219	 0.0228	-0.0029	-0.0606	-0.0004	-0.0025	 0.0166	 0.0219	 0.0184	 0.0112	 0.0055	 0.0151	-0.0068	-0.0007	-0.0099	 0.0009	 0.0083	 0.0040	 0.0252	 0.0057	-0.0759	 0.0161	 0.0117	 0.0016	 0.0069	 0.0115	 0.0307	-0.0122	 0.0187	 0.0098	 0.0209	 0.0142	 0.0083	 0.0038	 0.0132	 0.0225	 0.0287	-0.0044	 0.0142	 0.0082	 0.0060	-0.0026	 0.0107	 0.0052	 0.0102	 0.0101	 0.0002	 0.0167	 0.0161	 0.0217	 0.0025	 0.0152	 0.0457	 0.0066	-0.1092	 0.0222	 0.0058	 0.0154	-0.0015	 0.0049	 0.0191	 0.0048	-0.0046	 0.0394	 0.0171	 0.0145	-0.0206	-0.0024	 0.0115	-0.0043	-0.0097	-0.0161	 0.0241	 0.0054	 0.0171
PC4	-0.0015	-0.0038	-0.0144	 0.1111	 0.0275	 0.0150	 0.0028	 0.0020	 0.0014	-0.0139	 0.0051	 0.0210	-0.0119	 0.0023	-0.0007	 0.0170	 0.0002	 0.0190	 0.0063	 0.0035	-0.0606	-0.0052	-0.0115	 0.0145	 0.0000	 0.0029	 0.0033	-0.0032	 0.0136	-0.0106	-0.0009	 0.0083	-0.0019	-0.0073	-0.1345	 0.0063	 0.0149	 0.0090	-0.0059	-0.0003	 0.0004	 0.0146	 0.0224	-0.0145	-0.0020	 0.0152	 0.0227	 0.0001	-0.2112	-0.0116	-0.0034	 0.0042	 0.0130	-0.0115	-0.0037	-0.0092	-0.0586	-0.0104	 0.0121	-0.0131	 0.0266	 0.0027	 0.0073	 0.0071	-0.0173	 0.0090	-0.0024	 0.0255	-0.0116	-0.0041	-0.0069	 0.0076	 0.0033	 0.0036	-0.0052	 0.0099	 0.0065	 0.0909	-0.0069	 0.0162	 0.0081	 0.0301	-0.0175	 0.0071	 0.0265	 0.0008	-0.0191	-0.0155	-0.0180	 0.0178	-0.0054	-0.0069	 0.0141	 0.0058	 0.0112	 0.0032	-0.0120	-0.0044	 0.0218	 0.0053	 0.0197	 0.0065	-0.0020	 0.0224	 0.0103	-0.0527	 0.0193	-0.0092	-0.0044	-0.0153	 0.0207	-0.0033	-0.0065	 0.0006	 0.0058	 0.0179	 0.0029	 0.0053	 0.0005	 0.0057	 0.0016	 0.0106	 0.0049	 0.0083	 0.0020	 0.0071	-0.0101	 0.0107	 0.0169	-0.0074	 0.0044	-0.0054	 0.0116	-0.0150	-0.0016	-0.0043	-0.0100	 0.0003	-0.0035	 0.0066	-0.0178	 0.0032	 0.0091	-0.0011	 0.0029	 0.0049	-0.0056	-0.0015	 0.0154	 0.0092	-0.0111	 0.0113	-0.0104	 0.0057	-0.0032	 0.0025	-0.0024	-0.0103	 0.0132	-0.0048	-0.0022	 0.0015	 0.0016	 0.0059	-0.0034	-0.0156	-0.0011	-0.0082	 0.0056	-0.0080	-0.0064	 0.0198	 0.0112	-0.0016
PC5	 0.0112	-0.0083	 0.0296	 0.0262	-0.0057	 0.0228	 0.0143	-0.0016	 0.0086	 0.0379	-0.0403	-0.0015	 0.0331	 0.0002	 0.0127	 0.0219	 0.0250	-0.0377	-0.0024	 0.0049	-0.0095	-0.0012	-0.0187	-0.0514	 0.0197	 0.0208	 0.0240	 0.0190	-0.1150	 0.0113	 0.0167	-0.0011	 0.0038	 0.0298	-0.0056	-0.0079	-0.1417	 0.0336	-0.0230	 0.0423	 0.0328	-0.0590	-0.0888	-0.0121	 0.0141	 0.0205	-0.1009	 0.0277	-0.0423	 0.0099	 0.0404	 0.0037	-0.0218	 0.0367	 0.0388	 0.0132	-0.0057	-0.0038	 0.0248	 0.0324	-0.0549	-0.0151	 0.0152	-0.0013	 0.0034	-0.0066	 0.0163	-0.0269	 0.0099	 0.0301	 0.0172	 0.0109	 0.0116	 0.0291	-0.0049	-0.0055	 0.0247	 0.0326	 0.0176	 0.0109	 0.0207	-0.1015	-0.0222	-0.0003	-0.1343	 0.0230	 0.0384	 0.0468	 0.0031	-0.0125	 0.0125	 0.0098	 0.0014	-0.0002	 0.0003	 0.0078	 0.0183	-0.0040	-0.0140	 0.0097	-0.0025	 0.0090	-0.0067	-0.0091	 0.0292	-0.0076	 0.0173	 0.0201	 0.0310	 0.0169	-0.0407	 0.0281	 0.0040	 0.0027	-0.0144	-0.0248	-0.0084	 0.0320	 0.0089	 0.0304	 0.0073	 0.0332	 0.0215	 0.0241	 0.0334	-0.0825	-0.0086	-0.0048	 0.0112	 0.0196	 0.0138	 0.0273	 0.0019	 0.0175	 0.0085	 0.0214	 0.0318	 0.0081	 0.0170	-0.0102	 0.0163	-0.0042	 0.0002	 0.0032	-0.0004	 0.0085	 0.0105	-0.0103	 0.0146	 0.0191	 0.0189	-0.0370	 0.0183	 0.0045	 0.0237	 0.0171	 0.0286	-0.0058	 0.0152	-0.0080	 0.0326	 0.0173	-0.0081	 0.0115	-0.0063	-0.0024	 0.0185	 0.0249	 0.0141	 0.0133	-0.0157	 0.0098	 0.0151	-0.0138
InferredCov1	-0.0440388135612011	0.0856144726276398	0.0651502162218094	-0.0538289621472359	-0.0577680952847004	0.0352011434733868	0.0299356654286385	0.0398021638393402	0.0416568443179131	-0.0601436495780945	0.00489369966089725	0.0276991687715054	0.0133526101708412	-0.0231637768447399	0.00142232025973499	0.00767721654847264	-0.0362525284290314	-0.0417926460504532	0.0231376029551029	-0.0604835934937	0.0356545709073544	-0.00666008330881596	0.0391048230230808	0.0225675590336323	0.0362103283405304	0.00834987498819828	0.015113128349185	0.0211975686252117	0.0373136103153229	0.0576449371874332	0.0142383771017194	0.0509408302605152	-0.0703743100166321	-0.0178389754146338	0.00932471267879009	-0.0439894981682301	0.0456333644688129	-0.0196191351860762	0.00617616437375546	-0.0242945291101933	0.0406830236315727	0.0377049334347248	-0.0271386615931988	-0.0330498218536377	-0.000182615825906396	-0.0629405602812767	0.054848674684763	0.0305511076003313	0.00341392448171973	0.0701008662581444	0.0283292979001999	0.0158980153501034	0.0204961132258177	0.0239486657083035	0.0538517162203789	0.0211003348231316	-0.013732192106545	-0.0482663549482822	0.0469143986701965	-0.0246758721768856	0.0192520022392273	0.0410241521894932	0.0175050813704729	-0.0225671790540218	-0.0592890605330467	-0.0263990480452776	-0.013861820101738	-0.00891727488487959	-0.0225624274462461	0.0513898730278015	-0.0118209654465318	0.0597356036305428	-0.0367641001939774	-0.0608266443014145	0.0107859326526523	-0.033515065908432	0.031570240855217	0.00990672130137682	-0.0142266247421503	-0.0357172153890133	-0.0212881248444319	-0.00580255128443241	0.0472276657819748	-0.024407709017396	-0.0508496053516865	0.0169713292270899	-0.00346322264522314	0.0262352507561445	0.00319314980879426	-0.0160639341920614	-0.027903463691473	-0.0640251487493515	-0.0176938101649284	-0.030922532081604	-0.0169890802353621	-0.0174943469464779	-0.0578488744795322	-0.000335068092681468	-0.0157974306493998	-0.0576537474989891	-0.0305752754211426	0.0419218204915524	0.00830021873116493	-0.0411014035344124	0.0206917058676481	-0.0222099255770445	-0.0669482052326202	-0.0486937649548054	-0.0367884561419487	-0.0476224273443222	-0.0245002172887325	-0.0171017721295357	-0.0324301943182945	-0.0374655723571777	-0.0551067590713501	-0.0235788598656654	0.0228224471211433	-0.0172986034303904	-0.0445583462715149	-0.0111579885706306	0.00387717690318823	0.0143658677116036	-0.0565623119473457	0.00742254732176661	0.0214587561786175	0.0289734527468681	-0.0010626413859427	0.0529480017721653	-0.0557614155113697	-0.0140482112765312	0.039287019520998	0.0079096918925643	0.0283784791827202	0.0379333347082138	-0.0558847114443779	-0.0549283511936665	0.0424558557569981	0.0218786895275116	-0.0674964338541031	-0.00713765248656273	-0.0555790700018406	-0.0258570797741413	0.00114540732465684	-0.0648752450942993	0.0581210516393185	0.0609997846186161	0.0483414642512798	0.052087489515543	0.0060215312987566	0.0441828928887844	-0.0639628693461418	-0.0412859208881855	0.0551982000470161	0.0108745759353042	0.0208720117807388	-0.0574199706315994	0.0282957796007395	0.0152912251651287	0.0454073958098888	0.0430477596819401	-0.0056627388112247	0.0498591549694538	-0.00438558263704181	-0.0195277892053127	-0.0543631911277771	-0.000308784772641957	0.0493607111275196	0.0498580411076546	0.0219632405787706	0.0139279253780842	0.0462175346910954	0.0422255955636501	0.0521699041128159	0.0378834493458271
InferredCov2	0.0576292984187603	0.0488681495189667	0.0364112742245197	0.0590451844036579	0.0389706343412399	-0.00893355347216129	-0.00824789702892303	0.00571180088445544	-0.00971576571464539	0.0460806712508202	-0.0521174781024456	-0.0133238080888987	-0.0420435033738613	-0.0818517729640007	-0.0715459436178207	-0.0510718524456024	0.0316796228289604	0.016189843416214	0.0158945415169001	0.0423693880438805	0.0119634950533509	-0.0293764173984528	0.00630000047385693	0.00416334858164191	-0.0285829864442348	-0.0538845174014568	0.00930124800652266	0.0218809824436903	-0.0191947035491467	0.0313054621219635	-0.053731057792902	0.0342371575534344	0.0521004348993301	0.0133723355829716	-0.0533567667007446	0.0386646613478661	0.0282947923988104	-0.0183797832578421	0.0181599520146847	0.0309650003910065	0.0347555503249168	0.0017332179704681	-0.0429096147418022	-0.0330330692231655	-0.0561858341097832	0.0200422946363688	0.044487114995718	-0.0352652557194233	0.0378664061427116	0.0373028852045536	0.0129314493387938	-0.031986940652132	-0.00966740492731333	0.0147206038236618	0.0225226283073425	-0.0134537573903799	-0.044433731585741	0.0384098589420319	0.032618023455143	-0.0665958151221275	0.0232903826981783	0.0160309933125973	-0.00842040684074163	-0.0284330248832703	0.0500560626387596	-0.0354605726897717	-0.0874340310692787	-0.0225989017635584	-0.0706081688404083	0.0356963127851486	-0.0645746514201164	0.0162672940641642	0.00725970091298223	0.036123976111412	-0.0324271246790886	0.0306226089596748	-0.0110806794837117	0.0289213452488184	-0.0557929687201977	-0.0585250854492188	-0.06153779104352	-0.0716528296470642	0.0223989114165306	-0.0681751370429993	0.0101367123425007	-0.0316151976585388	-0.0353160910308361	-0.0120589453727007	0.0135619714856148	-0.0794893056154251	-0.0424323379993439	0.0319521315395832	-0.0292173381894827	0.0112426839768887	-0.0147399986162782	-0.0573362298309803	0.0623713508248329	-0.0593753159046173	-0.074393630027771	0.0452615059912205	-0.0630223453044891	0.00575184263288975	-0.0476308017969131	0.030922669917345	0.0248565543442965	0.00920845940709114	0.0536373257637024	-0.0149762379005551	-0.00142637791577727	0.0194035582244396	-0.0254569593816996	-0.0796327441930771	-0.0377895310521126	-0.0345411635935307	0.0695910304784775	-0.0742493495345116	-0.00614530174061656	-0.0676219835877419	0.00643746554851532	0.042865414172411	0.0344600640237331	-0.0569247342646122	0.0575289316475391	-0.0518172830343246	0.0161379277706146	0.00897007808089256	-0.052861176431179	0.0457012765109539	0.0502189695835114	-0.0464005246758461	0.00911963544785976	-0.0148742739111185	0.0230458248406649	0.00746179092675447	0.040870163589716	0.0540112815797329	0.0257075522094965	0.0179812386631966	0.0325271598994732	0.0119234779849648	0.0479415617883205	0.0435809046030045	0.0313051342964172	0.045152273029089	0.0282423347234726	0.0405726283788681	0.0371479466557503	0.0306846313178539	-0.0462072640657425	0.0284276902675629	0.0624895803630352	-0.0532728619873524	0.0316917896270752	-0.0360747054219246	-0.0211379863321781	0.0440353229641914	0.0115898689255118	-0.0416393391788006	0.0390667468309402	0.00510640209540725	-0.0140718668699265	0.0528450645506382	0.0295240599662066	0.00114362814929336	0.0544049851596355	0.0247466433793306	0.0319771021604538	0.0302925873547792	-0.039721317589283	-0.00349143007770181	0.028400307521224	0.0242282692342997	0.0320154279470444	-0.00768660428002477
InferredCov3	-0.0123339919373393	0.0838314890861511	0.0553935021162033	0.00284079159609973	-0.0191386677324772	0.0352227352559566	0.0389767922461033	0.0246050916612148	0.0682338103652	0.0651494264602661	-0.0350353084504604	0.043872244656086	-0.0215456504374743	0.0732308179140091	0.0461173094809055	0.0363928824663162	0.05139235034585	-0.00279552838765085	0.00685645453631878	0.0300521664321423	0.00526598561555147	-0.0204941388219595	-0.0469502918422222	-0.0391028486192226	0.0736545771360397	0.03858732432127	0.00595010817050934	-0.0804382562637329	0.0415866747498512	0.00670206546783447	0.0529991090297699	-0.0739347040653229	0.0116554806008935	0.0105252703651786	0.0440110899507999	0.102456741034985	0.040892917662859	0.0279400628060102	-0.0464714430272579	-0.0887405425310135	-0.0812489539384842	0.00111809931695461	0.0759608373045921	0.0350222028791904	-0.0740436539053917	0.0439983978867531	0.0182796474546194	0.0142510952427983	-0.0358248427510262	-0.00656478758901358	0.0338996015489101	-0.0470384545624256	0.0111394412815571	-0.0696677193045616	0.0762320980429649	-0.0784026458859444	0.0459640882909298	-0.0149306189268827	-0.0187508724629879	-0.030194990336895	-0.0403991490602493	0.00239667925052345	-0.11025208979845	0.0378148965537548	-0.00516155268996954	-0.0313173793256283	-0.0199964176863432	-0.0716392770409584	0.0241212584078312	0.0142734814435244	-0.0642565861344337	0.0763722583651543	-0.0457921102643013	0.0085956547409296	0.000495361629873514	-0.0469360388815403	-0.0210035555064678	-0.143601596355438	-0.0354723259806633	-0.0518539063632488	0.0450843386352062	-0.0208488591015339	0.017122695222497	0.0770911648869514	0.00354701140895486	0.00333793135359883	-0.0879301875829697	-0.0618439167737961	-0.070642851293087	-0.00818264670670033	0.0679307207465172	0.0638194009661674	-0.0476086735725403	-0.0481464639306068	-0.156051382422447	-0.0345872677862644	-0.00973844062536955	0.0377382859587669	-0.0575730614364147	0.0160810723900795	0.0299952793866396	0.0260805152356625	0.0464172624051571	-0.0296006929129362	-0.020381098613143	-0.0508600994944572	0.0334809385240078	0.0127195091918111	-0.0804212093353271	-0.022075030952692	-0.041847862303257	0.0451315157115459	-0.00968047697097063	0.062799870967865	-0.0140531482174993	-0.045760165899992	-0.0674402341246605	0.0019233952043578	0.0277376770973206	0.000928178778849542	-0.147805124521255	0.0152107235044241	0.0372865423560143	0.0321364998817444	-0.0859420076012611	0.0100132804363966	0.0088691171258688	-0.0320086739957333	0.059131421148777	-0.0411480590701103	0.00260499329306185	-0.0231426786631346	0.032606016844511	-0.0864698588848114	5.36393308721017e-05	0.0593530312180519	-0.00472717359662056	-0.0169554986059666	0.0354464054107666	0.0955252125859261	0.0450798086822033	-0.0366633795201778	-0.154662892222404	-0.00498327519744635	0.0835674181580544	0.000108541869849432	0.0355864204466343	0.0801689475774765	-0.0137122273445129	-0.03657016903162	0.00800530798733234	0.0535663403570652	0.0125671997666359	-0.00638497853651643	0.0575253628194332	0.0223285555839539	0.00669667543843389	0.0762639194726944	-0.00795581005513668	0.0124294487759471	-0.033955667167902	0.0648031309247017	-0.0260267425328493	-0.0251195337623358	0.0841883197426796	-0.0420811921358109	0.0859066396951675	0.0237944442778826	0.00581101328134537	-0.0155573962256312	0.0647799596190453	0.0216704607009888	-0.0495702214539051	0.0185246467590332
InferredCov4	-0.126334369182587	0.0394500941038132	0.00294714048504829	-0.0651857852935791	0.0727571398019791	-0.00536699313670397	0.0841857194900513	-0.0234098583459854	0.00850419048219919	-0.0336856320500374	0.0465090908110142	0.0039470037445426	-0.0428826957941055	-0.0279316399246454	-0.0681951195001602	-0.0164168030023575	-0.0413950681686401	-0.0150652322918177	0.0279557649046183	0.0422014221549034	0.00480688828974962	-0.0730740055441856	0.0621971786022186	0.113161467015743	-0.031055361032486	-0.0766622200608253	-0.0259801875799894	0.0671499893069267	0.024275055155158	-0.0124130360782146	-0.030602365732193	-0.0733372122049332	0.0943277254700661	0.0259725693613291	-0.0358879454433918	0.00401600310578942	0.0342925786972046	0.00917153246700764	-0.012480903416872	-0.0757714658975601	-0.0136365871876478	-0.0172936916351318	0.019560519605875	0.0572198182344437	-0.072522297501564	0.060569453984499	-0.0396116897463799	0.0238270182162523	0.000193183645023964	-0.00969756953418255	0.0116718132048845	-0.0532986968755722	-0.0448840372264385	-0.0333218686282635	0.0179057735949755	-0.0194656532257795	-0.0172742698341608	-0.00711698876693845	-0.0388734564185143	-0.00311095546931028	0.0807043090462685	-0.0638671889901161	0.00981048122048378	0.0458311960101128	-0.0105028664693236	-0.0464862436056137	-0.0293754022568464	0.107668377459049	-0.00904423277825117	-0.0348785556852818	-0.0715326964855194	0.0307699851691723	0.0751621052622795	0.110420562326908	-0.0742031410336494	-0.00340708461590111	-0.0173295084387064	-0.0569903776049614	0.0935197696089745	0.0617660358548164	0.0151758622378111	-0.0429897643625736	0.044753011316061	0.0739640742540359	0.0686089918017387	-0.00994151085615158	0.0609526075422764	0.00519931828603148	0.00740067614242435	-0.000562548637390137	-0.031980212777853	0.0336522497236729	0.0399748049676418	-0.0153226023539901	0.023604903370142	-0.0505439005792141	-0.115073353052139	0.0216117464005947	-0.0926943123340607	-0.0314207002520561	-0.0339717790484428	0.0565971881151199	-0.0655436590313911	0.0109116267412901	-0.0144618023186922	-0.0216032154858112	0.00497320760041475	0.0342177003622055	-0.013949541375041	0.0352121032774448	-0.0301938857883215	-0.0362278968095779	0.0382180660963058	-0.0100557375699282	-0.0933985188603401	0.0327270142734051	0.0356064662337303	0.0848264843225479	-0.0826620757579803	-0.00141618645284325	-0.0819786489009857	-0.0024995431303978	-0.0501131825149059	0.0103367632254958	-0.0220112707465887	0.157626241445541	-0.0205922368913889	1.81137875188142e-06	-0.0811088681221008	0.0303963217884302	0.0764891281723976	0.00953119061887264	-0.0164875220507383	-0.00366474781185389	0.00746419047936797	-0.0651261284947395	0.0222741812467575	0.0572296716272831	0.0955340638756752	-0.054332822561264	-0.0310483183711767	0.0531043447554111	0.02022366784513	0.122363373637199	0.00511226942762733	-0.00900784973055124	0.025072518736124	0.0514829270541668	-0.0247728601098061	0.02217205055058	-0.0255052167922258	0.117496214807034	0.000611956813372672	0.0655364468693733	-0.0683854445815086	0.0140299359336495	0.0565635003149509	0.00118851440493017	-0.00083147082477808	-0.007293660659343	-0.0317569114267826	-0.00627451110631227	-0.0195834767073393	0.0125936241820455	-0.0841724723577499	0.0765371099114418	-0.00289524858817458	-0.0383225604891777	-0.0705673545598984	-0.0807455703616142	0.00562583142891526	-0.0186190865933895	0.0228536240756512	-0.0215123649686575
