ID	GTEX-1117F	GTEX-1122O	GTEX-117YX	GTEX-11DXX	GTEX-11DXZ	GTEX-11DYG	GTEX-11EM3	GTEX-11GS4	GTEX-11I78	GTEX-11ONC	GTEX-11TT1	GTEX-11UD2	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZUS	GTEX-12696	GTEX-12WSD	GTEX-12WSE	GTEX-12WSK	GTEX-12WSL	GTEX-12ZZX	GTEX-131XF	GTEX-131XG	GTEX-131YS	GTEX-132AR	GTEX-1399R	GTEX-1399S	GTEX-1399U	GTEX-139YR	GTEX-13CF3	GTEX-13FH7	GTEX-13FHP	GTEX-13FTW	GTEX-13FXS	GTEX-13N11	GTEX-13NZA	GTEX-13O21	GTEX-13O61	GTEX-13OVG	GTEX-13OW8	GTEX-13PL7	GTEX-13PVR	GTEX-13QBU	GTEX-13QJC	GTEX-13RTJ	GTEX-13S7M	GTEX-13S86	GTEX-13U4I	GTEX-13VXT	GTEX-13VXU	GTEX-13W3W	GTEX-13X6J	GTEX-1445S	GTEX-146FH	GTEX-147F4	GTEX-14BMV	GTEX-14C38	GTEX-14C5O	GTEX-14E1K	GTEX-14E7W	GTEX-14H4A	GTEX-14PJ4	GTEX-14PJ6	GTEX-14PJM	GTEX-14PN3	GTEX-14XAO	GTEX-15CHC	GTEX-15CHQ	GTEX-15CHR	GTEX-15DDE	GTEX-15ER7	GTEX-15RJ7	GTEX-15SHU	GTEX-15SHV	GTEX-16YQH	GTEX-17F9E	GTEX-17F9Y	GTEX-17GQL	GTEX-17HII	GTEX-18A66	GTEX-18A67	GTEX-18A7A	GTEX-18A7B	GTEX-1A32A	GTEX-1A8G6	GTEX-1A8G7	GTEX-1AX8Z	GTEX-1AX9I	GTEX-1AX9K	GTEX-1AYCT	GTEX-1AYD5	GTEX-1B8KE	GTEX-1B8SG	GTEX-1B932	GTEX-1B97J	GTEX-1BAJH	GTEX-1C64O	GTEX-1C6WA	GTEX-1CAMS	GTEX-1CB4E	GTEX-1EKGG	GTEX-1EU9M	GTEX-1EX96	GTEX-1F5PK	GTEX-1F6I4	GTEX-1GL5R	GTEX-1GMR3	GTEX-1GMR8	GTEX-1GN1U	GTEX-1IDJD	GTEX-1JMQJ	GTEX-1JN1M	GTEX-1K9T9	GTEX-1KXAM	GTEX-1LGOU	GTEX-1LGRB	GTEX-1LVAN	GTEX-1M5QR	GTEX-1OFPY	GTEX-1OKEX	GTEX-1QAET	GTEX-1QCLZ	GTEX-1QP29	GTEX-1QP2A	GTEX-1QPFJ	GTEX-1R46S	GTEX-1R9K4	GTEX-NPJ7	GTEX-NPJ8	GTEX-O5YV	GTEX-O5YW	GTEX-OHPL	GTEX-OHPN	GTEX-OIZF	GTEX-OIZH	GTEX-OOBJ	GTEX-P4PP	GTEX-PSDG	GTEX-PWCY	GTEX-PX3G	GTEX-Q2AH	GTEX-QDVN	GTEX-QEG5	GTEX-QEL4	GTEX-QESD	GTEX-QLQ7	GTEX-QMRM	GTEX-QV44	GTEX-R53T	GTEX-R55G	GTEX-REY6	GTEX-RN64	GTEX-RTLS	GTEX-RU72	GTEX-RUSQ	GTEX-RWS6	GTEX-S32W	GTEX-S3XE	GTEX-S4Z8	GTEX-SE5C	GTEX-SNMC	GTEX-T2YK	GTEX-U3ZH	GTEX-U3ZN	GTEX-U4B1	GTEX-U8XE	GTEX-UJHI	GTEX-UJMC	GTEX-UPK5	GTEX-VUSG	GTEX-WEY5	GTEX-WFG7	GTEX-WHPG	GTEX-WHSE	GTEX-WHWD	GTEX-WRHU	GTEX-WY7C	GTEX-WYJK	GTEX-X5EB	GTEX-XGQ4	GTEX-XPT6	GTEX-XPVG	GTEX-XQ8I	GTEX-XV7Q	GTEX-Y114	GTEX-Y3IK	GTEX-Y5V6	GTEX-Y8E4	GTEX-YEC3	GTEX-YEC4	GTEX-YF7O	GTEX-YFC4	GTEX-YJ8O	GTEX-ZAB4	GTEX-ZAB5	GTEX-ZDYS	GTEX-ZF29	GTEX-ZF3C	GTEX-ZG7Y	GTEX-ZGAY	GTEX-ZLFU	GTEX-ZPCL	GTEX-ZPIC	GTEX-ZPU1	GTEX-ZQG8	GTEX-ZT9W	GTEX-ZUA1	GTEX-ZV7C	GTEX-ZVT2	GTEX-ZYFC	GTEX-ZYFG	GTEX-ZYT6	GTEX-ZZPU
PC1	-0.0867	 0.0139	-0.0240	 0.0141	-0.0898	-0.0941	 0.0145	 0.0091	 0.0140	 0.0145	-0.0217	 0.0140	 0.0154	 0.0144	 0.0135	 0.0149	-0.1049	 0.0150	 0.0148	 0.0145	 0.0046	-0.0213	 0.0151	 0.0141	 0.0158	 0.0165	 0.0145	 0.0133	 0.0159	 0.0145	 0.0146	-0.0923	 0.0106	-0.0986	-0.0942	 0.0144	 0.0153	-0.0235	 0.0154	 0.0140	 0.0160	 0.0150	 0.0146	 0.0145	 0.0144	 0.0147	 0.0152	 0.0151	-0.0868	 0.0148	 0.0147	 0.0103	 0.0143	 0.0126	 0.0077	 0.0145	 0.0149	 0.0135	-0.0858	 0.0147	 0.0146	 0.0135	 0.0146	 0.0145	 0.0147	 0.0148	 0.0149	 0.0139	 0.0108	-0.0980	 0.0146	-0.0902	 0.0077	 0.0139	 0.0128	-0.0089	 0.0149	 0.0156	 0.0132	 0.0142	 0.0130	 0.0121	 0.0147	 0.0151	 0.0150	 0.0134	 0.0150	 0.0140	 0.0058	 0.0156	-0.0984	 0.0156	 0.0148	 0.0160	 0.0150	 0.0138	-0.1038	 0.0145	-0.0232	 0.0141	 0.0157	 0.0148	 0.0118	 0.0148	-0.0876	 0.0138	 0.0159	 0.0157	 0.0146	 0.0149	 0.0143	 0.0135	 0.0156	 0.0157	 0.0151	-0.0032	-0.0237	 0.0146	 0.0072	 0.0143	 0.0149	 0.0151	 0.0130	 0.0159	 0.0115	 0.0140	 0.0148	 0.0141	 0.0164	 0.0148	 0.0058	 0.0158	 0.0109	 0.0141	 0.0084	-0.1026	 0.0136	 0.0157	 0.0140	 0.0142	-0.0724	 0.0153	 0.0152	 0.0113	 0.0146	-0.0241	 0.0154	 0.0150	-0.0028	 0.0155	 0.0089	 0.0143	 0.0143	-0.0232	 0.0158	 0.0140	 0.0130	 0.0159	 0.0143	 0.0143	 0.0150	-0.0925	 0.0104	 0.0135	 0.0152	 0.0149	-0.0911	-0.0828	 0.0153	 0.0163	 0.0143	 0.0119	 0.0039	 0.0121	 0.0148	 0.0139	 0.0139	 0.0151	 0.0136	 0.0148	 0.0139	 0.0151	 0.0142	 0.0161	-0.1079	-0.0831	 0.0148	 0.0071	 0.0147	 0.0141	 0.0140	 0.0147	 0.0135	 0.0138	 0.0154	 0.0136	 0.0141	 0.0146	 0.0142	 0.0147	-0.1001	 0.0152	 0.0153	-0.0853	 0.0153	 0.0143	 0.0154	-0.0822	 0.0157	-0.0934	 0.0147	 0.0134	 0.0135
PC2	-0.0132	-0.0097	 0.2897	-0.0083	-0.0120	-0.0131	-0.0059	-0.0024	-0.0074	-0.0098	-0.0089	-0.0047	-0.0085	-0.0046	-0.0030	-0.0065	-0.0190	-0.0074	-0.0060	-0.0060	 0.0575	 0.0021	-0.0055	-0.0062	-0.0053	-0.0069	-0.0025	-0.0072	-0.0041	-0.0037	-0.0050	-0.0136	-0.0039	-0.0140	-0.0110	-0.0068	-0.0023	 0.0372	-0.0066	-0.0048	-0.0043	-0.0064	-0.0077	-0.0063	-0.0009	-0.0004	-0.0070	-0.0052	-0.0107	-0.0062	-0.0070	-0.0013	-0.0048	-0.0076	 0.0025	-0.0067	-0.0100	-0.0045	-0.0184	-0.0053	-0.0057	-0.0095	-0.0056	-0.0009	-0.0060	-0.0048	-0.0061	-0.0007	-0.0038	-0.0148	-0.0031	-0.0135	-0.0046	-0.0034	-0.0016	 0.1241	-0.0012	-0.0072	-0.0080	-0.0084	-0.0061	-0.0050	-0.0062	 0.0017	-0.0039	-0.0081	-0.0076	-0.0080	-0.0070	-0.0072	-0.0165	-0.0026	-0.0035	-0.0034	-0.0054	-0.0050	-0.0152	-0.0122	 0.2898	-0.0071	-0.0057	-0.0040	-0.0047	-0.0046	-0.0120	 0.0038	-0.0076	-0.0099	-0.0012	-0.0042	-0.0041	-0.0046	-0.0054	-0.0100	-0.0059	 0.0780	 0.2672	-0.0031	 0.0072	-0.0099	 0.0007	-0.0042	-0.0002	-0.0064	-0.0007	-0.0011	-0.0043	 0.0115	-0.0062	-0.0073	 0.0097	-0.0060	-0.0059	-0.0080	 0.0077	-0.0168	-0.0046	-0.0031	-0.0054	-0.0049	-0.0125	-0.0076	-0.0022	-0.0002	-0.0060	 0.2927	-0.0070	-0.0017	 0.0009	-0.0048	-0.0009	-0.0024	-0.0054	 0.2929	-0.0051	-0.0075	-0.0050	-0.0073	-0.0080	-0.0010	-0.0058	-0.0170	-0.0035	-0.0067	-0.0066	-0.0042	-0.0160	-0.0141	-0.0059	-0.0101	-0.0097	-0.0003	 0.0511	-0.0053	-0.0055	-0.0043	-0.0067	-0.0029	-0.0121	-0.0019	-0.0084	-0.0023	-0.0045	-0.0077	-0.0163	-0.0129	-0.0052	-0.0002	-0.0061	-0.0044	-0.0068	-0.0084	-0.0052	-0.0021	-0.0063	-0.0008	-0.0031	-0.0031	-0.0064	-0.0057	-0.0080	-0.0082	-0.0057	-0.0079	-0.0078	-0.0061	-0.0060	-0.0080	-0.0076	-0.0143	-0.0026	-0.0088	-0.0053
PC3	-0.0062	 0.0067	 0.0133	 0.0026	 0.0067	 0.0034	 0.0096	-0.1295	-0.0128	 0.0155	 0.0094	 0.0107	 0.0164	 0.0131	-0.0154	 0.0167	 0.0003	 0.0111	 0.0201	 0.0110	 0.0358	-0.0461	 0.0012	-0.0143	 0.0236	 0.0400	-0.0091	 0.0057	 0.0223	 0.0316	-0.0124	 0.0110	-0.0781	 0.0031	 0.0048	 0.0141	-0.0006	-0.0290	-0.0014	 0.0004	 0.0311	 0.0256	-0.0063	-0.0245	 0.0167	 0.0398	-0.0013	 0.0119	-0.0039	-0.0007	 0.0086	-0.0805	 0.0219	-0.0469	-0.1715	 0.0098	 0.0382	-0.0129	 0.0000	 0.0120	 0.0031	 0.0152	 0.0031	 0.0290	 0.0277	 0.0088	 0.0082	 0.0039	-0.0945	-0.0017	-0.0079	 0.0115	 0.0038	-0.0049	-0.0180	 0.0025	 0.0147	 0.0141	-0.0052	-0.0076	 0.0114	-0.0179	 0.0259	 0.0286	 0.0027	-0.0190	 0.0207	-0.0047	 0.0101	 0.0038	 0.0084	 0.0066	 0.0108	 0.0187	 0.0158	 0.0115	 0.0096	 0.0246	 0.0214	 0.0125	 0.0055	 0.0212	-0.0821	 0.0128	 0.0063	 0.0121	 0.0080	 0.0188	 0.0252	 0.0152	-0.0209	 0.0265	 0.0151	 0.0399	 0.0014	-0.0675	 0.0172	-0.0027	-0.1670	 0.0033	 0.0172	 0.0219	-0.0050	-0.0029	-0.0606	-0.0218	 0.0184	 0.0515	 0.0083	-0.0034	-0.1574	 0.0265	-0.0617	 0.0188	-0.1155	 0.0023	-0.0120	 0.0053	-0.0016	 0.0168	 0.0237	 0.0185	 0.0042	-0.0602	 0.0203	 0.0149	 0.0310	-0.0017	 0.0188	 0.0141	-0.1411	 0.0226	 0.0115	 0.0178	 0.0095	 0.0067	 0.0049	 0.0402	 0.0304	 0.0356	 0.0062	 0.0135	-0.0038	-0.0025	 0.0022	 0.0074	-0.0019	 0.0114	 0.0083	 0.0252	 0.0057	-0.0759	 0.0192	-0.0489	-0.0003	 0.0150	 0.0187	 0.0098	 0.0142	 0.0132	 0.0182	 0.0287	 0.0061	 0.0368	 0.0060	 0.0107	 0.0201	-0.1421	 0.0183	 0.0167	 0.0161	 0.0078	-0.0049	 0.0007	 0.0152	 0.0099	 0.0222	-0.0015	 0.0154	 0.0162	-0.0015	-0.0046	 0.0394	-0.0018	 0.0171	 0.0057	 0.0068	 0.0031	-0.0097	 0.0089	 0.0054	 0.0044	-0.0058
PC4	 0.0046	-0.0144	 0.1111	 0.0150	 0.0028	 0.0074	 0.0145	 0.0143	 0.0014	 0.0054	 0.0102	 0.0209	-0.0036	-0.0084	-0.0039	-0.0067	 0.0065	-0.0006	 0.0002	-0.0075	-0.1361	-0.0606	-0.0052	 0.0085	 0.0095	 0.0145	 0.0000	 0.0029	-0.0032	 0.0136	-0.0009	 0.0008	 0.0083	 0.0003	 0.0029	 0.0044	-0.0073	-0.1345	-0.0088	 0.0067	 0.0149	-0.0022	 0.0090	-0.0109	 0.0119	 0.0347	 0.0114	-0.0201	 0.0016	 0.0154	-0.0003	-0.0125	-0.0004	 0.0109	 0.0120	 0.0031	 0.0006	 0.0039	-0.0004	 0.0134	-0.0048	 0.0130	-0.0116	 0.0245	-0.0037	-0.0092	 0.0063	 0.0110	 0.0126	 0.0022	 0.0103	-0.0075	-0.0097	 0.0047	-0.0215	-0.3116	-0.0058	-0.0021	-0.0027	 0.0255	 0.0081	 0.0128	 0.0049	 0.0139	 0.0159	 0.0055	-0.0069	 0.0077	 0.0151	 0.0001	-0.0016	 0.0076	 0.0117	-0.0060	-0.0077	 0.0036	 0.0099	-0.0082	 0.0909	 0.0041	-0.0023	 0.0010	 0.0024	-0.0106	 0.0088	 0.0301	 0.0071	 0.0110	 0.0204	 0.0051	 0.0065	 0.0009	-0.0191	-0.0155	-0.0054	 0.0115	 0.1142	 0.0122	 0.0091	-0.0120	 0.0304	 0.0053	 0.0045	 0.0065	-0.0020	-0.0159	-0.0092	 0.0073	-0.0039	-0.0065	-0.0026	 0.0052	 0.0047	 0.0030	 0.0045	 0.0044	 0.0021	-0.0017	-0.0091	-0.0105	 0.0141	-0.0051	-0.0034	 0.0132	-0.0120	 0.1142	-0.0180	-0.0137	 0.0446	-0.0091	 0.0141	 0.0155	 0.0132	 0.0771	-0.0144	 0.0011	-0.0038	 0.0050	 0.0015	-0.0096	 0.0049	 0.0151	 0.0112	-0.0166	 0.0117	 0.0066	 0.0095	 0.0150	 0.0179	 0.0053	 0.0005	 0.0057	-0.1479	 0.0175	-0.0096	-0.0041	 0.0107	 0.0169	 0.0044	-0.0150	-0.0130	-0.0043	 0.0036	-0.0004	 0.0066	 0.0032	-0.0090	 0.0056	 0.0089	-0.0056	-0.0015	 0.0103	 0.0077	 0.0085	-0.0111	-0.0028	-0.0032	-0.0030	-0.0024	-0.0170	-0.0103	 0.0015	 0.0016	-0.0190	 0.0059	 0.0057	 0.0029	-0.0011	-0.0080	 0.0064	 0.0112	 0.0052	 0.0014
PC5	 0.0054	 0.0296	 0.0262	 0.0228	 0.0143	-0.0088	 0.0263	-0.0224	 0.0086	 0.0258	 0.0211	 0.0115	 0.0378	 0.0365	 0.0184	 0.0151	-0.0034	 0.0272	 0.0250	 0.0148	 0.0018	-0.0095	-0.0012	 0.0079	-0.0426	-0.0514	 0.0197	 0.0208	 0.0190	-0.1150	 0.0167	 0.0087	-0.0011	-0.0144	 0.0049	 0.0076	 0.0298	-0.0056	 0.0137	 0.0080	-0.1417	 0.0209	 0.0336	 0.0184	-0.0255	-0.1297	 0.0107	 0.0020	-0.0003	 0.0169	 0.0423	-0.0109	-0.0031	 0.0039	-0.0221	 0.0207	 0.0063	 0.0173	 0.0252	 0.0122	 0.0463	 0.0047	 0.0099	-0.1005	 0.0388	 0.0132	 0.0370	-0.0752	-0.0329	 0.0036	 0.0279	-0.0031	-0.0061	-0.0039	-0.0011	-0.0406	-0.0319	 0.0250	 0.0079	-0.0269	 0.0046	-0.0408	 0.0279	-0.0979	 0.0214	 0.0143	 0.0172	 0.0116	 0.0308	 0.0201	 0.0046	 0.0109	-0.0406	-0.0091	 0.0455	 0.0291	-0.0055	 0.0301	 0.0326	 0.0220	 0.0197	 0.0467	 0.0018	-0.0092	-0.0041	-0.1015	-0.0003	 0.0320	-0.1341	 0.0197	-0.0233	-0.0520	 0.0384	 0.0468	 0.0125	-0.0366	 0.0311	 0.0046	-0.0494	 0.0183	-0.1276	 0.0097	 0.0235	 0.0090	-0.0067	 0.0084	 0.0201	-0.0375	 0.0033	 0.0105	-0.0006	 0.0304	-0.0043	 0.0208	-0.0093	 0.0078	 0.0307	 0.0151	 0.0335	 0.0240	 0.0015	 0.0130	-0.0198	-0.0105	-0.0012	 0.0312	 0.0115	-0.0010	-0.0770	 0.0074	 0.0169	-0.1301	-0.0368	 0.0313	 0.0335	 0.0395	 0.0110	 0.0262	 0.0090	-0.0180	 0.0300	 0.0077	 0.0035	 0.0486	 0.0124	-0.0075	 0.0072	 0.0066	-0.0248	 0.0320	 0.0089	 0.0304	-0.0055	 0.0238	 0.0244	 0.0008	-0.0048	 0.0112	 0.0138	 0.0175	 0.0063	 0.0214	-0.0299	 0.0392	-0.0102	-0.0042	 0.0281	 0.0176	 0.0175	 0.0105	-0.0103	 0.0417	 0.0057	-0.0388	 0.0189	 0.0053	 0.0237	 0.0056	 0.0286	 0.0325	-0.0058	 0.0173	-0.0081	-0.0022	 0.0115	-0.0433	 0.0008	 0.0114	 0.0133	 0.0010	 0.0151	 0.0148	 0.0087
InferredCov1	-0.0444759391248226	0.054457101970911	-0.0235119219869375	0.0491414293646812	-0.00166728463955224	-0.0988369211554527	0.0554840229451656	-0.040769200772047	0.00251347338780761	-0.0404608324170113	0.0830129459500313	0.000716542592272162	-0.0204113312065601	0.0040974672883749	-0.0584713481366634	0.0161255486309528	-0.0162832587957382	-0.0362960584461689	0.0550137870013714	0.031764779239893	-0.0328135974705219	0.00160961598157883	-0.00522074988111854	-0.00715719955042005	0.0242690537124872	-0.0358970686793327	0.0484804548323154	0.0193004887551069	-0.0348593927919865	0.0588382221758366	0.0294706076383591	-0.0777855142951012	0.0579963549971581	-0.0529694519937038	0.06496611982584	-0.0387857370078564	0.00620535016059875	0.00481033092364669	-0.0305374749004841	-0.00429278891533613	0.00125215924344957	0.0407577082514763	-0.028370127081871	-0.046123318374157	0.00281911646015942	0.00760916480794549	0.0148896686732769	0.0169820860028267	-0.0265615247189999	-0.0448313616216183	0.0027520633302629	-0.0706529840826988	-0.0562140122056007	-0.0210533253848553	0.00682664895430207	-0.0504545196890831	0.0417773313820362	-0.0100471312180161	-0.0329681560397148	-0.097809724509716	0.0452061332762241	0.0417152568697929	0.0630153864622116	-0.0101573877036572	-0.00215145573019981	0.0537766292691231	-0.0113846743479371	-0.0412685610353947	0.00574699463322759	0.0118835046887398	-0.0212571751326323	-0.00241728755645454	0.0427531711757183	0.0604836009442806	0.0443896539509296	-0.00924696121364832	-0.0367082320153713	0.00442248163744807	-0.0789142921566963	0.0347415693104267	0.0089557059109211	0.00656376639381051	0.0347498655319214	0.00186055654194206	-0.045780673623085	-0.0604425072669983	-0.0131606105715036	-0.0506485588848591	0.0132177453488111	-0.0265180785208941	-0.00816997047513723	0.0603962615132332	-0.0912103056907654	-0.0241279527544975	-0.0339989401400089	-0.0862450301647186	0.0346866920590401	-0.0248213857412338	0.0376181751489639	0.00229447777383029	-0.0551258213818073	-0.0631088092923164	-0.0832915455102921	-0.00391746871173382	-0.0407950803637505	-0.0534518770873547	0.0521456114947796	0.0241903271526098	0.00480086542665958	0.0247384086251259	-0.0709367990493774	-0.0167113114148378	-0.0119724525138736	-0.0224628131836653	0.0339531265199184	0.0352445356547832	0.0130377421155572	0.0479612946510315	0.0349134393036366	0.0620419569313526	0.0033003375865519	0.0197538323700428	0.00259004370309412	0.0317512042820454	0.0247566215693951	-0.00836116727441549	-0.0405819676816463	-0.00265348446555436	-0.0386963225901127	0.0134644554927945	0.022395072504878	0.0551626123487949	-0.0562210753560066	0.00805831048637629	0.0675185173749924	0.00917423330247402	-0.0256678238511086	-0.0019317859550938	0.0499714463949203	-0.0703258737921715	-0.0104492986574769	0.0326330438256264	0.0314579680562019	0.0418025478720665	0.0413030460476875	0.001925727003254	0.0304974317550659	0.00486107682809234	-0.0147526748478413	0.0495060719549656	-0.0130294654518366	-0.045062679797411	0.000778113666456193	-0.00829535536468029	0.0387485362589359	0.0421750247478485	0.0312513038516045	0.0324953980743885	0.0391990356147289	0.0735236182808876	0.0317715667188168	-0.0482797585427761	0.0253660324960947	0.000488732301164418	0.0218593087047338	0.0461992248892784	-0.0109977712854743	-0.00570042757317424	-0.0145490979775786	0.0202082637697458	-0.0170239638537169	0.0477902665734291	0.00802977662533522	-0.0257335156202316	0.0250020138919353	-0.0505254380404949	0.039514746516943	-0.0181424766778946	-0.0268824566155672	0.00960211735218763	0.0155283939093351	0.0328445285558701	0.0053269462659955	0.0386093184351921	0.0319282524287701	0.00938081368803978	0.0459407232701778	0.00462291622534394	-0.00747987721115351	0.0356351360678673	-0.028557401150465	-0.0549957230687141	-0.0146335894241929	-0.0188125129789114	0.00697137694805861	0.00900157075375319	-0.00537049025297165	-0.0846756473183632	0.00192139949649572	0.0149746127426624	0.0557311400771141	0.0278194230049849	0.00247998628765345	0.0124128581956029	-0.0360816307365894	0.0231459271162748	-0.05857327952981	0.0123021136969328	0.0289716273546219	-0.0568236112594604	0.00557359680533409	-0.0217478089034557	-0.0316554680466652
InferredCov2	0.0107224872335792	-0.0312543585896492	0.0834663882851601	0.0203454773873091	-0.0109690194949508	-0.0684683322906494	-0.00431007985025644	-0.00910041481256485	0.0410575084388256	-0.0396964102983475	0.0225287154316902	-0.0408891029655933	-0.0652869790792465	0.0418783165514469	0.00270995334722102	-0.0654656365513802	-0.0985340103507042	0.0333979390561581	-0.0208116937428713	0.048653669655323	-0.00959561206400394	0.0486493520438671	0.0467201806604862	-0.0508537329733372	0.0580797307193279	0.00472853844985366	0.0804573372006416	0.0387256555259228	0.0383183658123016	-0.03264294937253	0.0605292618274689	0.0113449646160007	0.0158888623118401	-0.0723550841212273	-0.0456206128001213	-0.0407097525894642	0.0240329690277576	-0.00621563335880637	0.0354810766875744	-0.0427058488130569	0.0106311067938805	-0.0221557524055243	0.0232997685670853	-0.0432180352509022	-0.0338647589087486	-0.0388409458100796	0.0466286353766918	-0.00870924908667803	0.0566400289535522	-0.0551802068948746	0.0727323293685913	-0.0119453202933073	0.00307745113968849	0.0169379003345966	-0.0634673833847046	-0.0342809185385704	-0.00323488423600793	-0.0646494552493095	0.0565005280077457	-0.0591859742999077	0.0559458658099174	0.0342188626527786	-0.0574149712920189	-0.0736384019255638	0.0453445389866829	0.0584616884589195	-0.0142906112596393	-0.0887212976813316	0.00785595271736383	0.0104519296437502	-0.0709857791662216	0.0337749905884266	-0.0391372367739677	0.00156593415886164	-0.061956349760294	-0.044230543076992	0.00366573804058135	0.0997729375958443	-0.0363611280918121	-0.0250546764582396	0.0110755693167448	-0.0270175002515316	0.0219276007264853	0.0204906724393368	-0.0673863664269447	0.0287780966609716	-0.0204981882125139	-0.0317049026489258	-0.0150709114968777	0.101872235536575	0.028115613386035	0.0127524230629206	0.0303714647889137	-0.0812604203820229	0.0799363777041435	0.0281662307679653	-0.0282812546938658	0.0632082745432854	-0.050782211124897	0.0213785860687494	-0.0415313541889191	-0.0148168094456196	0.0392767675220966	0.068199634552002	-0.0494906082749367	0.0498957969248295	-0.0169186610728502	-0.0140096470713615	-0.0582554712891579	0.000271241384325549	0.0666912943124771	-0.0495708175003529	0.0366469882428646	-0.00710211601108313	-0.0293121822178364	-0.0314562730491161	-0.0274744313210249	-0.0288900174200535	0.0154083864763379	-0.00910976435989141	0.00304370792582631	-0.0242559127509594	0.00127001467626542	-0.0259035415947437	-0.0417962968349457	-0.00265469937585294	0.0430507622659206	-0.0495594553649426	0.00339771178551018	0.00684877252206206	0.0227785855531693	0.00853770785033703	0.0136441253125668	0.00450424570590258	0.013040610589087	-0.0286099780350924	0.0408968925476074	-0.0331678204238415	-0.0556910969316959	0.0279205646365881	0.0672639384865761	0.0352178066968918	0.0237126238644123	-0.0171813853085041	0.0134666999801993	0.0414555370807648	-0.0295526757836342	-0.0344910696148872	-0.00965034123510122	0.0103161009028554	-0.00906934775412083	-0.10236182063818	0.00599798932671547	0.0174171254038811	0.00792716350406408	-0.0266978293657303	-0.0210090521723032	4.70923878310714e-05	-0.0353495739400387	0.0605934634804726	-0.030563211068511	0.0613750331103802	-0.00305608403868973	-0.0317309312522411	0.00449100416153669	0.00819993950426579	-0.0572646744549274	0.0204416904598475	-0.0434001870453358	-0.0429392121732235	0.102582678198814	-0.0219270009547472	0.0118889845907688	0.0507330931723118	-0.0628637224435806	-0.0463735498487949	-0.00879086181521416	-0.0803032517433167	0.0471529811620712	0.0191755909472704	-0.000379040488041937	-0.0840327516198158	-0.00667516002431512	-0.0813566669821739	-0.00445279851555824	-0.00619713822379708	0.0203921291977167	0.00247983890585601	0.0571079440414906	-0.000649389810860157	0.033256534487009	0.021064180880785	-0.0476271882653236	-0.0264339689165354	0.0206383373588324	0.087856687605381	0.026404432952404	6.84926126268692e-05	0.0678135678172112	0.014562489464879	0.0688323676586151	0.0317554511129856	0.103059962391853	0.0174189507961273	0.0819143950939178	0.0167313311249018	-0.00543472589924932	0.0363752953708172	-0.000469495425932109	-0.0146737638860941	-0.0219417046755552	-0.0162749122828245	0.0683128014206886
