ID	GTEX-11DYG	GTEX-11DZ1	GTEX-11EI6	GTEX-11EMC	GTEX-11GSP	GTEX-11OF3	GTEX-11PRG	GTEX-11TTK	GTEX-11WQC	GTEX-11ZTS	GTEX-11ZUS	GTEX-12126	GTEX-12WSD	GTEX-12WSE	GTEX-12WSF	GTEX-12WSH	GTEX-12WSI	GTEX-12WSM	GTEX-12ZZX	GTEX-12ZZZ	GTEX-1313W	GTEX-131XH	GTEX-131XW	GTEX-131YS	GTEX-132Q8	GTEX-1399T	GTEX-139TT	GTEX-139UW	GTEX-13CF2	GTEX-13CZV	GTEX-13FHO	GTEX-13FHP	GTEX-13FLV	GTEX-13FTY	GTEX-13FXS	GTEX-13G51	GTEX-13JUV	GTEX-13JVG	GTEX-13N2G	GTEX-13NYB	GTEX-13NZA	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVH	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW5	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13PLJ	GTEX-13PVQ	GTEX-13QIC	GTEX-13RTJ	GTEX-13S7M	GTEX-13SLW	GTEX-13SLX	GTEX-13VXU	GTEX-13X6I	GTEX-13X6J	GTEX-13X6K	GTEX-144GL	GTEX-145LU	GTEX-145MH	GTEX-145MI	GTEX-14ABY	GTEX-14ASI	GTEX-14BIM	GTEX-14BIN	GTEX-14C39	GTEX-14C5O	GTEX-14DAQ	GTEX-14E6D	GTEX-14E7W	GTEX-14PN4	GTEX-15CHQ	GTEX-15DCD	GTEX-15DYW	GTEX-15EO6	GTEX-15ER7	GTEX-15G19	GTEX-16GPK	GTEX-16NPV	GTEX-16XZZ	GTEX-16YQH	GTEX-17EVP	GTEX-17EVQ	GTEX-17F97	GTEX-17HII	GTEX-17JCI	GTEX-183WM	GTEX-18464	GTEX-18465	GTEX-18A6Q	GTEX-1A3MX	GTEX-1AX9I	GTEX-1B8L1	GTEX-1B8SF	GTEX-1B8SG	GTEX-1B933	GTEX-1BAJH	GTEX-1C64N	GTEX-1CB4G	GTEX-1E1VI	GTEX-1EKGG	GTEX-1EMGI	GTEX-1F48J	GTEX-1F52S	GTEX-1F6I4	GTEX-1F75A	GTEX-1F75W	GTEX-1F7RK	GTEX-1GF9W	GTEX-1GMR8	GTEX-1GMRU	GTEX-1GN73	GTEX-1GTWX	GTEX-1GZ4I	GTEX-1GZHY	GTEX-1ICLZ	GTEX-1JJ6O	GTEX-1JMOU	GTEX-1JMQJ	GTEX-1KD4Q	GTEX-1LG7Y	GTEX-1LKK1	GTEX-1LSVX	GTEX-1LVAO	GTEX-1M4P7	GTEX-1N2DW	GTEX-1N2EE	GTEX-1R9K4	GTEX-1R9PO	GTEX-N7MS	GTEX-N7MT	GTEX-NL3H	GTEX-NL4W	GTEX-NPJ7	GTEX-NPJ8	GTEX-OHPN	GTEX-P44G	GTEX-P44H	GTEX-Q2AG	GTEX-QDT8	GTEX-QMR6	GTEX-R55E	GTEX-RU72	GTEX-RVPV	GTEX-S7SE	GTEX-T2IS	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-UTHO	GTEX-WHSE	GTEX-WL46	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X261	GTEX-X4EP	GTEX-X4XX	GTEX-X585	GTEX-XMD1	GTEX-Y8DK	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAB4	GTEX-ZDXO	GTEX-ZE7O	GTEX-ZF28	GTEX-ZUA1	GTEX-ZVT3	GTEX-ZVZQ
PC1	-0.0941	 0.0148	 0.0141	 0.0141	 0.0147	 0.0146	-0.1106	 0.0161	-0.0958	 0.0154	 0.0135	-0.0952	-0.1049	 0.0150	 0.0153	 0.0140	 0.0149	 0.0158	 0.0046	 0.0147	 0.0160	-0.1155	 0.0160	 0.0141	 0.0141	 0.0157	 0.0149	 0.0150	 0.0137	 0.0146	 0.0142	-0.0923	 0.0148	 0.0150	-0.0986	 0.0136	-0.0953	 0.0156	 0.0146	-0.0945	 0.0144	 0.0143	 0.0152	 0.0153	 0.0132	 0.0152	 0.0140	 0.0157	 0.0150	 0.0140	 0.0156	 0.0032	 0.0121	 0.0144	 0.0147	 0.0140	-0.0874	 0.0148	 0.0151	 0.0103	 0.0143	 0.0151	 0.0146	 0.0132	 0.0069	 0.0146	-0.0973	 0.0150	 0.0110	 0.0145	 0.0135	 0.0145	 0.0138	 0.0147	 0.0146	 0.0139	 0.0145	 0.0147	 0.0148	 0.0146	 0.0151	 0.0147	 0.0139	 0.0147	 0.0128	 0.0161	 0.0156	 0.0165	 0.0132	 0.0145	 0.0083	 0.0150	 0.0149	 0.0110	 0.0139	 0.0140	 0.0155	 0.0143	 0.0148	 0.0146	 0.0138	 0.0144	 0.0143	 0.0148	 0.0157	-0.0949	 0.0123	 0.0070	-0.0876	 0.0137	 0.0154	 0.0158	 0.0155	 0.0157	 0.0154	 0.0123	 0.0135	 0.0155	 0.0141	 0.0148	 0.0133	 0.0144	 0.0143	 0.0142	 0.0138	 0.0147	 0.0149	 0.0136	 0.0144	 0.0144	 0.0123	 0.0148	 0.0108	 0.0146	 0.0158	-0.0617	 0.0151	 0.0141	 0.0164	 0.0109	 0.0078	 0.0150	 0.0151	 0.0133	 0.0130	 0.0125	-0.0232	 0.0137	 0.0142	 0.0140	 0.0140	 0.0144	 0.0145	 0.0156	 0.0121	 0.0137	 0.0155	 0.0152	 0.0105	 0.0147	 0.0128	 0.0089	-0.1073	 0.0135	 0.0148	 0.0147	 0.0072	 0.0146	 0.0138	 0.0145	 0.0138	 0.0152	 0.0154	 0.0134	 0.0158
PC2	-0.0131	-0.0022	-0.0040	-0.0025	-0.0048	-0.0037	-0.0155	-0.0009	-0.0151	-0.0085	-0.0030	-0.0157	-0.0190	-0.0074	-0.0062	-0.0021	-0.0058	-0.0059	 0.0575	-0.0084	-0.0091	-0.0190	-0.0024	-0.0062	-0.0031	-0.0042	-0.0113	-0.0048	 0.0018	-0.0068	-0.0062	-0.0136	-0.0060	-0.0046	-0.0140	-0.0007	-0.0064	-0.0054	-0.0069	-0.0152	-0.0068	-0.0033	-0.0029	-0.0043	-0.0032	-0.0073	-0.0058	-0.0068	-0.0040	-0.0048	-0.0079	 0.0188	 0.0019	-0.0009	-0.0004	-0.0055	-0.0123	-0.0062	-0.0047	-0.0013	-0.0077	-0.0026	 0.0002	-0.0022	 0.0018	-0.0056	-0.0123	-0.0049	-0.0057	-0.0067	-0.0045	-0.0010	-0.0046	-0.0053	-0.0049	-0.0007	-0.0073	-0.0053	-0.0042	-0.0031	-0.0056	-0.0009	-0.0015	-0.0066	-0.0016	-0.0084	-0.0051	-0.0076	-0.0080	-0.0057	 0.0101	-0.0081	-0.0068	-0.0010	-0.0084	-0.0080	-0.0052	-0.0021	-0.0035	-0.0085	-0.0050	-0.0053	-0.0001	-0.0053	-0.0057	-0.0159	-0.0014	-0.0013	-0.0120	-0.0026	-0.0042	-0.0058	-0.0054	-0.0099	-0.0080	-0.0030	-0.0057	-0.0089	-0.0041	-0.0080	-0.0014	-0.0041	-0.0041	-0.0062	-0.0001	-0.0056	-0.0046	-0.0021	-0.0095	-0.0070	-0.0047	-0.0043	-0.0004	-0.0039	-0.0047	 0.0071	-0.0073	 0.0115	-0.0062	-0.0059	 0.0044	-0.0102	-0.0043	-0.0035	 0.0011	-0.0054	 0.2929	 0.0078	-0.0064	-0.0043	-0.0038	-0.0075	 0.0012	-0.0097	-0.0053	-0.0050	-0.0020	-0.0024	 0.0004	-0.0058	-0.0065	 0.0021	-0.0201	-0.0036	-0.0074	-0.0084	-0.0013	-0.0076	-0.0021	-0.0068	-0.0108	-0.0080	-0.0060	-0.0028	-0.0036
PC3	 0.0034	 0.0229	 0.0165	-0.0036	-0.0006	 0.0209	-0.0038	 0.0287	-0.0001	 0.0164	-0.0154	-0.0007	 0.0003	 0.0111	 0.0207	-0.0058	 0.0100	 0.0079	 0.0358	 0.0209	 0.0392	 0.0016	 0.0217	-0.0143	 0.0019	 0.0144	 0.0133	 0.0100	 0.0017	-0.0063	-0.0182	 0.0110	-0.0073	-0.0037	 0.0031	-0.0055	 0.0006	 0.0228	 0.0144	 0.0069	 0.0141	-0.0231	 0.0217	 0.0261	 0.0060	 0.0241	 0.0108	 0.0102	 0.0255	 0.0004	 0.0238	-0.1583	-0.0615	 0.0167	 0.0398	-0.0147	 0.0051	-0.0007	 0.0267	-0.0805	 0.0063	 0.0191	 0.0235	-0.0169	-0.1552	 0.0033	 0.0098	 0.0250	-0.0585	 0.0178	-0.0129	 0.0397	-0.0065	 0.0120	-0.0015	 0.0039	 0.0154	 0.0256	 0.0020	-0.0079	 0.0170	 0.0089	 0.0043	 0.0077	-0.0180	 0.0136	 0.0147	 0.0170	-0.0052	 0.0099	-0.1046	 0.0133	 0.0027	-0.0716	 0.0188	-0.0047	 0.0145	-0.0018	 0.0108	-0.0197	 0.0115	-0.0124	 0.0233	 0.0282	 0.0055	 0.0040	-0.0480	-0.1507	 0.0063	 0.0210	 0.0178	 0.0171	 0.0138	 0.0188	 0.0191	-0.0684	 0.0125	-0.0078	 0.0145	 0.0063	-0.0210	-0.0010	-0.0209	 0.0098	 0.0211	 0.0380	 0.0371	 0.0190	 0.0027	-0.0063	-0.0580	 0.0184	-0.0734	 0.0363	 0.0228	 0.0077	 0.0322	 0.0515	 0.0083	-0.0617	-0.1499	 0.0156	 0.0268	-0.0278	 0.0138	-0.0286	 0.0178	 0.0431	 0.0228	 0.0111	 0.0323	 0.0227	 0.0143	 0.0184	-0.0489	 0.0163	 0.0129	 0.0211	-0.0576	-0.0024	 0.0173	-0.1375	 0.0051	-0.0071	 0.0060	 0.0078	-0.1406	 0.0263	 0.0007	 0.0083	 0.0118	 0.0230	 0.0068	-0.0232	 0.0258
PC4	 0.0074	 0.0018	-0.0025	 0.0053	 0.0135	 0.0036	-0.0045	 0.0091	 0.0068	-0.0036	-0.0039	-0.0046	 0.0065	-0.0006	 0.0012	 0.0013	-0.0073	-0.0092	-0.1361	 0.0064	-0.0025	 0.0181	 0.0086	 0.0085	 0.0278	-0.0209	-0.0006	 0.0020	-0.0108	 0.0044	-0.0067	 0.0008	 0.0124	-0.0132	 0.0003	-0.0160	-0.0032	-0.0094	-0.0107	-0.0019	 0.0044	 0.0020	 0.0161	 0.0185	 0.0001	 0.0048	 0.0006	-0.0143	 0.0073	 0.0067	-0.0112	 0.0058	 0.0200	 0.0119	 0.0347	 0.0037	 0.0189	 0.0154	-0.0030	-0.0125	-0.0032	-0.0164	 0.0347	 0.0217	 0.0102	-0.0001	 0.0038	-0.0030	 0.0047	 0.0152	 0.0039	 0.0261	-0.0017	 0.0134	 0.0057	 0.0110	 0.0056	 0.0193	 0.0025	 0.0103	-0.0031	 0.0068	 0.0169	-0.0013	-0.0215	-0.0008	-0.0068	 0.0012	-0.0027	 0.0022	 0.0266	-0.0013	-0.0009	-0.0018	-0.0009	 0.0077	-0.0052	-0.0032	 0.0117	 0.0025	 0.0036	 0.0107	 0.0274	 0.0062	-0.0023	 0.0162	-0.0014	 0.0103	 0.0088	-0.0021	-0.0063	 0.0032	-0.0085	 0.0110	-0.0067	-0.0060	 0.0057	 0.0099	-0.0310	-0.0051	 0.0086	-0.0035	 0.0065	 0.0083	 0.0165	-0.0058	-0.0127	-0.0192	-0.0021	 0.0143	 0.0180	-0.0092	 0.0084	 0.0001	 0.0052	-0.0374	-0.0044	 0.0073	-0.0039	 0.0047	 0.0024	-0.0035	 0.0035	 0.0232	-0.0219	 0.0103	 0.0771	 0.0210	 0.0109	 0.0009	 0.0169	-0.0134	 0.0268	 0.0157	 0.0175	 0.0018	-0.0214	 0.0075	 0.0135	 0.0083	 0.0234	 0.0053	 0.0083	 0.0046	 0.0055	 0.0103	 0.0074	-0.0031	 0.0085	 0.0062	-0.0054	-0.0103	 0.0029	-0.0077	-0.0093
PC5	-0.0088	 0.0425	 0.0366	 0.0064	 0.0029	 0.0210	-0.0102	-0.1136	 0.0045	 0.0378	 0.0184	-0.0131	-0.0034	 0.0272	 0.0348	 0.0184	 0.0567	 0.0102	 0.0018	 0.0121	 0.0089	 0.0057	 0.0185	 0.0079	-0.1250	 0.0068	 0.0325	 0.0200	 0.0101	 0.0070	 0.0239	 0.0087	 0.0141	 0.0056	-0.0144	 0.0239	-0.0123	 0.0259	 0.0190	 0.0038	 0.0076	-0.0124	 0.0040	-0.0032	 0.0263	 0.0292	 0.0185	 0.0109	 0.0340	 0.0080	 0.0483	-0.0199	-0.0630	-0.0255	-0.1297	 0.0027	 0.0058	 0.0169	 0.0327	-0.0109	 0.0217	 0.0143	-0.0950	-0.0099	-0.0244	 0.0075	-0.0184	 0.0132	 0.0094	 0.0205	 0.0173	-0.1341	 0.0104	 0.0122	-0.0035	-0.0752	 0.0377	-0.0834	-0.0214	 0.0279	 0.0134	-0.1241	-0.0483	 0.0029	-0.0011	 0.0478	 0.0299	 0.0207	 0.0079	 0.0208	-0.0163	 0.0459	 0.0319	 0.0033	 0.0307	 0.0116	 0.0233	-0.0453	-0.0406	 0.0017	 0.0291	 0.0114	-0.0712	 0.0332	 0.0197	 0.0109	-0.0040	 0.0032	-0.0041	 0.0184	 0.0127	 0.0164	 0.0208	 0.0320	 0.0254	 0.0098	 0.0309	 0.0030	 0.0224	 0.0158	-0.0096	 0.0030	-0.0233	 0.0031	-0.0999	 0.0118	 0.0009	 0.0113	 0.0255	 0.0196	-0.0090	 0.0201	-0.0064	 0.0194	 0.0059	 0.0039	 0.0205	-0.0375	 0.0033	-0.0043	-0.0107	 0.0222	 0.0484	-0.0360	 0.0017	 0.0023	 0.0313	-0.0388	 0.0174	-0.0173	-0.0210	-0.0012	-0.1128	 0.0249	 0.0238	-0.0684	 0.0093	-0.0535	-0.0152	 0.0307	 0.0010	-0.0057	-0.0047	 0.0280	 0.0096	 0.0417	-0.0025	-0.0171	-0.0388	 0.0257	 0.0006	 0.0145	 0.0008	 0.0071	 0.0103
InferredCov1	0.00163940689526498	0.0113252038136125	0.0607399307191372	0.0263545922935009	-0.0373787581920624	-0.0541548766195774	-0.0105797406286001	-0.0155003061518073	0.0414608307182789	0.0359712280333042	-0.0444688573479652	-0.0233973991125822	0.096815213561058	-0.059965755790472	0.0254433024674654	0.0274992007762194	-0.0153820095583797	-0.0267147682607174	-0.0581744909286499	-0.0458569303154945	0.0407326854765415	-0.0441848412156105	0.100369781255722	-0.0562748275697231	0.0774532034993172	-0.0270649697631598	0.0262726023793221	0.10413946211338	-0.0160704888403416	0.0715913698077202	0.00165526126511395	-0.00741247646510601	0.116322226822376	-0.0100853806361556	-1.48444123624358e-05	0.0431932248175144	0.068421445786953	0.0138614485040307	-0.00296663236804307	-0.028621943667531	0.0188417062163353	-0.0189687144011259	-0.0281894821673632	-0.000747176934964955	0.00806801673024893	-0.0481496639549732	-0.0294998791068792	-0.020008759573102	-0.017014229670167	0.00374090299010277	0.0371985696256161	0.0282965321093798	0.0231371857225895	-0.00350008578971028	-0.0145924827083945	0.014207904227078	0.00174438674002886	-0.0385253019630909	0.0404222123324871	0.0493828617036343	0.00948716700077057	0.0270433854311705	-0.0395388677716255	-0.00357481953687966	0.0171093549579382	-0.00779402069747448	0.0315595380961895	-0.010199855081737	0.00533015932887793	0.0803128778934479	0.00436362065374851	-0.055612999945879	0.0240560416132212	0.0257169734686613	-0.0274282209575176	0.0191178768873215	-0.0117987124249339	-0.0365237854421139	-0.0632253736257553	-0.0399994812905788	-0.00475396774709225	0.0547217763960361	0.0995848700404167	0.0816847756505013	-0.0120385177433491	0.0679358392953873	0.0711958780884743	-0.032297607511282	-0.0157737266272306	0.0527263656258583	0.00595323648303747	-0.0412224903702736	-0.016792431473732	0.0522736869752407	-0.00790591165423393	-0.045003030449152	-0.0247757714241743	-0.0484603717923164	0.00879186950623989	0.0598638914525509	0.0031605907715857	0.0253120884299278	0.017647247761488	-0.0177513156086206	0.0262792650610209	0.0111940735951066	-0.00139518443029374	0.0240297950804234	0.0347716771066189	-0.0340737923979759	0.0629319846630096	-0.0110841616988182	0.0658962056040764	0.0638439208269119	0.0387608408927917	-0.00647156313061714	-0.0113696306943893	0.017648221924901	0.046099953353405	-0.0288626942783594	0.0298859253525734	0.00708138989284635	-0.0716852098703384	3.98695119656622e-05	-0.0369717590510845	0.111639052629471	-0.0460801757872105	-0.025854155421257	0.00662258779630065	-0.0592138543725014	-0.0492608025670052	0.0378842800855637	-0.0306513383984566	0.0268993321806192	0.0510857962071896	-0.019680405035615	0.0873795822262764	-0.00163140031509101	0.0114409998059273	0.0274203009903431	-0.0503632016479969	-0.0719826966524124	-0.0714773684740067	-0.0978367775678635	-0.0606241300702095	-0.074263833463192	-0.033745102584362	-0.0495280064642429	0.00580277107656002	-0.0902721360325813	-0.0402851179242134	-0.0962872877717018	-0.0554219335317612	-0.0710654780268669	0.0230007171630859	-0.0139047987759113	-0.0981830060482025	0.0206314418464899	-0.0211194269359112	0.018854882568121	-0.0103118419647217	-0.0320413075387478	-0.00751717016100883	-0.00727562140673399	-0.0526115149259567	-0.0416042692959309	-0.00535962823778391	-0.0268128644675016	-0.0300285816192627	-0.0172494016587734	0.0472999587655067	0.0837273746728897	-0.0138693852350116	0.0180009081959724	-0.025736378505826
InferredCov2	-0.0382289327681065	0.0827761068940163	0.0255475584417582	-0.00639488641172647	0.0404882580041885	-0.0172073598951101	-0.0209689848124981	0.0611640997231007	0.0119615206494927	-0.0438426434993744	-0.123283848166466	-0.0458492413163185	-0.0470724515616894	-0.0296970810741186	0.0244017243385315	0.00543726375326514	-0.077433168888092	-0.0201247166842222	0.013691590167582	-0.0822098031640053	-0.0819474086165428	-0.0402451641857624	0.0193325337022543	0.0187191572040319	0.0418604910373688	-0.0185739509761333	-0.0492968745529652	0.0244051888585091	-0.00459851045161486	0.0474045500159264	0.0378339476883411	0.00889041926711798	-0.0685500726103783	0.0141852367669344	-0.0302921310067177	-0.049830861389637	0.0113276867195964	0.0541349053382874	0.0173441525548697	0.0044531337916851	0.0142736257985234	-0.00809433870017529	-0.00177701271604747	0.0157239101827145	0.1036571636796	-1.28660976770334e-05	0.101117305457592	-0.0167046301066875	-0.0248930845409632	0.0380991511046886	0.0433754585683346	0.0870283395051956	0.00605202745646238	0.0335631854832172	0.00905568618327379	0.045527957379818	0.000298356491839513	-0.0207155272364616	0.0363022238016129	-0.126317471265793	0.000789474928751588	-0.0506175085902214	0.00682504894211888	-0.0598336607217789	0.116808570921421	-0.0340086482465267	-0.0725683271884918	0.0895525217056274	0.0280432179570198	0.053837139159441	0.0999533981084824	0.0245394874364138	-0.0234830658882856	-0.0498095750808716	-0.0262173693627119	-0.0638951435685158	0.0416476130485535	0.00815322063863277	0.0127959325909615	-0.0322936177253723	0.0668357983231544	-0.0402690693736076	0.100005835294724	0.0804994404315948	-0.0540212281048298	-0.0857803523540497	0.0119759887456894	0.0367180109024048	-0.0357986465096474	-0.00709973415359855	0.0943781211972237	0.0266827493906021	-0.0317860804498196	-0.0498073324561119	0.0433679670095444	-0.018534678965807	-0.0437227599322796	-0.0212926920503378	-0.0849160254001617	-0.0980985835194588	-0.00798030383884907	-0.0473012663424015	-0.0785145983099937	-0.0295049864798784	-0.065608374774456	-0.0488926246762276	0.0381166562438011	0.0632067397236824	-0.0963659957051277	-0.103206031024456	-0.0883150547742844	-0.0811481103301048	-0.0241259969770908	-0.00487778428941965	-0.0186481531709433	-0.0295661967247725	0.0254632253199816	-0.0373930223286152	-0.00879037007689476	0.0554199516773224	-0.0351430885493755	0.0392990410327911	-0.0461879335343838	-0.0471269115805626	-0.0618678703904152	0.058084387332201	-0.0221242792904377	0.052049532532692	-0.0387809127569199	-0.0361380279064178	-0.0434870161116123	-0.0584174655377865	-0.0344306342303753	-0.0793578028678894	-0.0289373602718115	0.0725255906581879	-0.0103879543021321	0.0833834037184715	0.134949788451195	0.0631267428398132	0.0410684123635292	-0.0104406708851457	0.0222885720431805	0.049740843474865	0.021862743422389	0.0389034561812878	0.0259205270558596	0.0267033651471138	-0.0441565029323101	-0.0670900866389275	0.0302680749446154	0.00175141694489866	0.0313608832657337	0.0523238629102707	0.0351069942116737	-0.0496504195034504	-0.00992438290268183	0.0235438905656338	-0.0310843326151371	0.0366026237607002	0.112558551132679	0.0893158763647079	0.146271422505379	0.160953164100647	-0.00137188762892038	-0.00307267624884844	-0.0468395352363586	-0.0268304478377104	0.0697707012295723	-0.045870203524828	-0.00597373303025961	0.0987768098711967	-0.0392166636884212	0.0054608010686934	-0.0726970732212067
InferredCov3	-0.0245308224111795	-0.0576770193874836	-0.027934966608882	-0.089853473007679	-0.0169108025729656	-0.0818334147334099	-0.00767785077914596	-0.000139784257044084	-0.0217212215065956	0.044224739074707	0.0107733942568302	0.0748080611228943	-0.061410803347826	-0.074816919863224	-0.0658337995409966	-0.0566761866211891	-0.0349150151014328	0.0422608442604542	0.0405516996979713	0.00479039549827576	-0.0468403771519661	0.0229762643575668	0.0258370153605938	-0.0178044550120831	-0.0800979286432266	-0.0157172400504351	-0.0669269561767578	0.110784038901329	-0.0316368564963341	0.00850581377744675	-0.037818618118763	-0.0595427714288235	-0.0688338130712509	-0.0188283286988735	0.00630777422338724	-0.028119495138526	0.0247294083237648	-0.0520564764738083	0.0409875512123108	-0.0148297073319554	-0.0706756636500359	0.0226380135864019	-0.0624602437019348	-0.0430093705654144	-0.0010331345256418	-0.0601647272706032	0.0170507654547691	-0.0664555877447128	-0.0624963939189911	-0.00799632258713245	0.0403247438371181	-0.0103256991133094	-0.0333906151354313	-0.0491658262908459	-0.0527509339153767	-0.050750732421875	-0.0882543623447418	-0.0388541780412197	-0.00597550114616752	-0.0153195299208164	0.0528257824480534	0.00319773098453879	-0.0797340646386147	-0.0588552802801132	-0.0635260790586472	-0.0204040575772524	0.0201697368174791	-0.045970905572176	0.0327782370150089	0.142662242054939	0.0736678689718246	0.0465013012290001	-0.045244138687849	0.156914547085762	0.0288550648838282	0.0567853637039661	0.0609841756522655	0.0469042137265205	0.0756137445569038	0.0576461181044579	-0.0200316850095987	0.00916009210050106	0.0742402374744415	0.0827752351760864	0.0605026595294476	0.0105142295360565	-0.0651634037494659	0.0203264076262712	-0.0211432445794344	-0.0733003839850426	-0.0208707544952631	-0.116382047533989	0.0151366507634521	0.0157371889799833	0.0383757129311562	0.061093058437109	-0.021520497277379	-0.0676930546760559	0.0721203163266182	-0.0490121133625507	-0.0282067134976387	-0.011462870053947	0.0371591486036777	-0.0271386038511992	0.0235691927373409	0.0315577946603298	0.0444889776408672	-0.00186916848178953	0.00394900655373931	0.00667362101376057	-0.0751007199287415	-0.0361717976629734	0.0132619477808475	0.0417629666626453	-0.06599111109972	0.0958127751946449	0.0561392866075039	-0.00172329996712506	-0.0673011317849159	-0.11975721269846	0.128396093845367	0.0741696655750275	-0.0249594058841467	-0.0208970978856087	0.0275238901376724	0.104839406907558	0.0383892022073269	0.0407355390489101	-0.0215571187436581	-0.0481663197278976	0.0649481564760208	0.0407244004309177	0.121865928173065	-0.0993309393525124	0.26500004529953	-0.0494602099061012	-0.0290461350232363	-0.0232127700001001	-0.023190937936306	0.0670998245477676	-0.0200729183852673	0.0485120937228203	0.0529047735035419	0.100793197751045	0.0713859125971794	0.0359181761741638	0.0010548282880336	-0.0443101190030575	0.0404518023133278	0.0344981737434864	-0.0217180643230677	0.0538253076374531	0.0669073313474655	-0.00518197612836957	0.0556849502027035	-0.00231122295372188	-0.0179393645375967	0.0165045205503702	0.0213190671056509	-0.044382493942976	-0.0105291679501534	-0.0101552391424775	0.0378795564174652	-0.0876999199390411	0.0253975540399551	0.0597427934408188	-0.0820337906479836	-0.0269818641245365	-0.0137071302160621	-0.0511461086571217	-0.025944534689188	0.00734718609601259	0.0387297309935093	-0.0578019805252552	-0.000888811540789902
InferredCov4	0.0288143735378981	-0.141118243336678	0.009887027554214	0.0263808872550726	0.0267450194805861	0.0199641510844231	0.0299885347485542	-0.00770495412871242	0.0297645963728428	-0.0184599086642265	-0.0603679977357388	-0.0605518333613873	0.0602587722241879	0.0407799668610096	-0.0186776556074619	-0.1429513245821	-0.0167450699955225	0.00882047414779663	-0.0071670189499855	-0.069993369281292	-0.0200614649802446	-0.0174611788243055	0.0897911190986633	0.0414800122380257	-0.106247693300247	0.0562677942216396	0.0111746080219746	0.0900475308299065	0.0478861220180988	0.0695184245705605	0.0685484558343887	0.0839081928133965	-0.00122416228987277	0.0310602560639381	-0.0235460884869099	0.0282407999038696	-0.00840481370687485	0.056474931538105	-0.0233872942626476	0.024966474622488	0.0475777573883533	0.0197716485708952	0.0201737154275179	-0.0309639740735292	0.119694799184799	0.0579657666385174	-0.0408546626567841	0.0110099762678146	0.025974040850997	0.0590772032737732	0.0572821274399757	0.0656962841749191	0.0695536881685257	0.0255248751491308	0.0119894547387958	0.0358192175626755	-0.0248657874763012	-0.00483226357027888	-0.0451781488955021	-0.0435291156172752	0.0746405646204948	0.00971112493425608	0.0283759832382202	-0.0277242679148912	0.116163194179535	0.0101661272346973	-0.0254504475742579	-0.0103948079049587	0.062591627240181	0.105236314237118	-0.0980504080653191	0.0446359403431416	0.0373245067894459	0.00707564502954483	-0.0380363687872887	-0.0086046950891614	0.0535987541079521	0.0192070584744215	-0.0100032389163971	-0.0194637440145016	-0.0665150806307793	0.0111933602020144	0.00572292366996408	0.00832465663552284	-0.0228932667523623	-0.00413363380357623	0.0641559287905693	0.00345319043844938	-0.00476434361189604	0.0692626610398293	0.00466519175097346	0.0438196547329426	-0.00446609035134315	0.0143433194607496	-0.0246553383767605	0.0255576092749834	0.00960259791463614	0.0151333035901189	-0.027974558994174	-0.0327705182135105	0.0484323427081108	-0.0326588861644268	-0.0507289543747902	-0.04103983938694	0.00733632128685713	-0.0379827916622162	0.00244416762143373	-0.125773668289185	-0.0154531877487898	-0.0405643582344055	-0.0142512144520879	-0.052686270326376	-0.0396720506250858	-0.0390768274664879	0.0546445585787296	-0.0155168538913131	0.0632632598280907	-0.00404276605695486	0.0694801658391953	-0.00590589223429561	-0.0664848759770393	-0.00175530137494206	0.00269556324928999	0.00298297102563083	-0.0366546437144279	-0.00161626085173339	-0.0229871403425932	-0.020382123067975	0.030519638210535	0.00687627214938402	-0.0253909695893526	-0.0563551150262356	-0.0443400628864765	-0.0151637019589543	0.00322789186611772	-0.204210892319679	-0.125426769256592	0.00717747397720814	-0.10321294516325	0.0966053009033203	-0.0404447205364704	0.0531636960804462	0.0132223097607493	0.0913705751299858	0.0583439469337463	0.0308122467249632	0.00517137255519629	0.0647012591362	0.0144297545775771	-0.0212457217276096	-0.037269476801157	0.0331523083150387	-0.00308074802160263	-0.0494582392275333	-0.00453087361529469	-0.0264567323029041	0.0254851523786783	-0.153523311018944	-0.0136140808463097	-0.0477900803089142	-0.0780479982495308	-0.107992008328438	-0.0722798928618431	-0.128865852952003	0.0251656305044889	0.00273132440634072	-0.00990018900483847	-0.0105184176936746	0.0449235811829567	0.0689879283308983	0.0701058655977249	-0.0701502412557602	-0.000997346127405763	0.0589697994291782	-0.0249051116406918
