ID	GTEX-1192X	GTEX-11DYG	GTEX-11DZ1	GTEX-11GSP	GTEX-11NUK	GTEX-11NV4	GTEX-11OF3	GTEX-11ONC	GTEX-11PRG	GTEX-11TTK	GTEX-11WQC	GTEX-12WSA	GTEX-12WSD	GTEX-12WSE	GTEX-12WSF	GTEX-12WSI	GTEX-12WSM	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-13112	GTEX-1313W	GTEX-131YS	GTEX-132Q8	GTEX-139TS	GTEX-139TT	GTEX-13CF2	GTEX-13CZV	GTEX-13FHO	GTEX-13FHP	GTEX-13FLV	GTEX-13FLW	GTEX-13FXS	GTEX-13G51	GTEX-13JUV	GTEX-13JVG	GTEX-13N1W	GTEX-13N2G	GTEX-13NYB	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW5	GTEX-13OW6	GTEX-13OW8	GTEX-13PVQ	GTEX-13QJC	GTEX-13RTJ	GTEX-13S7M	GTEX-13VXU	GTEX-13X6I	GTEX-13X6J	GTEX-13X6K	GTEX-1445S	GTEX-144GL	GTEX-145MG	GTEX-145MH	GTEX-147GR	GTEX-14ABY	GTEX-14ASI	GTEX-14BIN	GTEX-14BMV	GTEX-14C5O	GTEX-14E7W	GTEX-14JG1	GTEX-14LZ3	GTEX-14PJM	GTEX-14PJO	GTEX-14PN4	GTEX-15CHQ	GTEX-15DCD	GTEX-15DYW	GTEX-15EO6	GTEX-15ER7	GTEX-15G19	GTEX-15RJE	GTEX-16YQH	GTEX-17EVP	GTEX-17EVQ	GTEX-17F97	GTEX-17HHY	GTEX-17HII	GTEX-17MF6	GTEX-183WM	GTEX-18464	GTEX-18465	GTEX-1A3MX	GTEX-1A8G6	GTEX-1AX9I	GTEX-1B8L1	GTEX-1B8SF	GTEX-1B933	GTEX-1B996	GTEX-1C64N	GTEX-1C6WA	GTEX-1CB4G	GTEX-1CB4H	GTEX-1E1VI	GTEX-1E2YA	GTEX-1EH9U	GTEX-1EKGG	GTEX-1EMGI	GTEX-1EU9M	GTEX-1EX96	GTEX-1F48J	GTEX-1F52S	GTEX-1F6I4	GTEX-1F75A	GTEX-1F75B	GTEX-1F75W	GTEX-1GF9V	GTEX-1GF9W	GTEX-1GMR8	GTEX-1GMRU	GTEX-1GN2E	GTEX-1GN73	GTEX-1GTWX	GTEX-1GZ2Q	GTEX-1GZ4I	GTEX-1ICLZ	GTEX-1JJ6O	GTEX-1JMQK	GTEX-1LH75	GTEX-1LSNL	GTEX-1LVA9	GTEX-1LVAO	GTEX-1MA7X	GTEX-1MJK2	GTEX-1OJC4	GTEX-1R46S	GTEX-N7MS	GTEX-N7MT	GTEX-NL3H	GTEX-NPJ7	GTEX-NPJ8	GTEX-OHPN	GTEX-P44G	GTEX-Q2AG	GTEX-QDT8	GTEX-QMR6	GTEX-QVJO	GTEX-R55E	GTEX-RNOR	GTEX-RU72	GTEX-S7SE	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-WHSE	GTEX-WL46	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X261	GTEX-XLM4	GTEX-Y8DK	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAB4	GTEX-ZDXO	GTEX-ZE7O	GTEX-ZF28	GTEX-ZUA1	GTEX-ZV68	GTEX-ZVT3	GTEX-ZVZQ	GTEX-ZXG5
PC1	 0.0138	-0.0941	 0.0148	 0.0147	 0.0139	-0.0966	 0.0146	 0.0145	-0.1106	 0.0161	-0.0958	 0.0150	-0.1049	 0.0150	 0.0153	 0.0149	 0.0158	 0.0147	 0.0046	 0.0139	 0.0147	 0.0144	 0.0160	 0.0141	 0.0141	 0.0143	 0.0149	 0.0137	 0.0146	 0.0142	-0.0923	 0.0148	-0.0879	-0.0986	 0.0136	-0.0953	 0.0156	 0.0139	 0.0146	-0.0945	 0.0143	 0.0152	 0.0132	 0.0152	 0.0140	 0.0157	 0.0140	 0.0032	 0.0145	 0.0144	 0.0147	 0.0148	 0.0151	 0.0103	 0.0143	 0.0143	 0.0151	-0.0910	 0.0132	 0.0142	 0.0146	-0.0973	 0.0110	 0.0145	 0.0135	 0.0147	 0.0151	 0.0071	 0.0145	 0.0151	 0.0146	 0.0139	 0.0145	 0.0147	 0.0148	 0.0146	 0.0151	 0.0145	 0.0128	 0.0161	 0.0156	 0.0165	 0.0149	 0.0132	 0.0146	 0.0083	 0.0150	 0.0149	 0.0139	 0.0150	 0.0140	 0.0155	 0.0143	 0.0146	 0.0154	 0.0144	 0.0145	 0.0143	 0.0148	 0.0148	 0.0143	 0.0139	 0.0157	-0.0949	 0.0148	 0.0118	 0.0123	 0.0070	-0.0876	 0.0137	 0.0138	 0.0154	 0.0151	 0.0155	 0.0157	 0.0154	 0.0142	 0.0123	 0.0135	 0.0138	 0.0155	 0.0148	 0.0133	 0.0148	 0.0139	 0.0155	 0.0145	 0.0136	 0.0148	 0.0150	 0.0159	 0.0140	 0.0146	 0.0158	-0.0617	 0.0141	 0.0164	 0.0109	 0.0078	 0.0151	 0.0133	 0.0130	 0.0140	 0.0125	 0.0149	-0.0232	 0.0142	 0.0140	 0.0144	 0.0145	 0.0121	 0.0137	 0.0155	 0.0152	 0.0105	 0.0147	 0.0149	 0.0148	 0.0147	 0.0072	 0.0146	 0.0138	 0.0145	 0.0138	 0.0152	 0.0154	 0.0144	 0.0134	 0.0158	 0.0073
PC2	-0.0056	-0.0131	-0.0022	-0.0048	-0.0006	-0.0143	-0.0037	-0.0098	-0.0155	-0.0009	-0.0151	-0.0004	-0.0190	-0.0074	-0.0062	-0.0058	-0.0059	-0.0060	 0.0575	-0.0029	-0.0084	-0.0046	-0.0091	-0.0062	-0.0031	-0.0061	-0.0113	 0.0018	-0.0068	-0.0062	-0.0136	-0.0060	-0.0132	-0.0140	-0.0007	-0.0064	-0.0054	-0.0052	-0.0069	-0.0152	-0.0033	-0.0029	-0.0032	-0.0073	-0.0058	-0.0068	-0.0048	 0.0188	-0.0063	-0.0009	-0.0004	-0.0062	-0.0047	-0.0013	-0.0077	-0.0048	-0.0026	-0.0088	-0.0022	-0.0039	-0.0056	-0.0123	-0.0057	-0.0067	-0.0045	-0.0053	-0.0045	-0.0023	-0.0009	-0.0019	-0.0049	-0.0007	-0.0073	-0.0053	-0.0042	-0.0031	-0.0056	-0.0084	-0.0016	-0.0084	-0.0051	-0.0076	-0.0075	-0.0080	-0.0076	 0.0101	-0.0081	-0.0068	-0.0084	-0.0039	-0.0080	-0.0052	-0.0021	-0.0085	-0.0031	-0.0053	-0.0122	-0.0001	-0.0016	-0.0053	-0.0065	-0.0022	-0.0057	-0.0159	-0.0040	-0.0047	-0.0014	-0.0013	-0.0120	-0.0026	-0.0087	-0.0042	-0.0080	-0.0054	-0.0099	-0.0080	-0.0078	-0.0030	-0.0057	-0.0016	-0.0089	-0.0080	-0.0014	-0.0013	-0.0040	-0.0049	-0.0062	-0.0021	-0.0021	-0.0072	-0.0062	-0.0011	-0.0039	-0.0047	 0.0071	 0.0115	-0.0062	-0.0059	 0.0044	-0.0043	-0.0035	 0.0011	-0.0064	-0.0054	 0.0014	 0.2929	-0.0064	-0.0038	-0.0075	 0.0012	-0.0053	-0.0050	-0.0020	-0.0024	 0.0004	-0.0058	-0.0060	-0.0074	-0.0084	-0.0013	-0.0076	-0.0021	-0.0068	-0.0108	-0.0080	-0.0060	-0.0008	-0.0028	-0.0036	 0.0060
PC3	 0.0067	 0.0034	 0.0229	-0.0006	 0.0060	-0.0172	 0.0209	 0.0155	-0.0038	 0.0287	-0.0001	 0.0354	 0.0003	 0.0111	 0.0207	 0.0100	 0.0079	-0.0298	 0.0358	-0.0092	 0.0209	 0.0166	 0.0392	-0.0143	 0.0019	 0.0148	 0.0133	 0.0017	-0.0063	-0.0182	 0.0110	-0.0073	 0.0022	 0.0031	-0.0055	 0.0006	 0.0228	-0.0075	 0.0144	 0.0069	-0.0231	 0.0217	 0.0060	 0.0241	 0.0108	 0.0102	 0.0004	-0.1583	-0.0245	 0.0167	 0.0398	-0.0007	 0.0267	-0.0805	 0.0063	 0.0219	 0.0191	 0.0041	-0.0169	-0.0217	 0.0033	 0.0098	-0.0585	 0.0098	-0.0129	 0.0120	 0.0224	-0.1368	 0.0290	 0.0296	-0.0015	 0.0039	 0.0154	 0.0256	 0.0020	-0.0079	 0.0170	 0.0146	-0.0180	 0.0136	 0.0147	 0.0170	 0.0228	-0.0052	 0.0276	-0.1046	 0.0133	 0.0027	 0.0188	 0.0027	-0.0047	 0.0145	-0.0018	-0.0197	 0.0207	-0.0124	 0.0246	 0.0233	 0.0167	 0.0282	 0.0087	 0.0103	 0.0055	 0.0040	 0.0212	-0.0821	-0.0480	-0.1507	 0.0063	 0.0210	 0.0009	 0.0178	 0.0005	 0.0138	 0.0188	 0.0191	 0.0020	-0.0684	 0.0125	 0.0092	-0.0078	 0.0063	-0.0210	 0.0233	 0.0080	 0.0124	 0.0136	 0.0190	 0.0020	 0.0158	 0.0192	-0.0218	 0.0363	 0.0228	 0.0077	 0.0515	 0.0083	-0.0617	-0.1499	 0.0268	-0.0278	 0.0138	 0.0100	-0.0286	 0.0120	 0.0178	 0.0228	 0.0323	 0.0227	 0.0143	-0.0489	 0.0163	 0.0129	 0.0211	-0.0576	-0.0024	 0.0130	 0.0060	 0.0078	-0.1406	 0.0263	 0.0007	 0.0083	 0.0118	 0.0230	 0.0068	 0.0139	-0.0232	 0.0258	-0.1548
PC4	 0.0275	 0.0074	 0.0018	 0.0135	 0.0275	 0.0002	 0.0036	 0.0054	-0.0045	 0.0091	 0.0068	 0.0279	 0.0065	-0.0006	 0.0012	-0.0073	-0.0092	-0.0062	-0.1361	 0.0108	 0.0064	 0.0097	-0.0025	 0.0085	 0.0278	-0.0076	-0.0006	-0.0108	 0.0044	-0.0067	 0.0008	 0.0124	-0.0023	 0.0003	-0.0160	-0.0032	-0.0094	 0.0067	-0.0107	-0.0019	 0.0020	 0.0161	 0.0001	 0.0048	 0.0006	-0.0143	 0.0067	 0.0058	-0.0109	 0.0119	 0.0347	 0.0154	-0.0030	-0.0125	-0.0032	-0.0004	-0.0164	 0.0134	 0.0217	 0.0023	-0.0001	 0.0038	 0.0047	 0.0031	 0.0039	 0.0134	-0.0025	 0.0208	 0.0245	 0.0357	 0.0057	 0.0110	 0.0056	 0.0193	 0.0025	 0.0103	-0.0031	-0.0056	-0.0215	-0.0008	-0.0068	 0.0012	-0.0062	-0.0027	 0.0015	 0.0266	-0.0013	-0.0009	-0.0009	 0.0159	 0.0077	-0.0052	-0.0032	 0.0025	 0.0006	 0.0107	-0.0082	 0.0274	 0.0118	 0.0062	 0.0145	 0.0012	-0.0023	 0.0162	 0.0010	 0.0024	-0.0014	 0.0103	 0.0088	-0.0021	 0.0019	-0.0063	-0.0105	-0.0085	 0.0110	-0.0067	 0.0111	-0.0060	 0.0057	-0.0021	 0.0099	-0.0051	 0.0086	 0.0265	-0.0069	-0.0072	 0.0041	-0.0192	 0.0053	-0.0026	 0.0158	-0.0159	 0.0001	 0.0052	-0.0374	 0.0073	-0.0039	 0.0047	 0.0024	 0.0035	 0.0232	-0.0219	 0.0076	 0.0103	 0.0342	 0.0771	 0.0109	 0.0169	-0.0134	 0.0268	 0.0175	 0.0018	-0.0214	 0.0075	 0.0135	 0.0083	 0.0166	 0.0055	 0.0103	 0.0074	-0.0031	 0.0085	 0.0062	-0.0054	-0.0103	 0.0029	-0.0102	-0.0077	-0.0093	 0.0089
PC5	-0.0057	-0.0088	 0.0425	 0.0029	-0.0200	-0.0012	 0.0210	 0.0258	-0.0102	-0.1136	 0.0045	-0.1152	-0.0034	 0.0272	 0.0348	 0.0567	 0.0102	 0.0057	 0.0018	-0.0455	 0.0121	 0.0054	 0.0089	 0.0079	-0.1250	 0.0393	 0.0325	 0.0101	 0.0070	 0.0239	 0.0087	 0.0141	 0.0049	-0.0144	 0.0239	-0.0123	 0.0259	-0.0485	 0.0190	 0.0038	-0.0124	 0.0040	 0.0263	 0.0292	 0.0185	 0.0109	 0.0080	-0.0199	 0.0184	-0.0255	-0.1297	 0.0169	 0.0327	-0.0109	 0.0217	-0.0031	 0.0143	 0.0150	-0.0099	-0.0117	 0.0075	-0.0184	 0.0094	 0.0207	 0.0173	 0.0122	 0.0149	 0.0009	-0.1005	-0.1706	-0.0035	-0.0752	 0.0377	-0.0834	-0.0214	 0.0279	 0.0134	 0.0130	-0.0011	 0.0478	 0.0299	 0.0207	 0.0394	 0.0079	 0.0124	-0.0163	 0.0459	 0.0319	 0.0307	 0.0214	 0.0116	 0.0233	-0.0453	 0.0017	-0.0013	 0.0114	 0.0301	-0.0712	 0.0048	 0.0332	-0.0073	 0.0361	 0.0197	 0.0109	 0.0467	 0.0018	-0.0040	 0.0032	-0.0041	 0.0184	 0.0003	 0.0127	 0.0132	 0.0208	 0.0320	 0.0254	 0.0159	 0.0098	 0.0309	 0.0175	 0.0030	 0.0158	-0.0096	-0.1343	 0.0098	 0.0421	 0.0299	 0.0113	-0.0234	 0.0131	 0.0222	 0.0084	 0.0194	 0.0059	 0.0039	-0.0375	 0.0033	-0.0043	-0.0107	 0.0484	-0.0360	 0.0017	 0.0189	 0.0023	-0.1202	 0.0313	 0.0174	-0.0210	-0.0012	-0.1128	 0.0238	-0.0684	 0.0093	-0.0535	-0.0152	 0.0307	 0.0504	 0.0096	 0.0417	-0.0025	-0.0171	-0.0388	 0.0257	 0.0006	 0.0145	 0.0008	 0.0142	 0.0071	 0.0103	-0.0198
InferredCov1	-0.0124096227809787	0.034242682158947	0.0286629982292652	0.0309555549174547	-0.00196552718989551	0.0527655370533466	0.0383886471390724	0.0246374811977148	0.0485132932662964	0.0300328377634287	-0.0308332182466984	-0.00553498370572925	0.0252465810626745	-0.0357465445995331	0.0110167851671576	0.0687869787216187	0.00414277333766222	0.0124341575428843	-0.00818679947406054	0.0113365091383457	0.0189032964408398	0.0303245522081852	0.0454592444002628	0.0607137642800808	0.000521047040820122	-0.0617838837206364	0.0430508330464363	-0.0411819405853748	-0.0364164896309376	0.0126145640388131	-0.0302218552678823	0.0173402838408947	0.0206974558532238	0.00202020234428346	0.0496041625738144	-0.0342353954911232	-0.0245106220245361	0.0372668243944645	-0.0413992591202259	-0.00988938938826323	0.0268989447504282	0.0522734858095646	-0.0448186509311199	-0.0650712475180626	-0.0121684335172176	0.0136304218322039	-0.0230554305016994	-0.0125510888174176	-0.0455968305468559	0.0440894588828087	0.0178464949131012	0.0115288505330682	0.0114841368049383	0.0373227670788765	0.0136542497202754	-0.0229616556316614	-0.0130254626274109	0.00302494294010103	0.0507832504808903	-0.0239299684762955	0.0235291551798582	0.0190564971417189	0.00670987507328391	-0.0402215532958508	0.0581901371479034	-0.038311492651701	-0.0171470157802105	-0.0621520094573498	0.00201428704895079	0.0171945691108704	0.0576933808624744	0.0455186739563942	-0.0136361066251993	-0.0179777462035418	0.00080920523032546	0.0182657465338707	-0.0546146295964718	0.0455539040267467	0.0681041926145554	0.049153920263052	-0.0371553488075733	0.017772015184164	-0.0437319502234459	-0.0531557463109493	-0.0583998002111912	-0.0353606753051281	-0.00500076217576861	-0.0203590840101242	0.0069762715138495	-0.0713125243782997	0.0651605725288391	0.0378174744546413	0.000868636649101973	0.0513349808752537	0.031027402728796	-0.0689867362380028	0.0492542274296284	0.00940445344895124	-0.0583422817289829	-0.0382497869431973	-0.0772414430975914	-0.0711330324411392	-0.0115245189517736	0.0446233376860619	-0.0526273511350155	-0.0110833551734686	-0.0439066886901855	-0.039141558110714	-0.0681834071874619	0.0439380183815956	-0.0770248547196388	-0.00622012931853533	-0.0184343047440052	0.00407054368406534	-0.0307818036526442	-0.033156868070364	-0.0299554001539946	0.0364886373281479	0.0231081657111645	-0.0428713150322437	-0.0264456905424595	0.0585816092789173	-0.00422131503000855	-0.00183813006151468	0.0477367304265499	-0.0183888431638479	-0.070017583668232	0.0454573035240173	-0.0623104721307755	-0.0084130996838212	-0.00471614813432097	-0.0609445162117481	0.00619969237595797	0.0313285961747169	-0.0335430465638638	-0.0370052345097065	-0.034728467464447	-0.0104656312614679	0.0177668612450361	0.0220852196216583	0.0551750101149082	-0.0166091769933701	0.0390039272606373	0.00964305549860001	0.0648308843374252	-0.0120812179520726	0.0632951334118843	0.0445398762822151	0.0586284138262272	0.00580848101526499	0.0698708966374397	0.0572592094540596	-0.0260976925492287	-0.00704794749617577	0.0175103433430195	-0.0520800799131393	0.0504082925617695	-0.023582685738802	-0.0101558826863766	-0.000719112635124475	0.0585925132036209	0.0434271320700645	-0.017310306429863	-0.0416261814534664	-0.0448359400033951	0.0487222820520401	-0.0569426864385605	-0.0558365993201733	-0.0279401615262032	-0.0367087014019489
InferredCov2	-0.011249216273427	0.1014633923769	0.0737075433135033	-0.0513711646199226	0.039888683706522	0.00928304344415665	-0.0123375169932842	0.044390257447958	0.124410189688206	0.0115424608811736	-0.0377264246344566	0.12234515696764	-0.031681951135397	-0.0280787497758865	0.0389350764453411	0.083948977291584	0.0479224510490894	0.0934682711958885	-0.0414872094988823	-0.0842297077178955	0.0204403847455978	-0.0549937672913074	0.0132865244522691	0.0140439430251718	0.0934537351131439	0.0488245524466038	0.0233548972755671	0.184214189648628	-0.00306239281781018	-0.00500436499714851	0.0215513799339533	-0.00179089186713099	-0.0359222181141376	-0.088496096432209	0.00704716192558408	-0.0667685270309448	0.0751932188868523	0.0436272919178009	-0.0434077940881252	-0.00695185409858823	-0.01008331310004	0.0276438146829605	-0.0831256285309792	-0.0128427492454648	-0.0210397094488144	-0.0430075190961361	-0.0114361671730876	-0.0562954768538475	-0.0920046269893646	-0.089350089430809	-0.0486268326640129	-0.0826815068721771	-0.05910424888134	-0.032120618969202	-0.0175860691815615	-0.0139572722837329	-0.0739789754152298	-0.000561102759093046	-0.0405909456312656	-0.0143702002242208	-0.0676162987947464	-0.0361685678362846	-0.0132588120177388	-0.0967191681265831	-0.0480669029057026	0.145580768585205	-0.103690251708031	-0.0399803332984447	0.0236711166799068	-0.0506832338869572	0.0272378232330084	0.0407256111502647	-0.0575360022485256	-0.0220789164304733	-0.0284130908548832	-0.0238484144210815	-0.0863384008407593	-0.0334020219743252	0.112053528428078	0.0494699813425541	-0.0459880717098713	0.0674899518489838	-0.0824839100241661	0.00943075399845839	0.07377028465271	-0.0906806811690331	-0.0398085042834282	-0.0334753654897213	-0.0726009234786034	-0.0299296081066132	0.0427560359239578	0.0134554821997881	0.0270163416862488	-0.0447836220264435	0.032166987657547	0.0172240901738405	0.0528719872236252	-0.00674876989796758	-0.00555911520496011	0.0669167190790176	-0.0242615751922131	0.0557484067976475	0.104970507323742	0.0294307451695204	0.0417309999465942	0.0317192934453487	-0.0349774919450283	0.0426449701189995	0.0110890185460448	0.0428719632327557	-0.0393534749746323	0.0312561467289925	0.00934337638318539	0.0935328528285027	-0.0277781747281551	-0.0209104605019093	0.0185723789036274	-0.042317058891058	0.0109111871570349	-0.0667484104633331	0.0228187870234251	0.0574800781905651	0.0235524289309978	0.0343289524316788	0.0142268296331167	0.123601727187634	0.142870843410492	0.0540923438966274	0.0797576606273651	0.0323563851416111	0.0456610471010208	0.106521852314472	-0.0263746287673712	-0.0397735275328159	-0.0191745813935995	0.0164740886539221	-0.0187150035053492	-0.036867406219244	-0.0207122974097729	-0.104597136378288	-0.116302326321602	-0.109906353056431	-0.0358229242265224	-0.0551015436649323	-0.0670769587159157	0.0249485727399588	0.088593952357769	0.0294727049767971	-0.0277601573616266	0.00770522886887193	-0.0153143769130111	-0.0185275543481112	-0.0462493598461151	-0.0215793065726757	-0.0491798482835293	0.0208344552665949	-0.030283086001873	-0.0198503863066435	-0.0202196482568979	0.0146912727504969	0.0214115399867296	-0.0227249246090651	0.0340530909597874	0.0806653052568436	0.0117887910455465	-0.031433142721653	0.111424893140793	-0.00437439931556582	-0.0691769495606422	-0.0480667389929295
InferredCov3	-0.0363907478749752	0.0126169072464108	0.0491948202252388	-0.00604106253013015	0.00284561701118946	0.00570545252412558	-0.00566472532227635	0.0237407740205526	-0.0337096191942692	0.0192694142460823	-0.050597783178091	0.0200169328600168	-0.00510561233386397	-0.075936533510685	0.113078899681568	5.17664848302957e-05	0.0411341264843941	0.0912401452660561	-0.0263452231884003	-0.0491230227053165	-0.00783343799412251	0.00977555382996798	-0.0724657103419304	-0.023249801248312	0.119544416666031	0.000872501987032592	0.0272117666900158	-0.14372818171978	0.0073349098674953	0.114588990807533	0.0277074575424194	0.0631418004631996	-0.0375346057116985	-0.0345585346221924	-0.0132839391008019	0.00995637569576502	0.123717606067657	0.0262974388897419	0.029870692640543	-0.0044705206528306	0.0834117904305458	0.0123035442084074	0.0174453742802143	0.0109881442040205	0.0730133131146431	0.00971512775868177	0.0536345541477203	0.0590930059552193	-0.0364753566682339	0.0226791258901358	0.0707135125994682	-0.0416715480387211	-0.00968631636351347	-0.047260157763958	0.0558150000870228	-0.0158070176839828	0.0440893992781639	0.0555908419191837	-0.0614801868796349	0.0444459840655327	-0.0618182830512524	0.030821280553937	0.0669229701161385	-0.0111450180411339	-0.0189962778240442	-0.125946924090385	-0.0589225925505161	-0.0391563512384892	0.0408557914197445	-0.0110695920884609	0.0445230789482594	0.00497083272784948	0.00525770941749215	0.0169169064611197	-0.0709535107016563	-0.0808406248688698	-0.00841704662889242	0.0958942398428917	-0.154438674449921	0.0261169541627169	0.0923176854848862	0.137875661253929	0.0407026335597038	0.0586564503610134	0.0704202726483345	0.0461732298135757	0.0566016025841236	0.0946835204958916	0.00635348213836551	0.0134149389341474	0.00440108589828014	-0.0390061475336552	0.0330901257693768	-0.0226278994232416	0.0385888479650021	-0.0363680757582188	-0.0560927093029022	-0.0199996940791607	-0.00981027167290449	-0.00549588445574045	0.00784549303352833	0.0218619257211685	-0.132937297224998	-0.0676392018795013	-0.0425548702478409	-0.0377985499799252	0.027597863227129	0.0207970570772886	-0.0215570125728846	0.0266968831419945	-0.0359493158757687	-0.0321328528225422	-0.0507686398923397	0.0458602458238602	0.0886325314640999	0.0800058022141457	0.048846784979105	0.0398897379636765	0.0481317192316055	-0.0297233834862709	0.065119169652462	0.0532989352941513	-0.0576375313103199	0.00649387575685978	0.0844610184431076	-0.0542781502008438	-0.137162834405899	-0.00778151489794254	-0.0635133162140846	-0.0850646793842316	-0.0754666477441788	0.0465846955776215	-0.0215819273144007	0.0762792304158211	-0.0644674524664879	-0.016802966594696	0.0376048274338245	0.0571378357708454	0.0430537313222885	-0.0342071615159512	-0.129870742559433	-0.0944954231381416	-0.0447806417942047	-0.0561170876026154	-0.0840175002813339	-0.0379384383559227	0.0335850343108177	-0.0203182473778725	-0.0792892798781395	0.0160788167268038	0.0381621234118938	0.0138547569513321	-0.0175613313913345	-0.0590711236000061	-0.0205341205000877	0.0457889996469021	0.0410454906523228	-0.0339451842010021	-0.0266677066683769	-0.00998457614332438	-0.0596617422997952	-0.0201702509075403	0.0745615139603615	-0.0146251050755382	0.0275704581290483	-0.0640041008591652	-0.0208537913858891	-0.0405122600495815	-0.0650618970394135	-0.0478229187428951
InferredCov4	0.0388848371803761	-0.0448123924434185	0.0131747145205736	-0.0463466569781303	-0.0013010036200285	-0.0241945125162601	-0.0217064414173365	0.00476377783343196	-0.00343242008239031	0.0369090400636196	-0.0558355636894703	-0.0102211553603411	-0.10537039488554	-0.0720868781208992	0.0392855927348137	-0.0672888904809952	-0.0677361339330673	-0.1107557117939	-0.0532212071120739	-0.0194851439446211	-0.0575483292341232	-0.0763246640563011	0.0289525203406811	-0.0201774500310421	0.0399305112659931	-0.0525977984070778	-0.0591997168958187	0.0455085560679436	0.0108108213171363	-0.0365006327629089	-0.0795040428638458	0.00492396764457226	-0.0385842956602573	-0.0490104034543037	-0.0281212534755468	0.0146041307598352	-0.0146624436601996	0.0612194202840328	0.246237248182297	-0.0304059404879808	-0.00882352143526077	-0.0278092585504055	0.128293827176094	-0.0555713959038258	0.0471982657909393	-0.0154189327731729	0.0103022884577513	0.0816411599516869	0.0547446049749851	-0.00284129125066102	-0.0725901424884796	0.00795963499695063	-0.0121915629133582	-0.00286937993951142	-0.00084393477300182	0.0384043902158737	-0.0448875911533833	-0.0902472287416458	0.0065526426769793	-0.0714729353785515	-0.0231756735593081	-0.0665673092007637	-0.0555385276675224	-0.0175479557365179	0.0725537315011024	0.00464325211942196	0.00728014949709177	0.0234614461660385	0.0144726475700736	-0.0112729808315635	0.0633558481931686	0.0258021950721741	0.0107035916298628	0.031839445233345	-0.00662242854014039	-0.0078610684722662	0.110137909650803	0.0922488570213318	0.09735057502985	-0.0323029011487961	0.0176585949957371	0.0168502852320671	-0.0492531955242157	-0.000596539408434182	0.0395485423505306	0.0117409871891141	-0.035429373383522	-0.0472351275384426	0.0348555147647858	0.0196233261376619	0.0605703555047512	0.0229970775544643	-0.0228386595845222	-0.0235547255724669	0.176866918802261	-0.0381530858576298	0.102030500769615	0.00191574823111296	0.0916977673768997	-0.0500508807599545	0.0541673079133034	0.033559262752533	-0.00849259924143553	0.0785494297742844	0.00946016237139702	0.0505249463021755	0.0785265639424324	-0.00981233734637499	-0.014030079357326	-0.00291006593033671	0.0423137880861759	0.00874398183077574	-0.00664732744917274	-0.00413832813501358	-0.00327528431080282	-0.0145211322233081	-0.0186578128486872	0.124557867646217	-0.00107968191150576	0.0713686943054199	-0.0575788468122482	0.0718730390071869	0.0679174214601517	-0.00613976456224918	0.02207444421947	0.0540188662707806	-0.0214288979768753	0.0949950814247131	0.0118772303685546	-0.00733605725690722	0.017419621348381	0.00943308509886265	-0.0252075958997011	-0.00572018418461084	-0.0144397830590606	0.0489486753940582	0.0328998081386089	-0.0324099361896515	0.0006746441940777	0.0106907756999135	-0.0514056235551834	0.00920433830469847	-0.0517331697046757	-0.0234765000641346	-0.0141622601076961	-0.0621387735009193	-0.0392802320420742	0.0403721407055855	-0.093428336083889	0.0220289789140224	0.0984225049614906	-0.0165907368063927	-0.036898210644722	0.0922774598002434	0.00525669753551483	0.0075854049064219	0.0386137217283249	-0.0547624938189983	-0.0511949844658375	-0.104036182165146	-0.0266998093575239	0.000545652350410819	-0.101827651262283	-0.0809041112661362	-0.0269256681203842	-0.0491847060620785	-0.0405309684574604	-0.0604002811014652	0.0101064033806324	-0.0490910112857819
