ID	GTEX-1192X	GTEX-11DZ1	GTEX-11EMC	GTEX-11GSP	GTEX-11ONC	GTEX-11UD2	GTEX-11WQK	GTEX-11ZTS	GTEX-11ZUS	GTEX-11ZVC	GTEX-12126	GTEX-12WSD	GTEX-12WSH	GTEX-131XW	GTEX-131YS	GTEX-139T4	GTEX-139UW	GTEX-13CIG	GTEX-13CZV	GTEX-13FLV	GTEX-13FTY	GTEX-13FXS	GTEX-13JUV	GTEX-13N1W	GTEX-13N2G	GTEX-13NYB	GTEX-13NZA	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW5	GTEX-13PL6	GTEX-13PLJ	GTEX-13PVQ	GTEX-13QJC	GTEX-13RTJ	GTEX-13S7M	GTEX-13SLW	GTEX-13SLX	GTEX-13VXU	GTEX-13X6I	GTEX-145LU	GTEX-147GR	GTEX-148VJ	GTEX-14ABY	GTEX-14BIL	GTEX-14BIM	GTEX-14BIN	GTEX-14BMV	GTEX-14E6C	GTEX-14E7W	GTEX-14JIY	GTEX-14PJM	GTEX-14PJO	GTEX-14PN4	GTEX-15CHQ	GTEX-15DCD	GTEX-15DDE	GTEX-15DYW	GTEX-15EO6	GTEX-15ER7	GTEX-15G19	GTEX-16NPV	GTEX-16XZZ	GTEX-17EVQ	GTEX-18464	GTEX-1A32A	GTEX-1A8G7	GTEX-1B8L1	GTEX-1B933	GTEX-1BAJH	GTEX-1C6VQ	GTEX-1CAMQ	GTEX-1CB4H	GTEX-1EH9U	GTEX-1EKGG	GTEX-1EU9M	GTEX-1EWIQ	GTEX-1F52S	GTEX-1F6I4	GTEX-1F88F	GTEX-1GF9V	GTEX-1GF9W	GTEX-1GN1U	GTEX-1GN2E	GTEX-1GN73	GTEX-1GTWX	GTEX-1GZ2Q	GTEX-1GZ4I	GTEX-1GZHY	GTEX-1ICLZ	GTEX-1JJ6O	GTEX-1JMLX	GTEX-1JN1M	GTEX-1KANB	GTEX-1LB8K	GTEX-1LSNL	GTEX-1LVA9	GTEX-1LVAO	GTEX-1MJK2	GTEX-1OJC4	GTEX-1R46S	GTEX-1RQEC	GTEX-NL4W	GTEX-NPJ7	GTEX-NPJ8	GTEX-OHPN	GTEX-OXRO	GTEX-PWO3	GTEX-Q2AG	GTEX-QDT8	GTEX-QVJO	GTEX-QVUS	GTEX-R55E	GTEX-RNOR	GTEX-RU72	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-WL46	GTEX-XLM4	GTEX-XMD1	GTEX-YFC4	GTEX-YJ89	GTEX-ZAB4	GTEX-ZF28	GTEX-ZVZQ
InferredCov6	-0.0602498725056648	-0.11828326433897	-0.0284527875483036	0.0476767234504223	-0.0091966800391674	0.12135973572731	0.18597224354744	-0.0258546806871891	-0.0229762606322765	-0.0596924051642418	-0.0356499962508678	0.00538358418270946	-0.108325526118279	-0.0265169851481915	0.0508528873324394	-0.059774924069643	0.0501405373215675	-0.0104173189029098	0.119490779936314	0.0196827091276646	-0.0716499611735344	0.00341379083693027	-0.0622246600687504	0.0606414563953876	-0.0706136897206306	-0.0324135608971119	0.00771315069869161	0.104940265417099	-0.0838584527373314	0.0878570377826691	-0.0498935505747795	-0.0719076693058014	0.0963001027703285	-0.0416065268218517	-0.0269220191985369	-0.0380566567182541	0.0294251833111048	0.0122338617220521	-0.0399447306990623	0.0233352351933718	-0.0390499085187912	-0.0793590918183327	0.12903593480587	-0.0149721773341298	0.0596490129828453	-0.0153506528586149	-0.0763113424181938	-0.0124997571110725	0.203874692320824	0.00458699418231845	0.000546372670214623	-0.0466650910675526	0.0569376274943352	0.00977657362818718	0.0904711037874222	0.0201560836285353	-0.0387360490858555	0.00702355243265629	-0.00137645797803998	0.0273780636489391	-0.112162709236145	-0.00118257489521056	0.0979067757725716	-0.0265815984457731	0.0356209017336369	0.0870475172996521	-0.0678280591964722	-0.040933333337307	-0.0435947105288506	0.0231703203171492	0.044779609888792	-0.00556847779080272	0.0435033962130547	0.0891820788383484	0.0187354031950235	-0.00925065763294697	-0.0721630901098251	-0.0627265200018883	-0.0681527033448219	-0.0420905686914921	-0.0266907569020987	0.0729963332414627	0.00064170901896432	0.0214428789913654	0.0638884380459785	-0.00607799552381039	0.005201555788517	-0.0273840632289648	-0.0257572121918201	-0.0662914142012596	0.194891557097435	-0.00993429031223059	0.0512047633528709	-0.0275440365076065	0.0138003444299102	-0.0184416174888611	0.0347838960587978	0.139220654964447	0.0161642506718636	-0.0591268874704838	0.073297806084156	-0.0293072294443846	-0.138820588588715	-0.0661641508340836	-0.0979133248329163	0.0757705643773079	-0.0692660585045815	-0.0892216339707375	-0.0464350618422031	0.0731660649180412	-0.0212234687060118	0.0534128844738007	-0.0534580089151859	0.00715100718662143	-0.0419952385127544	0.127903878688812	-0.0142609225586057	0.108944974839687	-0.106087505817413	0.0305592138320208	-0.0599386133253574	-0.0188749674707651	-0.0639977157115936	0.112824022769928	-0.123642079532146	-0.0137742599472404
InferredCov7	0.0412940122187138	0.0884746313095093	-0.0626077428460121	-0.0624017603695393	-0.0438267402350903	0.0498759485781193	-0.0876270681619644	-0.0389374569058418	-0.0700888708233833	-0.0843957811594009	0.0171355325728655	-0.0109233791008592	-0.0529082529246807	0.0100473407655954	0.0534871742129326	0.00276235351338983	0.0225595161318779	-0.029899962246418	0.0306402146816254	0.0151074714958668	0.0140811279416084	0.0188562329858541	0.0473421402275562	0.0963893756270409	0.0670109465718269	-0.111461579799652	-0.000300898042041808	0.0436995252966881	0.0217090137302876	0.098351776599884	-0.107368268072605	0.0138383135199547	-0.0107161896303296	-0.0855885818600655	0.0777001082897186	-0.0330421179533005	-0.0839379951357841	0.0634220466017723	0.0349734425544739	-0.0717937499284744	0.00657706707715988	0.00634816754609346	-0.128546476364136	0.0462127104401588	0.0273989979177713	0.0254492964595556	-0.00143522815778852	0.0402979217469692	-0.0186840426176786	0.0481980219483376	0.0438645780086517	0.0616001635789871	0.0421249978244305	0.0853408351540565	0.0126209631562233	0.0407618917524815	-0.07688257843256	-0.00268253311514854	0.0183215029537678	0.05540456995368	0.0442557223141193	-0.0440480709075928	-0.00962533429265022	-0.0710574984550476	-0.0151368137449026	0.0547759495675564	0.172739595174789	0.0491457059979439	0.0921675339341164	-0.00130173575598747	-0.105863854289055	-0.0582992509007454	0.0221244134008884	0.0505343861877918	0.115604542195797	-0.00836178287863731	0.0117790270596743	-0.0518086291849613	0.0531241670250893	-0.024929590523243	-0.0280077178031206	-0.138505652546883	0.0807992070913315	-0.116473749279976	0.1318598985672	-0.00461370404809713	-0.00347778829745948	-0.0412280187010765	-0.0220797955989838	0.13755276799202	0.0218871422111988	-0.0548205636441708	0.0804812386631966	-0.0121608814224601	-0.0113608650863171	-0.0569340437650681	-0.00400371896103024	-0.0577945411205292	0.016880052164197	-0.117442049086094	0.114449061453342	0.0725400000810623	0.0643584951758385	0.0282156020402908	0.0102306418120861	0.0185126252472401	-0.180099129676819	0.138668447732925	-0.145197495818138	0.021860558539629	0.0654682889580727	0.0208078362047672	0.0380644053220749	-0.0447328463196754	-0.20914825797081	0.058979693800211	-0.0824129432439804	-0.148095771670341	-0.0148122617974877	-0.0243180878460407	0.0279205106198788	-0.0134573858231306	-0.0713477805256844	0.025684917345643	-0.0611138679087162	0.0086559820920229
InferredCov8	-0.00729766022413969	-0.0702021941542625	-0.0866163223981857	-0.0214711651206017	-0.0343222133815289	0.0951703786849976	0.100669167935848	-0.00318736722692847	-0.0195819288492203	-0.0121855139732361	0.0683086365461349	-0.0904037058353424	0.126397907733917	-0.0675071626901627	-0.000636055134236813	0.028892582282424	0.0250937957316637	0.0735866352915764	0.0157367140054703	-0.0174285899847746	0.0657004415988922	0.0337332896888256	-0.00484067248180509	0.000966366438660771	-0.00163607450667769	-0.065617635846138	0.00860147271305323	0.0483829639852047	-0.0570125952363014	0.0723075419664383	-0.050055131316185	0.031971137970686	-0.048408143222332	0.0677427649497986	-0.00184848729986697	-0.0302749909460545	-0.0217097569257021	0.0561540201306343	-0.0424588359892368	-0.0727391541004181	0.00744038494303823	0.0293221939355135	-0.0980865433812141	-0.00989922601729631	0.0866334736347198	0.105694882571697	-0.0367509424686432	0.0428480543196201	-0.0431641042232513	-0.0176046919077635	0.0310615170747042	0.00426649674773216	-0.0599415190517902	-0.0911769270896912	-0.0523082315921783	-0.065335139632225	0.246731907129288	-0.0704691857099533	-0.0073344144038856	0.0254954919219017	0.195590525865555	-0.0393672026693821	0.102628782391548	0.0239048153162003	0.00248736212961376	-0.016593674197793	0.00944122578948736	-0.04186125472188	0.0135091776028275	-0.105801925063133	0.0103361988440156	0.0864660665392876	0.00601476011797786	0.0849879160523415	0.112146154046059	0.0812311396002769	-0.0329385735094547	-0.0047356253489852	0.0353249423205853	-0.0264189671725035	-0.0415257662534714	0.0246831011027098	-0.0453258156776428	-0.0843846574425697	0.0337482094764709	0.0166779793798923	0.100901365280151	0.00723087880760431	0.0484249778091908	-0.0839380025863647	0.0759405642747879	-0.0419943816959858	0.0305903926491737	-0.0387514494359493	-0.0379234626889229	0.00847319792956114	0.0675128102302551	0.0235869064927101	0.000693965470418334	-0.0523018278181553	-0.0082334540784359	0.00931741483509541	0.00557781057432294	-0.0669809728860855	0.0495120137929916	-0.171997144818306	0.25127238035202	-0.162045553326607	0.0228241458535194	-0.0805768519639969	-0.0632632002234459	-0.105375528335571	-0.00180721399374306	0.00826437398791313	-0.0835464596748352	0.0901433974504471	-0.145561963319778	-0.0190873723477125	-0.0066239289008081	-0.129222318530083	0.0430440828204155	0.0288304947316647	-0.122066408395767	-0.0376721881330013	0.040203832089901	0.0247668903321028
InferredCov9	-0.0198863707482815	0.0718269273638725	0.0017522614216432	-0.00899757537990808	-0.0366201624274254	-0.00286609586328268	-0.0209930390119553	0.01370136346668	0.064274787902832	-0.0324956774711609	-0.0111226262524724	0.0909346640110016	0.113976709544659	0.00336515344679356	0.0141041278839111	-0.000883590604644269	0.0139067731797695	-0.109580524265766	-0.0758629664778709	-0.136351034045219	-0.0438154265284538	-0.0530258640646935	-0.0121070621535182	-0.0288255792111158	0.0375370755791664	-0.094186820089817	-0.0942335277795792	-0.040320310741663	-0.0780618861317635	-0.0340492874383926	0.0113650877028704	0.05435386672616	-0.0356936678290367	-0.0146898627281189	0.0815974920988083	-0.0262055620551109	0.00819343980401754	-0.0960445702075958	-0.102925002574921	-0.0303362235426903	0.050237700343132	-0.00242808274924755	0.0538532994687557	0.00663329614326358	-0.0303217675536871	0.003764892462641	-0.0440136007964611	-0.0171958208084106	-0.0358926318585873	-0.00881232507526875	0.0400837175548077	-0.0250397752970457	0.0371910519897938	-0.00193733011838049	-0.0161634255200624	-0.0285357516258955	0.0737961083650589	0.0547972433269024	0.0414059422910213	-0.0228868164122105	0.0267285536974669	0.136944398283958	-0.104222409427166	0.0488004796206951	0.0303427949547768	-0.0579087547957897	0.0614250563085079	-0.0259312577545643	-0.0993352457880974	-0.0676747113466263	-0.0434668064117432	-0.0166212935000658	-0.068767137825489	-0.06265689432621	-0.0800973623991013	-0.0466977171599865	-0.0589012131094933	0.0405000112950802	-0.0127397896721959	0.00859649386256933	0.113236479461193	-0.104472197592258	0.0382397174835205	-0.0743530243635178	0.0126639921218157	0.0691218078136444	-0.0792925208806992	-0.0374368354678154	0.00693902932107449	-0.0470136739313602	0.113321356475353	0.0690370798110962	0.112768039107323	0.0990941822528839	0.114930607378483	0.00899247080087662	0.0355748645961285	0.330962926149368	0.0771311521530151	-0.0013425734359771	0.0776039063930511	0.0346763506531715	0.0317506566643715	-0.0907118916511536	0.0321751795709133	0.0559782534837723	0.10329769551754	0.112278938293457	-0.123566351830959	0.0381857492029667	0.0539818704128265	0.0581637322902679	-0.136910542845726	-0.0333538912236691	-0.119314841926098	-0.146344974637032	-0.0277625676244497	0.114421866834164	-0.0512705743312836	-0.129485368728638	0.0496525876224041	0.0659767016768456	0.0175767708569765	0.0606876946985722	0.0728534385561943	-0.054166242480278
InferredCov10	0.00208657700568438	-0.0442558936774731	-0.0433512330055237	-0.0600133314728737	-0.0429056957364082	0.09474216401577	-0.0655809715390205	-0.0395413674414158	-0.0339687205851078	0.0785278677940369	-0.0997448861598969	0.0723890587687492	0.0423117838799953	0.0108609646558762	0.0741551592946053	0.0427131615579128	-0.0534050315618515	0.0688454061746597	-0.0532744415104389	0.0187661591917276	0.0619656667113304	0.0456592813134193	-0.0859918966889381	-0.105851262807846	0.00237870239652693	0.0698198676109314	0.0630375742912292	0.0348197966814041	0.0641892701387405	0.0672486498951912	0.0756275281310081	0.0236459355801344	-0.0479672439396381	-0.0956380739808083	-0.0488466806709766	0.0702387988567352	-0.0236067175865173	-0.0291649345308542	0.0190916005522013	-0.0383710004389286	-0.0759556740522385	0.0164351426064968	0.0354196168482304	0.0392313450574875	0.00646922504529357	-0.160162225365639	0.0295173544436693	0.0569147542119026	0.180450439453125	0.0213884022086859	0.0702307000756264	0.00930937100201845	0.01449956279248	-0.00312904478050768	0.201339080929756	0.179115206003189	0.0858217775821686	0.00168338150251657	-0.039132185280323	-0.0132408123463392	0.0344086401164532	-0.134846776723862	-0.148304462432861	-0.0471749678254128	0.122314624488354	-0.0691393315792084	0.0704431012272835	0.020924249663949	0.038121085613966	0.0423721484839916	-0.106392331421375	0.1046297326684	-0.100964486598969	-0.0604158937931061	0.0585004910826683	-0.0143666416406631	0.0475455150008202	-0.126950979232788	0.0525440126657486	-0.00578585872426629	-0.0772936269640923	0.0748881250619888	-0.163819953799248	-0.0724150240421295	-0.0739937424659729	0.0170075595378876	-0.0744461566209793	-0.028872799128294	0.00635943468660116	-0.0401993282139301	-0.0960933566093445	-0.0112844798713923	0.0919447168707848	0.0161321330815554	0.00185302982572466	0.0317715257406235	0.00648195343092084	0.0480166375637054	0.07737135887146	-0.027748417109251	-0.0366952642798424	0.0116856340318918	0.018260270357132	-0.0306808445602655	-0.06130575761199	0.0507642515003681	0.123473450541496	0.0381312780082226	-0.00872133951634169	0.0695709586143494	-0.116854250431061	-0.0794285163283348	-0.0168549362570047	-0.0579427443444729	-0.0497203469276428	-0.0512664690613747	-0.097735658288002	-0.0502966344356537	0.0850657448172569	-0.0156593788415194	-0.197051703929901	0.0740645825862885	0.143254458904266	0.0408452562987804	-0.0959704741835594	0.0871091336011887
InferredCov11	-0.115017525851727	-0.0108215687796474	-0.124495640397072	0.0325244665145874	0.0578072182834148	0.16263610124588	0.0152248470112681	0.0226953309029341	0.0330164879560471	-0.041249968111515	0.0265203732997179	0.0412283316254616	0.0296414848417044	0.0184618923813105	-0.00230690091848373	0.0337479040026665	0.0851567909121513	0.0871398150920868	-0.0870896875858307	-0.00866932887583971	-0.0258463565260172	-0.0234716851264238	0.139580130577087	0.0592259801924229	0.0411573238670826	-0.0604850389063358	-0.0380072817206383	0.06263118237257	-0.0867549479007721	-0.000590003910474479	0.0503648295998573	0.0632477328181267	0.132489383220673	-0.00406002113595605	-0.00177236064337194	0.0240658596158028	0.021095035597682	-0.0845383480191231	-0.0183288883417845	0.0124111967161298	0.0906275361776352	-0.00660414947196841	0.139313101768494	0.0495843887329102	-0.00289707025513053	-0.054773036390543	-0.0372837074100971	-0.0152576481923461	-0.0433439463376999	0.0450507663190365	0.000248259515501559	0.056103777140379	0.0441131293773651	-0.00667580170556903	-0.0021192766726017	-0.0560396574437618	0.0769597962498665	0.00822476111352444	-0.0152943413704634	0.0969604626297951	-0.00163995043840259	-0.0910184010863304	-0.0310289729386568	0.0904665589332581	-0.0577230490744114	0.0131145678460598	0.132291689515114	-0.0447751954197884	-0.0782935619354248	-0.0112578375265002	0.12579557299614	-0.103381216526031	-0.0199781525880098	-0.144623890519142	-0.0556173101067543	0.0393345430493355	-0.0194381661713123	-0.0787454172968864	-0.0460918173193932	0.0264203362166882	0.132348701357841	0.0294437780976295	-0.0289231408387423	-0.0386283025145531	0.0249134078621864	0.0593846142292023	-0.0865036323666573	-0.0560511238873005	0.0183007307350636	-0.0984343290328979	-0.0851329118013382	-0.0430121757090092	0.141107589006424	-0.0545831061899662	0.0191553235054016	-0.1224629804492	0.0118919741362333	-0.231736958026886	-0.00415571965277195	-0.0514888353645802	-0.0350785702466965	-0.0311170779168606	0.194392696022987	0.000585524132475257	0.103748932480812	0.0295607466250658	-0.0480627194046974	-0.0645167380571365	0.0277469884604216	-0.0162255428731441	0.110924370586872	-0.0254862178117037	0.0386178083717823	0.150260075926781	0.0488008596003056	-0.0497541204094887	0.00549861742183566	-0.00202555395662785	-0.246774584054947	-0.00881804432719946	-0.115464337170124	0.0125727886334062	0.0276549626141787	-0.0806177407503128	-0.120475597679615	0.0344071872532368
InferredCov12	0.0532483570277691	0.031474094837904	-0.0159911178052425	-0.0266386959701777	-0.00736358482390642	0.113554142415524	-0.0165950637310743	-0.0501691922545433	0.0291222743690014	-0.0157143007963896	0.0737164914608002	0.108018301427364	0.0115664172917604	0.0643032789230347	0.0235552005469799	-0.0447846502065659	0.0669664889574051	0.0576919987797737	-0.0789190381765366	-0.0220320578664541	0.00848144665360451	0.0262098386883736	0.0882794559001923	0.0958735123276711	-0.000643667241092771	0.0994013845920563	0.0211886968463659	-0.0495709963142872	0.0107968999072909	0.182510435581207	0.0462392009794712	0.0722314417362213	0.12897002696991	-0.00843327678740025	-0.0817656964063644	-0.0526428110897541	-0.0893188938498497	0.064971499145031	0.0537592247128487	0.014502958394587	0.157032027840614	-0.0188244599848986	-0.0717687010765076	0.00095289433375001	-0.0723020657896996	-0.0176768321543932	-0.011168735101819	-0.00920156016945839	-0.221863448619843	0.00666298763826489	0.0695119425654411	0.0370704010128975	-0.0877615362405777	-0.111431948840618	-0.0023074212949723	0.0523291453719139	-0.107421703636646	0.0820721536874771	-0.12022090703249	-0.00544509664177895	-0.0207074359059334	-0.0927342623472214	-0.0190746672451496	0.0675527453422546	-0.07382682710886	0.0305516943335533	0.00330337043851614	-0.0505574010312557	-0.0443741492927074	0.014306241646409	-0.0157048385590315	-0.0404456555843353	-0.0327757224440575	-0.142704173922539	-0.0498688966035843	0.00173947750590742	0.00840237364172935	-0.0252548772841692	0.0380705446004868	0.027542483061552	0.00825850386172533	0.0369788520038128	0.0584703981876373	0.0101779559627175	-0.0905435010790825	-0.0964935272932053	0.0935770720243454	0.00299470708705485	0.0268473438918591	-0.0431014336645603	-0.018789067864418	-0.0292011238634586	-0.0248304139822721	-0.0353500694036484	-0.05705551430583	0.115525260567665	-0.117119900882244	0.27482944726944	0.0749327838420868	-0.0394067019224167	-0.0749302580952644	-0.0876541063189507	-0.0197904817759991	-0.095695860683918	-0.0612320750951767	-0.0824737846851349	-0.154828757047653	-0.0150432838127017	0.00413915840908885	-0.074972502887249	-0.089480035007	-0.116918951272964	-0.0283441077917814	-0.0594226643443108	-0.0083896815776825	0.21454943716526	0.0133111914619803	0.0746148675680161	-0.025916738435626	0.0351553596556187	0.108479343354702	0.0388135984539986	0.0899297595024109	0.0618270970880985	-0.0117796417325735	0.103431560099125
InferredCov13	0.0157821495085955	-0.0679121762514114	-0.0144540900364518	-0.104099415242672	-0.0283661223948002	0.0054298690520227	-0.0844214856624603	-0.0499881580471992	-0.0999965444207191	0.0890875980257988	-0.101137682795525	0.0168325435370207	0.0463282950222492	0.0327994152903557	0.0699883326888084	0.0103216236457229	0.108042761683464	0.00752413459122181	0.0219871532171965	-0.0060677663423121	0.0373636111617088	-0.0256258565932512	0.00347389536909759	0.0247582364827394	0.031909853219986	0.0623813979327679	-0.0478873327374458	-0.0102489050477743	-0.0144389746710658	-0.0663117542862892	-0.020715206861496	0.0570411533117294	-0.0480133891105652	-0.0178371705114841	0.0155908018350601	-0.00180950225330889	-0.101817555725574	-0.0706870183348656	-0.0218139793723822	-0.101948209106922	0.0127786910161376	-0.0416047759354115	0.121773168444633	-0.00762347923591733	0.00610764231532812	0.0118322130292654	-0.0153000811114907	-0.0198320057243109	0.0838054269552231	0.00536262523382902	0.0887922346591949	0.0527414120733738	0.0392773449420929	-0.11049697548151	-0.0795435756444931	-0.014301891438663	-0.0967303663492203	-0.0846832916140556	-0.0473896227777004	-0.0174775272607803	0.0210109539330006	-0.0844555795192719	-0.0549360439181328	0.0359932333230972	-0.0146929146721959	0.0207788683474064	0.0307260453701019	-0.0321937464177608	0.048381082713604	-0.0748106762766838	0.137425005435944	-0.00711331702768803	0.0325960665941238	0.0176361370831728	0.0520412996411324	0.00678695226088166	-0.00376296951435506	-0.0769138038158417	0.0118978107348084	-0.0720344260334969	-0.0983873754739761	-0.0923350229859352	-0.0921079367399216	-0.0663985684514046	-0.0319624878466129	0.13939480483532	-0.0522389635443687	-0.0226611979305744	-0.0846310704946518	0.128650397062302	-0.0139033626765013	-0.0955404043197632	-0.0726554319262505	-0.0753696486353874	-0.121560268104076	-0.0534825026988983	0.0142241949215531	0.275185286998749	-0.0579591616988182	-0.0593108311295509	0.0107850795611739	-0.085714191198349	-0.00440667802467942	0.233362451195717	0.143585607409477	-0.105181388556957	0.0126178953796625	-0.0190253332257271	0.165652126073837	0.0489240884780884	0.0539136864244938	0.22244456410408	0.109331667423248	0.0133532220497727	0.0930077955126762	-0.0171944182366133	-0.0433549918234348	0.0601651482284069	-0.0387457311153412	0.0761560499668121	0.0798552930355072	-0.0484531074762344	-0.00703573739156127	0.0138954967260361	0.0350127480924129	0.0529823489487171
InferredCov14	0.0583029463887215	0.0897886157035828	0.0659596920013428	0.00228133122436702	0.0335292555391788	-0.0109150726348162	0.0159705858677626	0.118485681712627	-0.0449215434491634	0.0301544703543186	-0.110853098332882	0.101659812033176	-0.0874722748994827	-0.0358012914657593	0.0822755917906761	0.0881816074252129	-0.0149407107383013	0.0114423288032413	-0.0139457704499364	-0.0218103416264057	0.0371110551059246	-0.0399439595639706	0.0557711161673069	-0.00587691646069288	0.0375801436603069	0.0592977926135063	0.00150896317791194	-0.0707849264144897	0.0159986671060324	-0.0410990864038467	0.0656246095895767	0.0184213556349277	-0.0914618521928787	0.16852679848671	0.103990197181702	0.0446347184479237	0.0668868869543076	-0.0318314544856548	-0.0844896137714386	0.0861973911523819	-0.0656821578741074	-0.0521724633872509	0.0599896907806396	-0.00431718211621046	-0.00825322140008211	0.0529938004910946	0.00778894172981381	0.0224866643548012	0.0338308103382587	0.083990216255188	0.0432213246822357	0.00663886591792107	0.0270789060741663	0.0244306772947311	-0.0247584506869316	-0.0365112461149693	-0.0873807147145271	-0.0426081791520119	0.0393244698643684	0.0684082433581352	-0.012597668915987	-0.107423238456249	0.0793252289295197	-0.0211487356573343	0.0158899668604136	-0.12148305773735	0.183798864483833	0.0496857687830925	-0.0472752116620541	-0.000996010028757155	0.0825175493955612	0.0340431854128838	0.0754497796297073	0.0717365369200706	0.0871294289827347	0.0923670381307602	-0.0559045635163784	0.0139262154698372	-0.10225810110569	-0.0599626488983631	-0.0359729155898094	-0.0917886942625046	-0.0376287288963795	0.0012920699082315	0.140021592378616	0.044788084924221	0.0375630892813206	-0.0653242915868759	-0.0135297616943717	-0.121062077581882	-0.0414964444935322	-0.00331053324043751	-0.0877304300665855	-0.0571371950209141	-0.106317192316055	-0.035564973950386	0.0369808189570904	0.0924061238765717	-0.12031214684248	-0.0293927602469921	0.0320486314594746	-0.020411467179656	0.0356275700032711	-0.0683889612555504	-0.0388502776622772	-0.00140471931081265	-0.151427581906319	-0.0846776366233826	0.0267416331917048	0.020962355658412	0.0295271594077349	-0.354751467704773	-0.0707070603966713	-0.141108512878418	0.0236703231930733	-0.0875254943966866	-0.0820679068565369	0.0420855209231377	-0.0355966798961163	0.074838250875473	-0.00605681166052818	0.0303379204124212	0.0456365533173084	0.056502815335989	0.113729402422905	-0.0323794931173325
InferredCov15	0.054231308400631	0.0406109802424908	0.0951706618070602	0.0246452037245035	-0.0467176362872124	0.0584384649991989	-0.0555687919259071	-0.0479648746550083	-0.0892833471298218	-0.0211539100855589	-0.104182429611683	-0.00138629623688757	0.102279223501682	-0.0276196096092463	0.0848364233970642	-0.0542326159775257	-0.0972753167152405	-0.0435346774756908	-0.0566820316016674	-0.0281432308256626	-0.0837537422776222	0.0478197708725929	-0.035556398332119	0.0637966319918633	0.0380844287574291	0.0601584911346436	0.00695656379684806	-0.00255729886703193	0.0278513953089714	-0.0605907887220383	-0.0760736241936684	-0.0372687540948391	0.0223995447158813	0.000113092130050063	-0.0346698127686977	-0.0809267312288284	-0.0883378386497498	0.0620291493833065	0.00982486270368099	-0.125680163502693	-0.0390833653509617	0.0451716035604477	-0.0157668050378561	0.0462981127202511	-0.0269418023526669	-0.094147264957428	-0.0347705706954002	-0.052685309201479	0.0815052390098572	-0.0165689922869205	0.0429233834147453	0.0133685953915119	0.0364332497119904	-0.000794118735939264	-0.11702149361372	-0.0641308575868607	0.0366305224597454	0.0499291196465492	-0.0655298084020615	0.095030352473259	0.0580948628485203	-0.193797096610069	-0.0164447464048862	-0.0086540300399065	-0.0519065447151661	0.0824473276734352	-0.00434700679033995	0.0433358401060104	0.053384505212307	0.0754983723163605	-0.00100839138031006	-0.155478328466415	-0.0862131863832474	-0.0738535672426224	0.0522846765816212	-0.0567720234394073	0.00126815587282181	0.113928437232971	-0.0846264511346817	0.0447215139865875	0.0704792141914368	0.0742804184556007	0.0651580467820168	0.0662089064717293	0.231400564312935	-0.00631248112767935	0.00497855246067047	-0.0192137248814106	-0.0681771785020828	0.0393356718122959	-0.0130991144105792	0.066632904112339	0.173673287034035	0.00242044241167605	-0.0626947358250618	-0.0629545375704765	-0.0722614154219627	0.0415874943137169	-0.0476092100143433	0.0706609785556793	0.0298695098608732	0.05219866335392	0.0611991584300995	-0.143500477075577	-0.0900013446807861	-0.0910576581954956	0.157585293054581	-0.135767534375191	0.0737947151064873	0.0598473809659481	0.00535222422331572	0.0365222841501236	0.0581661202013493	-0.0871691033244133	0.00585890794172883	0.0398387797176838	0.192840218544006	0.059615183621645	0.0515078194439411	0.0970990583300591	-0.0816745534539223	-0.0106833595782518	0.0144780334085226	-0.0764823108911514	0.0865894481539726	-0.142160877585411
pcr	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sex	1	1	2	2	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1	1	2
