"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"AGE_GROUP"
0.011445129536082	0.00798456598112857	-0.0165269628060221	0.0452957610652081	-0.0108084876364754	0.00752303220993158	-0.0376318180533023	0.0311996437737082	-0.00675158979680199	0.006950916329742	-0.0158908685014054	0.00841222891236432	-0.000126172664733401	0.0440829618354042	-0.0270854772937498	0.0311861442482659	-0.0308588885471875	0.0198083984845649	-0.0102062744839961	0.00395940102785732	-0.0249574511461748	0.062237375500045	-0.00469336638387102	0.0276366523164322	-0.0404491125047007	5
-0.00351427737577226	-0.0149451304640347	-0.0696530208721861	0.0526054300065995	0.0257840533307021	0.0449813049514303	0.0461505051529681	-0.00973161168984053	-0.0238175400932313	-0.0244640642243079	0.00657197476892353	0.010375467783787	-0.0130058597275997	0.0128345411189346	-0.00482960282465665	-0.0256982878146944	-0.0332477727874852	0.0416966806980915	0.0267240863034665	-0.0365525898222429	-0.00041914579380746	0.00951355445521364	-0.00698757415791456	-0.0102186048400019	-0.0170005410418511	5
-0.0346044142693013	0.00691359555742022	-0.0449509137422053	0.0167058017724355	-0.013056515002726	0.0281491195494028	0.0520948284307465	-0.0132275084840536	-0.0870587539474566	-0.024249552653758	-0.113682674250295	0.016835033784488	0.0867302609978138	0.00685425951822574	-0.0876591808370191	-0.00055103480739517	-0.0129694597435467	-0.0566976934963844	-0.093351246255833	0.0157364798676547	0.038343133009526	-0.0911885496703604	0.0511842394366441	-0.00608801871408263	-0.0638791030768711	5
-0.0839085543500071	0.0647143262577388	-0.0021470100510031	-0.0255183241958124	0.0940725885220462	0.0621472556885677	-0.0591833784868854	0.048360041691144	0.0175963817361358	0.0437570586036203	0.0280255415388521	0.0020292283726293	-0.0411775238733311	-0.00716665089848262	0.077191954095471	-0.135483988887962	0.0172478883111861	-0.0202639591824824	-0.0503048176566523	0.0128719866321112	0.0362401659769485	0.0817368511964255	-0.000979884983366697	-0.04652307851023	-0.1152132892089	5
0.0208511687022275	-0.0141698995926887	-0.0219967332831557	-0.000553890352976927	0.0121771815803592	-0.0275981154398179	0.0516334703387997	-0.00665389050862483	0.0189761157220924	-0.0214687478837093	0.0155349642541502	0.0641439247154409	0.0576239338575809	-0.00505864592860183	0.0515841434575971	-0.0293520563910495	-0.0540492993208864	-0.0127707007015941	0.0106352048861673	-0.0344721622820652	0.0112593507625571	0.0575732166546831	0.0599225152825675	-0.00280220654346651	-0.0244181065656238	4
0.0207676842475218	0.0515943483112966	0.0567195840016053	-0.0154745448348472	-0.0280522657407923	-0.0493261408269287	-0.00218663575901756	0.00814006680830198	-0.0213363630883991	-0.00667429675968808	-0.00545415159803911	0.0273235485897317	0.0173104847922631	-0.0107885217307144	0.0235636881571349	0.047168137157536	-0.0121099239476519	0.00674187407209881	0.0183711326087091	0.0292624064175748	-0.0264438406647145	0.000506913533303316	0.0136646934240456	0.000384274306747347	0.0054962333411963	5
-0.0273639667107383	0.0555812035711948	0.0193584488945334	0.0178130128110968	0.0139163527591875	-0.0569078539676746	0.00449481623127285	-0.0455918498663467	-0.0544952941663716	-0.0157017965934226	-0.0460447840866976	0.0313117580599848	-0.0269600844969541	-0.0199423412816911	0.0125904970438574	0.0275007431457941	0.00977308223145405	0.0642873377893689	0.0549607659212642	0.0495609044870931	-0.0299284388889016	0.00542142666726739	-0.032355364115302	-0.0503719860093802	0.00194165632148651	4
-0.00867185520221148	0.0333258083112861	0.0203607354887781	0.0211575664536651	-0.015844771454751	-0.0430976386561336	-0.00710959835382835	-0.01022084001021	-0.0370552431132543	0.00834790853493786	0.0292510613700619	0.0331623641368286	0.0168984216015718	0.00110734208443147	0.0545579259435037	-0.0342603279025427	-0.0457033554806308	0.0163743696593174	0.0284052760458332	-0.00916718168656705	0.0564796915346374	0.0197685214839494	-0.012385723733833	-0.00419809997855529	-0.0195305077778489	5
0.109647913746529	-0.033374111883665	0.0311728458134701	-0.0467014251966011	0.0982888809363041	0.0311842528752548	-0.0361990427010219	0.0266882766806286	0.0189146960663672	-0.0283145450148998	-0.0280189125947886	-0.0149786730762324	-0.00677439839572108	-0.00983342308598944	0.0285209777283768	-0.0367012928087126	0.0301555031448536	-0.0122820226091114	-0.0218544154570021	0.0157189073701456	0.0323532444827434	-0.055298546522683	0.00700685780019522	0.0575216520436367	0.0337880612934521	4
0.0218388733241191	-0.0139619712053162	-0.0521408539078486	0.0289366094125193	0.0174608473032077	0.00817610410055045	0.0497544330503407	0.017029745367421	-0.0104375209099104	-0.015406040034703	-0.0264274777818796	0.0137533768519645	-0.0399408244725402	-0.0607622580387785	-0.0315101930708167	0.018593666259818	0.0553891653373904	0.0418539024068667	0.0164471131983781	-0.0628832146302654	-0.022045835983829	0.0133790569430777	-0.0238450532604191	0.0227693965719125	-0.00332711911083972	5
-0.0222386067845844	0.0402924710703641	-0.00379602852822154	-0.0305261372865924	0.0538800410043147	0.00300839278386228	-0.0215491510354668	0.00117145882182712	-0.0212527168102402	0.0543084997587083	0.0548906621145111	0.0348720618845786	-0.0607215121134869	0.00270412298138489	0.0076709428907317	-0.0480193811824611	0.0685053929068987	0.00217672995152043	-0.0263215360344128	0.00307947184328364	0.0212088921639601	0.024212039569853	-0.0299754986705668	-0.0121841425746656	0.0200526585554276	4
0.00304019881972453	0.0318492266191178	0.0327014411012169	0.0402503419114052	0.0220767115789586	-0.0177336940796282	-0.01291666458286	-0.0129450352365944	-0.0403945053540144	-0.0331194290113368	-0.0110147844530656	0.0126567216678922	0.0276415632674166	0.023180546704915	0.0157377998170385	-0.00807154241272351	-0.01092630580662	0.0277038685281904	0.0619385420747451	0.0624824414213856	-0.00845942598255044	0.0293238228084653	-0.0136892656227268	0.0233686163474219	0.000550965295970179	5
-0.0763189780660912	0.0227864953352708	-0.0380880814944049	-0.0674809754789685	0.0207170431571907	-0.0293154562558938	-0.0229068349040439	-0.0503350972469162	0.0442194445336975	-0.00847499322485573	0.0233346330531521	-0.0454262257642435	-0.00854514837186901	0.0330069344062881	-0.00264575367862589	0.0314171854591572	0.0331008814742272	-0.0294195880705314	-0.0148317680038125	0.0513985557194865	0.0695985228039061	-0.0171173164787197	-0.0387023186214873	0.0426306216507599	-0.0532040159712251	5
0.00621580650357282	-0.00960343929126258	-0.0607745648841488	0.0530945456479642	0.0358676750933033	0.0337310292667794	0.059580992143208	-0.0168423649868502	-0.0243736866040816	-0.015754303144506	-0.00664197514571724	0.00731733396327106	0.031907246224872	0.00448150881090836	0.0157354951590816	0.0276905707133684	-0.0272539987695265	0.0148138419525786	-0.0561221520166904	0.00217407108951841	-0.0324890361829116	0.0220557567479638	-0.0335146124865838	0.0120477590774023	-0.0136460033932312	1
0.0417735702193554	0.0165567443365207	0.0174358701778514	0.00485784437993505	-0.0507909866806985	-0.00313407790478512	0.0255112227136871	0.0251337574522051	-0.025192944601919	-0.0296496398684927	-0.0331422786867889	0.0320383627681307	0.0307274672394109	0.0751818965064272	0.0383883935542744	-0.0289189310522419	-0.00349662489835761	0.00448356335939246	-0.02125167496108	0.0535128786830156	-0.00807899731240277	-0.035088960371068	0.0708826754760855	-0.00343438724283215	-0.0258221732854583	5
0.0221451089320794	0.0450464054619225	0.0685823734694057	0.0188758273596476	-0.0583220049027189	0.0324261824472751	-0.0378715673699541	0.0356518209099076	0.0085604453080047	-0.0409712332810753	-0.0139641629120377	-0.0437079211320445	0.116283727617985	-0.0621606842518623	0.0227301400681562	0.0681750562713137	-0.0155769287196459	0.0110215213278998	-0.0426267468730837	0.0313227881820967	0.00605318308268679	-0.155026623335043	0.0397529423442732	0.0326685064307453	-0.0833490239701272	5
0.0482157936844906	-0.0159324369307514	-0.0084226877034532	-0.0441614960112022	0.0093815662955214	0.0410642088650274	-0.0297490082495083	-0.0505563511596613	-0.00155104810144013	0.0544955023078828	-0.0395857375743719	-0.0141696966754989	0.0174344766407088	0.0263675352578464	-0.0353175596656525	0.0250542732131982	-0.0640047195883264	-0.00285324361003131	0.0064991067882411	0.0095231597659073	0.0447340647269976	0.0253914584493179	-0.0116113601446205	-0.0392756553243054	0.00152959420674459	2
-0.0330241703727879	0.00845056208826466	-0.0149085326346785	-0.0391593398079945	0.0242454883497746	-0.0413852958325541	-0.00968725606001724	-0.0495505398366362	0.031990260551495	0.0443713763518789	0.026547532925335	-0.00694315803041329	0.0178308617994229	0.0115701089308084	-0.0322616229648117	0.0186261400980197	-0.0656284362398814	-0.0305729223722447	0.025124275496047	-0.0220111435188799	0.00884127322861973	0.00666490355322583	0.027961605605685	0.0138932037422126	-0.012207921139669	5
0.0142290675564827	0.0354531219318417	0.0224687459728062	0.0131255340775519	-0.0676524139085179	-0.0318501103518165	-0.0239182669188144	0.0105631909897657	-0.0124201900937781	-0.0257312453635147	0.0423965193403909	0.00304374596647694	0.0227689277963752	0.0509860717971361	0.0215493489147474	0.0235515579703414	0.0369644987323759	0.0265876509631571	-0.00109973279223014	0.0423199054251093	-0.0515082501609828	-0.00453653905284332	0.0147448060438783	-0.00976641039501824	0.0118497054831414	5
0.00780186361603046	0.0155102823482013	-0.0293094312132881	-0.0157347923099049	-0.00503449391394132	-0.0203092569503209	0.0678138930317832	-0.039298437696254	0.00501161535930367	0.000996744703662289	0.0171943091795073	0.0520318706540726	0.0147369522187891	0.0334153671026945	-0.00941040911303831	0.00371495071036518	0.0276299019838502	-0.0096418740236438	0.0163951983278763	0.0139918922623117	-0.0178438204868563	0.019675981509876	-0.0154235226952888	-0.0105164425285267	0.00972386041513573	5
-0.00368222914610264	0.0152073905304102	-0.0335195035654572	0.0405529422754508	-0.000551422566554459	0.0256718424987145	0.0556578500559122	-0.0267380583127059	0.00657464082258465	-0.0151738458504475	-0.00779403192591493	0.0188330932456087	-0.00653971682031973	-0.00334220769901024	-0.0345090488222306	0.0124718604782194	0.0333910058808432	0.0122432604188063	0.0169691114465137	-0.0619392464171211	-0.00131191428349423	-0.053498250904216	-0.0304123087531701	0.016262869720623	0.049940098703313	4
0.00443465395260976	-0.00201185719998834	-0.0532065751977511	0.0189131888490962	-0.0110319996022739	-0.0376241683871248	-0.0390391242060469	-0.00712217116295902	0.0645507666286562	-0.0330907913220163	-0.043090526739653	-0.00588771827856815	-0.0739502943152337	-0.0579224419164625	0.00370306145694016	-0.0186478570907071	-0.0601054054526349	-0.0343423718750822	0.044107560892741	-0.00184734708858836	0.00273573509334338	-0.00687112786061331	0.0386043204954458	0.0173430439472994	-0.036290450337014	2
-0.0364495240672758	0.0467447159603784	-0.00670956762553459	0.00169842506441407	0.0377682042549414	-0.0462715872884406	-0.0105947262239941	-0.0346132542948807	-0.0750701280179207	-0.0127124741389245	-0.0300210766479144	0.0583203564345536	0.0182088440665806	-0.00604785145391767	-0.00101673277513092	-0.0159415174619091	-0.000280757549511013	0.0238707686157155	0.0230356538283873	-0.0302084097043248	0.0309440772813963	-0.0254283497389096	-0.00607094045256738	-0.0212587427795817	0.0314451155263572	4
-0.104665355717232	0.0182833571902472	0.0163365885066567	-0.0166110934360005	0.0755853636614767	-0.0206868643157577	-0.0370541655824867	0.00215724026080163	0.0686117631447399	0.0269532403831177	-0.0592774441149708	-0.0678494987626626	-0.0277780774740349	-0.00701708643841533	-0.0450081043547645	-0.02647763743197	0.00715551408585571	0.083235611968837	0.0241956524681102	0.0831684275104794	0.0138637032848979	-0.00249975998264962	-0.00639297566569426	-0.0105212891593164	-0.0880157867064866	5
0.00901492595645757	0.0159047039604652	-0.00487360168503802	0.00533196010651074	-0.0629841778795582	-0.0617542533435991	-0.0181503619012981	-0.00114604785124642	0.00896554070722558	-0.0456339229835343	0.0283994642475787	-0.0242499933610409	0.0610571103913911	0.0226961108398886	-0.00915639043441568	0.0324233237796314	0.0103552039285649	-0.0477533439849228	0.00962181394668701	0.0291353473937336	-6.25846614925041e-05	0.0330915965241358	-0.0398302682501095	-0.0367290270616303	0.018717614737414	3
0.0134160935830893	0.0473581938227053	0.0262603242981171	-0.013471422016247	-0.00505713674595084	-0.0427371446860989	-0.00358799225494362	-0.00731098908904478	-0.031799852459121	-0.0132121889135633	0.0308426829799605	0.0382446210803165	0.0372149258472398	0.00311969541209253	0.0135569911594762	0.0266048697536315	0.00323743564771339	0.0325707572586426	0.0319999106347055	0.0116225370874709	-0.0358560939840898	0.00960084032141931	0.0116023477644827	-0.00743968008170418	-0.00627123141584976	5
0.044478167182264	0.0400460091998486	0.0395582128140446	-0.0446258920626463	0.00330792851762088	-0.0452725124722061	-0.00265643724750886	0.0105401002259388	-0.00548894774846739	-0.00110869856888234	-0.0247459967536588	-0.0102864076206589	-0.0267721526507727	0.00129031869207668	0.0176359912583904	0.0460331759148778	-0.00800747997893941	0.0262995813803373	0.00302899067510992	0.0178048652333458	-0.0240019966959625	0.0240930538136194	0.00501102066381735	-0.0508552994804468	-0.00733360287927788	5
0.011226278039584	0.0355341597305382	0.00647838525041729	0.00358535677186566	-0.0321532336528574	-0.0139839084814592	0.0159384351763563	-0.06432442538974	-0.0578521807350124	0.0140254995487596	-0.00378603845920942	-0.0369054217428808	-0.0650812799629621	0.0272672232545949	0.0280106547042845	0.0229748112098981	-0.0080101949623643	0.0404875340043016	0.0252119275940766	-0.0171912600416595	0.0358556809637221	-0.00503711309693816	-0.0497259465189247	-0.00584492019230205	-0.00833351656308118	2
0.000822974099667847	0.024639510856848	-0.0165236658266011	0.00456394571709288	0.0266338801559368	0.0286396062790293	0.0349293761041506	0.0454605849793437	0.0455415554605959	-0.00294789310132323	0.0379237689385522	0.00611371751197868	0.0179903278783365	0.00945925054487066	-0.00882768622502977	-0.0322994709188614	-0.00376339167569351	-0.0197187582462858	0.0371179081695327	0.0410527007679846	0.0042455934951563	-0.0154284060049292	-0.0431689962007369	-0.0640145345487051	0.0100929781322237	2
-0.00021259808928366	0.0352888324644102	-0.00378204227142561	0.00647817844643442	-0.0314172793775182	0.000193969173125789	-0.0132399669081177	-0.0343417500071533	-0.0121932223681218	0.0498950502525358	0.0336453923554989	0.0214365764516279	-0.0212211373730641	0.0363445536810299	0.0344946666259344	0.0564629447571585	-0.029169815453754	-0.0136230468934657	-0.104041216542293	0.0133605775011549	0.0217120788791874	0.00831185332568143	-0.0437889715906206	0.0118503262244271	0.00924983387177106	1
0.0337697269843259	0.00413185816702555	0.0948154629636254	0.013827703248068	-0.00084613575608043	0.00941650193355395	-0.0227872610347518	-0.0242813548123588	-0.0621658424706363	-0.0325894589367784	0.00376265293408268	0.0306005457959885	0.00350624626485263	0.0360607586510045	0.0272102322113726	-0.00299385112039123	0.0734513183563837	-0.00127886868399996	0.0790828926855462	0.0661886522163788	0.0452076256768399	0.0147894015841709	0.000287143664279024	-0.053165632135978	-0.0570942018103425	4
-0.00432313496322301	-0.00466879706118818	-0.0547672826353622	-0.01272599362469	-0.0317705838650822	-0.0327983137962485	-0.0470653458054342	0.0186843804787631	0.0158784823221822	0.00820478142525937	-0.0802477821222115	0.0339118062274004	0.0122792604162751	-0.0493106038561405	0.0265913057007127	-0.0078536085903686	0.0271528137298589	-0.0130946694131054	-0.0298099459293285	0.00169423018728688	-0.0369012182370435	0.0787829340763111	0.00539408100409285	0.0170390504225875	-0.0313870675519887	1
0.0718077249586615	0.00266682329909639	0.0186004125992052	-0.0542567865334513	-0.0115032909973262	0.00994474591115016	0.0293948278293963	0.0328348236334229	-0.0213336782510964	-0.0116339163849488	0.0285806520120396	-0.0486466870961063	-0.000723204234994834	0.0584909712459328	0.00184640773250199	-0.0385709794409148	0.0129904073408194	-0.00511532690253896	-0.00979310360899051	-0.0195509203244445	0.0287121508918483	-0.0380240250427247	0.0563978831323348	-0.0543408787274857	0.0434742489411941	5
-0.0667531408919134	8.85845602390945e-05	-0.0553813925694212	0.00915197128120479	-0.0499602037793834	0.00510448252797428	-0.0679249104952258	0.0268528895576554	-0.0427942646759352	0.0372371298052765	-0.0067867551325853	0.078790892721884	0.00744138669443318	0.0696186609354672	-0.0186737586656619	-0.089104496702014	0.00886040684050046	-0.0311793752092478	-0.0206761574746916	0.0485884252733594	-0.0561775945810066	-0.00290210048815367	0.00487528042605251	-0.0234724929903632	-0.00368954731351937	5
-0.00540289355488035	-0.00252690969047381	-0.0289254251676396	-0.0325108861868077	-0.0299245186398407	-0.0142207789653347	-0.0443005760602479	0.00631255017173711	-0.0128214454034496	-0.00365097422271667	0.00676733115077376	0.04733678699143	0.0449121198338673	0.0224818034180714	-0.0166028027238478	-0.0689097422072814	0.0661713368595924	-0.0259010944417812	0.00736906824074667	0.00952120886095725	-0.0669781243946754	0.0143596122765071	0.0380515137484879	-0.000573905558792744	-0.00551575916460495	4
