"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SEX"
0.118437962978197	0.0665408022618477	-0.00291347483900542	-0.0322056871951447	-0.0712178721222439	-0.0954107505830111	-0.0226643761767158	0.0147058770841006	0.0377709863948991	0.0216699376536919	0.0748385081973554	0.0231041400281227	0.0649460642977359	0.0303453018088164	0.0437688818175744	-0.0468193051280804	-0.0169266816004823	-0.0243480298316771	0.0346130124150233	-0.186786432560901	1
0.0581870179166706	0.0333028641148253	0.00611082181071877	0.00182186008112171	-0.0421823765571021	0.0597400852015705	0.0294370100900822	-0.0671423806464017	0.0038161589115871	-0.00914708978995607	-0.0242767008913345	-0.0482448637799537	-0.0147440107233765	-0.0232053891735502	-0.0495144948091794	-0.166945845332975	-0.0390269226216557	0.0115228569894153	-0.055234941911127	0.0135386872571624	2
0.0437811257328788	-0.0337206292030563	-0.0169583681330032	0.0627120642639451	0.0499195909743147	0.0362768683848486	-0.0323681398340429	-0.0153927444888709	-0.0378099578076758	-0.00617629561694871	0.0531467502767254	-0.0247838603641864	0.0696272828077496	-0.0774986588740546	-0.0844704676758115	0.0608946776028024	-0.00453324437471871	-0.0863155663760537	0.0083717419487286	0.0242317370248884	1
-0.0199086851464502	0.0621823243332213	0.0678473964209362	-0.035717555302459	-0.0723053148443489	-0.00169293313444463	0.0294296133670011	0.0245506782508544	0.0398487155382078	0.164298806417069	0.0148780181096154	-0.0798278367130263	-0.100395537121318	-0.170440300162455	-0.0890846205198222	0.0223404221279773	-0.020926400620149	0.00488835583693618	-0.0771875583536063	0.0408176504851833	1
-0.000190267944226438	0.0370004411741058	-0.0596812978810039	0.0011682182428165	0.0423981754250223	0.110286959645742	-0.0319840918248848	-0.0555057390533766	-0.0243191119685078	-0.116730831165108	0.00761455017265351	-0.167373744148973	-0.0303450765266376	-0.0152705430313726	-0.00195865572844887	-0.0799843986136091	-0.0105622857884278	0.00843407328163656	0.0234728287256439	0.0340055464212041	2
-0.0539032373496131	-0.067104499895064	-0.0521221279317011	-0.00426665861848239	0.079031728841852	0.0613938618309675	0.0121776995734091	0.0289993538029413	-0.0270136951621289	-0.0332914566182932	-0.00982268103401462	-0.0573094789178686	-0.0504856054752518	-0.139285978110098	-0.091224406034818	-0.0358558419712592	0.202459572891716	-0.00473239131044582	-0.0610513049645109	0.0290763168088299	1
0.0434161124637574	-0.0363863909426515	-0.0527481466910318	0.0483239011868805	0.10580382630042	0.0286637812048569	-0.0124273615301134	0.0269729746278375	0.00542421472949935	-0.0255531252202738	0.0577947487700937	-0.00876948532344646	0.058883361378167	0.0143856611621547	0.00042028440003955	0.115399952441928	0.0137582616197748	-0.115063125435671	-0.193455434410609	0.00204204417947855	2
-0.108638418484352	-0.00145374562347386	-0.0306425694268322	0.0756037270312527	-0.0428151013828698	-0.0241967059353364	0.0333886389191908	0.0182505677875473	0.0717709384648499	-0.0449932654752897	0.0971309401103369	-0.000946216634778368	-0.0978871297561546	0.0818863982454002	0.0440353011472552	-0.00174116010473346	-0.0538644148248746	-0.110965320203289	-0.042096764445162	0.111467696104153	2
0.0246495964131276	-0.0388001584186195	-0.0955715492947907	-0.0808738662193574	0.0195750474039216	-0.105077123637252	-0.0302226422912017	-0.173835479719099	-0.185922714420807	0.0343528752282515	0.0298841544554089	-0.018980404528194	0.0218001609091994	0.02464548774836	0.127434182331334	0.0107892879894542	-0.0115357658469574	0.102534771831601	0.101112772352275	0.0614499507470421	1
-0.0553533295711869	0.0751657654937825	0.0999901812109204	-0.0596481864633982	-0.0711568484951781	0.0026466720714687	0.0320823905698135	-0.0694671202439257	0.0185297267925238	-0.0405721203058286	-0.00462855864918627	-0.0405253997622798	0.0953975904897169	0.0413834178020874	0.025574686021005	0.0637169373393393	0.0773290703413576	-0.0768115389822922	-0.0389544539837507	-0.0506027282397268	1
0.056881111100933	0.0110292024283274	-0.00191564091450241	-0.050721026217428	-0.0156004354038897	-0.0345997698095753	0.0478170416582689	-0.0619966216263544	0.0486732781521613	-0.0428176122633068	-0.0354309595929282	-0.0387387727096611	-0.0626644777705938	-0.0721988076555372	0.0240130576191916	-0.0360160037671735	-0.0593518144999196	-0.119061607481483	0.0256487138240623	0.00532712047841494	1
0.152994784175248	0.234987773269633	-0.0468419921889638	-0.236370620548908	0.105272477222545	-0.0748710927516399	-0.0282899981947753	0.0200386519453826	-0.0117806225219713	-0.095365069665837	-0.0144575427901582	0.0663622658309996	-0.0210674500310437	0.0287949742459038	-0.023358044451038	0.0419698587953874	-0.0129276254802143	-0.0304345044393942	-0.0439726481764446	0.00949782167975448	1
0.104595691944696	0.0254100061065403	-0.0309691864060579	-0.0288059168278906	0.0125129936779672	-0.0262912376366487	-0.0521289554034468	-0.0291869307100348	0.0176862376484122	-0.00565197074586157	-0.0259430630545634	0.0440368180817567	-0.0466475335178637	-0.0812289717028929	0.00928021315192673	0.122602588004283	0.045752490961023	-0.037595462367281	0.0147683370568838	0.0220020113083612	1
-0.0111745871881111	0.0351561425028871	0.0350099012282542	0.0280010050546036	-0.0656985838869712	-0.025413194887131	0.160717842003861	0.0505053218891537	-0.0118016458212696	0.0726297247574811	-0.0215722804661631	0.0600339978461355	0.0556528573771458	0.0884934704555976	-0.0794339419800309	0.03516341002597	0.0317406571905113	-0.128909132853155	-0.0828024264322136	-0.0965360176809871	2
-0.14918070763639	0.0174585257448405	-0.151403850192749	0.0135844908794775	0.0678144608784589	0.0627122309251325	-0.139677446594585	-0.0646858375675835	0.112499399318167	-0.0925386893288457	-0.00131640115799472	0.0550842064130837	0.00537745107215865	0.0838748547024684	-0.13244623367199	-0.0781788841409567	-0.0394440508050288	-0.0641283831362398	0.0769108485267287	-0.173004824422876	1
0.0869887130813229	0.0451435163140561	0.0263785217260512	-0.0649936503671616	-0.0264427148687097	-0.0558232621569101	0.0630247711562192	0.0226726752031192	0.0369846868385743	0.026925047318135	0.018609525570204	0.0299756531064898	0.0223927587692657	-0.0359800357854303	0.098124973221187	-0.136406722736041	-0.0865032411230265	-0.0141393726270285	-0.0622670804002344	-0.00121114269522014	1
0.0939310640248986	-0.0243028089541325	-0.0542864601367793	-0.015098678911651	0.00771318881125975	-0.0034725736932736	0.0118493453146278	-0.0717450449220278	0.127720108360391	0.0379840608543589	0.0495490292139185	0.0572291138687881	-0.0437879895915391	-0.0447104570246386	0.0227673606624716	-0.0785496669265085	-0.00626070894518653	0.0427980900250575	-0.0982423829829813	-0.0521697532115263	2
-0.177382819450814	-0.0370871345491719	-0.136049350515254	-0.0798868412190082	-0.105799382684544	-0.0861684462769158	-0.109372917926131	-0.0949271355707419	0.0289823216372621	-0.133959058016619	-0.180214957009253	0.120460276799039	0.0959712842409975	0.00614938113229896	-0.00214272631917967	0.083477913150719	-0.147420097248572	0.0657815300812042	-0.127076833368473	0.00846661283458085	2
-0.00510469030351315	0.00103947283944186	0.0714670539700169	0.0460758308151148	-0.0903237067120762	0.112079659583337	-0.00790248568196122	0.0192275491869039	-0.0248850685267218	-0.00300969117773435	0.10753397659863	-0.0349375494968517	0.0270051247147646	-0.0272651945449261	-0.0535442812279633	0.0167266024236758	-0.00897333306481368	0.0138991118003536	-0.00561216633818054	-0.0173500105359716	1
0.01422776544972	-0.0947932320482662	0.0886679340257898	-0.028632754287329	0.0746924994277511	0.0143889301654083	-0.0395001228678637	0.0284945130977548	-0.00505393647346145	-0.0659324717294762	0.0193941574135776	0.0675456243587351	-0.03036592818845	0.0435785750951561	0.033949521635236	-0.0538090990086623	-0.139016955636168	-0.0482725313576355	-0.00168645673432144	0.0283952001547461	1
0.0329508171570405	-0.0966308095286987	-0.0375937760544946	0.0264893041158566	-0.0172997874659821	0.0393202616549384	-0.0807812997093597	-0.0760538457698758	-0.102034318557053	0.0327881051008529	-0.041753264930106	-0.0507987030505484	-0.0487465855621168	0.0422987794804975	0.0766518061332616	0.118394505191727	-0.00160410693301244	-0.0247218526949271	-0.088157379362108	0.0545784129131817	1
0.00786611054634569	-0.0494888208950145	-0.00485069835166478	0.0433859588416272	-0.0798412324314398	0.0944762827267015	-0.0150789822096863	0.056175354090204	-0.0817809191371465	0.0156623825926575	-0.0685468539052955	-0.0604860074082101	0.00742581481718837	-0.071022174794919	0.0870835961144684	-0.0326119588065134	-0.0994136918971796	-0.0506206546549117	0.0744386690735861	-0.0352323367206621	1
0.0131041427983757	-0.0075877635710983	-0.0210635678959607	0.0354354485560866	-0.0474397644759854	0.00781605841406246	0.02152887847005	-0.0275274292477256	-0.12827402208144	-0.0861207066544515	-0.0027937520264219	-0.0776354342975637	0.122633770210094	0.0336905905896784	-0.0236257483562273	0.00876330928156283	-0.0694860889192882	-0.0961556588052678	-0.114993702792834	-0.0126973504724398	1
-0.102712922272017	0.00839237627477129	-0.0263097047942644	-0.0589693045116608	0.000577278528578931	0.107615518667966	-0.0529671093444454	0.0559496664043929	-0.0398016595354342	-0.0027969387093833	-0.158896821499665	0.0307858834727426	0.095563451415628	-0.0576913071288018	0.0327166043955875	0.100875743399287	-0.013966853606644	0.0693802240441441	0.0153519563066635	-0.0790084707290515	1
0.0236360263078891	-0.0654317487770038	-0.0534900168191639	0.0454619234577857	0.0968290436400265	0.0336471307616912	-0.0294566977810633	0.0340638219126096	0.0347141332265112	-0.0546666102635814	0.0604538265600723	-0.0376271269963476	0.0671241023389285	-0.0869032879815873	-0.0756113383959248	0.0136305310355888	-0.105358990481261	-0.0136372765511221	0.0798016475843357	0.0408061026426576	1
-0.0563394322333972	-0.0249096376747018	0.0695692016110883	-0.017918713697431	0.0832544393971188	-0.0984619863080431	0.0852458629422914	-0.00448302465081803	-0.0131221242452793	0.0183660205714444	0.0209266701821269	-0.020826992288	0.138055951914517	-0.0707963665658528	0.0162750687609193	-0.0966703098114693	0.0998676255988689	0.0217315185122672	0.0185348811746959	0.0445344072321806	1
0.0812398607384676	-0.0033966595692952	0.0353520607803243	0.021140718925089	-0.110331318943263	-0.0586719585073252	-0.0750522054375344	-0.034587099892476	-0.066740686613574	-0.0547545594581495	-0.108270147932144	-0.00341629728706478	0.00729271873064638	0.0799251060504669	-0.0393569452036729	0.0671902634440233	0.0147617206472167	0.0272449299734415	0.0137595606294338	0.0179148095841624	1
-0.0674096504752659	-0.0667126914663023	-0.00215186157611804	-0.0937306841367864	-0.0601905749211221	-0.198942696003439	0.0325922701349777	0.17669695383172	-0.0831585743839699	-0.013564151547228	-0.0515399582643654	-0.0729336626813851	0.0478646444037208	-0.0405006166641304	-0.0625650474998759	-0.0991659211616383	-0.0530007870624598	0.00953694971184568	-0.228208919712725	0.109650823534278	2
0.00736021359119546	0.019497441026002	-0.00566019072014346	-0.0860255332452902	-0.0740801336840535	0.0771656471710984	0.0257634109386517	-0.0920972881222472	-0.0264458915838342	0.0161441263746518	-0.0777145765348257	-0.031908735420317	-0.029851727295032	-0.0873842392748996	0.00254466464854865	0.00402145092702612	0.0228441219021831	-0.0593662930732699	0.0457562229650915	-0.00177200604258747	1
0.0422035870426416	-0.0650766711112456	-0.0534362291723287	-0.00384272524528815	-0.060196346138386	-0.0460393649404352	-0.0644100411262237	0.0109146387597337	-0.0658813517722893	0.0361480534161721	-0.0595085164525798	-0.0152618025020748	0.051349422934056	-0.0345973401072639	0.0245617707780435	-0.00756503981840016	-0.00428149308488981	-0.0173207121485916	-0.11953533455913	0.060079312214255	1
-0.0700197894212466	-0.0422678930727654	0.0123101751238273	-0.0012311065917029	-0.174516696960899	0.0244247094079634	-0.0345751369881779	0.0834530653915546	-0.0141180029153075	-0.0882163729420655	0.0941467004369816	0.113633755653581	0.0437693710686085	-0.088842426335401	0.159674164489986	-0.103565274504994	0.0946731708273295	-0.00534165718300601	0.180275183930922	0.114611284082135	1
0.0114350633341027	0.0428846664348216	-0.0123965892313044	-0.0507472848214503	-0.0762125427313848	0.143724120471297	0.0164809085060344	-0.0402082744351689	-0.0197987664184932	-0.00754658742746396	-0.113198054894777	0.0165453459554588	-0.00257993626163334	-0.0453723496316462	-0.0627964096794738	0.0518815061773609	0.215870975875225	-0.043291293507136	0.0329094475913773	0.0289594186007919	1
0.0133711915971766	0.171812420062846	0.038001419281586	0.0901801729293179	0.0144847080425102	-0.041001476213096	-0.0758847709404007	0.0208151564097548	-0.0879991955286331	0.0960673124734778	-0.195653087367805	-0.102878295610131	-0.00819055304789167	0.0613188632930477	0.059492149797428	-0.0407129892050202	-0.0093195170466923	-0.0439653040645752	0.0392203914706713	-0.00268066088735526	2
0.047075011358381	-0.0947981733062315	-0.0519868316745558	0.0105636673672365	0.00991491019476497	-0.00276439658417859	0.0142929252041379	-0.0260925456891925	0.0487909121449645	0.117420536318075	-0.0731199380368177	0.00884960960680418	0.0211909250986603	-0.0978164638318224	-0.146253961996529	0.0164217873685812	-0.00136072270565017	0.0769262719979167	-0.100981178197965	0.0291723405946638	1
-0.056080745806509	0.12676237579628	-0.0515554660661031	0.204175738789878	0.107661101087797	0.0292945837207337	-0.146846530398258	-0.0156718114537925	-0.0218544066224452	0.0751577161196992	-0.209140200575894	-0.0132863234720331	0.012112681407715	-0.0169506209430127	-0.00279068367047566	-0.0147211933212628	-0.0158250832003522	0.0435353656461992	0.000486992271325717	-0.0194829095813679	1
-0.025677153974833	0.028749155864089	0.127861449607923	-0.00658177098596107	0.0347492072468709	-0.0199440042947074	0.0722552956333748	-0.075619452155661	0.0923809985272337	0.0483972848652508	-0.00649934841179547	-0.0921787951501326	0.00397030166391242	0.00557130503480781	-0.0583160347667183	0.00361003272998027	-0.0542522552543403	0.00103717048554471	0.0902299565394473	0.00713882591831717	2
0.0404233148846598	0.0810968409651744	0.0194933470030047	0.0247003251806823	-0.0449972786074895	-0.0153984039985211	0.118181413686038	0.0233269881927371	0.0312922921634693	-0.193905940611203	-0.0299036292089978	0.0510914059845129	-0.00641149269877132	-0.0142268197492297	-0.103720682352876	-0.0440972030088849	0.00836725290701824	-0.0697912879299277	0.119541339268078	0.0427921819739738	2
0.00418962616831647	-0.145298223220631	-0.0684250752785747	0.125835702900762	-0.0268472384326351	-0.0107459549462246	-0.0727290176620746	0.0331490953495535	-0.108465666029581	-0.0532954113055353	0.0236005349063068	-0.0869767832895174	0.225596896520977	0.0335757637682714	0.0279866340444841	-0.00926916241153021	-0.166147341122478	-0.0198839966907922	-0.00911824265557832	0.248744488483744	2
0.102556069248755	-0.0101930103127622	0.00564502591447789	0.00847078907472825	-0.0529170028746866	-0.0288881469100703	-0.0444774776965013	-0.0649581380875435	0.0253736648116417	-0.0112243530156154	-0.0527771657852228	0.0353257087699328	-0.104379495570407	-0.07295965709138	0.020701209643543	0.114857617418318	0.047078392131341	-0.0296127875095163	-0.0218179032721799	0.0123809587623347	1
0.127696705346364	0.149834895821389	-0.00198136308573953	-0.124460831469384	0.0374213116600726	-0.0843993122875223	-0.0823360077076642	0.0233136142829904	-0.0859261859441657	-0.0816703906509466	0.0394869240293091	0.0790635081504284	-0.0460918430684001	0.0798768603016278	0.0534141153174801	-0.00625971330818372	0.0248348784407272	-0.0254329621779179	0.00797871035007283	0.039731964115972	1
0.113545874507766	0.0399359645932226	-0.0311870339909345	-0.0792900546648139	-0.0226606253452997	-0.0284370673096652	-0.0616548874267059	0.0456534527714577	0.0224777352416306	-0.000563094719961824	0.0389136732922714	0.0440534927239393	-0.0103119596277129	0.0332302263394564	-0.0185536798361874	0.0243808753002615	0.0226429622281261	-0.0367605258618053	0.0786275242449273	0.0574200023640171	1
-0.0996025460908743	0.128241493263372	0.0735158106016899	0.0574905141396952	0.0064544540061758	0.0442075193911527	-0.0998792861437556	0.0124839499969635	0.0136570870190545	0.0826645632501741	0.0561441668781149	0.0981593953306336	-0.0597277676091383	0.0812531806324083	0.0310266288031991	0.0418555692565341	0.148195341738945	0.0692833672018615	-0.044408182708177	-0.0136475830888133	1
0.0916183254490106	0.0268378653217575	-0.0569466424778308	-0.0135928433309695	0.0225269014578781	0.0524825681141391	0.0135873896252629	0.000568805205264437	0.0376121279419064	-0.0104318398098029	0.00830018625499713	-0.00592295243942507	0.00274834873355431	-0.0600519821903104	0.042373227762852	0.0464229702558849	0.0898419916560763	-0.0370538641271913	-0.0188610256480459	0.0747916422809028	1
0.0546752353568011	-0.0509311182610787	0.0477489673038808	0.0758591439029922	-0.0422435040784168	-0.0261680509809537	0.00909804850508358	0.0132603935737926	-0.00833580922007253	-0.0298488416589083	0.0599387759786357	0.035763951152952	0.0620353896830088	-0.0642929770355856	0.0851119092588657	-0.0609802625376789	-0.087534919695211	0.125562255354453	-0.0850802061835721	-0.0993972910202451	1
0.00605770171365907	0.109894775896528	0.028791059702797	0.0187498255433574	0.0384457104642436	0.0408983958337169	0.119381507413966	-0.0133148256979106	-0.0531606830636413	-0.129429937390258	0.00312671476826761	-0.0519201210051519	0.0824641170013015	-0.0475901390937879	0.00253325515262225	-0.0253957779296471	-0.00224187595627505	0.0790850171562977	-0.056407625965063	0.0521273827731527	1
-0.0839696368700218	-0.0249842567574452	0.0116732813565281	-0.0564979404104898	-0.110722225571902	0.0341637723987677	-0.0343399934412062	-0.0934599112123134	0.00184103295956013	-0.0988316425896315	0.0912209701165392	0.0276137132084997	0.0834476743834855	0.0270802993598018	0.066131345340952	0.0212670562841072	-0.069952489290886	0.030917204933803	0.053019804175545	0.00834940676999773	2
0.0537643072152834	0.0792618286862531	0.0781626247529986	0.108908636298882	0.136752181120799	0.000257881811621055	0.101664315261734	0.0219640862821843	0.0295180848434125	-0.128156330800332	-0.00577982287966482	-0.0105094432736798	0.0541891303929426	0.0116116613017696	0.0715548510716637	0.0383867553371494	0.040993081528704	0.0789471748980671	0.0893285821235761	0.0451410967635607	1
0.00339374046204206	-0.0118519335021545	-0.0707777038469423	0.0590707928495297	0.0149216134244363	0.0284378682182796	-0.00416212104686363	-0.15492995378873	-0.05034223742118	0.0295581358594795	-0.0394021024175896	-0.138493199340178	-0.140998061627574	0.0447491139473996	0.071834064777532	-0.0702733875968665	0.0122160057128176	0.128649887257616	-0.0293588402662401	-0.101761453982575	1
-0.00128602504133196	-0.0530102785890904	-0.11956127099354	-0.136625777749093	-0.0118733443071714	0.0378233142769972	-0.0496934713631541	-0.0861235597766829	-0.0730510754308465	0.0544238542310103	-0.157675388631005	-0.00496706580964943	-0.170965645875367	0.10059770320886	-0.00125682218759736	-0.0683337525420824	0.0599210623980178	-0.0999279277270231	0.0559655390448216	0.0297322444910958	1
0.0515395926291067	-0.000606941136545705	-0.0095124993687536	0.0498023564533022	0.0608337309722406	0.00181421980255263	-0.0698543852321659	-0.0915476970398286	-0.080650154221374	-0.0991579999442777	0.0980135854740616	-0.0332201714057818	0.0247107793213214	-0.0268780170466442	-0.0407655012992502	0.00358339796596723	-0.040361293636923	0.00976136685648768	0.0844098004966346	-0.00259059234924344	1
-0.0410148540047026	0.0131813409042404	0.046852831253781	-0.0612333500461654	-0.0247623845587784	-0.0224636954074721	-0.0787679970025155	-0.0323534729736851	-0.0627619376896186	0.137860563511923	0.0721254320075092	-0.164817269075878	-0.127534669724871	-0.0859267434606124	0.0322877328170885	-0.0923687964055921	-0.041672673431248	0.0758258784218346	-0.0365074833226057	0.0458673924581419	2
-0.0982496802688406	-0.0351835620680965	-0.0911358428017352	-0.0611756095918479	-0.0305734154009879	-0.122055327957256	0.101049513853864	0.071615299450466	-0.0890453408824648	0.0278645562571649	-0.0979049657678293	0.0561420666869736	-0.0455152351737808	0.0463029671983891	-0.0881184786235837	0.124148516864949	0.0142465025075037	-0.172696800048347	0.225397355872849	0.0628276852374539	1
0.0272055906234013	-0.113782793536295	0.0531514942383973	0.0138469282949477	-0.068428016328154	0.0495303983659348	-0.039058916789877	-0.019277263963599	0.0546967487847028	0.0168885599607414	-0.145868590099461	0.143250609329404	-0.0905912092848903	-0.0379167131065593	0.000930255111216765	-0.00337911581523082	0.0329320752220824	-0.0962281303624705	-0.0412453509624105	0.0327700340139302	2
0.0322033639692412	-0.0479737851233881	-0.0530683034203146	0.0546123426840785	0.0330348807445572	0.0179884117601235	0.0738113553953213	-0.139216335036325	-0.057881002301674	-0.0769269414267171	0.000100035769520541	-0.0623543898420585	-0.0787870358686585	0.0655943656035047	-0.00313816152788335	0.0699085046551343	-0.0288087872959492	0.0437293720174852	0.0379275474911668	-0.0263829995914073	1
-0.120425844246562	0.132789686775142	-0.0605887246586442	0.0184763222226996	-0.0590499278542472	-0.0465845832010257	-0.00468505936875355	0.00903226354237583	0.131693233712786	-0.0706611397949	0.0411918247713635	0.0148085730412877	-0.0662258290090615	0.0152656788364815	0.0656464174129893	0.0683637809198638	-0.0878519463343871	0.0462494603326222	-0.0379120313147604	0.0701034393973908	1
0.0517433693641145	-0.0579193226805759	0.00100676265651341	0.00892093997378716	0.0255167834651846	0.0792347737218145	0.0216631709847808	0.00902305390584728	0.0477487692073031	0.080704791946759	0.08501949949359	0.0533585971818305	-0.00661842444685219	-0.123029476711614	0.0365249678428856	-0.00780822802623821	-0.0429503345121823	0.0173312661020453	-0.017421108560063	0.070862935224496	2
0.0165098764640433	-0.00348733798497085	0.121064801873249	0.0363665131077626	0.0228370696225061	0.0777536525470784	0.06614843378077	-0.0386182946502466	0.0846699439066009	0.0125413738840718	-0.0812294045000802	0.105083349195026	0.0496115548662704	-0.10086485966827	0.0103957768681405	0.0438405218301408	0.0509559654358868	-0.0289694697088463	-0.124165382668722	0.0676164766255515	1
0.0601358952684894	-0.0642321210024353	-0.0265833920948139	0.0112180571797022	0.0515965061095153	0.00792729384880317	-0.0448824287853411	-0.051067834351076	-0.0165997889073101	0.054989808108409	0.0661684770179835	0.0290864472768384	-0.00379869794136237	-0.0887576777232594	-0.0155499997222846	0.0804211180255296	-0.030644826901258	0.109266174415509	0.0453066092870907	-0.018083060770071	1
0.0831150384427139	-0.0552800329556889	0.0251171420821292	0.0123252095025806	0.0264344767036764	-0.0270098205737621	-0.0143492784963723	-0.00354974079942006	0.0528103520138063	0.0558699845490089	0.0940404263765292	0.109300040530422	-0.0178579322588321	-0.14679046107293	0.0591537407142901	0.0333702686861667	-0.00868346978982881	0.0703594249068396	0.0154395227411644	0.039553973665069	1
-0.0170947137155157	-0.0459911338421569	0.0892889557194735	-0.0133766624639874	0.107438371552954	-0.0211688674984423	0.035064903033397	0.0381757170708596	0.0494072683030758	0.0767038486201249	-0.068246865682364	-0.0223763545321259	0.0679330963523561	0.180167878628258	-0.108766750622087	0.0431523349542541	0.0130200238522524	0.162106005097711	0.16624016141708	0.0358013575958515	1
-0.0573592485077315	0.11947579993615	-0.0905599705399259	-0.0582853355232246	-0.116854936459126	-0.132302327629169	0.113861191273922	0.0781649302484858	-0.0308417792589893	0.0598897183388435	0.0814547598875191	0.0721625315714441	-0.103197095900951	-0.00654818694791059	-0.106533524990558	0.0239501234841309	0.0113352118642087	-0.130217712796712	0.0548382531498757	0.146961045127389	1
-0.130260865195555	0.110238593150064	0.0267882794033763	-0.068619298867245	-0.0364970231308649	-0.0674513926216516	-0.0211237195967534	-0.0406536000894057	0.119558840960414	-0.00625399451625174	0.0722946086885294	-0.0315857003373209	0.0293510038509041	0.0284508324784906	0.0563157304233056	0.204178523585104	0.0604648988682968	0.0121968584396388	-0.0328923307290923	0.0643724627013813	2
0.0403955516434129	-0.0997091706671476	-0.105602716494226	0.00109332320547787	0.0555878352574383	-0.00752741765487807	-0.0373268582891847	-0.0730323407274992	0.0059192712282384	0.069912021973773	0.0477702824879502	-0.0204098679594205	0.0700153121082847	-0.0324980372693865	-0.0608911247061195	0.00709590168765198	0.0109372508498045	0.0256930441025962	-0.0541832077120072	0.055840643833442	2
