"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"AGE_GROUP"
-0.0743369147245374	-0.0313477331468636	-0.0216958045976936	0.0508641976831029	-0.0269297756305141	0.0336591701849793	-0.00357396641387646	0.103422093815084	-0.0503096331255154	0.0213207909814482	-0.0773096824384172	-0.00480714422185379	0.0236344501743029	-0.0128557108666631	5
-0.0145732736760416	0.0475064300771593	0.188089934185402	0.0189866397727181	-0.0326490322113161	0.0425717304654327	0.133965741415028	-0.12397085855435	0.0146899939504474	0.00376549734050695	-0.0795458031469462	-0.0384305624894492	-0.0350901476420819	-0.079693502015605	4
0.124580887604007	-0.0351759961608895	0.0644468438886146	0.00566369553652751	-0.0256715389784648	0.056279356713321	0.0103810264609949	0.029157523761253	0.000261345386119466	0.00317698125064164	-0.0178700802219131	-0.104104348882311	-0.0458849090032891	-0.00641278213675067	5
0.0611392249603356	-0.0748715637386518	0.0676475286540855	-0.0129873130951474	0.0205070187185646	0.0455391328683379	-0.1241981346863	0.0061345213471185	0.109187266981456	-0.128303750854021	-0.0391125701797648	0.0285751167062084	-0.152067707982486	0.130084108983453	5
-0.0506612153200679	0.021564846981979	-0.00419506137863918	-0.0395918687562936	0.20661056483078	-0.0162060116025427	-0.11327913071976	-0.0970178920412593	0.0332338174368423	0.0663144104277038	-0.0290164693509356	-0.0432802554430377	0.0530914461974798	-0.0114521086191257	5
-0.0450026529642828	-0.107188056178526	0.00812886932442058	-0.084755259655924	-0.0232816093273594	0.011174892834231	0.0303695712936781	0.0107009160314738	-0.0228545348222597	0.0288427329816003	-0.127614558748715	0.0158837209851	0.0679005673741781	0.00115772707574084	5
-0.0530744385318712	-0.0284451452250965	-0.047050285851114	0.05006644235246	-0.0395141601890993	0.0273256614294484	0.00200721232921945	-0.0534416848565866	-0.0355148594012955	0.01537242255035	-0.0876561518789154	-0.011201180538529	-0.023515750658676	-0.00461476704213314	4
-0.0334099753625227	0.0474456370765746	0.044127720338831	-0.0628093433048185	-0.0778431158666493	-0.0356820098702213	-0.0977250072427534	-0.0036607236818138	0.176031227240278	-0.0331211863193117	-0.203936201670263	-0.0134848813323313	0.0362770542808915	-0.0260786947783531	5
0.0742496083929687	-0.0511144420003499	0.00435623726811449	0.0391054020135979	0.0106776545596688	0.0347991838051835	0.0344754986303407	-0.0646430855154654	-0.0626292476858478	0.0348985801983575	-0.0162710274797566	0.00990540556301818	0.0595775481618455	0.037822056500795	5
0.0314660286225746	0.0301709985434409	-0.0483970209486597	0.101758594744476	0.105640022099404	-0.00846653622962168	-0.0653590532211738	-0.0512959125695217	0.0935307961418459	-0.0194933314924854	-0.0856800876637964	-0.0801091249390874	-0.120323723172185	0.0711301495809077	5
0.0156245166841866	-0.105304271923269	-0.0536170617893749	-0.0459925731898723	0.0203900352979092	-0.00846187316017449	0.131691855595633	0.109995289202849	0.0938875139895219	-0.112259511219594	-0.0032535154371201	-0.0400204928293438	-0.0831751498678129	0.0125753288119443	2
0.00200868068616934	0.00909778428117852	-0.0656643991119543	0.0651886810060751	0.0239048493133794	-0.0613502244573927	0.122721685004464	-0.0836473722671711	-0.011406671106897	-0.126312013564277	0.0862915357031468	0.0484465782628541	-0.00727041484473204	0.0570563235316258	1
0.0460536334751254	-0.0757510920438592	0.0206197509739837	0.13849257250425	-0.00827027408058958	0.032542911842503	-0.12947438545822	-0.0214677270143884	0.0478225325015422	-0.0236902931361115	0.0859133955584682	0.0212272610532777	0.114619414841552	-0.109206919611629	5
-0.0543636004594571	-0.121245887107429	-0.018547902403421	-0.0343794336070515	0.0865965557304214	-0.0546831318617015	-0.0125896150615127	-0.0104327807664346	-0.0662752871754392	0.00736057950046531	-0.134908660190495	0.0407392198937991	-0.0276330944066762	-0.0226592889014946	1
0.0150678325102866	-0.0357398445306418	0.0962089903731499	0.0190574683371174	-0.0477906019177993	-0.0261585255020785	-0.0343271536082149	0.0245252313328156	-0.0196891186981627	0.0113438676450055	-0.0392443655511115	0.0116960174735338	-0.0543031363335545	0.0590378274155171	6
0.01504524455888	-0.031203356089257	0.155186414095098	0.0696965683403205	0.0550097835194125	0.0446664311744539	0.128601960729273	-0.101020211149203	0.0433783504368355	0.124932383781716	0.140404309411597	0.0387660560727556	-0.0934781485951284	0.0630035675064133	4
-0.0368803087341087	-0.0859956531040299	-0.00752095665023528	-0.00146724034628708	-0.0456303696781028	0.0111449005226538	0.0196763264425067	0.0967342005148818	0.0305069041960363	-0.0225239083544084	0.0219024549932846	-0.00187974189382989	-0.0200951613760684	-0.0145307230776834	4
