"SV1"	"SV2"	"AGE_GROUP"
-0.243772380190527	0.0330483131752216	5
0.0881411381466596	-0.802949667460594	3
-0.232694712511587	-0.285508387681972	4
-0.262613078774394	0.320951569387728	4
0.51937485522628	0.228169087897851	3
0.436250173388558	0.0253368196724276	1
0.414726764870016	0.152104455244635	3
-0.251702002203976	0.168355549767911	3
-0.184355934227264	-0.0819163886154586	5
-0.283354823723767	0.242408648612248	3
