"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"AGE_GROUP"
0.048902445757503	-0.0359962219199807	0.0120189193303578	-0.0196754420452614	0.113523680295048	-0.0350615769578847	0.0359900382751918	-0.103112120834125	0.0197917600172193	-0.0964273170607942	0.0592876592468138	-0.110770197105815	0.173793741612709	-0.0349172388316174	0.230588228121786	-0.00424507729527551	0.0488799433557836	-0.0230106252003076	0.019924032277268	-0.0420862277194203	5
-0.0429530343826904	-0.0498384835974191	0.0989096826400137	0.00106165332565762	0.0206228790556967	0.0688583456887376	-0.00400159360596	0.00383197820115208	0.0513138389466952	0.130279487927984	-0.0240110810036422	-0.00280061935961746	0.044579172002753	-0.0860463545314429	-0.0632002413404381	0.13629629067142	-0.0741602787339019	0.00181809773940586	-0.075021528126745	0.0251579638301434	1
-0.0365622809477603	0.0175453740665936	0.00382721167580686	-0.0221611545460062	-0.0913595747136368	0.082446525278993	0.0767748819780691	-0.0239714905497991	-0.0437481243566845	0.0365603502966677	-0.0138501245746205	0.0825173210822842	0.177979185498904	0.0723780205311948	-0.000485816108562243	0.0522312976702624	0.133568619562922	0.125329888949538	-0.106050238231315	-0.170609255048345	5
-0.069246713288422	0.0210817205266461	0.13218844345558	0.0182773353494611	0.0650550358341576	-0.0758493219171479	0.00533843558475789	-0.00854582384149465	0.0824561758376835	-0.120543649984861	-0.109507475764286	-0.0501791350584551	0.144271309285168	-0.0886140993649111	-0.00256532840728763	-0.0556715181655915	0.135301286916058	0.156631969909239	-0.0722440351370029	-0.0328078635677145	5
0.0382868658740081	-0.168983139278123	0.0216673899506599	-0.00431306061192832	-0.0579287480956426	-0.0614942062448841	0.0181644783896122	0.0589352130080046	0.0238049985726085	0.0637565935938738	0.0778503665623737	0.0303271019649532	0.0314863074475489	-0.0822648043309471	0.167161134952381	-0.115014015229054	-0.021095099103962	0.0309471617560819	0.0154685552019761	0.057243794868387	4
-0.0437026677560146	0.00874716881155944	0.0808061829091092	0.0181986204033038	0.049916781128231	0.0380619246897454	0.0432828297259458	-0.136255574064936	0.0149705482247337	-0.100438528064433	0.0442002361595535	0.069241587346741	-0.0149763657586243	-0.0428136253113728	-0.0609594906262289	0.0420917292547198	-0.0494782651935124	-0.0372708815297502	-0.0489618912894368	-0.0278965018483966	2
-0.00730088784716278	-0.0812298898944358	-0.00365224096610828	0.0125477077680203	0.0973789824490066	0.0945500520739943	0.014800181483259	-0.0323859725728431	-0.0151338479333617	0.00211348812311003	0.023528584807951	-0.00175057583061348	0.0499065832154983	-0.0754475003467382	-0.0207398971165643	-0.061902676656189	-0.0757665763478154	0.0277049799608639	0.0874645956230515	0.00235897812644634	3
-0.0031395577663775	-0.139239571796183	0.111649214732561	-0.0142342348577831	-0.114787678838128	0.0650412710174704	0.101826640106648	-0.0390189756418154	-0.0129463792537407	-0.0337035185253586	-0.00860555666178357	0.133030566373291	0.0627813339843368	0.063999783496218	-0.0533260409814866	0.102010465933121	0.0985762855679795	-0.123379496414147	0.0492270685259945	0.165074853075189	3
-0.0677564662362954	0.0176168055629623	0.158992040103349	-0.0137429845405222	0.0791817614516321	0.0350471017329358	-0.0140740458437209	0.0349255351209154	-0.0145299276158477	-0.0774409050739671	-0.0354926276749882	0.039697901868165	-0.00558822189407904	-0.0297455983256431	0.00895523547537957	0.0507679316820126	-0.0962897067163796	0.120766599053614	-0.0576376409028845	-0.0516887301936322	5
0.0804663412914125	-0.0663815339800185	-0.0995222994965726	-0.0741014951422209	0.00387209930870999	0.0263313518759007	0.031044221447439	-0.0429752485338714	-0.0988850269809257	-0.0581508640384828	-0.00648429990775742	-0.0303411980899948	0.0757032751025246	-0.0179411762928883	-0.0294161754005202	0.0745387232533876	0.091381303683738	0.0153514319764562	0.00522652002697901	-0.0437010719050468	5
