"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"AGE_GROUP"
0.00543508326672005	-0.0576210452533842	0.0477478555760854	0.0345376791997676	-0.00806125265828539	0.0463136084682225	0.0352419478778409	0.0973682577962486	-0.0141341549766126	-0.0616686380984939	0.0185728256717343	0.0416981278359744	0.0230377916686965	-0.00700511670900875	0.0493644346883376	0.0647472849438619	0.00383347795132923	-0.0773816966151021	-0.0390913777833239	0.0180107878869114	-0.0749811262960516	-0.0321236226026472	0.0431168622383934	0.091865582524914	0.0443676410546603	-0.00637179188178436	5
0.000252130938379442	-0.0536711849795598	-0.0268258084145622	0.00271255090181449	-0.0148897199538096	-0.0395967503141276	-0.0482842667640987	-0.0581010752211383	0.00546191303405704	0.0494925599771731	0.0512229802740877	-0.0244106584174102	0.0370969092161882	-0.0907467544212262	-0.159317231281214	0.0944692691366761	0.042367798147769	0.0256774921832555	-0.0806777436187766	0.0576094377238693	0.0285972236289449	0.0389089525158463	-0.0464981839015565	-0.0955157315541239	0.113729200732031	0.00352949304566109	4
-0.0431363081135239	-0.0587713278446728	-0.0772868081128756	-0.0822411440805052	0.0358643307568463	-0.019769174334802	0.0233249063323774	-0.0421333074484102	0.00675755145953633	0.0583709593590794	-0.0227172091996684	0.00283631761984438	0.0661970526974607	-0.02754184650644	-0.0921526647569808	0.0177704075545035	-0.00187102324018313	0.0460527884036929	-0.100595110903432	-0.0392674776922864	-0.0308702340620988	-0.0189939669510427	0.0290614169016677	-0.0772078628263811	0.000397516127250919	0.00730893777817679	5
-0.0206606799972585	-0.0206401293795024	0.0373013725627127	0.00687323962311936	-0.00613530833573402	0.0978135990164391	0.0349106416852861	0.0451533549175241	0.0758677781555265	-0.00589412926917703	0.0856186158404722	-0.060466108617594	-0.0606592963865391	0.0397410173450621	-0.0112662657001835	0.0715256799326913	0.0699444531465957	0.0249191794450186	0.0442687968233978	0.116529214570491	0.00868625195192833	-0.0135846098326443	0.0472069424113195	0.00752929650125463	-0.0212122182796008	0.0180088576521768	1
0.0399967703602313	0.0151174323374821	-0.0260506242886134	0.0410076443496195	0.0509111836088526	0.0811535509997349	-0.0151903992149312	-0.00442046280703771	-0.0176584714058871	-0.0591198548365133	-0.0113270676553716	0.030881566148321	0.0451675247101742	0.0185919594083359	0.0166258645994785	0.0110292297874256	-0.0260388801054482	-0.0430301393175702	0.037337476614953	0.020787388570957	-0.0445375647057373	0.00127721381939971	0.0576446091902372	0.005487231009226	-0.0683041821662223	0.0328458379566334	5
0.0224216656994988	0.0513032757638627	-0.0128998545865902	0.0385343128318641	0.00968152442021302	-0.0485512761018081	-0.0147445808483143	0.0368830097448041	-0.223248718217409	0.045490175629949	0.00938157449287053	0.0926352569689724	-0.166828023772632	0.106162626374938	0.0278869247073921	0.0860588223412832	0.0230208833598556	0.198569660694438	-0.0330650422352836	0.0876520376706072	0.0562367532235106	-0.103749189674514	0.0942302164108961	0.0257948888869349	0.0221721736258034	0.14390690924699	5
0.0596884186147731	0.0436873921714335	-0.0750808269613525	0.032090721862769	0.0289949750035867	0.0187457868389193	0.0129668971168987	0.0301581404696514	0.0139818667511639	0.0126144395105885	-0.031373567416622	-0.0313224579993127	0.00348911554920944	-0.0120327054113389	0.0175623115212206	0.00377952937461397	0.0254872584712807	-0.0454157269637784	0.0148568782735595	0.0365065738153992	0.0663740337751988	-0.0270713787893143	0.0212129577425624	-0.0390147212254434	0.030830656415379	-0.0153254937928576	5
0.00473871453509416	0.0317110665652806	0.0225857161716369	-0.0660950181698785	-0.00488047570966983	-0.0411031673475123	-0.114811963314973	-0.0485724125960676	0.0677007170998454	-0.103018457882995	0.0321771634337736	0.0125240115965216	0.0756238944605767	-0.0182756422379824	0.0382776691955437	0.0721734997278864	0.120139788106864	-0.0819415692345294	0.103311436651005	0.00196987981257696	0.113282878664989	-0.0411034332557256	0.025927838226768	0.0229186663263085	0.0450597009160211	0.0272302602651816	5
-0.00305185991121415	-0.0386031977631777	0.0195662615162426	0.0486742240574716	-0.000532889286280124	0.0627992322285452	0.0303415793545792	-0.00109456556037029	0.0133494259874694	0.0188191449907955	-0.0379450594038986	-0.0269810836507663	-0.0400683451495375	-0.0152072743183901	0.0419507287495242	-0.00360940498716347	0.0807398871514301	-0.0293834189124832	-0.0322156413985032	0.0139589070189744	-0.0298355538425143	-0.0567363945406428	-0.0618070478341101	0.000656260773883602	0.0238759340877722	-0.0334520054888972	2
-0.00437028184497051	0.00921027700026994	-0.109061956778775	-0.015034827817513	0.0159465177369228	0.0104020108532166	0.0370707706836724	-0.00637348524578804	0.0286152613699566	0.074795105175107	0.00319465017132031	0.0110699278848448	0.0190737473308479	-0.0786477426738123	-0.112495401803229	0.0393447323219299	0.0673672500523072	0.0661769344244734	-0.0657622538019179	-0.0464166286522985	-0.0275989751789071	0.0602184761901787	-0.00778336626202941	-0.0336870614037427	-0.0344137308909759	0.0441175125871591	4
-0.0349043932955324	-0.0265178794510635	-0.084525677362878	-0.00886164686535331	0.0241748344151565	-0.0809200381807241	0.0364577395971751	0.0314572368856596	-0.00121922731111174	0.0633168993844543	-0.00404929787121877	0.00458673389892436	0.0418070908431329	-0.029114850727203	-0.0680285845188554	0.0709061720110231	-0.0834143767573532	0.0134738170972386	-0.00881216180688765	-0.0256983913751821	-0.00143367663905392	0.0109481893343707	0.0902341840424661	-0.0331029969706	-0.0350881152713888	0.0768899756532644	5
0.0309376044524116	0.0625806633273246	0.02468066553557	-0.0900412156495493	0.019208272868224	0.0571999662919394	0.0133268698025345	0.0686022337242569	-0.0297979939104022	-0.0469265565589279	-0.0992534944290611	0.00738713536276753	-0.000844662568056784	0.00726761015476113	0.000475514091569415	-0.0281058510079468	-0.0595892390534914	-0.0118724670431009	-0.0309683587293327	0.0871310150602995	0.0343427904936899	-0.0863999547625054	-0.0241956716040886	-0.0810077951000807	0.0762673094915053	-0.0392288207623748	3
0.0494219751409694	0.020515790380328	-0.0118593610108379	-0.0100011541758542	0.00293245752601422	-0.0819954438903112	-0.00760847492517846	0.00429023991507178	0.00927660608465398	-0.0831607583348428	-0.0290962772429783	-0.0160322992276388	-0.0274946292557859	-0.0939281722344559	-0.00542125925462572	0.0417661332855723	-0.0291370638515026	-0.093826767677978	0.103837223740037	0.0100577673120478	0.0185015522025449	-0.00813095746155761	-0.0488279444689533	-0.0240175827034793	0.0462992780053391	-0.0333189397236281	5
0.0450158253563811	-0.0478316106701258	-0.0213282251837279	0.0296413160328365	0.026142301585256	0.00773249647705825	-0.0276524659211243	-0.0110163595881644	-0.028560768062051	-0.045261277677168	0.0664261574111526	0.00239773799771589	0.00831325282555247	-0.0345460004919715	0.0408100231024686	0.0161598406162901	-0.0716560220148243	-0.0722539236555516	-0.0314781233139227	0.0118379362791996	-0.00921806879130289	-0.0454282910916919	-0.0382965705126656	-0.0494680038531396	-0.0175974840878047	0.040162816694369	2
-0.0438502466301859	0.00620995144324857	0.110123829846318	0.00952562340560104	0.0647743915483913	-0.128973822994649	0.0015055569526105	0.18073784363722	0.0146143753117974	0.0932205888000757	0.0506510328453512	0.0285676739894254	0.00859402526150674	-0.00122388139643014	-0.100417571173112	-0.078265072552732	0.12769766853418	0.031291060867313	-0.0528460955402681	-0.0408983470253617	-0.115729150933457	0.00857050281620279	0.00939964488263142	-0.000909824389439727	0.0887527363777367	-0.0206173014405664	1
0.0310342972210415	0.0976015525415339	0.0936793954872058	0.011937011135469	0.0701780810078319	-0.0674769824745045	-0.0063436200831128	0.121297112819898	0.087828649363547	0.147264451002273	0.0713128906977357	-0.0167623758502445	0.0204470737460513	-0.0503081611188304	0.101670187988775	-0.0589949190984844	0.0492901762059229	-0.0179184048905236	-0.0427942174782375	-0.0937186790473729	0.100148182630093	0.0194941136915625	0.056647902139153	0.0147089689365465	-0.046219592048733	0.00918675343296724	5
0.0502830812530796	0.0284432089187976	0.0678145317029043	-0.107657321315599	-0.00445917445829104	-0.0325606181569903	-0.0177868840189338	0.0612149781387825	0.00888232900418046	0.129688364108582	0.0724518687946997	-0.0587400885443537	-0.0174960331756068	-0.0432655687700043	-0.00175981433950873	0.0532644239753417	-0.0208396969945376	0.0427788763770395	0.0558404512344818	0.0764640640789316	0.062123328548027	0.0102292661687903	0.131286666401537	-0.0276452378174548	-0.00922549716401069	0.0302651022614705	4
-0.0152546971739961	0.0986306559812031	0.127411040320497	-0.102590581290023	0.0376545330541322	-0.0049064084588661	0.120805371638266	0.103195059313557	-0.0152918980041421	0.13145885179037	0.0389895902348753	0.0544232167024633	0.0171008054600094	-0.0565186376412266	0.0528041643543703	0.00417042437402965	0.0650360261793703	0.0494890141602614	-0.0230372311833979	-0.0249927341183571	0.117871779512418	0.146119760699877	0.065089369140094	0.0603889647291625	-0.0139537775606161	-0.0100592674420042	4
-0.0125075599194809	-0.045682938801625	0.0319087996539777	0.0830962189227109	-0.0317592440498715	0.0167924541661369	-0.006998399056419	-0.0505469522562288	0.0184081054166247	-0.0856008777113467	0.0398792648566968	-0.0241419008242527	0.00174192716809596	-0.0535683438856014	0.0156795883174844	0.00498630372112691	-0.0129861017125645	-0.0250753388727009	-0.0155560577559493	-0.019138737970476	0.00306043545188445	-0.0835749166972293	0.023022112618765	-0.0991756199141752	-0.0592267406671735	0.0230927737994264	5
0.0128483761046603	-0.0030354361450565	-0.100886592538447	0.0300199325036503	0.0611182841612325	0.0194947100621416	0.0233799942324284	0.00856407898132014	0.0109328517710454	0.0369406658334938	-0.0372451921544714	0.0245317752292024	0.0269238727090125	-0.050322754069986	0.075255746152375	0.0374636497904504	-0.0264147010133733	-0.0197780500537273	-0.0371113949638756	0.0378754818801177	-0.0120696858018657	-0.0357893585133787	0.0675597992100336	-0.0116564354996876	-0.00776742566740241	0.0380923329547653	2
0.105952626288417	0.107591585877698	-0.0403941244254808	0.141696095651165	-0.0124439095255839	0.0489151537511128	0.0225161964148402	0.0358169963263704	0.0170995895829297	-0.0351047818781924	0.113843053200064	0.00488018775208336	-0.00288753094139427	-0.0249431140273184	-0.000882327554771059	0.0476971057233316	-0.06315592568929	-0.00341227577334727	-0.0849659240506305	0.140218609634644	-0.0568411321681909	-0.0206000575532862	0.00429171106026677	0.00966264039616138	0.0197187892062888	-0.0148341344181911	4
-0.0187811765834233	-0.0538994209585593	0.060582739845929	0.0477116771606734	-0.0355198594448405	0.0181168311570507	0.00978788887965612	0.0366397228564636	0.0285019729860539	-0.0235628975201953	0.0879627643875837	-0.0252721994231151	0.0606567296254728	-0.0134304478507696	-0.0844358615423669	0.0687584510390091	0.0578947528855571	0.0182190097561242	-0.0211320885459294	0.0618411530397583	-0.0565720413050944	0.0132069026886034	0.0154762881552075	0.0439455316174031	0.0300572096252396	-0.0271703186587601	5
0.0823018324720035	0.0254296631484974	-0.0117243215798859	-0.0320412818725693	0.0380367320261542	-0.069373964911226	-0.0591005502635986	0.0677033570516714	0.102588666386734	-0.0350361836631964	-0.0369070566133087	0.00719210092681033	-0.0738888368217535	-0.0143399207334631	-0.174743409819291	-0.0449946183347783	0.0281191842079764	-0.0294840529908859	0.0534036784812405	-0.0513406219733701	0.0472857963663233	-0.0642227139352632	-0.0268143030973203	0.0150991246502734	0.00549861104941664	-0.0153921985828989	5
-0.0388580898134567	0.136352192468905	-0.0299590865996662	0.0018768508471704	-0.06117215033807	0.0219503598990678	0.0787746074093702	-0.0148553114239284	0.0246529950909504	-0.0157047774427514	0.0140943028749378	0.00834393485902899	-0.0470490862542657	0.00833697804203355	-0.162849471046869	-0.0688655044913671	-0.0338377762229549	-0.0197986812696012	0.0292595438461654	0.0352884628070657	-0.00760462148489366	0.0805703324483441	-0.0106974499550399	0.0275967397967883	0.0713130577970218	-0.0283597597534898	3
0.00870771584004095	-0.00154850902412212	0.0552198996211339	0.00323515027524411	0.0318764474654897	-0.00829365381429703	0.0188556267933833	0.067971701045016	-0.0027766945828304	0.0575184663408638	-0.0448302049550595	-0.0550595948868595	0.141351074901885	-0.0468564080544357	-0.0126479884504136	-0.0119311752011871	-0.0063830587466558	0.0105282983620453	-0.133163783967572	-0.0721083981768986	-0.0441670329739631	0.0586426484016926	0.00167292596377403	0.00877360109377806	-0.0631199339105292	0.0629684860279695	5
0.0371753593385827	0.0120127355620848	-0.00162923801013914	0.000287083484378131	0.0435843665193191	0.0395693188243326	0.0382703883398558	-0.106209538083869	-0.0343445570250515	0.0519748166977535	0.00458431406400673	0.0231999396082104	-0.0565540667334648	0.0296376455429328	0.0274627840468807	-0.00932676003907862	0.0356900020883335	-0.0207121441073458	-0.012427739052482	-0.0423867174107169	0.00105091951813882	0.0418816582957358	-0.0342341769176313	0.125444853399021	0.0287602467507412	0.024956050167682	5
-0.0148338375924387	-0.0462218658250626	-0.0399750722600136	-0.0798383102560966	-0.0174817831420299	-0.00766785903515306	-0.0070112001534921	0.0225465930815925	0.0168361695821445	-0.0802140935980776	0.0253990573642773	-0.0192616138126096	0.0317530668701989	-0.00977138375981669	-0.0246684142633461	-0.00182935425610259	-0.00950792127481788	0.00204054409516722	0.0302870304494542	-0.0514717258288061	0.0317143264096087	-0.000838266688268018	-0.0643062292203606	-0.0209347794262596	-0.0631844446453764	-0.0284360833837807	5
0.0143219805773889	-0.0280889447304575	-0.086036839123149	-0.00336821552207958	0.00947123387505629	-0.0266375593757141	-0.0139803615525628	-0.0203669303005203	-0.013284060594837	0.0639965572665599	-0.0157103398685898	-0.0257642878682522	0.0319353217477831	0.00383162387451283	0.0653710573381159	0.0323026574685208	-0.0410118371508647	0.0292881954443142	-0.0536649369448489	-0.0464153084930467	0.0146374711713618	-0.0205634789613977	0.0267823182234239	-0.0794794233192708	0.0104290173262078	-0.0473182893693669	1
-0.0216751403104174	-0.0383897534635417	0.0174351745554664	-0.0439884683154735	0.035461555744332	0.00526469136992534	0.0157991420774058	0.0303858795496259	-0.0868271055302546	-0.0493706663226339	0.0234036162765588	0.00371376462601258	0.0635646529845557	-0.0112498465080516	0.0450868506483019	-0.0295876240095073	0.0146870711987792	-0.0628548191102499	-0.0813236718217208	-0.0598049272897314	0.0518409379031616	0.0553470028298562	0.0602782639279847	0.0763557220151927	0.0305460940369693	-0.0220805681268502	4
0.173948801866316	0.025626924914686	-0.0320047360828337	-0.0236821704022089	-0.0193121680260077	0.0500898364288147	-0.0769112581330481	0.0378902527445928	-0.0208991322742197	-0.0073129974429934	-0.0459920100417522	-0.0889271558563328	0.00485365133205643	-0.0582212934290194	0.0339492927706078	0.0243518066549541	0.0101828443396025	0.0743116144279668	-0.0202334721717284	-0.00463133968791118	0.0113624042308153	-0.0325106686811207	-0.0148636538165556	-0.0366094173754566	0.0285626873128483	0.0185119133148436	4
0.0405993319404111	-0.0639186614893249	0.0492111363216469	-0.00261447832719895	-0.0466406916483337	-0.00112522875157829	0.00923243447180145	-0.0197820939487744	-0.00453196570239535	-0.036293583612664	0.0362863882590241	-0.00273645355926637	0.0491668752055507	0.031791452643797	-0.0380186214881637	0.026849921897939	-0.0105041017624909	-0.0126658108991381	0.0303412199531291	0.0650630843798012	0.0415443466597687	-0.0584419989517069	-0.000580090051389238	-0.0828654576321799	-0.0120885009510777	0.0412336261100953	3
-0.037801432258118	-0.0042174692418479	0.0671246773839996	0.0259769565711599	-0.0522935328315164	0.00737027231139398	-0.0123256208957404	0.0124564883833947	0.00390700551638366	-0.00738755158726234	-0.101285522179268	0.00901639790292896	0.0584373892378689	0.00895866376857044	-0.0177386672290954	-0.00631402045538424	0.0238859355469252	0.0130607078454821	0.0404804706034722	-0.0342275451162737	-0.00656441157593241	-0.0130333565114839	-0.0518336211569662	-0.134516185270523	-0.0266470782899029	-0.0252746562982996	3
-0.0230554057613079	-0.0216514619390159	-0.0856220662506514	-0.05720287725643	-0.000230199399941027	0.00518411134286899	0.023198190922341	0.0206729205611324	-0.0454604010296486	-0.0374807244552537	0.0799848516378763	0.0355115103185293	0.0126675596050926	0.0440442517972369	0.0273660184136597	-0.0221418162181587	0.087099289980635	0.057161022990435	-0.0268988279928059	0.0093308987902134	-0.0198343736254112	0.0709098673691378	0.028872169128801	0.0258008373132583	0.0498556668465718	-0.0297576625641436	3
0.00551915007677124	0.0185707970365697	-0.0276761664145777	0.00126081001321915	0.0219731895822207	-0.0554902527770408	-0.109137670595755	0.0253043196167866	0.0207074255548198	-0.0311475958579743	-0.0600680905796889	0.0240858927443716	0.0471112518330531	-0.040895344283774	-0.0864728057790816	0.0924322339110603	-0.0146141553795739	-0.078747024822249	0.0992654841301288	0.0160741631596544	-0.0201706048186586	-0.0469901571090742	-0.00950110671157453	0.0180539016686939	-0.0345974230293111	0.0355076486755497	5
0.0458911461114052	0.018807440408721	-0.0795425003080129	0.0466003140401478	0.0161460481311511	-0.00155730275461703	-0.0261013951741952	0.0202623590510899	-0.00695806357829569	0.0426426210094662	-0.00904456377897123	0.0405943511698473	0.032582904029436	-0.0280103926579571	0.0813555568166704	0.0422349700993415	-0.0452896529613863	-0.0300385555921034	-0.013035088610365	0.02925222935966	-0.0100028364501564	-0.0298394819391203	0.025152998647408	-0.0250128000305827	-0.00433715572959346	0.0172668245953344	4
-0.0195010086577958	0.0219122996521291	-0.0615810417248125	-0.0253553209461861	-0.0472133791694812	0.0443268882770293	-0.077488087251648	0.0155313387240643	-0.000301190557770033	-0.0353075273234557	0.0859618479847904	-0.0831448905801196	-0.00841989113225599	0.0141211916904252	0.043256119632625	0.0205205961191235	0.0515096426547837	0.0117976223726015	0.0259348028011113	-0.00842186492468035	0.0305780541391573	0.000893046125847301	0.0130914662829638	-0.0104739907311541	-0.0162252241524321	0.00558978430441524	4
-0.0329129218821666	0.03872803262538	0.072929348061836	-0.0899563582422321	0.0578251061219327	-0.105097152509487	-0.00981654363518261	-0.05755185773943	-0.0850739526746294	-0.0784018252664464	0.0122734278546062	0.0394103264286464	-0.136671976080957	-0.09875319512116	0.0282134689677411	0.136511646809617	0.0837082197350619	-0.0444096079874137	-0.061850999317383	0.0195079101588672	-0.0278491458321426	-0.00981312183559276	0.0458244173537639	-0.0597366274157995	-0.0241881003306962	-0.00512567215353436	4
0.0025654145815994	-0.0744793146292864	0.0125156798012032	0.0204566022394805	-0.0103890285190326	-0.0132372099163696	0.0438641671449193	-0.00425532094112689	0.00436031463134742	0.00615871293323804	-0.0442958280554751	0.0242338160565322	-0.0245276884802877	-0.0179606899094953	-0.00563090801915693	0.0404477814069203	-0.0464728686545786	-0.0428697001465147	-0.0168024499849263	-0.0723595090539504	0.0439235140957901	-0.0122774123150217	-0.0805911989004868	0.00473471262630117	0.0729531682847686	0.021319766334891	5
-0.00534458283693057	-0.0784108618014198	0.0295012955665591	0.00870279050883984	0.018717315816299	0.0335591003786058	0.00939311188055408	0.023604855545861	-0.0331294657371799	-0.0223125529726908	0.00237706793576734	-0.0364889018285887	0.0214813180563363	0.0383805581491615	-0.00884046111565814	-0.00690898699288639	0.118437855521723	0.00282576207198097	0.0136728224809983	-0.0913164953238866	0.0858141034991449	0.0126400682535635	0.0770703139313099	0.0288132243565076	0.0556473520297025	0.00495612246379723	4
-0.0146767306266153	-0.02407223135375	-0.011945978136504	-0.0942341720984984	-0.0987831998270892	-0.075798438397099	0.0065709572101713	0.0183833833789285	-0.0162421124120942	-0.0987801157139057	0.0804902609116178	-0.00802660639995638	0.005991252331194	-0.0113796599056394	-0.0479649538124991	0.0678692465040191	0.0276002102004729	-0.0246479661907167	0.0188495756819322	-0.00330137583603675	0.011026108211535	0.0259990852936201	-0.00535095925424207	-0.0534786168773443	-0.0281723296697165	0.0017978678082833	5
-0.0260114750662087	-0.00824740659201213	0.0650433263490166	0.010009525460517	0.0815334199851511	-0.0307884408632208	-0.00168303750844588	0.0415023248354279	-0.153252638363231	-0.0840189174141592	0.0364243001358754	0.0598242562148908	-0.0407589800090289	0.0236571800038232	0.0309491919279319	0.000847518643170562	0.0271590357584244	0.0938939617462596	0.0395759175803671	0.101772056609773	-0.0245517256872121	-0.0278738352463055	-0.0790506808468446	0.00124826709080229	-0.0357971141946386	0.0413859259957956	4
-0.0815674143362437	0.0147154065961763	-0.00632170585393074	-0.0326946279843429	0.068456590658848	0.0110421061959357	-0.134306008633819	0.0235891239442393	-9.86293584264689e-05	-0.0163631067543947	-0.0742385330453506	0.0116110821143169	0.091993522717577	-0.00726526315229697	0.0662920712311207	0.0218021757827933	-0.0428881789844088	-0.0559709853933489	0.0345333097361838	-0.00499249841037116	-0.0976006306251391	0.0373618182743461	-0.0385929111697327	0.0469572800376735	0.0720180549763732	-0.090447752738173	5
0.0187213588749927	0.0103567443618643	0.0306708361578445	-0.0254843801615981	-0.0450038059558285	0.00962835538141948	0.0303289854228306	-0.0866718384508203	-0.0429835838640045	-0.0558097266739851	-0.104949817654527	-0.0288901941415727	0.0722154385438983	0.0733047719472127	0.000612936356807363	-0.0773292464158098	0.0166025458561724	0.0199199857410229	-0.126457251369554	0.0193626803977427	-0.0158752801251614	0.0262012942881861	0.0638520673598116	-0.0150384758635752	0.0011918367158177	0.0462605543970509	5
0.0257084162515256	-0.0415665007437953	0.0636368427450982	0.0274756571780722	0.0302456163260432	-0.0854189958734971	-0.0211919154931145	0.0678551669221678	0.0830344271337194	-0.00604974045007568	-0.0667014197519134	0.00866975739961445	0.030340075737649	0.0368955751427781	0.0524142301154437	-0.0845556475176769	-0.00123084671355339	-0.0238520480657693	-0.00912920145722025	-0.0281798919236145	-0.0340180811401083	-0.0270509113293962	0.121372043543304	0.0512331559842096	-0.046107744101716	0.0863223393392512	5
0.0445042248739869	-0.0443940572733943	0.0542700116341097	0.0121527677375974	0.0209675611052166	-0.0163454338020502	-0.0103980521340113	0.00406505648732396	-0.0819755726093111	0.0557464040133297	-0.023693642552967	-0.0062124898860054	0.052022671793319	-0.0537948603482955	0.0667460881036098	-0.060344689081453	0.0771264741962649	0.0404888707615881	0.0546545746572797	-0.0347259180862767	-0.0331915861456341	0.0129520455600412	-0.0380851062136154	0.0472892572622065	0.0491568932554074	0.00144918518130711	3
