"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SEX"
-0.0493032634330284	-0.0490454901393847	-0.0804137618018584	-0.179544541620102	0.00697701261823187	0.141882097885443	-0.0350547034125634	0.00524310268272218	0.0192228341528997	-0.00225284656532436	1
-0.0886540766479255	0.0571962390255592	-0.0236144158844313	-0.00730589518629666	0.0181192913465918	0.0403345423176966	0.201452430536589	0.0153869146024035	-0.171738072551785	0.0396981634129603	1
0.0414758549583832	-0.12398084415628	-0.119619244443887	0.0913366045526052	-0.0681167108331557	0.00673228381224996	0.174968143529874	-0.0712920530871865	-0.132645166067214	0.0453953760272867	2
0.0832860793500616	-0.1720172186248	0.0405617217954861	-0.0230358667036757	-0.0734826643495755	-8.60355897944181e-05	0.0882739740000829	0.0124311414188217	-0.116719286776993	0.211035335017261	2
0.0579520172311012	0.0466749724390411	0.0738466539014558	0.0809602570787611	-0.0356280569032815	0.137713431653734	-0.0123528028631042	-0.0368240044411583	0.0521402614379569	-0.217220848536381	1
0.0572338495484	0.179565721183534	-0.0932191193810746	-0.00970858800165484	0.0375550411187142	-0.046375241087668	0.0129276388783995	-0.0335846554688736	0.151825125219614	0.0694003424394654	1
0.0481944687220513	-0.121088640813366	-0.0497251917283472	-0.0461873002767502	-0.114948279955627	0.00234274919698823	0.0272536024251528	-0.0963286182605569	-0.0681918950107607	0.0762778448506105	1
-0.0472079028478047	0.139489786397731	0.153879992575979	-0.014678915444841	-0.0437991959148193	0.0481779117828144	-0.0456853922973144	-0.0220004573362922	-0.0119485615146971	-0.0885344236358404	1
-0.138756334173611	-0.0308846143874916	0.00418127126997674	0.122256691481339	-0.0135667619672881	-0.00223529533217596	0.0265345458010567	0.012196510951396	0.02025182904525	0.0259884957258564	1
0.0222192020372196	-0.0598466820272324	-0.0249079838897808	0.0111820943805593	-0.123626466283398	-0.00568955729430846	-0.0760530898503288	-0.115927277193835	0.00112960213570222	-0.0488435603296008	1
0.0194413137676115	-0.0785351380568146	-0.020219199439756	-0.0121680986902219	-0.157303838621305	-0.0456349119399729	0.0076938384936607	-0.0515318724391276	-0.0407537243011833	0.0350822613396983	1
0.0686360814218851	-0.0281298088037309	-0.0356224550465534	0.0613750290962533	-0.0276917258456882	0.0461075145077304	-0.113864891312925	-0.16696719328105	0.0147502790214218	-0.00961847931296062	1
0.0785481865437814	0.236687569533438	0.0984886342381485	0.0186818878641411	-0.109032724291624	0.077665786561427	0.128809690064817	-0.118480521260047	-0.0676278024340107	0.0941093538795334	1
-0.00332139389627008	-0.0669490198679927	-0.00699850237592819	0.0645923480960784	0.000379844239588358	0.0843241317343503	-0.11321581984063	0.00561154519325095	0.0887687096318986	-0.0267215251690235	2
0.0612922905055145	-0.153431432550582	-0.00806252070492918	0.0267690576335635	-0.050663909324106	0.0670973921306252	0.0450356995004409	-0.107837188354621	-0.0474113918579456	0.148983128609459	1
0.0119292932618529	0.063397291153447	-0.267330574159528	0.0338905566960493	0.253341113128262	0.161767138034077	0.0920881161483382	0.0730609455113344	-0.151694043681028	-0.194539004752937	2
0.103449047056716	-0.0979123519536261	0.00912051344482396	0.0209707294516351	-0.074166553703687	0.0230686460720976	-0.0633379048052765	-0.0231243648474598	-0.0370501221983135	0.0137941018931526	1
-0.0557174397414811	-0.0891163920936825	-0.0153395238654996	0.0306408100126169	0.0587739243352375	0.123607043993869	-0.152995648329699	-0.0205716056459065	0.050629222059486	0.01899149468303	1
-0.180974493549324	0.0135270384542089	0.0247883064886152	-0.0922210777848151	0.14009587252523	-0.000281713860906959	-0.118387166917907	-0.049682963346774	-0.298896504151115	-0.00621903780730697	1
0.00978523709111647	0.0437853237517808	-0.0769796942350501	0.0784400467950513	0.0808596263585007	-0.0651509720029307	-0.17678887017805	-0.0445458887888041	-0.0768743991145411	0.0207736263718597	2
0.0517141427972683	-0.0403131242726348	-0.0830484726561783	0.0237334700823241	-0.0194766494412131	-0.0771356734886007	-0.0844234086510372	0.00605999391331823	0.0276912336704481	0.108362000682303	1
-0.116203338891191	0.00777173020387692	-0.153325417327272	0.176112610212419	0.215672432280151	-0.0897797536522746	-0.0464998788802834	-0.136371571113263	0.0433999341379922	-0.0297142356183692	1
0.0524410364436852	-0.0860771988465696	0.00376013975265934	-0.00590846393487244	-0.0391465858884252	0.0710621655717108	-0.0128263678510029	0.0823046436818337	-0.12127818561977	-0.11630390157992	2
0.013479708165234	0.0555686658291857	-0.0088780464509675	-0.117962921382509	0.0162670527112818	-0.0607137719164513	-0.0581270117233038	0.00596903579996047	0.0535669867293953	-0.01934362053975	1
-0.0164725520488196	0.0600762056183143	-0.184935548717025	0.05982689564209	0.0526001180830307	-0.0506347118581565	-0.0845564911920838	-0.081548774397783	0.0138070563995876	-0.0659753573296924	2
-0.00196988131273735	-0.032818694924662	0.0113290252909001	-0.0302949006522396	0.111496209409912	0.0136843505039086	-0.0390048487729111	0.0939981268341646	0.113350613701148	-0.0682987859873684	1
-0.00265411264577167	-0.0612476569160395	0.0804188612726167	0.020540100198754	-0.0511248903764951	0.0377232306494781	-0.0730153088641832	-0.0849774506333754	0.0368333220546367	-0.120297451632499	1
-0.0448441342216663	-0.0223397194294106	0.015145861809324	0.0880452700888713	-0.0259047530154933	0.00174345376707314	-0.134221677589908	-0.0457095898534438	-0.0740851211329704	-0.0416836738965549	1
-0.0221855383152597	-0.0991752182877327	-0.148588101042422	-0.109181458883089	0.0853789180255436	0.14163223453075	0.105047298133717	-0.0663915528543263	0.0280462675651317	0.147036939016431	2
-0.075560776159223	-0.108849890109935	0.0297122563517145	0.0649822883610155	-0.0172710788962036	-0.0167465105227494	-0.143695786412256	-0.0448946024725732	-0.01698408388989	0.0859631489825331	2
0.100372402232426	-0.0160226701183702	-0.0847063276594073	-0.0752116232641511	0.0827517034830987	0.126833911759231	-0.06878352072508	0.0313210027982688	0.115061152715457	0.104186957682837	1
0.0809850177105065	-0.0157209505399198	0.0319911837807477	0.125185735211583	-0.0501696580959698	0.0249377524686533	-0.00455335555602717	0.00428340100485269	0.019917881310465	-0.0301996240093926	1
-0.0777744411512474	-0.00890456116922543	-0.016474123989039	0.0887340349262601	0.0107469422267937	-0.041607782885559	-0.0924709831645537	-0.00206521406916033	0.095922050466316	0.0549401976461919	1
0.0953272127589573	0.0170740737404375	-0.16094093287005	-0.141643427946013	-0.0397030803374485	-0.121597699305858	-0.0128804654289775	-0.0486236728527649	0.0588549397301296	-0.0859283880888386	1
0.165654219358243	-0.0419455012091951	-0.021689693934921	0.0254261628817504	-0.0311521608569858	-0.0345966941284244	-0.0955806023695233	-0.00338427066778721	-0.0499899054518692	0.119039371969487	1
0.00532794828856076	-0.0148196339591077	-0.0434567892643429	-0.0102133090221831	-0.105044353467011	-0.0654795830085223	-0.0677042157653591	-0.0128682634814184	-0.0217383030108291	-0.0653631537524338	2
0.017962408189165	-0.103456017853315	-0.00212238002053528	-0.00626035226122623	-0.0996266522064526	0.0159965176590737	-0.0999402329658466	-0.0675178411484375	0.00747175720963912	-0.0663491830003487	2
-0.000523912484864452	0.0698817228078156	-0.226279384585831	0.162066488859128	0.123305786109317	-0.225187207998252	0.0588147004160865	-0.0309856368346768	-0.0282368313027069	-0.00591085772955735	1
0.157185943210034	-0.196530120475088	0.103063982195777	-0.00422373996777973	0.197073646065482	-0.158450284623907	0.168090883698698	-0.0232398620241007	-0.0769995808073878	0.046377561810612	2
0.0567027385481913	0.0453108744528782	-0.118260389953444	-0.0702359347756173	-0.0168298657713461	0.000514669534834559	-0.082979190412957	-0.0562535546793277	0.229272245483697	-0.105768950430515	1
0.0256298581821364	-0.0480441181071093	0.0800874489592873	0.0740035403192671	-0.0131669001191722	0.0908495508723972	-0.080385986062491	-0.026038498693852	0.0337608589917391	-0.140997214015484	1
-0.13577100199884	-0.0263922724730566	0.112545660005807	0.0151218980994948	-0.0555783987710983	-0.0146724577628952	-0.114068556332951	0.0137971333225529	0.0792285366393505	0.00148921193088949	1
0.0635917597354136	-0.0291929289067602	-0.104300392076918	-0.0223567497063513	0.0527821391493611	-0.00778316460961389	-0.0924678221521923	0.0399046647770354	0.0275311502647044	-0.0252262345970127	1
-0.135252144470699	-0.0301789236205036	0.0791405115088356	-0.0548992314227077	-0.0802803080576993	-0.00877180147678325	0.0824822778398842	0.0257213244232194	0.0113331650062771	0.0929502954549125	1
0.0840668654841323	-0.165392547231706	-0.00364996444477977	0.0529340285184559	-0.0330461370494825	-0.0582813065367373	0.0150720595242244	0.0623230795946828	-0.103910984311445	0.232158413704708	1
-0.0692066858747245	0.0369602465506944	-0.0193885578514787	0.00440646438559046	0.0597079838627901	0.154093170854048	0.0423838155037674	0.211441492712464	-0.0244294775757113	-0.0257560603323566	1
0.10751044170023	-0.117080057024257	0.0046682481902777	0.0698932335881413	-0.0276863728215956	-0.00673790771605962	0.0208206312461394	0.0121569317687019	-0.0560364329829288	0.122201001618227	2
0.0338767437983639	0.0497481185102883	-0.111339305162609	0.104056472407277	0.0731100839795907	0.0298065878519487	-0.0621527147951404	0.103777946409458	0.0521770356461532	0.087384963587542	1
-0.150017923718998	-0.013924121831674	-0.0115828420343083	0.091278383864232	-0.0428017964563749	-0.0845208304852137	0.0924771091427585	0.0346113180316951	-0.0502007011977747	-0.0252712157951691	1
0.0344121420632022	-0.0644799300363897	-0.00940061908298922	-0.0301842539437543	-0.0797801015732115	0.0209718992584587	0.0674307102473734	-0.0213157838770946	0.00359091926907512	0.0839344580292296	1
-0.0761740258382558	-0.116577916897522	0.0616523712171765	0.00154073393439182	-0.040695317058232	0.0671313704030062	0.0625646078579241	-0.00741190233563713	0.032432108226588	-0.0754710772508462	1
0.00143827482475585	-0.114487694827132	-0.0695671017078885	0.118305549514986	-0.0245665903389403	0.00759552056434453	-0.012403819454177	0.00574585350677271	-0.0949829379633099	0.0617774674779229	1
0.0564559831232636	-0.134721440952863	0.000629616282048315	-0.0620992794718174	-0.0572825080447503	0.0854288919434972	0.0922865998888329	0.0147104672604123	-0.0259873983303129	0.097027706338975	1
-0.0942629839512744	-0.0271638891709101	-0.000418955865977694	-0.0067003557306828	-0.0824265015414139	0.00231080162068801	0.0910964955175855	0.0186766939614295	-0.0145954882503642	-0.0965272291607626	1
-0.0381196053424549	0.117945729631541	-0.0165605758249806	-0.144743350680165	-0.0329402649142054	-0.0870418692331461	0.086154643271455	-0.0227372001437793	0.155833402599797	0.113842225068496	2
0.0923325992341098	-0.0463091367898964	-0.0509202411625708	0.188500891463805	-0.00749045049768696	-0.00537035533715866	-0.0509164778845608	0.0348262817934299	-0.0921731169536334	-0.0229522490561098	1
0.0283193573559836	0.0219609997928015	-0.00250982507665665	0.00321174183905986	-0.0938577123158577	0.0503629906570714	0.000350949941735055	-0.0103864540029826	0.0362421737649924	-0.236509293094525	1
-0.182627155850008	0.0306943779580023	0.0671838788916695	-0.0685835165256523	0.031223427334317	0.0444207120072774	0.0616595758013039	-0.0750579211311143	-0.0487122537802164	0.113154942659297	1
-0.0921204034740667	-0.0544895801427179	-0.0605984111869983	0.0150185422213058	0.0442119687329168	-0.0352068520409118	-0.12935573981495	-0.109429833362181	0.0226209102862513	0.0144738538741584	2
-0.0610631307110498	0.130732076094558	0.0514139297327602	-0.126006929757857	-0.0591671102484399	-0.00591256511668306	0.0558887382731764	0.106387251095401	0.154803383477173	0.0303854121872555	2
-0.224270116762509	-0.0635454587668167	0.0437198199727862	0.0145165383751551	-0.0392502336557414	-0.0613316893218494	-0.02826703334004	0.0993445121430282	0.0571601565708834	0.047720005499554	1
0.0949228098828892	-0.0641442495327151	0.00907788405007692	-0.0715225326716289	-0.0527808398246997	0.098864407330738	-0.0870773935713954	0.0549660861018199	0.0675621525622806	0.129409157306735	1
0.0152519058914114	0.0815284701314125	0.0314754966298546	0.190873982784868	0.0274049649577958	0.0549764289722246	0.0619519074245782	-0.00822684931771788	0.181980986944855	0.0420681801658842	1
-0.144162318508334	0.0183504636882027	-0.145025269460889	0.0268501557374312	0.120751817078987	0.0059882613789262	0.0728349773689856	0.062055516372286	0.0479811559401718	0.000469013985886571	1
0.0797502275210829	0.23427316605798	-0.120161923058731	-0.0558787107924582	-0.0853274429023095	-0.109498342798166	0.230561806127737	-0.0689720210047222	0.0560852575475534	-0.000749359685799833	1
-0.0420926649185611	0.162587895639347	0.207937211671101	0.167635714576649	-0.0344893986345934	0.140472964917932	0.0754102934531382	-0.0884218596290851	0.0543332329641374	0.0609371701589849	1
0.144073644024015	-0.0532565624982733	-0.0403812991921168	-0.157849916264731	-0.0143912128587901	0.0157181646267153	-0.0176233289319091	0.0448419873995564	0.185910899348405	0.107296683146303	2
-0.0240921664893024	-0.038378104379434	-0.0353652330589739	0.0155174184861078	-0.0801530341923144	0.00597642766750689	0.0508319115725111	0.0526170237087427	-0.108543114686678	-0.0803315740138736	1
-0.114744098371425	0.0663007150177649	0.107550511528531	0.0727500567159885	-0.0803811420008606	0.0979687904899698	0.318331172797796	-0.0123968591951108	-0.0174319029976104	0.1128041382491	1
-0.0597701223750228	0.016823071648975	-0.197665963239818	-0.0443003053388434	0.135150501452052	0.130388638452431	0.174779430758254	0.0019059312811313	0.0746522453325519	0.133030321872375	1
-0.0370280457701822	-0.0911463074331838	0.0784523890749415	0.0670440064761766	0.00140454020569207	0.0961534457310848	0.102713448305569	-0.0481583779797372	0.100595038967043	-0.0626895794098185	1
-0.176140291004668	0.00037609405886705	-0.0466684517147731	0.179847093708775	0.146763275387859	-0.0652008334054344	0.0660564397474568	-0.122277133049361	0.219280788930843	0.0616925000257273	1
0.135664836310159	-0.0563142572155842	0.155052511207379	-0.0485449218731967	0.0111975896998148	-0.0306011867119049	0.0147371013010493	0.0970762141105921	0.00506938863801691	-0.0912622279445061	1
0.0823528390438072	0.223161820208149	0.0898984869674322	-0.0379004719932999	0.00501519901246928	-0.0433367355012376	-0.022110925784356	-0.0111470677441064	-0.00253792175484189	0.120487510809941	2
-0.0833122685961954	0.0549298920524968	-0.0510152468220447	-0.214773649796561	0.0231435979769369	-0.0270389608825413	-0.0243735943242958	0.0038090006406463	-0.049868888673334	0.0844913947910758	1
0.0849835629946661	0.144522892020588	0.0510921519502415	-0.0221134442014285	-0.00021099730356234	0.0184208779809628	-0.0430445382949213	0.00929443709167073	0.0342327735299985	0.216095829230871	2
-0.0639232872914617	0.0538203770794956	-0.107545998406486	-0.166750761425776	0.147009735878271	-0.156075181886639	-0.145559118556552	-0.0480551995189778	-0.151310852928652	-0.0112154649428177	1
-0.103189386300615	0.111857808651822	0.0771691532577077	-0.131836384651371	-0.0356266628783226	-0.159728671772014	-0.0705185717964969	0.144517898092742	0.0349603465041711	0.0628078870586132	2
-0.140843036486898	0.0252038692147215	0.0715649897118641	-0.111251889916166	0.108271262987757	0.0983914818385731	-0.0626063979753354	-0.0201235809561634	-0.31194606448866	-0.135862879151628	2
0.0328437260770275	-0.0088426525055383	0.0776784460318871	0.000335860155026124	0.131104279337797	0.177672876195908	-0.0763844158624834	0.181784508716309	0.129796542921775	-0.0697554797277337	1
-0.0580650894291306	0.0482059298409443	-0.0467432674734253	-0.168366072432849	-0.0589956467913568	-0.124257321147928	-0.0152056220778254	-0.0058669487459055	0.0366927742468446	-0.0555614194457975	2
0.129434604845308	0.0483057436200797	0.228691520983035	0.00761841622799383	0.144955830790378	-0.0870503358393014	0.0661104897199086	0.0235676208075695	-0.0106155265122747	0.00566922938771179	2
0.115604724642218	-0.0275466709781757	0.0263833007801491	0.0572381673237517	-0.00102972010139516	-0.323778972531436	0.0357758841412882	0.346963315226767	0.0183374852445396	-0.0592905695848376	2
0.0769242748342708	0.0194921673464515	-0.0427035934112956	0.150814713315996	0.0201176753144426	-0.200298992314884	-0.0176529048500993	0.229215660135777	0.066005788296588	0.103502051066731	1
0.00868385027917208	0.0265432426781608	-0.0850469747938211	-0.082312706758345	-0.223559155210759	-0.189945124091293	0.166920643568226	-0.0188639916599206	-0.10405682367724	-0.20161002765616	1
-0.0299233181612534	-0.0929992132241318	0.139715090201191	-0.0902852928523532	0.143843986049661	-0.0991257267614578	-0.0277967149870249	-0.0705604343313934	0.050955844128892	-0.164291191842023	2
0.09316755093108	-0.0190290678741848	0.0901664945902526	0.148596249398154	0.0278301890226885	-0.00198864685249732	-0.0341340944492777	0.157563968534085	-0.017045611263011	-0.0350619265289383	1
0.0790839594558302	0.0413221934799955	0.0177245145739969	-0.0565228329984187	-0.226581201551784	-0.0929254553593921	-0.00381537988509991	-0.0433324336219125	-0.0793285564287858	-0.063573038379683	2
0.0601855747024643	0.0313773145692549	-0.00438343748965174	-0.163000927271467	-0.050908574435022	0.146171762150834	-0.0188744203741314	0.0937541368090376	0.0701313074841251	-0.0390924534656062	1
0.0909960154938603	-0.0240188397229703	-0.0412354365731615	0.00902062963481234	-0.140592334172745	-0.000789519973989085	0.0147842595392763	0.0177662169790571	-0.0354853372901225	-0.202157369278719	1
0.0503867843253402	0.175459719178098	0.143317294082783	-0.00484088510709242	0.0456752321730276	-0.0878393177893999	-0.104239428076333	0.132113353517765	-0.147576892213034	-0.00193522896116457	1
0.113401195295337	-0.0375441038052884	-0.0284853931793642	-0.134982837605912	0.0682000083632582	0.231869625163419	-0.00249535615047405	0.179221805535344	0.0475420266580361	-0.0718182982373217	1
0.153621617132563	0.301682456688583	0.19490451079354	0.0426212629974738	0.117589204297786	0.139391655199846	-0.129520084030413	-0.247886803934502	-0.198700331077853	0.157213362795596	1
0.178105027491474	0.0196563188900122	-0.0650064245288013	-0.184802969404837	-0.0109768043515555	0.0110691287038641	-0.0387139715710107	-0.134574108632927	-0.0601977806468657	-0.000834729164544003	1
0.0517820618908559	-0.00675141965471368	-0.0274233872702536	-0.0911404717013156	-0.0702127530162003	0.039144633043999	-0.0739312197115987	0.0203746238908948	0.0628934077719123	-0.00207782114431473	1
-0.0760847586537662	0.0674708667030912	-0.042030516736222	-0.0939953793082214	0.0464423419635802	-0.0278915443495447	-0.123908865870191	-0.0632206826854348	-0.00691799177537574	0.0882526295631955	1
0.0611818561330416	0.0838857449462115	0.0248252931663215	-0.0716029452604885	-0.0165172125292115	0.0944650074586807	-0.024871358072863	0.122024735609193	-0.170542366143337	-0.00826475692268391	2
-0.199285046725142	-0.0101211012928133	0.0653132095400328	-0.0240202914341207	-0.0920361957526191	-0.113241727005056	0.0563227347325537	0.0765239328132528	-0.0257946416146635	0.0215593175858701	1
0.107326385755302	-0.224468653930769	0.274067146123743	-0.0880040502867922	0.344027274935589	-0.192444481550379	0.251198593823236	-0.118097571597845	0.0744587871793387	-0.120874784293634	1
0.143601012834699	0.13232719034462	0.100082123095534	0.154441395474832	0.0293474681614976	0.0121064644171891	-0.00336405893759767	0.0746929153281244	0.104214039880965	0.00250625167304354	1
-0.174862011090568	-0.00818599667703796	0.0901397544328391	0.0290213706402171	0.053088088495684	0.0959837349040181	-0.0400878026468317	0.106975793442031	0.0634388633035297	0.0046543672574468	1
-0.133994118943993	-0.00313960402147048	0.0137659082743284	0.0692131428270086	-0.00970168872923897	0.0632425455804003	0.104137301883629	-0.00863467385042541	-0.0486949717099259	-0.070315714179941	2
