"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SEX"
0.149697464422595	-0.00329510726482788	-0.0500250653319887	-0.0243950492703919	-0.0334049346975555	-0.0378719284544709	0.0177538765349144	0.0326543446913611	-0.117829158070074	-0.000416956421307152	-0.0227596402846747	0.030124458123485	0.0204285060289407	0.0460322462742025	-0.070648562400383	-0.0891561374987261	0.0523306563098595	-0.00112783055665312	0.080767732540759	-0.116032140853247	-0.0359574065123173	-0.0490659442453269	0.0164919235553203	1
0.100364601294523	-0.122846083678699	0.00420589645094822	0.0825418216996806	-0.00453941927943496	-0.0200012867292709	0.0946093455703125	-0.000327773626125377	-0.0458534741832183	-0.0249978515230465	0.058292750666545	0.025701544427161	0.05519408978747	0.0138058430401607	0.0034366548413693	-0.0403068264190155	-0.061807122151816	0.071480946663394	0.0961392520695784	0.0166170628519119	-0.0999284515629962	0.0569190407363568	-0.0361337004520329	2
0.0607487345913543	0.00950890906261812	0.0675914284361897	0.0230523722684637	0.00888386735302545	-0.02531909434109	0.093760623636224	0.0137147899734133	-0.011442883845891	-0.0488485523084301	0.149943431236611	-0.146625234658386	-0.0520943153298186	-0.0327838657509256	-0.0601567357749609	0.0571663089291466	-0.0142427002228963	0.103627870618263	-0.0164334433506398	-0.0311383183115784	-0.0828551723463147	-0.0134968660273676	0.0143206073763047	1
-0.0105609360174308	0.103131805853403	0.0343567497184985	-0.0105671666881358	0.0507138023405654	0.0163027077147601	-0.0424517747467195	0.0435806924114733	-0.0687133590003846	0.0755471318310625	-0.0164503841749371	-0.0316200388044641	-0.0561709092302805	0.0479770350879279	-0.0356606701048394	-0.0239462136588209	0.0559008910151688	0.0418401281682326	0.0325646070365093	0.124915512164006	-0.0731468812355778	0.0429536751225987	-0.00710653062252661	1
-0.0217776152244608	-0.138080922857124	-0.0198427217100794	0.0366996315656093	-0.103536577636264	0.0791423004800616	0.0416119041883821	0.0653193154251995	0.132779487426778	-0.0340091634529963	0.00928578797748375	0.00872554285056861	0.00396118476389451	-0.0431348196752394	-0.0266828429155373	-0.0283702346510582	0.0171589787681861	0.0854022652468396	0.100336647642254	-0.0473822122321188	0.0521493575729128	0.0584712074361558	0.0701130888780486	1
0.0913235267961513	0.078201196467513	0.0649886003106609	0.0345550766518374	0.00300476712782278	0.0113335061238712	-0.0368262241471797	-0.00490274074339159	0.0190244601017509	0.0178267637391953	0.0389430995695912	-0.0287005697077218	-0.0487678127168544	0.0337876745676166	0.0338053054390447	-0.000111771270089017	0.151363982782378	0.0253886935868613	-0.0895321177684931	0.0451905023411215	0.100114380448068	0.128975559758615	-0.0436372886382763	1
0.0598493000055492	-0.0401575525636667	0.00589729418879714	0.0970248503297844	-0.0351035096759908	0.0241063786314562	0.112235735391282	0.0225750165114404	0.0318095808899408	-0.0412126808659981	0.106471032524352	-0.0919898141153684	-0.00935484404360143	-0.0925533294477765	-0.016210065840381	-0.0450139310738397	0.00378357063552466	-0.0209409959065213	0.0557752558956601	0.0535713671495366	-0.0515266199086169	-0.044910054538797	-0.0888742335980044	1
-0.0280015937308944	-0.0325507676214635	-0.0737300883781676	0.0158370530558695	0.16691616876043	-0.0579912420693962	-0.100353130694466	0.0199089352127576	-0.0606279745804567	-0.0899701626516488	0.0835375604086208	0.110560340513516	-0.0288501336522473	-0.0648427146317057	-0.121844204806927	0.058699489181449	0.0220637180158636	0.111462842605763	0.00817307536777928	0.0711862890598135	0.015513788419118	0.049711032129555	0.0262132385218008	1
-0.0365936826525934	-0.017302532671908	-0.141155833119504	-0.0118460291590256	0.15669606477243	-0.00700743174292534	0.0123494596478683	0.024928411247352	-0.0608801612904643	0.133214350236275	0.117506954453138	0.0537474498151095	-0.0161080570854815	-0.0803365269546	0.010336760859597	0.182627477550032	-0.102846236949635	0.0437009364834424	-0.0144574983972464	-0.0634233392502162	-0.00921154225572671	-0.0902673434577732	-0.158387628796805	1
-0.00337674599969256	-0.0450378556923741	0.0425986539670901	0.123861305308997	-0.0520884705557885	0.0581642100134274	0.025176633661011	-0.0374546806987888	-0.0513732943275319	0.021885471688314	-0.015984333112783	0.0275094692620467	0.0577146992837907	0.00534501896950412	-0.0376213981784238	-0.0153973907415668	0.0016329922887024	-0.00988923795073421	-0.123373913646748	-0.0814701285943953	-0.0429850883511776	-0.0217516381486606	-0.0555291273469988	2
-0.0437465835042727	0.07010692442583	0.0483153266269405	-0.0317128744963601	0.0567485782583272	-0.0189346971782813	-0.0716982422884303	0.0716556742002071	0.0169583903834563	-0.0274593564847222	-0.0483630708587435	-0.0131408524640486	-0.025900001641475	0.00319683379685866	-0.0510955863677184	0.00331689884440231	-0.0356875103502082	-0.0157283976392632	0.109856977159077	0.0286444140058868	0.0562537989420017	-0.0352413254021452	-0.0901285128706185	1
-0.0656104801980967	-0.0655538133198561	0.094701217391586	-0.0730162635997166	-0.0552843192904263	0.0349948273634802	0.0184831705009649	-0.0157267149035655	-0.0702275710405527	0.050878338576569	-0.0504140263837207	0.00651771177849492	0.034504300935804	-0.111916627842584	-0.050004062370529	0.0418609963197334	0.117978207042752	0.00533769031926611	0.0158072008314293	-0.0154457560518619	0.0778123389188605	0.0237784824612815	0.033295309786763	2
-0.0463661164207134	-0.0765536101541324	0.0995982124845976	0.062595735300677	0.0396091885963995	-0.0773218109781681	0.0145707197933017	0.0104073043500228	0.0615238153944532	-0.0394943205425765	-0.00591479416525728	0.0435250084243367	0.00696944983977288	-0.0324895176577804	0.0611581007436051	-0.0416613748292448	-0.0101410521218166	-0.0220549052715164	0.043799494367376	-0.0280865923687726	0.0125663333312348	0.0258570163693811	0.0384357781942803	1
-0.0376316492999613	-0.0493041127392303	0.0589990612278046	0.0526784455543913	0.0038715782215914	-0.0569033414365704	-0.0268870273003944	-0.0165836509537093	0.00380241792355162	-0.0249374803979991	-0.0697361288780905	0.00387233986955464	0.013352856169951	-0.0466252742580768	0.0310190948323398	-0.00636451570899843	0.0426641451278564	-0.00206569744325244	-0.0290491202227855	-0.0127339609927374	-0.0132579666624657	-0.0194098656862689	-0.0380837941247699	1
-0.0126330070179335	-0.0524469559501984	-0.0647071764844351	0.0251278216366476	-0.0834007205082503	0.0195249566565848	-0.0187501140678357	-0.0271276476434678	-0.015278281253766	-0.0478899444104014	0.0405708899162446	0.101984216699588	0.0505862127361187	-0.172150781253564	-0.00104242967497642	0.0781641182298517	-0.0631353273852411	0.0157096783645043	-0.176629171010253	0.0570408985041183	-0.0577130707819544	-0.135734684779567	-0.113402033761155	1
-0.0247538274280472	-0.063485312640531	-0.098274624657345	-0.0351244448995102	-0.0253726998936993	0.142545545664521	-0.0202998994108271	-0.0134516098853616	-0.0450370057140011	-0.0766230588955651	0.00211000105713335	-0.0146698017795554	-0.0333417411149789	-0.13042431994746	-0.0396230303432814	0.0124117017603657	0.0132964979584426	0.0610323990093424	0.0243640214108896	-0.0295697882597917	0.0507489994249846	0.044645251055893	0.0630695140009084	1
0.137890181962225	-0.243148329845797	0.085160125247978	-0.152109219290472	0.0367405509571574	-0.0489619981617183	0.0869803897588128	-0.0198004592333111	0.0187836071309426	-0.000329552108532802	-0.085656598776926	0.122270253540806	0.0349044452473043	-0.042969113752011	-0.00260359769404073	0.0812125172943303	-0.042486697994635	-0.132129420158812	0.0571364841345602	0.120051039209186	-0.0585805868961751	0.035915934625974	0.00308580406034839	2
-0.0509830537668292	-0.00407649953888973	0.0602427036644228	0.0492651640291272	0.0525122107103502	-0.0744763982292489	-0.026982343308843	-0.101554237868486	-0.0024733002351304	-0.0974482035677395	-0.0553159534590833	0.00741405417181869	0.118949914911059	-0.0268735200371074	-0.0140417674854826	-0.083182569408433	-0.049004593171135	-0.0396977850853064	-0.022103799599513	-0.0246013593238329	0.100146411757871	0.0276349500391742	-0.0164824509161487	2
0.157252648248596	0.0806556238648249	0.098978207406899	-0.1249331539932	0.129788940075637	0.00293639016803055	-0.00304902219234465	-0.119622778807758	0.071633471606218	-0.0398955121232127	0.0973308302902034	-0.0103284025799587	-0.0584336810990238	0.0817556071466769	0.164470548311819	0.193724343670157	-0.0138311201839861	0.0278594625525799	-0.164799897605121	-0.0208494200695653	0.124002175696622	0.0708960157703815	0.0195890560306579	1
-0.0403050030662034	-0.0811647303830225	0.0357330282785867	-0.0225817612349859	-0.0436763323317335	0.0369652722543376	0.0270301121779093	0.167706320235823	0.150263724571044	0.0169332168486127	0.0140275225707887	0.0457130441873779	-0.0359879969927861	0.206420884781466	0.0363163564828389	0.0174318869495355	-0.0573606335215331	0.0271215280402313	-0.090881518509061	0.0313376729939662	-0.11905988018328	-0.0522219321467476	0.0480315247756636	1
0.154979381064122	0.00270276309014968	-0.0592301426688582	0.0449512826557654	-0.0105752414585101	-0.0151032915095321	0.0416289431120459	0.0466065464482554	0.18757671455663	0.165490039627694	-0.104749453811882	0.0257379467666145	-0.0807492439114649	-0.0849554195727037	0.0156217674984479	-0.0700031273754924	0.0466274225813177	-0.0851436757912592	-0.0181981714333766	0.117567005886588	0.112543373867533	-0.0684859201025966	0.107813266511307	1
0.122950542055068	0.00722222369212599	-0.017121393108734	-0.0730825326120969	0.0578692072554689	0.0140971123130724	0.0265172511564861	0.00114792651261291	0.0520106160779314	-0.113879419017812	-0.0820472549308584	-0.0531419455284929	-0.078352746303166	-0.027935232200395	-0.00964621785125309	0.0278583712627814	-0.0186287050199909	0.0182647667738313	-0.00702416614260967	-0.156871497332921	-0.117866480268616	0.00336993818076264	-0.0308143905412116	1
-0.0355827770842925	0.0476303458440626	-0.029351349774247	-0.068460474253869	-0.0472339940523008	-0.104792433204245	0.0300552239004875	-0.063131842783093	-0.00119439335136348	0.00548306316743534	0.0938555929179767	-0.0654308006589093	-0.0498685924323066	-0.0280109483475469	-0.0782472937355753	0.0376838656257833	-0.0256453926106755	-0.0781231434530261	-0.0482065896010538	0.0943852237910298	0.000461105328420442	-0.0222259264659442	-0.0373311092693838	1
0.133789629732622	0.0280050195344868	0.0769185948216334	0.0133816953993742	0.097521847593385	0.0903773552696436	-0.00710266928769857	0.0205382711069644	0.179929326640955	0.0456233242270817	-0.00365408471681223	-0.0438080611978771	-0.0782733829987876	-0.0271299685561076	0.000319700865713927	0.139637278417279	0.0539475975420995	-0.0174055348804098	-0.0228678666902673	0.0791139453401866	0.0444218149313435	-0.0949412980840805	-0.0476569092162071	2
-0.0459721342623495	0.0244340234777781	0.080922893002061	-0.0575406273360626	-0.0308879123014854	-0.0354770816557739	0.024371169818004	0.0494339824139123	-0.00849597357141754	-0.00136975152572291	0.0440114853777427	0.0317726237066462	-0.0180108141516093	4.8901335405494e-06	-0.0994676974840512	0.0153065421816564	-0.0453247090980223	0.0213491914435089	0.0503264249395045	0.0710335727585083	0.0540933536990851	0.0270162084020618	-0.0175815579184477	1
-0.044460644288565	0.0678809591294779	0.0543170723946611	-0.0219042874575775	0.0167639507559841	-0.0397957858625164	-0.0192072487872862	0.0368311927201372	-0.0865518403640448	0.0519486325125803	-0.087439111680341	-0.00439560875675222	0.0853849808602974	-0.0149222705468575	0.108836112276945	-0.00315451223958999	-0.0490640857756018	0.0340077212152577	0.00387031225160659	-0.0554483507948476	0.0693480464093766	-0.0854459153813893	-0.0606538690148545	1
0.0219172288986598	0.0359174750082044	0.0822265296917757	0.0506409853237037	0.0123708057539593	0.0208403676215748	-0.00555709791545143	0.11502107947438	0.0877469273362471	-0.0494572884253883	0.0696919000359493	-0.0708175080163661	-0.0416745239027585	-0.070790544522258	-0.0941496674018194	0.0203546969797973	0.048484228779093	-0.0204988306883545	-0.00567926231188156	0.0437221741637619	-0.0206903530560346	-0.0846687536176096	0.0928396819635943	2
-0.0545218141985091	-0.178035287435359	0.0085139751854531	0.0445647080308834	0.0536636538354758	-0.0818920155546926	0.0675326988954656	-0.0909601101124797	-0.0489223275790653	0.088455556149456	-0.0246044901722846	-0.0400660872003729	-0.118388440755726	0.135165799121738	-0.0267448412997897	-0.0496461311712897	0.0844317752537292	0.00563399569508484	-0.126829242617985	-0.0750807598424392	0.154550650216301	0.0277522431017603	0.0643709175293231	2
-0.0633250688924167	0.0398114041599827	0.0764792077954483	-0.0905363806815809	0.0202260699784735	0.0627287855603629	-0.00684523213158521	0.0834321305239998	-0.0189790819571465	0.0359464246287608	-0.0382361143233835	0.00241381915224957	0.0221622447140871	0.00186883685278681	-0.0244985989294848	0.00769038117175266	-0.0131973209934643	-0.0305875044764389	0.0974809501198832	0.0307388449616825	0.0693942988012565	-0.0441531545238191	-0.0262874189396224	2
-0.0359358522725839	0.0444976732485172	0.0537752253487074	-0.0597503272433275	-0.0280210955144913	-0.00338816341014548	-0.0184259026771562	0.0700585432508235	-0.0800176719313002	0.00346971270706895	0.0142901748311654	-0.0501148663005489	-0.0423729817554496	0.0255203234612526	0.0508990748399401	-0.0478444350097515	-0.110530450402922	0.046600408426575	0.0855399860185678	0.106002196031308	0.0401514795015534	-0.025024705544764	0.00174113705592622	1
-0.0528307913862683	-0.143694290930616	0.0330226201327229	-0.0264594351319	-0.066027332399376	-0.0907170392317839	0.0122501233065973	-0.063622036790829	0.0200775231151262	0.0508676415075184	-0.100402124983248	-0.054815651258107	-0.149538626780156	0.0210271063198857	0.0767327654138302	0.00557558471491488	-0.059570028453242	0.119447697708741	-0.0814590278230836	-0.00206834136755974	-0.068837071671569	0.0220694482548966	-0.0429584877280381	2
-0.0500821386938693	-0.0562256183271512	0.0497453930389649	-0.0537277541392318	-0.0607403593337434	-0.0469887352810198	0.0036712624807011	0.201291865917925	0.0453515326307209	-0.042723227310633	0.0631961838157752	0.0736690436039698	-0.0820679696385972	-0.00432798230710926	0.001989455583813	-0.0372771365967251	-0.0242207434419374	0.00353558300216162	-0.149634124049065	-0.169499056181349	-0.0562213065036487	0.0441699913053447	-0.0327894161041091	1
-0.0443981273051637	-0.0392497065495054	0.0682293996036657	-0.0220988502299975	0.00275868986972489	-0.119791109647491	-0.0649396574184737	0.158036488470953	-0.0390325122887906	-0.032600656531221	0.0267839375674128	-0.00895621044743085	-0.0550666325304926	-0.00693243844282997	0.0449520162872712	0.00115350805975909	-0.0662563658115001	-0.017602518978838	-0.0781666857127877	-0.118465815899462	-0.0338376068634626	0.0617960020786728	0.0177672254535179	1
0.0182771574925478	0.0701585898497783	0.0597024606117785	0.00242667252053964	-0.0105671628934037	0.0319378160580466	0.044213984866577	0.039002973481327	-0.0473186199511109	0.0567600946504925	0.00554016989516161	-0.0558817037945636	0.0804196767969089	-0.0139043583891358	0.0468538460646604	0.0315422352282008	0.0724914330330349	0.0624046823053317	0.0778292141077589	-0.0369252584297223	0.0204372638749197	-0.0202328684156595	-0.0334412030734172	1
-0.0358262328632578	-0.00313378483933724	-0.0427131651419375	0.0021408907015927	0.0115525701293405	0.035515645768835	-0.00105569908121546	0.0782775948520398	0.0390131311604252	-0.020480759230635	0.0746619514616589	0.0417692549839302	0.102312142266326	-0.056551932739624	0.0477723920367161	0.0360969257391137	0.18692658213058	-0.186810825252101	0.0180794802562519	-0.0417369815347483	0.0391726246919907	-0.0482200368448867	0.0266215272979729	1
0.084633456028149	0.0732691685009529	0.0595251907957084	0.094782342752185	0.0202108432897009	0.0131425895534058	0.0212839875845221	-0.0137509595210742	0.0575541823994057	-0.0264079276277271	0.0682556780461983	-0.0630399205472225	-0.0953041744334246	-0.0668720165942317	0.0126316880196558	-0.0124707260795705	0.0653043471663044	-0.0159211671662683	-0.0298983046497533	-0.0436937621032965	-0.014649270730153	0.0503269462061154	0.0470326604094206	1
-0.0298430420623446	0.072319078789206	0.0418909813570221	0.0459964330938392	0.0204186611008114	-0.0325203560728185	0.0477559392480895	-0.0282774053639373	0.0277620268852733	-0.0198154419182577	-0.0232324934723163	0.0416793000112446	-0.033742307447573	-0.0759727474447599	-0.0473124594914215	-0.0423182783949763	-0.0304148545529477	7.6047739226261e-06	0.00294807059616221	0.0408365374228808	0.00641259725773376	-0.0708107409017508	0.0760841427526932	2
-0.0164916298338505	0.0484799912145084	0.0642041218048843	0.0416456725340753	0.00736754760657317	0.0306497185265644	-0.0593547884047914	0.071870439156668	-0.0712850685895351	0.0493851543983802	0.0135224386206425	-0.0217932418914828	-0.00859345979017781	0.00790726713152128	0.0735502838020799	0.0618088023416301	0.0140705930323108	-0.0703703341275019	0.155637494707343	-0.0914979379098658	0.0223183104215864	-0.0110679006110442	0.0134674089719552	1
0.186667067660151	0.0147841535520816	-0.0665184139850135	-0.0931811903664654	0.054036284815575	-0.051893143382652	0.0302348734911508	0.0380319024169781	0.222148484555118	0.181703971843705	-0.16945167459138	0.115810840716035	-0.0830527805190484	-0.0960692660715117	-0.112097994229116	0.0706269467176402	-0.0747434145807277	-0.0610481757971103	-0.0411658897754666	0.0153291992577525	0.075139128959255	0.0897289515261168	-0.0120431326110928	1
-0.0348335091558063	0.0493854257418151	-0.0456858279804253	-0.007333522965447	-0.0287703923111664	-0.038507651304444	0.0594145276239375	-0.0314705928272268	0.0304488190782953	0.0126048762878094	0.0720767312748146	0.00777122158640821	0.040907626956854	-0.00913963422475694	-0.0184846045711859	-0.0713006062749225	0.0128662070330311	-0.0038088774847049	0.0123345233786277	0.0734996752341114	0.0465978553812449	-0.0288957224130153	0.00710766901654546	2
-0.0384388683126611	0.00285138336775996	-0.0529290301624614	0.0599657256709916	0.0613685793508338	-0.0483723268536926	0.030973468950546	-0.0763683093209293	0.0526740594412832	-0.0222229344433854	0.0312914157560988	0.0231841328451833	0.0832619486519236	-0.0546241002339471	0.00703416894195378	0.110204074925473	-0.0855301166093557	-0.0415174143792729	0.0566592406419574	-0.0414016721685784	-0.0832275070366542	0.0188706612058323	-0.086418244491537	1
-0.0272082319929272	-0.0970295647280909	-0.0894229717511399	0.0868474681374544	0.162002009030471	0.0159388462055086	0.00835542595850799	0.0540762510968045	-0.0904139066759611	0.0934964452618455	0.0303876411127792	0.00623841475846556	-0.0444012236913584	0.0679030640905089	0.0615349516368644	0.0362236044454276	0.0443474145263394	0.0564802128913514	0.043798289713518	-0.0564018664750815	0.0616382216921649	0.0280989378686571	0.0304428121854148	1
-0.0455500875563216	0.0245768279397886	-0.01186538074741	-0.0662026833966451	-0.0462462532975965	0.0217122288711583	0.0486260073091671	-0.0103672343198756	0.00883973892132417	0.0411377033037954	-0.0232835720893464	-0.0159087982588162	-0.0105817315002057	0.000497741296643056	-0.0896731187476465	0.0162062076132315	-0.0428193432312941	-0.0340748314562351	-0.0224580277661665	-0.0759096194605759	0.0160719180337692	0.0268125883177499	-0.0355856395099038	1
0.197830081946318	-0.0670278962564981	-0.0785323099257253	-0.0976949158396186	0.105989415545193	0.00600343715752964	0.0745065940079616	0.0158650482080719	-0.0902597970413858	0.00354567820599926	-0.099790777815519	0.187202504246536	0.054646703395709	0.115657112811301	-0.08670549825128	-0.126179850767511	-0.109989300178045	-0.163636847421723	0.149028480667405	0.0687110832431448	-0.0240057295331019	0.0330925440579826	0.0173399139396659	1
-0.0159063660206467	-0.0332730876214123	-0.035791667931777	-0.0290846729351948	0.00912017142257861	-0.0780082681448702	0.0473890015059608	-0.0233417365398604	0.0226813286059617	-0.0523034172391371	0.0646130368618302	-0.04342881234989	-0.0280337230250182	-0.053299787132749	-0.0417811450628482	0.00461510128383508	0.0608788393925391	-0.0248393649263094	0.0658371863110891	-0.0980607429222289	-0.000945716010211938	0.0126241730070229	0.0276897946525155	1
-0.0356750423730481	-0.0344059869831064	-0.122193088002096	-0.0123742593644458	0.0556595758068726	0.0120576151166943	-0.029180232277194	0.0747182375709599	0.0416901443660469	-0.054529836486901	0.0676089557391556	0.0442488962677181	0.0543423372048416	-0.0550238022067399	-0.00968904392751902	0.0506970824306839	0.0356921675704573	-0.0986163550181948	-0.0356359257902178	0.0362402713240305	0.0834636090805398	-0.0650786953284962	-0.00594827910584987	2
-0.0274305990660299	0.0558576109127762	0.0523716425957908	-0.0130505548871214	-0.00672991896182586	0.0492763279570111	0.0756944289486132	-0.0314658990076612	-0.0534874043950339	-0.0235387333596682	0.042633319877038	0.00124836425554684	-0.0349333114699656	-0.0431473122027094	-0.0224353716696641	-0.0175260882816902	-0.0195922254270033	0.0222027236178253	0.026736560583263	-0.00903934617427326	0.00119842205065433	0.0208745530845895	-0.0027751687730412	1
-0.0407907164696424	-0.0380356987404729	-0.0402232079273295	-0.0105050005873724	-0.0353001187886316	0.00799616288621172	-0.0236672999548229	0.0654957778836323	0.122239178343582	-0.0142776207214683	0.00265201770934841	0.0742956559152916	0.12098973841457	-0.0492360379783952	-0.00730108542174227	0.0406691439613912	0.108418730018917	-0.0475600990615429	0.0120342593022364	-0.0893973777063513	-0.00618679375471885	0.0307399412568553	-0.0356680782795391	1
-0.0305652303884779	0.0168995379911262	0.0241640335620286	0.00695175042110916	0.00160935855897327	-0.0182784372056287	0.00331131032376724	-0.050570565991697	0.0120153561766238	-0.0897581462963441	-0.0225539571515459	-0.0300440411506462	-0.0184913227257477	-0.013719860635934	-0.0783700910558142	0.0353044861806392	-0.0379086964034406	-0.000607822278570264	0.0547759330993227	-0.0518460471851738	6.93920900138208e-05	0.00961712271083059	-0.0147712633116748	1
-0.0490404188270709	-0.0777208878041784	0.096346317206628	0.0456677125871259	0.0574633232489604	-0.134635222431116	-0.034680375475502	-0.0439000842838069	0.0227467692658112	-0.065045712888644	-0.0395512755012712	0.0378493282381575	-0.00801791247167266	-0.0449120954849656	0.00737745143525563	-0.0383811767589116	-0.0332339693890387	0.0273633607845802	0.006157244654483	0.0262443642851668	0.0494920391407389	-0.0308703695792987	-0.0123000833460484	1
-0.0139688737076088	-0.0462521794589562	0.0188360021282235	0.00306429125028993	-0.0521925498831437	0.122429102906566	0.0164884587319623	0.0211656495485135	0.017827255867244	-0.0348514673462611	3.02752028171023e-05	-0.00933008945291621	-0.0987989127260873	0.0210549766919914	-0.0836098055404846	-0.026566111372302	-0.065364483874702	0.00628227963727344	-0.0563437827260447	-0.0582833237236127	-0.0851624928131227	-0.0307508017250346	0.00633431601208144	1
-0.0603563014053124	0.0249836813327873	0.0269750305243835	-0.105493719026294	-0.0135777667947464	0.0213712744999857	0.0565845361907988	-0.0677803930881593	-0.0632448909891549	0.0667487079728927	0.00651722014019265	0.0263586116825489	-0.0766175670415403	-0.00372770517634858	0.0332055515225293	-0.0399979224553844	-0.103004220390564	0.0161211114779117	-0.0118440847819803	-0.0261673579864988	0.000428432658662516	0.0695469513038513	-0.0169814879561133	2
0.185098346511706	-0.0745538702957573	-0.0259685954889422	-0.142037385121123	0.0269715047510504	-0.075097011016256	0.0614400586907378	-0.00880514533826413	-0.0898333952210597	0.0472274852545511	-0.101494823614023	0.107947815596567	-0.00698425832386284	-0.0150482123570328	-0.011633767352775	0.0589258446935176	-0.0261642100639332	-0.0847474909570423	0.0889094001387898	-0.0394121865876046	-0.15942143786359	-0.00168096612704242	0.100637745259759	2
