"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"AGE_GROUP"
0.0453013193082541	0.0936037707530643	0.0309773191978311	-0.0362595347713911	0.0548807825465681	-0.0224435906782225	-0.0530259127771053	0.0532421203983558	-0.0346289895170592	0.152347664420585	-0.131872384267181	4
0.00937719019679262	0.114874788778963	0.167345920097978	-0.0476572500650978	0.243778414627625	0.0122953778245188	-0.0423487547566428	-0.0515674850726988	-0.0295731654239547	0.0688388524023077	-0.04146034227956	4
-0.0300873377226173	-0.0305081207793386	0.011072356444294	0.0401893124606973	-0.0015986814413736	0.0173568917424496	-0.0671622171018026	-0.0526982735332115	-0.106274808603247	0.0458793100954999	-0.011952548084014	5
-0.0331361998978936	0.156216694148444	-0.0829219763187099	0.0418469118549769	-0.0947932632245259	-0.0880705395475536	-0.0962121187497782	-0.0778846751366962	-0.107928275110529	-0.0498624403963546	0.141682787199618	5
-0.100915712234935	0.0505495544995382	-0.0594331194255738	0.0154668440154304	-0.0723648138831783	-0.0303043266672682	-0.128829215646287	-0.103646891770598	-0.135571180671466	-0.0313662424953507	0.112270739032191	5
0.0571119868424307	-0.123582025257948	0.00798325835769992	-0.115545775420642	-0.0193875918355101	-0.236974505979578	0.126278888859435	0.104281165406197	0.116203534592775	0.0429167369181242	0.168606933202207	4
-0.132641588429202	0.00794189270468322	0.019695279272735	-0.114508002861398	-0.0491326328434795	-0.147075389490854	0.168367364586529	0.120390555466585	0.118160451632681	-0.129966286883069	-0.0252639541725333	4
-0.0808217794069508	0.0687298696081325	-0.128334661630173	0.0493873468876883	5.90790586620926e-05	-0.043333905763573	-0.0609894126999269	-0.0696710379404398	-0.0496581842013996	-0.0641451981020582	0.114002007710685	5
0.00217112826764746	0.0478679021346956	-0.147680825851191	0.0571277931415615	0.0996207140960384	0.0277019979882752	0.120334781227248	0.0195663391006337	0.131299492802339	-0.0218969983235044	-0.0285429527464633	2
-0.133151669602157	-0.0444348085344376	-0.0755915842748643	0.0317965925875012	-0.0122513635829357	0.023544165705323	-0.0388390579650807	-0.00436216591350835	-0.00505402447614412	0.0648312826267896	0.0612098271227675	4
0.0623602838138467	0.00823196644154692	-0.104045054831492	0.0669673108908731	0.0515092808896089	0.00662122081873018	0.0417821140680389	0.0784893440688865	0.166984963896508	-0.0956835167491521	-0.0242815882347743	1
0.0379482256998796	0.1756764994447	-0.0330727454322691	-0.0147739999898253	0.0569651722154691	0.0932944846126281	0.182666553118126	-0.0936689514533171	-0.078379366184217	0.127041443661778	0.109735888111047	5
0.0306750562271236	-0.0283727761418216	0.0396546225562447	0.044894988746501	-0.0647491616465158	-0.0916355777978722	-0.124672815441755	-0.182435008885339	0.110610270386634	0.210287180625771	-0.0562241687682163	4
0.0161045964898045	-0.0907726340047428	-0.00142545461860483	0.0467646151926519	0.0489592055623937	-0.013985678611641	0.0222874347366854	0.00537029209495909	-0.0335095746433705	0.0562714013651357	0.0863444078073927	4
0.0489599622228489	0.0582139213818952	0.0320716043459127	0.265604026931115	0.0144619102655915	0.0387444166043563	0.166832565107287	0.07765629358768	0.075596769206028	-0.0190361097959387	-0.0271010372465859	5
-0.00873664648967831	-0.0535082383829048	0.112463463991641	0.0753694797158148	0.0149142621153553	-0.0217934855129331	-0.122608679154051	-0.0466212912159317	0.0425756158764097	0.0330245240155301	0.0701917991400405	4
0.0805848575423663	-0.176744662900944	-0.108221533413069	-0.147025730975877	0.0362528777040227	-0.0868257804769629	0.107620628238326	0.00694617704124989	-0.00258187582118935	-0.00770021961382397	-0.0248352006383111	5
