"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SEX"
-0.0537055073396431	-0.0248812330501579	0.0865400085615061	-0.00488978573490833	0.0127844126885939	0.00169874218750965	0.0824390478539931	0.0414146940426253	-0.0587154453842355	-0.0600833863705141	-0.0248366752806293	-0.0534484102224825	-0.041786862233823	0.0120326090157942	1
-0.085546011101911	-0.0147230610774058	0.0679206541982215	-0.0489773260485213	-0.0144763546111014	-0.00466364610926071	0.14277578717264	0.0650589436427618	-0.0533178976913944	-0.0111448179464801	0.0252037501835911	-0.0215023162481983	0.0451605373925972	0.0706257014464381	2
-0.0197626636963918	0.040290678648288	0.0845116667502668	-0.0286446112941759	-0.126927762356553	-0.036999670952721	0.042253435773722	-0.033969469016097	-0.101989162451026	-0.0261098294092821	-2.96037091517543e-05	-0.000326839056658285	0.051775410463688	0.00011004521896521	1
-0.00909256148372202	0.0611267202901009	0.0455611061342686	0.119292674926251	-0.0952377176852584	0.0490182115253687	-0.0835885656314327	-0.0172991543211682	-0.0399421819460902	0.0547619603178918	0.0462590456538164	-0.00164007033237323	0.0258252685728777	0.0241224710061432	2
-0.0666283422072595	-0.0156340796910169	0.0680601536220626	0.00715043055748057	-0.000548477967123316	-0.1276571000623	0.0570730449697984	-0.0155826694935006	-0.112761353636673	-0.0588440907428834	-0.0243873550280285	-0.101054586332759	0.083769963620701	-0.204295134738701	1
0.281332616552378	0.027949873973607	0.0807304491256675	-0.0599144277270065	-0.0556772330472943	0.0144106131892511	0.0405562204473108	0.0171498838465594	-0.0770299040938138	0.0430222711200125	0.0955202450157675	0.0189010688207922	0.0593617184112208	-0.0768068866221775	2
-0.0864361801639708	0.0174029169227758	0.0346623511753065	-0.0476015872657828	-0.0329579573222376	0.0145469298597197	0.0310027301261162	0.125829239009833	-0.0959288403494174	0.00361430060859359	-0.0164006734132297	0.00176734531158448	0.0208157128774327	0.0228926639395514	2
0.0898109926200936	0.0185606675437183	-0.195426330392922	0.0898372989547287	0.0431382969455181	0.117439141184656	-0.0566417138434942	-0.211350729173196	-0.0932709187930406	0.0495093322677911	-0.076153564335657	0.116767929748353	0.0464545278743914	0.0949489409093693	1
-0.0523004595803626	0.0435964488184556	0.0417758362465805	-0.0100492019920987	0.00164970786995243	0.0719399515086901	-0.0196271701525058	0.0377302777025293	-0.00426622520489209	0.0525125670416956	0.0405591326756009	-0.00552276976357317	0.0762590003164952	-0.0467372985630254	1
-0.033931639731674	0.0785575554349806	0.000630847298488907	0.0975044533860903	0.0407007014292061	0.0374519703956199	-0.0139422788779239	0.035909956414158	0.027701856641912	0.00603828196508931	0.00888971722527642	0.0425509519933227	0.128786159250221	0.0655769656277608	1
0.26079221351417	-0.0907419575936673	0.0944567628684248	-0.040145810468385	0.0814384778155977	-0.0117727207155045	0.00883033468929137	0.00279894105438536	-0.124158656523836	0.0713821561254264	0.0883418122202513	0.0269201894364988	-0.0265023216319667	0.0368912050825295	1
-0.0215380840836981	0.0592490568327789	0.0274192832731614	-0.00366870230122305	0.0349196856287989	0.00665884101414464	0.0434699756586215	0.0401326377807681	-0.0230714711765292	-0.0302409041088814	0.00691730004216289	0.00691594910242567	0.0964315260243438	0.0605945605467619	1
0.158850057274676	-0.00376036044196737	-0.0170546995330137	-0.013498621960619	0.060262694732257	0.052409966517557	-0.0094644795094432	-0.0439083503813824	-0.0143123732178256	0.0575075114956909	0.0996158864560631	-0.00583215110824147	-0.00599793573619389	-0.125950025031146	1
-0.0447208331135982	0.00759006686429239	-0.0666477670423923	0.0126459669157943	0.191879353286705	0.0488703701301377	-0.0606416677005777	-0.00100634468489317	-0.0591374070451266	0.0173505825899613	0.0246167902870194	-0.0406522938324879	0.084696962777355	-0.0902889552540509	1
0.000137127629715044	0.0800312945339012	0.0132253536586386	-0.00759173010222679	0.0188690048829318	0.0116780318674843	-0.00145087357998977	0.104296506583153	-0.0552602078494178	0.0394528624227709	-0.0136972831461721	0.0130413835743248	0.0257663375774302	-0.062454114568765	1
0.0213741350534633	0.0295259189458957	-0.0151348062607431	0.280751943876436	0.105096214754356	-0.0611440565139956	-0.0475261259112509	0.0982409659790467	0.0414467523112685	0.0163770696031989	-0.0401108353626565	0.0425455193405192	-0.00358547249030537	-0.0515151428668648	1
0.0244972558876069	0.0469180784732441	-0.00441912825845698	-0.0551430300893564	0.00274266259208822	-0.0408020310796809	0.0194211165395313	0.0914773155308891	0.0705665209860334	0.0162685034258877	0.0276813518231351	-0.157598828873373	0.0359106224224727	0.140564738662606	2
-0.0386470450313595	-0.00383626763228574	0.0572384644597735	0.0532248077446048	0.021634771830624	-0.0390751401088359	0.0783330474160762	0.0114391871742376	0.0162648441199767	0.00630293385430505	0.025435173148336	0.132512170229859	0.142810863537484	0.101745035764906	1
-0.049423333695765	0.0279503117789386	0.0422264188864556	0.131304895491943	0.0201280086696518	0.0843278536393345	-0.0545524619790532	0.0431423741120387	-0.00835472813578874	0.00741598459685682	0.0258152389365163	0.0665180470294636	0.0605137367987853	0.0735643846696519	1
-0.0286164037463305	-0.0688774686356897	-0.0131386232603816	0.170419759285541	0.0372930722899863	0.0776935239093116	-0.00455605795644622	0.0260990651040678	0.0449228429532055	0.00311694801922404	0.0311456108855447	-0.0292821112366038	0.0647782706522516	-0.19855771730341	2
0.00953173605246182	0.0164334498446685	-0.082723180287531	0.0124682902419992	0.0803112151377499	-0.206359193445934	-0.017024247509164	0.125871761609045	0.048986575339979	-0.0240141458774101	-0.0469442615622882	-0.0168431978213975	0.0226836312329741	0.0282953087193676	1
-0.053458048339837	-0.0754864324743736	0.0372765050919682	0.0338650943348293	0.0196071342873862	0.0547586083231336	0.128964821458645	0.0856994735482069	0.0283570969799303	-0.0722651570889286	0.0702399197499401	0.0655306227220896	-0.00795506815867818	-0.0351873908672287	1
-0.0439252104204496	0.0189974899184836	0.0301490623383073	-0.0141243132431594	-0.0837084795886888	-0.0202054073540427	-0.0231952136747846	0.0840383784976934	-0.120807200068731	0.0777234215034475	-0.094773665997746	-0.0113033942430348	-0.126872042480195	0.126652370308996	1
0.0881137024549263	0.0957002862782927	-0.0248199024318721	-0.0444340536262582	0.000437057503775218	0.0141619688566454	0.0159791066333738	0.0595421276556209	0.0396727728949772	0.0465999209115756	0.0272061891057116	-0.0331876752016318	0.0519623986486938	-0.00525452530251881	1
-0.0171677508183428	-0.0177583942771341	0.0387581125197063	-0.0128600679752317	0.0941921550392688	-0.115384015219099	0.00493253378221664	-0.0744485393997572	-0.0965061209346948	0.00108679612747233	0.0241422557903025	0.170837944508296	0.042969945363645	0.0739701578876578	2
-0.0607811281621726	0.0759817296678566	-0.0255591373323636	-0.00536934739387793	-0.0279829892900914	0.0108736969638885	-0.0236895367805926	0.0488288773078709	-0.0232670269958652	-0.00550078936953184	-0.0153030483539504	-0.00332006378989817	-0.0350634557015991	0.0122741757889374	1
-0.0532957836427181	0.0121532438308959	-0.0385704858252586	0.0448310248330679	0.0552387229816104	0.0301274456170558	0.0868804188519342	0.0388190639526599	-0.00842077819492811	-0.0156601315062073	-0.00792943067519389	0.0285186199171799	0.00576804812349875	-0.0478126995802883	1
-0.0769014944342234	-0.115189538884261	-0.127633761869686	0.0253210742266256	0.107697230881627	-0.180951914172259	-0.213845895655688	0.200305525698156	0.0656762411900742	0.0185646950004724	0.0162656967571987	-0.083677553391123	-0.0933526637629386	0.100654824037764	2
-0.0324952101179568	0.0908339275706001	-0.0119083628671299	-0.0718781775970047	0.0556397027571277	-0.0331786770590941	-0.00584461897244019	0.0612959813982443	-0.0420371927264081	-0.0524193953312743	-0.0558671569270664	0.0344511973639424	0.0752260830755686	0.0884280143014264	1
-0.0618372040582492	-0.108203924555693	-0.0751419130072066	-0.00345731030644986	-0.0527570647206956	-0.00137476061169346	0.0874956374074835	0.0294512588234967	-0.121456147690262	-0.00477031517069438	0.0896757478683109	-0.0594371914411532	-0.0259395962228235	-0.0393193260161404	1
-0.0685186167244419	0.0579029264451998	-0.0245790376385147	0.042011020516416	0.0403586031980613	-0.132828907971723	-0.0489338080159524	0.0264262213797404	-0.0246493642454032	0.0425129856007206	-0.0756009996409633	-0.0132863017820989	0.0206387096870997	-0.103479132621573	1
-0.00491457042564411	0.0880090170672933	-0.00328137452458423	-0.000123331557388878	0.0444606991228615	-0.0763711711743215	0.00781543504523527	0.0191423352185445	0.0377901520146185	0.0139414326276764	0.00967083610517244	0.00808914601325477	0.0344959658104577	-0.0620065403594535	1
0.0367477651017813	-0.00277308253080277	-0.0314541481897456	-0.0196861218308182	0.0698893803636421	-0.082848150180481	-0.0411491917529197	0.00235720546874689	-0.101090409067611	0.00293216073085061	-0.00776128575018686	-0.0322987673188039	0.0925739591841591	-0.0422503745723533	1
0.153723473183777	-0.00371564460034518	0.0423517241091793	-0.0717397749974463	-0.00812015734775082	0.0168675468660901	0.0654356270402332	0.068745731399796	0.0243377891544154	-0.0240863840429993	0.064428245801456	0.0480933825199308	0.0251108323271403	0.0172669203498727	2
0.104977809140064	-0.030023102584361	-0.0744427148152586	-0.027963429695797	-0.0244843192942295	-0.264508892293745	-0.101013069261366	0.073146706280777	0.0203619268399197	0.133297029835276	0.0115560782937755	0.086291483832946	-0.0568395365212991	0.058873858108319	1
0.0619460958174765	0.0652951329108094	0.00164719943244063	-0.0190714889465086	-0.0155468722522944	0.027806814967136	-0.056027094442499	0.0394266691430185	0.00601202796937433	0.048497844979791	-0.0299229730592024	0.058630195814571	-0.0848141704362679	-0.0670828077561435	2
-0.0137314108086616	0.0220757963695386	-0.0498365565597657	-0.00112342840852023	0.0346783260352114	0.0633432892860201	-0.0189208363930404	0.0274293321729415	-0.0845210866203669	-0.0195082914690088	-0.0257774673564019	0.0733063838771245	-0.039316113772968	-0.118303297562609	1
-0.0238627889025868	0.0619441928343085	-0.025840318051238	-0.0260833214770866	0.0300296708134189	0.0551120384585738	0.0309609550477331	0.0399429392891671	-0.00744218808878815	-0.074655967808012	-0.0931244157510304	0.0686402024395746	-0.0337957841714902	-0.0233914030781561	2
-0.0092907028439778	0.032465991094473	-0.0863827814101429	0.0140968617683248	0.152992305191128	0.072337807797527	0.0394204303229036	0.048763072709565	0.0710364711415167	0.0221622526173343	-0.0372568515598919	0.0619225109413636	-0.0255247947142336	-0.0766147177159614	1
-0.0394130090520817	0.0597974230969547	-0.0616192720629143	0.105005962307067	-0.0282749633804543	-0.319721231382957	-0.0186334750035882	-0.0458118367751799	-0.0104004466898988	0.0127389166822197	-0.0859838492366543	0.127998143377647	0.0189742269849451	-0.165261257356345	2
-0.0566368059783738	0.0490205497633797	0.0370226970420535	-0.00927670509060736	-0.0794121558583937	-0.0247105250610865	-0.0121703579426121	-0.00768388130781184	-0.0828119176281306	0.00353948221413937	0.0323703184485047	0.0482580423638945	0.0759520740515332	-0.180544312641669	1
0.0204730180851783	-0.0686839468935364	-0.0906723035549903	0.0482960128825229	0.00379405208005622	0.0896081772096354	-0.0575681741040157	0.012319292569711	-0.052177155515833	-0.113576266359498	-0.00944645597388497	0.0557025704349774	-0.0450806840838445	0.00538791144841246	1
0.0121133395899113	0.0496272069097392	0.0650462635503611	0.129156263412022	-0.0561998678102882	0.0573160648500239	-0.0844623182214164	-0.0553930647017476	0.0278710706425864	-0.0112409485731552	0.00734883113002018	-0.0283301278851456	-0.0175449144392121	-0.000151848998724294	1
-0.0824585355251499	-0.0742275508830714	0.0223456987629028	0.0510207098923794	0.184461387227681	0.0887979032201415	-0.0262238488110846	0.0637326489560231	0.0485864079727894	-0.0200556824155281	-0.00649077783045254	-0.11813854661263	0.0157080951026508	-0.0123442931487376	2
-0.0283926964212074	0.0198686812606304	0.0647678072516358	0.0867418115727828	0.0516148611955246	0.0223993662444782	0.0421418504101669	0.0299552538818436	0.0723501090939219	0.0497593932572444	0.0479520090870657	-0.0686060990911364	0.0829991549524475	0.0547835737184253	1
0.00770955438727255	0.0852405979191766	-0.00768238202642736	-0.0444138678172424	0.0528265705692936	-0.0385799739280627	0.0878125596765068	0.0801122561901574	-0.131213254720597	-0.0838741428196793	-0.0177963736524704	-0.00913341461439165	0.0679159074747183	-0.0231628987498941	1
-0.0296270042756168	0.0859786724315939	0.0256082149037882	0.0350710633870483	-0.130899295638118	0.0513368885582321	-0.058960244209447	0.000307431836001955	-0.0493531081484256	0.0577315853439554	-0.0636806951823337	-0.00555580870100966	-0.0151333023982259	-0.0298918103803164	1
0.0732036493474037	0.019216308589873	-0.130694015529026	-0.0403554662024785	-0.0247247231913945	-0.193261479412486	-0.130198646111585	0.180817847530381	-0.00935532174065447	0.110011532145437	0.0613426828386454	-0.152541524607365	-0.0281566150044483	-0.0215555938665327	2
-0.0503100475323963	0.0377058673601575	0.0228554252338051	0.0284934776103309	0.036944706563034	0.0483225065418688	-0.0368094321489813	-0.00433376650457568	0.042021323202314	0.106565610867522	0.0571561119621531	0.118346864968428	0.159672356674032	0.0452531976133465	1
0.00227363201028663	0.018159682485454	0.0849849965113084	0.10433827185384	0.00321357890119871	0.0105128338826006	0.0681270861712204	-0.0324043795408692	0.0760429602560379	-0.0499010242323005	0.0518071241741617	-0.0226545738996423	0.0631891778424234	-0.0208076179581583	1
-0.0283783538201874	0.0232118466281344	-0.092178974196317	-0.00572565402633982	0.0316724371696626	0.0621552304211894	0.131353186966709	0.00843729306164198	-0.0383887050492713	-0.0132698497576249	-0.0241919102119987	-0.0216544931024396	-0.0451902004278948	-0.0739082853278431	2
0.0221202560413755	-0.00192717674489469	0.0462250297796094	-0.0228575168833977	0.0566699478118017	0.00312957492115849	0.0619001186260569	0.07965301478742	0.0494365449769267	0.0566430820003665	-0.0162533632792299	-0.00430075278772895	-0.0486445762913663	0.0398368279755153	2
0.174066504698534	-0.156903552028598	0.0865020788888564	-0.0376732151401349	0.109629834712044	-0.0140561231626053	0.0266705178575753	0.184053981945059	0.0302936030393636	0.111757246309036	0.0095000929030071	-0.0499328561634646	-0.176446945717833	-0.0447677567006923	1
-0.0206870988991691	-0.162173249837053	-0.0850917167243413	0.0233421054646258	0.105373568394603	0.0764571932823547	0.0633854517658233	-0.243811434245735	-0.182461262443947	0.208045851410849	-0.0320731360242243	-0.0314253082512958	-0.0225558490090849	0.0732009315358789	1
-0.0824566620598577	-0.0395839518620754	0.0783338428064417	-0.0472793407284595	0.0283714624942722	0.00997506554359353	0.087381372961014	0.0707222268458107	-0.0594007548327225	-0.0260703895488429	0.0797694730124188	-0.0595763093634635	0.0691943802909246	-0.0191031096473917	2
-0.00517824713863672	0.0488217963244559	-0.00343001906516638	0.0653733296910506	0.0732605720807559	0.0183033547324511	-0.041044006304482	0.0376834082773578	0.0124969014796067	0.0494454078586065	-0.0115428015467424	-0.0139703987116809	-0.0180032921120415	0.0585111298646843	1
0.0251697354001739	-0.141737718061492	0.155736444152278	0.0366848994013415	-0.0512947617174852	-0.0253706430007947	-0.0596209440210722	0.00825514061316643	0.0383421820531132	-0.0730715643843518	-0.110118977896867	-0.0345710310884285	0.0391859886743149	0.0314807034686143	1
-0.0216019924653461	-0.0511573278291712	-0.00703468121885878	-0.0457957152742649	-0.0526807452174069	0.0445934288940179	-0.115531155294501	-0.0783099723049435	-0.0397583306008431	-0.141817807523666	0.0348495749413739	0.123654503337907	-0.132543534692896	0.165129516647656	1
-0.0603439955538168	-0.0592901381374023	0.0706634258358758	0.0847637457614735	0.0142493523653367	0.0465171791569151	-0.0785252935243057	-0.0226870798225076	0.0247946849861942	-0.000985805784049576	0.0396566817552438	-0.0233728357333566	0.0165053530452658	-0.0459491852048229	1
-0.0552364575319037	-0.152309682053523	-0.0340154139257109	-0.0542843534285688	-0.159993598869417	0.120539929599629	-0.288925322086932	0.149492780464591	0.104761052952049	-0.223750056862296	0.178560015431654	-0.0162101855717307	0.0507086131224358	-0.00931212614318418	2
-0.0422594905642602	-0.0279594992606032	0.0584501779202512	-0.0386332604474156	-0.00518320351086879	-0.00770667523683277	0.0500234352851705	0.00576223992460347	-0.0782168921694062	-0.0747639232016601	0.0443451339033893	-0.0854392411619868	0.0803377743481728	0.0115447054308413	2
-0.0761173149508569	-0.0703143386029912	0.0361507273027437	-0.0896087234756192	0.0424812532473429	0.0779288586102356	0.0737864162692434	-0.0212644457032076	0.00111448988350753	-0.134567760386577	0.0354950389746237	-0.0175972669108485	-0.0421599080553808	-0.0539224361924993	1
-0.0764485436353109	-0.0326828233144991	0.106831603666799	-0.000595670648330083	-0.0097629261621694	-0.0378741628601326	0.0943988439851125	0.0235112092450492	0.0137250255379338	0.095837000618162	0.021896863766466	-0.101213738991909	-0.14258509507237	-0.0122722952159487	2
-0.033863048896912	-0.0265595360912798	-0.118899163889016	0.0136033064616276	-0.0620822566907389	-0.00928953216559631	0.114603387389949	0.115356133822142	0.0772088534467463	-0.0449329235843702	-0.0776467931585753	-0.1736895140593	-0.0628280379174685	0.125814369431184	1
0.0465533246700952	0.00296210180315999	0.0453202702910087	0.0885953810682013	0.00499745297211344	0.0127035475256623	-0.0246115464469812	0.00392238942069865	0.0217079246951334	-0.0293499720397839	0.0516002702326201	-0.0293772876904559	0.0346195698343742	0.0432294174531667	1
0.223833299753664	-0.126547555296999	-0.0555634911022896	-0.0541661548932517	-0.0687057553735194	0.00921179069777367	-0.0266175834341973	0.0485958854005431	-0.0441983225432398	0.126262615403354	0.127943146025364	0.0497739021688854	0.149449394132808	-0.00117897614125299	2
0.164187982165992	-0.159676006996025	-0.026136786578721	0.00146372128022713	0.0858372734380088	-0.036753790091771	0.0112088874455395	0.0151046351234205	-0.0815382274735085	0.0190340926409723	0.0919927931796235	0.048002533421518	0.0104808626113352	-0.034332372231795	1
-0.0544053575519851	-0.0363859120722656	0.0945904625272052	0.0365648186751111	-0.0459931246805299	0.0450754364470102	-0.0202838142221304	-0.0977575494766398	-0.0137917872707222	0.0873162401366604	0.0709477915607026	-0.00551704265710809	-0.0985135405529138	-0.0391310130297872	1
-0.00962491288581008	0.00281952529160797	0.0961496336789664	0.165691603009195	0.024292980184295	0.0556375452035623	0.0216147786289468	-0.0120000141548031	-0.012318320925505	-0.0203846276242565	0.0364530233647882	0.0710663645355393	-0.0140924584983023	0.00385003003861683	1
0.11980565187748	0.0738631323742038	-0.0255702187000366	0.0311749680901634	-0.0231576681176953	0.072018124108511	-0.0222686911858186	0.040175853429317	-0.0180299364396588	0.000163657117552664	0.00371188050005557	0.0723505015409125	-0.0330322597997043	-0.0579820210481742	1
-0.0738621940585322	-0.0549134614964686	-0.0776495088764919	-0.0499119126329307	0.00363667221963281	0.0621031601613522	-0.0838770115376752	0.00927552517912607	0.125800116490194	-0.0636762213969774	0.062445993489266	-0.199348399914695	-0.0125779851651062	0.0365809879379955	1
-0.0338625295780239	0.0554359787789695	-0.0402829147792967	0.00401489479330819	0.0604873364892403	-0.0401182542017766	-0.0459119627429575	-0.118820383721031	0.100369997596707	-0.0479844401188	-0.0257668788831047	-0.182164627052881	0.000198218705758375	-0.0627892824596428	1
0.0450775370602108	0.0832073006484741	-0.0278070834842854	0.0515286272335684	0.0594564225515621	-0.00628658888212752	-0.0621403798148183	0.115253413474112	-0.00518113776542468	0.0379421448738542	-0.048611356214437	0.0327675665533809	-0.0138437525396962	0.0514570807775307	2
0.0593442445978463	-0.00293781394528506	-0.0898696786146098	-0.0672682850993849	-0.100634773047154	0.0601410596716313	0.00814628347593707	0.0929230810818949	0.0374868214953692	-0.0372909172867507	0.0209773129084677	-0.0657456321701095	-0.0314291575467397	-0.06406978336953	2
-0.0325666618017871	0.140586415396166	-0.105103704963106	-0.0890231584381848	0.0378570490718845	0.0523259276817466	-0.0545915780483791	0.0519541899016013	-0.0600409333149709	-0.0647776518547484	-0.15385638893911	0.014986724064604	-0.07350584865258	-0.0173580832397575	1
-0.0738134295135236	0.00089028567826916	0.0682111659414756	0.0410915961578905	0.0265774922686412	0.0011046215914531	0.0393342199798392	0.00199135091930337	0.0152816830193599	0.0312733994946937	-0.0280498247349507	0.0176226422721473	-0.0306881292426943	0.00413817151573036	1
0.0164499909127135	-0.014672439172588	0.0678368906773385	0.116030491347853	0.0668481721750192	-0.000685748087587291	0.0212209954512536	0.0514631623057162	0.0447889026803388	0.0163764531997679	0.0164636672192836	-0.0285738467288386	-0.075947055753347	0.018533818894647	1
-0.0359553350992655	-0.100441672190406	9.41889919110045e-05	0.0135861459665588	0.0295501404034073	0.0343419645109464	0.0928739199306286	0.0100700140831413	-0.113998706215464	-0.058292084300768	0.000850831045340297	0.0902992481308077	-0.0458947203558308	-0.00730122248933367	1
-0.0629391878671384	-0.0493998639064129	0.105010723674857	-0.0548083965656735	-0.0243389418917401	0.0228986449797493	0.0354574088195374	0.0145450270502687	-0.09806595681801	0.0396493227584062	0.0542683904519637	0.0559172301586196	-0.0502499845832939	0.0142244605679057	1
-0.058506613736318	0.0407884327153796	0.04636436785422	-0.00739465595407702	-0.0376034199429204	0.041524255671809	-0.0450060123485084	0.0152618737299097	-0.0735791049388495	0.0402468928706616	-0.0408563070809737	0.0530986382931074	-0.0410381116313001	0.0243247921055785	1
-0.0154715709204033	0.102157440696795	0.00490999256074897	-0.0660563365348279	-0.0411006494415123	-0.000986414090946902	0.00944216785208817	-0.00639134498773153	-0.0804712529858825	-0.019473584666308	0.00624475668906365	-0.0279859704759351	0.0154309384592588	0.00827346558033771	1
0.203968159617788	0.0202654950029506	0.0753408791445875	-0.106458602500395	-0.0542663603736394	-0.0770291751487786	-0.0495557428658911	-0.0887901660850873	0.0412041058925876	-0.02792167742081	-0.0134339253925541	-0.0937573739900804	-0.155690949454454	0.135648053420468	1
0.00998044351051169	0.0671108974113586	0.0379892179269061	0.15123519195805	-0.0407776830327631	0.0689261267989811	-0.0687771066746508	-0.0484988496008348	0.0226709369081967	-0.0132477110943215	0.041119489531964	0.00756121169683694	0.0153807799708135	-0.0264779208410595	2
0.0673676407288547	0.0720393600522326	0.0225047587704668	-0.0418628560329778	-0.012074504249253	0.000318209348375439	-0.0189595388869505	0.0193211979894729	-0.0205172122504092	-0.00427583369685388	-0.000647710992271735	0.00526912597650638	0.0485100081077576	-0.0490430307013412	1
0.0918045344710281	0.0650362879858134	0.0320833774742138	0.00772221471678358	-0.0528738332516279	0.011054758783478	0.00915153483263023	-0.068632801457862	0.0656767616277445	-0.0249187533919399	0.00336062779643873	0.0204759586041922	0.0742232904311276	0.0190846916156898	1
-0.0272595697064512	-0.00738574551979183	0.0888400717568747	0.0981262608370445	-0.0236292727960017	6.82325331676942e-05	0.0301273057540855	-0.059161889494637	0.0530915907326002	0.00764849582956831	0.061422207689906	-0.0499555017279056	-0.0350628046720842	-0.0442401364920842	1
0.0716862580759949	0.0679260472126525	0.00588207285846122	-0.0239334080677947	-0.0279260959893027	-0.16598091773152	0.0461185965503498	-0.104443419915724	0.0151974091732966	-0.0848760407252336	-0.0247210477980532	-0.127415863984416	-0.00951269533891933	0.0123403327391353	1
