"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"SV36"	"SV37"	"SV38"	"SV39"	"SV40"	"SV41"	"SEX"
0.00252717476912831	-0.0561783466425441	0.0359247169967299	0.00920157117034767	0.00291661381903097	0.0261537098052421	0.00857046887574492	0.0356973594601027	-0.0213028901978461	0.0159883738930301	0.127704769896604	0.0848045223409703	-0.102264098628873	-0.0599498807387981	-0.00687607774066246	0.0539433044055224	-0.0111554138548069	0.0598782179172481	0.0594681154484261	0.0569380411605672	0.0603891471390851	0.00875729653369903	-0.0217771369566267	0.011843325501329	-0.0601622163620457	0.0179612088107119	-0.0792933256596674	0.0596441665075997	0.0715713258524098	0.0548730109407128	-0.0620559142003276	-0.116317077596336	-0.0201575143867853	-0.0121810245821964	0.0244310691733682	-0.00523675524962031	0.0189503527394212	-0.0262455852141692	-8.2054253966627e-05	-0.0702767810518326	-0.0661917050037825	1
0.0108926274319071	-0.0182615969438926	0.026410105015386	-0.087554066849226	-0.0512512550537854	-0.0203446417939142	0.0538112205062072	0.0398898595721559	0.00337449786282251	0.0144398799439255	0.0926226280175308	0.0900575821880389	-0.0534282288732897	0.014643583474298	0.0295197334229891	0.0165534663738967	-0.0820105143163531	0.0470440674736335	0.00481265379581824	0.0148781119651084	0.0544063313235237	0.0157232895181457	-0.0374952304421776	-0.0500714644056301	-0.0273983413299327	-0.0725771108521438	-0.0170266170110162	0.033248991314097	0.0460139412057186	-0.00480778857865502	-0.0711395256391497	-0.036617035108103	-0.0110461810376065	0.0500105014014651	0.0308513926002581	0.0681664174323431	-0.0282444537929032	0.0133083727459301	-0.0372309390961629	-0.0247316980980899	-0.0177337976574531	1
-0.00871898236691512	-0.0329610652323669	-0.0140231018904338	0.0636130210525093	-0.0314684006100288	-0.00993395644642692	-0.0242309840070232	0.0258323400902051	-0.0178120949565642	-0.0369377452219574	-0.00843808622406411	-0.0294800883222543	0.0254829457197326	0.0662632003704675	0.00754061587007065	-0.0448726063303943	0.05630468238233	0.0510915364274341	-0.00233716505134821	0.0131497527049667	-0.0374161991729542	-0.0121968618728674	0.0565154921502305	-0.0237069422307684	-0.0269612208583084	-0.0245762039176778	0.0283608210964008	-0.00206555396586463	0.00972176112201375	0.0220549322943082	-0.0703636123552826	-0.0400302835267251	0.0006868798942125	-0.0330629418051523	-0.0436668793510122	-0.010892867109999	-0.00519608687412151	0.00233680803470535	0.0279274477570376	0.0871750992488831	0.0581542786680349	2
-0.0177988918170846	0.00934894511414127	0.0316888769172255	-0.0530038245333857	0.00145616132889884	-0.012034024740772	0.0184133258446973	0.0126146280357749	-0.0567465119004076	0.0192041360073321	0.0359052423064998	-0.0826670128299294	-0.0246216775364441	-0.000981945264559442	0.0174533467164832	0.0415949834383953	-0.0190124119971587	-0.0110945493061304	0.027380159694145	-0.00295072116941377	-0.0240488546314965	0.0251681590473928	0.0225829337447631	0.034580913773464	0.00272528875484826	-0.0488481177223766	0.0664932612223981	-0.000504912208468371	0.00168785241692261	-0.0126390225723004	0.0331474702728603	-0.01689752857987	-0.0114563736573289	0.0573757937273138	0.0258779033382583	-0.0645491987144871	0.0169418943406435	0.0493988655334491	-0.0297647072820353	0.0471984417231675	-0.0671364296074629	1
0.0490721696684658	-0.0515630043749465	-0.0253587329222406	-0.0562111662361807	-0.0291972824920624	0.0119085199637444	-0.0669200181493222	0.026016130114428	-0.0224982760840823	-0.013205083711651	-0.0145830743984443	-0.0281017179923035	-0.00382435011159499	0.0173635277715325	0.0154152934028003	0.0535409620282576	0.0475164799098813	-0.0421219868447169	-0.0154914591060424	-0.0282594930417818	0.0138925991885512	-0.00161106150583493	0.0264370980051557	0.00805821523963993	-0.0538052680145244	0.0135469307654382	-0.0270525559518196	-0.0601091481123223	0.00841714334075606	0.0487731600862364	-0.0622298191694135	-0.0224947197962735	0.0368702408730217	0.0475754704402496	0.0343766369347456	-0.0147603306580879	-0.0279506926306564	-0.013365818095235	0.0921380065155481	-0.048862311760019	0.0215175998675803	1
0.0160364129260042	-0.0175294196907212	0.0562798242052677	-0.0685757707484511	0.00513839541193198	0.0207175385023617	-0.0281892866694738	0.0109290152687038	-0.0789324985390688	-0.00692760353555923	-0.004718934992198	0.0542433745171491	0.0808449797604705	-0.000452646021941894	0.00459392246632342	0.00580578434861311	0.0114665579537094	0.037514577959891	-0.0156346376122148	0.0306584880247817	0.0269468622692657	-0.00287353378995325	-0.0258477488765082	-0.0198201375384968	-0.0610029830233637	0.0765112221515858	0.0225479059357876	0.00275380823248871	0.00482507590956884	-0.0319027002670888	-0.0174730500844531	-0.0457153589229931	0.00222004971191155	-0.00256165443444561	-0.0293481024833466	-0.0466847709698822	0.0280836438076309	0.0328473245470993	0.0132470572321719	-0.0284792767897867	-0.0523918201444631	1
-0.0286545166491298	-0.0166120955778465	-0.0485729162552868	0.0240589346184518	0.0255820639723498	0.00609956690291779	0.0344061131329718	0.0390008317566151	0.0106415136249514	0.0235442506011497	0.0467996776762139	0.0646486005208956	0.0224615754585106	0.0116830493525174	0.0290512460649992	0.0464916024889832	0.0174100608397836	0.0182614764117001	-0.0585392366558676	-0.0152584056407426	-0.0369355748042193	-0.0741530674579528	0.0284591572968469	0.0434510932353523	0.0358295827789818	-0.0131696417101964	0.0560693840085122	0.0707516097125516	-0.00569857144467506	0.0115237945958169	0.0307714826278257	-0.0492551586001175	0.0758436752573195	0.0288185101546778	0.0291061190451464	-0.0658367158838974	-0.0270895357904498	0.0199696187939381	-0.0304209044339609	0.0296237726798247	0.033579337900279	2
0.00545965558289666	0.0123602276835837	0.00919829472101301	-0.0315143582230957	-0.00365258217446345	0.0308184760373696	0.0285425284558824	-0.00117333621346827	0.0451753794237582	-0.0227032781481202	0.00118673251977824	0.0127090406107515	-0.0199879239968576	0.00290100480909461	0.00638127068757992	-0.0602083700991279	-0.000797527673946731	0.0165118829164789	-0.0514862515561645	0.0347614380649574	-0.0628219444061585	0.0992831608293	-0.0134674872857762	0.0364567083689192	-0.0072090962846986	0.0234179680576923	-0.00568974158685945	-0.00969702202469071	-0.00575656934663137	-0.00833518239578348	0.0677243313940418	0.0470326606522126	0.0992692765778305	0.00548033384515158	0.0406612369218926	0.0052442248841495	-0.0352179404711608	-0.00495819459856874	0.00247126369749365	-0.0247180461451948	-0.0228967354890087	2
0.00705165344451151	-0.0295326706988444	0.00305602075492271	-0.0450092840894808	-0.067220936661069	-0.0703342649833281	-0.0867882214754061	0.118163888803523	-0.103726309751529	-0.0089984207189813	0.0223219072594766	-0.0098920527314777	0.062043649418298	0.0281328284097531	-0.0681747438059959	0.00753821714909519	-0.00094345219588518	-0.0535417504868045	-0.0139687315093483	0.0277155515535526	0.049337716507914	-0.00277361915784682	-0.0548421923402462	0.0494945869583524	0.0536253241983738	-0.00755082942274873	0.0229726867520287	-0.0859268107060285	-0.00835532753581746	0.0780620415580531	0.051317902214491	0.0130385910319712	-0.0245195579797625	-0.114380652103373	0.00980917355335695	0.0347191782387939	0.0206074165420684	-0.05444727318417	0.0146189235331717	0.0391197844586083	-0.0425378317483751	1
-0.00951147039836468	-0.041242034715675	0.0231995347860249	0.0156551373246076	-0.0125450710529216	0.00227950622911224	-0.000174091548859454	-0.00966099615757747	0.0571200471467548	-0.0186216195527223	-0.00129711139948582	-0.0238963155483807	-0.0128124006210716	-0.0296352489253658	0.0240580268884731	-0.0452250441050086	0.00951206515511088	-0.0136867509967213	0.019866511574217	0.0303684722277359	0.00123223158022856	0.0202456113457936	0.0339387035468907	-0.023053396039916	0.0278853527716597	-0.0240628095749416	0.0316676121130508	0.00417650743427185	0.00311648166584879	-0.0217763712024694	0.0111511145241807	0.00827500478589816	0.0131099482162547	0.00588847850835416	-0.0444889305824639	0.00363200094820446	0.0288734004184561	-0.0680028674641245	-0.00233056021248771	-0.0318168204234043	-0.00896975759911872	1
-0.0597077630808654	0.0535746732934056	-0.0199080741098385	0.00033793981484159	0.0303331393817591	-0.00598363871049528	-0.0159062435192384	0.0145017584410997	-0.00257819081424178	0.0239508142539844	0.0365418243469726	0.059381369808272	-0.0301066817847265	-0.011658169115469	-0.0333362660996547	0.00125406020025831	0.00460328372979413	0.0183825387692888	0.056709674833562	0.015394065158244	0.0403533861287257	0.000577995769966894	-0.028253369607343	-0.0417170621034634	0.000270002296599826	0.000123691363027367	0.0218985539198956	-0.0230912475381145	0.00723733237124833	0.0124637321758481	-0.0101187053783213	0.0116691287496697	0.00561552323268738	0.034386764400431	0.0099199157584392	-0.0212634259957328	-0.00152364448876328	-0.0317380111667016	0.0129570006545402	0.0376072322163304	0.0069570152647786	1
-0.0280881014864294	0.00795744394224101	0.00724841162453416	-0.0499310501063713	-0.00551889011803236	-0.00222313880663905	0.0386341916733777	-0.0359899534294019	8.33639671757973e-05	-0.0239748231098651	-0.00893705346389186	-0.0321129148205104	0.00254645236267793	0.0474676041011998	-0.0287852586518821	-0.00486312841218028	-0.00504262891478013	-0.00476638714176826	0.00323056558634874	0.00189896795482539	0.00948941758787803	0.0773317363435277	-0.0667657293044321	-0.028049195360038	-0.0235909751637092	0.0618672355887198	0.01903184579544	-0.0215978501740938	-0.000336119858591062	-0.0591289277855037	0.0288377605316855	0.0133607083944289	0.00649669444933147	-0.00773976689784547	-0.0261633089348128	0.00322765208875875	0.0172231887010484	-0.0636065466847039	-0.0510425767072952	-0.0269537149060407	-0.0284823536040969	1
-0.018163255552891	0.06221859231661	-0.0342820803133081	-2.98955240114362e-05	0.00321929655374923	0.00755238452755749	-0.0113752654818377	0.0311624157452684	-0.0336029767176445	-0.00652859765467906	0.0691719100852663	0.0129133347715977	0.00590515105948342	-0.00740846919021475	-0.00154885568571547	-0.0103317222548629	-0.0213185343161196	-0.00732807526847406	0.0210094452081913	0.01652877851455	-0.00785328441833755	0.0294168590217299	0.00970866707236367	-0.0302223828347349	-0.0220973647528503	0.0317776288604248	0.0288363348019486	0.0342592161965388	-0.0259795752582536	-0.0285078269647097	0.0067829886157795	-0.0508610216094373	-0.0323242422617542	0.0249411608271432	-0.0159803507765311	-0.000823870095199554	0.048197759831833	-0.0101632700304116	0.0407635006251522	0.0578583219130143	0.0190047097514595	2
-0.0455644311351573	-0.0344136693403354	-0.0142534754118359	0.0310877836956924	-0.0165600834711231	0.00901043722944698	-0.0187876136310249	0.0730380994634065	-0.0555238455528794	-0.0491025192809473	0.0457198372189907	0.0287978392605903	-0.00707701770901689	0.0280243199923252	-0.035878763456954	-0.0148746948034114	0.0108270517035231	0.00828722055673575	0.0121312446744468	0.0389873086558166	0.0633647202507017	-0.00577180012025245	-0.00974731565459257	-0.0186715843519732	-0.000539729163041264	0.00467372482736536	0.011550711488584	0.0219653077327619	-0.0371438327216443	-0.0129154012280455	0.00282281886832713	0.00164803030928645	0.0324767288088204	0.0127390835016999	-0.0168539276043811	-0.00928659997253158	0.0188883233493233	-0.047104751696312	-0.0220683863459372	0.0174063168171676	0.0017802570531959	2
-0.0249951739014468	-0.0172950980858836	-0.0331395806584548	0.0455893135322261	0.0317433496146472	-0.031418063020319	0.04363771977469	0.0202247287199711	-0.00169396501854908	0.02688405842416	-0.00700285952903996	0.0122384951343195	-0.0154991196378056	-0.0387650874591775	0.0539880224208165	0.00681682544511593	0.0328608425697226	0.0655508056704114	-0.0546130068006888	-0.0110840451762474	0.0147935835601044	-0.0455253650168635	-0.00896875926301349	0.00998562721423982	0.079078625249248	0.0570075173721753	0.0532606046300625	-0.0267771639739463	-0.0143848081282851	0.0307488997073262	-0.011890867014688	0.0160763775442673	0.0243742980815123	-0.0216441502858479	0.0110568099801127	-0.0135067664014718	-0.00311540330137731	-0.0422045223181003	-0.0297378350886627	-0.00336760517248621	-0.0279156964924004	1
-0.0463073593845612	-0.0138326880798147	0.00795879436847243	-0.0288417611763812	0.0100926870764039	-0.0328593972448512	0.00212197621863282	-0.0152455625475102	-0.00461341346719117	-0.0108402091014738	0.00270271389001691	0.0362235082171432	0.0142365454313996	0.0593610216544267	0.0194795218552711	-0.0708923266055224	0.0357270574849373	-0.0309804124464361	-0.0245414597690443	0.0220319402206159	-0.0270548147895435	-0.042982537560618	-0.0131131290113771	0.0257108143545189	0.0493768931167864	0.0283301416705911	0.0125131702943433	0.0464064359017994	-0.0425876491874274	0.0128135895358073	-0.0263008115751366	-0.00330451538018056	0.0772123864156991	-0.0346672634257504	0.031739913124325	-0.021071666492971	-0.0355044161635097	-0.0345176691193369	0.0258268147045908	0.020270067929486	0.00867003304071942	1
-0.053531164354652	0.0484971612346606	0.00808354449959583	-0.0170377833392936	0.00857673688325891	-0.00742605402035842	-0.00818375203100557	-0.0160385340136171	-0.023852190948422	-0.00941171820043553	0.0343660563488212	0.0303795741355009	-0.0623692119815762	-0.00328112100140864	-0.0223901910860209	0.0310125692162801	0.0508900802421192	-0.0248376357159588	0.0246351430690156	0.013637135294876	0.00469502096243967	-0.0394456378037277	0.00784476926888147	-0.00711273629880507	-0.00832354737609903	0.0158197403528812	-0.0136305459124976	0.000559841442753187	-0.0171491651708022	0.0179706965087807	-0.0118866843265101	-0.0125283320942509	-0.0134185527383496	0.0024573676273514	-0.00585170156940648	0.0538023344090852	0.00265783085392421	-0.00970197391617244	0.0328013119260623	-0.0198543183978693	0.0540781952373137	1
-0.051614046598148	0.0535676930579909	0.00173905430755005	-0.00519477513645776	0.0283431511980171	-0.0335750468577055	0.0112968714578788	0.0146114541751837	-0.0554077816537741	0.0335129862145275	0.049010421583199	0.00731183426513533	-0.00900735358927843	0.00655027447844507	0.0290788002620091	0.0268376715269411	-0.0119976152070123	-0.0579348306072367	-0.000328908006561435	-0.0225747262563459	-0.0414092425983499	-0.013997715382337	-0.014300116403093	-0.0239371990732148	0.00741717827563122	-0.00206058018988547	0.00935367868502341	0.0066203632259023	-0.00173283701737582	-0.00655110562199918	-0.0531778625927065	-0.00233779368695725	0.0182746059806963	-0.00418317794912616	-0.0951048616451498	0.0428927611920036	-0.0323587712875614	0.031374494606585	0.0228705860521441	0.00691550965626114	0.00415103694486896	1
0.0528924545700283	0.00604092344980671	-0.0211700421384538	-0.0769316833626971	0.0181429365296254	0.0595333347661688	-0.0117263063323252	0.0210907139954148	-0.0556392291755877	-0.0718170707501712	-0.0373094242100623	0.0508660735791451	0.0829290246558746	0.00273537752610496	0.0297160611007531	0.00529065339979021	0.0766303985527217	-0.0073827598798895	-0.070833452251162	-0.0357330942056629	0.041034333477852	0.0518283408356163	0.0233495091555874	-0.0486702527757011	-0.0538740107169647	0.000271949598002585	-0.017975326580609	0.00816498830852802	-0.0157323801695759	0.012627593756103	0.0251615723131759	0.0457566598457009	0.0135365137455595	0.0607201908278811	-0.0123757940108102	-0.0753756707746501	-0.00195463081540581	0.0302123668879368	0.0352126808908794	-0.0307361272210642	0.0407064409504744	1
-0.0273042309993566	0.0536367851755202	0.0496156738430258	0.0163585524612703	0.00671586145568269	0.0298855619343365	-0.0244832700020666	0.0288624832861285	0.027171464550817	0.0345050776342493	0.020755702652785	0.0236777322417616	-0.0275191779826588	0.0041851781645015	0.0447215541755127	0.0420866026469132	-0.028048965947023	-0.0267502105572587	0.00322509369140153	-0.0408921087969226	0.00682056429588321	0.00061890178258156	-0.0505775595560494	-0.0396102821543509	0.0277144011528969	-0.101074457251919	-0.0135499689478614	-0.0624390628958843	0.0132046877951072	-0.0314957336631544	-0.0336255601579334	-0.0169188376206375	-0.0116152641636222	-0.0126628637157622	-0.0346210437003162	-0.0158510144845028	-0.0196036106491331	-0.0382880861724246	-0.0277066487475871	-0.0146135490429214	0.044116541749081	1
0.0420583420402964	0.0322001511869061	0.0161495433159213	-0.0360721802062735	-0.0358145857083983	0.0322175873338082	0.0325840805130226	0.0466839508364749	-0.0154955123646365	-0.0202231099423307	0.0446629796760436	-0.0409684869711003	0.0754878718193392	-0.023666018023316	0.0405454529731423	-0.0610905429164275	-0.0551698957468552	0.0224253817360329	0.0125132514104876	-0.0326485101350417	-0.0309155457245999	0.0083780087597885	0.00594821443345511	-0.0578771796497235	-0.0171962855683265	0.048738357862981	0.00601620600190785	0.0664736983718239	0.00579969434379051	-0.01976253935875	0.0768780517308298	0.000353482277223892	-0.0100265112034016	0.0272466576142316	0.0183791314844563	0.00227807693277526	0.0373815885233124	0.0193145120724468	0.0297097399734896	0.0626988270116385	-0.00857534776652694	1
-0.0232643733411864	-0.0538064099485106	0.0311352076500592	-0.0111016775942199	0.0263520909744272	0.0143624441453996	-0.0041877477134208	-0.0287561054640008	0.0232945517542118	0.0328301117067338	0.0200192589099562	0.00706897953624214	0.0565758334668051	-0.00375542419780505	-0.0463598903746518	0.0401292377248804	0.0207536496248096	0.0184366964503147	-0.00638648981239666	0.0273140028658403	0.0118887148678112	-0.0197687546969477	0.0141483688622223	0.000209764201925977	-0.0153594547307515	-0.065723209111046	-0.0518307761511046	-0.052491757560586	0.0216490582646842	0.0521093043021933	0.0436010853582508	0.0532325754365711	-0.0267894530040783	-0.00414845135941294	0.0117074197869116	0.0305287850080771	-0.0430926225275866	0.027403251003105	-0.0123640349135973	-0.100758794620582	-0.000220240026480953	1
-0.0304712216539238	-0.00671809077060988	0.0249085164893073	-0.0452096126756273	0.011097627424245	-0.0123918716945345	-0.00537573999878092	-0.0363692875878943	-0.00479181722170158	0.0252267568133202	-0.0353533472646934	0.0526226514747003	0.0278215193129478	0.0518119937045701	0.0276730837083437	0.0032954190212186	-0.0029517937517814	-0.0139854562308848	-0.0173554118182575	0.0173302265951067	-0.00836719988790055	-0.00461243059212044	-0.00203460273219497	0.0221208562144615	-0.0653843752318963	-0.00300138261499802	-0.000977069502084586	-0.0128294910817717	-0.0544696121435046	-0.0190943078330565	-0.0256593629969543	0.0542690083765216	-0.00600110999483303	-0.0477299205910672	0.0268201516004072	-0.00375201719701921	-0.0048434770520103	0.0144963793070202	0.00355929114571362	-0.0365784139006142	0.0637454174733032	2
-0.0398125191169025	-0.0515420102822899	0.0333704926695309	-0.013654966360822	0.100059052120284	0.0328098594235636	-0.024459228227772	-0.0373853767530579	-0.00650409068797318	0.0149795213332786	-0.00975964332263867	-0.00292013647382723	0.0149730470635735	-0.0476682241302796	0.00638042897029678	0.0315323766033165	-0.0259904134803067	-0.002201238541116	-0.0309105176034567	-0.00576866937718494	-0.0664949091682333	-0.0271808997048308	0.00411473551808579	0.063490764938159	0.00143663479901398	-0.0126764709849115	0.063334581982359	-0.040587451432439	-0.0432319728315945	0.0123348817927383	0.0256713776243203	-0.015683002205307	-0.00596486671999348	0.0332161124702184	-0.00331946020560596	0.0249646194199541	-0.0363488376097413	-0.0239801152933293	0.0565739193475724	0.0346891838582482	-0.0456099178885328	1
