"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SEX"
0.0424612118777028	-0.0224737873466586	0.0567809851721271	-0.0268151580236894	-0.00342013552665896	-0.0739961257469527	-0.0370968355054923	-0.00988516274041204	0.0448179557087761	-0.000724579175875706	0.0170847701728337	0.0440911111123277	0.0249779266316556	0.0409121359173099	0.0255910682408088	-0.0449184938813049	0.0508378139550585	-0.0288553003023991	0.0389065658731751	-0.022583102491635	0.000552832989106951	-0.014253223764541	-0.0142308221390586	0.0204237088692874	-0.0416342649275027	-0.00908145929073301	-0.0159605237019171	-0.0507249862843572	2
-0.0314396835716314	-0.0451465503897557	-0.0367542557792111	0.0021264814451647	0.0571990481031907	-0.00825328149107901	-0.0205393695601508	0.0422150834275433	-0.00728498372579156	-0.023934720052402	-0.116189630599481	-0.0271581134150263	-0.0300713446160882	-0.0299454256312267	0.041287913635806	0.107965542837234	-0.0413506228533639	-0.0776258377319387	-0.142593057347676	-0.0839784785566725	-0.0606075423416769	-0.129041950381232	-0.033417405174306	0.0973538472191337	-0.0314026955987925	-0.0198321738978951	0.0232674268577897	0.0470723526003909	1
0.084599739665934	-0.0152607094270714	0.00829894695085797	-0.0598503377009125	0.0168984536432184	-0.0699945423521166	0.00362478993454459	-0.0517647476504415	0.0596159653222424	0.00441832192546468	-0.00934174793032991	-0.00693073839612572	0.0455967344761968	-0.0127724624660635	0.0176235333525422	0.0596145176880991	-0.039944450425685	-0.00790778054568364	0.00734542314550875	-0.0135918586196399	0.0292208019980351	0.00945120662958557	-0.00630357479946037	0.0350580227934768	0.0300596155767105	0.0335674194079759	-0.00315367789066346	-0.0579081326306348	1
-0.0144171795810821	0.0722725982447562	-0.0361127265972257	-0.0429728576276084	0.0187312505703799	-0.0178555157296412	-0.098575204550543	0.118448698245803	0.119312556930424	-0.0703002644086718	0.0407973685823715	0.00876966213600766	-0.00836232126167843	-0.0328312151360471	-0.0572814545250481	0.0395613656617563	-0.012489590116499	-0.0284711420179864	0.0650464622637153	-0.0636819677336631	0.162285152040634	-0.039677622398844	0.20041173595526	0.113056737561921	0.0223217642389269	-0.0740965821172587	-0.0426110697867679	0.0128992280929808	1
0.00963689477094771	0.041605692185224	-0.0402940971795433	-0.0518165103735722	0.0379641527754004	0.0360161889310547	0.0486341295016121	-0.0702225960030491	0.00742143635429493	-0.00389422833954831	0.0195000977564328	0.0201400303202765	-0.0617400671088849	-0.0143729225125829	-0.0323505440418298	-0.0650007269230405	0.0389688149713892	0.00352410205771853	-0.120755996445698	-0.0777823356563538	0.0155529330009645	0.03655964854765	-0.0365929509866553	-0.0152001487641658	-0.010093153866897	-0.0380971597105999	-0.056433079889869	0.00564611183169166	2
-0.0586889264995645	-0.0597072113376936	0.022022775049217	-0.0114218199287273	0.0194099234806041	0.0385596146738392	-0.000971072749132162	-0.0236199614571788	0.0213224459057753	-0.042247577024757	-0.0458728470564573	0.032525919433748	0.091919267101644	0.10993750042596	-0.0202898610961332	0.00751765238223004	-0.0236945749101143	-0.0102810520228429	-0.0096913748439954	-0.0278863366685862	-0.0763143989091703	-0.00628073685677195	0.0472304239449483	0.102066605971781	0.0148964149593121	0.00477767042327259	-0.0471058095587218	-0.00923874105460623	2
-0.0115323415166327	-0.0517343348432518	-0.0198193833364007	0.0102933600666067	-0.0312290629627711	0.00858225811101061	-0.0106904970918882	0.0127482492986231	0.0607225074142501	-0.0165604022337177	-0.020307058985438	0.000346675423805162	0.121637353671199	0.11043668310581	-0.0148411379469305	-0.0356620267862135	0.0319247006975495	-0.0313330958717211	0.0534309586066374	-0.0180274413822513	-0.0207800045065622	-0.010945529613958	-0.000247718216842493	-0.00699673805682384	-0.00923278248706509	0.0694219381230506	-0.00697537061968096	-0.0580789144608759	1
-0.0191436350316242	-0.0201357210740596	-0.0244105977181017	-0.0402934558436526	0.0394321222010285	0.0323251097695917	0.0199409732477212	0.0270139353023258	-0.0278701550781633	0.0757990912155848	-0.0125192230824422	-0.00147193578381394	0.0786946431700887	0.0850101668273605	-0.003943819694657	-0.108440958785621	-0.0488451733781147	0.0618616469833708	-0.00824716568715285	0.00842015222020884	0.000529195599216152	-0.125672067903104	0.048376249485639	0.015168545367055	0.187641041164263	0.0581699204202167	0.0420163565738221	-0.0393146987578619	1
0.0251058537387416	0.0896827636460427	-0.019589869356384	-0.0494993235370038	0.0033268007323509	0.0402189546341523	0.0496137379024684	0.00643620333545639	-0.0300681087326305	-0.0630843527133127	-0.0456793795340892	-0.0329625071464986	0.0337480777312033	-0.0329038715715727	-0.0588051641142915	-0.0184706257037415	0.0583802512904224	-0.0217187779535551	-0.00526534703131532	0.0521130519972142	-0.0214442459865942	0.0251063556830894	0.00791942518004758	-0.0266940417050106	-0.0141217282452727	0.0314156902626835	0.0492081730786833	-0.0336976639997889	1
-0.0429825571756503	0.077663828679158	-0.0316100163192203	-0.0430226781849544	0.0232227456331152	-0.216723638256168	-0.0210288603598279	0.0113850337101234	0.0421305382068686	-0.0449554602387861	0.0767563696222039	-0.00538675286824618	0.050393770228866	0.00130659314806486	0.0145479792784022	0.031690887064874	-0.00150539285793841	-0.0317533492819937	0.0792782371967573	0.00763221059703129	-0.0711041702548393	-0.00311543688629065	0.00893639207953507	-0.0771246877790732	0.0546256122925635	0.0417432629853605	-0.0679375366645829	0.025644089909758	1
0.0188993805496581	0.0828137248086161	-0.0354128573531538	-0.0421053792502651	0.00941204020095512	0.054748968915338	0.0843965133426841	-0.00567424077415337	-0.0317052425647845	-0.019320764145366	-0.0268358907413255	-0.0140633323196662	0.0320196284994176	0.00552697200412798	0.0406726348835289	-0.0142940689054664	0.0529804779989103	-0.0346193787706653	-0.00736637874015816	-0.00191231913182854	0.0406932958226633	0.0192168720376541	-0.0215191750555999	0.0105277551202546	0.01259694592185	0.0193142555077089	0.0324798205741861	0.0383682117895934	1
-0.0230351538120061	0.0560796241576154	-0.120506993320402	-0.0223581497459101	0.0844288627139827	0.0330178457757894	-0.0961399770244556	0.053412972238684	0.0378325736809977	0.0259638004672617	0.115121739895279	0.0274478922262201	-0.0400344243206402	-0.00210664665515185	-0.111430696509819	0.0180519538933957	-0.0325590784314105	-0.00936705914636333	-0.011077524347479	0.0208128598740141	-0.0252237504692599	0.0659280738211451	0.035556744002031	0.000675604184166075	0.0691894193695841	0.0571815435490444	0.0220687801617685	0.0308035101462597	1
0.0693573267887423	-0.084897363488923	0.0125830444610405	-0.00526023352932242	-0.0162582100313371	0.0274300248893637	0.0491096604340191	0.044186955915381	-0.0131190279005458	-0.0276437444859054	0.0123246699878996	-0.0261144800627249	-0.055014939432784	-0.0281851820617896	0.0130201340963386	0.0155839471597121	-0.0882900836287489	-0.0200730656949929	-0.0306968582289043	-0.00669143133648569	-0.0118395449506632	0.096716524318181	-0.0218502727177588	0.0686386789867066	0.0726604392448607	-0.0125383628164444	-0.0175562945375748	0.0552156263725561	1
-0.0046912934549529	0.0208101973752267	-0.0310930813870949	-0.0713698646271485	0.0142632432179537	-0.0611695555243558	-0.0388265889837806	0.0331262695819884	0.00903224426474233	0.00265478675018592	-0.00114378233765311	-0.0221648680027517	-0.0541511772605408	0.0159046334442055	0.0545264228467452	-0.0455829215895921	0.0459974545467869	0.0461162454971646	-0.0443338386037698	-0.0932453883715511	0.0527652778721568	-0.00747239616086683	-0.0688758707912347	-0.0240696581724515	-0.0325248175490986	-0.0867039815168363	-0.0221563689864648	0.0285223502017251	2
-0.124344425698782	-0.0557353707337618	0.136288584860113	-0.00662743406382917	0.0182869477336842	0.00502176389966168	-0.0193265316581463	-0.0594783268893354	0.0116907200317498	0.0532549515746946	-0.0238524982696179	0.030143701656815	-0.052739758922946	-0.0226077165776483	-0.00736834305400577	0.0535503463486748	0.0202999971264605	0.0950871056248566	0.00399876853492215	0.0731552922133676	0.00598318877165049	0.100251579015886	0.0361416734083759	0.0128231723748073	0.0401180076985272	-0.0069830191445985	0.0565492632974818	-0.0542938526027704	1
0.0875542425331455	-0.0278731161203027	0.033159642747748	-0.0367311545050451	0.0467808593231423	0.0270880921402239	-0.0160717693216287	-0.0257486269052264	0.0159810608836708	0.0174922045170716	0.00484203875094597	0.0244064199646312	0.0135482886926773	-0.0908227168268165	-0.0433179198987594	-0.0151611742451301	-0.0171651660421544	0.0268271904077127	0.0267461636181968	0.013903876227976	0.00627568180022613	0.0215365916209831	-0.0712149311132802	0.073925346036871	0.000488805449548033	-0.00770015450256151	0.0872560295303705	-0.0674931776950064	1
0.0100979952182225	-0.0893861082792097	0.041768432257297	0.114162952248905	0.156850744493076	-0.0126945377079932	0.101861271625038	0.0137423230102581	0.0114963127485214	0.0276944899497226	-0.0114426164107798	-0.00431033643992121	0.0654266318002198	0.0142053780182735	0.0155311261316244	0.0108424651297987	-0.00924587137817581	-0.130385680447928	-0.0566474465345175	-0.00976269467335696	-0.0248464905478409	0.058704936209651	0.00360545105805225	0.0482170642034418	0.0912085155431351	0.00525158363520724	0.0661935654791264	0.0049705239681076	1
-0.0571217549035912	0.0231208500091613	-0.0519886652363258	0.0770131182771642	0.0412789353607167	-0.0945223083768474	-0.0214106888002321	-0.183049109359349	0.0473969458492244	-0.00255682640401724	-0.094707644901359	-0.064676415418088	-0.036846841017318	-0.0481882641757151	-0.0527191146441655	-0.113120422827587	-0.0320917964129358	0.0410964368396158	-0.0570884770928669	0.049101673587115	0.0234734439136654	0.00723456397611011	0.0595909113718136	0.0141210488020035	0.0336921153003542	-0.0364025186895454	-0.0549010536245027	0.0912944457228272	1
0.0759342826748918	0.010675123138635	-0.0275601046080374	-0.0247330334348979	0.0187907602462908	-0.0888456046109508	0.132354310030421	0.0102016035782703	-0.0187678953337723	-0.00830198296496734	-0.00674998775624949	-0.0148800816966622	-0.010747022280262	-0.0969488399032378	0.00267612316689307	0.073142654383209	-0.101012928684284	0.0287122061848618	0.010081522582192	-0.00390421945102493	0.0220192360543418	0.0267399370468654	-0.0630361141986052	0.00550353943695783	-0.0186589850341384	0.0241136038381278	0.0405862520864871	-0.0927819410402013	1
-0.00872764989864945	0.0799395590054667	-0.00624407026321478	0.164069925332202	-0.00440892619464392	-0.0366911375553795	-0.00785321442124734	-0.0795254479100414	0.0283783532903396	0.0786964748908802	-0.0931855228434741	0.0268228316525585	0.0483621889264961	-0.0229728129226221	0.0607218885363965	-0.00294010892804833	-0.174346287034254	0.0319631837482512	-0.0955900617793407	0.0725975790211033	-0.0394540692091854	0.0666469866472066	0.139230055539439	0.0292455433281737	0.00810581657039522	-0.12487697836737	0.00782925908649688	0.0384553309827732	1
-0.103570141081532	-0.0613562768767396	0.031257692619148	-0.0398284966033748	0.0351557429498399	0.0502372019837329	-0.0267343123984464	-0.0387230841860804	0.0154878647395861	0.017713368332215	-0.00762019996415295	-0.0132146524019021	-0.00326690215128183	-0.0632694721378192	0.0421912911471174	0.0505523238395974	0.0758426111953673	-0.0335356036527545	-0.0118873541409399	-0.0816599690751558	0.0419940491272021	0.102243195527385	0.00921770752170159	-0.0680956784091997	-0.0782423068067404	0.0500214993501669	0.00510174588551984	0.0419508206070712	2
-0.0329311755538677	0.0448508280411625	-0.0535820958899032	-0.0757085203374097	0.071809476258707	0.0631408156682945	-0.0323714666975717	0.0434365561712855	0.0337508032198463	0.0065671673373416	0.0510924929395491	0.0321470170430307	0.0665024120648519	-0.00350486108473859	-0.0352878530418512	-0.0771780196341244	-0.0191830534120405	-0.00135661679890049	0.00784275609330565	0.0054363818485042	-0.00921014700077015	0.0933003446660072	0.0451566208526962	-0.0164043319500456	-0.00755787238842384	-0.0201593452118851	-0.0240288673344409	0.0462937977227029	1
-0.0398113708223392	-0.0431067016438791	-0.0390261270497643	0.0548897494354424	0.0116925608841805	-0.0214642185229279	0.0109788234707668	-0.0309350984935496	0.0362842019530148	-0.0199303913437032	0.0247094360994486	-0.0280248783955637	-0.0589743805091123	0.0516477692317356	-0.0506436125169848	-0.0425907028421097	0.0241395228477158	-0.0742312858418303	0.0276990518420558	-0.0494189288815259	0.0231668431614042	0.0224668316090343	0.035429132000113	-0.079775100364904	-0.00749823868444843	0.0197448181707411	0.00214846700519019	-0.0659890838925009	2
0.0195492970193929	0.0552610548840965	0.0400446725541276	-0.0335093770597515	0.00782118043569244	0.0322803511792608	-0.0374485432793307	-0.0243707162199721	0.0531088957074893	0.00676469499801379	-0.0138350407201302	0.00342726125048126	0.0515771209594204	-0.0124784075782485	0.0371271435186543	-0.0261577461727285	-0.0282786050693712	0.00126615179497896	0.0025531585166024	-0.0981210312018115	0.0682837701574272	0.0132744665627524	-0.024959686317966	-0.0124720610627086	-0.0518416075594114	-0.0167805080327223	0.00981681899975671	-0.0787882247314287	2
-0.0582237209368765	0.02026291928594	0.0101931667447655	-0.0390118311472841	-0.0284765557453529	0.0052843623266877	0.0157729811982358	-0.0125116548344144	-0.0227084510350042	0.0245536672792164	0.0579553466704184	0.134494861047439	-0.0631087658228782	0.0228647901555251	-0.005192312705759	0.0336729346596459	0.025610058731203	0.0659590727093002	-0.00878750233697547	0.0340730934477911	-0.0155728150781934	0.00413239415121982	0.0467068585962824	-0.00994645064501898	0.0178946667207017	0.00420687793172044	-0.0355472099100059	-0.0188369370138865	1
0.0149386500772925	-0.0080198825532402	-0.0492967086945949	0.0401944320207197	-0.0990009489629696	-0.0235037686897807	0.135329169543709	0.0636084955292057	-0.0149810855770992	-0.00119049301500257	-0.00581883081729443	-0.032657102549272	-0.0741596731371805	-0.083630594868959	0.0354756017881299	0.0720169105970671	-0.0811962671301477	-0.0455929307869155	-0.061815039952796	-0.040142684776178	0.0111057923496084	0.0716923128737121	0.026421353618998	0.0264773640269643	-0.00555904084840914	0.00867036156569196	-0.108012482234176	0.0439514223400166	2
-0.0280264504737001	0.0399843282395928	0.00916892942186046	-0.0275953755500185	-0.0370253118990432	-0.0393048298338747	0.0469435278276668	-0.0120576769743027	0.040904429267527	-0.0399704643297844	-0.00534436813733011	-0.0661875902492311	0.047929562267829	-0.0482401769880412	0.098585879693622	0.0244246596057746	0.0101795945588764	-0.0317154160751701	-0.00289186751201704	0.0602366761164955	0.0322454630174329	0.043070051979643	-0.0136413001555314	-0.0554986433175016	-0.0442831502236824	-0.0639062062707364	0.00462303197464657	-0.020907074773027	1
-0.050183942783677	-0.00966628391982448	-0.0181369735172207	0.0333465707860179	0.0271663129707884	-0.0258171935126535	-0.0504341213527615	0.0451502730805828	0.0995034306424293	0.00137663582406639	-0.0306481962525587	-0.0500036091124534	0.0738917823889544	0.00317287609204457	0.0400718481802105	-0.0220459522196788	0.0371328611389702	-0.0164373315667087	0.0899390944405561	-0.0117469427919513	0.0950403681120551	0.118261667268913	-0.0905120223865316	0.0116900713370784	-0.075484302170795	0.00806328833046988	0.0449254110545583	0.0463408178447464	1
0.038660668898846	0.0114966190927114	0.0487915990319796	-0.0623458385575219	0.0044927435601251	0.0353177107162436	-0.00956286305488391	-0.0242047343941868	-0.0461828205694593	0.0345646123023218	-0.0406878875004587	0.0443979009413697	0.0150972603885895	-0.0391872025792764	0.00884221186927445	-0.0243999835604189	-0.0492513297571034	0.0178309200576433	0.0149845480590761	0.0211165956609257	0.0512246947549036	0.0368856566426504	0.00639710429580537	0.0125026039123237	0.00471669447094377	-0.0576328455041975	0.0237875824807309	0.0381800075551315	2
-0.0341049756493852	0.00586756942933976	0.0417826918294524	0.00958509330754537	-0.00624700754210336	0.0437614536094286	-0.00645258980430074	-0.0305257225657613	-0.047213155780434	-0.0121746194722326	0.064134599790451	-0.0472031273197186	-0.0424952244836038	-0.00963549743162453	0.0133205814495342	0.0399149549727503	0.0609430406674923	-0.0602661479114592	0.00473679152367797	-0.0197826942288166	-0.0212598662905163	-0.0345615270052037	-0.0119204478226851	0.0604154269117645	0.0604501794933762	0.0120819892041249	0.00038852442612439	0.00131114928479625	2
0.0227861394639304	0.0715503736683044	0.00682264786905851	-0.0121743651282625	0.0471709315059518	0.0291331388955547	0.0466366493997791	-0.0952714457569841	0.0250929552319722	0.0278025625575803	0.0295179909774403	-0.00706089110499854	0.00355719067548474	0.0289344034182257	0.0761402372418733	0.0287050288375806	-0.0354221618499603	-0.0140881873999555	0.0105275068998941	-0.0451777283472167	-0.093130550411411	-0.023159070401129	0.0550790582011934	0.0115758274658017	0.00111539069437225	-0.0463953269196006	0.0848461645564498	0.0480514996732291	2
0.042012136699673	0.0191136228593559	0.0148717983145098	-0.0117760992425985	-0.0609828287965835	-0.0789267075916478	0.045414292306338	0.0114731303242391	-0.100194902532262	0.0736548167418086	0.00972592177206126	-0.0432298411967224	-0.0814811789626648	0.015937088485944	-0.012182520320855	0.0532955854357969	-0.00489095934848735	-0.00496941309105739	0.0277586286983281	-0.0392867920467379	-0.0308737757725403	-0.0126145265892854	-0.0597696003195668	0.0356095651107921	0.0245650893549469	-0.0599249395269673	0.0459083252409749	0.104531271203503	1
0.0301084457854327	0.0322057759534725	0.118124735629708	-0.0485656595215896	0.0269563664820728	0.0431223713510387	-0.0222423751653848	0.0243980836852277	0.0790754723606382	-0.031979791201636	-0.045375628388539	0.0569470855343713	-0.0526759448348578	-0.127945398312173	-0.0117725907095004	-0.0413883208161303	0.00815232575832077	-0.0133602163590967	0.0550556171127405	-0.0648638807808901	0.00333726313331686	0.0755733677596582	-0.0169539037015589	-0.0294601540633887	0.0187224114536051	0.00742497961050931	0.000706928404066903	0.0146158640011021	2
0.05459372621105	-0.000858024359278395	0.0478569442020183	-0.0534128787367236	0.0482148926243422	0.0453480179771391	-0.00526538478362414	0.030340571817283	0.0366501476783029	-0.017835819355743	-0.0321960357270735	0.0527546689965386	-0.0372452880327258	-0.0111463257925154	-0.0207390762697576	-0.0137379146168474	-0.0132635723014338	0.00341093748633219	0.039706594549404	-0.0695503122049611	-0.029035230330719	0.113501190645418	0.0212359214537543	0.0539137141445047	0.0406160322002392	0.00086603024163702	-0.00853083549824776	0.0364680787408036	2
-0.052433300352953	0.0328764305275881	-0.0314977314440896	0.0529220066580646	0.104057436383503	0.0378960024238394	-0.0615096957291156	0.0402031477090727	-0.0583788195829305	0.0400476807868062	-0.0336261724242936	0.0244471576572131	-0.0249388392348176	0.112000586676082	-0.0414178973827214	-0.0914041369770492	-0.0427350180189565	-0.0535611114815978	0.131920718301024	-0.0246842815451591	0.0551377516365018	0.057374698941951	-0.0435908317065177	-0.00519535094569242	-0.0094131676808797	-0.0404884105180743	0.0362940484408624	-0.00994310956955654	2
-0.0030598853478032	0.0502702362578919	-0.0720598325961375	-0.0437341530699593	0.0363571762036057	0.0621696713747587	0.0836058961038153	-0.00407072696281488	0.0401664567892568	0.00779653886242365	-0.0514108896785247	0.0641770445550873	-0.00427347947340173	0.0541044537115779	-0.0590757091562713	-0.084663105950232	0.0361034541732355	0.00614432674197891	-0.0872834625321516	0.0127109608426023	0.0162404227154561	0.0113835120051368	-0.0451945882819933	0.0478266509026053	-0.10779102080961	0.0670391145118136	-0.0822336921236881	-0.037622218131656	1
0.0215084191191726	0.00788178048767131	0.092201088358448	-0.012156150008654	-0.135244233115237	0.0376571242567715	-0.114983075913572	0.0552485014575046	0.0423576224277045	-0.00887356905603672	-0.0555701242019214	0.0663065058616641	0.0571101300823237	-0.0913538959643852	-0.0682576346521847	-0.0842655434213046	-0.00425669463138342	-0.0417601075812063	-0.0334532271237879	0.0712642761997082	0.0133429538799665	-0.0526277374347848	0.000578785146805705	0.0245528254122504	-0.0999462840811095	-0.000213348609240887	-0.0175718178452141	0.0549939342787322	1
-0.0236140102950111	-0.0373524394509935	0.0298861959730414	0.013456034872421	0.00124609847156219	0.0400970351947132	0.00788956626708654	-0.0137310024717065	-0.022212175326115	-0.0154192784544971	-0.0518884319602918	0.0473905122714346	0.0707537938173906	-0.0239765863583027	-0.0493961638547409	0.0326405180837757	0.027659194995674	0.0585695228740227	0.0267654853159351	-0.0181231451749915	-0.0340476771495181	-0.0326032745299937	-0.0143427520594212	0.0373356194544634	-0.018565934509162	-0.0219521426907251	0.0446473013552832	0.00675530890489391	2
-0.0354352956221523	-0.0550076789585858	0.0417670258794677	0.00140929052914612	-0.0164484336446096	-0.10653514528679	0.0462542823670562	0.0125407455602217	-0.0121129257944447	-0.069141898769986	0.035579904834974	0.0214265773639891	-0.0168108019749886	-0.0334745950112424	-0.0588936256868573	0.0502818252609056	-0.0330303473091233	0.0307673052940893	0.0468722635087944	-0.0114639885743493	0.00841676672183244	0.00583116761104876	-0.0336534873863401	-0.00651479021078305	-0.0375058048408938	-0.0355311376000788	0.0188166469337594	0.0553631555747379	2
-0.0611772262314774	-0.0442749686197377	-0.0174665650558276	0.00277358361029289	-0.0510000787193373	-0.0250802412419418	0.0781939703910063	-0.00786764131800636	-0.00321158847519488	-0.0871924883056841	0.00927103848479991	0.0781847802007685	-0.0287753818092805	-0.00926287102172193	0.018036212095226	0.0134701476443817	0.0203758039741868	0.0386870516609838	0.0174972429940447	-0.0272219076556302	-0.00775281648533925	-0.102412906931889	-0.0118218006742586	-0.0198173432099163	-0.0135346757499782	0.0633722342125052	0.00415558153325216	-0.0270088843966098	1
0.0383307768678368	-0.0322638666641964	-0.124006206526733	-0.00223402013845824	0.07218923427124	0.00401791809395344	-0.111069811962507	0.0342572532417472	0.0905197247607008	-0.0561737354577976	0.0851572752511105	0.0452784769102155	0.0628745988005059	-0.0405590348217305	-0.100659141801388	0.0282720049356691	-0.0277533191358108	-0.043469860810691	0.00406204278788345	0.0611942341863835	-0.0562711440435353	0.00955996805945317	0.00737681234816187	0.0975468311304651	-0.053271967724206	-0.0142098206450369	-0.0421965305218254	0.0420942126968051	1
