"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SEX"
0.0301697420204344	0.0160087609494049	-0.0258700038870423	-0.0823563054007528	0.0513680842808974	0.0221414276828331	0.0308997202948019	0.0574453983579263	0.00059593902352055	-0.0884355251516522	-0.0329517620227796	0.0523810990417113	-0.0329645955699679	-0.0248031220741733	-0.0485586916825164	-0.0522238856243267	0.0555451705433069	0.0159318176023924	0.0491535224003057	0.0916123973443427	-0.0993961889132451	0.0220558247706236	-0.0178542913494603	0.0398642122212901	0.0119626072970655	-0.0113941967715953	0.0112918943935451	-0.0299145737595752	-0.0266643745931359	0.0738743025263704	0.0485696387905752	-0.102055608172122	2
-0.0381158401871454	0.0261057604719249	-0.00936027388774985	0.0429523833611809	-0.00122215006933285	-0.0108943564860056	-0.00573280098536783	0.0473375743702471	0.0278175386135831	-0.0185500306352436	-0.0824053559125805	0.0286523668756718	-0.000762312856486702	-0.0215255907693024	-0.0132561906939324	-0.00438758069764572	-0.0436514224077268	0.00369395963405578	0.000889704064670507	-0.0428544650607156	-0.0622378302070599	-0.0316073078783516	-0.0145804225717151	-0.0167684290545626	0.00676352544860943	-0.030388101544776	0.0066151297762112	-0.0486090732709155	0.013865507166494	-0.0323060730400992	0.0119232112995081	0.00359050686482372	1
-0.00965363141070421	-0.0480068743392015	0.0317529925044519	-0.00988498229360485	0.118644023432335	0.0260074638207818	0.034526940742765	0.0258035200566709	-0.0332036593741057	0.0723223187747693	0.00342088068862689	-0.00554033416985342	0.0677856289765738	-0.0140457425421325	-0.0437092946450033	-0.00941493861558008	0.0089909509724144	-0.0366064102778511	-0.0154587325578144	-0.051920077683974	-0.00561627902741334	0.0495515718648561	-0.0601483742644668	-0.00934936818092881	0.0705811128583501	0.0876654056972601	-0.0302317938343961	0.0183562324569283	-0.0067402192358008	0.0963498009941263	-0.053196430041945	-0.0602583469384643	2
-0.0461119932799534	0.02672331741917	0.00978700107555912	-0.0407027473544935	-0.0201411506211858	0.0201898370856596	0.0701065666478848	0.0436128221507692	0.0185666600816981	-0.0015293224629041	0.0111056678718127	0.00217647761686862	0.020590705502173	0.0180928030679703	0.019410841919488	0.00904272495481011	-0.0144390511971648	0.0397231971157729	0.011899097175466	-0.0609574879691186	-0.0400305725215012	-0.022382641489087	0.0352461216265902	-0.0214165185725213	0.0125018472511952	-0.0536674390897874	0.0863549296203595	-0.0610357192152931	0.0138389030820985	0.0164901755045207	0.00614728267256068	0.0128243475154325	2
-0.00873024044770304	0.0830321709181141	0.0407994644818974	-0.0181349054482546	0.0457822470285438	-0.00460906416577424	-0.0556963819494732	-0.0179018068497081	0.00961022014989754	-0.00610066876628321	-0.0409323519320313	-0.0506261461325123	-0.0350222517682145	-0.0339007076067309	-0.0523414092816481	-0.00622903504417802	-0.0115978405485703	0.00040335877267525	0.0066242651974245	0.018942941994722	0.00565421249316862	-0.0375063102559354	-0.00316836938912356	-0.0573486044566524	0.0141704038386607	0.0177293134759501	0.003426613543139	0.000525047517368517	0.0218469433765666	-0.0451862439779067	0.0217093733743649	0.0289432315629579	1
-0.0254916303501996	0.0467113183435929	-0.00381370561990531	-0.00996777521934795	0.0199568332760369	0.00983301327950088	-0.0406191120065723	-0.0306329948874898	-0.0303554796391922	-0.0584391113961051	0.0565459185590589	-0.0378741575265308	0.0402987966513947	-0.0513233174962149	0.0117035903694147	0.017947597983226	0.00238276664034524	-0.0051026169706736	-0.010049747432795	0.00587376789231456	-0.0382593747329273	-0.0194724702643892	-0.0337128736932336	0.0106998483623854	0.00877613423772383	0.0631821317538873	-0.0163712012867101	0.0208027894844545	-0.0236369649714042	-0.00485311131699932	-8.69342723989752e-05	0.00413079333026359	1
-0.00393611517552932	-0.0541681652239654	0.00943170039396281	-0.0525626112172324	0.0106106613983393	-0.0033930170084242	-0.0218222220356348	0.0147130801503641	-0.0676007690131916	0.0269015201108808	-0.00403348811160677	-0.0790498922571007	0.0312026960367465	-0.0565766437116442	-0.0162004136620129	-0.0124558755645997	-0.0139201749302711	0.0154776572845513	0.0185403183752066	-0.0178991118928866	-0.0158129328929142	-0.0375730866582165	0.0375197472667447	-0.000240091166131849	0.0188103430851665	0.0042828456967569	-0.00337203457061547	0.0379297363258798	-0.0674662815662081	-0.0283220505954782	-0.0119412178351977	-0.0186200389029817	1
-0.0325514842740799	-0.0499529853967586	-0.00824117754692722	-0.0392335468129713	0.0639540911378819	-0.0062367790097668	-0.00887822816069753	-0.016958769868109	-0.063809737124974	0.000256942482287081	0.0161774016096566	0.0160960599200947	-0.0381377418339151	-0.028183243457187	-0.0120688698444868	-0.0495834926464848	-0.0876701408124559	0.014842767117294	0.0470866782613073	0.078208042164249	0.000131848656862353	0.00144288417299833	0.0578148344179209	0.0224777053784001	0.00495460625995126	-0.0245417492051505	0.0158010104995078	-0.0384324766249744	-0.0473486165025843	0.0694323946354004	0.0469552367533656	-0.0100341508862527	1
-0.0878282556383426	0.0205445920838417	-0.017194406884907	0.0011214904044201	-0.0367530516532785	0.00476603884667524	-0.0129839691035305	-0.0453567115735264	0.0280713176938288	-0.049624321743211	-0.0612954492708319	0.0695759498774591	-0.0224996129442052	-0.0581909832957448	0.03086014291244	-0.0117346981731212	-0.0133138649130304	-0.058417954726465	-0.0119034221984714	0.0228197329657616	0.0203562541153886	-0.00260923416686734	0.0500900534496693	-0.0382256036417879	-0.0167569959509283	-0.0305340895374297	0.0290278903862002	-0.0141385922029427	-0.0432272978209017	-0.0793560597821233	-0.0468116084494917	-0.0291821005606215	1
-0.0270155141530337	0.0305875452782411	0.00369864846260879	-0.000705786765674026	-0.0228226195491132	-0.0242083967145459	0.0253921878570359	0.0446707758980838	-0.0193202132585098	-0.0978462454497886	-0.0234127223630447	-0.015109149721712	0.0575665919968238	-0.00373063159687667	0.0115665070856001	0.010851659503113	-0.0143946378146534	0.0245855856561115	-0.00642727682575395	0.0327069025720972	0.0115877527252681	0.00713263249380921	-0.00784121123990539	-0.0182158386768081	0.0189782848129883	0.0403056435604052	-0.0286068758008126	0.0016302755085696	0.00532929536536599	0.0854481457094866	-0.0156267521491914	-0.0214425512640438	2
-0.0458703870288455	0.00274870999860136	-0.00284284534317162	0.00215191558501993	-0.0322038226754782	0.0025309595162399	-0.00884789074547224	-0.0621502281664499	-0.0256153499763778	0.0291357769209314	0.0463655736538702	0.0168145258816325	-0.0206997101597144	-0.0345857307622177	-0.0241521971546213	0.0110865041990539	0.0207327907421229	-0.0405068988286195	0.00215080030848295	-0.00409929714837254	0.0646217407180498	0.0514216770498942	0.0390075009380512	0.00473015982816906	0.014961495431709	0.0731834182862124	0.0298465320928969	0.0633504529683576	-0.0144835398703743	-0.0278241418667558	-0.0235298615710881	-0.0474223078004484	1
-0.0180773412947766	0.0588853280997103	0.0693755707774547	0.0445650183863919	0.0606767338399089	0.0477615114570892	-0.0165622066038379	0.0924453007460663	0.0279592369320181	-0.0202844615077369	0.0417210056120467	-0.00354944725352549	-0.00483671856889634	0.0160163784431297	-0.0352336434336939	-0.0027569603335497	0.0301689808222543	0.0342230720552399	0.0981514238703616	-0.0492788077059615	0.129389879946476	0.0424769255412027	0.0328295907234972	0.0214605929131895	0.0239201741344893	0.0153814693823946	-0.0305917736515278	0.0295150444633702	0.0117898311131177	-0.0263096842376132	-0.118595375488008	0.0135551476693149	1
-0.00051069994212957	-0.0360638295352579	-0.01585212456293	0.0397355330882457	0.0759307011890884	-0.0405015714754283	-0.00422699255690117	0.0362455227380521	0.0216550874812484	0.0570250268969105	-0.0237799049613011	-0.0469345483109893	-0.0650560235604227	-0.0439147996378655	0.0678960604694837	0.154465280113336	-0.109661276319599	-0.0882496555654338	0.00998408165978855	-0.0421232714468024	0.0608766570362161	0.0657025345772148	0.0356143908729739	-0.0563199829383881	0.00958866955796211	0.0203037545477326	0.0519368844815289	0.0969114068126386	0.0413140330351317	0.0310256164415453	-0.00613322723217415	-0.0134208387334355	1
0.0164166835879419	-0.00718038916978279	0.00566070515612759	0.065322236582262	-0.0514771917734501	0.0568570582394684	-0.0287495437228844	-0.0776525401672028	-0.00885358957141396	0.0144879820247006	-0.0746091228795394	-0.0467052923544186	-0.0168712519721566	-0.0130898063300631	-0.0545441307289227	0.0466556588305339	0.0609620101710077	0.0566656815975257	-0.0377734999391304	-0.0221831532317807	0.00662563259395577	-0.022700317001395	0.0527059333761868	0.0683849600389051	-0.00710507215746636	0.00164169168108985	0.00424630444648685	0.0396335680423285	-0.058907771800965	-0.0113829087778633	0.0281491427921889	-0.023622759041004	2
0.0187734584366037	0.00852862576672349	-0.0394255150830091	0.047759405995143	-0.00692373856309968	-0.0316839683951717	0.0337473924041582	0.00786637342603468	0.0169077969000543	0.0296121230731206	-0.0302756704138387	0.0285648447404289	0.0653576072629127	0.0185241807496624	0.0261547266291271	-0.02204441945992	0.0149649126167133	-0.0476145017087028	0.121363668495522	0.00634180021467463	-0.0516762970294778	0.0271730701036682	0.130060361627812	-0.0481921514883546	-0.0680933280646399	0.0383095883892179	0.0337788634947483	-0.0298673194503202	-0.0285437515365437	-0.0132931869986608	-0.019690553061959	-0.114183127868227	2
-0.0158965436135654	-0.048890566116822	0.0331633286197179	-0.0741094096306085	-0.00057388058769688	-0.0124898496010911	0.0229273885414022	0.015069450753727	-0.0395592555075145	-0.00222288564684674	-0.0581720774112879	-0.0381348637378154	0.026644112073384	0.00296983953867502	0.0103849999871304	0.00708511517635632	-0.0344009526834453	0.00567712966463421	0.0554473578040452	-0.0174309649193238	-0.0961753526188221	-0.0510482759053224	0.034629147303915	0.0498884164128519	-0.0318385890154399	0.00395173201835824	-0.00292507609255035	0.0196503942453072	0.0406697876248605	-0.0154574007375322	-0.0109964947509652	0.0268019503334171	2
-0.0161030575400539	-0.0491695616727205	0.0569966230235452	-0.0606162531244155	0.0251944562754351	-0.0383395761273718	0.129157964023619	0.0227952902716807	0.0708195150813933	0.00269350712740047	0.0512565701016198	-0.0172352736328535	0.012788484906349	-0.0961168977587449	-0.017627768066453	-0.0891467232777051	0.0805025986853172	-0.0517272953351552	0.0973240786273517	0.0981925993503813	0.109060869483545	0.0444386234319757	-0.0904709439167695	-0.0162125428620664	0.0348715656141985	-0.041039844154317	0.0766888915295223	-0.024718505246467	0.108775737947026	-0.0470295626813523	0.00191921573279216	0.047399406926383	1
0.00199161913360109	0.0382130891998292	0.00984823819826811	0.0651278627203927	0.022151646575478	0.0531785707065398	-0.0287799422294318	-0.0274300269365093	-0.0127882493917478	0.0412999257985064	0.0318287505553514	0.00481602883091968	-0.0544202331431585	0.0124108216067407	0.0240716764493375	0.0559240404762401	-0.0534852940116799	0.0525741817128792	0.0505976388615649	0.055023480568277	-0.0226467010921954	0.0573551713944133	0.0590384272785128	-0.0456031645732483	0.0601262034800843	-0.0142971562036683	0.134710469545043	-0.0642883566877741	0.106864763330208	-0.00363970569388091	0.0108636692321539	-0.000259867288275511	2
0.0472901635955949	-0.0459397267320048	0.0150293162642057	-0.03088210661237	0.0138829136632926	0.0457994986146118	0.0778155325286314	0.00888071747885658	-0.0566937643300188	-0.0226934748564285	-0.0309316279234572	-0.0552706682006988	0.00366061118147801	0.028522087026876	-0.0363253473967179	-0.0284813836037918	-0.0263312633482422	-0.0463076804235327	0.069174660327917	-0.0512736632764223	-0.0368964540498421	0.0412615439788906	0.0409326099289878	0.0365805993038163	-0.00661005486334348	0.028486323260784	0.00331501616658389	-0.0247266527508531	-0.0077776261887158	-0.00646427303421377	-0.0339629176330256	0.0194282005889016	1
0.00759914205041112	-0.0139957711655911	-0.0499030801877942	-0.0327313876771503	-0.0174364857664849	0.0460339407343717	0.00830485016505626	0.0500742902611756	-0.01807018215378	0.0274071978103976	-0.0641239904328864	-0.0330419634648023	-0.0336958490203651	-0.0262560441315049	0.0205689587977848	0.0400746260866086	-0.00388262121911587	-0.0444284998506253	0.0179359314575755	0.0342719794558299	0.0108206689816973	0.0332940003683718	-0.0139416438362319	0.0111667797250102	-0.0228370630341842	0.0368268121357065	-0.0101573637780529	-0.00132975356124512	0.0470309587205158	-0.00362825842375231	0.0524799799420615	-0.041348786160592	1
-0.0756891090983413	-0.122440101968485	0.0730192181779187	0.0519688569327301	0.0291166940361208	-0.0605340168680044	-0.0341597002853195	-0.0246166425002184	-0.0262670814439823	0.0305793056343338	0.0684612395098427	-0.056151069721058	-0.0348185039509041	0.130618587742695	-0.0263417477725693	-0.0282654896923152	-0.0260161901505915	-0.0156197483961463	-0.0397614466168819	0.0258029884571337	0.0134774964974438	-0.0765154346210172	-0.030937352198376	0.0258266898506038	-0.00864432742295129	0.0256592492080467	-0.0551705196633372	-0.0424013875946257	-0.0333046533080774	0.0940131068176315	0.0146444764225259	-0.0310494384169448	2
-0.043491890408466	0.0238512221580701	-0.0112142663064826	0.00825862879863208	-0.0127484297268654	0.0185476825512021	0.00950871634712064	-0.0458949744176588	-0.0336978054273148	0.00523711872443459	-0.00967168606930984	0.00861985154801747	-0.0275983466293752	-0.0124495111349619	-0.0078277017392176	0.00139867247681372	-0.00521588346121549	0.0308403696579536	0.028880845444857	0.0316791650056199	-0.0216241235155549	0.0555480531815651	0.040417277895052	0.0298938557255446	0.0190482232956906	-0.00489424531755353	0.0584674346584391	-0.00476297903597206	-0.023919497933683	0.0587385526838348	0.00950204101495849	0.00337558892686424	1
0.047000774694701	-0.00508030592958904	-0.0619277034335654	-0.0207082090306506	0.0102298889096402	-0.00339688241229518	0.104866636404649	-0.0496836083892097	-0.00815319516443834	-0.0565757485712449	-0.0134546276823549	-0.0334968745642698	-0.00746508309630509	0.000180209161262132	0.035828762818946	-0.0605868251971765	-0.009765835772272	-0.0453159587806378	0.0114343650147143	0.0389030779284779	0.0140065853643859	-0.00947211868110398	0.112218410672617	0.0831094761693179	-0.0433084603040097	-0.0410264065595349	0.0438956062931231	-0.0161015275880571	0.0643981487988255	0.0170696455047037	-0.028484522918547	0.0474388939854709	1
0.0547482031483309	-0.0300341489208729	-0.0647699821855392	-0.023794761727654	-0.0288379712207002	0.0443541950008473	-0.00736577529327553	-0.0230918966274411	0.0285548298197871	0.0505824802943727	0.0473883128429505	0.00761304796763112	-0.05064790192841	-0.0421719212869709	-0.026072692621532	-0.0140084874806521	0.0163072917694067	0.00708527362454776	-0.0997285716219662	-0.0199845530649777	-0.0250574744770283	0.0630810681568549	0.000204891189324773	-0.0668593332312344	-0.00231902573113288	-0.00519431878519725	-0.00229631222316596	0.0299911267838155	-0.0933271122110377	0.00962915399410631	-0.0672708456508674	-0.0409781187424338	1
0.0016138050080057	-0.00288627168841417	-0.0112867312602307	-0.0333609827180215	0.0553190582920861	-0.00207779948873559	0.0371072224418016	-0.049861040481453	-0.079851686569672	-0.0334404376582386	-0.0850013439429556	0.00383812917757058	0.0215677436383762	0.0281145101413839	-0.00216158428896275	0.0265895640630128	0.0382901171168762	-0.0187376313448006	-0.00829693131543991	0.070270387949181	-0.0777992239836354	0.0201418098042786	0.034219897647136	0.0479173891017464	-0.0529133534262591	-0.0749799059635353	0.00445323297720046	-0.0317919933895012	-0.0344969197824815	-0.0103635229741989	-0.0178491068799775	0.0210791672667713	2
0.0756528128153613	-0.00131545087755564	0.00446934507909574	0.0693825564753394	-0.0397862082968965	-0.0283113898281432	-0.0124852310090754	0.0313367685122031	-0.086104549511865	0.0378789252222053	0.0235961084888205	0.0691724163568996	-0.120889398670979	0.0732988314174578	0.196060858964268	0.00106575847715169	0.1858053838607	-0.14797675748006	0.162445073286581	-0.185474138699749	-0.105054644436336	-0.00843629018680464	-0.0291668748847699	-0.0648256660891889	-0.0217290159232665	0.13055052519603	0.0262784339492008	-0.138102747844341	-0.0274918518519599	0.0387841456130818	0.0122870480226173	0.140380572777262	2
-0.017683210685958	-0.00582404838841565	-0.0025428661678636	-0.0157096664963215	-0.0438731686238395	0.0338470049644544	0.0912430367333604	-0.0371956023668746	0.047821881777085	0.011695338230735	-0.0185858093916332	-0.00379213938432343	0.0442904889789832	0.033385977697914	-0.0145172779643899	0.0251813258295266	-0.0166552231678374	-0.00430576575254761	0.0135638403708511	-0.0194717921564206	-0.00530823493042757	-0.0671928362657064	0.00109624166954324	0.0341457838718026	-0.00673232274936997	0.0225155408789431	0.0388197725490939	0.0119931595290546	-0.024388308327421	0.0277916054347865	-0.0163933908241437	-0.0276894153953849	2
0.00620417779859309	0.0733405675412097	0.0237781498213435	-0.030306185800245	-0.0124488589085396	0.0141442240298107	-0.0335904806481402	0.0180467955731472	-0.0241981082508111	-0.00541203540150598	-0.0142071800881292	0.00397336976704579	-0.0361793695251909	0.0357054016843121	-0.0402408077662804	-0.0609327980379766	-0.0378949769216816	0.0528842623323901	0.0109890933609558	-0.0251459658571023	-0.00958176705303376	0.0527874998420235	-0.0309838802690565	-0.0401252666056456	-0.0212884307830533	-0.0159539947836006	0.00556374466250161	0.00821620019515764	0.0749523964366604	0.0516783329507646	0.00916073198159546	-0.00586347013036017	1
0.0349435820655455	0.0252631696395374	0.0868063233431129	0.0914106600672616	-0.0481921385350272	0.05357770376824	-0.0471707675577968	0.0743823770498874	-0.0641922568159587	-0.0609697189389379	0.023561812641887	0.00387317831849878	-0.175487507442021	0.167514413661928	-0.0158218792901531	-0.041536268395995	0.0888171221599293	-0.0904032741834068	0.00173549020531471	0.0420355555933851	-0.0024147782658513	-0.101529793023251	0.0493838374255442	-0.0854874185035868	-0.0356913181786466	0.0561124684399512	-0.0722611818319515	-0.00308772884915087	0.0792503081136657	0.0856755497350659	-0.00244182250265768	-0.0224860106206037	1
0.0686849160769002	-0.0337040762515424	0.0732124193611808	-0.073628271823045	-0.0323264912691376	-0.0243774086363746	-0.0366073644443531	-0.0212570023638462	0.0507825401858099	0.0425073587895225	0.044257091752213	0.0301591978989532	-0.0603120684109899	0.0114024627288763	-0.0673006049108231	-0.0222247283054224	-0.0159381321018696	-0.0150687594783076	-0.0209664622670486	0.0329067702584748	-0.00404328362025489	-0.0448878359384467	-0.00551530420341571	-0.0351356365630726	0.0662732410829386	0.0788335238641381	-0.0402303894978992	-0.0854889954159846	-0.116173129368181	-0.00311420969865159	-0.00772154430792555	0.0289981789526047	1
-0.0180789424342183	-0.0198562027970493	0.0265581616300369	0.0309208202044551	0.130403128918186	0.0172430377658655	0.0791625789560508	0.0276680041816581	-0.0106419291626941	-0.0716874078745393	-0.0476148777732174	0.0647119886322412	0.0517313644395328	0.0648496776972027	0.0355877083021035	0.104679056590887	-0.0255612416142618	0.0311365647626902	-0.048465870953389	-0.000851497123895116	-0.0486935981734667	0.0255572755909512	-0.010090274931409	-0.0537474036928264	0.00729503905963366	0.131740615291298	-0.0209690054823724	0.0467127093784982	0.0114384965478687	0.0168206404207273	0.015715840605075	-0.0710700532570792	2
-0.0403056464472579	-0.0654988503834191	0.012806570412948	-0.00843797268710741	0.0381113196770008	0.0246821238321555	-0.0582022991190941	0.0528572454208708	-0.0430980346450513	-0.0842485888552013	-0.0503055925179048	-0.0233676546193441	0.0148423614917456	0.00505776488746917	0.0605422823692918	-0.0484906810119049	-0.0183504863536092	-0.000135858627667298	-0.0184958838705689	0.0473676933965271	-0.0127085271037918	0.0224278825027798	0.0265974478207673	0.00640173544989133	0.0799245738951353	0.0258606891072707	-0.0501021941267344	-0.0714440154565715	0.000691164196909057	-0.0102630417723085	0.00865127194884555	-0.0178183309592754	1
0.00605396129593303	0.0568691471497837	0.0453928653364915	-0.012309006984265	-0.0140203983832646	-0.0210903680903383	0.00980087220120019	-0.089367159487591	-0.0720818186999761	0.0190620759285205	-0.0188756234241408	-0.0440354670528448	0.0245581503360695	-0.0239893391339118	0.0126518615726634	0.0367769944408055	-0.0153308093206063	0.0150502666629029	0.0176469264911624	0.0560515021729073	0.0118509570054915	-0.0597573217881469	0.0188873649117199	-0.00737824845342111	-0.0197730853748295	0.0311867704985388	-0.0222915085103155	-0.0195799953086612	-0.0110152686617953	0.0574250728790574	0.0433358241754454	0.0178511526514967	1
-0.0215668504763166	0.0244139303683336	-0.0299388441828563	-0.00672879378271983	0.0315886547398182	-0.0618239674525214	-0.0783539819900879	-0.121872339058255	0.00443934886979632	-0.0504515368045557	0.0220404387012033	0.0556699552411118	0.020071397348716	0.0047988145266994	-0.0332812959239055	0.0375291804212697	0.031808468954265	-0.124815631812991	0.0152175496543696	-0.00261447470878956	-0.00039065463432316	0.0743444013054922	0.0631391925232765	-0.0270293050826239	0.031631988998708	0.0117408928227606	0.0162017385661066	0.0305865388965417	0.0211565628258231	0.0425396140245816	-0.00947840865198977	0.0325831205151543	1
