"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"SV34"	"SV35"	"AGE_GROUP"
0.00835635970983853	0.0976407541263447	0.0197308300165596	-0.00461207583936293	0.011857019036921	-0.00996877241242206	0.0375413489879981	-0.00114936920660369	0.0713186348613079	-0.0574763321615572	0.0030318445566717	-0.0497141255555146	0.010134129818742	-0.0232109570222463	0.0410911452322872	-0.0164420792521412	0.024597450423588	-0.0323424101480327	0.082846600588032	-0.00345691370346999	0.0358169476391377	-0.0202748046996049	0.0427179433042007	-0.0801075218126248	0.0517952174136813	-0.0365290462761007	0.0590867329534873	-0.0407372792515632	0.0300101602857762	0.0308689747780289	0.0328927479879457	-0.0414532348485097	-0.059235976560086	0.0663685258376833	-0.019937308150762	5
0.00143632258147988	0.12529473361951	-0.084515025301461	-0.00319613132164083	-0.000989931646298618	0.00304434014843431	0.00631681837384905	0.0203159957704396	0.0482608175925322	-0.0190536110657484	-0.0544544500467456	-0.0115583423981538	0.0407103486681923	-0.0439464462088952	-0.00153526570189406	0.0325638342161188	0.0238817671736283	0.0640609502514591	0.00787993013786563	-0.00174055251684526	0.0269781634844499	0.00367871686537233	0.0654596390162477	-0.0495898096470354	0.0259549540952865	0.0610645395927821	-0.0480601574321215	-0.00863832573098861	0.046609045273392	-0.00306544493096093	0.0136573748197361	0.06058818454954	-0.0778497746173415	0.125209817133672	-0.0364945376440743	5
0.00397718821619814	-0.0361176359033437	-0.0643667953613097	-0.0197326860880172	-0.0493269289255172	-0.0191252514946306	-0.0073889357467995	0.0335675899324179	0.0424362147900689	-0.0219498949979356	0.0312446412593046	0.0817900851644172	-0.0440016996291245	0.00222948576404423	-0.0302093728952287	0.0300235414114383	0.0144176554503268	0.0716393178474967	0.0998681518947162	0.0716622501600909	-0.0470939035180137	-0.00684278742199264	0.0441851601713093	-0.0774232571235111	-0.0195766989240498	-0.091061704829827	0.0264507641147663	-0.0180658189053407	0.0127026524164122	0.0733118469830988	-0.0523299344954431	0.0800996285914967	-0.0310930196029899	0.12937896902566	0.0711452057886284	5
0.0961468274242059	0.0683915414101552	0.00874848287155534	-0.0108762413830462	0.00412382720909367	-0.0041276512805644	-0.071421506998117	-0.0449450434966608	0.00285178459585637	0.0246099015385168	-0.0240745462816497	0.0797971979613903	0.0486316949741085	0.0216745986707682	-0.0757666312621431	-0.0254463333058488	-0.0913717958788701	-0.024700517807947	-0.00298680849655783	0.0203374216528707	0.0185287299027132	-0.0609029344403781	0.021582159238913	0.0506003428915	0.0722752984045193	-0.0131919498786676	0.0488727752753734	-0.00570928972202321	-0.0649844189288172	0.0301766190218203	-0.125420249553565	0.0198282901489682	0.0148114686335816	0.0597073098345164	0.0565123292553585	5
0.0516955692914367	0.00298228316750823	0.0267628544019342	-0.0296267842152389	0.0435729740609135	0.0247115789640116	-0.00822753180483882	-0.116787669109092	-0.0176809126221064	0.0442438400666871	-0.121887617311467	0.0467872253839061	0.0187837438088494	-0.0528924982775075	-0.0386550602831215	-0.0213803235563894	0.0316187072763219	-0.0368499375268012	0.0163867963505418	-0.0442512322812283	0.0216158151880002	-0.00276316641651417	0.0543848794614046	0.0486007209203117	0.0829465644337093	0.0476808704811589	0.00506161405218075	-0.101028822457469	-0.00763580696098183	0.0330648212282186	-0.0571194838131849	-0.0105456300797459	-0.0350435487650259	-0.0431297106093011	0.0544661053471887	4
-0.0438092082967051	0.043966064307521	-0.0673230988634711	-0.0624025930285225	-0.00533117861973847	-0.115395456848007	-0.117505497981283	0.0678286599865982	0.0776851586035208	0.0163575106266902	-0.0221149669790013	0.0810078377582304	-0.0259351132410506	-0.0184366174562581	0.0722188963422425	0.0359967447205085	0.0298753900690441	-0.000876547980215872	-0.148414483711172	-0.0403697776756099	0.039882971804667	-0.0785131911395761	-0.0648194029799796	-0.0614643623446246	-0.0662481237246302	0.0462125848435074	-0.0274873128512615	-0.0271472368396941	-0.00138717420192748	-0.0290075168857715	0.0903279334279418	0.0340747163517488	0.0210686532555443	0.0213075395384973	0.0161235224642931	5
0.0151583260918077	0.0183723965607192	0.00738412855268439	0.0460957526808114	0.0468744175672492	0.00989848702011809	0.0210268342840597	-0.131730692677444	0.0195054120092145	0.013242045903526	-0.0501082027447947	-0.0426830205320364	-0.0173542421282109	0.0634389474425495	-0.00919524777188876	-0.0469868118638989	0.0127213730226116	-0.0268406389339811	0.0476750796536259	-0.0102844446936405	-0.0464538128811709	0.116659486140526	0.0775835021158982	0.0375163077603862	0.0030718443467785	0.0197016887619798	0.029192200569157	-0.00337907128909315	-0.0498850998685935	-0.0336387666110882	-0.00452700779702823	-0.0892092646348831	0.0229500334632713	0.0139364859708487	0.0411349117701926	4
0.0387730340451377	-0.027730323663028	0.0586914600812335	-0.0433438531019422	0.0756266960497953	0.0122356564565217	-0.0368519934741505	-0.0104038090249874	-0.0205683446214486	0.0426484381027694	0.00669328581096254	-0.0533691357347285	-0.0369416436871329	-0.109709999894341	-0.00839981792009181	-0.0648401547486274	-0.0197558080047721	-0.000235229026049152	0.0971564539040691	0.0327787928131432	0.031565111152617	0.0551384740619672	-0.0235557019538917	-0.0254975078199569	0.078952625651515	0.0351052975645939	-0.0542161536172707	-0.0193374136344095	-0.0766896649107335	0.0128990431662935	-0.0279513571530756	0.00154857847444165	0.0856285082068527	0.0509989468448598	-0.0566104799697371	5
0.00792447902226394	0.0732878766723372	-0.0491412965041485	-0.0623458174409426	0.0350322023242647	0.00887002043501154	0.0746934104851653	-0.0122257911252963	-0.05231079280794	0.00464076740364278	-0.0536645946985475	0.0067767016826743	0.00666590003254158	-0.00567696687928693	0.0493781380976435	0.00724252579442727	-0.0459938966731568	-0.0575649432456805	0.0935053792960174	0.0542701882778045	0.0159880845613657	0.0595890117773719	-0.0527272076379079	-0.0755605524228404	-0.0141759315029997	0.0186288309247739	-0.0198497385666908	0.0336408840561216	-0.0447388781992137	-0.0689637462431818	-0.00520897818939756	-0.0227935467397598	-0.0165053871907279	0.0290784112681486	0.0148439367570498	1
-0.035177570596953	-0.0611790000362344	-0.0481563204619607	-0.0465482058855998	0.00996254277756358	0.00634317114472238	0.0418711592943043	-0.0117319815712718	-0.00740166825430588	-0.0236461370170767	0.0225356963886909	0.0187405511422402	0.0106785425505239	0.00228060367927753	0.0414775615248765	-0.00699906468538167	0.0576656884181975	-0.0273613323420409	0.117575233522605	-0.00127748828664765	-0.0421700186111625	-0.0547710889322831	0.120411219137992	-0.0735415865661118	0.0612446585181588	-0.0504453018301943	0.0623611733158674	-0.00905477113851887	-0.0759322361102328	0.0265309501813443	-0.0206294894086751	-0.0110142629624272	0.0122312712772924	0.0151848364293256	0.0376515104259074	5
