"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"AGE_GROUP"
-0.019995843179652	-0.0968165769819712	-0.071052884788301	-0.0623811076393987	-0.081749042889679	0.135025401224355	-0.0259097198320254	0.0138783355738457	0.125172885251703	-0.0439933046078975	-0.0716914588690592	-0.0799513252366742	5
-0.0838024692304317	0.0230434163481046	-0.0100462428892178	0.0170589323318804	0.0549369199440274	-0.00971792555230311	-0.0469176211335456	-0.064460769657665	0.0457853224069737	-0.0403013194140462	0.0315972687643739	0.0504940176666478	5
-0.133267442919824	-0.0182777556345931	0.0156102134389334	-0.0392407126226056	-0.0170124330946596	-0.0235661633101081	0.0622782792774866	0.038318004954358	0.0339639212234893	0.0459760045473536	0.037973587569955	0.0758312748255724	3
0.0660067559563789	-0.00191024900671179	-0.00447793676691927	0.11765887377128	0.197674655196663	-0.0183619188643095	0.399355782105965	0.0676640678220728	-0.0170677135044252	-0.192604393001352	-0.077218124982574	-0.0157463691387285	5
-0.0541130020943204	0.0818454779773696	0.0128956781393831	0.0571757822399341	0.0432376108024384	0.0153242447712101	0.162773389817944	0.0504149428775029	0.0282844639834429	0.049530873348747	0.0179216792804623	-0.00797633253324082	1
-0.00308413821273775	0.00633819436300057	0.00574390701597138	-0.0814050712528208	-0.0228868902804071	0.122122325397667	0.0214575477956471	-0.0729000911909961	0.0852933458864764	0.0291737873991283	0.02427105639379	-0.0110004990479959	6
0.00412015777641421	0.0764148757538608	0.00190295232758795	-0.0661595996686972	-0.0295447957357845	0.0462709853135911	0.0146084809287282	-0.0716282799735306	0.0742187646256414	0.0404605211354922	-0.170279281713011	0.0421471055007479	4
-0.0393864996768213	0.065970478357071	0.0208370684200249	0.00234955293266774	0.0429491144281691	0.0187678218028413	-0.00422809404831854	0.0299509956498152	0.000696389666275943	0.0731336679611833	-0.0272525428456161	-0.0127130653020644	5
-0.0786406879749857	0.0306934152003699	0.00278534067899614	-0.0133771159825362	-0.0636606869479104	0.0511023959259218	-0.0528587836700631	0.0731438596107058	0.0967894273701254	0.0693278407497374	-0.0247959599776248	-0.00890853241719064	4
0.0436137078993981	0.0591099709375973	-0.0142540985102758	-0.00591101242582451	0.0511676730744495	0.00750151088407316	-0.0449316712974771	0.00603798271126188	0.122739767648956	-0.0605659993417842	-0.0388720086355867	-0.0459722629091889	3
0.0332694264250694	0.0354666536589534	-0.0295608420222377	0.00202948193434731	0.011580574730922	-0.0583244382000555	-0.0813074089244968	-0.0430105495326866	0.0794607145337339	0.0121753791732686	0.0693000468505461	0.0831218902001577	5
-0.0260408448630712	0.060858519277245	-0.0212250281793898	0.021238541344047	-0.048460340658084	-0.0151935628059167	0.0204293283598327	-0.0343366080846603	0.00342699092288803	-0.0231192621223295	0.0489761437944554	0.0262530223490924	5
-0.0212824396158747	0.0755180135359294	0.00846485510556994	-0.00032725415810969	0.0119578588531414	-0.058342546702293	-0.0116584535320384	-0.0277451995543774	0.0616025183895247	0.0170362064575537	0.0323621170070788	0.0311697625141388	4
0.00805826286486119	0.0920573709911775	0.0155185917647599	0.00782814252282566	0.0606195433374551	0.0019397410039093	0.0466817438758932	-0.0435947321293827	-0.0274247913170271	-0.136611970123988	-0.0141142552926523	-0.0333090052125227	4
0.0521356558289329	0.067770416545384	-0.00916535224816491	0.0246560090410448	0.0154098823796576	-0.0866780171842198	0.0513482375276463	0.0114890994598874	-0.0743623434913749	0.0983371055906004	-0.0212022015929011	-0.030655129279337	4
-0.177977690616509	-0.0455253159246474	-0.0105578939039405	0.0162197584975189	0.00867290836649388	-0.06832993649662	-0.0588641783696052	0.0114780670934455	-0.0188011084271325	-0.0368714713730596	-0.0249103607701935	-0.0266708786272855	4
0.0807319593587605	-0.0175593101657702	0.0500265814836435	-0.110414968498786	0.00148835878862214	0.138832041590794	-0.0131424062889447	0.0933565895764867	-0.0531703621112728	0.0783703406430745	0.0852369662126283	-0.0412489611532502	5
0.0360979817292035	-0.00516527794821545	-0.0488789109205644	0.0996402350643991	0.0700881531562779	0.068010734209736	0.0382697086852508	0.0487605076684683	-0.0461027870115565	0.0143592338154498	0.0794894086224021	0.0517387993564178	5
-0.151573786239253	-0.0576330398543973	-0.0245775202155725	-0.00968379179337277	-0.0300637676121899	0.0101343946723096	-0.00230380566455449	-0.0301093730206436	0.0329643286382254	-0.0119118026737687	0.025674542295759	0.0316005671554069	5
0.00310642902800079	0.0264870861591277	-0.0437491437340353	0.0526411314618998	-0.134323072594302	-0.0653097660585489	0.00488407404051802	0.0947321963067873	-0.00522113856751916	-0.0183089745275798	0.0612909686272753	0.0943097178171304	5
-0.0333097698246841	0.0459557778076654	0.0386773555946912	-0.0768861425442754	0.063613717867648	0.0904204668060605	0.0543457595493803	-0.0150407345308439	-0.00403574784965664	0.0973697651648236	0.062343555692307	-0.156302152857848	5
-0.0930324821292193	0.0383170575741465	0.00238181780781838	0.0504787651822533	0.0456995792958936	0.0527017754284514	-0.0100576548853675	-0.00430394151646248	0.0568687085871639	0.0488018231617763	-0.00395354037395702	-0.0432884834312793	4
0.0511360533402859	0.0680784425984604	-0.00947134084451603	-0.032338888043852	-0.0164622262637689	-0.0411709037870423	0.0859447628216205	0.0404000955337456	0.131591507326502	0.127962463658198	-0.0206184928616853	-0.0162981359655073	4
0.0283959692266744	0.0771444576227435	-0.00189422804762371	0.0210506500464709	0.00263687825219871	-0.0576320587180141	0.00260530408617346	-0.0123475688702851	-0.0393534305239187	0.0073460415626384	0.0679048781293576	-0.00550445729034284	4
0.0289992687415899	0.00194494229963265	-0.0848904995787133	0.122888018590895	0.0875263115178294	0.0251442746838874	0.0967227585209464	0.011205055966515	-0.0913299159645082	-0.00433520768357261	-0.00335717348502235	0.0429659012475484	4
0.0204040537204902	0.0171075145871844	-0.0762876939298351	0.113437212845799	-0.0131388702178575	0.0329722556518944	0.058120995846962	0.052421757505267	-0.0390941217089335	0.00467719051249646	0.000821114557917893	0.00604660153515521	5
-0.154348115485522	0.0381689816917014	0.041966256975602	-0.0755078617631629	0.0364102838846823	0.0390345835100542	0.0508989100637055	-0.132759145366956	-0.0327543901060069	0.000381528774347749	-0.20658889763759	0.0827848280954659	6
0.00886274957828395	-0.0265038556810547	0.00684985797300938	-0.0737088776643786	0.0873828964854171	0.00729890012991416	-0.0454251019646611	0.048265426982416	0.0421203976462289	-0.0240053233855068	-0.0322945302254714	0.0308753027799421	3
-0.0280143576891547	-0.0116115463161746	-0.0275059405219774	-0.0579500871287931	-0.0833279236966527	-0.0420876900355409	0.090247545555413	0.0983012709425145	0.107903892147587	0.100485535158886	-0.0295397356957674	0.0800296753577161	5
0.0856833620609158	-0.120602648038577	-0.167703415781201	0.0655270450953545	0.0300563610643779	0.00291788377155594	0.28790993319082	-0.0379289788149609	-0.0307277637056413	0.12308875527929	-0.175006356149647	-0.0715552600051334	6
0.0617047030873322	-0.00563995052119453	-0.017981013193741	-0.119417109214059	0.00841678710650601	0.0244602799274694	0.0487259289647831	-0.0273189773098479	0.075584513276928	0.0533262706525186	-0.0221235733715236	0.0248915867984642	5
0.0253129469819614	0.0501444398738579	-0.0550116713575448	0.015657717650887	0.0170120292932312	-0.0535058328888952	-0.0665927463592093	-0.0493540093722823	0.142349051217898	0.0549736531791006	0.0153412937757738	-0.0152310424168438	3
0.0312042041044039	0.0304788548376217	-0.00644416971296023	-0.0610454030989405	0.0468196705554783	-0.0419310595578181	-0.024583298407289	0.0140209247063002	0.0954921149459256	0.00484312326625993	-0.0403725339854149	-0.108062669909316	5
0.0370205139559343	0.0750677272916145	-0.0112830650220989	0.00132500147779108	-0.0352889747598339	-0.00853231510423535	-0.0357891148702304	-0.0196847713377431	0.0332662390251731	0.0106347714692688	-0.00143269965629183	0.0320009172309832	4
0.0314696551109932	-0.086310753924847	0.187721907178572	0.11824333788278	0.0417119386350669	0.0501516888620138	0.0390433376086969	0.0655292111550357	0.107529803703263	0.135778601976556	-0.0508707788039114	0.0668068261253832	6
0.0666045328351009	-0.112326693601037	-0.0383923818313588	-0.148648307222905	-0.00214072082912703	-0.139980222379508	0.0216731078693372	0.0808767558061915	0.0200589876665354	0.0158019338534888	-0.0229223601358193	0.0142948125340881	4
0.0269577172281548	0.0701335496037641	0.00341974009771397	0.00056760893638954	-0.0156890890869252	-0.0689610396132433	-0.0251520269135455	-0.0520468959637668	0.0242909714280846	-0.000296402336851476	0.0587294341678236	0.0221800357941103	4
0.018641990115246	-0.0928592809475934	-0.0408686506722561	-0.146379808713946	-0.0995076783951227	-0.163128078144676	0.111719935137022	-0.0810917387952579	0.0149258083948384	0.069721510817725	-0.0577526680025681	0.141917833597938	5
0.0718348728445053	0.0606698963331273	-0.01159752489822	0.0116721834468239	0.0540692524012461	-0.0820879797242361	0.0181775158090987	0.00912141692393892	0.00512355446977083	0.052873273444952	0.0628358034303852	0.0523337349218889	4
-0.038432173331029	-0.0158165566282315	0.00767944250045994	-0.0210805524697577	0.0123072278178364	-0.106411579311332	0.0722750015747846	0.109016317912687	0.0290676913344028	0.116973743142597	0.0121073330076659	0.0329094322988332	5
-0.159489449444394	-0.0369209745507445	0.0116191459235526	-0.0547868544472707	0.148256656838114	-0.0105285520363814	-0.0180533100653433	-0.15061136861414	-0.0711126824209027	0.0291941405904457	-0.135209910771664	0.0806276138094673	5
-0.179909521729448	-0.0202467082556923	0.0213632793330415	0.00176516411300612	0.0359089620171605	-0.0286134019362148	-0.0110942201749146	0.0100415567995432	-0.0544178753723844	-0.0956809436507526	0.030169029614308	0.0161593851294402	3
0.0148932719465561	0.016711360341278	0.0284341782171448	-0.0622232736973475	0.0463511120589954	0.00361118561022271	0.00161094801018155	0.134395693798374	-0.024057854702659	-0.0185404357771344	-0.108214842239874	0.0453196170210708	5
0.0567556873175234	0.0532513301059673	0.0436918620217376	-0.0194072220839374	0.0383796260334102	-0.00438147348025561	0.0312407138567434	0.0885317921403215	-0.168676468957037	0.0588921755334418	0.0488187281876551	0.0376889478625674	5
-0.0544938120102804	0.0592224686620139	0.0315299041944423	-0.0103881795172425	0.112578214138541	0.0595363809946105	-0.0152050411674521	0.0129439895888812	-0.0318814094845928	-0.036798871573018	-0.0569235147586266	-0.0558860009097268	5
-0.0850932037937458	0.00780008481256252	0.0661339832403632	-0.0578862273543507	0.0510232138150791	-0.0268416631544748	0.0015964967700118	0.0663610942348087	-0.0613928424351109	0.0895653662931627	0.038271232370468	-0.0488099957073426	6
0.0472957263846343	-0.0196916825588147	-0.0799349677868763	0.0243896179439371	0.0415142785442183	-0.10402434760337	0.0998125073212941	0.00964878878584688	0.00609931715890875	-0.0483114019945124	-0.0805473069248857	0.0702557251927051	4
0.0420257372284411	0.0776044349270407	0.00882448576909179	0.00267704667751336	-0.0323763444111069	-0.0514084470742969	0.0546665771430081	-0.0425222527697809	-0.0635476050393146	-0.03260228056556	0.079725782562721	0.0735194861877996	4
-0.0092960737946367	0.0779187228101277	-0.0156218350925855	0.0209029978041846	-0.113678089350081	-0.0410092233761359	-0.00846629693369478	-0.102050117835399	-0.0563076477620204	-0.0978945392704017	0.0364476531114302	0.0160881638349626	4
0.0873214959250938	-0.0163596853427246	0.0754423685788771	-0.00671848650002655	0.0205938822546496	-0.0367403584772405	-0.0835217377718762	0.0577142958278481	0.0142580711250186	-0.0523303082767845	-0.0299428671212368	-0.0884350850320045	5
-0.0496544127381372	-0.0629550789474269	-0.00828475853309532	-0.0587889149114342	-0.036914180754962	0.000665337211127473	0.0156095302701939	0.0997019666835195	-0.0889940068070102	0.0592341916140029	0.0217892978238734	0.0796894794040568	5
0.0127327885609521	0.0855411931034358	0.0529704802485905	0.000419443444212449	0.0940484479854167	-0.08851283564159	0.021323841686206	0.0384278678426456	0.00600644681178663	0.0360371143449144	0.070017368677914	0.0421099883919951	4
-0.0596999783041131	0.0369882958995093	0.00163217586717486	-0.00174064212873542	0.0436245839844413	-0.00564815873175667	0.0186596164191829	-0.00107775646611489	0.0645636022818884	0.0861247935335367	0.0113593794765907	-0.0400098071461133	4
0.0210065468872158	0.0471932971597427	-0.0378744333858651	0.0196478931538317	-0.149148968896152	-0.0352302434552792	-0.0266487738438266	-0.024511035784554	-0.0603034956721165	-0.102092471939473	0.0903400721256757	0.105867657193606	4
-0.0845838486476053	-0.113296558838549	-0.0654400872798943	-0.075334850752468	-0.0416923388887467	-0.149962630735198	0.0194425925636464	-0.0128563811554268	-0.0133700011197992	-0.0452915474597402	-0.032941973075129	0.0133743460427181	5
-0.206935808947112	-0.0067864007561755	0.0147701085238907	0.00421808418916136	-0.13603670108586	0.0634154097831714	0.0372977841037217	0.0253165445466283	-0.0505938336500955	-0.0312372758242437	0.0200979121322727	-0.0619440859994526	5
-0.0773951679893056	0.0084474592625504	-0.0645640919882338	0.0375257719902554	-0.313733819309497	0.0720002174538603	0.0833249385187867	0.0165595264228756	-0.00166608115278741	-0.0510349778937123	-0.0370286250632193	-0.158947483695062	4
0.0320674482172484	0.0273490647818017	-0.0240065092390712	0.0438477068520624	0.0260516023850975	0.0176224535688796	-0.0424048705470884	0.0348516799145161	0.0648833861396333	0.0473435023932614	-0.0386727781886096	0.0594014194111317	5
0.0396484998797291	0.0588615430887225	-0.0378251257886345	0.0606058403610047	0.0174932335425964	-0.0518963760623317	-0.0570496175150781	-0.028759477548862	-0.00251013168285508	0.0552867624837851	0.0127368534440306	-0.0396885187385085	4
-0.00226706338582359	0.0761248816939277	0.00275217249859436	0.0234855162212671	0.0831797575770114	-0.0218665122719003	0.0118709043773766	-0.0248574927626177	0.0320685112967753	0.0604430658711902	-0.00223794513948058	-0.0280527938731119	5
0.0266029465449353	0.028245846832753	0.0393434512699042	-0.0541306611345755	-0.0295313791793256	0.0683654539448999	0.00717569247571313	0.136422914228383	-0.0842740892178577	-0.112706823669921	-0.063331113844725	0.071371072889826	5
0.0245147857051492	0.126614555981542	0.0891781690617886	-0.0210609269115007	0.0761369885254152	-0.0354420551102291	0.0607684980713054	0.0189915426869096	0.00365316803800303	-0.112077954095769	-0.0314585536682129	-0.0987441139604504	4
0.0493440830030451	0.0932646142154395	0.00906712928698876	0.00315529102337168	0.0415891389971876	-0.060740473526824	0.00497771986978678	-0.044449756266986	-0.0272935354429478	0.035056477250421	0.0592243442404768	-0.0228781390663661	4
0.0664905100790676	-0.0602338729913302	-0.0462028312482101	-0.0536337877220056	0.00583923269610431	0.0984536598591776	0.0241565330663982	0.00451517878998982	-0.0831219058777009	0.0650258477208538	0.0318068941015939	-0.00992737884729355	5
0.0274253742249445	0.0112645241718187	-0.106898072197135	0.0941243636660344	-0.117669225654329	0.116003090151679	0.0502182114569658	-0.0662490938319706	-0.0507574146285159	-0.0841851107725696	0.0315600293535173	-0.0146436398576663	6
0.011993732933732	0.0523681703699366	-0.0323797689018588	0.0227603796224959	-0.00601225384004069	-0.0449883472190269	-0.043376430431786	-0.06193418985684	-0.00603637293746178	-0.0313890587349743	0.0712547582971574	0.023369178791616	3
0.0555719336391013	0.0447419261107099	0.124212635173243	0.0703982223130837	-0.0297170482559243	-0.0509244421325975	-0.0283142047147512	-0.0812838773806653	0.0370143898886895	-0.0102897534859638	-0.00769228616098757	0.0267551076345266	5
-0.0148329403798108	0.0198167856463574	0.0118991034842482	-0.0683957371964619	-0.00891357380952104	0.037643764445985	-0.0377813915220093	0.0436402415959734	-0.0243162622702521	-0.0848074918937975	-0.150453165784837	0.057375643439159	5
0.0533558602516165	0.085700458324876	0.012214287167461	0.00948770842376463	0.035960066511059	-0.0553731045132277	0.0241689563703549	0.052994517532441	-0.0191659547320753	-0.085278512726752	-0.0375148761117035	-0.107255758090002	4
0.0489499223583313	-0.0450008267057813	-0.00487128546172446	-0.0394158689381713	0.0175103743921993	0.104754172426919	0.0253480333674356	0.0269041716241429	-0.115258740241315	-0.00666854992399239	0.0805464355917817	0.151979815791938	4
0.0207161494200099	0.0376244341440816	0.0858541615888084	-0.0938897942877547	0.133902244646598	0.0729983523676085	0.0312985862941106	0.09618528387038	0.0323277423514721	-0.0388939402458504	-0.042968197260045	-0.0411734928855737	4
0.0816852152519039	0.0632192475467418	0.0155941602368806	-0.0018763634687182	-0.00120331158773788	-0.0358288543918372	0.0271993480808055	0.0659781529726212	-0.0629641523828461	0.00630740974535185	0.10589109100024	0.0283677758544064	5
0.0474706382989056	-0.000316033567431252	-0.0243339723083458	0.00805886127426509	0.0630114361124119	-0.0130442800844319	-0.106521836210258	0.0488827932030019	-0.0139195820989269	-0.104192592937271	-0.0242342820216301	-0.0291394207977602	6
0.0359724144807105	-0.0171581531466234	-0.104436225266775	0.115826876802261	0.068269144177408	-0.0105537694503859	0.074603110856586	0.0765667790952598	-0.0278812582606933	-0.0739487613455275	-0.100729422862653	-0.0381970911311638	5
-0.0162499358645758	-0.0815006325253335	-0.0482493662363696	8.52059847727429e-05	-0.108530734092273	-0.0566474828274505	-0.0704861426470913	0.142939280059537	-0.0245180966856325	0.117183513862621	0.00596559635464826	-0.0586260694812392	4
0.0247727891678077	0.0639780806180263	0.00560280407977192	-0.0113630942538173	0.0140546524603476	-0.101465406754716	0.0299292298166526	0.019240983304568	-0.0471260125445873	-0.175047355125909	0.0175076530364879	0.0106215243785523	1
-0.0295708712396396	-0.0812939951401502	-0.042999218160797	-0.0269316221659826	0.13636048940932	0.046335434770463	-0.0246689133416391	-0.104793294667772	-0.0129097270438055	0.0437534972785543	-0.0872465798193468	0.0333504190082151	5
0.0531912890405179	-0.00286164610818862	-0.00232871429034819	-0.0480205950992739	0.0317287486618931	0.175970201091814	0.068840833161802	0.0469310205669564	-0.0427253452904841	0.0574459173583242	0.0745281067611714	-0.00178153860234202	3
-0.154181401455568	-0.0933704158273283	-0.00760288585430072	-0.0966086709012957	0.0313914975154158	-0.0215088496169982	0.0221887137950103	-0.0477785796222859	-0.129442067401823	0.0492535160068227	0.0652745499061314	-0.0734080897778219	5
0.04416752159319	0.0252902537548843	-0.00230811384015294	-0.0345414200211434	-0.0601546056809014	-0.00560461721779129	0.0110249956919717	-0.140656381944869	-0.148654866801348	-0.075176704015296	0.0685584381216332	0.0813801841884281	2
0.0417664821013548	0.0689666770838019	0.00526005856164693	0.0212885768356883	0.007260341914748	-0.0500591190227729	-0.0137573416096507	-0.0287618514527823	-0.0646316117787927	0.00692838658161241	0.047322493937849	0.000762571123319588	3
-0.0600282634210493	0.0567989440746532	0.0707233384692526	-0.0580169551280228	0.141443783906517	0.128527325097846	0.0302466695410993	-0.0138733716439285	0.0447142795930989	0.0512870769072988	0.0920197295532865	-0.0243291328897158	6
0.056827417194273	0.033764942528971	0.0191652924082932	-0.0255024365574399	0.0336875906034878	0.0986984915459092	0.0814071520564036	0.0839266714951998	0.0379860807096931	0.0384374088574552	0.0420626074980776	0.0414338421281022	4
0.039617878513922	0.0216578931886017	-0.0372868537720934	0.0591090581010769	0.0541471155022075	-0.0653612033798012	-0.0615540187574495	0.0281774115159072	0.0602299254684705	0.0906435816242209	0.0334694433596618	0.029170567040141	4
-0.0642961003768299	-0.000550789801035292	-0.0232230147503155	0.0256607237014861	0.00200660281039046	-0.103772779824228	-0.0269105224333027	0.0261517803361834	0.0511019676550113	-0.0816037771930982	0.0334795937649382	-0.00863449709997061	5
0.0167257720147194	0.0149792814565162	0.0223153054786156	-0.0843557124363477	0.024152655980347	0.14429412729726	0.0130757466028534	0.018750907758713	0.016437292272697	0.0669025442816584	0.175935825287003	0.0171970387409065	3
0.0395822295623005	-0.0920369302105593	0.252720906670299	0.0723628223858262	-0.00909711570779809	0.0742834958863991	-4.59388291361749e-05	0.025371209101908	0.0384452069878371	-0.11140756657519	-0.0443671077406296	0.108008929022393	6
0.0654607220424745	0.112598549436046	0.0422020445505578	-0.0107604532227258	0.0327217569634686	-0.00260245756878051	0.0256202310904099	0.0198946615998841	-0.0194639266982893	0.0765567858885019	0.00268352049441587	-0.104223012835402	4
-0.0288099526591653	0.0253353204106812	-0.0330113357785819	0.0788029230049062	0.0888510636487958	0.0209539749917169	0.0488345478101824	0.0257411051762599	0.0837108043375217	0.053920433903637	0.0401499249329221	-0.00808948009185099	4
0.0174672436964227	0.081665927610661	-0.0148203460638743	0.0227377907767065	-0.00442636576459257	0.0282024501546183	0.0515719915806723	0.0283853428104651	0.110238850293849	0.0851320650316128	0.0109163955204408	-0.0740624598296023	5
0.0216080674816743	0.0235022139786344	-0.00681302370659195	-0.06608435073871	-0.0855745877838685	0.110453988984395	0.0155314377658631	-0.0391694367527685	-0.0782338204581883	0.00945545481897028	-0.0277110997938207	0.0132920240867036	5
-0.152867418274559	-0.00220221865192714	-0.00101209477639795	0.00544231094409338	-0.0414114483015787	-0.0112489187578246	-0.00925751674510482	-0.000399735419939166	0.0275635348505322	-0.0355203258256438	0.0513282618667717	0.0435830703639682	5
0.0255696017933341	0.0720997658686683	-0.0122206108716919	-0.00795618402687914	-0.0401392927579036	0.0757857167698473	-0.0282276258922661	-0.0154148783018071	0.0257146482588803	0.0363190290708617	0.0318936500564992	-0.0412457983831742	5
0.0136351393940342	0.0826751059342295	-0.00973642300650716	0.0271746845642787	-0.0151523057967449	0.0054173975591532	0.0130986994001795	-0.0798408195137894	-0.0847028476155251	-0.0272829597767959	0.0542923713919333	-0.0523236786221955	5
0.0143478125164911	0.0788482435907057	0.0188242278250302	-0.00101756242566407	-0.0585157308713138	-0.0267361388117454	0.0275342481024617	0.0111241841444074	0.0419524897407101	0.00399609271308432	0.0226209861489504	0.0585892127860495	5
0.0567367552352594	0.0674085244674281	0.0193770029796442	-0.0204403795194437	0.0466611729461437	-0.0345429294367159	-0.0181107928075688	0.0473487368345409	0.0186948332563826	-0.157669305760539	0.029705745004292	0.0213197527043477	4
0.117000202969022	-0.0129320081523019	-0.0169900602347186	-0.115828901100053	-0.0121691313299281	-0.118009208558636	0.0569188888429955	-0.160222477041536	-0.150828365435916	0.0797907534596064	-0.0388348715186279	-0.121724535793889	5
-0.0203568392088024	0.0502022207836346	0.024113157880772	-0.00232506517598026	-0.0121036534702793	0.0580014167118062	0.0325625126806723	0.0532069447046219	0.0942374037895798	0.0100521812845771	0.0891685657029724	0.0179658127372853	6
-0.165664008193072	0.00931682561190375	0.0265819792170566	0.0106787545829134	0.0241454125573481	-0.0391687256518065	0.00312340154113089	-0.015355392713308	-0.0127368093362681	-0.0435824698555836	0.0781041656619982	0.0125139901091626	4
0.0259914204643097	0.0867646711053713	0.0312880283858999	0.00842942417106115	-0.0151034951560613	-0.0135853121577913	0.0294230251383845	0.0531669262208553	0.070456759666003	0.0335353409516963	0.0271025234199255	0.00761408197378091	5
0.0367926781952743	-0.0689781229133906	-0.134808291833578	0.152925255224857	-0.0312094048257447	0.125556633123509	-0.0044836148356738	-0.0900230117687777	-0.127702132905719	-0.0155901065341095	-0.0512164035986285	0.0531100265573666	5
0.00947893821045911	0.0660905716327501	0.0174180789257752	0.00832643129488713	0.00436964852097681	-0.0197629073770922	0.0227756311597129	0.01803382115786	-0.00461412412125239	0.00280944592811211	0.0580968626651775	0.0281953848478054	5
-0.119013588642106	-0.107609475122484	-0.0130495946749769	-0.079483396806048	-0.00433170767857252	-0.0346667171066767	-0.0367227670584788	0.069191265922414	-0.0512924755249292	-0.00241642469287719	-0.0116213746512322	-0.131080927023152	5
0.0729467111568109	-0.25560676357104	-0.112376548894318	-0.142153424771683	-0.0467235126667301	-0.207220109403892	0.0124067970120643	-0.0136213579408681	-0.0128737493268435	0.0668240280718944	0.235037599604655	0.0628416057190817	5
-0.0696780163697495	0.0432163291157678	-0.00982123710161773	0.0153507160143249	-0.0385666542383283	0.00356625248157051	0.0816185809424916	-0.030018583929828	0.0536151783618207	0.00365604794591653	-0.0378371719987287	0.0626731908659575	4
-0.228554462117704	-0.0766923716689265	0.03211981081211	-0.0444717877886999	0.164033024770046	-0.00992572314568942	0.00305341773691541	-0.138300298839076	-0.125480163808267	-0.0356802123445373	0.13914805299515	-0.0066630647696519	4
-0.101849053574636	-0.0740960327379389	0.107031302278037	-0.000266024037600471	-0.0609527606751597	0.00634587331486291	0.0262350774655686	0.0327083140689131	-0.0182819062320758	0.038223474911852	0.03575998238545	-0.025892677738102	5
-0.0207072634655621	0.0389759517587232	-0.0743611430779631	0.0958380910452222	-0.252184400150276	0.0196036086460996	0.0558560628183487	0.033950140765186	-0.0679830156110605	-0.0944509191194171	0.0157852332764075	-0.0259335480724942	5
0.0359170053848553	0.0157200319879027	-0.0224574813745396	-0.0127243875541814	-0.0821857574486293	-0.028535480598327	0.0690185470748311	-0.0205234906942748	-0.0175852050813395	0.00202218258602088	0.0628347920484566	0.123498100884707	5
-0.165763128734009	-0.0220179970613764	0.0206672387296956	0.0365604679934641	0.104456750363063	0.0147290457108215	0.00993207011688042	-0.0438721349886293	-0.00535508418918953	-0.0907844848516111	0.0740834223638462	-0.00885365499690289	6
0.00159831840813435	0.0346332843133409	-0.0300242924576956	-0.000194548788153729	-0.0207900600134787	0.0230343579377096	0.00646678157785677	-0.0255763259004094	0.0156497687255253	-0.00922739384129619	0.0371552549664434	-0.0107012916257852	4
0.0453775901632867	-0.0983348899751576	-0.0427019837409057	-0.0317924349001091	0.0653483132453773	0.112958119540281	-0.0542079532522177	0.122440170215681	-0.0127422261891447	0.00402517909260445	0.00369784448834851	-0.0840564910787183	4
