"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SEX"
0.0431235745101452	0.0039229304802661	-0.0345819314402002	0.00883053951111536	-0.0184380507249913	0.0184755845811743	-0.017656165236543	0.0426372067217279	-0.0287999374310033	0.0246104232269494	-0.0139164854862467	0.0151207907034171	-0.0222461960250997	0.00857658342570868	-0.0261907490727148	0.00822331253170827	-0.0175405098843829	0.00163332574611	0.0540743117756588	-0.0122358867310885	-0.00270742154378097	0.00880305251601734	-0.0362050912361959	0.00860262129424399	1
0.000618427282785161	0.0381846340135737	0.0101915066039326	-0.0531902677482115	0.0385293386671186	0.0259937885323117	0.120206083300191	-0.0102184523409908	-0.0478639343218656	0.0588546039823207	0.0535422368980469	0.0917900185486654	0.0422925173609009	0.0487836781016454	-0.000134422660188184	0.028883483316992	0.0645184477644834	-0.0567239143816139	0.0160461948303896	-0.0334617522360718	-0.0203027522171708	0.0206165491537956	0.0889965504211103	-0.0244804425579578	1
0.0536962414146422	-0.00150285703665942	-0.0401985739313926	0.0442069330030449	-0.00471376105470561	0.0430590920559555	-0.00752773986302621	0.018455029931256	0.0715025702900691	-0.0541678537590397	-0.00392377635550192	-0.0400690592520525	-0.0677666264928921	-0.0388606567810574	-0.00629474303325099	-0.00731674760750457	0.0182695919242061	0.0269869488179317	0.0434795524514039	0.0135152990704704	0.0383567324037174	-0.00503043639629572	-0.0519629133054406	0.0432886086660668	2
-0.0316352073393247	0.0509568636147253	-0.0335770801748263	-0.0134473326327624	0.0452426230080966	-0.0534636999697132	0.0436593795673549	0.013111139738464	-0.0443754218592579	0.10034732331104	0.0818994536874044	0.0459288358129361	-0.0626374670915407	0.031390155192575	-0.05058910600493	-0.00268195522420627	-0.0834506361157127	0.0421673629292601	-0.016544322168655	-0.0773165524449581	0.0821287292860946	0.0470164759035247	-0.0119776708473681	0.0617080722779925	2
-0.0125205741304147	0.0494947316249379	-0.0323321357959402	-0.00916529587760988	-0.0158841913296401	0.0403349310145426	-0.0326684036079074	-0.0467712786794177	-0.0180782931302588	0.0443560008074902	-0.0251344582278352	0.0363320487466893	0.0155964903691957	0.0424878109013947	-0.00942607409338594	0.0284322680245747	0.0327921429722772	-0.0541389756444945	-0.0525102892898379	-0.0188618429141109	-0.0430819049835924	-0.0529682427303777	-0.0959499299791004	0.000390052911475772	1
0.0113455853618097	0.0392531669759315	-0.0747216012450609	0.0423340611991061	0.00863436344664842	0.0916638544839903	0.0411859901566911	-0.0366899773807283	0.0441049277811829	-0.00247541403899879	0.111856635790721	-0.000256113243362674	-0.0307977535861706	-0.00271722557243699	0.0296292232064824	-0.0290097256697535	-0.0707392394192654	0.0731864046012771	-0.0157396460356913	0.0504974200662629	0.000504647779706473	0.0462644313516271	0.0432689038161024	-0.0486497036379997	2
-0.0108492203042995	0.0404215770095608	-0.0325078260193377	-0.00408570970536734	-0.0465221824123339	0.0219765887914891	-0.0279425761619816	0.0308596659067068	-0.0343026398828121	0.00751766059964248	0.08790623180152	0.0494870858136309	0.0396556927859779	-0.00618603630216003	-0.0796368411149966	0.0859382441194678	0.00822544805626844	-0.0226508349174674	-0.021301377340618	-0.0295940194598899	0.0204232310107235	0.0691822708677986	0.0540658130709963	0.0132269455577524	1
-0.0132629816328049	0.0566022575684173	-0.0323129123957643	0.0220288726875218	-0.0217939549725464	0.0936830372642517	-0.0204037821653151	-0.0117233388281352	0.00258622396242885	0.047168416004642	0.083500460069903	0.028285508980314	-0.0183858638595628	-0.0347202461904659	-0.0187017887427151	0.0367011469824325	0.00386701702772169	-0.032351387196312	-0.00476487773334944	-0.00665642588012957	-0.00670178054818213	0.0317732732221019	0.0266303978168321	-0.015436312721133	1
0.0014106893625357	0.0388491278560227	0.0126847729638099	-0.0512160865517917	-0.0227683576634144	0.0648349765992184	0.0195985199623939	0.032127864946547	-0.0433307384414877	-0.0268933294374094	-0.0349785616140864	-0.00401077702864317	-0.0577170486223991	-0.00682490017035906	-0.0140257629956677	-0.0245685969086497	-0.0556167687621636	0.00612444938452625	0.0270718019880515	-0.0227233243184602	-0.000260368777017255	0.0268541962043557	-0.0468036658799431	0.0068082078390374	1
0.00102723698010724	0.0308100245391763	0.0320303899918044	-0.0261656068066371	-0.0323631295258335	0.0238735905685419	-0.0132349008903273	0.058303804784282	-0.0748323949938095	0.0372441420461274	0.0118519529355644	0.00688681367194866	0.0411469717097641	0.00983635886250502	0.0480710888175104	-0.0197548888308077	0.0489488586750102	-0.0515194451536676	0.031050819732858	0.00894011589806295	0.00398319693491588	0.00795757953130734	0.0364960231458571	0.0426179306705349	1
0.0113637066492377	0.0302440302258238	0.00850667657020513	-0.030858930550179	-0.0134017974860111	0.055385119410071	-0.0169540273179502	0.0810417194919705	-0.0297390587395518	-0.0190379943444648	0.0130735593548822	0.0202000760117792	0.0268741593920204	-0.05095658310807	-0.00243891409616442	0.0455038380679087	0.000566034076186328	0.00335024958786827	0.0762057368218425	-0.0141041919650963	0.0535759051234024	0.0351419881081337	0.00377348417113458	0.00506115765678436	2
