"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"AGE_GROUP"
-0.0817495622958689	-0.120150422569995	0.0470710014169952	-0.0415567382781369	0.196336227840881	-0.0255953290127916	0.0246418066010863	-0.0111945024223994	0.0799543914578573	-0.194766012786786	4
0.129081864446977	-0.0825182359690859	-0.157926640038602	0.0413355699158188	-0.0367472389315958	-0.0480856258238848	-0.151184955667104	-0.0705401726486467	0.0059356869864927	0.0422182086593057	5
0.108556216538463	-0.060185025424454	-0.041593847685837	0.0407074980963701	-0.00667604709188369	-0.0202884671222483	-0.101465381084212	-0.0306165259775563	0.0172257908975336	0.0721249041183808	5
-0.109359216960002	-0.127074512442452	0.015973856767463	0.0106693921432038	0.114080064626316	-0.00070661714386322	0.00769617920012268	-0.00975861678051116	0.0220322204439387	-0.0782867621729293	4
-0.133921885673682	-0.0400107124071595	0.192455922380155	0.0440312629869866	-0.0745661218885569	-0.0507609976080862	-0.101664205531234	-0.012382166699355	-0.0849858681287258	-0.098407851466875	4
0.0769461047021416	0.00911063829403092	0.00798585966225041	0.0866676157787513	0.0417294389451152	-0.0132307797218095	-0.0113055680187596	0.0524972670534882	-0.0114977065306529	-0.0246446534232937	5
0.0686610370059425	-0.000962761571612145	-0.048867586332027	0.0466795189799897	-0.138824817710893	-0.0137228919432205	0.00621204984017854	-0.0155114715157361	-0.00507890102207581	-0.0158989136311685	4
0.0798832803844055	-0.0191199090537115	0.0277975385131065	0.0720629068681433	0.00454405826714707	-0.007911760188476	-0.00597224481010061	0.0067538998583455	0.0355114542554101	0.0120991076223605	2
0.082800825834579	-0.00132317512930746	-0.0350858960425322	0.0859716971026029	0.0223864673384881	0.0291007232586971	-0.0397511196851153	0.0207750212823746	-0.0576002969262558	-0.00771571980577557	4
-0.112306156849136	-0.136817494997777	-0.16187175588895	0.0119216954747283	0.0566867636889821	-0.00381204369228061	-0.00462981731736872	-0.0481399673886006	-0.0472207275205402	0.091847204459525	2
0.0174647229100764	0.10119887479666	0.0391823225656383	0.101057208018454	-0.0776011303664895	-0.0878148080729836	0.0691892811932251	0.0700299973549449	0.0100227345319707	-0.130037722154029	1
0.0666270798003794	0.0186217979958962	0.0680481834251281	0.108145933170913	-0.00603408112560094	0.0193574678798603	0.0116563026247345	0.00303414186729961	0.0538186009378979	0.0117042362625694	2
0.0430193023723723	0.0593356678267612	-0.0166395998862867	0.0670966316383108	0.00453233375118768	-0.0228643701103832	0.0404082417824974	0.0482368041315138	0.0667764574561141	-0.115274939415741	1
-0.0870868976714476	0.190195340892506	-0.0102735624064799	0.0196878939206687	0.138630603109393	-0.0871722946083604	-0.116434913011319	-0.290859216930343	-0.045091087990044	0.040535922457127	5
0.0104120174701483	0.0904525152424629	-0.0935594124257517	0.059856883045221	0.0632369275746762	0.0971229440189848	0.034298010474913	0.0921417099850834	0.0256777919099309	0.0808502142429136	3
0.0268185736945043	0.0747335861404291	0.0164897995117849	0.0967880932597625	0.05453275138432	0.0353475348918233	0.0195019421418556	0.0824778541823183	-0.00134094819254105	-0.0153579942595569	3
-0.0467422788252346	-0.0851757118509874	-0.0144339883711761	0.011678523138232	0.0266877806046796	0.155378445641864	0.0783095263490833	0.0373099836032811	0.0444948633021245	0.0817847244716119	3
-0.089851738606604	-0.0417152311254254	-0.0263376457278778	-0.0990315724684182	-0.00296516813727531	0.0281138756939646	0.0631569592361203	-0.119806779592611	-0.00257922208069565	-0.0882114326309744	4
0.0601358925921657	-0.0166642191813151	0.051812825493638	0.0351766303297442	-0.0559053165976458	0.0770014173240535	-0.0005552247235029	0.038383909908863	0.02568677007948	0.0584463723344524	5
