"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"AGE_GROUP"
0.0125767235306537	-0.00662642549688651	0.0850476009861953	-0.0124104936892459	0.0786610743453735	-0.0414735981498971	0.0712357662288215	-0.171754083008227	0.0783247553731464	-0.096104080912282	0.0490281641846375	-0.145386733337913	0.0674459748155454	-0.0212368568848448	0.0351254498890758	-0.0371748948932643	5
0.0752959045155406	0.00953825744097683	0.137038997726507	-0.0219798039492877	-0.0256594869115262	0.0511065743676459	-0.0894332759519667	0.0774784998717662	-0.0435588512544898	0.0202597417721265	-0.0110525214456899	0.0417123373592103	-0.0425556130882789	-0.00157795875020251	-0.0188792497780974	-0.0516868405175885	5
-0.0089672756125444	0.0252869613970121	-0.0265551873805412	-0.0214253079630918	0.0600130834653842	0.0373853770680764	-0.0149771347498544	0.0550321879628183	0.0977236490577309	-0.00986451640499189	0.0426235869264945	-0.0305635043527935	0.087349360476401	-0.0310922885525601	-0.0121112801366565	-0.0356989760403381	5
0.0241275341645759	0.0859170292368811	-0.0111171224039766	0.0740369067301406	-0.0723805725550783	-0.0672883856912472	0.0165159029646373	-0.0266457522821486	0.0154760671694617	0.0241612399763246	-0.0246730251371998	0.00447546571573929	-0.0139529116890178	0.104257076805256	0.0312660952559512	0.0342475067983281	5
0.156715661436669	-0.0433168898883697	0.0781839854040918	-0.0729486184616902	0.0205145974511027	-0.0452819842235966	-0.0102067192351194	0.056886527885743	0.118569096567175	0.0407194662435702	-0.151352256651307	-0.00262941977735437	0.0374694898582283	0.0796161402748361	-0.0485759239040074	-0.00313445755314194	4
-0.0264729326019288	-0.00832001131778037	-0.032142511839692	-0.0370976651163975	0.0456994850722048	0.00678286994632551	0.0150627413194837	0.0900789818053145	0.00797110877030969	0.098320564136844	-0.0172196497733254	0.0375916783665633	0.00296878721441254	0.0676397219489214	-0.000284347252902245	-0.0271341553606418	5
-0.0463881069156539	-0.0110663256085475	-0.0215235063636432	-0.0764179416885733	0.0119881281379488	-0.0395299277555582	0.0492840910229167	-0.0745132661882248	0.0796959084805446	-0.0516822849796611	0.0319801769035201	0.0138556437561672	0.0276973392255629	0.0631078183627895	-0.0714341448011262	0.00926992493112505	5
0.0222524923511245	0.0151176104302044	0.175925753362873	0.0369140106738601	-0.0321946833579681	-0.0429047024061924	0.0914968889496755	0.0642877257255264	0.0247123996047073	0.0531268980616835	-0.0101360000119632	-0.05508515055245	0.0492691710920741	-0.0531762846663427	0.047864401870162	0.00717641812712067	5
0.0317545429286628	0.0486996517449275	-0.00612535131555955	-0.0503189327591206	0.0380935348879495	-0.0171941016925692	0.0168823373864534	0.0334380990278443	-0.019567119978607	0.0300953495030618	-0.0374143582418701	-0.0194923736644236	0.0282213214492461	0.00664829484086729	-0.0393966153547144	0.0146364850154238	5
-0.0508273806418639	-0.0824329494605592	-0.0106597504185188	-0.0149949739702853	0.00741931555911973	-0.0814491848327153	0.104854424371708	0.047474795029475	0.0255197771985368	-0.0732162243407912	0.0565659999029523	0.180382038588107	0.0360068429498335	0.0720343775109053	-0.0780500510060019	0.060742059896202	5
0.00953210624888604	0.0626386668846901	-0.0492197582949292	-0.0598361418419408	0.0343191728033546	-0.00249636752478849	0.0165148673474074	0.100930967794073	-0.10397778318784	0.0799083103347293	0.0388045233953559	0.0261605676355563	-0.00270370297176226	0.00638782006674603	0.00635247307014481	0.000169340004794988	4
-0.159358895530699	-0.00128898048668063	0.0635942036415906	0.0713301737839286	-0.0733985862903216	-0.0423999375239031	-0.0380052430436756	-0.0607068908325583	-0.00385404238959482	0.203215449766493	-0.0346651764035529	0.0392593674943336	-0.027087173061915	-0.0241630638829274	-0.0125543839434194	-0.0689246258321952	5
-0.0221275398920245	-0.046099025250487	-0.03124081479437	0.0874396999618423	0.000364767848962527	0.153517914446694	0.054607460865562	0.129599890551244	-0.0150384046817482	-0.0797920744438295	-0.0231366737495449	-0.147941699837173	0.136709391092995	0.0810624424530941	0.0778396209168492	0.134745486039546	3
0.127128829142599	0.119467351832249	0.0742839595754171	-0.0513966519434532	-0.0114387782026547	0.661416793274442	0.393372070931518	-0.368070070826818	-0.0896536492530304	0.147299818819298	0.0479889978197423	0.176233589159886	0.0643856167696324	0.0191923625604764	0.0343294636212847	0.129893908850258	5
0.0727302828976508	-0.0391039639373207	0.0362926294329836	0.0148499124556336	-0.0828745854096014	-0.0910643624169362	0.0846241081806212	0.0408221839159902	0.0248628670061203	-0.0517946263586856	-0.0707443025594107	0.0230518404355561	0.0388508572756273	0.0769195469974867	0.0162460575307494	0.0303106397657533	5
-0.0431022876732895	0.061870577559161	-0.0468513672175788	-0.00518609803430496	-0.0644244019934385	-0.0250995080009632	-0.00818976396646601	-0.0423590989710759	-0.0228790303977412	0.0611638449885016	-0.0449613043784827	0.0458966201734428	-0.0435620864257011	0.000835811725935831	-0.077679152599791	-0.0300700795300223	4
-0.0684730460968524	-0.115062854924794	-0.0257751727434196	0.0452614980217034	0.0578866576926562	-0.0437673803697627	-0.0218819212993322	-0.0740867202326851	-0.0184755111331975	0.0610551999882672	0.0526560204427432	0.0331114309394415	0.105986286309025	0.0314192159595283	-0.0291645685566494	0.146369126374376	5
0.0362598745711408	-0.130004568332815	-0.0657413329647659	0.164198031176018	0.0486907484860293	0.0370812695821503	0.100082804743183	0.0592651082109342	-0.147908080890138	-0.0501122177808951	0.0650280260430108	0.117642344693567	-0.0395716148523741	-0.0854312791834597	-0.117911849321397	-0.328604844799931	4
-0.0419490192192062	0.0927502664068896	0.015049508849429	0.0840601860544784	-0.0711274244725612	0.00846853349194147	-0.0412443774119167	-0.0484848595819935	-0.00598618602683881	0.0227016292845554	-0.0191049508179355	-0.0209657575023147	-0.0571513153778537	-0.00713318691614594	-0.0623600240855973	-0.0467236560058251	2
-0.0152521670799822	0.0415921972972963	-0.0532275323325651	0.0180345580124339	-0.11244842297492	-0.0216465739208767	0.0441516784696269	-0.0148339884853116	0.0339874587709601	-0.0245339590908248	-0.0832805268424931	0.012792945862377	0.0114994850902581	0.0179327472606118	0.112136650734523	-0.0322607270134082	1
-0.0670025343236018	-0.123797871920886	0.0933765165123865	0.00348026467478006	-0.0252410036302916	0.0182975850159255	-0.0300087474119359	-0.0210600748477569	-0.0348565855812088	0.115321439479902	-0.0575754641105405	-0.047718439806149	0.0482480348486431	0.0484286218630326	-0.073845503498515	-0.0618232645071358	5
-0.0189783875647803	-0.0182821331335805	0.0275773615249524	-0.0929304861017125	0.0135267948317992	-0.0471756171990724	0.0692952617543346	0.0252414832745297	0.0367722070799334	0.0124794917897159	0.0733678690474046	0.0783155396363913	0.0685392576960136	0.130394872424525	0.0199329564117354	0.0185823658284304	5
0.00029835917439037	0.0435989545647624	-0.00380331113941048	0.104883133736615	0.0131099713844739	-0.0382634297968477	0.0243278224011815	-0.0318103175454543	-0.0130300293728691	-0.0131105254675972	-0.0431716874020913	-0.0710428459704114	0.0309103176561389	-0.022589642228183	0.0374581923906729	0.128936928681542	6
-0.0300474417045148	0.0524880621545668	-0.00230889714802923	0.0632736057530642	0.0472854459993385	0.122341643004073	0.0166231460337005	0.111880010298261	0.116972706601392	-0.111996765934159	-0.0712963549918272	-0.0108600824270273	-0.081919032366799	-0.0427067049373189	-0.0284388492826988	-0.0587099358711243	4
-0.0425096164196805	0.0247656445976287	-0.0143355084078521	-0.0477273724477204	0.0826435526779846	-0.0455666569864924	0.00357195711371082	-0.0791324416470661	0.045956688199342	0.00492278384949708	-0.0872659181458453	-0.00855411045311942	-0.0323520176678321	-0.0793635572563109	-0.0819210297779598	-0.0155144817427105	4
0.0275866028759629	0.0768666913481949	-0.017878394281479	-0.0294076259964966	0.0132614825880316	-0.00788886035613675	0.0236590606512493	0.066099603029377	0.0835674342418868	0.0354925333457017	0.124488125957378	-0.0337395045861472	-0.00109689271208332	-0.0725192312699387	-0.0130989432528856	-0.0622261698599799	3
0.11185954092182	0.0278951748969241	0.153220494328901	-0.029963243457024	-0.019362776232562	-0.00683687343567029	0.0399094922959197	0.127958099626899	0.0264873431240995	0.0784199453123751	0.00603826744851654	-0.0207249523804936	0.00814339563558986	-0.037625781272898	0.0367715890430371	-0.0340726094018036	5
0.0269250894295553	0.0346932200859362	-0.0333131134692942	-0.10482443407665	-0.0339347542898729	0.0393574476549458	0.040271198167458	0.143800998823849	-0.0309214374672034	-0.0250611877745173	0.0105615482451611	-0.0593584288273519	-0.0465329419961562	0.0785045849521738	-0.00490807047525849	0.0357816004536328	5
0.0156939757801073	0.0678946932371654	0.117590538838141	0.0836882850418092	-0.0647202643541071	-0.0502046270495843	-0.0526877276269173	-0.0473689178645023	0.0630193731650016	0.0129761316052071	0.0809817376381795	0.0274576247755335	0.0455346652555691	-0.0609072792452822	0.0277061258771615	0.0217333852121894	4
-0.0894632688791021	0.0103114690311951	-0.0297146123914084	-0.0673459222924705	0.0751939896848705	-0.035321981700198	0.0106104965883873	-0.0351290182565824	0.0159988647888894	-0.0290819871365789	0.0325317906988642	0.0952370253309869	0.0634307779775503	-0.0393241837205138	-0.0179020440234338	0.000297229482839112	4
-0.0149228375844145	0.0756661082232455	-0.0362110906605162	-0.0127184831804596	-0.0163598690332333	-0.0131017320390106	-0.090416337085783	-0.0390526102966783	0.0206486736361757	0.0293118883918234	0.093799682311755	0.0692010283329336	0.01458539694905	0.0164505244069899	-0.00372419994900797	0.00290765423510359	5
0.0642153693276838	-0.0728677464470505	-0.128072144389134	0.014974937360798	-0.00015330038066936	0.0178384632815818	-0.131451602085991	-0.109969192559935	-0.0879844160279852	0.129412786106839	-0.0665784919553244	-0.102788516607589	0.0305527601718522	0.0139761976629597	0.0186804313734829	-0.0365710580194648	5
0.0171106955209839	0.0136211099015416	-0.0156718302887831	-0.0734161690783478	-0.0564679049068682	-0.0477313122521009	-0.00808299100105081	-0.016931414524042	-0.00893662414848695	0.0683294561495244	-0.0341476717582532	0.043366437365322	-0.0504542826760815	0.0540916899550471	-0.0840267980040722	0.00463286749722444	5
0.117247163211273	-0.0307877985069612	0.0768199790549589	-0.00389918233689134	0.065452627397299	-0.0532301229495641	-0.0171324668900141	-0.0860185201072667	-0.103627731878649	-0.0228503549364387	-0.00965311414815633	-0.0869685635652283	-0.0147065797917182	-0.0782009977196969	-0.0583875581072359	0.0882512381832509	5
0.0343950133419444	0.0106148955713661	0.159120252571791	-0.0198966162556343	-0.0377301305783329	-0.0227513464925252	-0.0161806878233917	0.0330750125102107	-0.0293409189194137	0.00166432672875859	-0.0286433548693284	0.0656924972663332	-0.0464905689558336	-0.0796134296737989	-0.0663790939387165	0.0236936804203796	4
0.0259498537679593	0.0485125617798528	0.113333093098195	0.0329427216378842	-0.0545854778006026	-0.0465448771984959	-0.015398572007407	-0.0300751953638299	0.019347954174922	-0.00598054934417711	-0.0300620844947099	0.00450779645496585	-0.0701631728056692	-0.0628847684078362	-0.0912642615534165	0.0198007476403669	4
0.0905125320184863	0.106748680921371	-0.0275271788752878	-0.0577783105842666	0.0071033541725883	0.167480532370465	0.127928693941987	-0.133878834088472	-0.0338608607155551	0.058304207555259	-0.0481702439286779	0.177297601994584	0.0176284322808411	0.040520113577637	-0.0158107303559656	0.0316307070881955	4
0.106168304630749	-0.0765339484475013	0.31917404817071	-0.0417879886789539	-0.0644349580587987	0.0314396497418476	-0.0375921605853624	0.0841604820364816	-0.0510992068682348	0.0727821790573263	-0.00415390990330644	0.110502137522507	-0.0158829626987817	-0.197540123605731	-0.0886918857435377	0.0683590642560826	5
-0.0372565869093584	-0.0815821608394844	-0.0271090288004829	0.0121780311983256	0.0849679409313379	0.155288401835925	-0.0184346760821472	0.165445442932262	0.17784550584643	-0.0471075461571577	-0.141947034203665	0.122742587740293	-0.0421604549133098	0.0207988630209353	-0.0534104604686414	-0.138353727787752	6
-0.0115877575257035	-0.102411553677645	-0.0110109467626319	0.0437850917504416	0.0316633667503265	-0.0516335309260671	0.0406894389151049	-0.00532353187579032	0.0642603985984673	0.0696349690740297	0.0448312966647945	0.129831568741259	0.081280677219159	0.0563590672030243	0.0610951401517196	-0.0341101960659629	3
0.0439449543434516	-0.155727289696574	-0.103297132148803	-0.103741059603262	-0.161922929463473	-0.0413957486508283	0.0911495323246061	0.0639720297746005	-0.0308215457334165	-0.1152599311862	-0.0818519950351758	0.0891311416152382	0.0237301566884573	-0.0586184254401672	0.0684433746650528	-0.024248795353777	5
0.0433985719197591	0.0495053737897588	0.119747901436763	-0.00716308995575844	-0.0428686845176919	-0.0557369000146838	0.0213414395502835	0.00653517386131092	0.0449435738656212	0.00142501357844397	-0.038521667710247	0.0300163910848618	-0.0643609999056193	0.0114941599497552	-0.100625601153674	0.0439643258263628	3
0.105528275651597	-0.0340376114960944	-0.123201219433499	0.128992573502532	0.101526347033274	0.0648312054955632	-0.0737826455487542	0.0728247533945835	-0.0203464537654885	-0.00598578282829599	-0.078491055302933	0.086017253745938	0.00174665833171408	-0.0511307807186004	0.0135282380954911	0.195327420210632	5
-0.0297309382567158	0.0594618332529767	-0.00520704290559802	0.0589292935845044	0.0142113263919312	-0.0469607932226317	0.0200754308082587	-0.0329680495362156	-0.00690657329306377	-0.0544639006585496	0.102065173955275	-0.0256046366820186	0.112940201746717	0.00400426976775865	0.00113643524468928	-0.0210425003998495	5
-0.0364428709547171	0.0701837796927316	-0.0268265577748822	0.0165227651721322	-0.00136306707951097	-0.0201298444403165	0.016438858766012	-0.0131391030041282	0.0372250357948062	0.0364297507074993	-0.0319955680911029	-0.0388486321999994	-0.0333914914696134	0.0200805413619127	-0.0117009623685593	-0.0163439771121623	4
0.0476615360983906	0.0330045194637635	0.0432454881687018	0.0343629035602519	0.0352933953712398	-0.0289895199237434	-0.0194591481247123	-0.0177199542483263	0.00301934133752305	-0.0213647739709529	-0.0819666572207165	0.0012858396207218	0.0435914317742878	0.00929753385434287	0.0196728344991214	-0.00247598467771495	6
0.102418992395909	-0.186101150310463	0.00286624791251961	0.00591933780172737	0.0718208959547329	-0.0760644843020325	0.128494259081368	0.0490261077579729	0.0107912389173335	-0.0409270266151844	0.136741798304912	0.0957879811928988	-0.0167992056103812	-0.0153390606148328	-0.126729661615907	0.0152653920890492	4
0.0730490918704761	0.0623865799588821	0.0307852342736966	-0.0481373646935648	0.0165973166576627	-0.0498291472187834	-0.00441166798991745	0.0349092973331218	-0.0183947006172633	0.0197166708926862	-0.0386534373523552	0.0558729695506199	-0.0162871890617676	0.0366100055395672	-0.0329132341032808	0.00758854969180072	4
-0.0561316636050205	0.0168383707768219	0.0406737641640685	-0.0777811859258644	0.00360936518465887	0.00425231492887476	0.0721559859596458	0.0799927699225347	-0.0204654894310345	-0.061627718133478	-0.00603744351407741	0.0531986888825135	-0.0453035355600669	0.0315872838607459	-0.143939148887313	0.026072027483265	4
0.0747139982726803	0.0031896466013618	0.10964112474018	-0.012374206233196	-0.000235888176762764	-0.0758406802235133	0.0785941845646372	0.0440356251133558	-0.0297526732975001	-0.0844058058522385	-0.0361729498959482	-0.0172589075924344	0.0409982464766346	-0.0437892068604589	-0.0320346035860478	0.0619210078164602	5
-0.0182657782983262	0.0351267882524913	-0.0312499754427317	-0.0449058037152863	0.037531540718679	0.0296068187517135	0.0201504783518665	0.0531260834383585	0.0900274588432327	-0.0496895220121183	0.104524830853591	-0.0436877829740998	0.00401572534338836	0.0286245912615142	-0.00788874150200207	0.0358918301947961	3
0.00357643980199336	-0.112563578740409	0.07221271950887	0.126889168588633	-0.0202133594225617	-0.00617011633728158	0.118956031473508	0.105306025085228	-0.0675368238064396	-0.0483020124404745	0.0235029490161366	0.0501610693513671	0.0136101195243422	0.0184606940493928	-0.112133915927075	-0.0342340608239151	4
0.0192101526681188	0.00461075730824303	-0.043334573087955	-0.0528425398549235	-0.0223666023834025	-0.0614627710673925	0.0113633131799181	-0.0424809817656182	0.0617452156785827	-0.0298587670724602	0.0749798830012514	0.0415046246107804	0.0134396529791087	0.131560005347908	-0.0397606602209783	0.0456541363623231	5
