"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"AGE_GROUP"
0.0487993841047983	0.109450244882394	-0.0431263004318214	0.0459593407897484	-0.0665451365175824	0.0217398372589003	0.00800592875751928	-0.0484709800264607	0.0311951356512244	0.024147586029406	0.051051678660963	0.0109614614820157	-0.0107733378194929	-0.0229795911450786	-0.00633374936747649	-0.0527707391949695	0.0178167800172844	0.0364941895028878	-0.0522424384126111	-0.0278890878590607	0.0013379270539685	-0.00731198286261978	-0.0435661471802495	-0.00552823524349495	0.0238775974223596	0.0439998192376588	-0.0569873905765108	-0.0897914729486723	-0.0277235588059696	0.0373742941967226	-0.0150071590726134	4
-0.0407408506298167	0.0612370236860457	0.0500608997710834	0.027297288240812	0.0617864940098969	0.0838454593878367	0.0321720283810593	-0.013247516459768	0.00419955710410408	-0.00127623848004173	0.026331609390253	0.0179389359143141	0.045009159282555	0.0122200322353346	-0.0558647115269247	0.103819263118504	0.00670162831221194	-0.0210006209288478	-0.00742877764664837	0.00171105567812034	-0.0324933525107586	-0.0565350311054815	-0.00889046400624278	0.0284183189018841	-0.0368175926739059	-0.0156022701734811	-0.00599144288056109	0.0211119719498894	0.00879674533539958	0.000457143427257069	0.0058828105706365	5
-0.069976129798383	0.0259553913981853	-0.0744379333736148	0.0209111101985574	0.0327449834267209	0.0337417675407581	0.00174836892589553	0.0092810032340308	0.0362528864906938	0.00132545094186068	-0.00820940460210956	0.0281711374175991	0.0748385850287255	0.0143394025936753	0.0435660191267151	0.0145352559575831	-0.0269916651505882	0.081350611751702	0.0884648891164913	0.0602933119435813	-0.0336156493532478	-0.0117201460169454	-0.0640770431945144	0.0347607431475881	-0.0415547049329327	-0.0260547714348672	-0.0682439745405492	0.0513851071036643	0.0335871580043535	0.0272557782830995	0.0292182020624933	1
0.0888630567544558	-0.0664126599769766	-0.0178842908718496	0.0148011308470181	0.0608403122388084	0.085082749560111	-0.0221564518169635	0.0374472979653176	-0.0190915649857159	0.00790346471543341	-0.0688426218389932	0.0156933783577272	0.0133198372096756	-0.0699871981002072	0.0135986337124178	0.0226473893981466	-0.0489861408751311	-0.0252850328059788	0.115559873867803	-0.0897435184749755	-0.0488166373530501	-0.00755035744408552	-0.00318411801025078	-0.0215942319892947	-0.0511876207235319	-0.00172076721549264	-0.00598971444180615	-0.0385832324355451	-0.0312514535156291	0.0459580761307995	0.0556390632570054	2
0.0471262594834214	0.0206309638289294	-0.0094242857603241	0.00529742779627118	-0.0250067007314047	-0.0136525915534302	-0.0834064843358865	0.0855305014609942	0.0154834689904273	0.0160746224931175	-0.0772873052966067	0.0112234606190104	0.0635003420771418	0.0140758062442776	0.0169766653161127	-0.0683807495357955	-0.0344192650320613	-0.0203843337236806	-0.0188536875800344	-0.0521958340319923	-0.0330049157529316	-0.0153210256764477	0.0319517698165515	0.0145336641710528	-0.0638703656495669	-0.0327208145277744	0.0611497315597436	-0.0552740700774147	0.00559935557761627	-0.0194996237062319	0.029441005470961	5
0.00180104637464922	-0.0267056286535967	0.0158532314719512	-0.0117190956120606	0.0330315090833583	0.0692302092148185	0.0115008995718204	0.015174548542301	0.0224402515189231	0.00468588625845667	0.00406858555531578	0.06614405131481	0.0746384151200739	-0.0316381716903607	-0.00251548720455878	-0.0180316824405807	0.014300830863953	0.0368519536541423	0.0457364488266469	-0.0605040121035018	-0.0211628078798719	-0.0453166241762866	0.00167550173924883	0.0461318532622326	-0.0332073625145313	-0.0664793195012806	0.0221909944211663	0.0190423899415201	-0.104834662996431	-0.0495121902286308	0.0448388287427592	5
0.010189336391951	0.079207634272441	-0.00429606632770238	-0.03938816054994	-0.00256778656576875	-0.0274276522510168	0.0137072127433162	0.0443286308481525	-0.00967233748061951	0.00710299476891646	0.0150475427619983	0.0736492922863623	-0.0188005500655354	-0.00517898612136543	0.0351588935368984	0.0505388630893284	-0.0164983673759741	0.002233867249154	-0.0427086830571817	-0.0178207557651181	0.0278599566444628	-0.034031099315201	0.0487973102880165	-0.00494614279276841	-0.00956211945337671	0.0203686056902528	0.0162257044164233	-0.0216467131694317	-0.053466133639835	0.0814097286436644	0.0223112330997868	5
0.046353605320723	-0.068007558777896	-0.0150349613930239	-0.0356553429844506	3.80235884492319e-05	0.017089239479202	0.0105886502188516	-0.0417518134321707	0.0764033788624795	0.0535743503541097	-0.0298332444512176	-0.0716824899391514	0.0332852075205622	0.0448274661935606	0.0731389817773935	0.0291758337675697	0.0125652020776058	0.0615168308693575	0.0363968628304251	0.0947922351931378	-0.0177435514117259	-0.0410304781593135	-0.028247590746293	0.108510962927881	-0.0527144591822205	0.00396748135520102	-0.0107260147500562	0.0476356879914391	0.0162594433966857	-0.0471240371340551	0.172147028553191	4
0.00514628905839658	-0.05059457420626	-0.00966248517071159	0.0431213123987628	0.0449048064845391	0.0327226276445542	-0.0463380069001707	0.00281246139423058	0.0225888654193002	-0.00372741645728558	-0.0607479649731933	-0.0187034185038973	-0.0355470727669641	-0.035906115154033	0.00658618974417752	-0.00543215563062249	-0.0079162070794255	0.0349458007719597	-0.0604340567415471	-0.0127776769919662	-0.0420076149872195	-0.0333638172567757	0.00195020618693948	-0.0152326662444542	-0.0567097667459985	0.0015221661898463	-0.0157833771450317	-0.0352381090976513	0.0369981024247601	-0.0208048882741103	0.0791329308692988	2
0.0294653714578842	0.132212691301525	-0.0285166599448309	0.0250840514458326	0.0356662874822317	0.0909971807199579	0.0394120999560832	-0.0212510533242657	0.0220246310035277	-0.0175367309634709	-0.00420569331847043	-0.0572194811879378	-0.0334391488405042	-0.0640832889384824	0.0226425180309123	-0.0149985497696452	-0.070785088067175	0.0119869529302278	0.0212229995600606	0.00175361528983931	0.0135584328516183	-0.00976463059663779	0.0280104405644126	0.0161105390080452	0.0137469686261296	0.0121123416635875	0.0607046876834539	-0.0362857189821578	-0.0136635520304518	0.0517228003445958	-0.0150651325152739	4
-0.0116293529153343	0.0700843373734101	0.076056785703029	0.0107316139350883	0.0655665983631186	0.0766881078250471	-0.0063011921446629	0.00551887458977153	0.0139512289664018	-0.0302772597756829	0.0732877092958649	0.00209079279871782	0.00572439877322017	0.0245343061320407	-0.0182334246545701	0.0567504260173386	-0.0445435414808835	0.0123367103383954	-0.033127381037753	-0.00540878490678551	0.0647353409677566	0.0713030792396842	-0.04526448806129	0.00515542829404722	0.0166134378428043	-0.0132964893242114	-0.0413236947097435	-0.0284190318374212	0.0748079822520246	0.00569641584858652	0.0338900106595095	5
0.0434812889182154	0.0503671564925145	0.0546988921057841	0.00562379296628401	0.0307883540037107	0.0598363414958834	-0.0146336587101059	0.029821630159978	0.00648280303051088	0.00980725282026798	-0.010675685083317	0.0142842485274125	-0.0217165501520266	0.0509661138534569	-0.0194659289143546	0.0181767499013893	-0.0155993893404538	0.0273190863369862	0.0108289224793526	-0.0798014808397255	-0.00730827056393726	0.0224687990401354	-0.012543196744129	-0.00949875325422753	-0.02830130053605	-0.00120279966296766	-0.014915268308199	0.0156232139661913	0.0719931033219166	0.0184323837380071	-0.0432819850192945	5
0.00470504512001156	0.036629247570034	-0.0569494874972266	0.0549215830779285	0.0288363810021226	0.0156333784605624	0.0330460665426111	-0.0179276776592442	-0.00486586744236664	-0.00738029677363461	0.0527657736088164	-0.0723938860780471	-0.0739513826639869	0.0479997307988442	-0.00122879078923493	-0.0209092095581352	0.0208243748246158	-0.0380349337257625	0.0447952480988386	-0.0286908367977208	0.00651049308791679	0.0153855401160265	-0.0698582602992067	0.0182978372621791	0.0103492374450444	-0.0279447918433604	-0.0500490505695902	-0.0605120952113418	-0.0840677242205575	0.00553628850907611	-0.0341212162976668	2
0.0131888209197352	-0.0278066351625651	0.0524256885535796	0.00403570740582699	-0.0729190068335237	0.0125338582453076	-0.0138246467620874	0.0437313301946541	-0.00581400430214921	-0.069264964988787	0.0120834027810835	0.0506281150403574	-0.020731278787828	0.021362032541674	0.0334857688289606	-0.0747105629370218	0.0101518053742078	0.0111777904551457	-0.0407084762818562	-0.076712569145712	0.0107300111682581	0.0385097725522722	-0.000472645603283083	-0.00844552384155499	-0.00335193749353987	-0.0820483189055754	0.0388918666754937	0.00769434162245039	0.0135698781897374	-0.0456312987182425	-0.0364317354623494	2
0.0162799166741995	-0.00123549394484462	-0.058285194908876	-0.0310462390703462	0.0129488482808752	-0.0348365506094073	0.0588858070501525	0.0299626465547112	0.0367968442525308	0.0229031037628512	0.0226992381673887	0.0356571193725374	-0.0192973641370325	0.0412770727902872	0.0168686832058235	-0.0161602817550464	0.0299717587598034	-0.0106609252121719	0.0241433224049747	0.0578233481465017	-0.0142922881532777	-0.0368417677892858	0.0252689354948919	0.0332071558813908	-0.0338371396229991	0.0514287685963535	0.00561835623883225	0.0335618521254162	-0.0281348675990045	-0.0470229625760664	0.0548834099911873	1
-0.0306074135835012	0.0653169440515114	0.0411052188506967	0.0395940879235667	0.026378978099119	0.147272284332999	-0.0515364138629195	-0.0163731440775351	0.057517980695479	-0.000242102379005964	0.0621655473535714	0.0393518242448915	0.00629555087446809	-0.0708389368593306	-0.080339843188988	0.0331112690009394	-0.0185639692497153	-0.0425382026854291	0.0138228552379117	0.0317959010377824	-0.00525524454569792	-0.0541491235708825	0.0197410466346982	0.0046008989542398	-0.0110221468774357	0.014939071470516	-0.0664231044532749	0.0175273648848946	-0.031297802875312	0.0205946736556488	-0.000356939412839319	4
0.0728596370365403	-0.0646739105186506	-0.0485972397245393	-0.164895440750087	-0.0606521431882866	0.00336109197333602	0.029435703587129	-0.0768280549716634	0.0400299645107551	0.0452863448364309	0.0404632524295597	7.62785950598425e-06	-0.0980702253893374	0.0634598998709057	-0.0434128116378792	0.07403799051538	-0.175468071412726	0.101805391179135	0.00134934814388341	0.111937457905147	-0.0433729572352733	-0.00224629843591765	-0.0265188055371153	-0.130542532289591	-0.034726376319525	-0.085097856184069	-0.0312653659161416	-0.0889180804432009	-0.0236533589952189	-0.0426343759345672	-0.0562030299296922	1
0.05030747522698	0.0734380756142618	-0.0915190168679277	0.0479467524219779	-0.0241288503375786	-0.0920426047685636	-0.0148578498047984	-0.0269744130778533	0.0647542529045432	-0.023093260320841	-0.0500466545886318	-0.026211442916881	0.00554168414455571	-0.00466297452075798	0.00425849916447893	-0.0606601704593708	-0.022224310584379	0.0683404005444984	0.0114331709640805	-0.0364914099785711	0.0264586185097658	0.00734200263189552	0.00361718076566351	-0.00450073603322184	0.0407194881907287	0.00427649192330978	-0.00567681484050908	-0.013500799187341	-0.00010321112814643	-0.0489655333820644	0.0254962977689266	3
-0.0748672964331609	-0.0367084688263509	-0.0435778095293841	-0.12691120113663	0.0153325776641493	-0.0110009958404649	-0.00311089535722275	-0.00387068301980283	-0.0192157220043885	0.0103584698265577	0.0668308352857986	0.00384904722286399	0.0549208477665537	0.00483288055350262	-0.0511912001407863	0.0307809972617492	-0.0281613449868436	0.0430222141457909	0.0201835822400165	-0.0161526905527439	-0.0250352485117621	-0.00401186075370757	-0.10031409912547	-0.047078977551933	0.0378970743754586	0.058073185831709	-0.057329630753887	-0.0342389877044827	-0.0300357559934659	-0.0814261908527255	0.0589072277143542	4
0.0181500027632631	-0.0472021921943843	-0.00768047968799968	-0.0535003500555073	0.0241957935187978	-0.0358802630129742	0.0361366395254305	-0.0323572306018954	0.024041831565956	-0.0147824006648881	-0.012720297102101	0.0224696866935992	-0.0488900137832932	0.0835245647037255	0.019056695257489	0.0198871721960352	-0.0522277316294618	0.0441408802544627	-0.00494327169668562	0.0562181416376914	-0.0125532390339618	0.0284865776128322	-0.0889598161852724	-0.0535242875438898	-0.0538273820466495	-0.0886702124101907	-0.0428353904879026	0.0327026110556921	-0.0432523286063908	-0.0127583205736495	-0.0681935008032301	3
-0.0129127444836614	0.0252095180795032	0.0725901532275409	-0.0088287785845643	-0.0253630909449304	-0.00929963561389362	-0.0288130509621685	0.0478267394551338	-0.0316795854814216	0.0894386046046252	-0.0253282000185283	-0.0623845488996181	-0.018751975578939	0.0892455477881971	0.0656961803185674	0.0332849818415674	0.0203656878304773	0.00379340778595302	-0.0555277190927722	0.0607752874163025	-0.00027377156311012	0.0258151157769819	0.028945779240186	0.0481524357022503	-0.0354288929244095	-0.0279118064347037	0.0199022391978978	-0.00433732432246645	-0.00515488933443223	0.0380560923274255	0.0319722842698979	5
0.0241058816815031	0.0722026555825359	0.0455984737110125	-0.0277663102211737	-0.00525347365731135	-0.0590357934498184	-0.0268189404452609	-0.0472247941965413	0.0509769409375102	0.0594636737049279	-0.0853059693862196	0.00578434507618551	-0.0403529898141639	-0.0391368033850674	-0.0182581212033909	-0.0576854165522895	0.0353497531539759	0.0130572079410336	0.0142971633839698	-0.0299565413302243	0.00227133150346451	-0.0495198786973309	0.00881619107215397	0.0186595390804416	-0.0578361620054093	0.0117011567073053	-0.0587462606564606	-0.0748163005002023	0.029696006412171	0.00538404462663297	-0.0214717954517838	2
0.0397879123875771	-0.0266730030732783	0.00633518097559572	0.00865378434262663	0.0490265465510196	0.00981679470143061	0.0574514148515136	-0.0768950252038138	0.0283313530195346	0.0491477676717219	0.0100498500866085	0.0279219961228472	-0.057631425604094	0.0156403799128026	0.0426939848593128	-0.024098098776262	0.0256493035348088	-0.0252827314710138	0.0259108676763314	-0.0543138961256883	-0.0439360083583587	-0.0129071386291963	-0.0900967911634188	0.0235711678086287	0.0314008368227925	0.0201326075784108	-0.0158185492408637	0.0374065590914923	-0.0495321611958162	0.00579269251044797	-0.0230734771892491	5
0.0387974671274311	0.0538025629683277	0.0219071361072069	-0.0387791991833586	-0.0515810390457754	-0.000931694069198648	0.0484905401755956	-0.0139009577404802	0.10436883792888	0.111718379731974	-0.0676091638088018	0.0496706901742191	0.105251379662333	-0.0300773374376714	-0.011123915554474	0.103017250752705	0.0992828397496995	0.0149362145252944	0.0774590967668395	-0.0247217936444026	-0.0572498111664983	-0.0583566909157533	0.0696619108980889	-0.0217794144625245	0.0414622341108987	0.0325100049352682	0.010272898799745	-0.00868109156512237	0.0550217950513856	-0.0412196671623032	0.00120986447582588	5
0.0206559289789151	0.0175874810191529	-0.0813739831584853	-0.0522854510351144	-0.0734159914510068	0.0047329702907103	-0.0516846036037049	0.015985051544963	-0.0312147665834677	-0.0371428045445094	-0.0407533059629943	0.021792792467466	-0.000710679014668703	-0.0317933828386673	-0.0695850319653834	0.0101765393335236	-0.0301931999977477	0.0641449614563599	0.048385543951534	0.00769550755305781	0.0132123986000162	-0.0731209192555925	-0.00645918569983406	-0.0130504261900949	-0.0492353919542056	0.0131348397734447	-0.0156456646742007	-0.0992494463891689	0.0860030639985437	-0.0944390149186634	0.00635947579225221	3
0.0696345841413679	-0.0196838513332975	-0.0481680303065733	-0.0186643300366411	-0.0115039522662268	0.00975999380903196	0.0846230940018755	-0.0229551519258519	0.0121098724650648	0.0383024908157166	0.0559874904957369	0.0247954305342497	-0.00237288825983375	0.0687864233448723	-0.0365067666114548	-0.00562341802969437	-0.0431394377947187	-0.0621510015202181	0.0189173153768041	0.00673494443318706	0.025369422338725	-0.0188030637088897	-0.0637590924869444	0.0372118141212898	-0.0194281396491832	-0.0135815828354121	-0.0227103370965282	-0.0226689644117437	-0.0558175193233362	0.0571270512452883	-0.0307733220882865	5
0.0435084192657611	-0.00588531995650909	-0.0401217216130656	0.0097939085383404	-8.62366481621234e-05	-0.0495625508280796	0.0366379271693519	0.00164752824724579	-0.0216324927145958	0.0351958119634343	0.00781655989648746	0.067772937635842	-0.0483873189136761	0.0170969155136202	-0.0378418553515319	-0.0191297900340502	-0.00945019127717203	-0.0219768309559322	0.0364248804185232	0.082598486413245	-0.0119634704730375	0.0114726131644257	0.0107806569817223	0.0136649562319921	-0.0156086192361258	-0.0244321306620232	0.0151031382452981	0.033977955639789	-0.0375424489770145	-0.0581204541294652	-0.0251538521400036	1
-0.0251252558844018	0.0355212126156712	-0.0555923893367297	-0.00901236840286873	0.000757270841936651	0.00177545645408169	0.0512054095509367	0.0924606481989965	-0.0297896375267865	0.0812701295220715	0.0543722453769513	0.0415163835239388	-0.0674676978741712	0.00139362017875788	-0.0476423777899164	-0.00147550415848844	0.0946456002627234	-0.0068943416245637	0.0130255297163295	0.0606516374502989	-0.032762742064712	0.073699538113468	-0.0253101488937827	-0.0266449372908044	-0.00338382605721979	0.00519903544098269	0.0993395022196861	-0.0743300121506234	-0.00321496961418165	-0.079709156685732	-0.0251843532850068	2
0.0154197382705342	0.0184457478123667	-0.0340114787894834	-0.0109581643779835	0.00548157298891035	-0.0664551852273516	-0.0109173484002523	-0.0408403388425344	-0.0542602303263159	-0.0575015455848476	0.0396336170123317	0.0324069870170966	0.064555638918288	-0.0136265973454781	-0.0146727178469976	0.00211448817239797	-0.0184669963452025	-0.00103539306621555	0.0274605904440708	-0.0116215258940348	-0.00174175064667817	-0.0591586213059329	-0.0388755617656886	0.0158284501916054	0.0286098073899279	0.0172125937554605	-0.0349798754533087	0.0327069319390115	0.0268824565584021	0.0117092622815337	0.0530172669188717	5
-0.0497268823055987	-0.00590515452663511	0.00076241781971123	-0.0370357165801805	-0.00115520034624503	-0.0335628180833069	0.0374094862308706	0.0168000333820542	-0.013321538534671	0.0922622324331461	0.0100450233057698	-0.059689283578212	0.0424723883761054	-0.00101465972763775	0.0613349882121559	-0.0741834267762957	-0.00542735710520037	0.0128387330677354	-0.0722883950694538	-0.070041011654019	-0.0472287380000593	-0.0108545623013694	-0.0563378541728492	0.028779247389445	0.0341401610782994	0.0257758747677852	-0.0115057252070368	-0.0146007479201088	-0.0072552525530357	0.0297557435683086	-0.00817803460285558	6
-0.0183078503654404	-0.0084204200312589	0.0442534975810006	0.0271807264022393	-0.068710667979169	0.00629709361426523	-0.053961856588193	-0.0230853969219756	-0.0104865748385476	0.0734822442389703	0.0221060127781592	-0.0234052660295596	0.1325181414648	0.0639154027897529	0.0620799624221144	0.046312474099953	-0.0100063777212506	0.0417025676110011	-0.0553772153961341	-0.045641284279521	-0.0335885744769048	-0.0242985697944494	-0.0533556025759985	0.0105425408674997	0.0504505130623507	-0.0129339994549662	0.0076279942013079	-0.0297120840988927	-0.011231378636426	-0.0274127938746173	0.0550857754012238	4
-0.00498907387437519	0.0251743626509049	0.0272119247959999	-0.00161386026635922	0.00738245536594014	0.0479244512995857	-0.0556449668803247	-0.00737530158277319	0.056401035280888	0.0499141930642116	-0.0389530803328427	-0.0485706748943226	-0.00195283973253599	-0.0468873854221449	-0.0374500760494758	0.139152826188962	0.00632754101948216	-0.0594050280329797	0.0549531277244567	0.0390040642736856	0.0343490982440829	-0.0396688644033595	0.105375758922346	0.00405147614914353	0.0537996022406509	-0.0643612298829281	-0.0974730669413502	-0.0472075840530337	-0.119334856601109	-0.109456795035916	-0.0711664176713001	4
-0.0520650648854778	-0.000694150794505295	-0.0734964937102167	0.0251651728618962	0.0118453880168318	0.00536400566370413	0.0296944305829746	0.0372108308869826	0.0237118183897055	-0.00839175626817355	-0.0329266801082675	-0.0395488945237431	-0.0295046853502541	0.0371220014137437	-0.0479211840450608	-0.0270921603349286	0.0567237624880182	0.00344357308242671	0.00280098198321832	-0.0326053483183284	0.0478351307204928	0.0831822043102981	-0.020863917189017	0.0839976530805135	-0.00138634195556593	-0.0136097548095864	-0.00150129268063638	0.0257205256323709	0.0339822458109345	-0.046208075001789	0.0358153184761249	3
-0.00496711882003667	-0.0378918426333365	0.00974136523489974	0.0288278063988017	0.058341286890185	0.00102441884645856	-0.0175179894047848	-0.0826283185255307	-0.000633139695076296	-0.021391701418585	-0.00165414010361964	0.0475539483502894	-0.0402263794123956	-0.0170084395914455	-0.116728074536377	0.0350810738579059	0.0138172238123107	0.0534792685156149	-0.123189096976023	0.0228097652895958	-0.0325317199822864	-0.0540544371280673	0.0448550257574782	0.0275748067921951	-0.0729092365412215	0.06132075402886	-0.0412643227548195	0.00405724775441372	0.044987976017083	-0.0676321571535993	0.00540295428995839	4
0.00281983709275338	-0.0105103149643868	0.0493046010925763	0.0508942183050521	0.0662424628479611	0.0261415146353931	0.0492405041584757	-0.00985861020399743	0.00396205144310923	-0.0144906679983013	0.00887347389129267	0.0320001683684564	0.0283086192435819	-0.00458040518895498	-0.0612054755804115	0.0111851110714743	-0.0144146217358565	0.0122898182055782	0.0236497010964241	-0.0386240478693663	0.0124190782259838	0.0225822848037371	0.00672353393517381	-0.0135233040326242	-0.0535063294386548	-0.0172093965242468	0.0611558633250589	0.043151943101342	0.0161500524397164	0.00526405502421728	-0.0192888786447579	5
-0.0419237318704345	-0.000256918034740644	0.00489278898428051	0.0312410716538881	-0.0305899170593826	0.00279685370563041	0.0887730546433736	0.00173512646865414	-0.123597683925224	-0.0290750400835152	-0.0795986873818302	0.0348121063379112	-0.0193253268868373	-0.00732526585388126	-0.00531789653054938	0.035300717407092	0.0158687033312139	-0.0169331641929383	0.000400730995630644	0.0448589580755037	0.0346283339171872	0.0680432429246661	0.0168829780347751	0.0244106997705612	-0.0181382399113371	-0.0155404763021769	-0.0266670304015231	-0.199884050171754	0.139026049841729	-0.00266894620440287	-0.0326272542785849	4
