"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SEX"
0.0242346053980281	0.0532299229888979	0.0201944020855853	0.00963537080956595	0.0119548947229204	-0.0674809621968761	0.0191698264687994	0.0165783566826211	-0.0355001763370095	-0.038543544247557	-0.0275239576443785	0.0586335037654119	-0.102384029351833	-0.0599940590370536	0.0209972168524495	-0.0857482846100689	0.0137677566502239	0.0114936200322216	1
0.0741230229579754	0.0684198741858746	-0.0593616674100526	-0.0435571503763655	-0.0618617765777112	0.00365249441316373	-0.0904978167427153	-0.107884203944324	0.00534714823492097	-0.005789891815733	0.0549848976714623	0.133515367411898	-0.0241404641214039	-0.00350244449550387	-0.0878154190068914	-0.0157086914871689	-0.0538890957452602	-0.066655171767172	1
0.0521465063394816	-0.0291663004241146	-0.0379794539641272	0.0950197186070642	0.0344318778902905	0.00601650892319094	-0.0528631000602997	-0.0162547451816799	0.0590125446292333	0.196213050468113	-0.0212546563477198	0.0302591383735912	0.0767550924214639	-0.144999717843658	0.0623134385039124	0.0766046736172027	0.0218896122504874	-0.0410522666379408	1
-0.0268474110051881	-0.00502809184865225	0.0652542279440668	0.0233347892629541	0.0292795180305145	-0.0167565837644497	0.111102861653902	0.0205463488884428	-0.0347583744547504	0.0288073917823069	-0.000321269343062647	-0.0519639928617355	-0.0300676537952157	-0.0788042041961107	-0.0172823282911932	0.050699876603601	0.0172332682875747	0.0322049535088917	1
0.0417755994108674	0.00326632838741442	0.00436846778405021	-0.0724945015708421	-0.0331680740692487	0.00618188664500326	0.00716282311986037	-0.0836160271781148	-0.132576065462315	0.0545569353992983	0.0632917592341669	0.100509202716266	-0.148510210360237	-0.0148085754923265	-0.00127697756270083	-0.0646449582175487	-0.0301362162204223	-0.0152121770706459	1
-0.0393119774857455	-0.112807238464612	0.000591488014432798	-0.00829688315792716	0.0567604100855124	-0.031221896197996	-0.139018599305645	0.0776475458644516	-0.0182105944474909	0.133210529621591	-0.0378854263388976	0.00220719398741331	-0.039080589824217	-0.0163698432222854	-0.0434578566242388	0.0387554899215661	-0.0369969640696555	-0.0261691366553871	2
-0.0868135432883296	0.034445338031152	0.0648680598248931	0.0898537624039345	0.0439083787462184	-0.072452435088376	0.0796068760275205	0.05772485703456	-0.0319367493529495	0.106344166826313	0.0613503447966392	-0.019707662081893	-0.0283853601754954	-0.0338791930550303	-0.159869118798894	0.159759718956145	-0.0127308857376735	0.0577383935075824	2
0.047804529242876	0.0730658862834286	0.0494555320620284	0.0102017563781928	0.0315594581686287	0.00147814148585425	-0.0910288226733463	-0.064548361656696	0.0633952351180257	0.0385218989971177	0.0233773661349767	0.0135713062164065	0.0393546432602315	-0.00190718847725052	-0.0295063982974469	0.0782959248215863	-0.0750989519931252	-0.0202244162725775	1
-0.0787169417267978	0.0629642305666595	0.0343021091535499	-0.0312107182354327	0.00954624352469153	0.064835823372579	-0.00682763497717871	0.0297314509973148	-0.0252264188902489	0.0968313606964923	0.102567082540583	-0.0328468714474822	0.0325194707199325	-0.0727841175918686	0.0250476893380042	0.0285508289211983	-0.161131044898897	0.01317289030495	2
0.0332700692881618	0.00178946146717132	0.057924736133153	0.0127016960413954	-0.031851330775208	0.058531026458444	0.0668906167528459	0.0477712790654153	0.0546280709648909	0.0530515663313942	0.0640543734919721	0.114647201407818	-0.0805336709369972	-0.0871033532750851	0.0440708215934205	-0.0289855297495955	0.0114487825457271	0.077083726194273	1
-0.188843401722098	-0.0217887412474713	0.0723766832937219	-0.0187554896584056	-0.077112597455181	0.0313674903286287	-0.0409662744826388	0.0379659412394487	-0.0961607468403668	0.00847177070390609	0.0134233537088462	0.137655971018154	-0.0343123539783909	-0.0802325025231553	-0.00722571923196008	0.0682079151523886	-0.0611418774950038	0.0106012956067561	2
0.00524928968929005	0.00474842331419135	0.0931543159655378	-0.0383145775346387	0.0245356488746503	0.0218720521525297	0.0722807239643231	0.00711199812064801	0.048373970796126	-0.0435075235667712	-0.0349716324499213	0.055842012958407	-0.102890011149897	-0.0454985777163957	0.0226259938480141	-0.0478170291584567	0.020998120158856	-0.0350333753756357	2
0.0522810977507617	0.131933914409628	-0.0362656167572527	0.0477339360525987	-0.0624612874687547	-0.125267833049932	0.0111079209447232	0.0866353416822962	-0.0339731994668753	-0.0109295739954111	0.0864098631762195	-0.0203959171339622	-0.0335189691213479	-0.0917601470188501	-0.0371280226279059	-0.0574887947968242	0.0343322641872126	-0.0137675718030832	1
0.0147745400998677	0.00898767099331437	-0.0629362445590625	0.169610209475882	-0.101369537399451	0.111119759103984	0.106310614826024	0.0767825118618239	-0.0211602540504892	0.0239625128538461	0.0949605438456954	-0.0516100849845765	-0.0137802427509503	0.0604123217577511	0.141385145273172	0.0395335036785538	-0.154053970496544	-0.0696268426138473	1
-0.00493481890842594	0.0256889656265895	0.0691783061225869	0.00427293729023409	0.125267895483507	0.0361067886055415	0.0526780575307996	-0.0460935540905026	-0.0529917269103882	0.00100810825533421	0.0112105606448062	-0.0300658249181924	0.0335879600843917	-0.0573328115145856	-0.075299115171148	0.023731745777249	-0.027889804107964	0.0705043270673804	1
0.079000452473857	0.0428305694698336	-0.0361462254055872	-0.0347037325706353	-0.0457840595948369	0.0881058644451906	0.0275497105088928	0.017301218580411	-0.0384730923333475	0.0365602981397804	0.0239341465491177	0.12985800728569	-0.0102474225061307	-0.00701906377861783	0.0128488195894739	-0.0395029105444552	-0.0240255515990359	-0.0212423355613209	2
0.0562713042756183	0.0434969535207842	0.037065473969742	0.0435866572742579	0.0413321850716899	0.0369920466216693	0.0185454912127081	-0.0399331037288979	0.0404452653964017	0.0017805796193258	-0.0456507400937939	0.0502398130766768	0.00981319346313586	0.0299220564500615	0.00656776319686397	-0.0444191158660342	-0.0422275809647029	0.0245446291921904	1
0.0112403776470592	0.0632191047599437	0.0221162050914115	0.0774362653263802	-0.0491768893057248	-0.03567877994663	-0.107229921216847	-0.0154946673319294	0.0337503504714187	-0.0185238272437671	0.00396490586000162	-0.0720978886723582	-0.0617778325019864	0.0682673958939269	-0.0374122829048826	0.0495421194627028	-0.0458400229382703	-0.136541711833265	1
0.0170564989571592	0.0452987912368729	0.0822407606798082	0.0293014239999369	0.00624595432103201	0.0327334691350889	0.0290562217702798	0.0884175570061846	0.0170727878942591	-0.0212868805602691	0.0145571346138197	0.0329693762746375	0.0186378424127741	-0.0224262136816978	0.0119949166579961	-0.0539595579274072	-0.013504113133933	0.0426943854633741	1
0.0407360457803579	0.0887923645495613	0.0350193923734999	0.0374362458956127	-0.0184574123181357	-0.00157278152899091	-0.0931896028741086	0.0487445220820878	0.0839258746990997	0.0290912617701603	-0.0103963380130194	-0.0262987730155483	0.0468904997360548	0.0260952771496208	0.0173686757331226	0.023163824043531	-0.065778071501324	-0.0170604681947489	2
0.0565739939263797	0.0688827080343605	-0.0583094681256286	0.0661978787958486	-0.0177520872288269	-0.0976403646886498	0.0499276952493265	0.0107982405372451	0.0114452085305983	0.12245748286707	-0.0688433878693227	-0.0264931384364143	0.0188209772257927	-0.0849982444865041	-0.0587927060838721	-0.122792294940715	-0.0337326169474385	0.0967068945120233	1
0.0147975775199775	0.0595700940158458	0.0668583866900045	0.026575468250965	0.0679650137643014	0.0220503228792559	-0.0282483625080804	-0.00727286490361913	-0.0166785878159743	0.0293761195729539	0.0342073248290384	0.100976427568461	0.0478001713056066	0.011271382251172	-0.021226749434248	0.087407287344899	-0.109596097643653	0.104896406149332	2
-0.023691518820166	-0.172847742107466	-0.14291393343732	0.010261082858187	0.0707180276950076	-0.0689048131251185	-0.141485719694578	0.0185104905469078	-0.0116403736923656	-0.0434978091550292	0.0192338369063551	0.164004351818639	-0.0560713086214131	0.132230716174208	-0.250355262191519	-0.0862124798162247	-0.0681444235567236	0.0987491415829776	1
-0.0172329495687774	0.075576952571652	0.0399472790084905	-0.007178538994365	0.0299753154735153	-0.0117402998459155	-0.0586373537389642	0.080836533913779	-0.0371897895958926	-0.0161427474264674	0.00761408943429676	0.0196345202537245	0.0476273988834741	-0.00274729995762971	0.031975827418788	0.00604948538316716	-0.0495157283347056	0.0177092764057594	1
-0.0386802783783235	0.0434723707123457	-0.0231284201337851	-0.0208083449535569	-0.00392161877400538	0.0406934793980296	0.0446087479453257	0.0118052152114729	-0.0195002823125243	0.0236778079164008	-0.0711993221742685	0.0564503489562948	0.00119422489392464	0.033933045430025	0.101067863890156	-0.0486089627994368	0.0165412681116362	0.0545526853566395	1
0.0523451288137425	-0.0507673661321865	0.0968272848648591	-0.0171030298264399	-0.0963224502852689	-0.0101616136961604	-0.0766441592785403	0.00957119609941167	-0.0675176849152568	-0.00384922565034245	-0.103242981608802	0.00783668380817073	-0.0289386457272019	0.00665249978211266	0.0196835425121334	0.0381574183833107	0.00614625821608708	0.00545205163971627	1
-0.0135666502280321	0.0590752816028559	0.00642673511849891	-0.0209529904379059	0.0813438174150299	0.0101125544589127	0.0153054308368213	-0.062980844078647	-0.0919293968720327	0.0601077032073912	0.145594662255649	0.0197175512769074	0.0326036081179205	0.0420385675326083	0.0330558214252633	-0.0504545296338716	-0.00570266496155287	0.109103802431406	1
0.00939306635837881	-0.0714198083933645	0.0260775293575147	-0.0327523390245279	0.108349898676051	-0.0700996296394069	-0.0267582478154221	0.0689252509222265	0.0235030877550476	0.167763321191127	-0.100654453890734	-0.0343705882791907	-0.0333543348925625	-0.14193674681065	0.0601593000678708	0.0412906830435076	-0.105470370736912	-0.0341933152717284	1
-0.0113177425686217	0.0392861150982661	0.0726904975418779	0.00827796459724187	0.0380109082778587	0.000574461953623289	-0.0456136325681343	-0.0372501781703981	-0.062517265979931	0.0340286670790727	0.0143139403255236	-0.00539606570793099	-0.0477872410366386	0.0582792583852644	-0.00879167130288825	0.00342694801945793	-0.00440108547568452	-0.0612218007621816	1
0.0309770980736362	0.0291787537817413	0.0628382473842778	-0.00257799614056036	-0.0138539913850603	0.0343263827260927	0.0373967940557752	0.0499645034860219	0.0744135979503882	-0.0278170233357042	-0.0682102215390431	0.0615452548965399	-0.0423003268431867	0.0310913690963733	-0.0227155822781027	-0.0854848355936825	-0.022587333908243	-0.0284661933158705	1
0.0175385234289118	0.057123123370797	0.074862337040438	0.0129249217796366	0.112211277273439	0.000968578764372947	-0.0298366622250714	0.00619082591990546	-0.0229047920883219	0.0159801326396342	-0.0426688920944912	0.0582001487147687	0.0544448926657413	0.0946263776737682	-0.0120931306510444	0.111605903453308	-0.0237703881731724	0.0922023764538255	1
0.0393227123986555	-0.128971498096709	0.0942683134218611	-0.0330206806214931	-0.0293482565567182	0.0760161856630678	-0.0602909330573852	-0.158429209618735	0.213172511342686	0.043286164218502	-0.0431581805894731	0.00447086035551446	-0.0520240094679215	-0.147452970902325	-0.0493678079428704	-0.0189070464011887	0.0342491553481161	-0.0550456739010708	2
0.021131097064736	-0.0775216889701621	0.0105757010271878	0.0968793800546743	-0.0580049133488513	-0.154965185674335	0.182255670320912	-0.154173283672008	-0.124575283340788	0.0510126691555906	-0.114595515225015	0.0716587942985571	0.0071779810773059	0.0142978321204086	-0.0512290312452416	0.0399621047574553	0.00224861860812851	-0.109218844733253	1
-0.00843401315151941	-5.12382056084e-05	0.0424247753940508	0.0106030630277482	0.0740438833028425	0.101237233575077	0.0313764912010801	0.000453952265448659	0.0464235569866801	-0.0910077333609066	-0.00411736094827319	-0.00501508702204861	0.0519155564471833	-0.0370680243709321	-0.0496935478255685	0.0115537735867769	0.0355350850395121	-0.0316512796596948	1
0.0532476469617248	0.0725046774422102	-0.00104224728710692	0.0927832015225676	-0.00373602630105208	-0.0530057981332919	-0.146842317175768	-0.0625786054280736	0.0242301281847095	-0.0136415757000657	-0.0458043757413341	0.00420361774038882	-0.077520182110208	-0.105310294228024	0.0327495990024642	-0.0142479503293219	-0.108570622242949	-0.0989355961890059	1
0.00832705075212823	-0.00964926069016651	0.0192553377014678	-0.0264507788027411	-0.0247540145014281	-0.151943138826187	0.0896550540589543	0.130892842014143	-0.00633365582082015	-0.0515031879765603	-0.0312481846269972	0.0769918043644506	-0.103877786640544	0.0180134527180209	-0.0301599563296192	0.0491667971183548	0.017332371874427	-0.0799068263818847	2
0.039652237142247	0.0399985710861197	0.0101509695574688	0.0329431044279878	0.085092147755401	0.0248005706796253	0.000646713919845616	-0.0603409352801787	-0.0380657437863446	-0.0444110713241595	-0.0202854349742806	0.0107845864504691	0.0648582733600073	0.0332099007475896	-0.0121573678384066	0.0386080223307422	0.0112321339082077	0.0514421051131563	1
0.0372176322166646	-0.0251667071638563	0.00412054782562672	0.0414616915990663	0.0857418489541357	0.073774460235616	0.0458181857418718	0.0538265396399115	-0.0824162083230729	0.00391954401177517	0.0414036882694478	-0.033428119423447	0.0807898378572705	-0.0244789874074977	-0.0506640176987806	0.0258390087445404	0.0167161875788032	-0.010863230577218	1
0.00831004180252804	-0.165230528611233	0.0558196983669415	0.0455366468043505	-0.0213259841927272	-0.180974516077484	0.140101164964845	-0.265209932490062	-4.76447637509348e-05	-0.0919481372045629	-0.0848527771986256	0.219240905578898	0.238331506498656	-0.0678686855720495	0.0757701805309108	-0.0221917832773925	-0.143504777737986	-0.0247950969319234	2
0.0314808795977924	-0.00145328337169359	0.111874922366684	-0.0314767737315688	0.0461957841910584	-0.0118847279004714	0.0447432966200753	-0.00319892637364768	0.0166038238313595	-0.0234450773808884	0.0251214368836455	0.0841349724739051	0.00667912741971936	0.0037864369493592	-0.0636773012856324	-0.0775900144215901	0.028851357541591	0.0108951059075196	1
-0.0273433250782759	-0.0834321914464271	0.0187644766627524	0.104205878592081	-0.015618746573699	0.0491824747411383	0.0037189776332888	0.0979064182749484	0.104115503333243	0.109599981101631	-0.0561895627848207	-0.0504896364503886	0.0805333297496846	-0.14624228678785	0.0277006532388686	0.0318703354398109	0.157075875631384	-0.113355092491989	1
0.0633836737013809	-0.0147605781286657	0.0434016077486185	-0.00937700288274282	0.0277315275690009	-0.0189212017405826	0.0458068586741451	-0.184233251340963	0.061554695403671	-0.0192555037717314	-0.0315374713960426	0.0760203950181478	-0.180360725107045	-0.112748748586958	-0.0623680920706465	-0.0911134139387632	0.0267081394354858	-0.00478791238533137	1
-0.0339649238211534	0.0565701115889484	0.0643886628299943	0.0529703413851583	0.0374089564008909	-0.0621904188320908	0.091796854253594	-0.0705100055830023	0.0292565148883758	0.0221333308951538	-0.0671519518655029	-0.0383724142634352	-0.0828148087822961	0.0588440755216384	0.0140230236156801	-0.00941673472615432	0.0463346780701561	0.038467713499481	1
-0.028003346126033	0.00131125021756732	-0.0417873959009853	-0.00222106341605479	0.0133282120225633	-0.102262730839337	0.0645440760222178	-0.0355108729278164	0.0385849228747729	0.115359279112949	-0.0133901525223403	-0.0594013872089913	-0.0523604029911486	-0.0134691110265441	-0.0708773174659025	0.00778044989815561	0.0119950325071902	-0.0503400095413278	1
-0.127267331866768	-0.00295116956771089	-0.0628472873682121	0.0755306056351298	-0.07410210031704	-0.134707807342235	0.0833510408010949	-0.207029331860134	0.0737898118739717	0.0323404191932529	-0.0141423819242816	0.142222078116	-0.062108010827376	0.0318073642041246	0.0750667175114877	0.126303835338638	0.0137902271268508	-0.0401290225252413	1
0.0485488529080406	0.0328970199943544	-0.014232092903138	0.00612288680931843	0.00149285221186905	-0.0337380961872748	-0.0347445397491235	0.0109787264805663	-0.111704055122072	0.00959484693000204	-0.0215025220394681	0.00761611666323335	-0.0260779397590757	-0.0958837390017213	-0.00567091805827872	0.0289473608087118	-0.0297474526958403	0.00517107639195622	2
-0.0309485872512289	0.00492919294604381	0.00972627207731758	0.0167964734828007	0.149101497542183	-0.00732906559706304	-0.00995096537747099	-0.0136276075834114	0.0522639710563382	0.0145136716814436	-0.0458794290307053	-0.0495451760657948	0.0574102632950076	-0.0314280925739072	-0.105774869187969	0.012991464910701	0.00460199298162536	0.00448067160192351	1
0.0413285058361865	0.0773681157106856	-0.0952567293551053	0.03146439819865	0.049983408708301	-0.0315366896679879	-0.0325327088825943	-0.046684969045038	-0.0726589312254636	-0.0347665675791821	-0.0122419393006446	0.00529523056771181	-0.00545606733706346	-0.016071482738587	-0.102066210445376	-0.0515211872270284	0.0183493208483944	-0.0679711477828391	2
0.0244590661267618	0.0736288634700347	-0.0640397650193893	0.161333370900554	-0.0930584544263995	-0.188288974506383	0.229341301806421	-0.047775163635035	-0.00833108614794696	0.01135288627826	0.0131199034233789	-0.11223026743402	-0.137928107605768	0.0715215092587557	-0.0660206909890387	-0.0724262726920432	0.00120552211354113	0.0187704832095477	2
0.0375029750068033	0.0651353323501957	0.0269818710947191	0.0503060836890209	-0.0643964544117215	-0.0313100468032494	-0.0123189259359172	0.0821796533913966	-0.0164708428298463	0.0505885958449657	0.0477171750535606	0.00027175160083759	0.0113633925658909	-0.0300787173581119	-0.0941838102724163	0.0779621661837163	-0.0998019701145192	0.00707369991005936	1
0.0451437860721162	-0.106058450385804	-0.0609691137526521	-0.00900575086229914	0.0238333609096147	0.0258161669037601	-0.0676064036638711	-0.0225245749479506	-0.020342947279123	-0.00983182058341235	-0.0146120891899312	-0.0244640642735852	0.0187043686566287	-0.0913049456283849	-0.0965095734203574	-0.120746466794513	0.132352412595056	0.0213794259178801	1
0.0769949590788292	0.0596881515830699	-0.0766070391171856	-0.101655437180032	-0.117797535200034	-0.00130873182479303	0.00961887246704446	-0.072714364114741	0.0496568760625137	0.0592012836836409	0.0568397917833207	0.0115480589472842	-0.00011631643574355	0.0410534280494715	-0.0702035304267169	0.0293050468175888	0.00775658479679379	-0.0539005127643589	1
0.0300609464977637	-0.0163168352414951	0.0273199398767495	-0.0950831484392863	0.0866928526477572	-0.00731998538525447	0.0366385059544426	-0.0184417968428924	0.00822136107232882	0.0477726960038511	-0.0954105952440984	-0.0791294444792168	0.0726383872547348	-0.0550939049338187	0.0807988656988432	-0.036400807324313	-0.0678086586692525	-0.113839090785168	2
-0.012346048207848	0.00575387135854682	0.101035570764608	-0.0457247764905474	0.0185959223907567	0.109416077850021	0.0467746554397107	0.0600490805128347	0.0107122384696485	0.0334305255877815	0.0485962529969023	-0.0169149369758128	-0.00825250610037514	0.0382866335235867	0.0696546793899072	-0.00498615093720258	0.00468527822487506	-0.0170710880516017	1
0.0161859404498589	0.0447367589612908	-0.0422586451652699	0.0197152868647816	0.00731777996591032	-0.0143025349919565	0.00644058763439365	-0.0150019427210135	-0.0640416427318517	0.0899453786937557	0.0767944934420184	0.00446872295244461	-0.0213959408780443	-0.0770114150391212	-0.0156570331177039	-0.0782284655661306	0.098984462029355	-0.0115854457280326	1
0.0597365658745398	0.00522558085081747	0.0986648301753047	0.00605137815142262	-0.00812273328493794	0.0414658526792555	0.0195593454617793	0.0601434295848243	-0.0176298505547196	0.000164744766994516	-0.0813979777412372	0.0527659429437581	0.0282368798091412	0.0132259095055491	0.0396069342994172	-0.00993343974397493	-0.0415772639794058	0.0297892056356567	1
-0.0729997108733026	0.0487892167907065	0.0229908633404178	-0.0193397713365166	-0.0443643005004042	0.0484627980566482	-0.0049676244413248	-0.0446053659056377	0.0668934026986955	-0.000735520337723252	0.139150632014031	-0.0211827328529172	-0.23947075186323	-0.205534563883213	-0.0410854360932561	0.0277300889158908	-0.13713738946213	0.12133962073879	1
0.0537065643197883	0.0956724210765476	-0.0488801951242998	-0.00378649912732219	-0.102588188380837	0.0252651715252737	-0.0570561366375008	0.0639457292426904	0.0346918878990506	-0.000878512345722621	0.0132976086810363	0.0752919843959581	0.0515019576727998	-0.0209499277070623	-0.0307726351290168	-0.0811009548398737	-0.0984099491338163	-0.00267473272218713	1
-0.0305043352030559	0.0281300834036326	-0.0554858365803475	-0.0384668562736151	0.0156735249760552	-0.0781757931568988	-0.0633446326428325	0.00667187574876468	-0.0103275012032711	0.0442446061512896	0.0499054440286349	0.00276874830731542	-0.0725771482681242	-0.0689680562172034	0.166091713589549	-0.0582401259881085	0.0815250477403363	-0.0881140946040628	1
0.0238275885321189	0.0228561466886157	0.0297455532202042	0.029438413263038	0.0110746486446287	0.107220962751097	0.0721629623900574	-0.0101109858562153	-0.0704529543607669	0.0135553571958857	0.00907872041956499	-0.00317133157849883	0.0344720705974296	0.0337952810894653	0.0746732654065987	-0.0373777633851857	-0.04911350708645	-0.0498353329582096	1
0.0254752365859372	0.0649727244781837	0.0110738675984768	0.013655195580864	0.017270278109454	-0.0439329587015293	-0.101739683418143	0.0566880016948187	-0.0706996114115806	-0.0189128960291478	-0.00568373589460019	0.0076812546456423	-0.0481465123724106	0.0395958916112944	0.0120886195437645	0.100202484174762	0.00798572569596143	-0.0747643912776362	1
0.0670747189772461	0.0375296261659417	-0.00972515294214708	-0.00993189594969238	-0.0468788784783784	0.0461003494925373	0.0304345573046991	0.0365171786540008	-0.104905261463365	0.0331269894563667	0.0470466356321279	0.0451327958133798	-0.0693090449921223	-0.0479149166916215	-0.0163358113731443	-0.0401026747039519	-0.081153688947904	0.042525756090224	1
0.0214744692244773	-0.0577283686307359	-0.0620725569728513	0.0838842072223675	0.00436706536404505	0.0266466613094341	-0.14725917639736	-0.0162755517508165	-0.0391569461624866	0.092835671070963	-0.00964994043780242	-0.0224553348072229	0.0303200409446701	-0.0506754634033784	-0.0499267056287532	-0.0407612788086859	0.0279147926846533	-0.0980968445888711	2
-0.00457935923884806	0.079228816684785	-0.0528826626494279	0.00248540658223593	0.0260480899936449	0.00296442023680286	0.00273369418624917	-0.0444088674111355	-0.0888665253496032	0.0169197308979533	0.0169723570225788	0.0679697191771413	-0.0519443489272573	-0.0782316049525314	-0.00358834852237287	0.00891764134318089	-0.0719073670923747	0.0877611709513775	2
0.0334910532952547	-0.0694824430110768	0.082007468581609	-0.0299653227770189	-0.043386762593734	-0.00613798386807986	-0.0534873795836337	-0.0594354363055427	0.00486113792787663	-0.0531511280020979	-0.0411207000694188	-0.0418243207164787	0.00878512630547124	0.0784837832073175	0.0790862754620905	0.0738763502252483	-0.0421693106898397	0.0541110033976435	1
0.0147177646487772	-0.0673054459006537	0.0527018349993393	-0.0530103335845372	0.0670932837617778	0.0328947833607808	0.071427133949509	0.0208651183680263	-0.109922302516334	-0.00762195703078122	0.0201474370988908	-0.0457639556776817	0.04965265197304	-0.0404970064087012	-0.0491077406901158	-0.00425200620696417	-0.0555641259353907	-0.112263747440797	1
-0.00596070565832456	-0.151743719476178	-0.106397462701561	-0.0188000384506025	0.0817637848248481	-0.00320953480496026	-0.0500737991359769	0.229636373611774	0.157482367100422	0.164059598274264	0.040423642574614	0.122271250370802	-0.174903672801178	0.111206416876007	-0.100794366282729	-0.0497329344140706	-0.152518485355298	0.0823739926893284	1
0.0735527021310991	0.00736502036669851	0.0542447692174199	-0.0471537276720015	-0.022259161492545	0.0392860319047158	0.0440866193998528	0.0692699831575466	-0.0359961143247649	0.0255748865185731	-0.000325869600980378	0.0900870738799364	0.0834337937310602	0.00224068067908925	0.00307081061833713	-0.106984165351835	-0.00653079941639315	0.00566006785691888	2
-0.0937500692520938	0.121205708801073	-0.0039396724005294	0.0232133671352573	0.0546126790479993	-0.0189421159792655	-0.0426272240222362	0.0382737214123633	0.0128712165785565	-0.0157926883442968	0.0350231635739979	-0.0379673592456335	-0.0188042717292635	0.0117475238810091	-0.000329348879707404	0.0482781130051295	-0.0199178274732223	-0.0536361436034191	1
0.0498551468628649	0.0074965930298938	0.0672932611977464	-0.0207172681935741	0.0225200498935139	-0.0114680035724636	0.0431862385670278	-0.0680881691901038	0.0195993321403058	-0.00143558924923027	-0.0168336937147669	0.0264604760649118	-0.0127638166842665	0.0788398296817318	-0.00953972532298981	-0.0539569893919746	0.0167414655057034	-0.0328069198569651	1
-0.0638330909528834	0.0830474704286624	-0.034119079278292	-0.0189602666414215	0.0612765632433826	0.0203130424377243	0.00983044711512826	-0.0295691369224501	-0.0762898466143053	0.046129903379461	0.0183255906823135	-0.00634211981724192	-0.011956178688689	0.0544038717151616	0.0455274035313516	-0.0370935861473478	-0.0497080616155347	-0.103504135307157	1
