"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"AGE_GROUP"
0.0312768941835253	0.0147622640566239	-0.116369458490855	0.00136939319128537	0.00217123189696925	-0.0384919619504422	0.00071699981040354	-0.00544472450646843	0.0265533626749113	-0.0129686032468814	0.0331255046879774	-0.0391935752074496	0.0361696712275862	-0.0927727446096821	-0.027351987894137	0.0489812635151991	5
-0.0267966343191706	0.055857343299032	0.0242328659098765	-0.0360633794990196	-0.0117914177711406	-0.0262674860405759	0.0159333334207693	0.00240263231600708	-0.0722729153823003	0.0339290495140306	-0.0101886735402802	-0.0187944671300132	0.00959418249361498	-0.026545949639016	-0.006394467445428	-0.00992702910210606	5
0.00523203530211835	0.041748120932889	0.0348483089501558	0.0337373467267598	0.00541209075903553	0.00850519637640801	-0.0952536694855293	-0.011455567027692	0.00197082532257419	-0.0428622933780379	-0.0402220376206513	-0.075728940066119	0.0157160549008524	0.00483860459107453	0.0082497470941402	-0.00660049912149029	5
-0.0208427792798181	-0.0553169497281697	-0.090199049233124	0.00395545377636328	0.0234252380207593	-0.0137151729752287	-0.000153668915721871	-0.00874277726747768	-0.0530418017658278	0.0545459156879105	0.0375710631381462	0.0367318900647826	0.0320243995049467	-0.0400902681867782	0.0231511798419224	0.0358614170965824	4
-0.0406943299513502	0.065849160408866	0.0250729703549344	0.00365098413390661	0.0170909647048129	-0.0685344493380654	-0.00114700098833018	0.0173342767919076	-0.00142414620588011	-0.0636222328658455	0.0172498347576227	0.0296260230525054	-0.0397273396591033	0.0443037268203073	0.0128397285942319	0.00897450265572135	4
-0.0185013901477801	0.0367196368054871	0.0483987557240332	0.00945552913184602	0.0123011848678127	0.0150973199823866	-0.0544328818801169	0.0253690245837281	-0.0143324475382136	0.0409318657543388	0.0292666586622352	-0.0887653663765525	0.0656186322039524	-0.0105664935088507	0.0418768467220278	-0.125640920921245	5
0.021231246026464	0.0651682726513799	-0.0709632630185191	-0.00515317005621724	0.0037035296922623	0.00649668457969549	0.0620625715974907	-0.0504424670240918	0.0199025046559755	0.0062976977775997	-0.0389935872245724	0.0767049228499243	-0.0121346749259624	0.00895520667571165	0.0470441129756092	0.0654358789397328	4
0.0294437189612481	-0.065724552392531	0.126716227876119	0.0658088305739645	0.088457252073726	0.0164435200552979	-0.0650340639367347	0.040279245556255	-0.0577180999304188	-0.0235186079536415	-0.058165124171411	-0.0599332045120561	-0.00812953665104375	-0.0216090749494625	-0.024588408103957	0.120212616003097	1
0.0056485849865824	-0.00396991268114289	-0.0370964562520091	-0.0296152134004133	-0.0574329779010607	0.053359819231343	-0.111408218341765	0.0118215721929835	-0.0902355894587684	-0.164766938996726	0.0135775665830212	-0.0336371784902848	-0.0137539929213066	0.0669328609362907	-0.106275444890776	-0.0320770437630709	5
-0.00709065387750834	-0.0683730105173349	-0.0361660675942662	-0.0304226632951292	0.0505579092519486	-0.0845429864425103	-0.0270300324257431	0.0403074207815546	-0.0566479773152451	-0.0619216006423075	-0.0279748491313507	-0.0195049921007092	0.0123855519253763	0.0222231213118366	0.036275386886705	-0.0520843494433498	5
-0.0409033701193013	-0.0691707917403416	-0.030503735787997	-0.0245128555829619	0.0667979937032651	0.0195007996556455	-0.0825818742037774	0.00973489703714624	-0.107932007756535	0.00559675758423961	-0.00821161758729233	0.0482002098173847	-0.0255182837692047	0.0507873179411942	0.0666628800234759	0.0288484150321651	5
0.0285685815094837	0.0250732019200575	0.0519426578295288	0.0603325513747996	0.0463937328125082	0.00223944990289042	-0.110639759051692	-0.0283412579736316	-0.0500879971547646	-0.0872252761429606	0.0154921503047772	-0.00407526177844639	0.0338669130827095	-0.000913827077124452	-0.00530640779293446	0.0167732226793201	4
