"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"AGE_GROUP"
0.0153804456312211	-0.0745770689052614	-0.0149253244638724	0.0141259349727074	-0.0134909185724618	0.0184007043686141	-0.0136650116468196	0.0556227906444072	-0.0160529618149865	0.0396111789121762	-0.0328372545083002	0.0148175004378193	-0.0637149487544147	0.0293629093206399	-0.0533498692902269	0.00080991749395096	-0.0749381678791051	0.0262769048742901	-0.00340829178450683	0.0314657813823132	-0.0200970147273728	0.000418435840244433	4
0.049856618284196	-0.0494300525336436	-0.0249827570182712	-0.0207666024509705	0.00123307521036903	-0.0399207205627759	0.0149678924241738	0.0493510142053722	0.0202754116072518	-0.0280185805805999	-0.026660225990926	-0.00650494527874045	-0.0269115505460046	-0.0293068978021829	-0.0172513013199305	-0.00837728828190195	0.0208096968645156	0.0561027243177819	-0.0428629135864187	0.00380407371809351	0.0490721332440077	0.0343124570921939	5
0.0211944727757929	-0.0549338804884104	-0.0539152707777279	-0.0333401533995073	0.0204856199555656	0.0168548482948585	0.000462648989259323	0.00753115144205957	0.117639959493625	-0.0318351997813828	-0.059424819885033	0.0153214192708835	0.0070060107990791	-0.0161632042417554	-0.0374750428817586	-0.0446500589211261	0.0264188344637877	0.00344113995910261	-0.0373442906525883	-0.0669264815577384	0.0273341965843504	0.0619875685508436	5
-0.000761174400085624	-0.0374986858319404	0.138659036205652	-0.0608104368025492	-0.0873519153879052	0.0802179932857308	-0.0308148544101082	-0.0320638633373781	-0.0204794174363829	-0.0115996340980309	0.10638800542841	0.0148850170458324	0.117133545431025	-0.0435942114377752	-0.0931861762136075	0.0675573886156677	0.0136603123968069	0.105385587829766	0.109229411700117	-0.0268939901242266	-0.113161649735037	0.122306095788309	5
0.00635459346311184	-0.0269233432921582	0.0300558849355465	0.0638107293018066	0.0144813875202938	-0.0724242840166359	0.0234998891467952	-0.00666069079443549	0.0275558011664357	0.00346858760170812	0.125843983717102	-0.0929697859832761	0.0132677768205983	0.0160422227371489	0.0289398650839934	0.0189058086470056	0.071437096661349	-0.0198918457171434	-0.0877510749150079	0.0327132131041371	-0.00456562882938052	0.0465993766788031	4
0.0402535896674347	-0.0538859670075524	-0.0389187633588635	0.00884526362272986	0.0155865339695125	0.0432656046326687	-0.00625690302049497	-0.0186124844888952	0.0711089083819118	-0.0278102222801159	-0.00627396982098392	0.0907935444559564	-0.0460765681843319	0.00362654934003334	-0.058441863453958	0.0074913616583057	0.00323279215906668	0.0745148805786688	0.0253300879948507	-0.0317349563801135	-0.0021864176193804	-0.0388663155588519	5
0.0288303992078605	-0.00481165632985293	-0.0391543687098301	0.000335725093420558	0.0391556592134873	0.0139123541776879	0.0562220108035109	-0.0126740620831636	-0.0483282709223761	-0.0487917315346592	-0.0633480308089812	0.0427072957248352	-0.0851107941221161	-0.0703256013504613	-0.0532872742434302	-0.00953986153399954	-0.0449877883650298	-0.0728084845446577	-0.0440813974052483	0.0321824389928747	0.0467881238800244	0.0407592497199547	2
0.16151643502452	0.0607239058311096	0.0768428443485867	0.0178636159788698	-0.0380287002311499	0.0148983673666465	-0.0172639110723035	-0.0420340326036621	0.0371891046212425	0.0317903496462219	-0.00735347719870304	-0.0613148672584742	-0.0108177410884353	0.00410423454946415	-0.0955011407606239	0.00310592315488245	0.0431553941857816	0.026275134780291	-0.0666238301146398	0.020534260951874	0.0435607772546436	-0.0120319889622977	5
0.0444599924460677	0.0116712039671186	-0.0443541910317357	0.0203718064189163	-0.0153731004747771	-0.0177560743500875	-0.0987104500411646	-0.0644766245741745	-0.0289337061785847	-0.102036854112489	-0.113102283265233	0.0124739881546482	-0.0187686110903739	-0.0153997918963407	-0.0570231974854903	-0.0183712891373248	-0.00665199603711622	0.0161105232416942	0.00445367867313686	-0.00839764687530055	0.050414358444575	0.0194617183830321	4
-0.0024722326912854	-0.0659476227408109	-0.0167058991959656	-0.0788172736291212	-0.00436288642091232	0.00935188613249921	0.00515867247808585	0.0458004385155279	-0.0330733698764212	-0.00583019817035177	-0.00619170157137625	-0.087522731517433	-0.00235129763774805	0.0016408924332061	-0.0322443976151066	-0.0438962685174634	-0.0486394782865701	-0.0101756752349553	-0.0321574295201075	-0.0168180076685574	-0.0778429428263489	0.0559362207898119	2
