"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"AGE_GROUP"
-0.141122410455608	-0.0393848025188756	0.00257734679324679	0.0227552441679525	0.120276784984609	-0.00198395420526237	0.0211738457623652	0.0300967390548535	0.0112017917699195	-0.0233586103219193	-0.0274518102855948	0.0114791895136283	0.0333459633355729	-0.0668251525892232	0.0464923863546158	-0.0092696826760907	0.0138388219196803	0.0823593953138315	0.0965929009332277	2
-0.0490127231504416	-0.00488589187251886	-0.00574677023108467	0.0219551213516236	-0.0329042439656033	-0.077604746760962	0.0316272322879119	-0.0847373947752217	-0.0324505151092994	0.0421856430083158	-0.0133473814717152	-0.0766486275361004	0.0454069168336919	0.0450739462363113	0.0367055686872044	-0.0272827322478734	-0.00440945691447842	0.0015218647316238	0.089139857461018	4
-0.0360704880694563	0.0370477419205818	0.00813306316025045	-0.060947426337916	-0.0465891961974453	-0.00269444483676587	-0.0525816333496085	0.0790191358328771	0.0280449989852916	-0.0251880841056722	0.00269280936173181	-0.00157544362492132	0.0577427053205282	-0.0922040983118041	0.0753638348283563	0.0710045789952835	-0.0845621484854901	0.003324080422489	-0.00839023779084504	5
0.00945872709858236	-0.0564336095249118	-0.054299071218269	0.0548363058903443	0.0578926121228464	-0.0549463988209257	0.0465149791871325	0.0893884629578982	-0.16162048597242	0.00694448473866272	0.0230265516756591	0.0354867798338736	0.0495985687828835	0.119755499713577	0.109130003703579	0.0571679090997699	-0.0636707074615643	-0.0496421078907717	-0.0350795494704432	5
-0.00231637798643624	-0.0378311530882391	0.0307300687803812	0.0143461092801204	-0.0982959972240327	-0.0425275734329092	-0.0728883506601742	-0.10675365641893	0.0394208704348236	-0.0435974425484733	0.00259078074522316	-0.0864510712119617	0.165353756573702	0.0558071358786076	-0.0280642330914405	-0.037521733698707	0.00150853667547729	-0.0711562626505322	-0.0131902163864933	5
0.0455385167156225	0.0201769562166725	0.0452438487732369	-0.00369912006491481	-0.11404753558926	0.0280762596591014	-0.0337917678833877	0.0523344717570475	0.00157436757354601	-0.0772439315922936	0.0551740882601091	0.0285674755278311	0.0459842327902358	0.0157898982702241	0.0269746656626495	0.0490470661884375	-0.0219874858258499	-0.177078854011938	-0.0701167730546639	2
-0.0340804478382224	0.0416152516159304	0.0362814830465119	-0.0754873460720971	-0.0758986337350783	0.0495444264876264	-0.0278348194906421	-0.0132114904438237	0.0244025009102801	0.00898358895135998	-0.0938966956855398	-0.0531960512940699	0.0448250659583343	-0.0615939290263676	-0.00236779367743065	0.00823315182449118	-0.0666076912671868	0.0799310985985374	-0.203492500179126	5
0.114502610296906	-0.0242845415301459	0.0495129925398183	-0.0353164265121561	0.0555482603833166	-0.0255411373777452	0.0384244198512288	-0.0138611929393149	0.0183678597018944	-0.0549574749648314	-0.110240226056656	-0.0131932962315179	0.0371209555902041	0.0607109688144925	-0.13470706307222	-0.0894464179353811	-0.11724502930963	0.0732871116629139	-0.0459066398576714	4
-0.0312873624792037	0.0192712213582959	0.087116450922225	0.0338157151863121	0.0595890178143626	0.141012437087836	-0.106555880210066	-0.0339495159067772	0.0870257480370497	0.0694462139950707	0.102136275623071	0.122808048144097	0.0477823787808712	0.00887955825533265	0.0382629350220781	-0.0907614007066701	0.161112720617672	0.0103411144197489	0.0660011316751117	4
0.0497840748655046	-0.0708474570583003	-0.0856644083625499	0.0958741597345194	0.0368663244737795	-0.0262362650993782	0.0402369997821888	-0.039512369057742	0.00278760032335307	-0.0251293465081983	0.0445986149779569	0.0238256066710081	0.0357828891579024	-0.156032296545215	0.0081137526627903	0.00691513359608603	-0.0078752124102303	0.0417629309390289	-0.117261385671957	4
-0.0560210733818259	0.00584950640078295	-0.00558931823709435	0.0454148627288878	0.033379800721644	0.0245777530950287	0.019097715580418	-0.0692676263740911	-0.00589378362999656	-0.0726389508568281	0.0865774581773681	-0.0218829266539676	0.0276491756704813	0.0509634400190894	0.0516422905985524	-0.0346771305298388	-0.151077311616141	0.0102032653218353	0.0205271393695785	5
-0.232658435341741	-0.19973751586079	-0.0169553315385733	0.153959282238359	0.0240601301835379	0.158263233541998	-0.0421413425500379	-0.0812346469328758	0.0480836603518839	0.0484946354221022	-0.0594362936295842	-0.0349043604909552	-0.0964596415002429	0.0271621808108819	-0.0390084303401276	0.0591196737479453	-0.0435538524171941	0.0380560713107919	0.00107869002405996	5
-0.109457537808305	-0.00154095452473349	0.0206736456513141	0.0100924088922563	0.0322589545854242	0.0124606697167165	-0.0609131642090788	-0.00446206045043671	0.00592723893971612	-0.0179839952414361	0.0183591247545261	0.0297583659780003	-0.0676356316380158	-0.00616408660931012	0.0563973988643422	0.0388669979094917	-0.0735695757782791	-0.00256163510741353	-0.0709721422268532	4
0.020892165169593	-0.0170549595598078	-0.00507647412474257	-0.0273719363544759	0.0287826527510839	-0.00885288953357598	0.202730380761855	-0.00825736144856886	-0.00648400230561294	0.136462691944154	-0.0439614639559407	-0.00175757793270136	-0.013373868655452	-0.0992618957769864	-0.00775811614270316	0.0817184262018671	-0.0962737681069461	0.0584069012043891	-0.0466115797636165	5
0.117401263840003	-0.0757371709052316	0.118487539821356	-0.00825779399395571	-0.0698199595737367	-0.00300767153857538	-0.177164629257106	-0.0764513404773019	0.00969811166617672	-0.100855130380892	-0.0262365012358792	-0.0282232717268012	-0.0529868324072157	-0.0389011768270537	-0.0303110864216572	0.0870383431991955	-0.059487808253324	-0.0101234218338045	0.133002002515262	4
-0.103656016803924	-0.0212963011865648	-0.0275716184606956	0.0439557087713048	0.0525223445582632	0.042123538363895	0.071556553281252	0.0132752965661946	-4.97196532648372e-05	-0.0466061510720964	0.0163388806956625	-0.00486881123308025	-0.00342061130388488	0.0410000312345983	0.0512658428007981	-0.133154514163387	0.0183837714897458	0.0786650466777566	0.0520770776028918	4
-0.0814149934901032	0.0496336845134775	0.0575281800725052	0.00256808432003096	0.00257509691232404	-0.00668632757896093	-0.0118665717242988	-0.0910358743948146	-0.0839951315584434	-0.0414172495157238	-0.126773714809656	-0.0281795938810049	-0.0421898566355793	0.0427844320983972	0.114714817891581	-0.0282811399885721	-0.0116250605078954	0.0256905838642169	-0.0126050509222564	5
0.180684922932023	-0.00631301316778059	0.160862805172185	0.099757989047906	0.103419211708134	0.017980040266977	-0.100200732819043	-0.104035671872711	0.0644394816373376	0.0164061119878344	0.0612824352016266	-0.224891178864654	-0.132866904380763	-0.028442098638962	0.0201008569459615	0.0626959280989783	0.0317784803930441	0.167050601460619	-0.0638757963717216	4
0.0177645152277772	0.00886009387135144	-0.0522419091316315	0.0312077962236512	-0.0290007469657372	-0.139966003368276	0.0249032086041054	0.0975967525573639	0.0264691683712054	-0.0534354132570378	-0.0420688224086828	0.0598331090962594	0.0881551706240122	-0.0256322227264662	0.0511624716239197	0.0743858023133277	-0.00284379254466165	0.0515277116444538	-0.00551297839547431	5
0.0025090407535732	0.0930990534214649	-0.088255776931535	0.027132145924639	-0.0448337514625858	0.0441596512299496	-0.0500985721903383	0.0336081440272509	0.0625341884597263	-0.0359606852176152	-0.0336205555167224	-0.0159581800674031	-0.0429478490817768	0.0216423250253829	-0.0520634912577573	-0.0429355597326103	-0.0842634680026618	0.131402885703089	0.0896971518341351	2
-0.00532450986162508	0.095485993074813	0.0442896664312056	0.00640564893139392	-0.0251778439811768	-0.029514796623702	-0.0999307802318245	-0.0126516434443227	0.0117546165122257	0.0552356049843096	0.0960998993471072	0.0962647077284365	0.0535082666279503	0.0277354171693399	-0.0513069350278569	-0.00352827624560142	0.00116481321032019	0.0718684571754427	-0.152031977183651	5
0.00350873955018951	0.0504087972849136	0.0142973373335411	0.00723982065128463	-0.04222753216835	-0.0934445695974055	0.0238068757320205	0.125550985240927	0.0683000682483311	0.0200018498679281	0.108254318169442	-0.0642411021099152	0.036587011252631	0.0797874015631853	0.0663136702283277	-0.061647754669899	0.0141107834071768	-0.00257511706928075	0.0764434320298359	5
-0.00231849803357153	0.0101046371916977	0.0282358141575819	-0.00634862461556137	-0.00808140688948018	-0.0293000277822956	0.0265792362038247	0.00321326909542018	0.113400968322994	0.027884548595871	0.0898656089034466	-0.0329397709518922	0.129890271107352	-0.0998755118373575	-0.0189575539194248	0.00750879852224072	-0.023285771001941	0.13425187958467	-0.00630973588268964	5
0.0820441516140594	-0.0485965525727326	0.0246421145050185	0.0786041721795949	-0.0868947597134031	-0.020250449110051	-0.0384683474624948	0.108875931214985	0.0242407668853244	0.0271601797371079	0.112821772190947	-0.0877068130332631	-0.0989504863520917	-0.0346942204633947	0.053270867918028	0.042408571662305	0.0800109755934844	0.0281632301559657	-0.0386592989366512	4
-0.0200707405445315	0.0481492481912425	0.0247311025613168	-0.0444652971549436	-0.0738545490813255	0.049873799532466	-0.0507067254284808	0.0898145302461224	0.0278597853548118	-0.120029042789126	-0.0320161948834123	-0.0673710443082577	0.0449533950086695	0.00225130820127242	0.0208684348449293	0.0630719359924535	-0.0483149733514076	0.00107220952782006	0.0579472322079771	4
0.0519395240777085	0.0108257104216475	-0.0794249550454907	-0.0280990482128469	0.0105013397127693	0.142047883570949	0.0538917534242879	0.0356394133856559	-0.0239678961795927	-0.0137764423313001	0.0163535708616862	0.00365823897784817	0.0296658264952275	-0.133087645021481	0.069315794600041	-0.0443412640420938	0.0239638114772404	-0.0768429999737296	0.0833386926511311	3
-0.0661254254376619	0.0380490704582548	-0.0161630277415095	0.00284661418611721	0.109855916658594	-0.0828054958325761	-0.0528793561628103	-0.0394882203576769	0.0717010464434898	0.0254081000458075	0.12965653794789	0.013946095327332	-0.00828854403329972	-0.0161548622185374	-0.0844174585272713	0.0163240406483041	0.0781797672977466	0.00791684376631163	-0.0614121806813534	5
0.0787410599450737	0.0482556759526594	0.0358727626033485	0.0629289104369656	0.167150482076013	0.119194324729707	0.0792925680213236	0.104677032468224	-0.000621617145799883	0.0906369462867846	-0.0256423888648455	-0.180156323262477	0.0755942196219591	0.0706030599850859	-0.0433403296902823	0.0443614745991884	-0.012893982035133	0.0379998755752435	-0.0899034420241278	4
-0.00978490637157467	-0.0206747189045347	0.00919968709131809	0.112777557885718	-0.0299116484290545	-0.0552675711489111	0.011957770819781	-0.0522207167607251	-0.00706972657619639	0.000518651798804738	0.136544869782817	0.0359081677453223	0.0219395754834369	-0.00503210032375719	0.100741960425271	-0.00716348354960484	-0.0622250960196049	-0.031868334562156	-0.0058048102435793	5
-0.0324724341112727	0.0596936041049591	0.0679838784301654	0.00457681735581893	0.0597393553445562	-0.0137075399562924	-0.0403022049781733	0.0344027695542767	0.0157971529656387	0.03146381804554	0.103691843133913	0.0154281296422202	0.00591066023633431	0.010060151936155	-0.0264121446305211	-0.0463293270003954	0.0634309674702181	-0.00955571782281037	-0.0888262042225757	3
0.0901073222312782	0.0337719167403594	0.0277794282899236	0.0603182448492741	0.0776713717187303	-0.110376862118512	0.0272947800444124	0.0659167399038344	0.144194708714683	-0.0763559793508607	-0.0579728445132813	0.0408120413362036	-0.0852087728111122	-0.0449664672207179	0.00675827695126706	-0.214286530135844	0.0175097580770053	-0.21452703284265	0.0726149197973009	4
-0.0212223012143852	-0.0442192988129666	0.024362800198278	0.100075954754335	-0.0901441571622286	-0.120162179081354	0.0367956217312275	-0.0247555412819306	-0.011394112261796	0.0196997706644483	0.111865163526899	0.0608580176171602	-0.0611699766050595	-0.0997080878519376	-0.0167840118907324	0.0626449321899975	-0.04623544257569	-0.163406545903542	-0.0552226928092571	2
-0.044440182671357	-0.148839720310632	-0.0672842823294285	-0.11259429963042	0.034610839952062	-0.0347424838327124	-0.0511147132523893	0.00569393141367335	-0.0520157739304083	0.180579490606819	0.136359480730945	-0.136197225668162	0.0254708515068018	0.0408960282231411	-0.0748407999990825	-0.0903861703737518	0.016330797422751	-0.0322609398097522	-0.0606020428518954	5
-0.026376326522233	0.0941181528277475	0.0683240200051526	-0.0280363937018726	-0.00863967936542418	0.0111143540243968	-0.00300086975100757	0.0120537504749884	-0.122545531946789	0.00562395067860246	0.060308343493784	0.0251492599671054	-0.0676708019072667	0.012738168305273	0.0587755128744782	0.104409794773968	0.0217447961565628	-0.0195437777898003	-0.00379320500557346	4
0.0286818709189314	-0.131750704019305	-0.000306062660328599	-0.225100752070892	-0.0818461848666195	-0.0565028687917517	-0.162399087877487	0.0203234944042045	-0.0924376409042291	0.0751820311836099	0.133087515248784	-0.0935012834835004	-0.0749170143230275	0.0173180513179084	0.0102680240034032	0.0485046301254216	0.0166310389008367	0.026221072383388	-0.0142877471860298	4
0.0373664039172875	-0.00799624250386625	-0.141717483425073	0.00154193293684494	0.0128619740103123	0.0335046501538476	0.0387023043562093	-0.0940126247631246	-0.11681009701946	-0.0100851920366601	-0.0179635845410728	-0.0537852869308402	0.0689227005114167	0.00966367448204989	0.0300583477262311	0.0213119721536875	-0.0310311828962451	-0.0121041607747979	0.0347335509942892	5
-0.0440757832737746	-0.057691672459256	-0.0207915418147059	-0.012233938525426	0.0269599895399782	-0.0287638071121276	0.142890336039029	-0.0974816492541281	0.142229791422284	-0.0819243282104386	-0.0057689624736691	-0.120760059361912	-0.0310428287520308	0.00163155804826954	-0.0524685080338412	0.0380811001066481	-0.100936993951488	-0.118838975035158	0.0684034009045691	5
0.032508659177932	0.132419706099374	0.083533439439542	-0.0886753763866733	0.00515187133167985	-0.0154222979841405	-0.0697722338056891	0.0950984660323332	0.1127481573756	-0.00181706344184496	-0.00962196565474146	-0.161336574354917	0.109070431923229	-0.0678394311502868	-0.0781124255328342	-0.113031955786175	0.0444329751250476	0.0381208251995389	0.00428063936765055	4
-0.0895028353927125	0.0433418018431187	-0.00289259890316238	0.00624854076081488	0.0677596277181008	-0.0462313000045879	-0.0491870652541222	-0.0541966448498654	0.0181073220187836	-0.0445070026605936	0.0882508198652165	0.059902621338641	-0.0525774745249511	0.0405122951470743	0.0330005579147788	0.0195542695773369	-0.0591817116056562	0.00450425886923958	-0.0980515137607279	4
-0.176281740998929	-0.117494123482037	-0.0282143002805174	0.075944058902936	0.0685271179570761	0.0733696562820608	-0.0736596846152992	-0.0351219404813429	0.144232621412113	0.0443201455966426	-0.0521186405431283	0.0399393555727358	-0.041452853433284	0.00748722564594766	-0.0777560489257583	-0.0745758763806868	0.0287010754007906	-0.0169529117236312	-0.0320944345118789	4
-0.12757400595169	-0.0136917602766023	0.0290909790232344	0.0607527251871152	0.0556190078039859	0.00168388780576223	-0.0388774347487426	0.0349682126364866	0.00609415547875181	0.0217166145868981	-0.0646440479859821	0.00352050213962918	-0.0445829429134522	-0.0379785049808839	-0.0514384908199023	0.00178176483567042	-0.0722189303561618	-0.0170169573301023	0.0129200996326345	4
0.0638979189896872	-0.140801148514779	-0.0848163187775192	-0.0417642595788113	-0.0073212907421688	-0.0799009414653572	-0.0750012090159387	0.0457670800455842	-0.0525159856068973	0.0283572679465782	-0.0748634168782381	0.142592600850069	-0.0939482030860856	-0.0179584338336959	-0.042321675372649	0.00119528105443434	0.0533675964245566	-0.0325839436120938	-0.0579093558886015	1
-0.101144060491073	-0.0137298221451073	0.0403178630218548	0.0174398163105967	-0.0595738585317091	-0.0123783807859562	0.001639514386268	-0.0143847547069991	-0.0211606314227533	-0.0356353363213617	-0.00246870618339433	0.0342110362420184	-0.00949426405003978	-0.0372077345086725	0.00457733343086992	-0.0291271488873448	-0.0500077312868762	-0.0383582794848821	-0.0527780653137481	4
-0.0289879276693708	0.0745850306049181	-0.0390380113461001	-0.052356263605005	0.04592449330913	-0.0313989671885527	0.0256962264083083	0.0630993352790551	0.041650782607924	-0.0697886450358213	-0.0369341154895776	-0.00998051203437091	-0.0154580645520481	0.0420424125532981	0.110408187215522	-0.0271461915300179	0.171249926531818	0.0961975866101147	0.0677754234373206	4
-0.0236161426785817	-0.100418006869552	-0.0567639704897795	-0.0153620550641134	-0.0788715631790412	0.0163185189426597	0.0974098083432504	-0.000460180997309159	0.0732304527943975	-0.0972718060987379	0.0315558124191406	-0.050731610032848	0.0722715561627749	-0.00589345955006608	0.00515767896260232	0.0451650901598555	0.0798574456398114	0.00614390907649872	-0.0184074348705949	5
0.105841231590217	0.0200193696317507	0.0169346582916844	0.108357783297352	0.0413766359319094	-0.0631249773986401	-0.0303511872816761	-0.0662643223659172	0.0811255453107996	-0.0095886004177237	-0.0948288590680144	-0.0680178938007997	0.0286731831621058	-0.0980661661256177	0.0231058294546671	-0.0655615201136133	0.0228812202465921	0.0677623042750126	0.0340790829261629	4
-0.0655787518490623	-0.053246140026704	-0.131454384308847	-0.112238695374182	-0.0810286945038654	0.0706305694899011	0.0889779769310393	0.0143269510181529	0.0825414920866586	-0.166163872876108	0.0152486562772531	-0.0395710971730267	0.000749677090634265	-0.0389565928140712	-0.0413534794713464	-0.0244343502365752	0.094542924619912	0.000947825987937845	-0.0195417521233664	5
0.00208334857582741	0.00988993249596695	0.0515321786378678	-0.0459896184005774	-0.0388312132737256	-0.0328356745070392	-0.0578908387721229	-0.061071674852886	-0.056603008941877	0.00416742846846572	0.122780429248476	0.0279857020312272	0.126270298511825	0.110471997868993	0.0290677111357009	0.0282191508705335	0.152531162508708	0.0446119313343195	0.0837844498285295	4
-0.0160340139845108	0.00863293400184685	0.117163002497403	0.127817093338941	-0.0579140166100344	0.0391351477911489	-0.0838372004014173	0.00898377435330735	-0.00672805982870882	0.076909994100965	0.170962487004507	0.0381800743312141	-0.0115015025879425	0.0578218376546065	-0.109474050772402	-0.00559604339342567	-0.0944613718123912	-0.032922199112826	0.012450082758257	5
-0.0428612023397141	0.0150654034124051	-0.0173221460582129	-0.0468009602657985	-0.00928371746555357	0.0184247464313563	-0.115089747981483	-0.0137146222068277	0.121252457103945	-0.061231962884992	-0.013786425800373	0.0198108395242301	0.102009975664961	-0.00911205618773634	0.0385678062489852	0.0695550631707332	0.0157355316906298	-0.0141899905304383	0.0862275972859878	5
0.0410524993445261	-0.0216438054196353	-0.0492275596560092	0.0592834095672613	0.0494975078509524	-0.00371978256645642	-0.0880195047569555	0.0394486151169903	-0.0976917729308181	0.0641519498849265	-0.0364736674274239	0.00210929136176045	0.184560488422218	0.208178491178174	0.0571366852090812	-0.0585606314994672	0.0284444155957152	-0.0751938456839867	-0.0329995947161605	5
0.0713330915732129	-0.0248747609011564	0.0918950754990847	0.0414816924025955	0.0876932901169191	0.139183234429739	0.09274655117558	0.101496618157364	0.0907939579299668	0.0365390727558455	0.150949964237104	0.0562966609395377	-0.0865879056492817	0.0321182076381779	-0.119719460504415	0.0286463365647331	-0.129096945094856	-0.11067926281636	0.00151767141130402	5
0.0155970163356798	0.137095725000457	-0.0144343651191349	0.0195315776856408	0.00329488805404761	-0.102834122624181	-0.00717527906302223	-0.0519040058912194	0.000333006918377779	0.0533930914473932	0.0305370329649737	-0.0445945456897281	-0.177070685565586	0.0799419163921045	0.0211948387598096	-0.0222868482682212	-0.101106730617907	-0.0747228641169939	-0.125892236926907	3
-0.00798617562937263	0.0560113971777424	0.0415056684750231	-0.0558002153498823	-0.0437186009126995	0.0169883201140887	0.00773727406204024	-0.0886778334552125	0.0561255956249237	-0.0484782977821628	0.0881693557452539	0.0639174741120668	0.0907267302310076	0.0267463221829158	-0.005480132874063	0.111179380023955	0.0225227431510415	0.0796631748255622	0.0285520209988188	4
0.068305983418587	-0.166302413066972	0.0466391829877204	0.0183077644202037	0.0854752933725385	-0.0236802915587541	0.00513161416274843	0.0298747640731915	-0.0189278172733794	-0.166105680575833	-0.0237480930592149	-0.0181582753230857	-0.033553652863689	0.0538454506508091	-0.0452535426912083	-0.0167364344534716	0.00104560549765536	0.160395422191971	0.028590760496121	4
-0.02853303750146	0.0695045450211074	0.0016723514497826	0.00129139629208295	-0.0765901752123379	-0.0236234435931671	0.0119249953266913	0.0324018719853029	-0.0295473309533516	-0.00531178166692349	-0.129620477152061	-0.023907288435941	-0.0235457563894579	0.068048048336269	0.113593901899194	-0.088364666000972	-0.021814807813578	0.0214441350572834	-0.0473422403665807	5
0.00602609172089789	0.0305118087305043	-0.116415293802466	-0.00791790737885341	-0.0792686140247123	-0.0470364811603782	0.0598994686169141	-0.0354464173677976	-0.0514420111091723	-0.0552455706525532	0.0349845840426274	0.0111882145205423	-0.161270444836963	-0.0190288362478333	0.0799294460596471	0.00420676626167289	-0.0177475278698463	0.0173422662652203	-0.103598092869183	4
-0.0440405350436354	0.0747736720614065	0.0197876626562798	-0.0285222974671423	-0.0214905442791147	0.0277403315875602	-0.0817254948341111	0.0385798792811575	-0.0207018255874519	-0.0285413271635826	-0.0378979675003464	0.0690901694566976	-0.02477348332224	0.0345671018064792	0.11390933283096	0.0467010574438184	0.0424886337430036	0.0200397170448666	-0.00357161518307188	6
-0.0687467167272923	0.0743051070595498	-0.0268661935018466	-0.0263781564004209	0.0279229894705576	0.0272537675073395	-0.0267112680433409	0.0647592073172431	0.000702304321804807	-0.0771530027288704	-0.0890995926933021	0.0901497147203023	-0.0895074615174676	0.0608764868813835	0.146577778128009	-0.0473604090908469	0.0191848221063935	0.0011456421444301	-0.0124689407020302	3
0.0208540386674	0.0422657363868593	-0.0983283783781943	-0.0219207974446524	-0.0449272295328487	0.112036381869661	0.0217948386236584	0.0291250676688255	-0.0958492586339313	0.0247937682518093	0.0109815339464815	0.000829570005630151	-0.0646096935303859	-0.0287754986547182	-0.181861177970732	0.0889482983721381	0.169879488248973	-0.0833963675888983	0.110783260223736	4
0.0183599295093102	-0.144516297762228	0.106548774713309	0.0366059727004465	0.161635345515617	0.0583357611574454	0.133784054799289	0.0553841344369749	0.0218576267043447	0.0470324389950964	-0.0403674401793631	0.0903819238714975	-0.0365296088217028	0.0688536777024558	-0.0711627781548124	0.0220372302077793	-0.16699344523479	-0.109888384586432	0.00308649707759512	5
0.110441837810559	-0.125107921312369	-0.0238381679946014	0.0684265638714389	0.114194730847414	0.0301792822479881	-0.0132550831363517	-0.0839662146285371	-0.0657124259896315	-0.0101247176630821	-0.137844758615792	-0.00882295133735576	-0.027678234348438	-0.109618445542618	0.0186842434199767	-0.00364488894365374	0.0369843231643387	0.0223039789737321	-0.168991984418081	5
-0.0231257828180593	0.0843306529557561	0.106924001878095	-0.0293500512435116	-0.0306557467085891	0.0579758790067158	-0.0722994500518123	-0.00992300913445041	-0.036982169882596	0.0500125703325369	-0.0822996859741127	-0.04286849686142	0.0296604206552864	-0.046082823878038	0.0646377138197455	0.0296766926595975	0.00822817855483953	-0.0084711018534282	-0.0273966537754226	5
-0.080740615845818	0.0397576941711517	0.105972434060605	0.0414791930778572	-0.0407079359082985	0.0253670583404722	-0.0145822120424283	-0.0166921767221095	-0.0784405110901623	-0.00723134465324696	-0.136227244012916	-0.0896936433766457	-0.0294625850185211	0.055491101499954	0.0463342635036366	0.0789293004937516	-0.12307476358406	-0.0557330576745093	-0.109942917467579	1
0.0734775947745334	-0.0207154013446223	-0.0787845938891979	0.0542037807247858	-0.00611575704380513	0.0177828581496901	-0.12109876191825	0.00126865351671054	-0.0273502540748961	0.0707143158929523	-0.0791083419710305	0.165421778486273	0.065003308094807	-0.109424141480887	-0.0461077026853667	-0.0533267274261493	-0.00142396599393638	0.0609015300705342	-0.0587628764478512	3
-0.0482271025336538	-0.0437366573490956	-0.0179462998251595	-0.00238252639297483	-0.0962953824836633	0.0114661983440308	0.153864513912051	0.0633879736074769	-0.0949778080890505	-0.020974292701656	0.00766229917057299	0.0253055936819429	-0.0212286986957692	-0.0376540034981758	-0.00849638247843791	-0.119524749128761	0.0584332648106432	-0.000495778845423095	-0.127100522862911	3
-0.0912375160062809	0.0197394528539178	0.0234643636787893	0.0231035327674714	0.0728186430668278	0.00097261250243092	0.105163604911404	-0.14008167788665	-0.0791293831157389	0.0126276209779692	-0.0542376119791246	-0.0262722979650618	-0.00520458747102001	0.0572161591866584	-0.032553808682574	0.011449980773057	0.0261109249115448	-0.0255396354470579	0.125877909102233	3
