"SV1"	"SV2"	"SV3"	"SV4"	"SV5"	"SV6"	"SV7"	"SV8"	"SV9"	"SV10"	"SV11"	"SV12"	"SV13"	"SV14"	"SV15"	"SV16"	"SV17"	"SV18"	"SV19"	"SV20"	"SV21"	"SV22"	"SV23"	"SV24"	"SV25"	"SV26"	"SV27"	"SV28"	"SV29"	"SV30"	"SV31"	"SV32"	"SV33"	"AGE_GROUP"
-0.0223303207255147	-0.0263004850144074	0.0236964713837589	-0.05338939271939	0.0379811655106992	-0.0534866620792682	0.0315589970669146	0.0362752582270124	-0.004051342878147	-0.0314212996665666	-0.0419972462024152	0.0402849895497531	0.0527597566170738	-0.0796361955284469	0.00794209500440896	-0.0458600407073005	-0.00125470189951516	0.0205167311203069	-0.0306250498355867	-0.0279015742814399	0.0291950439526222	-0.0519549285573605	-0.0166205044039061	0.00664137867681791	-0.0216892492665838	-0.00423584887580213	-0.0474696237195343	0.00616537799850173	0.00857180827557945	0.00679405206728135	-0.0100326015341006	-0.0202938469677999	-0.0191079841690738	2
-0.0321062903804335	0.0340513842759683	-0.00156192718990417	-0.00782300254139702	0.0272695654300189	0.135797232131747	0.0529852333995942	0.0469424765959715	0.0073258284475903	0.0271841045254854	0.0393001771493428	-0.0740703923644283	0.0246195918601775	0.0430667409604814	-0.00510361551383304	-0.0254182283591271	-0.0270943499300123	0.0310317180958447	-0.0292359944702613	0.00973105190138927	-0.00660211665302757	0.0222765117747654	-0.0654555426556386	0.0761613861120456	0.0214921859069285	-0.0245210646698386	0.0119090925506571	0.0592573995354708	-0.00551712381158601	0.0837564016184872	-0.00560585998791378	0.103389417784881	-0.00556440120798847	5
-0.0270122347940197	0.0220977924237815	-0.038882868317727	0.00246468827129811	-0.0190509812261104	-0.017733743006863	0.0533452978543638	0.0856415653756412	0.0410962504965496	0.0182288367772789	-0.0147573992539264	0.0275781346580756	-0.0153980797711466	0.00242084571262054	0.0203788680368575	0.00481560693084554	-0.0529847886532676	-0.0319205326656141	-0.00182396986715241	-0.0382788179226072	0.0171227152473027	-0.0124703685307569	0.0250221247132659	0.026253731395233	-0.0148216910474743	-0.0448335478076267	-0.0564310240532733	-0.0658896283443286	0.0295192862471476	-0.0255329525462438	0.00653306486149012	0.00975958874988462	-0.0811302251990645	4
0.0247954497308271	0.0620430495156703	-0.0339043240876066	-0.0710369330151865	0.0327509352415941	-0.0111890204867338	-0.0257701540530648	-0.0454128108379712	0.0639135663923197	-0.00549834712361985	0.0203232020522783	-0.027294561743108	-0.0011575614317515	-0.0596023023386215	-0.00307653767218748	0.00588873809354806	0.0412688627194877	0.0235259201183314	-0.0302940985628269	-0.0317145161879162	0.0388875990197229	0.0140513948331412	0.0258718648979952	-0.0379251388521677	0.00793802972563228	-0.0203070229587897	-0.00128628740997183	0.0662315060363661	0.00977828500807487	0.0134451076682309	0.0151542534428734	-0.0577852424394052	-0.0380393252602866	2
-0.00349245616917413	0.019723155588721	-0.0314521476823757	-0.0213276161289302	0.019832516088493	0.00949128147713296	-0.0300646515339184	-0.0635229847282935	0.018409209146465	0.012676258538944	0.0527827683568619	0.0506339912347433	-0.0753501316175266	-0.0196985845347668	-0.0219742518554115	-0.000949386146771661	-0.0407013631363539	0.0294816410343211	-0.003567295931778	-0.00376154234985737	0.0349963811265948	0.0193879760974606	-0.0430083104339066	-0.0119500624740306	0.0223191097470465	-0.0128785639234804	-0.00451260375055674	0.0624158243593992	-0.00552064433259783	-0.0122146823325663	-0.0150578198976088	0.00242729968883215	0.00359046026405748	1
-0.0281452525670866	0.0209576892048	-0.0182990686725065	0.0262352160942914	-0.0362221902129726	0.036216066818913	0.0317900613769149	-0.0378637831869927	-0.0289764377164918	-0.00659905564058244	0.0535650158014772	-0.0349091384934657	-0.048226575763029	-0.0786216820450156	-0.026707455638402	0.00720365138389559	-0.0124560014976263	0.0269592957033533	-0.0291492872151428	-0.00832625551805163	0.0277429753065289	0.0125893379926477	0.0273671717463952	-0.00663504549975377	-0.0017534083581412	-0.0564320472128179	-0.00346064802741318	-0.023783414185552	-0.0715270318618892	-0.00508652926756231	-0.0104242710135753	0.0122639313575917	-0.00278806340539525	4
-0.0573517006595914	0.0113815800964364	-0.0292537133994615	-0.0205987617082561	-0.0104746635786185	0.0558776389034518	-0.024962349574365	-0.0353088180669684	-0.0122856866446974	-0.016399566150301	0.0791748749632996	-0.00991902897644587	-0.0293470741817534	0.0201645724307254	-0.0124263690854952	0.0412932482874023	0.0170479626000218	-0.0366728123157306	-0.0512279616905888	0.065196276660504	-0.00966419106373248	-0.00707660737658647	0.0576337223008415	0.0225584819835051	0.0468082956508866	-0.0458260951070204	-0.0192089840224351	0.00616154727636131	0.0100913232047333	-0.00153598259614041	0.0327381260095466	-0.00504928572378507	-0.0743669441564712	5
-0.0744392020138868	-0.00510353834416274	-0.0229703270722865	-0.0324762119377235	0.00902838840559965	-0.080352927468263	-0.0692555215043736	-0.00789090841835879	-0.0352995260704917	-0.0455477823209531	-0.0310703016947147	0.0706510857291394	0.0576075388200218	-0.0140961843418559	0.0348260390754715	0.0210593391909118	-0.0411231506762025	0.0775526384371934	-0.0359409233146614	-0.0495286279614999	-0.0225570996565539	-0.00014517830916827	0.0697075526697374	-0.0681222230356532	-0.0439490909432025	-0.00840808434026803	0.0310403020131938	-0.0319287781377852	-0.0499987211373873	-0.0051150040030966	0.000447810174468197	0.00841946475927947	0.038925620290884	2
-0.00533933088527143	0.0021812874707236	0.00811316138654911	-0.0199715580561895	-0.0228279733567108	-0.0256375563198396	0.0468817198475797	-0.00528989506595934	0.065024947902999	0.0233372421733131	0.0484626818322313	0.0646221851450376	0.0307962460554143	0.022200734171931	-0.0515911661840419	0.0276859180081427	-0.0481413955315126	0.00389302068661176	-0.0276060513558041	0.0707587673645303	-0.0360749575887402	0.0075588247430789	0.0149195173409568	0.0415253693268911	0.0102272913032499	-0.00104485797185802	0.00807491447037804	0.0440882750494024	0.0626207568260955	0.0168548686348205	-0.0298724121434507	0.0747989229057397	-0.0500056742629213	2
-0.0395559134052646	-0.0023714204090636	-0.0020730311944401	0.0253230121036656	0.0110379466047007	-0.00833763475730351	-0.0600049452223634	-0.0310633408631245	-0.012890481644049	-0.0191934135574871	0.0676072979358194	-0.0342110903669587	-0.021009239555474	0.0588981666377625	0.0280069595285485	-0.00284606331954815	0.0436913039447515	0.0413691747214478	0.0241504383663089	-0.0459460009139896	-0.00581360582395049	0.0184939452735803	0.00935252834443305	0.0107972133298568	0.0185037849561012	-0.0400060636519923	0.0969204568151549	0.00744131854585856	-0.0739822110673231	-0.00898575334565784	0.0162665588821446	0.0382272380309741	0.098952822723948	1
0.0133944953151274	0.0523227890753686	0.0199166617731513	-0.0556686386847779	0.101281389950585	0.0172516096793459	0.0926343021395592	0.00744782045050703	-0.0126314007176284	0.00632276130045813	-0.0558176531948736	0.0350282599212529	-0.0341449104813175	0.0285481076405834	-0.0328352662258314	-0.0536893675142023	0.0784814738384244	-0.0429015422204974	0.0445632423500164	-0.0607664603535973	0.0341875225028585	-0.0386980418732897	0.0856572453679897	0.0617979016993501	-0.0915021955736681	0.0307601327062592	0.0912509335102617	-0.00358701604613625	-0.0365825129476539	-0.0371828497650298	0.00407056466118061	0.0272472000717282	0.0527188956494224	1
-0.0193831149955932	-0.0328444711026922	0.0445004388350555	-0.0609328071512121	0.00975555730266772	0.0759628963105979	-0.000751927813131671	-0.0389222772869761	0.00591345925688572	-0.0432839801329904	0.00897700641586642	-0.0811470712211013	-0.0066656261178476	-0.0311093106159754	-0.0546942687753624	0.0909681425885873	0.0342870708922053	0.0493482800510014	0.0809868512102976	-0.115276926200861	-0.114794823724703	-0.0677328824366499	0.023516335021666	0.0694473000175177	0.037446256979548	-0.0196740430210542	0.0288460187538934	-0.00465184888859219	-0.0279899937761167	0.00353032231645867	-0.0439273687780927	0.0745389246693696	-0.0119490557696777	5
0.019902094318752	-0.0114168137311728	0.0342903683494339	0.0903201253982544	0.068191570968922	-0.039383786372048	-0.0503679564274748	0.0142545876832958	0.059244174985475	0.055004306319092	0.0178698130684402	-0.0456107764401483	0.0285716120001758	-0.0888092268630203	0.0123945322961234	0.012856719790748	0.035531314760537	-0.0214544490487145	0.0422047858465368	0.0650290955722088	-0.0298195994934583	0.00113267725614447	0.00488760311680115	-0.0153499162254996	-0.0634351863199231	-0.0309877690707285	0.00820193163780403	-0.0585496402924723	-0.0724462820917191	-0.0161297878192043	0.0330087025925193	0.00345489936134814	0.0140539509894979	3
0.0234911617253734	-0.0608705001613174	0.0289327779222339	-0.0169177609295386	-0.00980813793381685	-0.00635229170733374	0.00270987061213754	0.0465819212987382	0.0017086866838133	0.00208711032360809	0.00207427944474356	-0.0276899230595355	0.0599822214701352	0.0518569171173974	-0.0386595812818444	0.0416507664284043	-0.0824829503018227	0.00947022110394174	0.0444950441061498	-0.00989027773952997	0.0446924316684811	0.118561552566927	0.0819041515724509	0.0364036059618079	0.00687354728520179	-0.137731528853423	-0.062068339655582	0.0847036148516246	-0.12149686560938	-0.0356408996149138	0.0274744744601459	0.068725055849967	-0.0636095179380492	3
-0.0306044679180631	0.0457647925315746	-0.01882553359359	0.0284676743962098	-0.057344605189042	0.010782241122125	0.0532792632449208	0.0558270341798486	-0.0186102598253962	0.0597483988862587	0.015834242841713	0.0296350695551688	0.0208981087094075	-0.0855981766276529	-0.0519977491288175	-0.0132537461969646	-0.0465441930076378	-0.0168508468051521	-0.000676024149219731	0.00306244915228437	-0.000125178060082859	-0.0299572263247011	-0.0186154279167138	0.00387445361505153	0.0305355389866961	-0.0125835705830762	-0.0214815581111549	0.0210245321170038	-0.0139390262204077	-0.0313106525497392	-0.0592916842089527	-0.000412901325520104	-0.0139354963315141	5
-0.0345006258828146	0.0512944831942904	0.0183318717865243	-0.0149994137611164	-0.0953490967150363	0.0545835139384724	0.0291791588655789	0.0894744777242811	-0.0120657590058165	-0.0435649132748698	-0.0701917473670911	0.0319633321140348	-0.062285256799828	0.0644712438030281	-0.0601544980316013	-0.0364301621515162	0.0524455505965458	0.0892686885763251	-0.021932203765082	-0.0192815915676641	0.0565726431691177	0.0252687902236999	0.07503341054635	-0.0325174333387954	0.0191850757594091	0.0534035239993918	0.151729931124742	0.036893375767427	0.0259094576904891	0.0985308717985941	-0.00521937898647519	-0.151361384517313	0.109414044904804	5
0.0170826390923846	1.13683958014197e-05	0.00974642303060659	-0.0140884207159475	0.10221911362141	-0.00515631242465232	-0.0470614062036977	-0.00147480265286323	0.000996567069090682	0.0430257689306965	0.0441045592297334	-0.0577470963518251	-0.0107574351993848	0.0403845725320333	-0.012390435944915	0.0962248777948926	-0.0166362996170656	-0.0238040476941876	0.0343779376653604	-0.0265206577754391	0.043060662216231	-0.0814012043419265	0.0310457401055834	-0.0345613454703852	0.0745901401137815	-0.0502683260333518	0.050461694268031	-0.0459918068887886	0.0818179373964328	-0.0191684355736615	-0.0738488602262232	-0.0117591893386419	0.05386629824743	5
0.0248794976925958	0.0111323367228156	-0.0176490443737601	0.0680046372074081	-0.0176265582807957	0.0662564009242244	0.0380183380294053	0.0636439921034821	-0.0107798116880845	-0.0290132910922165	0.0473304793770273	0.0392582570449395	0.0206414777088081	-0.014719874174591	-0.0623869170718815	-0.0276861887298873	0.065275921000594	-0.0277536569837566	-0.000164214376140392	-0.0483163617276062	0.0206068969488269	0.0097111254981487	-0.00290233902555458	0.0409162180127064	0.0126624783781108	-0.0779992757038971	-0.0376499974163317	-0.0103255517356202	-0.0576627925324208	-0.0536696858983221	-0.0446463488765412	0.0318913749763303	-0.000759899972463174	5
-0.00674097865646743	-0.0410931471246932	-0.0540180348132682	0.0325017448854761	0.00622465567285693	-0.00510169387545674	0.0422705885238711	-0.00118879114019566	-0.000223107183012477	-0.0504226943085247	0.0245810904963578	-0.0295100919231786	0.00329304361866821	-0.0377809104358633	-0.0549421716176632	0.0488185126023392	0.0472696606732648	0.029630136418257	0.0363507399519862	-0.0316035559349351	-0.016337269806089	0.0273027333733828	-0.0391333475959131	-0.00495716976491351	0.0501139616085431	0.0354898086200588	0.0470728861362716	0.055821533948296	0.0165155999885127	0.0052518533666081	-0.00686517660039491	0.0191153189763793	0.0133096076313523	5
-0.110584676949601	0.043617826722681	0.109563100357434	0.0110165789314443	-0.0327466762035741	0.04172433755908	-0.00805946782748621	-0.0311371167773641	-0.0107193293656226	0.0786729519090002	0.00475161446280572	-0.0556016734683208	-0.0344187608931135	-0.00260474734509996	0.0437242729284716	-0.0125639766471739	0.020579742871106	-0.119415457252189	-0.0558593416674905	0.0108113596450292	-0.045833735346947	0.0275091635538163	-0.0122828957615611	-0.0171648626366531	0.0424323427187765	0.0271325366514442	-0.0572435635292119	0.0352856953412434	0.0448482110971948	0.0139947630895186	-0.0177411980565668	0.0733689713588827	-0.0174272597461971	5
-0.0309469520837536	-0.00755546421425778	-0.0201289479922066	5.99378837217269e-05	0.0249106280389925	-0.0147691638666868	-0.0542517589197268	0.00112518505081044	0.00779838788426385	-0.0378880634440222	0.0716933109210117	-0.00228184427684089	-0.00810030671622136	0.0279430492696475	0.0108661360557696	0.028985392548303	0.0440819861143261	0.0265657038756126	0.0254665249197527	0.05565655558572	0.00356090468151986	0.014107659955283	0.0358339348655881	0.0233741917195369	0.09596393840068	-0.0667944197356755	0.0161453228334579	-0.0610272038689525	0.034640381073911	-0.0220296794993643	-0.0171448464052157	0.00924595424376573	0.0355359562432721	1
0.0383158155619564	-0.0476791526523221	-0.0326730115150058	0.0246343732023104	-0.0548435729175394	0.0427780061535533	-0.0468860527222062	0.06244593574573	-0.0202677977807944	-0.0532405714987176	-0.0076879975533404	0.0852513700612045	-0.00430304290245399	-0.0236735650565139	-0.0654245159532899	-0.00157470377632747	0.0237566842721605	-0.0577888705933239	-0.0396533965514623	0.0395473402274454	-0.0859044913045464	0.00012218568686137	0.0362277170932001	-0.0351648287950736	-0.0450339904586651	-0.0187400430664981	0.0318936804978206	0.00453285196314468	0.0277963767626214	-0.0796409123090377	-0.0197902059194761	0.000927989139055833	0.0355327688295233	2
0.0235681599817703	-0.0473832817129839	-0.0512000989803063	0.0657991116403353	-0.020664467527598	0.00830349097712811	-0.0303826539933093	-0.0369313328264855	0.0193633278429723	-0.0669195363175914	-0.0227547349051766	-0.0670394892265991	-0.0327067036942235	0.0762605355821906	0.064371567247281	0.0423076423961014	0.0539445194442399	0.057320353800336	0.000900714467296271	-0.0387135351397447	0.00224301890304577	-0.0128615245402617	-0.0297217072910628	-0.0525953207337515	-0.0169542650354571	-0.0057319919656966	-0.0324037227548145	0.00438140119843923	-0.0172067727553194	0.0179643084582681	-0.0172240247560977	0.0520211680873325	-0.0948026333136313	5
0.000168800889799375	0.00527546483316837	-0.031966363035115	-0.0101369607017713	-0.0109522615737469	0.0432777699898934	-0.0216377649029984	0.0670656960063947	-0.0223307539980409	0.0470790811860776	0.062603548683797	0.047538724709649	0.0979968176092582	-0.0337270045040522	-0.0496694859080196	-0.00550280163157239	-0.0152168349045187	0.00829874785688197	0.0444280692088688	0.0284916323090513	-0.0212274651762191	0.0279467867312557	0.0148962216059061	-0.0909803329441538	-0.0122249790333809	0.0259668972024044	-0.038444566721413	-0.0990215723328727	0.0162672074406606	-0.0313878919116348	-0.0306714685083211	-0.025065804555912	0.0602266436104834	5
0.0705926389152172	-0.0357746338679703	0.0533511509178524	0.00261019617929144	-0.00154733135055395	-0.0230901085914356	0.0269905948153707	0.0235041943575056	-0.133422968258208	0.0813187549700927	-0.0337775781256939	0.0155047398145415	0.036115138295438	0.0584446744857805	0.0870678303219965	0.169975061462583	0.0359784281860412	-0.0569124416402333	0.133092163699837	-0.145967379316031	0.0276227908042002	0.205213729215057	-0.113332831244516	0.214278458303977	-0.0505069425902691	-0.147952400817877	-0.0527886628660658	0.117898545911892	0.112926414110314	-0.140602844729649	-0.0365599965093631	-0.213981688286753	-0.0169519093230276	4
-0.0116568292792383	0.00275735188392524	-0.00952340515156986	0.0738749244858523	-0.0123242270542736	0.0047233221626266	-0.0206015580494024	0.0673221948031106	0.095648992531587	-0.00848250487634467	-0.00276255932150477	-0.0165468813616759	0.0150592085215425	-0.0104301356180615	0.0343052238068898	-0.00832528779648966	-0.0762195222670944	-0.0434769767881915	0.00548737997434978	-0.029626649661698	0.00887834768247137	0.0301655405521533	0.00599167041266018	0.0433815044947665	0.0574053049533013	-0.00143851353054087	0.0474180426410443	-0.0274350267808934	-0.0290704804149085	-0.0255923911822927	-0.0167015261665169	0.036072737094947	-0.00937265811904021	3
0.0347670171676976	0.0402364666864157	-0.0508073982526067	-0.0356009878753001	0.0143282842682446	-0.0581394032917649	0.0134542311399968	-0.00444511643160452	-0.00760245257560023	-0.0163899918779478	0.0123062308854893	0.00762340186341777	0.0175069632805323	0.0343823498301245	-0.00981969259499785	-0.0106361488704836	0.0965550888192231	-0.0540333218827192	-0.0416017711401934	0.0401899710904324	0.0229984602336769	-0.0462831067321121	-0.0224736596627882	0.0503075881140842	0.0099744601457625	0.00774888140046022	-0.0432840300074958	-0.00532453916482009	0.0254175477361132	0.0315617353487254	0.0100679895152187	0.0171647961587647	0.014310076134233	4
0.0539366285006555	0.0466161512830051	0.0638499552121038	0.0093785768321553	0.0661276040617761	-0.0693649723020109	0.0641030042336773	-0.0497967757625483	-0.0205319546493225	0.00279116389212753	0.0327448335128634	0.0517585311180658	0.00384869183466802	0.028059654242158	0.122831130094494	0.078975787284804	0.109038086975253	-0.161424285091684	-0.0121907724177529	-0.0391917692310434	-0.0674325098055422	0.160276988633035	0.051679271094621	-0.0719148164981053	0.0240876899463662	-0.0423584684211554	-0.0239583142531942	0.136550299067427	0.0812216035461565	-0.0221922738049547	-0.0666236868549391	-6.23172897509267e-05	0.0218211222694773	3
0.0457045842267106	0.0748244961360582	-0.00701296933408511	0.0396299495931244	-0.0559168337512572	-0.00262643209927233	-0.00929633145717277	-0.0392390055832703	0.00437583190786651	-0.00578732291594979	-0.0380251446953221	-0.0637098114185298	-0.00634045797305559	0.00847188653497999	0.0998081238896148	-0.0565570035434615	0.0392950117543167	0.0344575801260131	-0.0333884552836597	-0.032198440323637	0.0192748609167385	-0.0101378386897629	0.0406868715004625	-0.0265335681401377	0.0514209064243605	-0.0651745084854503	-0.0243372921521245	0.0460642550597255	0.00281106582351288	0.0216529023888512	0.0178383400002695	-0.0144259451585934	-0.0234352171883144	4
-0.0242251313348585	0.0225715526801723	0.0280433230996676	-0.0390521553771699	0.0381642213555207	0.124796794665077	0.0464180104402843	0.0415938966145005	0.0609349574759899	0.0134059811410629	0.0290288627331546	0.047527300274331	0.104841841184242	0.0261116081409046	0.00613832301176419	0.0357351437048461	-0.101787567463169	-0.0119508834276262	0.0464803014553353	0.00295546782691846	-0.0170359843742744	-0.0669447462166355	-0.0469681721253452	-0.0201971515767484	-0.00221340697211833	0.0114848071242371	-0.0505018692499721	0.0917644136578791	0.0387721428755971	-0.0296666001870233	-0.00357456019757868	0.0799612202223211	0.0694157585538253	3
-0.0713632659894163	0.0166225687532561	-0.0014326997660241	-0.00999858107421066	0.0217960780232848	0.0177164589155791	0.0486118202807655	-0.0650413016534797	-0.0291677447751181	-0.0080252534151358	0.0137323213959411	0.0668338685445456	0.0412400582594413	-0.0158226093562854	-0.078932500730824	0.0305633713799068	0.0149555514993595	-0.00672581251951589	-0.0380331605724965	-0.00697484845592987	-0.0101867417120904	-0.0130060576276873	-0.0247587983690737	-0.0380335158423994	-0.0145773771767246	-0.0887735064921113	0.0161088364303329	-0.011749684202876	0.0409108467824081	-0.0149115703532746	0.0496304737297893	-0.00818582765050649	0.00239004576438297	5
0.0405711416684802	0.0598006388119845	-0.00418470570185064	-0.000578203729942385	-0.0103687717510063	-0.0084428236767749	-0.0891113859589574	-0.00366219170838355	0.0135072029514231	0.00434962162345283	0.109693509626966	-0.0165151633368052	-0.0375658987147647	-0.0834685297369524	-0.0218565151703086	0.0224991647663296	-0.0259027491477115	-0.0141182393179818	0.0172236406551487	0.0566928566236691	-0.0279223861427461	0.0360612374115176	0.0229426545261611	0.0114833872092234	0.0342483928431923	-0.00788716498573338	-0.00207080226412084	0.0627720866011308	-0.0122019816204862	0.0119078043117764	0.000199904580492459	-0.0162596637387486	-0.0223234022990253	4
